player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1645,,,G,Charles Howell III,,0,,,,0,0,6400,,34889,1645
1799,,,G,Adam Hadwin,,0,,,,0,0,6800,,34880,1799
1689,,,G,Beau Hossler,28.75,9.6,38.1,39,19,0,0,6200,,36293,1689
2119,,,G,Chad Ramey,29.41,10.5,46.1,40,19,0,0,6600,,3083529,2119
330678,,,G,Cameron Davis,32.57,15.9,54.9,43,22,0,0,7200,,36131,330678
1822,,,G,Luke Donald,30.06,0.9,42.5,41,20,0,0,6000,,34870,1822
690049,,,G,Viktor Hovland,36.69,10.9,90.8,49,25,0,0,9300,,658704,690049
1625,,,G,Davis Riley,32.76,21.2,59.2,44,22,0,0,8600,,1000174,1625
1449,,,G,Cameron Tringale,,0,73.3,,,0,0,7400,,35004,1449
165746,,,G,Taylor Moore,,0,47.2,,,0,0,6500,,35323,165746
1813,,,G,Francesco Molinari,,0,,,,0,0,6600,,34915,1813
1725,,,G,Billy Horschel,,0,80.8,,,0,0,7900,,34768,1725
1406,,,G,Hudson Swafford,,0,,,,0,0,6500,,34940,1406
185304,,,G,Seamus Power,,0,,,,0,0,8000,,35404,185304
670625,,,G,Doug Ghim,,0,56.3,,,0,0,6800,,201095,670625
693648,,,G,Min Woo Lee,,0,33,,,0,0,6500,,2667551,693648
353925,,,G,Aaron Rai,31.86,0.9,54.7,42.08,20,0,0,6900,,37143,353925
171,,,G,Jordan Spieth,36.92,23.7,91.8,49,25,0,0,9700,,34812,171
1639,,,G,Matt Kuchar,,0,,,,0,0,7800,,34780,1639
1408,,,G,Patrick Cantlay,,0,,,,0,0,10700,,36297,1408
1409,,,G,Troy Merritt,32.45,2.3,67.5,43,22,0,0,6900,,34794,1409
473728,,,G,Nate Lashley,,0,53.1,,,0,0,6200,,37914,473728
1927,,,G,Martin Laird,,0,,,,0,0,6300,,35040,1927
299906,,,G,Ryan Brehm,,0,21.5,,,0,0,6000,,36071,299906
680,,,G,Jon Rahm,,0,,,,0,0,11100,,35126,680
142,,,G,Marc Leishman,,0,,,,0,0,7500,,34785,142
395,,,G,Shane Lowry,,0,,,,0,0,9000,,34788,395
782,,,G,Patrick Reed,31.54,27.3,60.3,41.5,21,0,0,7900,,34803,782
463,,,G,Rory McIlroy,,0,,,,0,0,10900,,34793,463
199,,,G,Danny Willett,,0,,,,0,0,6200,,34824,199
662,,,G,Abraham Ancer,,0,79.7,,,0,0,8200,,34959,662
552,,,G,Mackenzie Hughes,,0,,,,0,0,6700,,36080,552
648084,,,G,Lanto Griffin,,0,,,,0,0,7100,,37913,648084
509671,,,G,Joaquin Niemann,,0,,,,0,0,8300,,37138,509671
586,,,G,David Lipsky,32.36,1.2,52.9,43.5,21.85,0,0,6700,,36524,586
113,,,G,Lucas Herbert,29.58,2.6,53.2,39.58,20,0,0,7000,,382245,113
73285,,,G,Sepp Straka,,0,,,,0,0,7300,,565467,73285
400,,,G,Brandt Snedeker,30.13,5.1,39.4,40,20,0,0,6100,,34811,400
610,,,G,Emiliano Grillo,31.74,2.7,46.9,41.5,22,0,0,6200,,34764,610
984,,,G,Rafa Cabrera Bello,,0,,,,0,0,6400,,34746,984
665,,,G,Andrew Putnam,29.54,10.9,46.6,40.5,19,0,0,6200,,37085,665
456,,,G,David Lingmerth,,0,,,,0,0,6000,,34786,456
577,,,G,Ryan Moore,,0,,,,0,0,6200,,34797,577
467,,,G,Bryson DeChambeau,,0,,,,0,0,7800,,34753,467
329671,,,G,Kurt Kitayama,32.24,10.9,49.3,42,22,0,0,6300,,36560,329671
468,,,G,Ryan Palmer,33.14,7.3,58.7,43.5,22,0,0,6900,,34924,468
648099,,,G,Adam Schenk,,0,42.2,,,0,0,6100,,37919,648099
777,,,G,Carlos Ortiz,,0,40.1,,,0,0,6300,,34921,777
83255,,,G,Aaron Wise,,0,,,,0,0,7500,,35144,83255
689,,,G,Adam Svensson,30.94,7.4,48.6,41.5,21,0,0,6300,,466731,689
2170,,,G,Chris Kirk,35.15,19.7,80.7,46.5,24,0,0,7700,,34775,2170
509666,,,G,Alex Smalley,31.9,8.3,56.2,42.5,22,0,0,6400,,37147,509666
856,,,G,Patton Kizzire,,0,54.9,,,0,0,6400,,34898,856
867,,,G,Alex Noren,,0,,,,0,0,7500,,35121,867
559,,,G,Luke List,,0,,,,0,0,7100,,34904,559
846,,,G,Anirban Lahiri,,0,,,,0,0,7200,,34781,846
417,,,G,Erik Van Rooyen,,0,59.5,,,0,0,6600,,458398,417
549,,,G,Brendan Steele,,0,,,,0,0,6600,,34935,549
427014,,,G,Keith Mitchell,,0,,,,0,0,7300,,37916,427014
1491,,,G,Kyoung-Hoon Lee,,0,59,,,0,0,7300,,37949,1491
300174,,,G,J.T. Poston,,0,46.8,,,0,0,6400,,36088,300174
946,,,G,Bo Hoag,,0,,,,0,0,6000,,1266429,946
1194,,,G,Cameron Smith,,0,,,,0,0,9900,,34810,1194
509669,,,G,Sam Ryder,,0,41.8,,,0,0,6000,,37145,509669
902,,,G,Xander Schauffele,,0,,,,0,0,10200,,36091,902
804,,,G,Keegan Bradley,,0,,,,0,0,8100,,34744,804
815,,,G,Jason Day,,0,,,,0,0,7600,,34752,815
805,,,G,Brian Harman,,0,75.6,,,0,0,7100,,34882,805
1141,,,G,Patrick Rodgers,32.24,1,49.3,43,22,0,0,6800,,34996,1141
1284,,,G,Si Woo Kim,,0,,,,0,0,7600,,34895,1284
1295,,,G,Justin Lower,,0,,,,0,0,6200,,3083531,1295
1075,,,G,Matt Fitzpatrick,,0,,,,0,0,9100,,34759,1075
523168,,,G,Wyndham Clark,,0,33.3,,,0,0,6100,,37183,523168
698025,,,G,Harry Higgs,29.84,1.1,38.2,40,20,0,0,6300,,1266428,698025
2022,,,G,Matt Jones,32.29,9.5,48.2,42,22,0,0,6700,,34892,2022
1890,,,G,William McGirt,,0,,,,0,0,6100,,34911,1890
700820,,,G,Jediah Morgan,,0,,,,0,0,6100,,-700820,700820
1055,,,G,Gary Woodland,,0,74.5,,,0,0,7400,,35025,1055
2078,,,G,Adam Scott,,0,,,,0,0,7700,,34807,2078
