player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Luke Tenuta,77367,T,BUF,3,100.0,0,4,57.7,52.5,68.8,1,6,87,100.0,100.0,94.8,3,8,1,152,0,0,29,152,92,92,0,123,60,0
Brenden Jaimes,59909,G,LAC,3,100.0,0,27,52.2,59.5,52.1,0,5,93,100.0,100.0,97.3,1,5,0,151,0,75,0,151,99,99,76,0,52,0
Josh Ball,40733,T,DAL,3,100.0,1,9,47.5,58.4,46.5,0,5,75,100.0,100.0,95.3,3,6,1,151,0,0,139,151,81,81,0,12,70,0
Alex Taylor,36925,T,CLV,3,100.0,1,8,56.1,64.4,50.7,1,3,81,100.0,100.0,97.5,2,4,0,149,0,0,149,149,88,88,0,0,61,0
Darryl Williams,36957,C,JAX,4,100.0,0,15,72.5,64.4,74.2,0,0,96,100.0,100.0,100.0,2,0,0,149,110,21,0,149,104,104,18,0,45,0
Aviante Collins,12049,T,DAL,3,100.0,0,9,60.1,69.7,55.3,0,3,75,100.0,100.0,96.7,1,4,1,147,0,0,0,147,81,81,0,141,66,6
Lewis Kidd,59892,T,NO,3,100.0,0,20,59.8,46.0,66.4,0,6,72,100.0,100.0,95.8,1,6,0,147,0,0,0,147,79,79,0,147,68,0
Hjalte Froholdt,44959,C,CLV,3,100.0,1,8,66.3,66.5,63.8,0,1,82,100.0,100.0,99.4,1,1,0,145,40,51,0,145,89,89,54,0,56,0
Zack Johnson,18569,T,DEN,3,100.0,0,10,40.6,33.9,60.0,0,6,87,100.0,100.0,96.6,3,6,0,144,0,0,144,144,95,95,0,0,49,0
Jack Anderson,60130,G,PHI,3,100.0,0,24,52.1,37.5,55.6,3,4,70,100.0,100.0,95.0,0,7,0,144,57,42,0,144,77,77,45,0,67,0
Kendall Lamm,10017,T,DET,3,100.0,0,11,57.8,50.2,68.5,1,5,97,100.0,100.0,94.8,1,8,2,143,0,0,48,143,102,102,0,95,41,0
Fred Johnson,46951,T,TB,3,100.0,0,30,81.7,77.4,79.7,1,2,68,100.0,100.0,96.3,0,4,1,143,0,0,0,143,70,70,0,143,73,0
Zack Bailey,46082,T,LAC,3,100.0,0,27,70.0,79.4,54.9,1,2,92,100.0,100.0,97.3,0,4,1,142,0,0,36,142,96,96,0,106,46,0
Bobby Evans,36800,T,LA,3,100.0,0,26,41.4,45.7,40.8,2,6,82,100.0,100.0,95.1,1,8,0,139,0,0,0,139,85,85,0,139,54,0
Kyle Hinton,83163,G,MIN,3,100.0,0,18,66.0,75.6,58.1,0,2,93,100.0,100.0,98.9,0,2,0,139,0,95,0,139,96,96,44,0,43,0
Foster Sarell,52272,T,LAC,3,100.0,0,27,62.3,56.6,68.7,2,8,93,100.0,100.0,94.6,1,10,0,139,0,0,139,139,98,98,0,0,41,0
Koda Martin,46231,G,ARZ,3,100.0,0,1,69.7,64.1,69.1,0,3,88,100.0,100.0,98.3,0,3,0,137,0,0,0,137,93,93,129,8,44,0
Wesley French,29608,G,IND,3,100.0,0,14,36.5,82.0,30.6,0,0,75,100.0,100.0,100.0,4,0,0,135,74,29,0,135,80,80,32,0,55,0
Braylon Jones,26635,G,DAL,3,100.0,0,9,53.6,53.0,61.6,0,3,72,100.0,100.0,96.5,3,4,1,135,0,74,0,135,76,76,61,0,59,0
Chandler Brewer,13976,G,LA,3,100.0,0,26,64.2,63.9,61.8,0,3,69,100.0,100.0,96.4,0,4,1,135,0,135,0,135,75,75,0,0,60,0
Abraham Lucas,60218,T,SEA,3,100.0,0,29,74.3,73.8,70.5,0,3,82,100.0,100.0,98.2,1,3,0,134,0,0,0,134,88,88,0,134,46,0
Max Garcia,9566,C,NYG,3,100.0,0,21,62.9,65.6,59.3,0,2,87,100.0,100.0,98.9,1,2,0,134,43,0,0,134,92,92,91,0,42,0
Lecitus Smith,61069,C,ARZ,3,100.0,0,1,60.8,38.2,70.4,0,5,90,100.0,100.0,97.2,1,5,0,134,134,0,0,134,96,96,0,0,38,0
Evan Brown,38709,C,DET,3,100.0,0,11,70.9,60.0,74.5,0,2,85,100.0,100.0,98.8,0,2,0,134,134,0,0,134,91,91,0,0,43,0
Cole Van Lanen,41583,G,JAX,3,100.0,0,15,77.5,75.1,74.2,0,0,70,100.0,100.0,100.0,0,0,0,132,0,65,0,132,77,77,61,6,55,0
Matt Farniok,41585,C,DAL,3,99.2,0,9,63.7,71.3,64.2,0,1,60,98.4,98.5,97.5,1,2,1,131,88,32,0,132,65,66,9,0,66,0
Shon Coleman,10710,T,CHI,3,100.0,1,6,81.1,72.5,90.6,0,1,66,100.0,100.0,96.2,2,3,2,130,0,0,103,130,69,69,0,27,61,0
Larnel Coleman,44146,T,MIA,3,100.0,0,17,61.6,74.5,52.1,0,1,87,100.0,100.0,98.3,1,2,1,129,0,0,99,129,88,88,0,30,41,0
Alec Anderson,81882,T,BUF,3,100.0,1,4,46.0,33.9,52.0,1,6,73,100.0,100.0,95.2,1,7,0,128,0,25,78,128,75,75,0,25,53,0
Nick Ford,60183,G,JAX,4,100.0,0,15,29.4,34.3,37.2,1,9,88,100.0,100.0,94.3,4,10,0,128,0,128,0,128,95,95,0,0,33,0
Cameron Tom,12227,C,PHI,3,100.0,0,24,60.2,72.2,58.8,0,2,72,100.0,100.0,97.2,1,3,1,127,83,6,0,127,77,77,38,0,50,0
Phil Haynes,29244,G,SEA,3,100.0,0,29,75.4,77.8,75.7,0,1,77,100.0,100.0,99.4,2,1,0,126,0,98,0,126,83,83,28,0,43,0
K.C. McDermott,29035,T,JAX,4,100.0,1,15,38.6,28.1,48.8,0,7,87,100.0,100.0,96.0,1,7,0,126,41,12,0,126,93,93,0,73,33,0
Zach Tom,55443,T,GB,3,100.0,0,12,77.5,87.6,78.1,0,0,69,100.0,100.0,100.0,1,0,0,124,0,49,0,124,75,75,0,75,49,0
Kayode Awosika,44909,G,PHI,3,100.0,1,24,59.1,63.5,54.8,1,4,69,100.0,100.0,94.9,1,6,1,123,0,38,0,123,73,73,47,38,50,0
Lester Cotton Sr.,46085,G,LV,4,100.0,0,23,58.1,65.4,52.7,1,2,76,100.0,100.0,96.7,0,4,1,123,0,0,0,123,80,80,123,0,43,0
Max Mitchell,81707,T,NYJ,3,100.0,0,22,53.7,47.8,55.7,1,2,77,100.0,100.0,98.1,0,3,0,123,0,0,0,123,82,82,0,123,41,0
Charles Cross,98401,T,SEA,3,100.0,0,29,62.0,72.2,66.7,1,1,75,100.0,100.0,98.7,5,2,0,122,0,0,122,122,80,80,0,0,42,0
Jon Toth,22917,C,WAS,3,100.0,0,32,51.8,35.4,62.7,3,7,79,100.0,100.0,93.7,2,10,0,121,104,17,0,121,83,83,0,0,38,0
Jalen McKenzie,60817,T,TEN,3,100.0,0,31,38.6,53.7,27.0,2,3,76,100.0,100.0,94.1,1,7,2,121,0,0,87,121,80,80,0,34,41,0
Will Clapp,39386,G,LAC,3,100.0,0,27,58.3,73.7,52.2,0,0,71,100.0,100.0,97.2,1,2,2,121,121,0,0,121,77,77,0,0,44,0
Ross Pierschbacher,46815,G,NYJ,3,100.0,0,22,58.7,52.1,59.4,0,1,70,100.0,100.0,99.3,0,1,0,121,64,28,0,121,76,76,29,0,45,0
Kody Russey,41726,C,NE,3,100.0,0,19,60.1,62.2,57.9,0,1,75,100.0,100.0,99.3,0,1,0,120,120,0,0,120,76,76,0,0,44,0
Ryan Hunter,46904,C,LAC,3,100.0,0,27,45.7,58.4,43.7,1,2,83,100.0,100.0,97.0,1,4,1,120,69,17,0,120,88,88,34,0,32,0
Nick Martin,10684,C,NO,3,100.0,0,20,66.0,87.0,59.0,0,0,57,100.0,100.0,100.0,1,0,0,120,120,0,0,120,62,62,0,0,58,0
Dan Skipper,12307,T,DET,3,100.0,0,11,64.4,70.3,56.1,0,3,69,100.0,100.0,97.8,0,3,0,119,0,0,106,119,72,72,0,13,47,0
Alex Akingbulu,40634,T,WAS,3,100.0,0,32,65.9,76.8,50.9,0,4,77,100.0,100.0,97.4,1,4,0,119,0,0,0,119,80,80,0,119,39,0
Cade Mays,81995,G,CAR,3,100.0,0,5,52.0,54.1,54.7,1,1,67,100.0,100.0,98.5,1,2,0,118,32,23,0,118,71,71,55,8,47,0
Jermaine Eluemunor,11914,T,LV,4,100.0,0,23,61.3,62.0,57.3,0,4,72,100.0,100.0,97.2,1,4,0,118,0,0,72,118,75,75,14,32,43,0
Calvin Throckmorton,28238,G,NO,3,100.0,0,20,86.5,79.9,81.8,0,1,57,100.0,100.0,99.1,0,1,0,118,0,45,0,118,61,61,73,0,57,0
Bernhard Raimann,77948,T,IND,3,100.0,0,14,68.8,70.4,68.6,0,5,63,100.0,100.0,94.4,1,6,1,118,0,0,118,118,68,68,0,0,50,0
Jordan Murray,46347,T,IND,3,100.0,0,14,59.1,57.3,57.4,1,2,66,100.0,100.0,96.2,0,4,1,117,0,0,18,117,71,71,23,76,46,0
Yosh Nijman,60822,T,GB,3,100.0,1,12,68.5,70.8,68.1,1,2,67,100.0,100.0,97.8,1,3,0,116,0,0,116,116,71,71,0,0,45,0
Royce Newman,41746,T,GB,3,100.0,0,12,72.5,66.8,72.5,0,1,67,100.0,100.0,99.3,0,1,0,116,0,0,0,116,71,71,46,70,45,0
Darrin Paulo,37405,G,DET,3,100.0,0,11,60.3,74.4,50.7,1,2,74,100.0,100.0,98.0,0,3,0,115,0,29,0,115,79,79,86,0,36,0
Bobby Hart,9659,G,BUF,3,100.0,0,4,66.2,28.3,80.3,0,6,60,100.0,100.0,93.3,0,7,1,115,0,34,48,115,63,63,30,0,52,3
Jamaree Salyer,81656,G,LAC,3,100.0,0,27,67.7,70.0,63.6,0,1,75,100.0,100.0,99.3,0,1,0,115,0,98,0,115,79,79,17,0,36,0
Trystan Colon-Castillo,41117,C,BLT,3,100.0,0,3,82.0,87.1,78.1,0,0,66,100.0,100.0,100.0,0,0,0,115,102,0,0,115,69,69,13,0,46,0
Dylan Parham,60953,C,LV,4,100.0,0,23,66.9,66.2,65.3,0,3,67,100.0,100.0,97.8,0,3,0,115,69,23,0,115,71,71,23,0,44,0
Tommy Kraemer,40976,G,DET,2,100.0,0,11,80.5,72.2,80.0,0,0,69,100.0,100.0,100.0,1,0,0,114,33,0,0,114,70,70,81,0,44,0
Graham Glasgow,10729,C,DEN,3,100.0,0,10,68.6,88.7,59.3,0,0,73,100.0,100.0,100.0,0,0,0,114,88,0,0,114,79,79,26,0,35,0
Jason Poe,112400,G,SF,3,100.0,0,28,62.4,70.4,62.6,0,2,57,100.0,100.0,98.2,1,2,0,113,0,81,0,113,61,61,32,0,52,0
Trevor Penning,59963,T,NO,3,100.0,1,20,80.5,56.2,91.8,1,4,53,100.0,100.0,93.4,1,6,1,113,0,0,113,113,57,57,0,0,56,0
Will Fries,41530,G,IND,3,100.0,0,14,62.7,75.7,55.8,0,2,64,100.0,100.0,98.4,0,2,0,113,17,66,0,113,68,68,30,0,45,0
Michael Dunn,39676,C,CLV,3,100.0,0,8,81.5,76.9,84.5,0,1,59,100.0,100.0,99.2,1,1,0,112,92,20,0,112,66,66,0,0,46,0
John Leglue,46859,G,PIT,3,100.0,0,25,61.5,44.2,67.2,1,1,70,100.0,100.0,98.6,0,2,0,112,0,0,0,112,75,75,94,18,37,0
Justin Skule,38951,T,SF,3,100.0,1,28,71.6,59.7,87.6,3,4,75,100.0,100.0,95.3,2,7,0,112,0,0,96,112,77,77,0,16,35,0
Brock Hoffman,54535,G,CLV,3,100.0,0,8,54.3,66.6,53.5,0,2,63,100.0,100.0,98.4,1,2,0,111,20,0,0,111,69,69,91,0,42,0
AJ Arcuri,44757,T,LA,3,100.0,0,26,56.3,49.5,62.5,0,6,52,100.0,100.0,92.3,1,7,1,111,0,0,72,111,58,58,0,39,53,0
Sam Tecklenburg,47316,C,CAR,3,100.0,0,5,56.6,70.7,52.1,0,3,56,100.0,100.0,97.3,0,3,0,110,105,0,0,110,59,59,0,0,51,5
Brandon Walton,41533,T,TB,3,100.0,1,30,64.4,77.1,56.0,0,2,54,100.0,100.0,94.4,1,4,2,110,0,0,42,110,56,56,58,10,54,0
Jack Driscoll,27064,T,PHI,3,100.0,0,24,59.9,59.0,57.7,1,3,55,100.0,100.0,96.4,0,4,0,110,0,0,0,110,60,60,0,110,50,0
Austin Deculus,59821,T,HST,3,100.0,0,13,48.9,45.6,48.1,1,2,52,100.0,100.0,97.1,0,3,0,108,0,0,57,108,56,56,0,51,52,0
Charlie Heck,36501,T,HST,3,100.0,1,13,53.2,45.4,54.7,1,2,49,100.0,100.0,94.9,1,4,1,108,0,0,78,108,56,56,0,30,52,0
Josh Andrews,9068,C,NO,3,100.0,0,20,70.3,53.5,76.3,0,3,53,100.0,100.0,97.2,2,3,0,108,64,23,0,108,56,56,21,0,52,0
Yodny Cajuste,46297,T,NE,3,100.0,1,19,51.3,53.0,52.6,1,2,73,100.0,100.0,97.9,2,3,0,108,0,0,65,108,75,75,0,43,33,0
Solomon Kindley,41471,G,MIA,3,100.0,0,17,64.1,76.4,57.2,1,0,66,100.0,100.0,99.2,0,1,0,107,0,54,0,107,67,67,53,0,40,0
Dan Moore Jr.,60120,T,PIT,3,100.0,1,25,62.8,56.8,72.7,0,4,68,100.0,100.0,92.6,3,7,3,107,0,0,107,107,77,77,0,0,30,0
Rashaad Coward,12168,G,ARZ,3,100.0,0,1,64.7,51.9,68.9,0,2,69,100.0,100.0,95.7,0,4,2,107,0,64,0,107,74,74,20,23,33,0
Iosua Opeta,45110,G,PHI,3,100.0,0,24,49.7,67.6,48.8,0,3,53,100.0,100.0,97.2,1,3,0,106,0,60,0,106,59,59,46,0,47,0
Tyler Vrabel,77343,T,ATL,3,100.0,0,2,64.7,48.8,68.2,0,3,44,100.0,100.0,92.0,1,5,2,106,0,0,0,106,44,44,0,106,62,0
Jonotthan Harrison,9132,G,ATL,3,100.0,0,2,60.1,78.6,63.3,0,1,44,100.0,100.0,98.9,2,1,0,106,0,0,0,106,44,44,106,0,62,0
Daniel Faalele,81734,T,BLT,2,100.0,0,3,43.6,39.0,44.8,0,5,58,100.0,100.0,95.7,0,5,0,106,0,0,0,106,59,59,0,106,47,0
Ryan Neuzil,41123,C,ATL,3,100.0,0,2,82.1,61.2,81.5,0,1,44,100.0,100.0,98.9,0,1,0,106,106,0,0,106,44,44,0,0,62,0
Justin Shaffer,59703,G,ATL,3,100.0,0,2,59.2,54.9,62.9,1,1,44,100.0,100.0,97.7,1,2,0,106,0,106,0,106,44,44,0,0,62,0
Leroy Watson,98723,T,ATL,3,100.0,0,2,76.0,65.9,76.3,0,4,44,100.0,100.0,95.5,0,4,0,106,0,0,106,106,44,44,0,0,62,0
Kyle Fuller,11998,C,SEA,3,100.0,0,29,71.3,71.5,69.4,0,1,59,100.0,100.0,99.2,0,1,0,105,88,0,0,105,63,63,17,0,42,0
J.C. Hassenauer,45600,C,PIT,3,100.0,0,25,72.5,60.4,75.7,1,0,64,100.0,100.0,99.2,0,1,0,105,105,0,0,105,68,68,0,0,37,0
Kahlil McKenzie,62935,G,BLT,3,100.0,0,3,61.3,86.2,51.1,0,0,59,100.0,100.0,100.0,1,0,0,105,0,51,0,105,61,61,54,0,44,0
Alaric Jackson,40972,T,LA,2,100.0,1,26,63.9,54.1,66.1,0,6,58,100.0,100.0,93.1,1,7,1,104,0,0,67,104,63,63,37,0,41,0
Tanner Owen,39512,G,BUF,3,100.0,0,4,49.9,36.5,60.1,0,5,61,100.0,100.0,95.9,1,5,0,104,0,30,0,104,63,63,74,0,41,0
Xavier Newman-Johnson,58525,G,TEN,3,100.0,0,31,65.8,79.9,59.1,0,2,63,100.0,100.0,98.4,0,2,0,104,56,43,0,104,64,64,5,0,40,0
Nick Zakelj,59693,G,SF,3,100.0,1,28,59.2,64.5,56.1,2,0,52,100.0,100.0,98.1,1,2,0,104,0,35,0,104,55,55,69,0,49,0
Mike Caliendo,41446,G,KC,3,100.0,0,16,57.9,43.0,62.0,1,3,66,100.0,100.0,97.0,0,4,0,104,53,0,0,104,67,67,51,0,37,0
Josh Sills,41748,T,PHI,3,100.0,0,24,70.5,62.6,70.9,1,2,57,100.0,100.0,95.6,0,4,1,103,0,63,40,103,60,60,0,0,43,0
Dan Feeney,11826,C,NYJ,3,100.0,0,22,48.7,66.1,40.9,1,0,65,100.0,100.0,99.2,1,1,0,103,28,0,0,103,70,70,75,0,33,0
Keaton Sutherland,46035,C,SF,3,100.0,0,28,30.8,20.8,47.2,1,1,63,100.0,100.0,96.8,2,3,1,103,103,0,0,103,65,65,0,0,38,0
Derrick Kelly II,46090,T,NO,3,100.0,0,20,67.1,82.4,60.1,0,1,50,100.0,100.0,99.0,1,1,0,103,0,0,92,103,54,54,0,11,49,0
Drew Forbes,28671,G,CLV,3,100.0,0,8,54.2,82.4,53.8,0,0,62,100.0,100.0,100.0,1,0,0,102,0,102,0,102,65,65,0,0,37,0
Luke Goedeke,77548,G,TB,3,100.0,0,30,53.3,58.2,50.6,0,2,59,100.0,100.0,96.6,2,3,1,102,0,102,0,102,63,63,0,0,39,0
Oli Udoh,28394,T,MIN,3,100.0,0,18,64.8,65.4,60.7,0,4,59,100.0,100.0,96.6,0,4,0,102,0,0,64,102,61,61,0,38,41,0
Blake Brandel,46282,T,MIN,3,100.0,0,18,73.5,79.0,66.9,1,1,59,100.0,100.0,98.3,1,2,0,102,0,13,21,102,61,61,4,64,41,0
Dieter Eiselen,109304,C,CHI,3,100.0,0,6,71.2,60.6,71.6,0,0,51,100.0,100.0,100.0,0,0,0,101,82,0,0,101,52,52,19,0,49,0
Cordell Volson,30614,G,CIN,2,100.0,0,7,58.6,32.7,74.6,0,2,60,100.0,100.0,96.7,1,3,1,101,0,101,0,101,65,65,0,0,36,0
Nate Herbig,28844,G,NYJ,3,100.0,0,22,72.2,76.0,67.8,0,2,64,100.0,100.0,98.4,0,2,0,101,16,57,0,101,67,67,28,0,34,0
Kendrick Green,56642,G,PIT,3,100.0,1,25,46.0,25.3,55.9,2,3,66,100.0,100.0,96.2,1,5,0,100,0,100,0,100,72,72,0,0,28,0
Kion Smith,136103,T,MIA,3,100.0,0,17,46.7,50.5,41.7,1,2,62,100.0,100.0,96.0,0,4,1,100,0,0,10,100,62,62,0,90,38,0
Corey Levin,11972,C,TEN,3,100.0,0,31,51.9,77.2,43.6,0,0,58,100.0,100.0,100.0,0,0,0,99,88,4,0,99,62,62,7,0,37,0
Andre Dillard,29250,T,PHI,3,100.0,0,24,60.0,59.2,57.1,1,4,46,100.0,100.0,94.6,0,5,0,98,0,0,98,98,51,51,0,0,47,0
Hayden Howerton,60052,C,TEN,3,100.0,0,31,43.5,42.5,54.8,2,3,63,100.0,100.0,96.0,2,5,0,98,46,39,0,98,65,65,13,0,33,0
Willie Wright,46989,G,TEN,3,100.0,0,31,36.1,37.9,41.8,2,1,63,100.0,100.0,97.6,1,3,0,98,0,32,0,98,65,65,66,0,33,0
Ben Cleveland,41696,G,BLT,2,100.0,0,3,78.2,72.6,75.5,1,0,54,100.0,100.0,99.1,0,1,0,97,0,54,0,97,56,56,43,0,41,0
Blake Hance,46301,G,CLV,3,100.0,0,8,83.8,72.2,84.7,0,1,49,100.0,100.0,99.0,0,1,0,96,0,2,0,96,56,56,43,51,40,0
Trent Scott,24481,T,PIT,3,100.0,1,25,64.6,63.7,61.6,1,2,59,100.0,100.0,97.5,1,3,0,96,0,0,51,96,64,64,0,45,32,0
D'Ante Smith,41497,T,CIN,2,100.0,1,7,48.4,45.1,55.6,2,5,63,100.0,100.0,94.4,4,7,0,96,0,0,60,96,65,65,0,36,31,0
Robert Jones,100786,G,MIA,3,100.0,0,17,52.0,58.6,48.3,0,5,64,100.0,100.0,96.1,0,5,0,95,0,51,0,95,65,65,44,0,30,0
Nick Leverett,27699,C,TB,3,100.0,0,30,57.7,50.7,58.5,0,0,47,100.0,100.0,100.0,0,0,0,94,53,28,0,94,48,48,13,0,46,0
James Empey,51995,C,DAL,3,100.0,0,9,74.3,66.5,73.1,1,1,47,100.0,100.0,97.9,0,2,0,94,25,0,0,94,49,49,69,0,45,0
Spencer Burford,81920,G,SF,3,100.0,0,28,52.1,32.3,58.8,0,7,61,100.0,100.0,92.6,2,8,1,94,0,0,0,94,62,62,94,0,32,0
Scott Quessenberry,23918,C,HST,3,100.0,0,13,58.2,73.3,58.7,0,0,43,100.0,100.0,100.0,1,0,0,93,93,0,0,93,48,48,0,0,45,0
Jackson Carman,52575,G,CIN,2,100.0,1,7,52.9,25.8,66.2,0,5,62,100.0,100.0,94.4,2,6,1,93,0,93,0,93,65,65,0,0,28,0
Stone Forsythe,41795,T,SEA,3,100.0,1,29,67.9,72.9,67.3,1,2,53,100.0,100.0,97.2,1,3,0,93,0,0,93,93,59,59,0,0,34,0
Jordan Roos,12266,G,TEN,3,100.0,0,31,50.1,52.3,48.3,1,2,54,100.0,100.0,93.5,0,5,2,92,0,21,0,92,58,58,71,0,34,0
Austin Reiter,9655,C,KC,3,100.0,0,16,53.8,29.2,62.1,0,2,58,100.0,100.0,98.3,0,2,0,91,61,0,0,91,60,60,30,0,31,0
Jacob Capra,41743,C,BUF,3,100.0,0,4,42.8,18.6,53.3,0,3,54,100.0,100.0,95.4,0,4,1,91,90,1,0,91,54,54,0,0,37,0
Aaron Banks,59983,G,SF,3,100.0,0,28,56.0,28.9,65.6,0,3,59,100.0,100.0,97.5,0,3,0,91,0,91,0,91,60,60,0,0,31,0
Cameron Fleming,8775,T,DEN,3,100.0,0,10,77.5,67.3,86.8,1,0,65,100.0,100.0,99.2,0,1,0,91,0,0,0,91,68,68,0,91,23,0
Ben Petrula,58533,T,CLV,2,100.0,1,8,35.0,36.8,31.8,0,5,46,100.0,100.0,94.6,3,5,0,90,0,0,0,90,48,48,0,90,42,0
Vitaliy Gurman,130620,G,KC,3,100.0,0,16,65.4,54.7,67.6,0,2,58,100.0,100.0,98.3,0,2,0,90,0,79,0,90,59,59,11,0,31,0
Tremayne Anchrum,41813,G,LA,2,100.0,0,26,71.9,52.1,78.0,1,3,51,100.0,100.0,96.1,0,4,0,90,0,43,27,90,56,56,20,0,34,0
Josh Rivas,59780,G,NYG,3,100.0,0,21,67.4,75.9,59.1,0,2,65,100.0,100.0,98.5,0,2,0,89,0,89,0,89,69,69,0,0,20,0
Teven Jenkins,41534,T,CHI,3,100.0,0,6,58.9,70.6,57.5,1,1,49,100.0,100.0,98.0,1,2,0,89,0,0,0,89,51,51,53,36,38,0
Austin Schlottmann,30097,C,MIN,3,100.0,0,18,80.2,56.4,91.6,0,0,49,100.0,100.0,100.0,2,0,0,89,89,0,0,89,50,50,0,0,39,0
Josh Seltzner,60255,G,IND,3,100.0,0,14,69.7,71.6,65.8,0,3,49,100.0,100.0,96.9,0,3,0,89,0,40,0,89,53,53,49,0,36,0
Ben Bartch,84236,G,JAX,3,100.0,0,15,60.0,74.1,52.1,0,2,55,100.0,100.0,98.2,0,2,0,89,0,89,0,89,59,59,0,0,30,0
Jamil Douglas,9547,G,NYG,2,100.0,0,21,53.1,46.3,54.1,0,4,63,100.0,100.0,95.2,0,5,1,89,50,16,0,89,67,67,23,0,22,0
Luke Fortner,42028,C,JAX,3,100.0,0,15,63.3,50.0,66.6,0,0,53,100.0,100.0,100.0,0,0,0,88,88,0,0,88,56,56,0,0,32,0
