player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tim Jones,61669,WR,JAX,4,11.6,5,82.4,100.0,2,2,0,0.0,0,8,15,0,80.6,72.7,72.4,,71.8,0.0,0,1,51,0.0,0,102,0,14,94.1,96,79.4,81,94.2,17,0,20.6,21,219,84,6.0,15.6,2.28
Denzel Mims,47800,WR,NYJ,3,14.0,0,70.6,50.0,3,6,0,7.7,1,8,22,0,61.8,71.9,85.1,,83.5,0.0,0,1,29,0.0,0,55,1,12,90.9,50,3.6,2,97.7,17,1,96.4,53,170,16,1.3,14.2,3.4
Tyron Johnson,34427,WR,LV,4,16.6,1,56.3,25.0,1,4,0,18.2,2,6,23,0,38.4,71.6,61.1,,64.0,0.0,0,0,45,0.0,0,91,0,9,95.6,87,6.6,6,85.2,16,0,93.4,85,139,19,2.1,15.4,1.6
Lil'Jordan Humphrey,42247,WR,NE,3,7.8,1,81.3,100.0,2,2,0,0.0,0,7,19,0,80.0,72.3,75.5,,74.6,0.0,0,1,26,0.0,0,82,2,13,98.8,81,89.0,73,97.9,16,1,11.0,9,140,40,3.1,10.8,1.73
Victor Bolden Jr.,12269,WR,ARZ,3,14.3,1,62.5,100.0,1,1,0,9.1,1,6,1,0,58.5,73.5,67.1,,67.2,0.0,0,1,37,0.0,0,77,0,10,96.1,74,9.1,7,62.5,16,0,90.9,70,132,19,1.9,13.2,1.78
Jalen Tolbert,61637,WR,DAL,3,9.1,0,40.0,33.3,1,3,0,14.3,1,2,9,0,49.2,68.8,51.4,,50.8,0.0,0,1,19,0.0,0,58,0,6,91.4,53,75.9,44,20.1,15,0,24.1,14,44,8,1.3,7.3,0.83
Javon Wims,41406,WR,CLV,3,17.7,0,40.0,42.9,3,7,0,14.3,1,2,8,0,54.5,70.1,66.9,,66.4,0.0,0,0,32,0.0,0,56,0,6,89.3,50,5.4,3,57.6,15,0,94.6,53,80,9,1.5,13.3,1.6
Kwamie Lassiter II,23226,WR,CIN,3,8.3,2,86.7,100.0,2,2,0,0.0,0,9,7,0,63.2,77.4,70.1,,69.1,0.0,0,0,18,0.0,0,87,0,13,92.0,80,51.7,45,105.0,15,0,48.3,42,138,36,2.8,10.6,1.73
Kalil Pimpleton,61799,WR,DET,3,6.5,0,60.0,40.0,2,5,1,10.0,1,4,11,0,56.7,71.6,54.7,,56.4,0.0,0,1,22,0.0,0,85,1,9,96.5,82,69.4,59,43.5,15,0,30.6,26,69,34,3.8,7.7,0.84
Erik Ezukanma,78148,WR,MIA,3,12.5,3,66.7,66.7,2,3,0,9.1,1,7,17,0,58.5,71.1,85.7,,81.7,0.0,0,0,34,0.0,0,53,0,10,98.1,52,13.2,7,101.0,15,0,86.8,46,156,38,3.8,15.6,3.0
Jashaun Corbin,83773,HB,NYG,3,1.0,1,93.3,,0,0,0,6.7,1,2,21,0,64.7,80.4,68.6,67.0,59.7,0.0,0,0,20,15.7,11,70,0,14,80.0,56,2.9,2,87.8,15,0,4.3,3,76,68,4.9,5.4,1.36
Gerrit Prince,84065,TE,JAX,4,5.8,1,60.0,0.0,0,3,0,0.0,0,2,15,0,77.3,70.6,53.7,,55.1,64.0,48,1,18,0.0,0,75,0,9,93.3,70,32.0,24,44.3,15,0,4.0,3,72,44,4.9,8.0,1.03
Keelan Cole,51593,WR,LV,4,7.6,1,73.3,50.0,1,2,0,15.4,2,6,23,0,43.8,72.7,64.8,,64.4,0.0,0,0,31,0.0,0,89,0,11,96.6,86,62.9,56,104.6,15,0,37.1,33,149,66,6.0,13.5,1.73
Juwann Winfree,38275,WR,GB,3,14.3,0,46.7,50.0,1,2,0,0.0,0,3,12,0,75.6,69.5,60.0,,61.2,1.5,1,0,21,0.0,0,68,1,7,97.1,66,23.5,16,61.8,15,0,75.0,51,75,17,2.4,10.7,1.14
Romeo Doubs,84329,WR,GB,3,11.7,0,53.3,60.0,3,5,0,27.3,3,4,12,0,29.1,70.6,66.6,,66.6,0.0,0,1,33,0.0,0,43,0,8,90.7,39,16.3,7,81.1,15,2,83.7,36,82,17,2.1,10.3,2.1
Aaron Fuller,47537,WR,SEA,3,11.0,0,35.7,0.0,0,5,0,37.5,3,3,29,0,29.2,19.4,52.7,,52.5,0.0,0,1,16,0.0,0,63,0,5,90.5,57,19.0,12,16.4,14,0,81.0,51,48,14,2.8,9.6,0.84
Dyami Brown,77986,WR,WAS,3,17.6,1,42.9,40.0,2,5,0,25.0,2,2,32,0,29.7,68.8,55.2,,55.9,0.0,0,0,26,0.0,0,41,0,6,95.1,39,34.1,14,57.1,14,0,65.9,27,65,15,2.5,10.8,1.67
Keith Kirkwood,48017,WR,CAR,3,16.6,0,38.5,25.0,1,4,0,0.0,0,4,5,0,73.4,68.0,71.2,,70.2,0.0,0,0,19,0.0,0,44,0,5,97.7,43,4.5,2,56.3,13,0,95.5,42,69,4,0.8,13.8,1.6
Tyler Johnson,48054,WR,TB,3,7.4,2,84.6,100.0,2,2,0,15.4,2,7,30,0,43.5,71.5,71.3,,76.7,0.0,0,0,22,0.0,0,44,1,11,95.5,42,84.1,37,109.3,13,0,15.9,7,133,45,4.1,12.1,3.17
Samori Toure,25276,WR,GB,3,10.7,2,69.2,0.0,0,1,0,10.0,1,6,12,0,56.7,71.3,65.4,,66.3,0.0,0,0,23,0.0,0,71,0,9,91.5,65,54.9,39,99.8,13,0,45.1,32,125,42,4.7,13.9,1.92
Trinity Benson,94356,WR,DET,3,13.6,2,46.2,0.0,0,2,0,14.3,1,6,11,0,49.2,72.2,62.5,,61.1,1.2,1,0,24,0.0,0,84,0,6,96.4,81,21.4,18,64.9,13,0,77.4,65,76,27,4.5,12.7,0.94
Jeff Cotton,84213,WR,JAX,4,10.5,1,15.4,0.0,0,4,0,50.0,2,1,15,0,28.0,65.8,48.1,,48.1,0.0,0,1,14,0.0,0,107,0,2,93.5,100,4.7,5,7.5,13,0,95.3,102,16,3,1.5,8.0,0.16
Laquon Treadwell,10657,WR,JAX,4,14.0,1,46.2,0.0,0,3,1,0.0,0,3,15,0,74.6,68.8,59.5,61.6,60.5,0.0,0,0,19,1.6,1,61,1,6,90.2,55,14.8,9,82.5,13,1,85.2,52,51,12,2.0,8.5,0.93
Bo Melton,61610,WR,SEA,3,9.8,3,53.8,,0,0,0,30.0,3,4,29,0,28.3,70.3,57.3,,55.5,0.0,0,0,39,0.0,0,65,0,7,96.9,63,33.8,22,75.5,13,0,66.2,43,89,59,8.4,12.7,1.41
Isaiah Likely,83955,TE,BLT,2,6.1,7,100.0,100.0,4,4,0,0.0,0,9,3,0,79.4,71.9,92.2,,94.1,30.0,9,0,31,0.0,0,30,2,12,96.7,29,70.0,21,144.4,12,1,0.0,0,144,71,5.9,12.0,4.97
Nsimba Webster,48107,WR,CHI,3,6.8,2,50.0,0.0,0,2,0,14.3,1,3,6,0,49.2,71.4,60.5,,58.7,0.0,0,0,14,0.0,0,47,0,6,97.9,46,42.6,20,59.7,12,0,57.4,27,46,24,4.0,7.7,1.0
George Pickens,99229,WR,PIT,3,15.0,1,66.7,66.7,2,3,0,0.0,0,4,25,0,76.5,70.1,76.5,,75.4,0.0,0,0,26,0.0,0,58,0,8,89.7,52,8.6,5,114.6,12,1,91.4,53,84,23,2.9,10.5,1.62
Jalen Virgil,41991,WR,DEN,3,14.8,2,75.0,100.0,5,5,0,10.0,1,6,10,0,56.7,73.3,83.4,,87.7,0.0,0,0,42,0.0,0,46,3,9,91.3,42,19.6,9,116.7,12,0,80.4,37,180,53,5.9,20.0,4.29
Marken Michel,10980,WR,WAS,3,15.8,1,33.3,33.3,1,3,0,0.0,0,2,32,0,74.6,69.8,64.5,,63.4,0.0,0,1,28,0.0,0,63,0,4,93.7,59,12.7,8,15.3,12,0,87.3,55,58,12,3.0,14.5,0.98
Seth Williams,84137,WR,DEN,3,9.0,0,83.3,100.0,2,2,0,16.7,2,5,10,0,41.4,71.1,63.4,,63.0,0.0,0,0,45,0.0,0,57,0,10,96.5,55,24.6,14,130.6,12,1,75.4,43,104,22,2.2,10.4,1.89
Peyton Hendershot,60915,TE,DAL,3,7.7,5,50.0,0.0,0,1,1,0.0,0,4,9,0,75.6,69.5,68.1,32.1,78.7,44.2,23,0,15,5.8,3,52,3,6,86.5,45,42.3,22,89.6,12,1,13.5,7,52,45,7.5,8.7,1.16
Kristian Wilkerson,28729,WR,NE,1,11.7,3,66.7,50.0,2,4,0,0.0,0,3,19,0,76.5,70.1,83.6,,81.5,0.0,0,0,33,0.0,0,33,0,8,97.0,32,3.0,1,92.0,12,0,97.0,32,99,23,2.9,12.4,3.09
Isaiah Coulter,55307,WR,CHI,3,11.3,0,66.7,40.0,2,5,0,0.0,0,6,6,0,76.5,70.1,79.8,,79.5,0.0,0,0,37,0.0,0,44,0,8,95.5,42,13.6,6,96.5,12,0,86.4,38,112,19,2.4,14.0,2.67
Anthony Schwartz,84135,WR,CLV,3,10.1,0,25.0,33.3,1,3,0,62.5,5,1,8,0,24.8,67.4,33.9,,35.4,0.0,0,1,11,0.0,0,45,0,3,93.3,42,4.4,2,4.9,12,0,95.6,43,28,4,1.3,9.3,0.67
Trey Quinn,38276,WR,DEN,2,7.2,0,50.0,0.0,0,2,0,14.3,1,3,10,0,49.2,18.0,62.3,,64.3,0.0,0,0,27,0.0,0,37,0,6,97.3,36,37.8,14,60.8,12,0,62.2,23,49,15,2.5,8.2,1.36
Demarcus Robinson,10760,WR,BLT,3,17.4,0,72.7,80.0,4,5,0,0.0,0,4,3,0,76.5,72.4,78.8,,79.7,0.0,0,0,67,0.0,0,34,0,8,100.0,34,20.6,7,145.1,11,1,79.4,27,180,58,7.3,22.5,5.29
Josh Hammond,40293,WR,NE,3,11.5,1,36.4,100.0,1,1,0,20.0,1,2,19,0,41.6,67.0,53.1,,53.0,0.0,0,1,13,0.0,0,68,1,4,98.5,67,7.4,5,7.0,11,0,92.6,63,33,8,2.0,8.3,0.49
Mekhi Sargent,83684,HB,JAX,4,1.2,4,90.9,,0,0,0,0.0,0,3,15,0,78.0,77.8,66.2,46.8,74.2,0.0,0,1,12,15.8,9,57,0,10,80.7,46,0.0,0,54.2,11,0,0.0,0,67,57,5.7,6.7,1.46
Dareke Young,111900,WR,SEA,3,8.4,0,63.6,57.1,4,7,0,22.2,2,5,29,0,35.7,70.8,59.4,,60.1,0.0,0,0,22,0.0,0,66,0,7,90.9,60,10.6,7,113.1,11,1,89.4,59,73,20,2.9,10.4,1.22
Tyler Vaughns,40283,WR,PIT,3,10.2,5,72.7,0.0,0,2,0,0.0,0,5,25,0,76.5,72.2,85.6,,84.5,0.0,0,0,25,0.0,0,28,0,8,96.4,27,7.1,2,135.4,11,1,92.9,26,112,48,6.0,14.0,4.15
Mason Kinsey,115664,WR,TEN,3,7.9,1,45.5,50.0,1,2,0,16.7,1,3,31,0,45.8,73.3,54.1,,54.1,0.0,0,2,19,0.0,0,86,0,5,94.2,81,90.7,78,18.6,11,0,9.3,8,48,13,2.6,9.6,0.59
Amari Rodgers,61212,WR,GB,3,5.6,0,63.6,25.0,1,4,0,0.0,0,3,12,0,75.6,77.6,58.0,,56.4,0.0,0,1,22,0.0,0,75,0,7,93.3,70,70.7,53,72.5,11,1,26.7,20,66,46,6.6,9.4,0.94
Alex Erickson,11107,WR,WAS,3,5.9,4,90.9,,0,0,0,0.0,0,6,32,0,78.7,78.0,67.2,,67.7,0.0,0,0,40,0.0,0,85,1,10,94.1,80,70.6,60,117.4,11,0,29.4,25,134,64,6.4,13.4,1.68
Justin Watson,66915,WR,KC,3,11.4,0,72.7,100.0,1,1,0,0.0,0,6,16,0,76.5,70.1,80.5,,78.8,0.0,0,0,39,0.0,0,48,0,8,93.8,45,68.8,33,133.5,11,1,31.3,15,107,25,3.1,13.4,2.38
Ihmir Smith-Marsette,61324,WR,MIN,3,9.5,3,90.9,50.0,1,2,0,9.1,1,6,18,0,58.5,25.8,73.9,,73.1,0.0,0,0,30,0.0,0,61,0,10,98.4,60,27.9,17,112.5,11,0,72.1,44,121,34,3.4,12.1,2.02
Malik Turner,48078,WR,SF,3,12.9,0,54.5,50.0,2,4,0,0.0,0,3,28,1,74.6,16.9,60.4,,61.9,0.0,0,0,21,0.0,0,68,1,6,97.1,66,8.8,6,72.5,11,0,91.2,62,66,11,1.8,11.0,1.0
Cornell Powell,40689,WR,KC,3,4.5,3,72.7,0.0,0,1,0,11.1,1,2,16,0,54.5,70.1,60.2,,60.1,0.0,0,0,14,0.0,0,46,0,8,97.8,45,21.7,10,82.0,11,0,78.3,36,51,24,3.0,6.4,1.13
Keelan Doss,48143,WR,NYG,3,15.0,0,45.5,50.0,1,2,0,16.7,1,3,21,0,45.8,68.0,57.9,,57.9,0.0,0,0,20,0.0,0,68,0,5,94.1,64,36.8,25,58.5,11,0,63.2,43,49,9,1.8,9.8,0.77
Jalen Nailor,84292,WR,MIN,3,14.5,1,45.5,33.3,1,3,0,16.7,1,2,18,0,45.8,69.5,55.6,,55.3,0.0,0,1,16,0.0,0,41,0,5,100.0,41,34.1,14,20.6,11,0,65.9,27,49,13,2.6,9.8,1.2
Zach Davidson,143780,TE,MIN,3,5.7,3,54.5,0.0,0,1,0,33.3,3,4,18,0,27.9,68.8,42.3,77.0,45.6,67.1,51,0,16,7.9,6,76,0,6,89.5,68,15.8,12,72.2,11,0,15.8,12,65,47,7.8,10.8,0.96
Binjimen Victor,42198,WR,BLT,3,13.9,1,72.7,75.0,3,4,0,0.0,0,4,3,0,76.5,70.1,74.2,,74.7,0.0,0,0,50,0.0,0,42,0,8,97.6,41,4.8,2,102.1,11,0,95.2,40,104,9,1.1,13.0,2.54
Olabisi Johnson,47882,WR,MIN,3,10.8,0,45.5,,0,0,0,16.7,1,4,18,0,49.2,68.8,58.8,,59.5,0.0,0,1,18,0.0,0,56,1,5,96.4,54,55.4,31,22.5,11,0,44.6,25,54,17,3.4,10.8,1.0
Dax Milne,84147,WR,WAS,3,6.5,0,90.9,100.0,1,1,0,0.0,0,3,32,0,78.0,74.7,72.2,,71.7,0.0,0,0,23,0.0,0,44,0,10,100.0,44,54.5,24,106.1,11,0,45.5,20,104,39,3.9,10.4,2.36
Collin Johnson,47808,WR,NYG,2,11.7,1,90.9,100.0,1,1,0,0.0,0,6,21,1,78.7,20.4,73.7,,73.7,0.0,0,0,23,0.0,0,50,0,10,94.0,47,22.0,11,113.3,11,0,78.0,39,123,39,3.9,12.3,2.62
Makai Polk,100647,WR,BLT,3,8.1,0,72.7,100.0,1,1,0,11.1,1,3,3,0,54.5,70.1,60.7,,59.7,0.0,0,0,23,0.0,0,63,0,8,95.2,60,4.8,3,90.0,11,0,95.2,60,72,14,1.8,9.0,1.2
Dez Fitzpatrick,42349,WR,TEN,3,13.3,0,50.0,,0,0,0,28.6,2,5,31,0,29.2,68.0,60.2,,62.1,0.0,0,0,18,0.0,0,54,1,5,96.3,52,5.6,3,69.6,10,0,94.4,51,62,10,2.0,12.4,1.19
Jason Moore,91472,WR,LAC,2,16.2,0,20.0,16.7,1,6,0,33.3,1,2,27,0,41.6,67.0,54.7,,54.4,0.0,0,0,19,0.0,0,56,0,2,92.9,52,14.3,8,39.6,10,0,85.7,48,25,3,1.5,12.5,0.48
Nakia Griffin-Stewart,36403,TE,CLV,3,7.9,0,80.0,,0,0,0,0.0,0,4,8,1,76.5,18.5,67.8,65.0,66.7,35.0,14,0,17,2.5,1,40,0,8,92.5,37,55.0,22,97.5,10,0,7.5,3,74,19,2.4,9.3,2.0
Jason Huntley,45693,HB,PHI,3,0.6,3,80.0,,0,0,0,20.0,2,0,24,1,38.4,39.3,56.3,74.4,29.9,0.0,0,0,24,2.0,1,51,0,8,90.2,46,0.0,0,92.1,10,0,11.8,6,61,56,7.0,7.6,1.33
Maurice Alexander,33465,WR,DET,3,7.7,0,70.0,100.0,1,1,0,0.0,0,2,11,0,75.6,79.3,57.4,,60.4,0.0,0,0,19,0.0,0,60,1,7,93.3,56,16.7,10,80.8,10,0,83.3,50,49,9,1.3,7.0,0.88
Richie James Jr.,28991,WR,NYG,3,9.4,1,70.0,66.7,2,3,0,12.5,1,3,21,0,52.5,73.0,56.7,,56.5,0.0,0,0,26,0.0,0,41,0,7,92.7,38,87.8,36,121.2,10,1,12.2,5,66,15,2.1,9.4,1.74
Irvin Charles,28304,WR,NYJ,3,8.7,2,40.0,25.0,1,4,0,0.0,0,1,22,0,73.4,68.0,52.7,,55.6,0.0,0,0,13,0.0,0,50,1,4,94.0,47,12.0,6,47.9,10,0,88.0,44,27,10,2.5,6.8,0.57
Shi Smith,61643,WR,CAR,3,11.8,1,60.0,0.0,0,1,0,0.0,0,5,5,0,74.6,76.5,67.3,,67.0,0.0,0,0,19,0.0,0,53,0,6,98.1,52,88.7,47,116.2,10,1,11.3,6,74,31,5.2,12.3,1.42
Dezmon Patmon,48329,WR,IND,3,12.0,1,90.0,100.0,2,2,0,0.0,0,5,14,0,77.3,70.6,73.1,,72.9,0.0,0,0,50,0.0,0,60,0,9,95.0,57,26.7,16,152.1,10,1,73.3,44,171,81,9.0,19.0,3.0
River Cracraft,47417,WR,MIA,3,13.7,0,60.0,66.7,2,3,0,14.3,1,6,17,0,49.2,68.8,74.6,,74.1,0.0,0,0,20,0.0,0,36,0,6,100.0,36,27.8,10,121.3,10,1,72.2,26,86,9,1.5,14.3,2.39
Mike Harley,61423,WR,CLV,3,8.2,1,60.0,66.7,2,3,0,25.0,2,4,8,1,31.8,19.0,53.1,,54.8,0.0,0,0,19,0.0,0,84,1,6,91.7,77,15.5,13,80.4,10,0,84.5,71,68,8,1.3,11.3,0.88
Penny Hart,13534,WR,SEA,3,11.4,1,50.0,0.0,0,1,0,16.7,1,2,29,0,45.8,69.1,62.5,,62.8,0.0,0,1,41,0.0,0,40,0,5,92.5,37,45.0,18,72.5,10,1,55.0,22,84,17,3.4,16.8,2.27
Lawrence Cager,34914,TE,NYJ,3,4.8,2,70.0,,0,0,0,12.5,1,5,22,0,54.5,70.1,83.1,75.4,85.0,70.0,21,0,34,6.7,2,30,0,7,83.3,25,30.0,9,145.8,10,1,0.0,0,129,98,14.0,18.4,5.16
Kevin Kassis,45382,WR,SEA,3,8.6,0,66.7,100.0,2,2,0,14.3,1,2,29,0,49.7,68.8,61.9,,60.0,0.0,0,1,13,0.0,0,41,0,6,90.2,37,65.9,27,30.6,9,0,34.1,14,27,7,1.2,4.5,0.73
Shemar Bridges,154081,WR,BLT,3,13.9,0,66.7,100.0,3,3,0,0.0,0,4,3,0,74.6,68.8,73.9,,73.3,0.0,0,0,38,0.0,0,42,0,6,97.6,41,0.0,0,130.8,9,1,100.0,42,78,3,0.5,13.0,1.9
Danny Gray,121926,WR,SF,3,18.9,0,44.4,0.0,0,2,0,20.0,1,3,28,0,45.8,68.0,63.5,,64.7,0.0,0,0,76,0.0,0,63,1,4,95.2,60,17.5,11,128.2,9,1,82.5,52,123,48,12.0,30.8,2.05
Tanner Hudson,66924,TE,NYG,3,7.0,0,88.9,,0,0,0,11.1,1,6,21,0,54.5,70.1,78.3,68.4,70.8,38.8,19,0,22,4.1,2,49,1,8,85.7,42,49.0,24,138.0,9,1,12.2,6,74,19,2.4,9.3,1.76
Kendall Hinton,34045,WR,DEN,3,13.2,0,33.3,25.0,1,4,0,25.0,1,2,10,0,36.2,68.2,56.5,,56.2,0.0,0,0,24,0.0,0,55,1,3,90.9,50,10.9,6,91.4,9,1,89.1,49,53,1,0.3,17.7,1.06
Brittain Brown,40399,HB,LV,3,-0.6,0,77.8,,0,0,0,0.0,0,1,23,0,75.6,35.8,72.3,60.3,65.4,0.0,0,0,10,8.7,4,46,0,7,87.0,40,4.3,2,83.8,9,0,4.3,2,37,47,6.7,5.3,0.93
Jerome Ford,83601,HB,CLV,2,1.4,3,88.9,,0,0,0,0.0,0,3,8,1,76.5,27.7,68.1,19.8,75.6,0.0,0,0,18,16.0,4,25,0,8,84.0,21,0.0,0,136.6,9,1,12.0,3,71,59,7.4,8.9,3.38
Austin Trammell,52195,WR,LA,3,5.2,1,88.9,,0,0,0,11.1,1,5,26,0,54.5,75.7,71.6,,71.8,0.0,0,0,14,0.0,0,56,0,8,91.1,51,80.4,45,105.1,9,0,19.6,11,83,37,4.6,10.4,1.63
Trishton Jackson,41247,WR,MIN,3,12.7,1,55.6,50.0,1,2,0,16.7,1,4,18,0,45.8,68.0,60.7,62.3,61.8,0.0,0,0,20,1.7,1,60,0,5,93.3,56,58.3,35,81.3,9,0,41.7,25,71,15,3.0,14.2,1.27
Kaylon Geiger,102929,WR,TB,3,7.2,1,66.7,0.0,0,1,0,14.3,1,2,30,1,49.7,20.6,52.6,,52.7,0.0,0,0,26,0.0,0,42,0,6,92.9,39,47.6,20,82.6,9,0,52.4,22,54,43,7.2,9.0,1.38
Raheem Blackshear,57385,HB,BUF,3,1.8,3,88.9,100.0,1,1,0,11.1,1,4,4,0,54.9,81.6,68.8,15.2,67.4,0.0,0,1,32,19.5,8,41,0,8,78.0,32,0.0,0,70.1,9,0,7.3,3,93,78,9.8,11.6,2.91
Chris Moore,10741,WR,HST,3,14.3,1,55.6,50.0,2,4,0,28.6,2,3,13,0,29.2,68.0,51.7,,53.9,0.0,0,1,19,0.0,0,45,2,5,88.9,40,77.8,35,76.9,9,1,22.2,10,67,20,4.0,13.4,1.68
Shane Zylstra,143786,TE,DET,3,4.8,0,66.7,0.0,0,1,0,14.3,1,1,11,0,49.2,68.8,53.4,66.5,47.9,58.0,29,0,12,4.0,2,50,0,6,94.0,47,36.0,18,74.3,9,0,6.0,3,36,8,1.3,6.0,0.77
Devine Ozigbo,45903,HB,DEN,3,0.9,0,77.8,0.0,0,1,0,12.5,1,2,10,0,52.1,80.2,71.7,78.7,55.5,0.0,0,0,11,12.8,5,39,0,7,79.5,31,2.6,1,80.6,9,0,2.6,1,30,26,3.7,4.3,0.97
Tyler Goodson,101659,HB,GB,3,-2.2,2,88.9,,0,0,0,0.0,0,3,12,0,76.5,81.1,67.9,28.9,75.1,5.9,3,0,23,5.9,3,51,1,8,90.2,46,3.9,2,94.4,9,0,9.8,5,60,80,10.0,7.5,1.3
JaQuan Hardy,143793,HB,DEN,3,-1.7,3,77.8,,0,0,0,0.0,0,2,10,0,75.6,75.9,55.1,47.0,66.1,0.0,0,0,13,14.9,7,47,0,7,83.0,39,0.0,0,81.5,9,0,8.5,4,32,44,6.3,4.6,0.82
Darrynton Evans,40692,HB,CHI,3,0.2,1,66.7,,0,0,0,25.0,2,1,6,0,29.7,77.8,51.0,80.1,36.8,0.0,0,0,14,12.5,4,32,0,6,84.4,27,0.0,0,70.1,9,0,9.4,3,27,41,6.8,4.5,1.0
Kirk Merritt,35096,WR,NO,3,10.5,2,75.0,50.0,1,2,0,14.3,1,2,20,0,49.2,71.2,57.4,,57.0,0.0,0,0,16,0.0,0,45,0,6,88.9,40,6.7,3,125.0,8,1,93.3,42,40,4,0.7,6.7,1.0
Antonio Williams,40197,HB,NYG,3,1.9,0,100.0,,0,0,0,0.0,0,4,21,0,76.5,26.4,70.6,28.8,72.9,0.0,0,0,12,9.5,4,42,0,8,85.7,36,2.4,1,90.1,8,0,7.1,3,45,30,3.8,5.6,1.25
Willie Snead IV,8999,WR,SF,2,8.9,0,62.5,100.0,1,1,0,16.7,1,4,28,0,45.8,75.0,60.9,,60.9,0.0,0,1,21,0.0,0,53,0,5,96.2,51,81.1,43,46.4,8,0,18.9,10,61,16,3.2,12.2,1.2
Garrett Wilson,97405,WR,NYJ,3,8.9,0,75.0,100.0,3,3,0,0.0,0,3,22,0,74.6,68.8,74.6,,72.0,8.7,2,0,15,0.0,0,23,0,6,95.7,22,21.7,5,91.7,8,0,69.6,16,52,4,0.7,8.7,2.36
