player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Carson Steele,145632,HB,BALL ST,4,84,33,7,38.4,156,0,406,0,3,33,350,161.3,12,20,117,0,27,86.1,81.4,83.0,,69.4,59.9,83.6,59.3,29,0,50,9,87,93,0,0,12,93,2,406,350,4.17,4.8,0.57,56
Lew Nichols III,97187,HB,C MICHIGAN,4,84,17,5,27.7,95,0,343,2,2,17,240,54.8,11,22,134,0,31,86.1,69.7,83.3,,39.3,48.4,76.3,59.3,31,0,97,15,99,90,0,0,18,99,5,343,240,2.86,4.1,0.98,51
Israel Abanikanda,122999,HB,PITTSBURGH,4,83,18,5,44.9,215,0,479,0,4,18,252,76.8,12,23,268,0,16,86.3,75.3,83.4,,23.4,60.4,77.6,60.4,76,0,59,4,68,97,0,0,5,87,6,479,252,3.04,5.8,0.87,67
Raheim Sanders,146626,HB,ARKANSAS,4,83,19,8,44.4,225,0,507,1,1,19,269,71.2,14,27,111,1,10,71.2,73.7,82.3,,78.5,57.1,75.9,55.1,47,0,117,8,88,116,0,0,10,91,3,507,269,3.24,6.1,1.33,72
Titus Swen,97314,HB,WYOMING,5,82,22,4,22.1,87,0,394,3,4,22,254,89.5,12,21,351,2,16,53.5,67.7,82.8,,56.6,42.1,72.3,56.6,25,0,39,8,79,99,0,0,11,90,4,394,254,3.1,4.8,0.49,66
Ray Davis,101072,HB,VANDERBILT,5,81,26,7,43.0,173,0,402,1,4,26,277,109.1,9,19,333,1,29,69.9,79.3,83.2,,48.5,66.5,81.3,66.7,39,0,88,13,93,114,0,0,16,94,3,402,277,3.42,5.0,0.95,52
Anthony Grant,77701,HB,NEBRASKA,4,80,18,5,31.4,144,0,458,1,2,18,233,71.0,13,27,238,0,27,85.7,79.4,81.6,,45.8,51.2,82.5,58.1,46,0,16,2,65,87,0,0,4,82,5,458,233,2.91,5.7,0.25,51
Brenden Brady,83795,HB,UTSA,5,77,15,2,14.5,44,0,303,0,3,15,191,50.2,8,21,331,0,22,85.2,67.0,84.0,58.0,23.6,60.6,72.8,46.0,25,0,92,12,142,86,0,0,13,89,4,303,191,2.48,3.9,0.65,54
Samson Evans,84228,HB,E MICHIGAN,4,76,18,7,34.4,144,0,418,1,2,18,252,78.9,14,27,160,2,52,82.3,75.6,84.1,71.5,72.8,53.7,77.0,58.7,32,0,51,8,72,95,0,0,9,84,4,418,252,3.32,5.5,0.71,24
Braelon Allen,145159,HB,WISCONSIN,4,73,16,5,50.5,251,0,497,0,1,16,287,85.7,7,18,349,0,45,85.1,73.2,83.8,71.8,16.1,65.2,75.2,59.2,96,0,18,5,46,81,0,0,5,78,6,497,287,3.93,6.8,0.39,25
Marquez Cooper,130489,HB,KENT STATE,4,72,19,2,14.4,39,0,270,0,0,19,175,61.6,8,19,201,0,38,85.0,80.4,7.2,,86.7,70.6,79.0,58.3,22,1,62,3,49,84,0,0,4,75,4,270,175,2.43,3.8,1.27,34
Quinshon Judkins,157128,HB,OLE MISS,4,71,33,7,42.0,180,0,429,0,1,33,282,185.0,13,27,226,1,20,66.5,83.8,80.6,,13.9,36.1,87.8,50.9,36,0,23,2,41,87,0,0,2,73,5,429,282,3.97,6.0,0.56,51
Larry McCammon III,97309,HB,FAU,5,70,15,6,46.9,206,0,439,1,1,15,260,80.3,11,14,165,0,36,84.7,72.3,82.4,,83.9,53.6,72.6,69.4,58,0,52,4,67,93,0,0,7,74,2,439,260,3.71,6.3,0.78,31
Shaun Shivers,83634,HB,INDIANA,4,70,17,6,63.5,200,0,315,1,6,17,179,72.6,9,14,190,0,31,84.5,63.1,82.1,,27.3,61.7,68.1,37.2,47,0,65,11,98,75,0,0,14,81,3,315,179,2.56,4.5,0.66,38
Oscar Adaway III,100835,HB,N TEXAS,5,69,26,8,41.6,144,0,346,1,3,26,267,155.9,14,20,251,0,23,84.5,76.3,79.8,,28.5,52.7,78.8,59.1,35,0,18,3,48,76,0,0,4,72,4,346,267,3.87,5.0,0.38,44
Isaiah Bowser,66123,HB,UCF,4,69,13,0,0.0,0,0,228,0,1,13,141,39.2,2,17,323,0,31,84.6,65.6,82.2,,26.5,63.2,67.8,57.3,11,0,48,4,75,107,0,0,4,73,5,228,141,2.04,3.3,0.64,35
Ronald Awatt,57461,HB,UTEP,5,68,14,2,21.1,58,0,275,0,3,14,196,68.1,4,14,330,0,14,84.4,71.6,82.0,,70.3,69.1,70.1,59.5,36,0,36,4,52,71,0,0,5,72,2,275,196,2.88,4.0,0.69,54
Brad Roberts,125398,FB,AIR FORCE,4,68,8,6,43.0,200,0,465,0,0,8,199,34.4,9,22,101,1,29,65.1,79.1,84.5,,19.5,56.0,79.1,57.9,71,0,0,0,7,120,0,0,0,68,7,465,199,2.93,6.8,0.0,17
La'Damian Webb,122423,HB,S ALABAMA,4,68,29,6,40.2,156,0,388,1,2,29,221,127.5,10,24,288,1,24,67.2,76.3,81.7,,28.5,66.9,77.3,71.3,47,0,118,11,67,72,0,0,13,79,5,388,221,3.25,5.7,1.76,43
Dedrick Parson,78572,HB,HAWAII,5,67,10,3,26.3,70,0,266,0,1,10,155,32.6,7,17,180,3,20,26.0,64.0,81.6,,72.8,56.9,64.9,42.9,37,0,52,11,76,74,0,0,13,78,6,266,155,2.31,4.0,0.68,45
Henry Parrish Jr.,124144,HB,MIAMI FL,4,67,19,4,21.2,76,0,359,1,3,19,190,85.5,10,26,220,0,45,84.6,89.2,81.9,,70.4,63.3,90.6,57.5,24,0,47,6,57,74,0,0,9,73,4,359,190,2.84,5.4,0.82,22
Bijan Robinson,123126,HB,TEXAS,4,67,34,8,59.2,244,0,412,0,4,34,329,248.8,11,18,311,1,20,66.4,81.8,82.5,,63.2,68.5,82.8,64.6,78,0,154,8,74,78,0,0,12,75,7,412,329,4.91,6.1,2.08,47
Frank Peasant,121817,HB,MIDDLE TN,5,66,19,2,36.4,110,0,302,0,2,19,257,115.2,5,16,224,1,17,65.5,62.8,81.1,,54.0,51.4,65.4,73.9,85,0,15,5,93,86,0,0,6,71,6,302,257,3.89,4.6,0.16,47
Calvin Hill,97069,HB,TEXAS ST,4,66,19,5,36.4,112,0,308,1,0,19,182,72.8,6,16,314,0,28,84.1,69.1,80.7,,15.4,50.2,75.4,60.0,27,0,41,6,83,66,0,0,8,72,1,308,182,2.76,4.7,0.49,36
Devon Achane,124305,HB,TEXAS A&M,4,65,13,5,42.8,152,0,355,2,2,13,174,54.3,12,18,312,0,29,84.5,71.3,82.1,,17.1,51.1,78.2,57.8,63,0,71,9,92,87,0,0,12,74,3,355,174,2.68,5.5,0.77,36
Blake Corum,129574,HB,MICHIGAN,4,64,18,11,55.4,265,0,478,0,1,18,204,91.8,15,27,222,0,46,84.0,86.8,81.7,,84.6,57.0,87.0,58.6,47,0,11,2,51,71,0,0,2,66,9,478,204,3.19,7.5,0.22,18
Jirehl Brock,97291,HB,IOWA STATE,4,64,17,5,43.0,151,0,351,0,6,17,213,99.4,10,18,193,2,7,48.3,69.2,82.3,,20.9,73.1,70.6,64.3,61,0,70,13,106,84,0,0,15,77,2,351,213,3.33,5.5,0.66,56
Zach Charbonnet,97630,HB,UCLA,4,64,21,7,40.6,169,0,416,0,8,21,245,148.0,13,20,324,0,26,84.5,83.1,81.8,,41.1,77.8,83.9,40.9,46,0,143,11,87,81,0,0,12,75,5,416,245,3.83,6.5,1.64,38
Nathan Carter,147376,HB,UCONN,4,64,21,5,36.9,150,0,406,1,0,21,238,113.2,14,22,146,1,30,64.6,80.9,82.1,,71.3,51.3,83.0,57.0,52,0,39,5,44,78,0,0,9,69,1,406,238,3.72,6.3,0.89,34
John Rhys Plumlee,97602,QB,UCF,4,52,16,9,42.8,189,0,360,0,0,14,176,91.1,15,25,323,4,18,36.8,74.0,84.1,67.8,,54.3,70.3,61.5,36,1,0,0,1,170,82,11,1,52,4,442,228,3.62,7.0,0.0,22
Frank Gore Jr.,121457,HB,SO MISS,4,62,28,4,37.9,118,0,311,0,2,28,236,167.9,8,15,296,0,42,83.7,75.5,83.2,59.3,78.7,60.0,77.1,55.9,46,0,38,6,62,81,0,0,7,68,3,311,236,3.81,5.0,0.61,20
Tyjae Spears,97195,HB,TULANE,5,62,10,3,30.7,80,0,261,0,16,10,158,88.3,6,16,319,0,31,83.7,76.3,0.0,,34.7,92.3,70.2,69.1,34,2,191,13,63,85,0,0,14,75,6,261,158,2.55,4.2,3.03,31
KJ Jefferson,99129,QB,ARKANSAS,4,48,17,2,10.5,31,0,188,0,0,10,119,51.6,9,22,111,6,7,33.8,84.4,83.5,84.0,,55.5,69.0,60.1,26,0,0,0,3,178,108,13,0,48,4,296,189,3.1,4.9,0.0,29
Tavion Thomas,77732,HB,UTAH,4,61,10,3,24.7,68,0,275,0,1,10,151,43.2,5,17,328,1,30,63.8,72.9,81.3,,9.1,60.2,74.1,59.9,28,0,21,2,31,66,0,0,2,63,4,275,151,2.48,4.5,0.68,31
Tucker Gregg,83669,HB,GA STATE,4,61,10,0,0.0,0,0,226,0,0,10,144,38.7,2,19,175,0,14,83.7,64.6,79.7,,84.0,50.9,66.2,52.3,12,0,0,0,43,91,0,0,0,61,3,226,144,2.36,3.7,0.0,45
Xazavian Valladay,57490,HB,ARIZONA ST,4,60,15,7,56.5,221,0,391,2,5,15,208,103.5,9,15,110,1,25,63.6,67.4,83.7,,10.7,56.9,73.8,55.5,44,1,55,7,85,77,0,0,10,67,4,391,208,3.47,6.5,0.65,34
Ari Broussard,75824,HB,RICE,4,60,12,1,11.9,19,0,160,0,2,12,130,48.1,2,19,275,0,37,83.5,74.4,81.8,,48.1,62.1,76.5,57.8,19,0,36,3,67,65,0,0,3,63,6,160,130,2.17,2.7,0.54,23
CJ Beasley,122317,HB,COAST CAR,4,60,15,6,37.1,128,0,345,0,3,15,177,79.3,12,15,141,0,42,83.7,80.9,84.8,,59.1,76.4,83.0,50.9,31,0,114,7,57,116,0,0,8,67,1,345,177,2.95,5.8,2.0,16
Zach Evans,123072,HB,OLE MISS,4,59,15,8,50.0,180,0,360,1,1,15,198,88.0,13,20,226,2,19,41.4,67.4,79.1,,40.6,46.3,69.7,50.3,46,0,22,2,31,68,0,0,4,61,4,360,198,3.36,6.1,0.71,40
Wayne Taulapapa,91020,HB,WASHINGTON,5,59,10,6,40.7,142,0,349,2,0,10,161,40.7,9,14,340,2,19,44.5,60.6,82.7,,59.6,54.8,62.6,55.9,34,0,96,8,75,71,0,0,12,67,3,349,161,2.73,5.9,1.28,40
Tony Mathis Jr.,99481,HB,W VIRGINIA,4,58,10,5,37.1,101,0,272,0,0,10,151,43.4,7,16,343,1,14,63.1,64.7,81.0,,35.5,52.1,67.6,60.0,25,0,-7,2,58,66,0,0,3,60,2,272,151,2.6,4.7,-0.12,38
Adrian Martinez,83522,QB,KANSAS ST,4,45,6,3,15.3,48,0,186,0,0,4,85,16.8,8,23,199,2,29,54.6,73.3,64.3,64.3,,60.0,74.2,60.0,55,1,0,0,1,154,127,12,0,45,6,313,148,2.6,5.5,0.0,8
Tank Bigsby,123974,HB,AUBURN,4,57,31,5,42.2,119,1,282,1,2,31,246,215.8,8,17,115,0,14,83.4,81.7,6.2,,59.8,56.4,88.4,57.2,39,1,69,9,65,76,0,0,14,66,4,282,246,4.32,4.9,1.06,42
Jalen White,122464,HB,GA SOUTHRN,4,56,24,3,36.5,113,0,310,0,0,24,169,115.0,7,20,174,0,14,83.0,65.9,81.5,,70.5,57.5,68.7,47.3,71,0,69,7,97,64,0,0,8,63,6,310,169,3.02,5.5,0.71,42
Richard Reese,158568,HB,BAYLOR,4,56,13,4,36.0,116,0,322,0,1,13,185,79.7,8,19,118,0,14,83.3,83.6,81.4,,0.0,61.4,82.7,59.4,52,0,21,2,25,63,0,0,2,58,6,322,185,3.3,5.8,0.84,42
Sean Tyler,97124,HB,W MICHIGAN,4,56,9,2,41.5,105,0,253,0,2,9,164,52.8,5,11,347,2,23,46.1,61.7,0.0,,48.5,71.0,61.1,57.7,60,1,5,5,46,62,0,0,6,61,2,253,164,2.93,4.5,0.11,32
Jaydn Ott,158325,HB,CAL,4,56,24,6,51.5,235,0,456,0,4,24,261,200.8,12,18,130,0,37,83.2,88.0,82.5,,76.5,67.6,90.6,71.8,73,0,63,9,79,61,0,0,12,65,4,456,261,4.66,8.1,0.8,18
Ellis Merriweather,128096,HB,UMASS,4,56,8,1,16.4,36,1,219,1,0,8,157,38.7,4,9,216,0,41,83.1,57.3,80.1,,50.7,42.4,59.6,60.3,36,1,0,2,38,78,0,0,3,58,0,219,157,2.8,3.9,0.0,15
Dae Hunter,128200,HB,LIBERTY,4,56,28,7,52.0,173,0,333,0,1,28,242,195.8,12,16,206,0,25,83.3,76.8,12.4,,55.9,62.4,80.9,57.7,43,1,31,8,67,73,0,0,9,64,3,333,242,4.32,5.9,0.46,31
Mike Washington,145672,HB,BUFFALO,4,55,7,0,0.0,0,0,217,0,0,7,137,29.6,4,21,126,0,20,82.9,76.6,79.9,,80.5,57.5,78.3,58.0,14,0,22,4,54,68,0,0,6,59,3,217,137,2.49,3.9,0.41,35
Brandon Campbell,146414,HB,HOUSTON,4,55,9,2,23.9,58,0,243,1,5,9,168,64.8,3,12,182,0,8,82.9,70.6,80.7,,65.6,63.3,71.1,60.3,40,0,71,11,54,66,0,0,12,66,3,243,168,3.05,4.4,1.31,43
Shadrick Byrd,101661,HB,CHARLOTTE,5,55,8,1,8.9,18,0,203,0,0,8,158,37.7,6,11,136,0,9,83.4,64.0,81.5,,23.2,54.7,69.3,59.9,18,0,34,6,89,63,0,0,6,61,0,203,158,2.87,3.7,0.38,45
Zuberi Mobley,145187,HB,FAU,5,55,20,5,29.4,85,0,289,0,0,20,173,108.5,10,16,165,1,20,61.1,78.5,78.9,,80.7,64.9,77.5,55.6,22,0,40,3,29,65,0,0,3,58,3,289,173,3.15,5.3,1.38,34
Gino Campiotti,78504,QB,UMASS,4,49,9,3,23.5,58,0,210,0,0,6,108,27.0,7,14,216,2,43,48.0,59.6,81.5,60.8,,,57.7,60.0,22,0,0,0,0,142,37,6,0,49,1,247,146,2.65,4.5,,4
Rahjai Harris,123814,HB,E CAROLINA,4,55,13,4,49.0,97,0,198,1,0,13,124,48.0,5,8,156,2,4,41.0,59.5,80.8,,79.5,55.1,59.5,57.7,41,0,31,6,67,64,0,0,9,61,4,198,124,2.25,3.6,0.46,49
Jaylen Wright,146934,HB,TENNESSEE,4,55,13,2,19.5,50,0,256,0,0,13,168,72.2,5,19,307,2,33,38.4,75.0,79.8,,62.2,54.7,75.4,55.5,33,0,0,0,22,64,0,0,0,55,4,256,168,3.05,4.7,0.0,22
Audric Estime,147476,HB,NOTRE DAME,4,54,14,4,29.7,78,0,263,0,1,14,168,81.9,7,17,258,1,25,61.5,74.7,80.3,,38.1,55.7,75.8,75.9,29,0,43,3,48,69,0,0,3,57,4,263,168,3.11,4.9,0.9,27
Ayo Adeyi,145320,HB,N TEXAS,5,54,12,6,47.2,170,0,360,0,1,12,231,101.1,12,16,251,0,28,82.8,75.8,78.1,,20.0,55.1,76.7,59.5,59,0,3,1,26,58,0,0,1,55,1,360,231,4.28,6.7,0.12,24
Treshaun Ward,99619,HB,FLORIDA ST,4,53,21,6,46.3,162,0,350,0,0,21,167,118.2,11,16,167,0,37,83.0,83.4,81.4,,76.2,67.3,81.6,58.3,46,0,-2,3,30,67,0,0,3,56,3,350,167,3.15,6.6,-0.07,15
Trey Potts,101647,HB,MINNESOTA,4,53,13,4,21.0,61,0,291,1,2,13,178,91.6,11,17,225,0,24,82.9,80.0,78.8,,63.3,46.2,80.3,60.0,16,0,15,2,24,60,0,0,3,55,3,291,178,3.36,5.5,0.63,29
Ron Cook Jr.,97070,HB,BUFFALO,4,53,9,3,24.0,48,0,200,0,2,9,150,52.8,6,12,126,0,18,83.0,69.1,80.5,77.2,42.0,74.8,65.5,65.7,17,0,78,6,70,70,0,0,8,59,0,200,150,2.83,3.8,1.11,35
Harrison Waylee,130584,HB,N ILLINOIS,4,53,10,1,25.1,54,0,215,0,1,10,131,48.6,4,12,254,0,25,82.8,69.6,81.6,,10.6,57.2,73.0,57.1,54,0,11,3,50,63,0,0,6,56,1,215,131,2.47,4.1,0.22,25
Eric Gray,99143,HB,OKLAHOMA,4,53,17,8,49.5,198,0,400,0,4,17,158,97.8,12,24,261,0,19,82.5,88.1,80.1,,52.6,79.7,90.2,43.9,44,1,88,11,65,59,0,0,13,64,2,400,158,2.98,7.5,1.35,33
Camerun Peoples,83607,HB,APP STATE,4,53,12,2,32.6,86,0,264,0,1,12,202,88.5,4,13,108,0,23,82.9,75.7,82.2,,82.8,56.6,76.6,58.3,48,0,21,3,48,64,0,0,4,56,2,264,202,3.81,5.0,0.44,29
MarShawn Lloyd,124247,HB,S CAROLINA,5,53,20,7,52.8,167,0,316,1,4,20,220,150.9,12,21,289,2,30,43.5,74.8,81.1,,70.4,54.5,80.5,56.0,34,0,115,13,78,66,0,0,18,66,6,316,220,4.15,6.0,1.47,22
Will Shipley,144138,HB,CLEMSON,4,52,14,7,54.7,193,0,353,1,1,14,230,114.4,11,20,140,0,17,82.5,72.8,81.6,,49.2,54.9,77.1,57.4,53,0,43,6,59,68,0,0,7,58,7,353,230,4.42,6.8,0.73,34
CJ Donaldson,157372,HB,W VIRGINIA,4,52,12,5,53.4,203,0,380,0,1,12,278,121.9,9,19,343,0,15,82.5,85.8,78.5,,62.6,77.5,83.2,60.0,82,0,16,5,21,53,0,0,6,57,6,380,278,5.35,7.3,0.76,37
Justice Ellison,123383,HB,WAKE,4,52,8,1,24.2,45,0,186,0,1,8,162,51.9,3,12,339,1,40,60.7,67.9,80.2,,56.8,64.3,67.9,60.1,45,0,21,2,39,61,0,0,2,54,1,186,162,3.12,3.6,0.54,12
Steven Anderson,60542,HB,TULSA,4,52,6,1,8.3,17,0,206,0,0,6,137,30.4,2,20,320,0,18,82.7,69.7,81.0,,41.4,49.1,75.5,51.7,17,0,0,0,80,59,0,0,0,52,4,206,137,2.63,4.0,0.0,33
Jordan Mims,57209,HB,FRESNO ST,3,51,10,5,44.3,137,0,309,1,2,10,163,66.1,8,20,169,0,11,82.5,69.9,81.8,,30.3,52.0,77.4,50.7,42,0,52,7,98,56,0,0,10,58,4,309,163,3.2,6.1,0.53,38
Kavosiey Smoke,83691,HB,KENTUCKY,4,51,9,3,24.2,60,0,248,0,0,9,157,51.3,8,13,202,2,26,38.3,70.0,81.8,,45.8,65.1,69.4,75.3,27,0,30,3,49,60,0,0,3,54,1,248,157,3.08,4.9,0.61,24
Ta'Zhawn Henry,77776,HB,HOUSTON,5,51,7,5,41.8,92,0,220,0,1,7,148,36.9,7,14,182,1,16,62.2,70.0,0.0,,50.7,66.3,71.8,57.9,28,1,151,12,53,59,0,0,12,63,2,220,148,2.9,4.3,2.85,34
Tai Lavatai,121854,QB,NAVY,3,48,5,0,0.0,0,0,112,0,0,3,77,10.0,2,13,237,4,18,25.1,57.7,58.2,69.7,,55.9,50.9,60.0,14,1,0,0,1,175,15,3,0,48,2,127,87,1.71,2.5,0.0,10
Pat Garwo III,97120,HB,BOSTON COL,4,51,10,2,31.3,50,0,160,2,0,10,144,51.3,5,12,121,1,32,59.2,65.9,80.7,,40.0,40.8,72.4,59.4,30,0,22,4,68,60,0,0,7,55,2,160,144,2.82,3.1,0.32,18
Perris Jones,77721,HB,VIRGINIA,4,50,15,5,33.3,91,0,273,0,1,15,181,109.3,8,14,335,0,5,82.7,78.1,81.5,,72.2,58.1,79.2,57.4,28,1,18,3,43,64,0,0,3,53,2,273,181,3.62,5.5,0.42,45
TreVeyon Henderson,145059,HB,OHIO STATE,4,50,5,4,30.2,96,0,318,0,0,5,153,30.6,8,17,260,0,6,82.3,73.2,80.3,,39.0,50.3,76.1,60.1,41,1,0,0,43,59,0,0,0,50,3,318,153,3.06,6.4,0.0,44
Tre Siggers,57347,HB,SMU,3,50,6,0,0.0,0,1,200,1,1,6,117,30.3,5,13,287,3,9,25.7,61.4,0.0,,88.9,51.5,62.9,60.0,13,1,13,4,63,52,0,0,6,54,4,200,117,2.34,4.0,0.21,40
Cam Wiley,101646,HB,AKRON,4,50,9,0,0.0,0,0,170,0,2,9,132,45.4,5,14,102,0,22,82.2,67.5,81.8,,40.0,65.1,72.3,49.4,13,1,73,14,129,63,0,0,19,64,2,170,132,2.64,3.4,0.57,28
Jalen Berger,129914,HB,MICH STATE,4,50,8,4,40.8,107,0,262,1,0,8,171,48.0,7,14,223,1,12,59.9,65.5,81.8,,73.4,54.9,67.1,58.5,50,0,58,7,61,56,0,0,10,57,4,262,171,3.42,5.2,0.95,38
Garrett Shrader,98212,QB,SYRACUSE,4,29,15,1,5.4,15,0,136,0,0,7,78,64.9,9,20,304,1,9,78.3,84.2,83.4,78.5,,46.3,75.8,60.1,24,1,0,0,1,125,142,21,1,29,4,278,186,3.72,5.6,0.0,11
Leshon Williams,129487,HB,IOWA,3,49,11,1,12.4,21,0,170,0,1,11,121,55.9,2,10,192,1,11,58.8,67.7,81.3,,58.6,67.0,66.5,60.0,21,0,42,4,29,54,0,0,5,53,2,170,121,2.47,3.5,1.45,36
Travis Dye,83738,HB,USC,4,49,14,7,44.2,159,0,360,1,2,14,168,96.2,11,18,326,1,22,60.1,72.3,80.6,,54.8,61.9,74.7,55.9,36,0,85,8,65,61,0,0,10,57,3,360,168,3.43,7.3,1.31,25
Malik Cunningham,60436,QB,LOUISVILLE,4,33,13,8,53.5,231,0,329,0,0,7,99,63.6,13,18,210,3,12,52.8,69.7,83.2,56.6,,54.3,79.6,60.0,43,0,0,0,1,136,103,16,0,33,6,432,136,2.78,8.8,0.0,10
Christopher Brooks,83644,HB,BYU,5,49,11,5,54.1,159,0,294,0,0,11,234,93.8,9,14,128,0,14,82.2,68.0,82.6,,80.3,58.8,69.0,61.8,52,0,46,7,75,67,0,0,9,56,4,294,234,4.78,6.0,0.61,35
Omarion Hampton,162750,HB,N CAROLINA,4,49,6,3,38.8,101,0,260,0,0,6,118,29.5,10,18,245,0,11,82.4,70.6,78.4,,44.0,67.5,70.0,58.1,58,0,0,0,25,55,0,0,0,49,6,260,118,2.41,5.3,0.0,35
Malik Jackson,84267,HB,LA MONROE,4,48,7,0,0.0,0,0,151,0,0,7,88,25.7,3,12,209,0,21,82.0,65.0,79.5,,61.2,54.7,67.1,49.0,13,0,1,2,35,58,0,0,4,50,3,151,88,1.83,3.1,0.03,27
Cam Porter,129732,HB,NWESTERN,4,48,11,2,24.6,46,0,187,0,0,11,121,55.5,3,11,256,1,27,57.8,59.7,0.0,,35.7,42.9,66.2,46.5,27,3,8,2,42,56,0,0,3,50,2,187,121,2.52,3.9,0.19,20
Nathaniel Jones,128265,HB,NEW MEXICO,4,48,7,3,29.4,55,0,187,1,0,7,117,34.1,7,10,241,0,19,82.3,59.5,82.1,,68.2,46.5,62.1,51.5,21,0,0,2,39,75,0,0,4,50,1,187,117,2.44,3.9,0.0,28
DeWayne McBride,121495,HB,UAB,2,48,13,8,66.6,263,0,395,0,0,13,275,155.2,11,18,321,2,13,33.4,63.6,81.1,,81.0,54.0,63.2,60.0,56,0,0,0,16,50,0,0,0,48,5,395,275,5.73,8.2,0.0,35
Deshaun Fenwick,83759,HB,OREGON ST,4,48,9,3,24.9,58,0,233,1,0,9,141,52.9,7,13,265,2,5,33.6,63.4,82.1,,21.5,42.5,67.1,59.2,25,0,2,2,41,54,0,0,3,50,4,233,141,2.94,4.9,0.05,43
Nathaniel Peat,100586,HB,MISSOURI,4,48,20,4,42.8,98,0,229,0,1,20,196,155.9,7,8,229,1,20,55.2,69.0,0.0,,78.0,61.5,70.5,61.7,34,1,46,7,55,62,0,0,10,55,1,229,196,4.08,4.8,0.84,27
Roman Hemby,144891,HB,MARYLAND,4,47,5,4,54.8,187,0,341,0,0,5,147,27.4,5,13,215,0,15,82.1,77.8,81.6,,43.1,68.3,82.2,56.3,70,0,114,10,81,65,0,0,10,57,3,341,147,3.13,7.3,1.41,32
