player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Antwaine Richardson,49364,S,KENT STATE,4,2,13.6,64.7,100.0,12.5,8.1,0,0,1,5.9,201,53.4,59.5,83.2,,77.0,64.0,0,21,21.1,4,1,0,83.7,11,143,143,3,13,17,0,113,32,0.8,10.3
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,3,1,11.0,80.0,80.0,10.8,8.6,0,0,1,20.0,174,40.6,54.1,77.9,51.2,69.1,35.3,0,24,50.0,3,1,0,156.3,4,44,55,2,2,5,1,60,14,1.4,15.0
Alden Tofa,51983,ED,BYU,5,0,,,10.0,,,0,0,0,,128,61.2,61.1,79.1,63.1,57.3,49.2,0,,,0,0,0,0.0,0,4,40,1,0,0,0,0,0,0.0,
Penei Pavihi,52079,LB,HAWAII,5,2,2.2,93.3,86.0,7.1,6.6,0,1,1,6.7,180,65.2,46.6,17.0,61.4,35.5,50.1,1,32,7.1,1,1,1,86.4,14,104,121,6,11,15,0,171,147,1.7,12.2
Kaleb Hayes,52137,CB,BYU,4,1,13.2,66.7,100.0,7.9,5.3,0,2,2,16.7,128,67.5,66.2,0.0,,67.1,77.0,0,28,0.0,0,2,1,119.8,8,65,65,1,7,12,1,99,2,1.6,12.4
George Nyakwol,52203,S,RICE,4,0,15.7,33.3,93.9,83.0,27.7,0,0,1,33.3,275,61.7,57.0,80.8,63.8,45.0,31.9,1,16,37.5,3,1,0,12.5,1,92,98,1,5,3,0,16,0,0.2,16.0
Trey Schuman,52216,ED,RICE,4,0,,,7.8,,,0,0,0,,275,63.0,73.5,80.0,78.1,57.4,48.8,0,,50.0,1,0,0,0.0,0,4,51,1,1,0,0,0,0,0.0,
Alii Matau,52219,LB,S JOSE ST,3,1,2.3,66.7,70.1,12.8,8.5,0,0,0,0.0,285,58.1,59.4,84.2,58.4,60.5,54.1,0,11,0.0,0,0,0,79.9,4,54,77,0,1,6,0,32,15,0.6,8.0
Rico Tolefree,52250,LB,S JOSE ST,3,0,10.0,100.0,75.9,19.0,19.0,0,0,0,0.0,285,65.7,63.3,0.0,55.4,69.8,78.6,0,10,,0,0,1,108.3,1,22,29,0,0,1,0,10,0,0.5,10.0
Tre White,52261,S,S JOSE ST,2,0,17.0,100.0,100.0,19.0,19.0,0,0,0,0.0,285,59.1,53.3,0.0,,59.2,77.6,0,11,0.0,0,0,1,152.1,1,19,19,0,1,1,1,11,0,0.6,11.0
Gabe Reid,52273,ED,UTAH,3,0,,,5.9,,,0,0,0,,328,57.9,81.8,79.8,79.8,76.0,81.0,0,,,0,0,0,0.0,0,3,51,1,0,0,0,0,0,0.0,
Bentlee Sanders,52291,S,NEVADA,5,1,10.8,44.4,100.0,18.1,8.1,0,0,0,0.0,239,77.6,71.6,84.5,,56.1,55.0,4,44,14.3,2,0,1,48.4,8,155,155,4,11,18,1,131,58,0.9,16.4
Mekhi LaPointe,52315,S,USF,4,0,5.5,90.9,97.9,9.2,8.4,0,0,1,9.1,327,66.0,60.2,81.6,59.5,48.8,59.2,1,26,0.0,0,1,0,116.1,10,93,95,4,11,11,2,126,71,1.4,12.6
Nick Roberts,52318,S,SMU,4,1,18.8,77.8,98.4,17.1,13.3,0,0,0,0.0,287,61.6,59.2,81.9,58.4,53.2,62.5,1,53,0.0,0,0,0,79.2,7,124,126,3,7,9,0,136,37,1.1,19.4
Xavier Peters,52819,ED,FAU,5,0,3.0,100.0,17.9,7.0,7.0,0,0,0,0.0,165,55.3,65.7,0.0,58.4,85.0,78.8,0,12,0.0,0,0,1,116.7,1,7,39,0,2,1,0,12,9,1.7,12.0
Cole Pearce,52970,LB,BALL ST,4,1,4.4,57.1,89.4,31.0,17.7,0,0,0,0.0,117,60.1,74.7,81.8,56.8,84.6,90.0,0,17,0.0,0,0,0,69.3,4,135,151,0,3,7,0,33,12,0.3,8.3
Deshawn Pace,53549,LB,CINCINNATI,4,0,1.5,72.7,82.9,10.5,7.6,0,0,1,9.1,138,58.6,57.8,77.3,64.4,54.4,47.0,0,32,20.0,1,1,1,118.0,8,87,105,3,4,11,1,66,56,0.8,8.3
Ja'von Hicks,53569,S,CINCINNATI,4,2,7.4,12.5,98.0,142.0,17.8,0,0,0,0.0,138,73.4,72.6,84.9,60.0,67.1,59.2,1,7,30.0,3,0,0,0.0,1,148,151,2,5,8,0,7,8,0.0,7.0
Ivan Pace Jr.,53587,LB,CINCINNATI,4,0,3.3,100.0,63.2,8.8,8.8,0,0,0,0.0,138,53.0,90.3,19.7,90.6,92.3,83.6,0,19,18.2,2,0,1,147.1,10,91,144,8,9,10,2,98,65,1.1,9.8
Carrington Valentine,53750,CB,KENTUCKY,4,2,13.7,34.8,98.4,14.4,5.0,1,0,4,17.4,202,67.4,65.6,81.3,49.0,57.9,70.5,1,63,20.0,2,4,3,40.1,8,122,124,3,6,23,0,150,62,1.3,18.8
Jaheim Thomas,54193,LB,CINCINNATI,4,0,6.5,50.0,55.0,16.5,8.3,0,0,0,0.0,138,55.2,66.9,0.0,77.7,68.0,47.4,0,20,0.0,0,0,1,69.8,2,33,60,0,2,4,0,25,4,0.8,12.5
Isaiah Norman,54967,S,MARSHALL,2,0,5.0,100.0,100.0,14.0,14.0,0,0,0,0.0,214,56.5,62.7,77.5,,75.6,82.3,0,16,0.0,0,0,0,110.4,2,28,28,0,2,2,0,21,11,0.8,10.5
Aapri Washington,55013,CB,E CAROLINA,2,0,2.0,0.0,71.4,,4.0,0,0,0,0.0,156,63.7,64.5,73.8,59.3,62.6,,0,,,0,0,0,39.6,0,5,7,0,0,1,0,0,0,0.0,
Tim Terry,55020,LB,AKRON,2,0,-1.0,66.7,89.2,15.5,10.3,0,0,0,0.0,102,80.2,56.3,76.0,45.3,33.1,33.2,0,5,16.7,1,0,0,70.1,2,33,37,4,5,3,0,5,8,0.2,2.5
Isaiah King,55037,CB,BUFFALO,2,0,9.0,66.7,96.3,6.5,4.3,0,0,0,0.0,126,59.7,59.8,75.8,59.1,60.8,58.2,0,59,0.0,0,0,0,149.3,4,26,27,0,1,6,1,101,71,3.9,25.3
Devonni Reed,55046,S,S CAROLINA,5,0,6.1,77.8,97.1,13.0,10.1,0,0,1,11.1,289,56.8,47.9,81.9,55.0,36.6,42.5,0,78,33.3,3,1,0,155.8,7,101,104,1,6,9,1,136,109,1.5,19.4
Troy Brown,55050,LB,OLE MISS,4,2,4.1,69.2,92.2,10.4,7.2,0,0,0,0.0,226,69.5,81.0,0.0,78.4,90.8,72.7,0,30,9.1,1,0,2,85.1,9,95,103,6,8,13,0,79,32,0.8,8.8
Wilson Huber,55090,LB,CINCINNATI,4,4,3.4,77.8,76.7,12.3,9.6,0,0,0,0.0,138,43.8,56.4,82.5,67.2,65.4,65.5,0,29,18.2,2,0,1,135.0,7,89,116,5,5,9,2,62,62,0.7,8.9
Jordan Swann,55103,CB,JAMES MAD,3,1,21.2,33.3,100.0,20.7,6.9,0,0,1,11.1,197,69.8,70.0,79.3,,64.7,81.5,1,90,0.0,0,0,0,72.2,3,65,65,3,5,9,1,97,55,1.6,32.3
Ian Swenson,55104,LB,UCONN,5,6,2.1,73.3,83.5,12.0,8.8,0,0,0,0.0,146,67.3,62.0,81.5,63.6,54.0,76.7,0,22,7.7,1,0,0,91.3,11,137,164,0,6,15,0,101,84,0.8,9.2
Dorian Hall,55168,S,FIU,2,0,19.0,50.0,100.0,9.0,4.5,0,0,0,0.0,166,71.3,61.9,0.0,,60.0,,1,27,,0,0,1,56.3,1,9,9,0,0,2,0,27,29,3.0,27.0
Chris Bacon,55196,S,BOWL GREEN,4,4,10.2,66.7,98.4,17.6,11.7,0,0,0,0.0,122,57.7,59.0,84.3,56.4,62.8,49.3,0,18,25.0,5,0,0,106.0,10,189,192,3,11,15,1,94,23,0.5,9.4
Jaylon Jones,55197,CB,GA STATE,4,1,11.3,60.0,98.5,10.8,6.5,0,0,2,20.0,175,69.3,68.5,78.5,60.0,61.1,61.6,0,13,12.5,1,2,1,100.8,6,67,68,0,6,10,1,37,8,0.6,6.2
Jordan Strachan,55198,ED,S CAROLINA,2,0,,,18.9,,,0,0,0,,289,56.3,60.0,82.7,58.7,61.2,57.6,0,,100.0,1,0,0,0.0,0,7,37,1,0,0,0,0,0,0.0,
Zachary Ford,55353,CB,TOLEDO,4,0,5.5,70.0,95.9,9.7,6.8,0,0,0,0.0,316,73.1,71.1,83.5,55.8,63.6,63.5,1,38,0.0,0,0,0,47.9,7,70,73,2,6,10,0,65,35,1.0,9.3
Nate Givhan,55355,ED,TOLEDO,4,0,,,5.0,,,1,0,0,,316,77.8,62.5,12.0,64.1,56.6,36.6,0,,0.0,0,0,1,0.0,0,2,40,1,1,0,0,0,0,0.0,
Anthony Montalvo,55417,DI,UCF,4,0,,,1.5,,,0,0,0,,323,64.1,70.6,80.0,58.8,74.8,62.1,0,,0.0,0,0,0,0.0,0,1,66,2,1,0,0,0,0,0.0,
Coby Davis,55425,CB,WAKE,2,0,11.5,25.0,96.6,27.0,6.8,0,0,0,0.0,339,65.2,65.4,77.7,59.0,64.1,77.8,1,18,0.0,0,0,0,6.3,1,28,29,0,1,4,0,18,11,0.7,18.0
Troy Simon,55427,S,TOLEDO,3,0,11.3,50.0,97.2,16.5,8.3,0,0,0,0.0,316,34.7,38.1,78.6,60.0,46.9,58.8,0,42,0.0,0,0,0,134.4,2,35,36,0,1,4,1,49,16,1.5,24.5
Mike Allen,55430,ED,W KENTUCKY,4,1,5.0,100.0,1.8,1.0,1.0,0,0,0,0.0,346,55.4,64.6,79.8,59.9,70.9,53.0,0,10,25.0,1,0,0,108.3,1,1,55,0,2,1,0,10,5,10.0,10.0
DJ Taylor,55438,LB,BOWL GREEN,4,2,4.9,76.0,93.2,5.4,4.1,0,0,1,4.0,122,49.1,53.2,77.8,61.2,60.1,46.3,1,51,12.5,2,1,0,111.8,19,109,117,3,12,25,2,218,186,2.1,11.5
Chase Monroe,55439,LB,CHARLOTTE,5,1,6.0,100.0,91.2,23.5,23.5,0,0,0,0.0,136,65.6,70.1,0.0,77.4,69.1,35.3,0,7,16.7,1,0,1,93.8,2,52,57,1,4,2,0,13,1,0.3,6.5
Malik Hausman,55567,CB,HAWAII,5,0,11.0,46.2,98.3,9.0,4.2,0,0,2,7.7,180,54.0,55.5,86.3,58.2,59.0,54.1,2,42,0.0,0,2,1,68.9,12,115,117,1,6,26,3,137,54,1.3,11.4
Tony Wallace,55568,CB,UTSA,1,0,26.0,100.0,100.0,1.0,1.0,0,0,0,0.0,331,48.4,41.5,67.4,,60.0,74.8,0,48,0.0,0,0,0,118.8,1,1,1,0,1,1,0,48,22,48.0,48.0
Azizi Hearn,55569,CB,UCLA,5,5,9.0,68.2,95.8,10.0,6.8,1,0,1,4.5,324,58.0,59.7,82.4,64.5,62.9,88.5,0,37,0.0,0,1,1,101.1,15,160,167,1,10,22,1,143,70,1.0,9.5
Timarcus Davis,55574,CB,ARIZONA ST,3,1,12.1,47.1,100.0,9.8,4.6,0,0,2,11.8,110,53.3,56.3,0.0,,76.1,70.3,1,43,18.2,2,1,3,46.7,8,79,79,0,8,17,0,122,39,1.6,15.3
Wylan Free,55596,S,GA SOUTHRN,4,1,13.1,71.4,100.0,15.4,11.0,0,0,1,14.3,174,60.5,66.9,81.7,60.0,74.8,77.6,0,36,0.0,0,1,0,146.4,5,83,83,3,8,7,1,76,23,1.0,15.2
Wesley McCormick,55609,CB,W VIRGINIA,4,0,15.8,31.6,100.0,14.0,4.4,0,1,2,10.5,343,67.6,66.9,0.0,,70.7,64.0,0,64,16.7,1,2,1,70.7,6,87,87,1,5,19,1,113,53,1.3,18.8
Cedrick Dort Jr.,55614,CB,WISCONSIN,4,0,6.8,87.5,100.0,11.4,10.0,0,0,1,12.5,349,61.2,63.5,82.8,,70.3,81.9,0,26,0.0,0,1,0,148.4,7,83,83,2,2,8,2,81,29,1.0,11.6
Anthony Johnson,55628,CB,VIRGINIA,4,2,10.6,57.7,100.0,10.0,5.8,1,0,3,11.5,335,75.3,75.9,12.6,,79.4,85.2,1,24,0.0,0,3,3,58.5,15,158,158,4,16,26,0,152,43,1.0,10.1
Zack Sanders,55638,CB,OHIO,3,1,3.9,66.7,96.6,8.1,5.4,0,0,1,6.7,259,55.4,58.9,79.8,55.8,71.6,78.0,0,12,0.0,0,1,0,101.3,10,85,88,0,6,15,1,77,34,1.0,7.7
Tre Shaw,55648,CB,W KENTUCKY,3,0,23.0,100.0,95.8,11.0,11.0,0,0,0,0.0,346,57.5,54.1,0.0,59.1,61.1,50.6,0,39,0.0,0,0,1,118.8,2,23,24,0,2,2,0,55,9,2.5,27.5
Tariq Drake,55668,S,OHIO,4,1,13.2,55.6,100.0,31.8,17.7,0,0,1,11.1,259,75.7,75.6,84.0,,72.6,70.5,0,37,13.3,2,1,0,119.2,5,172,172,5,12,9,1,73,35,0.5,14.6
Justin Broiles,55678,S,OKLAHOMA,4,2,6.0,85.7,96.5,12.8,11.0,0,0,0,0.0,261,64.2,63.8,81.1,81.5,55.8,72.4,0,25,14.3,2,0,1,110.7,6,82,85,1,10,7,0,74,30,1.0,12.3
Kordell Rodgers,55713,CB,TEXAS ST,4,1,15.3,38.5,99.3,25.4,9.8,0,1,0,0.0,314,90.0,87.6,81.8,72.7,54.9,62.6,3,9,0.0,0,0,0,7.1,5,133,134,3,8,13,0,22,3,0.2,4.4
Orlando Lacey,55720,LB,TROY,1,0,2.0,100.0,100.0,2.0,2.0,0,0,0,0.0,318,49.4,45.7,64.7,,60.0,20.7,0,18,100.0,1,0,0,118.8,1,2,2,0,0,1,0,18,16,9.0,18.0
Grayson Cash,55727,S,UAB,3,1,8.4,60.0,99.0,33.0,19.8,0,0,1,20.0,321,74.8,77.8,82.0,71.0,77.1,82.2,0,9,0.0,0,1,0,64.6,3,101,102,2,2,5,0,15,6,0.2,5.0
Andre Grayson,55735,CB,UTAH ST,5,0,16.8,64.3,100.0,9.1,5.9,0,0,2,14.3,329,66.6,67.6,80.1,,68.5,64.1,0,62,14.3,1,1,0,147.3,9,88,88,2,6,14,3,202,76,2.5,22.4
Zahodri Jackson,55736,CB,N TEXAS,1,1,8.5,75.0,100.0,8.3,6.3,0,0,0,0.0,251,51.2,53.3,0.0,,76.1,63.8,0,29,25.0,1,0,1,156.3,3,26,26,0,2,4,1,65,44,2.6,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,4,0,10.6,40.0,92.3,11.0,4.4,0,0,0,0.0,315,66.4,63.9,79.4,66.4,50.3,29.2,0,10,50.0,1,0,0,47.9,2,24,26,0,1,5,0,6,0,0.3,3.0
C.J. Coldon,55750,CB,OKLAHOMA,3,0,17.3,66.7,100.0,7.5,5.0,0,0,0,0.0,261,61.2,58.7,74.7,,52.6,79.4,0,8,0.0,0,0,0,74.3,2,15,15,2,2,3,0,12,-1,0.8,6.0
Jordyn Riley,55767,CB,LA MONROE,4,1,4.8,70.0,93.2,7.9,5.5,0,0,0,0.0,209,54.1,53.2,77.8,56.7,53.1,44.0,0,14,0.0,0,0,0,83.3,7,55,59,1,2,10,0,55,26,1.0,7.9
Steven Jones Jr.,55785,CB,APP STATE,4,1,10.4,58.8,100.0,14.5,8.5,0,0,2,11.8,108,63.8,65.9,83.1,,73.1,39.6,0,31,26.7,4,2,0,83.7,10,153,153,1,10,17,0,133,34,0.9,13.3
Jarques McClellion,55795,S,FLORIDA ST,3,0,,,100.0,,,0,0,0,,167,48.4,53.1,76.1,,63.6,51.1,0,,100.0,1,0,1,0.0,0,20,20,0,0,0,0,0,0,0.0,
Korey Hernandez,55796,CB,E MICHIGAN,4,1,17.8,75.0,100.0,7.7,5.8,0,0,1,25.0,160,62.0,63.1,75.1,,64.7,80.7,0,36,0.0,0,1,1,156.3,3,25,25,0,3,4,1,51,6,2.2,17.0
Jahmin Muse,55830,S,BUFFALO,4,2,12.4,62.5,96.7,22.2,13.9,0,0,1,12.5,126,57.4,60.7,82.9,65.5,64.4,46.0,0,25,28.6,2,1,0,89.1,5,117,121,1,3,8,0,67,58,0.6,13.4
Isaiah Lewis,55854,S,COLORADO,4,1,15.7,42.9,100.0,19.7,8.4,0,0,1,14.3,143,50.7,45.9,80.8,,40.9,39.6,1,22,12.5,1,1,0,19.6,3,60,60,0,6,7,0,36,12,0.6,12.0
Davondre Robinson,55861,S,CHARLOTTE,3,1,9.5,50.0,100.0,21.5,10.8,0,0,1,25.0,136,54.9,56.5,77.3,,58.9,68.2,0,55,0.0,0,1,0,135.4,2,45,45,0,3,4,1,69,44,1.6,34.5
Blake Bogan,55868,S,E MICHIGAN,4,2,11.8,55.6,99.0,19.4,10.8,0,0,0,0.0,160,65.5,64.4,81.8,60.0,58.1,87.5,1,19,0.0,0,0,0,67.6,5,104,105,2,6,9,1,47,13,0.5,9.4
Cyrus Fagan,55895,S,NC STATE,4,1,7.1,72.7,99.2,16.0,11.6,0,0,2,18.2,248,65.3,62.0,81.8,59.2,48.5,54.6,0,39,20.0,3,2,0,122.2,8,132,133,3,11,11,1,77,33,0.6,9.6
William Poole,55911,CB,GEORGIA,1,0,,,100.0,,,0,0,0,,173,64.5,64.2,74.2,,59.8,,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Latavious Brini,55915,S,ARKANSAS,4,1,18.1,50.0,92.9,30.5,15.3,0,0,0,0.0,111,63.0,63.3,82.9,69.8,58.2,75.0,0,19,0.0,0,0,2,114.1,4,130,140,1,11,8,1,59,18,0.5,14.8
Ameer Speed,55918,CB,MICH STATE,4,0,10.7,77.8,100.0,9.8,7.6,0,0,0,0.0,223,56.9,58.0,11.1,,66.3,80.0,0,37,0.0,0,0,1,109.7,14,142,142,1,10,18,0,186,47,1.4,13.3
Devodric Bynum,55931,CB,UAB,3,0,10.1,44.4,100.0,17.3,7.7,0,0,4,44.4,321,80.7,77.0,79.6,,55.5,51.9,0,17,0.0,0,4,1,51.6,4,71,71,2,4,9,0,23,18,0.3,5.8
Bennett Williams,55954,CB,OREGON,4,0,3.3,85.7,98.1,7.9,6.8,0,0,1,4.8,264,55.6,55.2,84.0,56.8,53.0,52.8,0,29,18.8,3,1,0,127.6,18,151,154,6,13,21,2,147,116,1.0,8.2
Bryant Fitzgerald,55961,S,INDIANA,4,1,5.1,60.0,97.9,14.2,8.5,0,0,0,0.0,190,50.7,56.5,83.1,59.2,67.8,60.6,0,26,16.7,2,0,1,107.1,9,138,141,1,9,15,1,118,98,0.9,13.1
Trey Creamer,55962,CB,CHARLOTTE,2,1,11.5,50.0,100.0,20.5,10.3,0,0,0,0.0,136,71.3,72.3,77.7,,70.5,80.8,0,7,0.0,0,0,0,56.3,2,45,45,1,3,4,0,11,0,0.3,5.5
Camron Harrell,55965,CB,SO MISS,4,0,18.2,50.0,86.0,25.7,12.8,0,0,1,16.7,296,67.8,65.9,84.1,55.3,61.8,50.6,1,26,33.3,1,1,0,31.3,3,80,93,1,2,6,0,39,16,0.5,13.0
Datrone Young,55969,CB,DUKE,4,0,16.1,58.8,100.0,12.5,7.4,1,0,0,0.0,154,54.9,54.9,0.0,,68.2,59.3,0,19,14.3,1,0,3,117.8,10,130,130,2,6,17,2,112,21,0.9,11.2
Gervarrius Owens,55987,S,HOUSTON,4,1,4.4,80.0,99.2,29.3,23.4,0,1,2,40.0,182,83.8,78.9,82.9,60.0,61.6,42.3,1,7,30.8,4,2,0,39.6,4,122,123,0,8,5,0,15,14,0.1,3.8
Tyrell Ajian,55995,S,KENTUCKY,4,0,30.0,50.0,98.9,90.0,45.0,0,0,1,50.0,202,68.6,69.6,83.3,59.2,69.9,62.6,0,3,28.6,2,1,0,56.3,1,94,95,3,5,2,0,3,-1,0.0,3.0
Bralen Trahan,56012,S,LA LAFAYET,4,3,6.1,66.7,99.4,17.4,11.6,0,1,0,0.0,207,61.9,65.2,82.9,59.7,71.4,61.3,0,16,20.0,3,0,0,119.8,8,154,155,5,9,12,2,65,20,0.5,8.1
Kenny Bennett,56032,S,GA TECH,1,0,,,100.0,,,0,0,0,,176,61.3,61.9,69.4,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Xavier Cullens,56044,LB,MEMPHIS,4,1,4.0,85.7,76.2,15.3,13.1,1,0,0,0.0,218,70.0,78.6,0.0,63.0,88.3,55.4,1,27,22.2,2,0,2,106.0,6,96,126,0,6,7,2,66,42,0.7,11.0
Derrick Smith,56050,LB,W KENTUCKY,4,2,5.4,66.7,92.9,16.0,10.7,0,1,1,11.1,346,64.0,60.4,2.2,60.8,57.9,50.1,0,15,30.0,3,0,1,79.4,6,104,112,3,5,9,0,47,31,0.5,7.8
Jaylen Kelly-Powell,56057,S,AKRON,4,0,6.8,75.0,92.1,24.0,18.0,0,0,0,0.0,102,50.7,52.5,83.1,77.3,49.1,63.6,0,22,0.0,0,0,0,136.5,3,82,89,1,4,4,1,31,15,0.4,10.3
Hunter Reynolds,56060,S,UTAH ST,5,2,11.5,33.3,97.1,79.5,26.5,0,1,1,16.7,329,85.8,77.2,24.7,55.9,65.9,79.6,2,29,0.0,0,1,1,22.2,2,166,171,1,8,6,0,46,10,0.3,23.0
Cameron Ruiz,56131,CB,TEMPLE,4,1,7.5,75.0,100.0,11.7,8.8,0,0,0,0.0,306,67.6,71.6,79.0,84.0,63.8,79.7,0,14,0.0,0,0,0,83.3,3,36,36,2,2,4,0,18,23,0.5,6.0
Tavyn Jackson,56164,S,COAST CAR,4,0,24.8,100.0,100.0,8.8,8.8,0,0,0,0.0,141,58.2,59.8,78.0,,62.5,61.3,1,53,16.7,1,0,0,79.2,4,36,36,1,5,4,0,115,16,3.3,28.8
Eric Coley,56200,S,SYRACUSE,3,0,12.0,0.0,93.3,,13.5,0,1,1,50.0,304,73.8,75.9,77.1,56.1,77.8,75.3,0,,,0,1,0,39.6,0,28,30,0,0,2,0,0,0,0.0,
Noah Daniels,56206,CB,TCU,3,0,14.6,80.0,100.0,3.8,3.0,0,0,0,0.0,305,47.7,49.8,73.3,,64.2,47.6,0,29,33.3,1,0,0,158.3,4,15,15,1,2,5,1,74,11,4.9,18.5
Christian Braswell,56207,CB,RUTGERS,4,1,0.8,100.0,100.0,7.6,7.6,0,0,0,0.0,278,78.4,80.1,76.9,,75.0,82.9,1,14,0.0,0,0,1,47.9,5,40,40,3,5,5,0,25,21,0.7,5.0
Myles Jones,56220,CB,TEXAS A&M,1,0,19.0,50.0,100.0,5.0,2.5,0,0,0,0.0,312,46.0,48.0,73.9,,61.8,73.5,0,56,0.0,0,0,0,135.4,2,10,10,1,1,4,1,57,8,5.7,28.5
John Davis,56230,CB,N TEXAS,1,0,25.0,33.3,100.0,11.0,3.7,0,0,0,0.0,251,50.0,55.7,73.6,,72.7,79.3,0,38,0.0,0,0,0,81.9,1,11,11,0,2,3,0,38,4,3.5,38.0
