id,player,team,opponent,position,salary,ownership
23486000,Jonathan Taylor,IND,HOU,RB,9100,25.8
23486394,Marquise Brown,ARI,KC,WR,6200,20.0
23486418,Michael Pittman Jr.,IND,HOU,WR,5500,17.6
23486998,Travis Kelce,KC,ARI,TE,6600,17.1
23486028,Saquon Barkley,NYG,TEN,RB,6100,16.9
23486378,Ja'Marr Chase,CIN,PIT,WR,7100,15.8
23486388,A.J. Brown,PHI,DET,WR,6400,14.4
23486374,Justin Jefferson,MIN,GB,WR,7800,13.7
23486004,Christian McCaffrey,CAR,CLE,RB,8500,13.6
23486002,Derrick Henry,TEN,NYG,RB,8600,13.3
23487360,Washington Commanders,WAS,JAC,D,2500,13.3
23485911,Jalen Hurts,PHI,DET,QB,6800,12.7
23486016,D'Andre Swift,DET,PHI,RB,6800,12.7
23486382,Tyreek Hill,MIA,NE,WR,6800,12.7
23486012,Joe Mixon,CIN,PIT,RB,7100,12.2
23485909,Kyler Murray,ARI,KC,QB,7200,12.0
23485906,Patrick Mahomes,KC,ARI,QB,7700,12.0
23486006,Austin Ekeler,LAC,LV,RB,8200,11.9
23486372,Davante Adams,LV,LAC,WR,8100,11.4
23486380,Keenan Allen,LAC,LV,WR,7000,11.2
23486430,JuJu Smith-Schuster,KC,ARI,WR,5200,11.2
23486010,Alvin Kamara,NO,ATL,RB,7600,11.1
23486398,Tee Higgins,CIN,PIT,WR,6100,10.8
23485907,Justin Herbert,LAC,LV,QB,7600,10.1
23486500,Kadarius Toney,NYG,TEN,WR,4100,9.6
23486022,Najee Harris,PIT,CIN,RB,6400,9.3
23486384,Mike Williams,LAC,LV,WR,6600,8.8
23486426,Rashod Bateman,BAL,NYJ,WR,5300,8.6
23486008,Dalvin Cook,MIN,GB,RB,7900,8.5
23485908,Lamar Jackson,BAL,NYJ,QB,7300,8.1
23486018,Aaron Jones,GB,MIN,RB,6700,8.1
23486386,Terry McLaurin,WAS,JAC,WR,6500,8.0
23486424,Adam Thielen,MIN,GB,WR,5400,8.0
23486954,Romeo Doubs,GB,MIN,WR,3000,7.8
23486390,Jaylen Waddle,MIA,NE,WR,6400,7.6
23486410,Michael Thomas,NO,ATL,WR,5700,7.4
23487010,Dallas Goedert,PHI,DET,TE,4500,7.3
23487366,Chicago Bears,CHI,SF,D,2200,7.1
23487365,New York Giants,NYG,TEN,D,2300,6.9
23486020,Nick Chubb,CLE,CAR,RB,6500,6.8
23485913,Joe Burrow,CIN,PIT,QB,6400,6.7
23487004,Darren Waller,LV,LAC,TE,5400,6.7
23486402,D.J. Moore,CAR,CLE,WR,6000,6.5
23486482,Jakobi Meyers,NE,MIA,WR,4300,6.4
23486376,Deebo Samuel,SF,CHI,WR,7400,6.3
23486058,Clyde Edwards-Helaire,KC,ARI,RB,5400,5.9
23486996,Mark Andrews,BAL,NYJ,TE,6800,5.8
23487002,Kyle Pitts,ATL,NO,TE,5700,5.8
23487364,New York Jets,NYJ,BAL,D,2300,5.8
23486392,Brandin Cooks,HOU,IND,WR,6300,5.7
23486400,Diontae Johnson,PIT,CIN,WR,6000,5.7
23487362,Pittsburgh Steelers,PIT,CIN,D,2400,5.6
23487359,Miami Dolphins,MIA,NE,D,2600,5.6
23487357,Atlanta Falcons,ATL,NO,D,2800,5.5
23486408,Darnell Mooney,CHI,SF,WR,5700,5.5
23487006,T.J. Hockenson,DET,PHI,TE,4900,5.3
23487014,Pat Freiermuth,PIT,CIN,TE,4200,5.3
23487048,Brevin Jordan,HOU,IND,TE,3100,5.3
23486014,James Conner,ARI,KC,RB,7000,5.2
23485910,Aaron Rodgers,GB,MIN,QB,7000,5.0
23487361,Jacksonville Jaguars,JAC,WAS,D,2500,4.9
23485922,Matt Ryan,IND,HOU,QB,5500,4.8
