"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Brandon Aiyuk","SF","All Defenders","ARZ","93.67088955","39.71871733"
"Brandon Aiyuk","SF","Marco Wilson","ARZ","100","16.14793754"
"Brandon Aiyuk","SF","Trayvon Mullen","ARZ","100","13.06593871"
"Brandon Aiyuk","SF","Antonio Hamilton","ARZ","70.82617151","10.46143265"
"Tyler Boyd","CIN","All Defenders","PIT","90.21107608","41.49044295"
"Tyler Boyd","CIN","Cameron Sutton","PIT","63.73557247","2.816583594"
"Tyler Boyd","CIN","Levi Wallace","PIT","85.51433354","2.527703226"
"Tyler Boyd","CIN","Arthur Maulet","PIT","81.83194859","36.07393604"
"Davante Adams","LV","All Defenders","DEN","90","39.43270863"
"Davante Adams","LV","Damarri Mathis","DEN","90","14.57720547"
"Davante Adams","LV","Patrick Surtain II","DEN","94.56281534","11.607051"
"Davante Adams","LV","Essang Bassey","DEN","90","13.13120922"
"Deebo Samuel","SF","All Defenders","ARZ","89.14718202","39.71871733"
"Deebo Samuel","SF","Marco Wilson","ARZ","100","11.76850884"
"Deebo Samuel","SF","Trayvon Mullen","ARZ","100","13.56136761"
"Deebo Samuel","SF","Antonio Hamilton","ARZ","70.7681764","11.86045031"
"Stefon Diggs","BUF","All Defenders","CLV","88.68543651","41.73904219"
"Stefon Diggs","BUF","Denzel Ward","CLV","92.1448107","14.12590447"
"Stefon Diggs","BUF","Martin Emerson","CLV","100","16.19219369"
"Stefon Diggs","BUF","Greg Newsome II","CLV","74.72209877","11.27066846"
"Justin Jefferson","MIN","All Defenders","DAL","87.90492817","39.67938935"
"Justin Jefferson","MIN","Trevon Diggs","DAL","84.07420456","15.42885679"
"Justin Jefferson","MIN","Anthony Brown","DAL","100","11.50811201"
"Justin Jefferson","MIN","DaRon Bland","DAL","87.03281251","12.45199501"
"Tee Higgins","CIN","All Defenders","PIT","87.70626161","41.49044295"
"Tee Higgins","CIN","Cameron Sutton","PIT","79.58910774","14.49614861"
"Tee Higgins","CIN","Levi Wallace","PIT","106.6678187","17.68445109"
"Tee Higgins","CIN","Arthur Maulet","PIT","95.41239969","9.182311144"
"CeeDee Lamb","DAL","All Defenders","MIN","83.47513062","41.52059254"
"CeeDee Lamb","DAL","Akayleb Evans","MIN","93.03159387","12.36600895"
"CeeDee Lamb","DAL","Patrick Peterson","MIN","88.09843538","9.489194366"
"CeeDee Lamb","DAL","Chandon Sullivan","MIN","76.7399441","19.10720133"
"Drake London","ATL","All Defenders","CHI","81.72577079","55.58726671"
"Drake London","ATL","Jaylon Jones","CHI","79.01207581","28.4350249"
"Drake London","ATL","Jaylon Johnson","CHI","70.96339833","16.46238283"
"Drake London","ATL","Kyler Gordon","CHI","56.68185054","10.68985898"
"Amon-Ra St. Brown","DET","All Defenders","NYG","79.89006271","38.66400974"
"Amon-Ra St. Brown","DET","Fabian Moreau","NYG","87.92816513","23.19840585"
"Amon-Ra St. Brown","DET","Adoree' Jackson","NYG","84.99223841","5.049404257"
"Amon-Ra St. Brown","DET","Darnay Holmes","NYG","83.81533243","7.732801948"
"A.J. Brown","PHI","All Defenders","IND","79.80985595","42.17984835"
"A.J. Brown","PHI","Isaiah Rodgers","IND","70.03091985","13.87892006"
"A.J. Brown","PHI","Stephon Gilmore","IND","93.7201506","15.32715519"
"A.J. Brown","PHI","Kenny Moore II","IND","79.96237812","12.73240057"
"DeAndre Hopkins","ARZ","All Defenders","SF","78.38921802","41.39206274"
"DeAndre Hopkins","ARZ","Deommodore Lenoir","SF","86.07539492","30.69260501"
"DeAndre Hopkins","ARZ","Charvarius Ward","SF","64.34172194","2.9677328"
"DeAndre Hopkins","ARZ","Jimmie Ward","SF","48.61920422","7.731724926"
"Olamide Zaccheaus","ATL","All Defenders","CHI","72.40131136","41.13457737"
"Olamide Zaccheaus","ATL","Jaylon Jones","CHI","89.33887909","8.293800965"
"Olamide Zaccheaus","ATL","Jaylon Johnson","CHI","78.05638297","11.10299161"
"Olamide Zaccheaus","ATL","Kyler Gordon","CHI","68.39559939","21.40335733"
"Terry McLaurin","WAS","All Defenders","HST","71.52411698","41.19698787"
"Terry McLaurin","WAS","Steven Nelson","HST","66.64011332","20.28341181"
"Terry McLaurin","WAS","Derek Stingley Jr.","HST","100","10.16139854"
"Terry McLaurin","WAS","Desmond King II","HST","72.56472029","10.71279226"
"Curtis Samuel","WAS","All Defenders","HST","69.40867916","41.19698787"
"Curtis Samuel","WAS","Steven Nelson","HST","58.39811887","3.832277941"
"Curtis Samuel","WAS","Derek Stingley Jr.","HST","1000","7.451651552"
"Curtis Samuel","WAS","Desmond King II","HST","65.21770469","28.20982373"
"Garrett Wilson","NYJ","All Defenders","NE","66.66620147","45.67468367"
"Garrett Wilson","NYJ","Jalen Mills","NE","75.57658888","12.68741213"
"Garrett Wilson","NYJ","Jonathan Jones","NE","60.22147653","27.4048102"
"Garrett Wilson","NYJ","Myles Bryant","NE","69.16256728","22.04437858"
"Gabriel Davis","BUF","All Defenders","CLV","65.91925085","41.73904219"
"Gabriel Davis","BUF","Denzel Ward","CLV","73.47107436","17.486006"
"Gabriel Davis","BUF","Martin Emerson","CLV","88.00323418","14.6167852"
"Gabriel Davis","BUF","Greg Newsome II","CLV","58.43904726","9.365569779"
"Jakobi Meyers","NE","All Defenders","NYJ","65.67071372","39.68717516"
"Jakobi Meyers","NE","Sauce Gardner","NYJ","68.01571622","4.122754497"
"Jakobi Meyers","NE","D.J. Reed Jr.","NYJ","66.05917149","8.517338961"
"Jakobi Meyers","NE","Michael Carter II","NYJ","66.93205823","26.91116672"
"Allen Lazard","GB","All Defenders","TEN","65.47574668","39.90492739"
"Allen Lazard","GB","Terrance Mitchell","TEN","75.55867602","10.75523232"
"Allen Lazard","GB","Roger McCreary","TEN","87.55065618","10.85574851"
"Allen Lazard","GB","Elijah Molden","TEN","61.15770278","16.73594562"
"George Pickens","PIT","All Defenders","CIN","64.74765574","57.91110571"
"George Pickens","PIT","Cam Taylor-Britt","CIN","71.73698109","22.12863389"
"George Pickens","PIT","Eli Apple","CIN","79.32362289","28.72014186"
"George Pickens","PIT","Mike Hilton","CIN","45.93341159","6.905389299"
"Michael Gallup","DAL","All Defenders","MIN","64.01920977","41.52059254"
