player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Kenny Pickett,60515,QB,PIT,1,-46.43,0,40,25,81.8,33,37,5.8,3.28,1,1,2.7,64.9,24,11,11.1,38,95.0,3,13,,79.2,76.0,78.9,72.8,,68.7,0,1,38,0.0,81.1,0.0,0,1,0,3,1,2,5.3,242,6.5,84.8,33,35,5.8,3.05,1,1,2.9,71.4,25,8,10.7,35,87.5,3,13,,78.7,78.4,78.8,74.1,,69.7,0,1,35,0.0,87.3,0.0,0,0,0,1,1,2,5.7,236,6.7,50.0,2,4,-3.5,4.34,0,0,0.0,25.0,1,3,0.0,5,12.5,0,0,,68.9,56.1,70.6,59.1,,58.3,0,0,6,0.0,39.6,0.0,0,1,0,2,0,0,0.0,8,2.0,0,100.0,2,2,-4.0,1.95,0,0,0.0,100.0,2,0,0.0,2,5.0,0,0,,65.5,63.9,68.2,63.5,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,-4.74
Mac Jones,60323,QB,NE,1,-14.52,0,37,19,70.4,27,29,14.9,3.11,0,4,12.5,58.6,17,15,10.5,33,89.2,2,8,,78.7,72.8,0.0,75.6,,60.0,0,0,36,26.7,105.1,12.1,4,0,1,1,2,0,0.0,217,7.5,75.9,29,31,12.9,2.85,0,4,11.8,64.5,20,13,9.1,34,91.9,2,9,,78.8,77.0,0.0,79.7,,60.0,0,0,37,23.1,109.1,8.8,3,0,1,1,2,0,0.0,236,7.6,50.0,2,2,7.5,4.0,0,0,0.0,50.0,1,3,0.0,3,8.1,0,0,,65.5,44.6,68.2,46.0,,,0,0,3,33.3,56.3,33.3,1,0,0,0,0,0,0.0,4,2.0,0,100.0,4,4,-2.8,1.55,0,0,0.0,100.0,4,1,0.0,4,10.8,0,1,,66.9,64.7,69.2,64.2,,,0,0,4,0.0,90.6,0.0,0,0,0,0,0,0,0.0,23,5.8,-5.61
Desmond Ridder,55086,QB,ATL,1,-28.95,0,37,2,66.7,24,26,9.4,2.93,0,1,3.6,61.5,16,9,0.0,29,78.4,0,10,,27.1,44.5,78.8,52.2,,32.7,1,0,31,11.1,79.5,3.4,1,2,0,1,0,0,0.0,163,6.3,83.3,18,19,4.5,2.54,0,1,5.0,78.9,15,7,0.0,23,62.2,0,6,,25.4,45.9,78.4,55.8,,32.7,0,0,24,28.6,92.3,8.7,2,2,0,1,0,0,0.0,117,6.2,53.8,13,14,8.7,2.95,0,0,0.0,50.0,7,3,0.0,14,37.8,0,6,,73.5,51.1,73.7,51.7,,,1,0,15,0.0,73.8,0.0,0,0,0,0,0,0,0.0,101,7.2,0,85.7,7,7,-4.4,1.86,0,0,0.0,85.7,6,1,0.0,8,21.6,0,2,,70.3,58.1,71.5,58.1,,,0,0,8,100.0,99.4,12.5,1,0,0,0,0,0,0.0,55,7.9,1.05
Trevor Lawrence,77632,QB,JAX,1,-9.52,0,36,15,76.2,21,23,7.5,2.99,0,1,4.3,60.9,14,14,12.5,28,77.8,2,13,,26.5,67.4,78.7,51.7,,89.7,0,0,28,7.1,83.2,3.6,1,4,0,2,0,1,3.6,168,7.3,78.3,23,24,4.4,2.42,0,1,4.2,66.7,16,11,11.1,27,75.0,2,10,,26.3,63.8,78.6,53.8,,80.0,0,0,27,9.1,92.0,3.7,1,2,0,1,0,1,3.7,198,8.3,83.3,6,7,4.7,3.28,0,0,0.0,57.1,4,3,20.0,9,25.0,1,4,,71.4,74.2,72.3,60.7,,78.3,0,0,10,0.0,68.2,0.0,0,2,0,1,0,0,0.0,31,4.4,0,87.5,8,8,-3.4,1.38,0,0,0.0,75.0,6,0,14.3,8,22.2,1,1,,70.9,66.8,71.9,66.2,,,0,0,9,,96.4,0.0,0,0,0,0,0,0,0.0,61,7.6,-3.82
Justin Herbert,28237,QB,LAC,1,3.81,0,36,27,82.1,28,30,8.0,3.27,0,0,0.0,76.7,23,8,0.0,34,94.4,0,9,,28.3,64.0,79.1,64.8,,54.7,1,1,35,37.5,82.2,8.8,3,1,0,1,0,2,5.7,217,7.2,80.0,20,21,7.6,3.16,0,0,0.0,76.2,16,6,0.0,24,66.7,0,7,,25.9,53.0,78.5,52.8,,57.1,0,1,24,50.0,78.1,12.5,3,0,0,1,0,2,8.3,163,7.8,88.9,9,10,7.8,3.36,0,0,0.0,80.0,8,4,0.0,12,33.3,0,3,,72.8,80.1,73.2,81.0,,58.3,1,0,13,25.0,96.7,8.3,1,1,0,0,0,0,0.0,72,7.2,0,100.0,1,1,-2.0,2.55,0,0,0.0,100.0,1,2,0.0,2,5.6,0,1,,63.6,58.8,66.9,58.9,,,0,0,2,50.0,118.8,50.0,1,0,0,0,0,0,0.0,18,18.0,-0.56
Nick Foles,7089,QB,IND,1,-22.5,0,36,14,60.0,25,26,10.3,2.91,0,0,0.0,57.7,15,14,0.0,33,91.7,0,6,,78.3,41.5,78.0,42.8,,58.2,0,3,34,50.0,33.0,21.2,7,0,0,1,0,4,11.8,140,5.4,65.2,23,24,7.3,2.85,0,0,0.0,62.5,15,11,0.0,30,83.3,0,4,,77.6,46.1,77.7,47.2,,58.2,0,2,30,54.5,38.7,20.0,6,0,0,1,0,3,10.0,111,4.6,60.0,5,5,14.8,2.97,0,0,0.0,40.0,2,3,33.3,6,16.7,1,2,,69.6,44.8,71.1,46.0,,,0,1,7,33.3,22.5,16.7,1,0,0,0,0,1,14.3,32,6.4,0,100.0,3,3,-5.7,2.47,0,0,0.0,66.7,2,0,33.3,3,8.3,1,0,,65.5,63.4,68.2,63.0,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,3,1.0,1.77
Derek Carr,8671,QB,LV,1,-4.17,0,35,23,55.6,27,29,9.9,2.86,2,0,0.0,51.7,15,16,0.0,34,97.1,0,8,,78.3,58.0,78.2,54.0,,70.9,0,3,34,18.8,39.7,8.8,3,2,0,0,1,1,2.9,157,5.4,59.1,22,24,10.8,2.78,2,0,0.0,54.2,13,14,0.0,28,80.0,0,7,,77.3,51.3,77.7,49.9,,62.3,0,1,28,21.4,68.9,10.7,3,1,0,0,1,1,3.6,145,6.0,50.0,6,6,5.5,3.1,0,0,0.0,50.0,3,2,0.0,7,20.0,0,2,,69.6,77.3,71.1,69.2,,65.9,0,2,7,0.0,24.3,0.0,0,1,0,0,0,0,0.0,29,4.8,0,100.0,1,1,2.0,2.3,0,0,0.0,100.0,1,0,0.0,1,2.9,0,1,,60.4,60.5,64.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,-1.21
Russell Wilson,7077,QB,DEN,1,-57.69,0,34,10,70.0,20,23,15.5,3.5,1,1,4.0,56.5,13,16,7.1,30,88.2,1,8,,78.0,55.2,77.7,50.6,,74.5,1,3,32,37.5,59.8,20.0,6,1,0,1,1,3,9.4,197,8.6,73.9,23,26,11.5,3.33,1,1,3.7,57.7,15,17,11.8,33,97.1,2,9,,78.3,55.2,77.8,50.6,,74.5,1,3,34,35.3,57.7,18.2,6,1,0,1,1,3,8.8,214,8.2,0.0,1,1,39.0,2.8,0,0,0.0,0.0,0,0,,1,2.9,0,0,,63.6,57.1,66.9,57.4,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,75.0,4,4,-1.5,1.93,0,0,0.0,50.0,2,1,33.3,4,11.8,1,1,,66.9,56.8,69.2,57.0,,,0,0,4,0.0,61.5,0.0,0,0,0,0,0,0,0.0,17,4.3,-8.23
Deshaun Watson,11767,QB,CLV,1,31.9,0,33,8,72.0,25,30,10.2,3.43,0,1,3.0,46.7,14,9,22.2,32,97.0,4,7,,78.9,68.6,79.2,67.2,,62.2,0,1,35,22.2,43.8,6.3,2,0,0,5,0,1,2.9,120,4.0,63.2,19,21,12.2,3.16,0,1,4.5,38.1,8,5,33.3,23,69.7,4,5,,77.0,68.6,78.5,67.1,,62.2,0,1,24,40.0,33.0,8.7,2,0,0,2,0,1,4.2,96,4.6,100.0,7,10,2.7,3.94,0,0,0.0,70.0,7,4,0.0,10,30.3,0,2,,72.4,64.2,72.9,63.7,,,0,0,12,0.0,76.7,0.0,0,0,0,3,0,0,0.0,39,3.9,0,100.0,1,1,-3.0,2.4,0,0,0.0,100.0,1,0,0.0,1,3.0,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,-0.67
Josh Allen,46601,QB,BUF,1,32.14,0,31,4,58.3,24,25,12.1,3.38,0,2,7.1,56.0,14,10,0.0,30,96.8,0,13,,27.8,58.4,78.8,53.0,,69.2,0,2,35,10.0,70.6,3.3,1,4,0,1,2,3,8.6,171,6.8,46.2,13,14,13.8,3.44,0,1,6.3,42.9,6,9,0.0,17,54.8,0,5,,24.0,53.2,77.8,51.3,,59.8,0,1,20,11.1,29.5,5.9,1,2,0,1,0,1,5.0,72,5.1,75.0,12,12,9.1,3.21,0,1,7.7,75.0,9,1,0.0,14,45.2,0,8,,73.9,66.6,73.9,58.9,,74.1,0,1,16,0.0,104.2,0.0,0,2,0,0,2,2,12.5,100,8.3,0,100.0,1,1,-3.0,1.8,0,0,0.0,100.0,1,0,0.0,1,3.2,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,3.19
Davis Mills,52269,QB,HST,1,-12.5,0,31,13,72.7,22,27,12.3,3.11,2,2,6.7,59.3,16,12,0.0,30,96.8,0,8,,17.6,38.5,78.1,53.7,59.0,26.7,1,1,33,8.3,75.5,3.3,1,2,0,2,1,2,6.1,176,6.5,71.4,21,24,11.8,2.94,2,1,3.8,62.5,15,9,0.0,27,87.1,0,7,,16.7,29.2,77.7,43.7,,26.7,0,1,29,11.1,76.4,3.7,1,2,0,1,1,2,6.9,148,6.2,100.0,2,4,10.0,4.08,0,1,20.0,50.0,2,3,0.0,4,12.9,0,1,,68.0,89.5,70.6,89.3,59.0,,1,0,5,0.0,75.0,0.0,0,0,0,1,0,0,0.0,30,7.5,0,100.0,1,1,-3.0,2.2,0,0,0.0,100.0,1,0,0.0,1,3.2,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,1.33
Patrick Mahomes,11765,QB,KC,1,20.0,0,31,16,65.0,20,22,10.0,3.61,0,2,8.3,50.0,11,7,15.4,25,80.6,2,8,,25.2,72.2,77.9,70.8,,62.1,0,0,27,14.3,90.3,4.0,1,2,0,2,1,1,3.7,166,7.5,62.5,16,18,3.8,3.01,0,1,5.0,50.0,9,6,10.0,20,64.5,1,7,,23.7,58.2,77.5,55.2,,63.3,0,0,22,16.7,106.5,5.0,1,1,0,2,2,1,4.5,111,6.2,80.0,10,10,11.7,3.49,0,1,10.0,70.0,7,1,12.5,11,35.5,1,3,,71.9,83.7,72.6,84.4,,58.3,0,0,11,0.0,107.5,0.0,0,1,0,0,0,0,0.0,113,11.3,0,83.3,6,6,-3.7,1.4,0,0,0.0,83.3,5,0,0.0,6,19.4,0,2,,68.9,58.8,70.6,58.8,,,0,0,6,,146.5,0.0,0,0,0,0,1,0,0.0,58,9.7,5.13
Baker Mayfield,46518,QB,LA,1,-8.89,0,29,26,91.3,23,24,5.7,2.73,0,1,4.0,83.3,20,3,4.8,25,86.2,1,11,,25.3,69.5,78.6,77.8,,35.6,0,0,26,0.0,129.0,0.0,0,1,0,1,2,0,0.0,199,8.3,88.9,18,18,4.9,2.48,0,1,5.3,88.9,16,2,0.0,18,62.1,0,9,,23.2,65.7,78.1,73.3,,46.7,0,0,19,0.0,136.3,0.0,0,0,0,0,2,0,0.0,141,7.8,100.0,9,10,2.6,2.98,0,0,0.0,80.0,8,1,11.1,11,37.9,1,4,,71.9,72.3,72.6,75.6,,56.8,0,0,11,0.0,103.7,0.0,0,1,0,1,0,0,0.0,89,8.9,0,100.0,4,4,-4.8,2.3,0,0,0.0,100.0,4,0,0.0,4,13.8,0,2,,66.9,64.5,69.2,64.0,,,0,0,4,,99.0,0.0,0,0,0,0,0,0,0.0,31,7.8,1.07
Justin Fields,82118,QB,CHI,1,-4.17,0,28,6,88.2,17,20,7.2,3.28,2,1,4.8,60.0,12,11,20.0,25,89.3,3,4,,77.4,72.6,78.2,82.5,,44.8,0,0,26,18.2,91.9,8.0,2,3,0,1,1,0,0.0,111,5.6,92.3,13,15,3.6,2.89,2,0,0.0,66.7,10,6,16.7,19,67.9,2,2,,76.2,62.4,77.7,71.2,,45.6,0,0,20,33.3,94.0,10.5,2,2,0,0,1,0,0.0,51,3.4,85.7,7,8,9.1,3.5,0,1,11.1,62.5,5,6,16.7,9,32.1,1,2,,71.4,84.6,72.3,86.3,,58.3,0,0,10,0.0,89.6,0.0,0,1,0,1,0,0,0.0,68,8.5,0,100.0,3,3,-4.0,1.47,0,0,0.0,100.0,3,1,0.0,3,10.7,0,0,,66.9,64.6,69.2,64.1,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,8,2.7,5.1
Malik Willis,60341,QB,TEN,1,30.39,0,28,31,72.2,18,20,8.5,3.61,0,0,0.0,60.0,12,13,7.7,25,89.3,1,5,,27.3,61.5,78.6,38.6,,92.5,1,2,26,30.8,34.4,16.0,4,1,0,1,0,2,7.7,105,5.3,66.7,15,17,9.4,3.61,0,0,0.0,52.9,9,12,10.0,21,75.0,1,3,,26.1,58.5,78.3,31.2,,92.5,1,2,21,25.0,25.2,14.3,3,1,0,1,0,2,9.5,76,4.5,100.0,5,6,0.2,3.43,0,0,0.0,83.3,5,2,0.0,7,25.0,0,2,,70.3,67.8,71.5,67.1,,,0,0,8,50.0,82.6,14.3,1,0,0,1,0,0,0.0,23,3.8,0,100.0,2,3,-5.5,3.2,0,0,0.0,66.7,2,1,0.0,3,10.7,0,0,,65.5,59.9,68.2,59.8,,,0,0,3,0.0,70.1,0.0,0,0,0,1,0,0,0.0,-6,-2.0,-0.64
Tua Tagovailoa,60326,QB,MIA,1,-0.65,0,27,17,71.4,21,23,12.4,2.89,1,1,4.2,65.2,15,8,0.0,25,92.6,0,10,,20.3,54.2,77.8,57.4,,49.4,0,3,27,25.0,83.4,8.0,2,0,0,1,1,4,14.8,308,13.4,69.2,13,14,8.9,2.56,0,0,0.0,64.3,9,4,0.0,16,59.3,0,4,,17.3,45.2,77.0,47.7,,60.0,0,2,17,50.0,44.0,12.5,2,0,0,1,0,2,11.8,94,6.7,70.0,10,11,13.6,3.09,1,1,9.1,63.6,7,4,0.0,11,40.7,0,6,,72.4,68.9,72.9,71.1,,56.8,0,1,12,0.0,99.6,0.0,0,0,0,0,1,2,16.7,216,19.6,0,50.0,2,2,-4.0,1.35,0,0,0.0,50.0,1,0,0.0,2,7.4,0,0,,63.6,62.1,66.9,61.8,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,12.93
Brock Purdy,77672,QB,SF,1,-16.19,0,26,28,87.5,16,19,11.3,2.83,2,1,5.0,68.4,13,9,7.1,23,88.5,1,8,,76.1,80.0,78.0,80.2,,57.9,0,1,24,33.3,121.2,13.0,3,1,0,1,2,0,0.0,223,11.7,100.0,13,15,8.4,2.73,1,1,6.7,73.3,11,5,15.4,18,69.2,2,6,,74.5,78.1,77.6,79.0,,57.9,0,1,18,40.0,94.6,11.1,2,1,0,1,1,0,0.0,133,8.9,66.7,6,7,9.8,2.59,1,0,0.0,57.1,4,4,0.0,8,30.8,0,2,,70.9,72.4,71.9,71.3,,,0,0,9,25.0,141.4,12.5,1,0,0,0,1,0,0.0,101,14.4,0,100.0,3,3,-4.3,1.53,0,0,0.0,66.7,2,0,33.3,3,11.5,1,0,,65.5,63.2,68.2,62.8,,,0,0,3,,72.9,0.0,0,0,0,0,0,0,0.0,11,3.7,5.56
Sam Darnold,29048,QB,CAR,1,-16.19,0,23,5,75.0,16,18,8.3,2.51,0,1,4.8,61.1,11,5,8.3,18,78.3,1,9,,77.3,72.0,0.0,70.0,,70.1,0,0,21,0.0,97.0,0.0,0,0,0,2,0,0,0.0,190,10.6,85.7,14,15,6.9,1.96,0,1,5.9,73.3,11,3,8.3,16,69.6,1,8,,76.7,70.8,0.0,68.6,,70.1,0,0,18,0.0,137.5,0.0,0,0,0,1,1,0,0.0,206,13.7,66.7,6,7,4.0,2.66,0,0,0.0,57.1,4,2,0.0,7,30.4,0,3,,70.3,67.2,71.5,66.5,,,0,0,8,0.0,75.9,0.0,0,0,0,1,0,0,0.0,44,6.3,0,100.0,4,4,-3.0,0.96,0,0,0.0,100.0,4,0,0.0,5,21.7,0,2,,68.0,62.3,69.9,62.0,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,60,15.0,-7.44
Zach Wilson,82096,QB,NYJ,1,56.25,0,21,22,57.1,14,15,13.5,3.27,0,0,0.0,53.3,8,10,0.0,18,85.7,0,3,,74.9,29.8,75.9,31.9,,56.3,0,1,18,30.0,41.3,16.7,3,0,0,1,0,2,11.1,81,5.4,53.8,13,16,13.5,3.04,1,0,0.0,43.8,7,9,0.0,18,85.7,0,1,,74.9,29.4,75.9,30.7,,56.3,0,1,18,22.2,29.2,11.1,2,0,0,2,0,2,11.1,64,4.0,100.0,2,2,4.0,3.37,0,0,0.0,100.0,2,2,0.0,3,14.3,0,2,,65.5,60.1,68.2,60.1,,,0,0,3,50.0,118.8,33.3,1,0,0,0,0,0,0.0,28,14.0,0,100.0,1,3,-5.0,1.97,1,0,0.0,33.3,1,1,0.0,3,14.3,0,0,,65.5,56.1,68.2,56.4,,,0,0,3,0.0,45.1,0.0,0,0,0,1,0,0,0.0,11,3.7,10.0
