player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Josh Blackwell,55589,CB,CHI,1,19,19.0,9.5,6,0,62.5,1,2,0,9,10,0.47
Jeremy Chinn,43179,S,CAR,1,33,16.5,11.0,5,0,109.7,2,3,0,47,5,1.42
Damar Hamlin,43291,S,BUF,1,14,14.0,7.0,4,0,56.3,1,2,0,-2,2,-0.14
Bradley Roby,8666,CB,NO,1,24,12.0,4.8,20,0,57.9,2,5,0,27,7,1.13
Rodney McLeod,7271,S,IND,1,12,12.0,12.0,14,0,83.3,1,1,0,4,7,0.33
Antoine Winfield Jr.,42475,S,TB,1,34,11.3,11.3,30,0,105.6,3,3,0,28,16,0.82
Minkah Fitzpatrick,51206,S,PIT,1,11,11.0,11.0,25,0,118.8,1,1,0,34,3,3.09
Chuck Clark,11941,S,BLT,1,11,11.0,5.5,3,0,56.3,1,2,0,0,0,0.0
Budda Baker,11791,S,ARZ,1,11,11.0,3.7,1,0,42.4,1,3,0,5,3,0.45
Tyler Hall,43958,CB,LV,1,22,11.0,4.4,23,0,47.9,2,5,0,9,1,0.41
Jayron Kearse,10878,S,DAL,1,21,10.5,7.0,9,1,70.1,2,3,0,42,12,2.0
Taron Johnson,49511,CB,BUF,1,20,10.0,6.7,4,0,112.5,2,3,1,11,0,0.55
Kader Kohou,156070,CB,MIA,1,19,9.5,3.8,17,1,8.3,2,5,0,13,14,0.68
Tre Herndon,50380,CB,JAX,1,28,9.3,9.3,15,0,81.9,3,3,0,11,5,0.39
Isaiah Simmons,42451,CB,ARZ,1,37,9.3,6.2,1,0,70.8,4,6,0,19,18,0.51
Kyzir White,44485,LB,PHI,1,9,9.0,9.0,24,0,95.8,1,1,0,7,2,0.78
Roderic Teamer,51405,S,LV,1,9,9.0,9.0,23,0,100.0,1,1,0,8,11,0.89
Myles Bryant,43336,CB,NE,1,44,8.8,8.8,19,0,112.5,5,5,0,55,25,1.25
Trevon Moehrig,77847,S,LV,1,8,8.0,8.0,23,0,108.3,1,1,0,10,0,1.25
Will Parks,10853,S,NYJ,1,8,8.0,8.0,22,0,118.8,1,1,0,22,22,2.75
Justin Reid,49048,S,KC,1,16,8.0,8.0,16,0,122.9,2,2,1,8,1,0.5
Shaq Thompson,9458,LB,CAR,1,8,8.0,8.0,5,0,79.2,1,1,0,2,0,0.25
K'Waun Williams,9332,CB,DEN,1,8,8.0,8.0,10,0,118.8,1,1,0,16,5,2.0
Josiah Scott,55634,CB,PHI,1,24,8.0,6.0,24,0,116.7,3,4,0,76,10,3.17
Frankie Luvu,51028,LB,CAR,1,7,7.0,7.0,5,0,108.3,1,1,0,10,5,1.43
Mackensie Alexander,10688,CB,DAL,1,7,7.0,7.0,9,0,116.7,1,1,0,12,3,1.71
Tavierre Thomas,66931,CB,HST,1,21,7.0,5.3,13,0,88.5,3,4,0,23,5,1.1
Will Harris,51336,CB,DET,1,14,7.0,3.5,11,0,77.1,2,4,0,32,9,2.29
Harrison Smith,7641,S,MIN,1,7,7.0,7.0,18,0,87.5,1,1,0,5,1,0.71
Chandon Sullivan,49349,CB,MIN,1,40,6.7,5.7,18,0,117.3,6,7,0,85,30,2.13
Michael Carter II,60644,CB,NYJ,1,33,6.6,5.5,22,0,118.8,5,6,0,75,81,2.27
Eric Rowe,9480,S,MIA,1,12,6.0,4.0,17,0,70.1,2,3,0,7,5,0.58
Jalen Thompson,49116,S,ARZ,1,6,6.0,2.0,1,0,52.1,1,3,0,16,0,2.67
Richie Grant,43196,S,ATL,1,6,6.0,3.0,2,0,64.6,1,2,0,10,1,1.67
Talanoa Hufanga,83903,S,SF,1,6,6.0,6.0,28,0,118.8,1,1,1,3,0,0.5
Arthur Maulet,12224,CB,PIT,1,6,6.0,6.0,25,0,95.8,1,1,0,7,3,1.17
Fred Warner,51222,LB,SF,1,6,6.0,6.0,28,0,104.2,1,1,0,9,14,1.5
Bryce Callahan,10000,CB,LAC,1,30,6.0,5.0,27,0,105.6,5,6,0,56,22,1.87
Roger McCreary,83176,CB,TEN,1,11,5.5,5.5,31,0,116.7,2,2,0,24,2,2.18
Julian Blackmon,49434,S,IND,1,27,5.4,5.4,14,0,111.7,5,5,0,54,17,2.0
Darnay Holmes,56247,CB,NYG,1,32,5.3,4.6,21,0,98.8,6,7,0,54,36,1.69
Jimmie Ward,8665,S,SF,1,21,5.3,5.3,28,1,96.9,4,4,1,29,16,1.38
Cameron Sutton,11850,CB,PIT,1,15,5.0,3.8,25,1,105.2,3,4,1,39,29,2.6
Kevin Byard,10698,S,TEN,1,5,5.0,5.0,31,0,118.8,1,1,0,30,10,6.0
De'Vondre Campbell,10749,LB,GB,1,5,5.0,5.0,12,0,118.8,1,1,0,15,0,3.0
Innis Gaines,44443,CB,GB,1,10,5.0,5.0,12,0,110.4,2,2,0,21,10,2.1
Jeremy Reaves,50406,S,WAS,1,5,5.0,1.7,32,0,42.4,1,3,0,1,0,0.2
Julian Love,51081,S,NYG,1,5,5.0,1.7,21,0,90.3,1,3,1,15,1,3.0
Jonathan Owens,66930,S,HST,1,5,5.0,5.0,13,0,118.8,1,1,0,14,8,2.8
Mike Hilton,10898,CB,CIN,1,29,4.8,4.1,7,0,104.2,6,7,0,63,33,2.17
DaRon Bland,56158,CB,DAL,1,21,4.2,3.5,9,0,136.8,5,6,1,44,13,2.1
Teez Tabor,11808,S,SEA,1,4,4.0,4.0,29,0,118.8,1,1,0,27,12,6.75
Robert Spillane,50918,LB,PIT,1,4,4.0,4.0,25,0,104.2,1,1,0,9,2,2.25
Marcus Jones,55717,CB,NE,1,4,4.0,4.0,19,0,118.8,1,1,0,17,15,4.25
Avonte Maddox,50543,CB,PHI,1,7,3.5,3.5,24,0,100.0,2,2,0,16,3,2.29
Ronnie Harrison,49206,S,CLV,1,7,3.5,3.5,8,0,93.8,2,2,0,13,4,1.86
Danny Johnson,49379,CB,WAS,1,3,3.0,3.0,32,0,118.8,1,1,0,15,0,5.0
Lavonte David,7060,LB,TB,1,3,3.0,3.0,30,0,87.5,1,1,0,5,-1,1.67
Zaven Collins,77190,LB,ARZ,1,3,3.0,1.5,1,0,56.3,1,2,0,5,2,1.67
Roquan Smith,50892,LB,BLT,1,3,3.0,3.0,3,0,95.8,1,1,0,7,11,2.33
John Johnson III,11847,S,CLV,1,3,3.0,1.5,8,0,77.1,1,2,0,16,12,5.33
Ernest Jones,81399,LB,LA,1,3,3.0,3.0,26,0,100.0,1,1,0,8,3,2.67
Lonnie Johnson Jr.,55615,S,TEN,1,3,3.0,3.0,31,0,131.3,1,1,1,6,0,2.0
Cornell Armstrong,50351,CB,ATL,1,3,3.0,3.0,2,0,131.3,1,1,1,6,0,2.0
Matt Milano,11918,LB,BUF,1,5,2.5,2.5,4,0,100.0,2,2,0,16,11,3.2
Marcus Williams,11797,S,BLT,1,5,2.5,2.5,3,0,108.3,2,2,0,20,2,4.0
Ja'Whaun Bentley,50966,LB,NE,1,2,2.0,1.0,19,0,56.3,1,2,0,2,1,1.0
Darrick Forrest,55087,S,WAS,1,2,2.0,2.0,32,0,118.8,1,1,0,25,14,12.5
Bryan Cook,55940,S,KC,1,2,2.0,2.0,16,0,79.2,1,1,0,0,0,0.0
Nate Hobbs,55948,CB,LV,1,2,2.0,2.0,23,0,158.3,1,1,1,14,0,7.0
Ifeatu Melifonwu,56203,S,DET,1,2,2.0,2.0,11,0,127.1,1,1,1,5,8,2.5
Chad Muma,75818,LB,JAX,1,2,2.0,2.0,15,0,118.8,1,1,0,27,21,13.5
Brian Asamoah,77195,LB,MIN,1,2,2.0,2.0,18,0,100.0,1,1,0,8,1,4.0
Nik Bonitto,77196,ED,DEN,1,2,2.0,2.0,10,0,100.0,1,1,0,8,10,4.0
Cordale Flott,98834,CB,NYG,1,2,2.0,2.0,21,0,79.2,1,1,0,0,4,0.0
Siran Neal,27130,CB,BUF,1,5,1.7,1.7,4,0,101.4,3,3,0,25,7,5.0
Oren Burks,50203,LB,SF,1,3,1.5,1.0,28,0,91.0,2,3,0,24,10,8.0
Dre Greenlaw,51503,LB,SF,1,3,1.5,1.5,28,0,91.7,2,2,0,12,4,4.0
Alex Anzalone,11831,LB,DET,1,1,1.0,1.0,11,0,118.8,1,1,0,43,43,43.0
Benjamin St-Juste,56061,CB,WAS,1,1,1.0,1.0,32,0,118.8,1,1,0,54,40,54.0
Jonathon Cooper,43021,ED,DEN,1,1,1.0,1.0,10,0,83.3,1,1,0,4,0,4.0
Shaun Wade,55673,CB,NE,1,1,1.0,1.0,19,0,122.9,1,1,1,4,0,4.0
Cory Littleton,11190,LB,CAR,1,1,1.0,1.0,5,0,118.8,1,1,1,1,0,1.0
Jordyn Brooks,50851,LB,SEA,1,2,1.0,1.0,29,0,89.6,2,2,0,11,11,5.5
Elandon Roberts,10848,LB,MIA,1,1,1.0,1.0,17,0,79.2,1,1,0,2,6,2.0
A.J. Klein,7930,LB,BUF,1,1,1.0,1.0,4,0,95.8,1,1,0,7,1,7.0
