player_id,team,opp,pos,name,fpts,proj_own,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1286179,ORE,BYU,WR,Terrance Ferguson,6.04,0,0,0,3500,,,1286179
1232576,ND,CAL,WR,Griffin Eifert,,0,0,0,3000,,,1232576
1398588,WKU,IU,WR,Denzil Alleyne,,0,0,0,3000,,,1398588
1310632,PSU,AUB,WR,Liam Clifford,1.26,0,0,0,3500,,,1310632
1232103,NEB,OU,WR,Barron Miles Jr.,,0,0,0,3000,,,1232103
1378634,GT,MISS,RB,Jamie Felix,,0,0,0,3000,,,1378634
1122598,CINCY,MIAOH,WR,Blue Smith,1.16,0,0,0,3000,,,1122598
1398126,NIU,VAND,WR,Malik Armstrong,,0,0,0,3000,,,1398126
1399105,OU,NEB,WR,Dallas Dudley,,0,0,0,3000,,,1399105
1213986,NEB,OU,QB,Logan Smothers,,0,0,0,5600,,,1213986
1378315,GT,MISS,RB,Antonio Martin,,0,0,0,3000,,,1378315
1121069,GT,MISS,RB,Hassan Hall,6.18,0,0,0,5100,,,1121069
1214613,NIU,VAND,QB,Dustin Fletcher,,0,0,0,4500,,,1214613
1213414,SCAR,UGA,RB,MarShawn Lloyd,9.62,3,0,0,5000,,,1213414
1213799,OU,NEB,WR,Marvin Mims,20.48,14,0,0,8900,,,1213799
1225668,COL,MINN,WR,Caleb Fauria,1.34,0,0,0,3000,,,1225668
1125117,SYR,PUR,WR,Anthony Queeley,,0,0,0,3500,,,1125117
1223017,SALA,UCLA,RB,La'Damian Webb,12.96,5,0,0,5800,,,1223017
1225679,COL,MINN,WR,Louis Passarello,,0,0,0,3000,,,1225679
1180073,IU,WKU,QB,Will Jontz,,0,0,0,4500,,,1180073
976062,NEB,OU,WR,Omar Manning,5.02,0,0,0,5700,,,976062
977393,SCAR,UGA,RB,Christian Beal-Smith,1.79,0,0,0,4100,,,977393
1213348,UGA,SCAR,WR,Arik Gilbert,1.47,0,0,0,3000,,,1213348
1379239,NEB,OU,WR,Victor Jones Jr.,,0,0,0,3000,,,1379239
1325768,BYU,ORE,WR,Ethan Erickson,,0,0,0,3000,,,1325768
1215306,ORE,BYU,RB,Noah Whittington,8.23,1,0,0,3900,,,1215306
1229837,IU,WKU,RB,Charlie Spegal,,0,0,0,3000,,,1229837
1393330,PSU,AUB,WR,Anthony Ivey,,0,0,0,3000,,,1393330
1238208,BYU,ORE,RB,Hinckley Ropati,,0,0,0,3000,,,1238208
1164530,UCLA,SALA,RB,Zach Charbonnet,21.47,26,0,0,6300,,,1164530
1173363,AUB,PSU,WR,Ja'Varrius Johnson,9.14,1,0,0,4300,,,1173363
1130540,ND,CAL,WR,Braden Lenzy,10.38,3,0,0,3700,,,1130540
1056851,NEB,OU,WR,Chancellor Brewington,2.38,0,0,0,3000,,,1056851
1400117,VAND,NIU,RB,Chase Gillespie,4.74,0,0,0,5100,,,1400117
1381384,COL,MINN,QB,Oakie Salave'a,,0,0,0,4500,,,1381384
