player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1961,,,G,Scott Stallings,71.66,14.4,72.82,97.5,32,0,0,7700,,34999,1961
1741,,,G,Dawie Van der Walt,41.49,0.01,28.88,73,24.5,0,0,6000,,34946,1741
1631,,,G,Charley Hoffman,56.05,0.21,52.52,86,28,0,0,6700,,34766,1631
1411,,,G,Nick Hardy,66.39,9.2,71.07,95,31,0,0,7300,,35104,1411
1653,,,G,C.T. Pan,68.01,7.1,71.13,96,31,0,0,7300,,35389,1653
1554,,,G,Kevin Streelman,70.51,4.6,71.45,97,31.5,0,0,7700,,34815,1554
74908,,,G,Wesley Bryan,39.03,0.03,33.7,69.5,24,0,0,6100,,35076,74908
1698,,,G,Henrik Norlander,51.07,0.23,40.82,82.35,27.5,0,0,6400,,34917,1698
1115,,,G,Nick Watney,32.54,0.02,22.43,38.5,21.5,0,0,6000,,36095,1115
1478,,,G,Jhonattan Vegas,70.22,10.5,71.79,96.5,31.5,0,0,7400,,35007,1478
1005,,,G,Stewart Cink,62.39,3,66.38,91,30,0,0,7100,,34863,1005
299952,,,G,Brett Drewitt,35.87,0.01,22.84,58,23,0,0,6200,,36074,299952
2006,,,G,Brian Gay,34.37,0.07,24.43,41.5,22,0,0,6200,,34875,2006
288611,,,G,Paul Barjon,48.87,0.4,42.93,81,26.5,0,0,6200,,912552,288611
703905,,,G,Chris Gotterup,61.83,13.9,75.09,90.5,30,0,0,7400,,3549709,703905
698823,,,G,Vince Whaley,57.52,1.8,46.14,87.5,29,0,0,6800,,1266432,698823
1654,,,G,Russell Henley,77.09,13.2,73.53,101.5,33.5,0,0,8200,,34884,1654
1237,,,G,Rickie Fowler,61.33,9,55.45,90.5,30,0,0,7300,,34760,1237
510218,,,G,Cameron Champ,57.19,16.6,63.64,87.5,29,0,0,7600,,37122,510218
2128,,,G,Camilo Villegas,50.3,0.23,32.31,82,27.5,0,0,6200,,34948,2128
692004,,,G,Hank Lebioda,57.72,1.1,58.8,88,29,0,0,7100,,565462,692004
1600,,,G,Harris English,54.85,2.9,56.98,86,28,0,0,7300,,34758,1600
1842,,,G,Tyler Duncan,61.77,0.65,51.11,90.5,30,0,0,6900,,37911,1842
1974,,,G,Andrew Landry,34.68,0.02,24.27,42.5,22,0,0,6400,,34979,1974
696569,,,G,Cameron Young,83.92,27.6,85.09,106.5,36.5,0,0,10100,,1074862,696569
1622,,,G,Joel Dahmen,63,2,61.6,91.5,30,0,0,7200,,36136,1622
1996,,,G,Davis Love III,33.56,0.02,14.45,40.35,21.5,0,0,6100,,34787,1996
1655,,,G,James Hahn,58.07,2.8,49.69,88.5,28.5,0,0,7000,,34881,1655
1216,,,G,Russell Knox,60.47,0.89,55.2,90,29.5,0,0,6900,,34778,1216
1579,,,G,Will Zalatoris,86.45,16.5,88.83,109.5,37,0,0,10400,,35055,1579
1018,,,G,Denny McCarthy,67.99,12.2,73.59,94,31.5,0,0,8900,,35117,1018
168823,,,G,Wyatt Worthington,32.83,0.01,10.53,39,21.5,0,0,6000,,35351,168823
670533,,,G,Garrick Higgo,48.22,0.27,43.01,80.5,27,0,0,6500,,2879219,670533
1832,,,G,Brice Garnett,58.8,0.38,51.2,89.5,29,0,0,6900,,34968,1832
1799,,,G,Adam Hadwin,75.59,8.9,75.22,101.5,33,0,0,8400,,34880,1799
1689,,,G,Beau Hossler,54.66,1.4,52.97,86,28.5,0,0,6800,,36293,1689
1107,,,G,Brian Stuard,47.85,0.19,36.37,80,26.5,0,0,6300,,35002,1107
2119,,,G,Chad Ramey,53.33,0.25,53.81,84.5,28,0,0,6500,,3083529,2119
330678,,,G,Cameron Davis,74.61,18.2,77.87,101,33,0,0,9700,,36131,330678
1932,,,G,Michael Kim,,0,47.21,,,0,0,6400,,34897,1932
1822,,,G,Luke Donald,50.76,0.12,41.08,82.5,27,0,0,6300,,34870,1822
1514,,,G,Trey Mullinax,60.36,1.7,52.24,90,30,0,0,7000,,36084,1514
1888,,,G,Roger Sloan,50.98,0.63,40.04,83,27.5,0,0,6300,,466730,1888
1657,,,G,Robert Garrigus,41.56,0.03,,84,27,0,0,6600,,34969,1657
670403,,,G,Andrew Novak,55.06,0.45,49.86,86.5,28.5,0,0,6400,,37983,670403
692007,,,G,Seth Reeves,42.75,0.02,37.41,74.5,25.5,0,0,6100,,565466,692007
1713,,,G,Chase Seiffert,56.51,0.58,41.47,86.5,28.5,0,0,6400,,37223,1713
671019,,,G,Joshua Creel,37.4,0.01,23.94,65,23.5,0,0,6300,,241191,671019
1625,,,G,Davis Riley,74.46,16.8,76.78,100,33,0,0,8600,,1000174,1625
1427,,,G,Satoshi Kodaira,53.58,0.44,45.52,85,28,0,0,6400,,35290,1427
1449,,,G,Cameron Tringale,75.84,9.3,80.68,101.5,33,0,0,8500,,35004,1449
165746,,,G,Taylor Moore,60.94,1.3,58.1,90.5,29.65,0,0,6800,,35323,165746
692426,,,G,Hayden Buckley,59.08,2.4,56.13,89.5,29.5,0,0,6900,,1694130,692426
1912,,,G,Sean O'Hair,53.46,0.09,43.06,85,28,0,0,6300,,34918,1912
1802,,,G,Taylor Pendrith,73.94,16,71.8,98.85,33,0,0,7500,,2216233,1802
1956,,,G,Austin Cook,45.89,0.34,34.5,78,26.5,0,0,6400,,37956,1956
1989,,,G,Geoff Ogilvy,30.8,0.04,10.5,43.5,11.5,0,0,6000,,34919,1989
670625,,,G,Doug Ghim,65.41,5,57.38,93.5,30.5,0,0,7200,,201095,670625
477949,,,G,Austin Smotherman,62.46,3.5,60.26,91,29.5,0,0,7000,,3083528,477949
1902,,,G,David Skinns,44.96,0.06,40.83,77.5,26,0,0,6100,,37984,1902
1935,,,G,Aaron Baddeley,47.15,0.32,37.01,79,26.5,0,0,6200,,34850,1935
1979,,,G,Kelly Kraft,47.44,0.7,37.11,79.5,26.5,0,0,6700,,34901,1979
1914,,,G,Maverick McNealy,76.14,14.8,80.25,101.5,33.5,0,0,8800,,37136,1914
1639,,,G,Matt Kuchar,64.68,9.1,69.9,93,30.5,0,0,7500,,34780,1639
1408,,,G,Patrick Cantlay,95.45,31.8,95.06,117.5,74.5,0,0,10700,,36297,1408
670627,,,G,Doc Redman,50.98,0.26,40.36,83,27.5,0,0,6600,,139893,670627
695938,,,G,Ben Cook,41.99,0.03,10.53,73,25,0,0,6000,,1015341,695938
63191,,,G,Matt Wallace,50.8,1.5,52.01,82.5,27.5,0,0,6700,,37151,63191
1409,,,G,Troy Merritt,68.55,6.9,73.45,95.85,31.5,0,0,7600,,34794,1409
473728,,,G,Nate Lashley,61.49,2.2,59.73,91,29.5,0,0,6800,,37914,473728
430916,,,G,Matthias Schwab,58.22,0.86,55.54,88.5,29,0,0,7000,,36546,430916
299906,,,G,Ryan Brehm,36.27,0.24,25.02,62,23,0,0,6200,,36071,299906
692607,,,G,Lee Hodges,61.94,3.6,58.8,90.5,30,0,0,6800,,672519,692607
1807,,,G,Scott Gutschewski,53.19,0.31,43.02,85,28,0,0,6500,,3083535,1807
703290,,,G,Jared Wolfe,47.49,0.22,31.09,80,26.5,0,0,6100,,3083530,703290
1907,,,G,Ben Kohles,47.16,0.22,44.45,79.5,26,0,0,6500,,37131,1907
392408,,,G,Jim Knous,42.31,0.11,31.81,74.5,25,0,0,6100,,565461,392408
199,,,G,Danny Willett,59.63,2.8,53.58,89.5,29,0,0,7100,,34824,199
552,,,G,Mackenzie Hughes,58.97,5.5,66.51,88.5,29.5,0,0,7300,,36080,552
586,,,G,David Lipsky,63.29,1.2,63.5,92.5,30,0,0,6800,,36524,586
73285,,,G,Sepp Straka,57.44,0.93,50.64,87.5,29,0,0,6700,,565467,73285
620,,,G,Seung-Yul Noh,45.95,0.31,42.7,78.5,26.5,0,0,6000,,34916,620
873,,,G,Rory Sabbatini,55.73,0.28,53.37,86.5,29,0,0,6600,,34931,873
895,,,G,Kevin Kisner,64.86,11.4,72.6,93,30.5,0,0,9100,,34776,895
654,,,G,Michael Thompson,54.51,0.72,44.41,86,28,0,0,6800,,34942,654
709236,,,G,Erik Flores,32.83,0.02,,39,21.5,0,0,6000,,3649699,709236
577,,,G,Ryan Moore,51.77,0.48,43.48,84.5,27.5,0,0,6600,,34797,577
655,,,G,Kiradech Aphibarnrat,34.82,0.09,23.61,43,22.5,0,0,6000,,34740,655
329671,,,G,Kurt Kitayama,63.36,5.4,60.16,91.5,30.5,0,0,7200,,36560,329671
468,,,G,Ryan Palmer,62.7,1.5,63.53,91.5,30,0,0,7400,,34924,468
648099,,,G,Adam Schenk,56.86,1,60.52,87.5,29,0,0,7000,,37919,648099
700,,,G,Nick Taylor,58.99,0.57,54.07,88.5,29.5,0,0,6700,,34941,700
667,,,G,Chris Naegel,32.94,0.1,,39,21.5,0,0,6400,,382254,667
689,,,G,Adam Svensson,65.04,8.1,64.86,92.5,31,0,0,7200,,466731,689
1070,,,G,John Huh,60.17,0.77,46.75,90.5,29.5,0,0,6800,,34976,1070
2170,,,G,Chris Kirk,80.01,13.5,81.26,104.5,34,0,0,7800,,34775,2170
789,,,G,Richy Werenski,36.55,0.03,26.09,63,23,0,0,6300,,36096,789
509666,,,G,Alex Smalley,67.36,4.7,70.8,94.5,31.5,0,0,7400,,37147,509666
1390,,,G,Kramer Hickok,52.72,0.32,40.57,84,27.5,0,0,6700,,35062,1390
614,,,G,Scott Piercy,56.84,0.95,48.26,87.5,28.5,0,0,6900,,34801,614
856,,,G,Patton Kizzire,59.18,2,53.44,89,29.5,0,0,7000,,34898,856
515,,,G,Jonathan Byrd,49.52,0.33,43.74,81,27,0,0,6500,,35030,515
2050,,,G,Tommy Gainey,35.98,0.06,25.74,59.5,23,0,0,6000,,34874,2050
559,,,G,Luke List,68.8,6.6,65.15,96.5,31.5,0,0,7200,,34904,559
703,,,G,Webb Simpson,75.07,12.7,79.08,101.5,33,0,0,8300,,34808,703
549,,,G,Brendan Steele,70.27,6.4,74.7,96.5,31.5,0,0,7500,,34935,549
1480,,,G,Martin Trainer,35.87,0.02,27.62,59.5,23,0,0,6000,,565470,1480
946,,,G,Bo Hoag,47.09,0.14,29.85,79.5,26.5,0,0,6200,,1266429,946
1271,,,G,Kevin Chappell,49.44,0.11,36.96,81.5,27,0,0,6600,,34861,1271
509669,,,G,Sam Ryder,54.67,0.35,48.98,86,29,0,0,6600,,37145,509669
804,,,G,Keegan Bradley,82.87,10.3,84.36,106.5,36.5,0,0,9200,,34744,804
815,,,G,Jason Day,67.4,5.5,65.45,95,31,0,0,7500,,34752,815
304410,,,G,Joseph Bramlett,55.87,0.65,46.64,87,28.5,0,0,6700,,1074847,304410
1063,,,G,Michael Gligic,57.61,2.3,51.52,88,29,0,0,7000,,469112,1063
703985,,,G,Max McGreevy,38.08,0.15,28.87,67,23.5,0,0,6100,,3083533,703985
1141,,,G,Patrick Rodgers,64.79,10.8,67.94,93.5,30.5,0,0,7100,,34996,1141
1163,,,G,Vaughn Taylor,49.76,0.28,43.6,82,27,0,0,6300,,34817,1163
1284,,,G,Si Woo Kim,71.33,9.4,68.11,97.5,32,0,0,7900,,34895,1284
2010,,,G,Cameron Percy,54.59,0.29,47.51,85.5,28,0,0,6500,,34989,2010
1174,,,G,Bill Haas,48.12,0.22,37.02,81,26.5,0,0,6500,,34765,1174
1295,,,G,Justin Lower,49.13,0.78,47.2,81,27,0,0,6600,,3083531,1295
2142,,,G,Cole Hammer,35.9,0.21,30.08,59.85,22.5,0,0,6200,,1342067,2142
2065,,,G,Ben Martin,48.65,0.08,32.28,80.5,26.5,0,0,6400,,34910,2065
523168,,,G,Wyndham Clark,60.66,11.4,63.69,90,29.5,0,0,7200,,37183,523168
1120,,,G,Dylan Frittelli,57.29,1.1,46.16,87.5,29,0,0,7000,,36651,1120
698025,,,G,Harry Higgs,43.08,0.61,33.1,74.5,25.5,0,0,6500,,1266428,698025
2044,,,G,Stephan Jaeger,54.06,0.41,54.49,85.5,28,0,0,6800,,37129,2044
1890,,,G,William McGirt,48.27,0.13,34.02,81,26.5,0,0,6400,,34911,1890
699433,,,G,Dylan Wu,48.38,0.04,32.92,80.5,26.5,0,0,6300,,1327333,699433
1220,,,G,Morgan Hoffmann,32.94,0.06,16.8,39,21.5,0,0,6100,,34887,1220
1055,,,G,Gary Woodland,70.83,7.7,70.53,98,31.65,0,0,8100,,35025,1055
700743,,,G,KK Limbhasut,32.54,0.01,,38.5,21.5,0,0,6100,,1610464,700743
2056,,,G,Mark Hubbard,68.92,13.8,72.21,95,31.5,0,0,8000,,34890,2056
2078,,,G,Adam Scott,74.5,9.4,82.9,100.5,33,0,0,9300,,34807,2078
670471,,,G,Callum Tarren,61.83,12.1,64.12,90.5,30,0,0,7100,,1074859,670471
1440,,,G,Luke Guthrie,33.56,0.05,,40.35,21.5,0,0,6000,,34973,1440
