player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Brian Cobbs,84285,WR,UTAH ST,5,43,0,329,15.0,2,42.9,25.0,1,4,14.3,1,3,0,53.4,60.3,0,30,0.0,0,60,6,86.7,52,59.2,14,32.6,0,72,22,3.7,12.0,1.38,0,13.9,0,66.7,50.0,2,4,0.0,0,6,0,80.9,69.6,2,44,0.0,0,54,10,92.6,50,59.2,15,34.9,0,148,29,2.9,14.8,2.96
Ali Jennings III,145344,WR,DOMINION,4,43,0,263,11.0,0,57.1,50.0,1,2,11.1,1,6,0,58.9,71.4,0,29,0.0,0,48,8,95.8,46,120.8,14,32.6,2,106,23,2.9,13.3,2.3,0,22.4,0,58.3,50.0,3,6,12.5,2,11,1,55.7,76.9,1,77,0.0,0,82,14,95.1,78,125.0,24,55.8,3,381,64,4.6,27.2,4.88
Jalen McMillan,131905,WR,WASHINGTON,5,42,0,340,18.0,0,69.2,50.0,1,2,10.0,1,8,0,61.0,83.9,0,84,0.0,0,40,9,95.0,38,137.5,13,31.0,1,234,88,9.8,26.0,6.16,0,13.5,1,70.0,0.0,0,1,0.0,0,5,0,78.5,65.6,0,44,0.0,0,58,7,100.0,58,100.4,10,23.8,0,96,42,6.0,13.7,1.66
Isaiah Winstead,91115,WR,E CAROLINA,4,42,0,156,12.4,0,70.6,54.5,6,11,0.0,0,9,0,82.2,87.5,0,67,0.0,0,50,12,96.0,48,132.6,17,40.5,1,237,108,9.0,19.8,4.94,0,10.4,4,63.6,33.3,1,3,6.7,1,9,0,68.7,68.4,1,25,0.0,0,84,14,97.6,82,64.0,22,52.4,0,147,31,2.2,10.5,1.79
Ashtyn Hawkins,147222,WR,TEXAS ST,4,42,0,314,7.8,3,70.6,,0,0,7.7,1,6,0,66.4,68.8,0,22,0.0,0,46,12,95.7,44,123.5,17,40.5,4,94,58,4.8,7.8,2.14,0,5.4,3,86.4,,0,0,0.0,0,7,0,85.5,69.7,0,34,0.0,0,82,19,98.8,81,97.2,22,52.4,0,161,85,4.5,8.5,1.99
Malik Washington,97108,WR,NWESTERN,4,42,0,256,13.7,3,54.5,50.0,1,2,14.3,1,3,1,53.4,55.9,0,32,0.0,0,46,6,93.5,43,102.1,11,26.2,1,64,31,5.2,10.7,1.49,0,7.6,6,70.0,25.0,1,4,0.0,0,8,0,83.3,71.5,1,39,0.0,0,82,14,97.6,80,73.5,20,47.6,0,163,72,5.1,11.6,2.04
Reynaldo Flores,83794,WR,UTEP,5,41,0,330,12.9,0,50.0,100.0,2,2,20.0,1,3,0,45.4,63.0,1,12,0.0,0,34,4,94.1,32,24.0,8,19.5,0,38,3,0.8,9.5,1.19,0,11.4,0,69.6,100.0,3,3,5.9,1,13,0,71.9,80.2,0,38,0.0,0,100,16,95.0,95,99.7,23,56.1,0,219,38,2.4,13.7,2.31
Keylon Stokes,65080,WR,TULSA,4,41,0,320,9.9,1,75.0,71.4,5,7,0.0,0,7,1,82.2,76.1,0,33,0.0,0,50,12,98.0,49,112.0,16,39.0,0,182,48,4.0,15.2,3.71,0,14.9,5,83.3,75.0,3,4,6.3,1,10,0,70.1,81.4,0,46,0.0,0,63,15,93.7,59,155.8,18,43.9,2,251,43,2.9,16.7,4.25
Luke McCaffrey,101634,WR,RICE,4,40,0,275,13.7,1,50.0,66.7,2,3,0.0,0,2,0,74.9,60.3,0,16,0.0,0,36,3,80.6,29,68.8,6,15.0,0,36,16,5.3,12.0,1.24,0,11.1,2,69.6,100.0,4,4,5.9,1,10,0,70.9,73.5,2,52,0.0,0,84,16,97.6,82,92.3,23,57.5,2,218,73,4.6,13.6,2.66
Quian Williams,61237,WR,BUFFALO,4,40,0,126,10.2,0,58.3,66.7,2,3,0.0,0,6,0,78.5,72.4,0,10,0.0,0,42,7,92.9,39,98.3,12,30.0,1,57,13,1.9,8.1,1.46,0,12.3,3,63.6,25.0,1,4,0.0,0,7,1,83.8,69.0,2,59,0.0,0,69,14,98.6,68,62.9,22,55.0,1,161,78,5.6,11.5,2.37
Victor Tucker,61203,WR,CHARLOTTE,5,40,0,136,6.5,1,64.3,75.0,3,4,10.0,1,5,0,61.4,69.6,0,14,0.0,0,47,9,87.2,41,116.1,14,35.0,2,70,34,3.8,7.8,1.71,0,10.4,2,65.2,75.0,3,4,0.0,0,5,0,83.8,63.8,0,41,0.9,1,113,15,92.9,105,100.3,23,57.5,1,162,60,4.0,10.8,1.54
Corey Crooms,97276,WR,W MICHIGAN,4,39,0,347,18.2,0,66.7,100.0,2,2,0.0,0,4,0,74.9,84.4,0,20,0.0,0,18,4,100.0,18,133.3,6,15.4,1,52,3,0.8,13.0,2.89,0,13.5,1,46.7,28.6,2,7,0.0,0,8,0,84.2,71.1,2,39,0.0,0,102,14,95.1,97,33.2,30,76.9,0,144,27,1.9,10.3,1.48
Yo'Heinz Tyler,78181,WR,BALL ST,4,39,0,117,8.2,0,46.2,33.3,1,3,14.3,1,4,0,56.4,57.9,0,12,0.0,0,53,6,94.3,50,79.3,13,33.3,1,41,11,1.8,6.8,0.82,0,9.9,1,68.2,75.0,6,8,0.0,0,8,1,83.8,66.3,1,23,0.0,0,79,15,96.2,76,68.2,22,56.4,0,149,49,3.3,9.9,1.96
Isaiah Williams,97156,WR,ILLINOIS,4,38,0,187,4.7,3,63.6,33.3,1,3,0.0,0,2,0,79.3,73.2,0,13,0.0,0,26,7,92.3,24,67.6,11,28.9,0,25,38,5.4,3.6,1.04,0,4.3,14,75.0,,0,0,14.3,3,10,0,50.6,83.1,1,63,0.0,0,73,18,98.6,72,98.3,24,63.2,1,214,203,11.3,11.9,2.97
Elijah Spencer,145575,WR,CHARLOTTE,5,38,0,136,13.5,1,83.3,100.0,3,3,0.0,0,4,0,76.3,70.6,1,35,2.0,1,50,5,86.0,43,118.8,6,15.8,1,96,23,4.6,19.2,2.23,0,13.3,2,56.5,50.0,1,2,13.3,2,7,0,55.7,66.4,1,50,0.9,1,112,13,92.0,103,72.0,23,60.5,0,226,103,7.9,17.4,2.19
Joshua Cobbs,128408,WR,WYOMING,5,38,0,351,16.2,0,37.5,28.6,2,7,0.0,0,4,0,77.5,68.3,1,31,0.0,0,46,6,91.3,42,29.4,16,42.1,0,85,17,2.8,14.2,2.02,0,7.7,2,71.4,,0,0,6.3,1,6,1,70.1,61.7,1,51,0.0,0,70,15,97.1,68,88.4,21,55.3,1,155,73,4.9,10.3,2.28
Tyler Scott,123578,WR,CINCINNATI,4,38,0,138,11.5,0,58.3,66.7,4,6,22.2,2,3,0,37.6,55.3,0,34,0.0,0,36,7,100.0,36,102.1,12,31.6,1,68,4,0.6,9.7,1.89,0,12.9,8,72.0,50.0,2,4,5.3,1,12,0,73.0,80.5,1,75,0.0,0,93,18,95.7,89,137.1,25,65.8,3,319,141,7.8,17.7,3.58
Jeremy Singleton,61289,WR,GA SOUTHRN,4,38,0,174,8.5,0,63.6,50.0,1,2,0.0,0,4,0,78.5,67.6,0,28,0.0,0,56,7,98.2,55,117.2,11,28.9,1,84,31,4.4,12.0,1.53,0,10.1,0,55.0,12.5,1,8,8.3,1,5,0,64.9,57.0,2,17,0.0,0,107,11,95.3,102,27.7,20,52.6,0,93,46,4.2,8.5,0.91
Keytaon Thompson,60457,WR,VIRGINIA,4,37,0,335,8.5,2,53.3,25.0,1,4,20.0,2,6,0,41.9,64.6,0,31,0.0,0,63,8,88.9,56,69.3,15,40.5,0,82,48,6.0,10.3,1.46,0,6.5,4,82.4,50.0,1,2,6.7,1,7,0,69.9,77.3,0,45,0.0,0,66,14,93.9,62,108.6,17,45.9,0,171,80,5.7,12.2,2.76
Rome Odunze,73774,WR,WASHINGTON,4,37,0,340,19.8,1,62.5,50.0,1,2,16.7,1,5,0,50.3,70.9,0,61,0.0,0,36,5,97.2,35,145.8,8,21.6,2,126,46,9.2,25.2,3.6,0,10.4,4,68.4,50.0,1,2,7.1,1,11,0,67.5,80.3,0,29,0.0,0,55,13,94.5,52,94.8,19,51.4,0,163,34,2.6,12.5,3.13
Trey Palmer,99248,WR,NEBRASKA,4,36,0,238,17.0,2,80.0,100.0,3,3,0.0,0,3,0,74.9,72.2,0,24,0.0,0,23,4,95.7,22,114.2,5,13.9,0,57,8,2.0,14.3,2.59,0,10.6,3,73.1,20.0,1,5,13.6,3,7,0,52.1,75.7,0,35,0.0,0,67,19,95.5,64,106.7,26,72.2,1,193,85,4.5,10.2,3.02
Ricky White,129639,WR,UNLV,5,36,0,325,14.5,3,33.3,0.0,0,2,33.3,1,2,0,32.3,58.1,0,72,0.0,0,39,2,94.9,37,121.5,6,16.7,1,85,55,27.5,42.5,2.3,0,11.1,6,80.0,50.0,1,2,14.3,2,7,0,51.7,69.6,0,23,0.0,0,82,12,100.0,82,153.2,15,41.7,2,169,72,6.0,14.1,2.06
Sam Pinckney,84197,WR,COAST CAR,4,36,0,141,16.0,2,50.0,0.0,0,1,33.3,1,2,0,31.6,66.9,0,26,0.0,0,19,2,94.7,18,128.1,4,11.1,1,43,9,4.5,21.5,2.39,0,12.4,4,63.0,50.0,2,4,5.6,1,13,0,71.9,78.7,1,23,0.0,0,70,17,94.3,66,75.7,27,75.0,0,237,61,3.6,13.9,3.59
Justin Marshall,61394,WR,BUFFALO,4,36,0,126,11.9,0,12.5,0.0,0,3,0.0,0,0,0,66.7,51.3,0,5,0.0,0,45,1,95.6,43,39.6,8,22.2,0,5,0,0.0,5.0,0.12,0,15.1,0,72.2,80.0,4,5,7.1,1,8,0,67.5,70.3,0,34,0.0,0,72,13,98.6,71,139.6,18,50.0,2,174,28,2.2,13.4,2.45
Carlos Carriere,61413,WR,C MICHIGAN,3,36,0,134,8.7,1,46.7,0.0,0,5,0.0,0,5,0,79.3,67.6,2,15,0.0,0,55,7,85.5,47,42.2,15,41.7,1,67,43,6.1,9.6,1.43,0,9.4,3,65.0,60.0,3,5,7.1,1,7,1,67.5,64.7,0,39,0.0,0,69,13,97.1,67,95.0,20,55.6,0,186,78,6.0,14.3,2.78
Keon Coleman,144949,WR,MICH STATE,4,35,0,223,8.8,1,66.7,,0,0,0.0,0,3,0,74.9,76.0,0,24,0.0,0,24,4,91.7,22,97.2,6,17.1,0,57,14,3.5,14.3,2.59,0,13.7,0,55.0,50.0,1,2,8.3,1,5,0,64.6,60.3,2,41,0.0,0,81,11,97.5,79,71.3,20,57.1,2,142,47,4.3,12.9,1.8
Xavier Weaver,101130,WR,USF,3,35,0,327,15.0,2,100.0,,0,0,0.0,0,2,0,74.9,80.3,0,50,0.0,0,11,4,100.0,11,118.8,4,11.4,0,72,12,3.0,18.0,6.55,0,11.4,5,56.0,0.0,0,2,22.2,4,10,1,32.1,63.6,1,27,0.0,0,62,14,98.4,61,57.6,25,71.4,0,153,80,5.7,10.9,2.51
Jamaal Bell,128222,WR,NEVADA,5,35,0,239,9.2,0,41.7,0.0,0,2,16.7,1,4,0,53.4,63.6,0,18,0.0,0,41,5,85.4,35,55.2,12,34.3,0,53,13,2.6,10.6,1.51,0,5.1,3,65.2,0.0,0,3,11.8,2,4,1,57.3,52.9,0,58,0.0,0,87,15,96.6,84,80.7,23,65.7,0,134,95,6.3,8.9,1.6
Emeka Egbuka,145055,WR,OHIO STATE,4,35,0,260,8.3,0,71.4,0.0,0,1,16.7,1,3,0,49.8,67.1,0,31,0.0,0,24,5,91.7,22,141.1,7,20.0,1,67,43,8.6,13.4,3.05,0,9.0,2,81.0,66.7,2,3,5.6,1,10,0,71.9,76.7,0,51,0.0,0,64,17,96.9,62,134.6,21,60.0,1,301,160,9.4,17.7,4.85
Izaiah Gathings,89497,WR,MIDDLE TN,5,34,0,224,3.0,1,100.0,,0,0,0.0,0,3,0,80.9,62.1,0,21,0.0,0,38,10,92.1,35,94.2,10,29.4,0,66,36,3.6,6.6,1.89,0,4.7,1,92.9,,0,0,0.0,0,4,0,82.7,65.1,1,26,0.0,0,64,13,95.3,61,66.7,14,41.2,0,100,44,3.4,7.7,1.64
Michael Mayer,122906,TE,NOTRE DAME,4,34,0,258,5.2,3,63.6,50.0,1,2,0.0,0,5,1,78.5,68.1,0,17,2.0,1,49,7,89.8,44,112.5,11,32.4,2,47,33,4.7,6.7,1.07,0,9.0,1,61.9,66.7,4,6,0.0,0,8,0,82.7,74.9,1,30,2.6,2,77,13,94.8,73,68.0,21,61.8,0,172,59,4.5,13.2,2.36
Khaleb Hood,97159,WR,GA SOUTHRN,4,34,0,174,9.4,0,60.0,33.3,1,3,18.2,2,3,0,44.3,59.7,0,27,0.0,0,44,9,100.0,44,73.5,15,44.1,0,77,28,3.1,8.6,1.75,0,7.3,1,81.3,,0,0,0.0,0,6,0,82.7,69.4,0,46,0.0,0,72,13,98.6,71,126.8,16,47.1,1,151,114,8.8,11.6,2.13
Donovan Ollie,100651,WR,WASH STATE,4,34,0,341,2.5,0,66.7,0.0,0,1,0.0,0,1,0,74.9,59.5,0,6,0.0,0,24,4,95.8,23,109.7,6,17.6,1,9,8,2.0,2.3,0.39,0,10.1,1,76.2,,0,0,0.0,0,8,1,84.2,59.6,2,19,1.0,1,102,16,97.1,99,77.0,21,61.8,1,177,40,2.5,11.1,1.79
Tre Harris,122676,WR,LA TECH,4,34,0,208,8.4,1,72.7,75.0,3,4,0.0,0,6,0,79.3,77.0,1,40,0.0,0,41,8,87.8,36,93.8,11,32.4,1,102,43,5.4,12.8,2.83,0,11.3,1,50.0,50.0,3,6,23.1,3,4,0,36.5,60.2,1,43,0.0,0,93,10,92.5,86,64.4,20,58.8,1,119,28,2.8,11.9,1.38
Jalen Wayne,61640,WR,S ALABAMA,4,34,0,288,9.4,1,57.1,66.7,2,3,20.0,1,3,0,45.4,61.8,0,19,0.0,0,36,4,86.1,31,83.6,7,20.6,0,57,31,7.8,14.3,1.84,0,13.1,1,66.7,0.0,0,2,0.0,0,11,0,82.7,77.2,2,52,1.4,1,72,12,95.8,69,105.3,18,52.9,2,217,95,7.9,18.1,3.14
JuanCarlos Santana,78056,WR,TULSA,4,33,0,320,12.9,2,41.7,0.0,0,1,16.7,1,2,0,49.8,53.7,0,14,0.0,0,59,5,96.6,57,82.3,12,36.4,1,51,15,3.0,10.2,0.89,0,18.1,1,64.3,0.0,0,1,18.2,2,7,1,44.3,66.3,0,59,0.0,0,75,9,96.0,72,131.5,14,42.4,1,230,32,3.6,25.6,3.19
Jamari Thrash,97399,WR,GA STATE,4,33,0,175,12.5,1,62.5,0.0,0,1,0.0,0,3,0,77.5,70.0,0,22,0.0,0,28,5,85.7,24,81.3,8,24.2,0,52,21,4.2,10.4,2.17,0,12.9,5,68.2,100.0,3,3,11.8,2,8,0,58.6,72.8,1,73,0.0,0,86,15,94.2,81,106.4,22,66.7,1,271,138,9.2,18.1,3.35
Javon Baker,123904,WR,UCF,4,33,0,323,11.9,1,33.3,25.0,1,4,42.9,3,4,0,19.8,67.3,0,24,0.0,0,36,4,77.8,28,83.3,12,36.4,1,74,21,5.3,18.5,2.64,0,11.3,7,68.8,,0,0,21.4,3,6,0,36.2,65.3,0,53,0.0,0,69,11,92.8,64,97.9,16,48.5,0,148,76,6.9,13.5,2.31
Tory Horton,128232,WR,COLO STATE,4,33,0,144,22.3,1,50.0,0.0,0,1,0.0,0,3,0,73.1,66.8,1,56,0.0,0,38,3,97.4,37,56.3,6,18.2,0,85,27,9.0,28.3,2.3,0,11.6,1,73.9,100.0,1,1,5.6,1,10,0,72.8,72.4,3,69,0.0,0,86,17,97.7,84,115.3,23,69.7,4,285,130,7.6,16.8,3.39
Daniel George,84378,WR,AKRON,4,33,0,102,14.7,0,44.4,0.0,0,3,0.0,0,1,0,74.9,61.9,0,39,0.0,0,47,4,93.6,44,69.2,9,27.3,0,65,13,3.3,16.3,1.48,0,5.1,4,83.3,0.0,0,1,0.0,0,6,0,83.8,66.0,0,20,0.0,0,110,15,97.3,107,99.3,18,54.5,0,141,91,6.1,9.4,1.32
James Phillips,98731,WR,HAWAII,5,33,0,180,10.7,0,18.2,0.0,0,2,50.0,2,1,0,17.0,47.2,1,20,0.0,0,35,2,94.3,33,1.7,11,33.3,0,21,5,2.5,10.5,0.64,0,6.5,3,70.0,0.0,0,2,12.5,2,5,0,55.5,59.9,0,24,0.0,0,82,14,98.8,81,85.8,20,60.6,0,122,65,4.6,8.7,1.51
Dorian Singer,146243,WR,ARIZONA,4,32,0,109,9.3,0,66.7,50.0,1,2,20.0,1,2,0,45.9,61.4,0,32,0.0,0,39,4,97.4,38,92.4,6,18.8,0,50,17,4.3,12.5,1.32,0,10.0,1,76.5,0.0,0,2,7.1,1,7,1,67.5,62.5,1,30,0.0,0,98,13,98.0,96,76.8,17,53.1,0,145,81,6.2,11.2,1.51
Jerand Bradley,144761,WR,TEXAS TECH,4,32,0,315,17.6,0,30.8,33.3,1,3,20.0,1,2,0,45.4,57.9,0,14,0.0,0,44,4,95.5,42,65.9,13,40.6,1,38,5,1.3,9.5,0.9,0,11.6,2,62.5,50.0,1,2,9.1,1,6,0,63.3,62.1,0,39,0.0,0,84,10,100.0,84,108.3,16,50.0,1,128,39,3.9,12.8,1.52
Demario Douglas,104155,WR,LIBERTY,4,32,0,206,19.7,1,36.4,50.0,1,2,20.0,1,4,0,45.4,72.5,1,39,0.0,0,35,4,91.4,32,70.8,11,34.4,2,97,4,1.0,24.3,3.03,0,19.5,3,68.4,66.7,2,3,0.0,0,9,0,67.8,70.5,2,51,0.0,0,88,13,94.3,83,98.7,19,59.4,2,201,47,3.6,15.5,2.42
A.T. Perry,77975,WR,WAKE,4,32,0,339,14.2,1,80.0,50.0,1,2,0.0,0,2,0,74.9,70.6,0,49,0.0,0,23,4,82.6,19,118.8,5,15.6,0,75,11,2.8,18.8,3.95,0,19.2,0,31.3,0.0,0,3,37.5,3,3,0,20.0,56.7,1,68,0.0,0,62,5,96.8,60,53.4,16,50.0,1,117,34,6.8,23.4,1.95
Evan Hull,97302,HB,NWESTERN,4,32,0,256,2.9,4,91.7,,0,0,0.0,0,10,0,81.5,93.4,0,39,11.1,5,45,11,86.7,39,146.5,12,37.5,1,175,142,12.9,15.9,4.49,0,1.2,2,84.6,0.0,0,2,0.0,0,2,0,81.5,66.3,0,24,8.2,5,61,11,88.5,54,90.4,13,40.6,0,74,59,5.4,6.7,1.37
