player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,4,45,0,343,0,-0.5,1,100.0,,0,0,0.0,0,3,0,95.2,93.5,0,67,0.0,0,20,8,100.0,20,158.3,8,17.8,1,114,118,14.8,14.3,5.7,7.7,0,66.7,100.0,1,1,0.0,0,2,0,66.6,81.0,0,9,0.0,0,5,2,80.0,4,116.7,3,6.7,1,14,13,6.5,7.0,3.5
Joshua Cephus,98095,WR,UTSA,5,45,0,331,0,-1.5,0,83.3,0.0,0,1,0.0,0,0,0,92.6,80.7,0,9,0.0,0,26,5,100.0,26,81.9,6,13.3,0,22,30,6.0,4.4,0.85,11.7,3,75.0,50.0,3,6,0.0,0,17,0,93.2,79.6,0,51,0.0,0,209,30,94.7,198,122.4,40,88.9,2,395,160,5.3,13.2,1.99
Will Sheppard,124360,WR,VANDERBILT,5,45,0,333,0,-3.0,1,100.0,,0,0,0.0,0,1,0,81.5,52.1,0,6,0.0,0,23,1,100.0,23,131.3,1,2.2,1,6,9,9.0,6.0,0.26,12.4,0,40.0,0.0,0,1,0.0,0,2,0,82.7,80.7,1,18,0.0,0,17,2,94.1,16,55.4,5,11.1,1,24,11,5.5,12.0,1.5
LaJohntay Wester,123616,WR,FAU,5,44,0,165,0,-2.8,4,86.7,50.0,1,2,0.0,0,4,0,98.1,89.7,0,21,3.7,1,27,13,96.3,26,123.8,15,34.1,3,63,102,7.8,4.8,2.42,12.5,4,64.5,50.0,2,4,4.8,1,13,0,68.1,72.2,2,36,0.7,1,139,20,94.2,131,104.3,31,70.5,4,266,83,4.2,13.3,2.03
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,4,44,0,174,0,-2.2,0,100.0,,0,0,0.0,0,2,0,92.6,55.2,0,10,0.0,0,28,5,96.4,27,124.6,5,11.4,1,22,33,6.6,4.4,0.81,11.5,0,33.3,,0,0,33.3,1,2,0,45.5,57.0,1,21,0.0,0,24,2,91.7,22,10.4,6,13.6,0,29,8,4.0,14.5,1.32
Jayshon Jackson,78041,WR,BALL ST,4,44,0,117,0,-2.0,1,100.0,,0,0,0.0,0,3,0,93.6,87.7,0,33,0.0,0,14,6,92.9,13,113.2,6,13.6,0,67,79,13.2,11.2,5.15,9.0,1,68.2,75.0,3,4,0.0,0,7,0,83.4,70.1,1,33,0.0,0,111,15,94.6,105,87.1,22,50.0,1,169,100,6.7,11.3,1.61
Nathaniel Dell,78874,WR,HOUSTON,5,43,0,182,0,-1.1,1,90.0,,0,0,10.0,1,4,0,62.1,70.9,0,21,0.0,0,34,9,97.1,33,99.2,10,23.3,0,78,88,9.8,8.7,2.36,9.5,2,70.0,0.0,0,1,4.5,1,12,0,82.0,80.6,1,40,0.0,0,148,21,92.6,137,115.3,30,69.8,3,255,116,5.5,12.1,1.86
Grant DuBose,111276,WR,CHARLOTTE,5,43,0,136,0,-1.8,0,100.0,,0,0,0.0,0,3,0,91.4,81.5,0,25,4.2,1,24,4,91.7,22,114.6,4,9.3,0,46,53,13.3,11.5,2.09,6.3,0,66.7,100.0,1,1,0.0,0,3,0,72.1,80.8,0,12,0.0,0,23,6,95.7,22,81.3,9,20.9,0,51,17,2.8,8.5,2.32
Brian Cobbs,84285,WR,UTAH ST,5,43,0,329,0,0.0,0,100.0,,0,0,0.0,0,1,0,81.5,54.4,0,11,0.0,0,21,1,100.0,21,112.5,1,2.3,0,11,11,11.0,11.0,0.52,15.8,0,50.0,,0,0,0.0,0,0,0,83.4,67.1,1,8,0.0,0,10,2,100.0,10,20.8,4,9.3,0,16,0,0.0,8.0,1.6
Ali Jennings III,145344,WR,DOMINION,4,43,0,263,0,,0,,,0,0,,0,0,0,,44.0,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,16.0,0,33.3,50.0,1,2,50.0,2,2,0,43.6,77.9,0,29,0.0,0,24,2,95.8,23,97.2,6,14.0,1,40,8,4.0,20.0,1.74
Jalen McMillan,131905,WR,WASHINGTON,5,42,0,340,0,-3.2,1,100.0,,0,0,0.0,0,2,0,94.5,76.4,0,10,0.0,0,25,6,96.0,24,84.0,6,14.3,0,25,44,7.3,4.2,1.04,14.0,3,62.5,25.0,1,4,16.7,5,19,0,37.6,73.0,1,84,0.0,0,165,25,95.8,158,120.7,40,95.2,4,419,167,6.7,16.8,2.65
Isaiah Winstead,91115,WR,E CAROLINA,4,42,0,156,0,-1.0,0,0.0,,0,0,,0,0,0,,44.1,0,0,0.0,0,13,0,100.0,13,39.6,1,2.4,0,0,0,,,0.0,5.8,0,80.0,0.0,0,1,0.0,0,3,0,86.5,84.0,0,17,0.0,0,9,4,100.0,9,103.3,5,11.9,0,44,21,5.3,11.0,4.89
Ashtyn Hawkins,147222,WR,TEXAS ST,4,42,0,314,0,-3.8,1,100.0,,0,0,0.0,0,1,0,97.1,61.2,0,6,0.0,0,21,11,100.0,21,79.2,11,26.2,0,22,64,5.8,2.0,1.05,6.3,8,84.2,,0,0,0.0,0,14,0,91.8,78.7,0,34,0.0,0,132,32,97.0,128,139.0,38,90.5,5,299,148,4.6,9.3,2.34
Malik Washington,97108,WR,NWESTERN,4,42,0,256,0,-3.0,5,100.0,,0,0,0.0,0,1,1,92.6,45.3,0,9,0.0,0,16,5,100.0,16,79.2,5,11.9,0,11,26,5.2,2.2,0.69,9.7,14,68.6,50.0,5,10,0.0,0,13,2,87.6,73.3,2,39,0.0,0,136,24,95.6,130,78.2,35,83.3,1,279,113,4.7,11.6,2.15
Reynaldo Flores,83794,WR,UTEP,5,41,0,330,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,48.5,0,3,0.0,0,13,1,92.3,12,79.2,1,2.4,0,3,6,6.0,3.0,0.25,9.1,0,88.9,100.0,1,1,0.0,0,6,0,73.4,71.2,0,21,0.0,0,44,8,97.7,43,104.2,9,22.0,0,81,22,2.8,10.1,1.88
Keylon Stokes,65080,WR,TULSA,4,41,0,320,0,,0,,,0,0,,0,0,0,,48.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,12.9,10,75.0,72.7,8,11,3.2,1,20,1,82.6,84.0,1,46,0.0,0,152,30,95.4,145,122.9,40,97.6,2,506,130,4.3,16.9,3.49
Luke McCaffrey,101634,WR,RICE,4,40,0,275,0,1.0,0,0.0,,0,0,100.0,1,0,0,0.0,29.5,1,0,0.0,0,8,0,100.0,8,0.0,1,2.5,0,0,0,,,0.0,11.8,2,60.7,66.7,2,3,10.5,2,10,0,68.1,73.1,2,52,0.0,0,102,17,91.2,93,80.1,28,70.0,2,224,72,4.2,13.2,2.41
Quian Williams,61237,WR,BUFFALO,4,40,0,126,0,,0,,,0,0,,0,0,0,,33.6,0,0,0.0,0,15,0,100.0,15,0.0,0,0.0,0,0,0,,,0.0,12.0,1,100.0,,0,0,0.0,0,5,0,90.1,76.5,0,59,0.0,0,18,5,94.4,17,158.3,5,12.5,1,136,76,15.2,27.2,8.0
Victor Tucker,61203,WR,CHARLOTTE,5,40,0,136,0,-1.9,1,100.0,,0,0,0.0,0,3,0,95.2,76.2,0,13,0.0,0,25,8,96.0,24,121.9,8,20.0,1,30,45,5.6,3.8,1.25,8.8,2,71.9,87.5,7,8,4.2,1,11,0,85.3,69.4,0,41,0.7,1,150,23,91.3,137,130.3,32,80.0,4,221,85,3.7,9.6,1.61
Corey Crooms,97276,WR,W MICHIGAN,4,39,0,347,0,2.3,1,100.0,100.0,1,1,0.0,0,1,0,91.4,86.5,0,10,0.0,0,9,3,88.9,8,80.6,3,7.7,0,10,3,1.0,3.3,1.25,13.1,1,44.4,57.1,4,7,0.0,0,8,0,89.5,80.4,1,20,0.0,0,100,12,95.0,95,55.5,27,69.2,1,126,9,0.8,10.5,1.33
Yo'Heinz Tyler,78181,WR,BALL ST,4,39,0,117,0,,0,,,0,0,,0,0,0,,42.3,0,0,0.0,0,16,0,93.8,15,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,90.3,67.9,0,0,0.0,0,22,0,100.0,22,0.0,0,0.0,0,0,0,,,0.0
Isaiah Williams,97156,WR,ILLINOIS,4,38,0,187,0,-3.1,12,94.7,,0,0,5.3,1,6,0,87.0,99.9,0,20,0.0,0,24,18,95.8,23,105.3,19,50.0,1,96,154,8.6,5.3,4.17,4.5,17,74.2,50.0,1,2,8.0,2,11,0,57.4,89.0,1,63,0.0,0,87,23,96.6,84,92.3,31,81.6,1,231,226,9.8,10.0,2.75
Elijah Spencer,145575,WR,CHARLOTTE,5,38,0,136,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,52.2,0,25,3.8,1,26,1,96.2,25,118.8,1,2.6,0,25,27,27.0,25.0,1.0,16.0,1,25.0,33.3,1,3,33.3,1,2,0,63.6,70.5,1,25,2.0,1,49,2,87.8,43,13.0,8,21.1,0,49,17,8.5,24.5,1.14
Joshua Cobbs,128408,WR,WYOMING,5,38,0,351,0,-1.0,1,100.0,,0,0,0.0,0,1,1,90.0,40.1,0,8,0.0,0,13,3,100.0,13,86.1,3,7.9,0,14,17,5.7,4.7,1.08,9.3,1,50.0,0.0,0,2,12.5,1,3,1,76.1,58.8,1,11,0.0,0,37,7,97.3,36,26.5,14,36.8,0,35,29,4.1,5.0,0.97
Tyler Scott,123578,WR,CINCINNATI,4,38,0,138,0,-3.7,0,100.0,,0,0,0.0,0,0,0,90.0,71.4,0,8,0.0,0,17,3,94.1,16,83.3,3,7.9,0,12,23,7.7,4.0,0.75,,0,,,0,0,,0,0,0,45.8,69.5,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Jeremy Singleton,61289,WR,GA SOUTHRN,4,38,0,174,0,-0.8,0,100.0,,0,0,0.0,0,2,0,91.4,62.5,0,17,0.0,0,27,4,96.3,26,107.3,4,10.5,0,39,42,10.5,9.8,1.5,,0,,,0,0,,0,0,0,76.8,59.7,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0
Keytaon Thompson,60457,WR,VIRGINIA,4,37,0,335,0,-1.9,3,100.0,,0,0,0.0,0,3,0,95.2,96.0,0,19,0.0,0,13,8,100.0,13,97.4,8,21.6,0,59,74,9.3,7.4,4.54,8.4,6,75.0,66.7,4,6,8.7,2,13,0,65.3,78.1,0,45,0.0,0,115,21,91.3,105,103.4,28,75.7,0,261,115,5.5,12.4,2.49
Rome Odunze,73774,WR,WASHINGTON,4,37,0,340,0,-2.0,0,0.0,,0,0,100.0,1,0,0,0.0,31.5,0,0,0.0,0,23,0,95.7,22,39.6,1,2.7,0,0,0,,,0.0,16.3,2,62.5,33.3,1,3,16.7,1,5,0,70.0,81.8,0,30,0.0,0,33,5,100.0,33,140.1,8,21.6,1,89,19,3.8,17.8,2.7
Trey Palmer,99248,WR,NEBRASKA,4,36,0,238,0,-3.4,1,90.0,0.0,0,1,0.0,0,1,0,95.9,97.0,0,16,0.0,0,10,9,100.0,10,81.7,10,27.8,0,36,66,7.3,4.0,3.6,9.6,8,86.4,66.7,2,3,9.5,2,9,1,56.7,81.2,0,32,0.0,0,72,19,97.2,70,121.2,22,61.1,1,208,63,3.3,10.9,2.97
Ricky White,129639,WR,UNLV,5,36,0,325,0,-2.9,5,100.0,,0,0,0.0,0,5,0,95.9,90.1,0,12,0.0,0,29,9,96.6,28,133.8,9,25.0,1,65,91,10.1,7.2,2.32,1.0,2,75.0,0.0,0,1,25.0,1,1,0,44.5,71.2,0,12,0.0,0,33,3,97.0,32,84.4,4,11.1,0,19,27,9.0,6.3,0.59
Sam Pinckney,84197,WR,COAST CAR,4,36,0,141,0,,0,,,0,0,,0,0,0,,45.7,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,24.0,0,100.0,,0,0,0.0,0,1,0,61.5,74.7,0,32,0.0,0,3,1,100.0,3,118.8,1,2.8,0,32,8,8.0,32.0,10.67
Justin Marshall,61394,WR,BUFFALO,4,36,0,126,0,,0,,,0,0,,0,0,0,,30.4,0,0,0.0,0,15,0,100.0,15,0.0,0,0.0,0,0,0,,,0.0,8.0,0,50.0,,0,0,0.0,0,1,0,64.7,64.3,0,17,0.0,0,7,1,100.0,7,79.2,2,5.6,0,17,12,12.0,17.0,2.43
Carlos Carriere,61413,WR,C MICHIGAN,3,36,0,134,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,48.7,0,2,0.0,0,12,1,91.7,11,79.2,1,2.8,0,2,2,2.0,2.0,0.18,5.7,0,100.0,,0,0,0.0,0,2,0,57.4,67.4,0,11,0.0,0,5,3,80.0,4,101.4,3,8.3,0,25,8,2.7,8.3,6.25
Keon Coleman,144949,WR,MICH STATE,4,35,0,223,0,-3.3,1,100.0,,0,0,0.0,0,1,0,90.0,63.6,0,10,0.0,0,14,3,100.0,14,95.8,3,8.6,0,21,31,10.3,7.0,1.5,-4.0,1,100.0,,0,0,0.0,0,1,0,66.7,72.2,0,10,0.0,0,7,1,100.0,7,108.3,1,2.9,0,10,14,14.0,10.0,1.43
Xavier Weaver,101130,WR,USF,3,35,0,327,0,-0.8,4,100.0,,0,0,0.0,0,3,1,93.6,67.9,0,14,0.0,0,14,6,100.0,14,97.9,6,17.1,0,45,50,8.3,7.5,3.21,11.2,3,77.8,,0,0,12.5,1,4,0,24.3,70.3,0,50,0.0,0,22,7,95.5,21,118.8,9,25.7,0,128,58,8.3,18.3,6.1
Jamaal Bell,128222,WR,NEVADA,5,35,0,239,0,-2.8,1,88.9,,0,0,0.0,0,2,1,96.5,59.1,0,31,0.0,0,25,8,92.0,23,80.1,9,25.7,0,29,54,6.8,3.6,1.26,7.3,2,53.1,0.0,0,5,15.0,3,6,1,51.5,55.1,0,58,0.0,0,126,17,92.9,117,65.9,32,91.4,0,150,66,3.9,8.8,1.28
Emeka Egbuka,145055,WR,OHIO STATE,4,35,0,260,0,-2.7,2,100.0,,0,0,0.0,0,3,0,93.6,93.5,0,28,0.0,0,11,6,100.0,11,114.6,6,17.1,0,69,85,14.2,11.5,6.27,9.4,3,85.7,50.0,1,2,0.0,0,9,0,77.1,79.6,0,44,0.0,0,52,12,94.2,49,158.3,14,40.0,3,199,106,8.8,16.6,4.06
Izaiah Gathings,89497,WR,MIDDLE TN,5,34,0,224,0,-2.0,1,100.0,,0,0,0.0,0,0,0,91.4,55.5,0,7,0.0,0,23,3,95.7,22,79.2,3,8.8,0,9,15,5.0,3.0,0.41,5.6,5,93.3,,0,0,0.0,0,10,0,93.8,62.1,1,26,0.0,0,161,28,94.4,152,85.7,30,88.2,0,237,93,3.3,8.5,1.56
Michael Mayer,122906,TE,NOTRE DAME,4,34,0,258,0,-2.0,1,100.0,,0,0,0.0,0,2,0,91.4,90.9,0,12,0.0,0,17,4,100.0,17,95.8,4,11.8,0,28,36,9.0,7.0,1.65,9.5,1,62.5,80.0,4,5,0.0,0,7,0,90.8,73.7,1,23,1.4,1,74,10,91.9,68,95.8,16,47.1,2,108,37,3.7,10.8,1.59
Khaleb Hood,97159,WR,GA SOUTHRN,4,34,0,174,0,-1.8,1,88.9,,0,0,0.0,0,3,0,95.2,92.4,0,46,0.0,0,20,8,100.0,20,144.9,9,26.5,1,89,104,13.0,11.1,4.45,8.8,0,65.6,50.0,2,4,8.7,2,9,0,61.0,63.7,0,46,0.0,0,126,21,98.4,124,96.6,32,94.1,1,226,132,6.3,10.8,1.82
Donovan Ollie,100651,WR,WASH STATE,4,34,0,341,0,-0.7,0,33.3,0.0,0,1,0.0,0,0,0,81.5,34.6,0,-2,0.0,0,36,1,94.4,34,42.4,3,8.8,0,-2,1,1.0,-2.0,-0.06,7.7,0,100.0,,0,0,0.0,0,2,0,90.4,64.8,0,17,0.0,0,14,3,92.9,13,150.7,3,8.8,1,32,9,3.0,10.7,2.46
Tre Harris,122676,WR,LA TECH,4,34,0,208,0,-0.8,2,100.0,,0,0,0.0,0,0,0,93.6,71.0,0,9,4.8,1,21,5,85.7,18,90.8,5,14.7,0,29,33,6.6,5.8,1.61,10.3,0,50.0,,0,0,33.3,1,2,0,40.7,67.7,0,19,0.0,0,18,2,100.0,18,72.9,4,11.8,0,28,1,0.5,14.0,1.56
Jalen Wayne,61640,WR,S ALABAMA,4,34,0,288,0,-1.8,0,75.0,,0,0,0.0,0,1,0,91.4,51.5,1,11,0.0,0,35,3,97.1,34,45.8,4,11.8,0,20,25,8.3,6.7,0.59,11.5,0,50.0,33.3,1,3,0.0,0,2,0,79.5,71.2,0,10,0.0,0,31,4,96.8,30,101.0,8,23.5,1,34,12,3.0,8.5,1.13
JuanCarlos Santana,78056,WR,TULSA,4,33,0,320,0,,0,,,0,0,,0,0,0,,49.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,16.3,0,25.0,0.0,0,1,0.0,0,1,0,59.5,64.6,0,38,0.0,0,5,1,100.0,5,66.7,4,12.1,0,38,0,0.0,38.0,7.6
Jamari Thrash,97399,WR,GA STATE,4,33,0,175,0,-2.9,1,100.0,,0,0,0.0,0,0,0,95.2,67.6,0,6,0.0,0,14,8,100.0,14,79.2,8,24.2,0,19,42,5.3,2.4,1.36,,0,,,0,0,,0,0,0,75.1,70.9,0,0,0.0,0,7,0,71.4,5,0.0,0,0.0,0,0,0,,,0.0
Javon Baker,123904,WR,UCF,4,33,0,323,0,-1.5,3,100.0,,0,0,0.0,0,1,0,91.4,57.9,0,53,0.0,0,33,4,97.0,32,118.8,4,12.1,0,67,73,18.3,16.8,2.09,13.0,0,0.0,,0,0,100.0,1,0,0,25.1,66.8,0,0,0.0,0,7,0,100.0,7,39.6,1,3.0,0,0,0,,,0.0
Tory Horton,128232,WR,COLO STATE,4,33,0,144,0,-3.2,1,100.0,,0,0,0.0,0,2,0,96.5,60.5,0,8,0.0,0,29,9,93.1,27,81.9,9,27.3,0,33,62,6.9,3.7,1.22,21.0,1,75.0,,0,0,0.0,0,3,0,77.6,70.5,1,52,0.0,0,30,3,96.7,29,116.7,4,12.1,1,81,32,10.7,27.0,2.79
Daniel George,84378,WR,AKRON,4,33,0,102,0,-0.9,2,100.0,,0,0,0.0,0,4,0,95.2,88.4,0,20,0.0,0,34,8,97.1,33,108.9,8,24.2,0,81,88,11.0,10.1,2.45,10.0,0,50.0,,0,0,0.0,0,0,0,90.4,67.2,0,7,0.0,0,22,1,95.5,21,58.3,2,6.1,0,7,1,1.0,7.0,0.33
James Phillips,98731,WR,HAWAII,5,33,0,180,0,-3.7,2,100.0,,0,0,0.0,0,0,0,90.0,65.5,0,9,0.0,0,13,3,92.3,12,81.9,3,9.1,0,11,22,7.3,3.7,0.92,8.4,3,50.0,20.0,1,5,21.1,4,6,0,31.5,52.8,1,24,0.0,0,125,15,97.6,122,49.4,30,90.9,0,141,64,4.3,9.4,1.16
Dorian Singer,146243,WR,ARIZONA,4,32,0,109,0,-2.8,0,100.0,,0,0,0.0,0,0,0,91.4,53.3,0,4,0.0,0,13,4,100.0,13,79.2,4,12.5,0,9,20,5.0,2.3,0.69,6.8,0,80.0,0.0,0,1,0.0,0,1,0,48.3,60.7,0,13,0.0,0,53,4,100.0,53,85.0,5,15.6,0,22,23,5.8,5.5,0.42
Jerand Bradley,144761,WR,TEXAS TECH,4,32,0,315,0,-1.0,0,100.0,,0,0,0.0,0,1,0,86.7,57.8,0,11,0.0,0,19,2,100.0,19,93.8,2,6.3,0,13,15,7.5,6.5,0.68,5.7,0,100.0,100.0,1,1,0.0,0,2,0,73.7,59.8,0,15,0.0,0,11,3,90.9,10,98.6,3,9.4,0,23,6,2.0,7.7,2.3
Demario Douglas,104155,WR,LIBERTY,4,32,0,206,0,-4.3,5,100.0,,0,0,0.0,0,1,0,92.6,90.2,0,11,0.0,0,11,4,81.8,9,83.3,4,12.5,0,16,33,8.3,4.0,1.78,17.5,5,60.7,60.0,3,5,5.6,1,12,0,59.6,78.0,3,51,0.0,0,120,17,94.2,113,95.4,28,87.5,4,287,56,3.3,16.9,2.54
A.T. Perry,77975,WR,WAKE,4,32,0,339,0,,0,,,0,0,,0,0,0,,44.3,0,0,0.0,0,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0,13.0,0,100.0,,0,0,0.0,0,1,0,50.8,65.8,0,8,0.0,0,5,1,100.0,5,139.6,1,3.1,1,8,0,0.0,8.0,1.6
Evan Hull,97302,HB,NWESTERN,4,32,0,256,0,-2.9,4,87.5,0.0,0,1,0.0,0,3,0,94.5,93.2,0,24,0.0,0,13,7,100.0,13,105.2,8,25.0,0,74,93,13.3,10.6,5.69,5.4,1,87.5,0.0,0,1,0.0,0,4,0,91.4,92.5,0,35,0.0,0,18,7,100.0,18,116.7,8,25.0,0,96,57,8.1,13.7,5.33
Daewood Davis,61584,WR,W KENTUCKY,4,32,0,346,0,-0.5,0,100.0,,0,0,0.0,0,0,0,90.0,55.8,0,7,0.0,0,34,2,91.2,31,83.3,2,6.3,0,8,9,4.5,4.0,0.26,,0,,,0,0,,0,0,0,79.1,74.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Donny Navarro III,84220,WR,NWESTERN,4,32,0,256,0,-3.0,0,0.0,0.0,0,1,,0,0,0,,45.0,1,0,0.0,0,14,0,100.0,14,0.0,1,3.1,0,0,0,,,0.0,8.0,0,0.0,,0,0,,0,0,0,88.0,52.7,0,0,0.0,0,12,0,91.7,11,39.6,1,3.1,0,0,0,,,0.0
