player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Sione Tupou,44093,LB,TEXAS ST,4,6,0,66.7,0,0,314,66.6,71.8,80.9,75.3,72.5,89.3,0,1,1,45,0.0,0,1,0,89.2,14,0,214,0,141,240,2,0,0,2,0,2,238,10,89,22,12,20,21,1,1,179,97,12.8
Semisi Fakasiieiki,44340,LB,PURDUE,2,1,0,0.0,0,0,273,51.4,59.7,74.0,63.3,65.0,80.7,0,0,0,,0.0,0,0,0,39.6,0,0,33,1,17,36,1,0,0,1,0,0,35,0,19,1,4,5,1,0,0,0,0,
Antwaine Richardson,49364,S,KENT STATE,4,5,0,64.7,0,0,201,53.4,59.5,83.2,,77.0,64.0,0,0,0,21,14.3,4,1,0,83.7,11,0,40,3,143,245,0,0,0,0,0,98,245,0,102,104,4,19,17,0,0,113,32,10.3
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,3,5,0,80.0,0,0,174,40.6,54.1,77.9,51.2,69.1,35.3,0,1,0,24,27.3,6,1,0,156.3,4,0,100,0,44,119,11,0,0,11,0,0,108,11,64,8,6,11,5,1,1,60,14,15.0
Alden Tofa,51983,ED,BYU,5,2,0,,0,0,128,61.2,61.1,79.1,63.1,57.3,49.2,0,3,0,,20.0,1,0,0,0.0,0,1,6,0,4,72,66,0,0,40,26,0,6,36,32,0,2,2,0,4,0,0,0,
Earl Tuioti-Mariner,51992,DI,BYU,3,2,0,,0,0,128,,50.5,76.7,55.2,49.8,74.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,75,75,0,26,6,43,0,0,32,43,0,1,1,0,1,0,0,0,
Lorenzo Fauatea,52005,DI,BYU,5,3,0,,1,0,128,,50.1,3.7,54.6,54.0,79.1,2,1,0,,0.0,0,0,2,0.0,0,1,1,0,0,162,161,26,56,16,63,0,1,76,86,0,5,5,0,4,0,0,0,
Penei Pavihi,52079,LB,HAWAII,5,5,0,93.3,0,0,180,65.2,46.6,17.0,61.4,35.5,50.1,0,0,1,32,18.8,6,1,1,86.4,14,1,262,0,104,269,1,0,0,1,0,0,268,17,148,6,12,21,15,1,0,171,147,12.2
Kaleb Hayes,52137,CB,BYU,4,2,0,66.7,0,0,128,67.5,66.2,0.0,,67.1,77.0,0,0,0,28,7.7,1,2,1,119.8,8,0,19,134,65,159,0,0,0,0,0,2,159,0,94,3,1,10,12,0,1,99,2,12.4
Jared Reed,52173,CB,BOISE ST,1,0,0,,0,0,120,,60.0,61.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
George Nyakwol,52203,S,RICE,4,3,0,33.3,0,0,275,61.7,57.0,80.8,63.8,45.0,31.9,3,1,1,16,31.6,6,1,0,12.5,1,0,55,3,92,159,6,0,0,6,0,83,153,6,61,12,3,10,3,4,0,16,0,16.0
Kenneth Orji,52209,ED,RICE,1,0,0,,0,0,275,60.0,63.1,74.6,54.8,65.8,73.0,0,1,0,,0.0,0,0,0,0.0,0,0,1,0,0,14,13,0,0,13,0,0,1,7,7,0,0,1,0,1,0,0,0,
Trey Schuman,52216,ED,RICE,4,1,0,,0,0,275,63.0,73.5,80.0,78.1,57.4,48.8,2,5,0,,25.0,1,0,0,0.0,0,0,0,0,4,90,90,0,2,64,24,0,0,47,39,0,2,2,0,7,0,0,0,
Alii Matau,52219,LB,S JOSE ST,3,5,0,66.7,0,0,285,58.1,59.4,84.2,58.4,60.5,54.1,0,2,0,11,20.0,4,0,0,79.9,4,0,57,1,54,172,49,0,0,49,0,0,123,23,95,65,4,11,6,2,0,32,15,8.0
Rico Tolefree,52250,LB,S JOSE ST,3,0,0,100.0,0,0,285,65.7,63.3,0.0,55.4,69.8,78.6,0,0,0,10,0.0,0,0,1,108.3,1,0,13,0,22,64,16,0,0,16,0,0,48,7,35,35,2,3,1,0,0,10,0,10.0
Sinjun Astani,52257,DI,USC,1,0,0,,0,0,326,,60.0,64.7,59.8,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Tre White,52261,S,S JOSE ST,2,1,0,100.0,0,0,285,59.1,53.3,0.0,,59.2,77.6,0,0,0,11,0.0,0,0,1,152.1,1,0,10,0,19,44,0,0,0,0,0,30,44,0,25,4,0,1,1,0,1,11,0,11.0
Gabe Reid,52273,ED,UTAH,3,3,0,,0,0,328,57.9,81.8,79.8,79.8,76.0,81.0,2,5,0,,0.0,0,0,0,0.0,0,2,0,0,3,84,84,0,4,70,10,0,0,48,33,0,9,8,0,9,0,0,0,
Ryan Johnson,52282,ED,NWESTERN,4,1,3,,0,0,256,59.3,68.9,79.6,65.6,68.9,57.1,1,2,0,,33.3,1,0,0,0.0,0,1,0,0,1,110,110,0,20,56,34,0,0,58,51,0,2,1,0,4,0,0,0,
Bentlee Sanders,52291,S,NEVADA,5,2,0,44.4,0,1,239,77.6,71.6,84.5,,56.1,55.0,0,0,4,44,20.5,8,0,1,48.4,8,0,108,3,155,320,2,0,0,2,0,126,318,0,165,81,12,29,18,0,1,131,58,16.4
Darrien Grant,52293,DI,USF,4,0,0,,0,0,327,,58.8,78.3,63.4,54.8,73.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,75,75,4,54,13,4,0,0,37,38,0,2,2,0,1,0,0,0,
Fred Lloyd Jr.,52300,WR,LA MONROE,1,0,0,,0,0,209,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mekhi LaPointe,52315,S,USF,4,2,0,90.9,0,0,327,66.0,60.2,81.6,59.5,48.8,59.2,0,0,1,26,20.0,6,1,0,116.1,10,1,66,1,93,192,0,0,0,0,0,88,192,2,97,37,9,22,11,1,2,126,71,12.6
Nick Roberts,52318,S,SMU,4,6,0,77.8,0,0,287,61.6,59.2,81.9,58.4,53.2,62.5,0,0,1,53,15.0,3,0,0,79.2,7,0,115,2,124,239,3,0,0,3,0,56,236,2,113,63,3,11,9,0,0,136,37,19.4
Bryce Dugan,52425,ED,OHIO,2,0,0,,0,0,259,60.0,52.6,74.5,54.8,62.4,23.8,0,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,18,18,0,0,13,5,0,0,12,6,0,0,0,0,1,0,0,0,
Malik Vann,52555,ED,CINCINNATI,2,0,0,,0,0,138,,53.9,0.0,60.1,56.9,73.1,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,53,53,0,9,27,17,0,0,28,25,0,1,2,0,1,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,4,1,0,,0,0,268,,67.4,77.2,59.1,71.4,44.2,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,62,62,1,59,1,1,0,0,41,21,0,2,2,0,0,0,0,0,
Xavier Peters,52819,ED,FAU,5,0,0,100.0,0,0,165,55.3,65.7,0.0,58.4,85.0,78.8,2,0,0,12,0.0,0,0,1,116.7,1,0,0,0,7,53,53,1,5,29,18,0,0,32,14,0,4,6,1,2,0,12,9,12.0
Cole Pearce,52970,LB,BALL ST,4,9,0,57.1,0,0,117,60.1,74.7,81.8,56.8,84.6,90.0,0,1,0,17,0.0,0,0,0,69.3,4,0,280,0,135,293,5,0,0,5,0,1,288,16,142,7,13,20,7,1,0,33,12,8.3
James Camden,53418,S,CINCINNATI,1,0,0,,0,0,138,,60.8,64.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,1,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Deshawn Pace,53549,LB,CINCINNATI,4,4,0,72.7,0,0,138,58.6,57.8,77.3,64.4,54.4,47.0,1,3,0,32,26.3,5,1,1,118.0,8,0,141,12,87,196,28,0,0,28,0,2,168,16,93,13,8,10,11,4,1,66,56,8.3
Ja'von Hicks,53569,S,CINCINNATI,4,8,0,12.5,0,0,138,73.4,72.6,84.9,60.0,67.1,59.2,0,1,1,7,21.1,4,0,0,0.0,1,0,36,4,148,285,3,0,0,3,0,186,282,1,136,56,4,7,8,1,0,7,8,7.0
Eric Phillips,53572,ED,CINCINNATI,4,2,1,,0,1,138,65.6,76.5,38.0,73.9,72.6,81.8,3,4,0,,0.0,0,0,1,0.0,0,2,0,0,0,173,173,0,14,81,78,0,0,88,85,0,9,10,0,9,0,0,0,
Ivan Pace Jr.,53587,LB,CINCINNATI,4,10,0,100.0,0,1,138,53.0,90.3,19.7,90.6,92.3,83.6,5,8,0,19,9.4,5,0,1,147.1,10,5,255,0,91,271,14,0,0,14,0,0,257,51,129,2,31,38,10,18,2,98,65,9.8
Ryan Mullaney,53704,ED,CINCINNATI,3,1,0,,0,0,138,,66.0,78.0,54.0,68.7,49.7,0,1,0,,22.2,2,0,0,0.0,0,0,0,0,0,60,60,0,0,25,35,0,0,13,47,0,5,6,0,1,0,0,0,
Carrington Valentine,53750,CB,KENTUCKY,4,2,0,34.8,1,0,202,67.4,65.6,81.3,49.0,57.9,70.5,0,2,1,63,14.3,2,4,3,40.1,8,0,20,189,122,217,2,0,0,2,0,3,215,2,93,3,4,10,23,2,0,150,62,18.8
Jaheim Thomas,54193,LB,CINCINNATI,4,5,0,50.0,0,1,138,55.2,66.9,0.0,77.7,68.0,47.4,4,2,0,20,18.2,4,0,1,69.8,2,0,84,1,33,131,43,0,0,43,0,0,88,25,73,3,6,13,4,6,0,25,4,12.5
Isaiah Norman,54967,S,MARSHALL,2,0,0,100.0,0,0,214,56.5,62.7,77.5,,75.6,82.3,0,0,0,16,0.0,0,0,0,110.4,2,0,16,0,28,57,0,0,0,0,0,14,57,0,29,27,1,4,2,0,0,21,11,10.5
Aapri Washington,55013,CB,E CAROLINA,3,0,0,0.0,0,0,156,63.7,64.5,73.8,59.3,62.6,,0,1,0,,,0,0,0,39.6,0,0,3,14,5,19,2,0,0,2,0,0,17,2,12,0,0,0,1,1,0,0,0,
Tim Terry,55020,LB,AKRON,2,2,0,66.7,0,0,102,80.2,56.3,76.0,45.3,33.1,33.2,0,1,0,5,30.8,4,0,0,70.1,2,0,65,0,33,73,3,0,0,3,0,0,70,4,36,5,6,7,3,1,0,5,8,2.5
Isaiah King,55037,CB,BUFFALO,2,1,0,66.7,0,0,126,59.7,59.8,75.8,59.1,60.8,58.2,0,0,0,59,20.0,1,0,0,149.3,4,0,7,48,26,56,0,0,0,0,0,1,56,1,29,0,0,3,6,0,1,101,71,25.3
Chibueze Onwuka,55044,DI,BOSTON COL,4,0,0,,0,0,121,58.1,63.3,81.4,64.5,62.3,62.2,1,5,0,,11.1,1,0,0,0.0,0,1,0,0,1,160,160,32,126,0,2,0,0,87,72,0,7,8,0,7,0,0,0,
Devonni Reed,55046,S,S CAROLINA,5,6,0,77.8,0,0,289,56.8,47.9,81.9,55.0,36.6,42.5,0,1,0,78,29.4,10,1,0,155.8,7,0,124,1,101,236,7,0,0,7,0,79,229,3,132,25,6,18,9,1,1,136,109,19.4
Troy Brown,55050,LB,OLE MISS,4,4,1,69.2,0,0,226,69.5,81.0,0.0,78.4,90.8,72.7,1,4,0,30,6.5,2,0,2,85.1,9,0,164,0,95,176,4,0,0,4,0,2,172,8,73,6,18,25,13,5,0,79,32,8.8
Angelo Howze,55073,ED,AKRON,1,1,0,,0,0,102,,31.3,74.1,57.2,34.7,25.6,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,3,6,0,0,0,0,0,0,0,0,
Jabari Taylor,55075,ED,CINCINNATI,4,6,1,,0,0,138,,71.3,82.4,66.6,70.5,32.5,0,13,0,,31.3,5,0,0,0.0,0,1,0,0,0,202,202,4,55,100,43,0,0,102,100,0,4,5,0,14,0,0,0,
Wilson Huber,55090,LB,CINCINNATI,4,7,0,77.8,0,0,138,43.8,56.4,82.5,67.2,65.4,65.5,1,5,0,29,12.0,3,0,1,135.0,7,0,176,0,89,213,32,0,0,32,0,1,181,26,98,4,13,15,9,6,2,62,62,8.9
Jordan Swann,55103,CB,JAMES MAD,3,1,0,33.3,0,0,197,69.8,70.0,79.3,,64.7,81.5,0,0,1,90,0.0,0,0,0,72.2,3,0,3,101,65,106,2,0,0,2,0,0,104,0,41,0,3,5,9,0,1,97,55,32.3
Ian Swenson,55104,LB,UCONN,5,13,0,73.3,0,0,146,67.3,62.0,81.5,63.6,54.0,76.7,3,1,0,22,8.1,3,0,0,91.3,11,0,226,2,137,315,28,0,0,28,0,0,287,27,151,58,12,21,15,4,0,101,84,9.2
Caleb Thomas,55105,DI,LA MONROE,4,1,0,,0,0,209,61.4,64.2,82.0,60.9,62.5,28.3,0,3,0,,25.0,2,0,0,0.0,0,1,0,0,0,127,127,45,82,0,0,0,0,76,51,0,6,5,0,4,0,0,0,
Dorian Hall,55168,S,FIU,2,0,0,50.0,0,0,166,71.3,61.9,0.0,,60.0,,0,0,1,27,,0,0,1,56.3,1,0,0,0,9,15,0,0,0,0,0,12,15,0,6,3,0,0,2,0,0,27,29,27.0
Chris Bacon,55196,S,BOWL GREEN,4,5,0,66.7,0,0,122,57.7,59.0,84.3,56.4,62.8,49.3,0,2,0,18,24.2,8,0,0,106.0,10,0,76,2,189,260,5,0,0,5,0,122,255,3,68,55,6,20,15,2,1,94,23,9.4
Jaylon Jones,55197,CB,GA STATE,4,1,0,60.0,0,0,175,69.3,68.5,78.5,60.0,61.1,61.6,0,0,0,13,12.5,1,2,1,100.8,6,0,13,106,67,126,0,0,0,0,0,4,126,1,58,1,0,6,10,0,1,37,8,6.2
Jordan Strachan,55198,ED,S CAROLINA,2,2,0,,0,0,289,56.3,60.0,82.7,58.7,61.2,57.6,0,1,0,,12.5,1,0,0,0.0,0,1,1,0,7,94,92,0,0,92,0,0,2,30,57,1,5,5,0,2,0,0,0,
Zachary Ford,55353,CB,TOLEDO,4,0,0,70.0,0,0,316,73.1,71.1,83.5,55.8,63.6,63.5,0,0,1,38,15.4,2,0,0,47.9,7,0,22,8,70,145,0,0,0,0,0,4,145,3,72,111,5,11,10,0,0,65,35,9.3
Nate Givhan,55355,ED,TOLEDO,4,1,0,,1,0,316,77.8,62.5,12.0,64.1,56.6,36.6,0,2,0,,28.6,2,0,1,0.0,0,0,0,0,2,81,80,0,0,74,6,0,1,38,41,1,3,4,0,2,0,0,0,
Austin Camden,55408,DI,UCF,1,0,0,,0,0,323,,70.9,0.0,58.5,81.0,72.4,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,10,10,4,6,0,0,0,0,2,8,0,2,2,0,0,0,0,0,
Anthony Montalvo,55417,DI,UCF,4,0,1,,0,0,323,64.1,70.6,80.0,58.8,74.8,62.1,0,1,0,,11.1,1,0,0,0.0,0,1,1,0,1,120,119,25,78,1,15,0,1,65,54,0,9,8,0,2,0,0,0,
Coby Davis,55425,CB,WAKE,2,0,0,25.0,0,0,339,65.2,65.4,77.7,59.0,64.1,77.8,0,0,1,18,0.0,0,0,0,6.3,1,0,10,1,28,57,4,0,0,4,0,0,53,1,28,42,0,2,4,0,0,18,11,18.0
Troy Simon,55427,S,TOLEDO,4,1,0,50.0,0,0,316,34.7,38.1,78.6,60.0,46.9,58.8,0,0,0,42,16.7,1,0,0,134.4,2,0,38,0,35,88,0,0,0,0,0,22,88,1,52,28,1,4,4,0,1,49,16,24.5
Mike Allen,55430,ED,W KENTUCKY,4,1,0,100.0,0,0,346,55.4,64.6,79.8,59.9,70.9,53.0,1,7,0,10,25.0,1,0,0,108.3,1,0,0,0,1,84,84,13,19,33,19,0,0,54,29,0,0,2,1,8,0,10,5,10.0
Tyler Williams,55432,DI,WAKE,4,2,0,,0,0,339,,79.0,80.1,78.7,71.1,50.6,1,8,0,,12.5,1,0,0,0.0,0,1,1,0,0,164,163,3,117,10,33,0,1,99,65,0,4,5,0,10,0,0,0,
DJ Taylor,55438,LB,BOWL GREEN,4,4,0,76.0,0,0,122,49.1,53.2,77.8,61.2,60.1,46.3,0,0,1,51,17.9,5,1,0,111.8,19,0,135,0,109,163,3,0,0,3,0,0,160,8,46,25,7,19,25,0,2,218,186,11.5
Chase Monroe,55439,LB,CHARLOTTE,5,7,0,100.0,0,1,136,65.6,70.1,0.0,77.4,69.1,35.3,1,2,0,7,23.3,7,0,1,93.8,2,0,145,0,52,151,3,0,0,3,0,0,148,5,94,3,9,16,2,3,0,13,1,6.5
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,,0,0,134,,55.6,73.6,54.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,13,13,0,0,13,0,0,0,11,2,0,0,0,0,0,0,0,0,
Malik Hausman,55567,CB,HAWAII,5,1,0,46.2,0,0,180,54.0,55.5,86.3,58.2,59.0,54.1,0,0,2,42,21.4,3,2,1,68.9,12,0,26,6,115,234,15,0,0,15,0,0,219,2,117,187,2,10,26,0,3,137,54,11.4
Tony Wallace,55568,CB,UTSA,1,0,0,100.0,0,0,331,48.4,41.5,67.4,,60.0,74.8,0,0,0,48,0.0,0,0,0,118.8,1,0,0,1,1,2,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,48,22,48.0
Azizi Hearn,55569,CB,UCLA,5,5,0,68.2,1,0,324,58.0,59.7,82.4,64.5,62.9,88.5,0,2,0,37,0.0,0,1,1,101.1,15,0,61,60,160,238,9,0,0,9,0,3,229,7,71,105,1,13,22,2,1,143,70,9.5
Timarcus Davis,55574,CB,ARIZONA ST,3,5,0,47.1,0,0,110,53.3,56.3,0.0,,76.1,70.3,0,0,1,43,9.5,2,1,3,46.7,8,0,26,158,79,186,0,0,0,0,0,0,186,0,107,2,2,14,17,0,0,122,39,15.3
Wylan Free,55596,S,GA SOUTHRN,4,8,0,71.4,0,0,174,60.5,66.9,81.7,60.0,74.8,77.6,0,0,0,36,7.4,2,1,0,146.4,5,0,45,0,83,172,4,0,0,4,0,61,168,0,89,62,5,17,7,0,1,76,23,15.2
Wesley McCormick,55609,CB,W VIRGINIA,4,1,0,31.6,0,1,343,67.6,66.9,0.0,,70.7,64.0,0,0,0,64,12.5,1,2,1,70.7,6,0,20,124,87,146,0,0,0,0,0,2,146,0,59,0,1,6,19,0,1,113,53,18.8
Cedrick Dort Jr.,55614,CB,WISCONSIN,4,0,0,87.5,0,0,349,61.2,63.5,82.8,,70.3,81.9,0,0,0,26,0.0,0,1,0,148.4,7,0,8,13,83,145,0,0,0,0,0,1,145,0,62,123,3,4,8,0,2,81,29,11.6
Anthony Johnson,55628,CB,VIRGINIA,4,5,0,57.7,1,0,335,75.3,75.9,12.6,,79.4,85.2,0,0,1,24,3.2,1,3,3,58.5,15,0,23,254,158,281,3,0,0,3,0,0,278,0,123,1,7,25,26,0,0,152,43,10.1
Zack Sanders,55638,CB,OHIO,3,5,0,66.7,0,0,259,55.4,58.9,79.8,55.8,71.6,78.0,0,0,0,12,6.3,1,1,0,101.3,10,0,22,51,85,131,3,0,0,3,0,8,128,3,43,47,1,10,15,0,1,77,34,7.7
Tre Shaw,55648,CB,W KENTUCKY,3,0,0,100.0,0,0,346,57.5,54.1,0.0,59.1,61.1,50.6,0,0,0,39,25.0,1,0,1,118.8,2,0,1,35,23,40,3,0,0,3,0,0,37,1,16,1,1,3,2,0,0,55,9,27.5
Tariq Drake,55668,S,OHIO,4,4,0,55.6,0,0,259,75.7,75.6,84.0,,72.6,70.5,0,0,0,37,15.4,4,1,0,119.2,5,0,28,4,172,266,3,0,0,3,0,162,263,0,94,69,6,18,9,0,1,73,35,14.6
Justin Broiles,55678,S,OKLAHOMA,4,5,1,85.7,0,0,261,64.2,63.8,81.1,81.5,55.8,72.4,0,0,0,25,10.7,3,0,1,110.7,6,0,72,0,82,174,0,0,0,0,0,85,174,3,89,17,5,20,7,0,0,74,30,12.3
Kordell Rodgers,55713,CB,TEXAS ST,4,1,0,38.5,0,0,314,90.0,87.6,81.8,72.7,54.9,62.6,0,1,3,9,15.4,2,0,0,7.1,5,0,24,145,133,203,1,0,0,1,0,1,202,1,69,32,4,10,13,1,0,22,3,4.4
Orlando Lacey,55720,LB,TROY,1,0,0,100.0,0,0,318,49.4,45.7,64.7,,60.0,20.7,0,0,0,18,100.0,1,0,0,118.8,1,0,2,0,2,3,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,18,16,18.0
Grayson Cash,55727,S,UAB,3,5,0,60.0,0,0,321,74.8,77.8,82.0,71.0,77.1,82.2,0,0,0,9,6.7,1,1,0,64.6,3,1,39,3,101,168,3,0,0,3,0,103,165,1,66,20,6,9,5,1,0,15,6,5.0
Andre Grayson,55735,CB,UTAH ST,5,0,0,64.3,0,0,329,66.6,67.6,80.1,,68.5,64.1,0,0,0,62,12.5,1,1,0,147.3,9,0,7,121,88,144,0,0,0,0,0,0,144,0,56,16,2,7,14,0,3,202,76,22.4
Zahodri Jackson,55736,CB,N TEXAS,3,2,0,75.0,0,0,251,51.2,53.3,0.0,,76.1,63.8,0,0,0,29,12.5,1,0,1,156.3,3,0,0,61,26,61,0,0,0,0,0,0,61,0,35,0,1,5,4,0,1,65,44,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,4,0,0,40.0,0,0,315,66.4,63.9,79.4,66.4,50.3,29.2,0,1,0,10,66.7,2,0,0,47.9,2,0,6,0,24,46,4,0,0,4,0,2,42,2,20,34,0,1,5,1,0,6,0,3.0
C.J. Coldon,55750,CB,OKLAHOMA,3,1,0,66.7,0,0,261,61.2,58.7,74.7,,52.6,79.4,0,0,0,8,0.0,0,0,0,74.3,2,0,2,33,15,35,0,0,0,0,0,0,35,0,20,0,2,3,3,0,0,12,-1,6.0
Jordyn Riley,55767,CB,LA MONROE,4,1,0,70.0,0,0,209,54.1,53.2,77.8,56.7,53.1,44.0,0,0,0,14,22.2,2,0,0,83.3,7,0,33,4,55,105,0,0,0,0,0,4,105,4,46,63,3,6,10,0,0,55,26,7.9
Steven Jones Jr.,55785,CB,APP STATE,4,2,0,58.8,0,0,108,63.8,65.9,83.1,,73.1,39.6,0,0,0,31,25.0,5,2,0,83.7,10,0,5,245,153,258,7,0,0,7,0,1,251,0,105,0,3,13,17,0,0,133,34,13.3
