player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Dorian Thompson-Robinson,83574,QB,UCLA,9,80.1,236,253,6.2,2.7,5,6,2.3,71.1,180,0,97,4.8,293,9,127,324,56.9,76.2,71.0,73.8,1,4,304,2,9.3,114.9,3.1,9,30,0,11,19,9,3.0,2130,8.4
Brady Cook,124199,QB,MISSOURI,9,75.2,238,252,8.3,2.6,1,13,4.9,65.5,165,0,82,7.8,298,14,84,229,57.3,71.4,66.2,70.9,1,7,309,2,23.2,82.7,6.4,19,24,2,10,6,14,4.5,1797,7.1
Phil Jurkovec,83533,QB,BOSTON COL,8,70.8,226,249,8.7,3.01,5,8,3.1,59.0,147,0,127,8.1,293,13,76,121,44.2,59.0,55.0,69.4,4,8,303,4,18.9,81.3,8.2,24,19,0,14,11,13,4.3,1711,6.9
C.J. Stroud,129759,QB,OHIO STATE,9,72.7,242,249,10.7,2.77,1,16,6.0,67.5,168,0,54,4.5,266,8,112,260,59.9,83.7,83.5,57.2,0,4,285,2,16.7,131.4,3.4,9,7,1,5,29,13,4.6,2449,9.8
Jordan Travis,77615,QB,FLORIDA ST,9,71.4,234,248,11.1,2.78,5,19,7.0,62.5,155,0,93,7.2,271,12,100,167,62.2,90.9,90.1,71.6,2,4,296,0,11.8,108.2,4.1,11,11,1,6,17,5,1.7,2257,9.1
Ryan Hilinski,71295,QB,NWESTERN,7,64.1,237,248,8.6,2.63,5,5,1.9,56.9,141,2,57,7.2,256,11,73,256,61.7,51.4,50.0,61.1,2,6,266,5,7.0,74.0,1.6,4,3,0,4,6,16,6.0,1580,6.4
Riley Leonard,143862,QB,DUKE,9,71.1,232,246,7.4,2.69,4,9,3.4,64.2,158,0,82,4.2,293,7,94,154,81.3,74.6,65.8,78.6,4,4,313,2,13.4,94.8,3.8,11,35,1,5,11,4,1.3,1835,7.5
Max Duggan,99470,QB,TCU,9,78.3,226,244,9.2,2.77,8,13,5.2,66.0,161,0,87,9.0,278,16,103,305,65.1,85.0,78.3,80.7,1,2,288,3,20.7,127.5,6.5,18,15,0,9,24,8,2.8,2407,9.9
Grayson McCall,98002,QB,COAST CAR,9,78.3,235,244,9.7,2.81,0,20,7.8,68.9,168,0,81,8.7,288,16,110,141,65.1,90.9,91.5,64.0,2,1,304,1,21.0,126.0,5.9,17,24,0,7,21,4,1.3,2314,9.5
Tyler Van Dyke,122225,QB,MIAMI FL,8,75.6,225,242,8.7,2.53,6,12,4.6,63.2,153,0,74,10.0,268,17,81,220,67.9,67.5,68.5,49.6,2,4,288,0,16.2,91.8,4.5,12,11,0,9,10,10,3.5,1749,7.2
Blake Shapen,122282,QB,BAYLOR,9,78.2,229,241,9.1,2.89,6,11,4.4,66.8,161,0,75,10.1,279,18,94,118,61.0,80.6,82.6,55.0,2,6,290,0,21.3,99.1,5.7,16,22,0,4,13,8,2.8,1951,8.1
Cameron Rising,77663,QB,UTAH,8,73.2,235,241,9.0,2.52,1,9,3.6,66.4,160,0,66,7.0,268,12,111,328,70.0,87.4,82.4,77.3,0,3,281,3,9.1,108.8,2.2,6,20,2,3,16,7,2.5,1992,8.3
Chandler Rogers,98683,QB,LA MONROE,9,81.8,225,240,6.8,2.48,7,7,2.8,70.4,169,0,106,8.2,312,15,88,209,40.1,76.7,78.9,59.5,3,6,323,3,27.4,103.0,9.3,29,41,2,3,14,6,1.9,1912,8.0
Davis Brin,77642,QB,TULSA,8,69.2,227,239,12.3,2.6,2,18,7.0,59.8,143,0,93,8.9,279,14,99,320,41.4,76.6,73.1,74.8,7,7,298,2,31.2,100.0,10.4,29,11,0,3,17,13,4.4,2094,8.8
Dillon Gabriel,86272,QB,OKLAHOMA,8,72.9,225,238,9.7,2.59,5,11,4.4,64.3,153,0,53,6.7,270,11,96,261,70.2,84.4,79.7,76.1,1,4,285,3,24.5,106.7,4.8,13,14,1,6,16,2,0.7,2034,8.5
Chris Reynolds,60361,QB,CHARLOTTE,8,74.2,221,237,10.3,2.79,1,18,7.0,64.6,153,0,106,6.7,267,11,99,136,58.3,83.5,84.3,54.7,2,10,288,2,19.8,101.3,7.9,21,9,0,13,20,9,3.1,1984,8.4
Anthony Richardson,124393,QB,FLORIDA,9,64.9,208,236,11.5,3.24,1,12,4.9,54.7,129,0,110,4.4,275,6,96,163,46.3,75.5,67.4,79.9,5,7,287,3,8.2,80.4,3.3,9,27,1,21,9,11,3.8,1835,7.8
Kedon Slovis,100580,QB,PITTSBURGH,8,73.4,203,232,9.2,2.86,7,7,2.9,59.5,138,0,95,7.4,251,11,70,268,57.6,70.2,69.3,60.5,8,6,261,2,13.7,79.2,5.2,13,6,0,14,5,12,4.6,1734,7.5
Gunnar Watson,83570,QB,TROY,8,73.3,217,230,8.8,2.69,5,9,3.8,63.5,146,0,83,8.2,263,13,85,318,48.1,82.1,80.9,63.1,3,8,273,2,27.7,87.5,8.7,23,9,0,5,8,12,4.4,1956,8.5
Spencer Petras,82136,QB,IOWA,9,66.7,210,229,8.5,2.61,5,6,2.5,55.5,127,0,95,9.3,261,13,63,192,49.5,64.2,63.1,59.8,6,5,273,1,25.3,71.8,9.2,24,8,1,7,5,8,2.9,1393,6.1
Casey Thompson,77677,QB,NEBRASKA,8,74.2,213,227,11.1,2.74,0,18,7.5,62.1,141,1,96,10.8,254,17,89,238,49.3,83.6,78.8,77.7,8,10,269,5,16.7,90.2,6.3,16,11,0,6,12,13,4.8,2023,8.9
KJ Jefferson,99129,QB,ARKANSAS,8,76.1,213,223,9.6,3.09,5,10,4.3,66.4,148,0,89,8.6,264,14,98,111,48.1,89.5,87.6,71.7,0,3,277,2,18.0,114.2,6.1,16,24,0,5,17,5,1.8,1981,8.9
Dequan Finn,97804,QB,TOLEDO,8,68.1,210,221,10.8,3.2,4,9,3.9,60.2,133,0,99,7.0,272,10,96,316,38.4,73.6,68.3,71.1,1,9,284,0,12.1,93.3,4.4,12,39,1,5,18,11,3.9,1640,7.4
Donovan Smith,73929,QB,TEXAS TECH,9,72.9,207,221,8.5,2.73,3,6,2.6,66.1,146,0,92,3.3,254,5,80,315,54.2,66.5,65.6,62.4,2,8,263,2,19.6,88.5,7.1,18,15,0,9,12,11,4.2,1506,6.8
Collin Schlee,98025,QB,KENT STATE,8,73.1,201,220,11.4,2.85,8,12,5.1,60.0,132,0,63,10.2,261,15,98,201,36.4,87.0,79.1,83.1,0,4,279,3,27.0,91.0,6.5,17,24,0,11,9,10,3.6,1733,7.9
Jaxson Dart,146409,QB,OLE MISS,9,68.0,203,216,11.9,2.78,3,18,7.7,61.1,132,0,86,4.3,244,6,90,226,49.8,77.5,69.5,76.9,6,7,264,1,7.0,98.0,2.5,6,19,0,4,14,11,4.2,1911,8.8
Darren Grainger,78496,QB,GA STATE,9,67.3,208,216,12.2,2.96,2,12,5.1,56.5,122,0,80,12.9,272,18,85,175,60.3,78.4,73.2,72.6,4,6,295,1,23.8,91.6,7.0,19,36,0,2,15,12,4.1,1600,7.4
Ben Wooldridge,82115,QB,LA LAFAYET,9,73.1,186,215,8.5,2.7,7,9,4.0,56.3,121,0,80,11.0,237,15,62,207,39.9,67.9,67.3,60.5,5,4,248,1,11.3,88.1,3.8,9,13,0,17,12,10,4.0,1461,6.8
John Rhys Plumlee,97602,QB,UCF,8,76.2,210,215,8.9,2.91,1,16,6.8,65.1,140,0,72,12.5,253,20,87,323,44.8,79.8,77.3,68.0,3,6,273,2,23.6,98.6,6.7,17,20,0,1,11,17,6.2,1899,8.8
Michael Pratt,123229,QB,TULANE,8,77.9,199,214,8.9,2.73,2,7,3.2,66.4,142,0,69,8.4,262,13,97,319,66.6,85.6,73.7,87.4,3,4,270,1,27.5,107.2,7.3,19,26,1,9,14,8,3.0,1837,8.6
Parker McNeil,123714,QB,LA TECH,8,68.2,195,213,9.6,2.3,9,16,7.0,57.7,123,0,59,7.5,229,10,72,208,29.1,72.2,75.6,33.5,4,8,246,0,25.4,100.0,6.6,15,1,0,5,18,9,3.7,1903,8.9
Andrew Peasley,83581,QB,WYOMING,9,64.1,192,212,9.6,3.04,5,9,4.1,52.8,112,0,67,8.9,243,11,66,351,44.4,58.2,43.6,85.4,3,5,251,2,17.9,75.6,4.9,12,18,0,12,9,20,8.0,1280,6.0
Will Levis,83542,QB,KENTUCKY,8,77.9,199,211,8.4,2.62,2,5,2.2,67.8,143,0,93,7.7,251,12,90,202,50.8,68.7,67.9,58.5,0,8,265,1,30.1,105.8,11.2,28,11,0,10,16,11,4.2,1912,9.1
Graham Mertz,97994,QB,WISCONSIN,9,69.2,195,206,11.0,2.89,2,16,7.2,60.2,124,0,76,8.1,237,11,88,349,66.6,80.6,79.5,63.4,0,6,254,1,25.0,101.9,8.0,19,12,0,9,17,6,2.4,1696,8.2
Todd Centeio,60552,QB,JAMES MAD,7,70.2,188,204,10.9,2.53,4,19,9.0,61.3,125,1,75,5.3,225,7,84,197,71.8,90.8,90.0,74.5,3,4,232,2,12.0,110.1,4.0,9,12,0,9,17,8,3.4,1827,9.0
Malik Cunningham,60436,QB,LOUISVILLE,8,69.4,186,199,9.7,3.04,1,7,3.3,61.8,123,0,75,4.7,242,6,78,210,65.7,74.3,65.4,76.6,0,4,257,2,20.0,89.5,6.2,15,27,0,12,8,8,3.1,1476,7.4
J.J. McCarthy,144918,QB,MICHIGAN,9,79.1,187,196,9.4,2.72,1,11,5.4,70.9,139,0,46,6.1,214,9,82,222,36.8,82.7,80.8,68.7,3,2,223,1,13.0,111.7,2.8,6,11,0,5,12,6,2.7,1615,8.2
Robby Ashford,131702,QB,AUBURN,9,64.7,173,195,8.9,3.09,3,8,4.0,50.3,98,0,92,12.5,254,14,66,115,28.7,54.8,46.1,66.5,1,5,267,0,19.6,71.2,7.1,18,41,0,18,5,13,4.9,1374,7.0
Garrett Shrader,98212,QB,SYRACUSE,8,77.2,180,194,9.9,3.05,4,11,5.3,67.0,130,0,82,6.5,237,9,95,304,82.0,88.8,81.0,79.4,3,5,256,1,18.3,106.5,6.3,15,28,0,7,14,11,4.3,1643,8.5
Devin Leary,77628,QB,NC STATE,6,71.4,182,193,8.6,2.56,2,8,3.9,61.1,118,1,45,9.2,208,12,68,248,55.0,68.4,64.8,72.1,3,4,222,2,22.2,90.7,4.8,10,5,0,6,11,8,3.6,1265,6.6
Jack Salopek,130662,QB,W MICHIGAN,6,58.7,179,191,10.7,2.94,3,9,4.4,50.8,97,0,87,7.6,228,8,63,347,46.1,61.8,59.2,66.0,3,10,240,1,25.3,61.7,9.6,22,15,0,6,7,13,5.4,1231,6.4
Jeff Sims,122496,QB,GA TECH,7,67.2,180,188,8.5,2.54,2,7,3.6,58.5,110,0,79,9.1,229,11,58,176,72.1,64.4,55.1,74.0,3,3,237,0,22.8,77.7,7.9,18,22,0,3,5,9,3.8,1114,5.9
Zion Turner,158636,QB,UCONN,10,72.2,176,188,6.2,2.79,5,4,2.0,59.6,112,0,75,11.8,239,15,58,146,42.0,57.4,57.4,53.9,1,4,254,1,24.0,79.7,7.5,18,31,0,6,8,8,3.1,1021,5.4
Haynes King,124329,QB,TEXAS A&M,6,66.9,169,188,10.1,2.73,5,4,2.0,55.3,104,0,82,8.0,201,9,59,312,37.8,53.4,48.6,71.6,4,6,213,0,8.5,74.3,3.5,7,6,1,9,7,11,5.2,1220,6.5
AJ Swann,157186,QB,VANDERBILT,8,64.2,173,184,9.1,2.36,2,8,4.1,56.5,104,0,54,6.3,194,7,56,333,53.3,60.7,61.2,57.5,2,2,205,3,13.0,89.7,3.6,7,2,0,7,10,12,5.9,1191,6.5
Doug Brumfield,128348,QB,UNLV,7,79.8,173,182,8.2,2.82,0,9,4.9,67.6,123,0,68,10.9,222,15,74,325,47.9,86.4,83.1,72.1,5,4,227,1,25.0,98.5,7.7,17,23,0,4,9,5,2.2,1433,7.9
Jake Haener,60596,QB,FRESNO ST,5,81.4,172,182,8.0,2.74,1,8,4.1,73.1,133,0,73,5.0,206,7,75,169,64.4,82.7,81.4,65.6,1,3,218,1,19.2,112.4,6.8,14,9,2,6,11,6,2.8,1577,8.7
Drew Pyne,122910,QB,NOTRE DAME,8,71.4,168,182,8.0,2.95,8,8,4.2,61.0,111,0,58,7.5,209,9,74,258,44.9,67.9,68.0,55.4,1,4,218,0,13.8,98.6,3.8,8,19,0,5,14,3,1.4,1278,7.0
Adrian Martinez,83522,QB,KANSAS ST,8,74.8,163,178,8.5,3.02,5,4,2.2,63.5,113,0,89,7.4,207,9,59,199,41.7,84.2,68.2,86.6,2,1,214,1,14.6,92.7,6.3,13,16,0,8,6,7,3.3,1233,6.9
