player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Percy Agyei-Obese,57255,HB,JAMES MAD,7,116,18,9,30.4,199,0,654,0,0,18,410,53.9,18,38,197,1,25,75.5,77.9,83.0,,46.8,52.7,78.7,58.1,34,0,11,2,69,138,0,0,2,118,5,654,410,3.53,5.6,0.16,90
Devin Mockobee,145111,HB,PURDUE,8,116,36,8,31.7,197,0,621,4,8,36,414,120.8,19,36,273,2,37,64.1,74.4,85.3,,13.9,58.5,79.5,72.6,68,0,133,14,144,129,0,0,21,130,6,621,414,3.57,5.4,0.92,79
Kimani Vidal,123727,HB,TROY,9,115,24,5,20.8,102,0,490,1,5,24,338,63.6,14,22,318,1,73,76.2,69.4,85.6,,42.8,51.1,75.0,57.8,29,0,100,19,168,124,0,0,24,134,3,490,338,2.94,4.3,0.6,36
Charles McClelland,77733,HB,CINCINNATI,9,114,23,12,47.9,348,0,727,2,6,23,463,92.7,15,31,138,1,40,76.3,74.9,84.1,,39.3,56.9,80.1,59.8,76,0,117,13,168,134,0,0,20,127,6,727,463,4.06,6.4,0.7,72
Jabari Small,124298,HB,TENNESSEE,9,113,17,3,23.4,113,0,483,2,2,17,271,36.7,8,35,307,0,66,88.3,78.6,83.8,,49.7,65.5,80.5,62.8,49,0,93,11,99,135,0,0,13,124,8,483,271,2.4,4.3,0.94,47
Jaylen Wright,146934,HB,TENNESSEE,9,113,26,4,20.0,110,0,550,0,0,26,335,67.6,13,35,307,4,59,35.5,74.7,28.5,,53.9,52.5,76.8,59.7,35,1,5,1,62,133,0,0,1,114,6,550,335,2.96,4.9,0.08,51
Jahmyr Gibbs,122474,HB,ALABAMA,9,113,29,13,57.5,443,0,771,1,18,29,386,105.6,21,30,103,0,36,88.6,81.0,44.3,,21.0,80.5,83.4,59.0,76,1,365,39,209,131,0,0,46,152,6,771,386,3.42,6.8,1.75,74
Logan Diggs,147475,HB,NOTRE DAME,8,112,18,7,26.4,144,0,545,0,0,18,332,46.0,13,28,258,0,74,88.2,72.4,82.5,,13.2,64.8,72.6,56.8,33,0,70,4,59,128,0,0,4,116,1,545,332,2.96,4.9,1.19,37
Nicholas Singleton,164188,HB,PENN STATE,9,112,21,11,56.9,385,0,677,2,0,21,439,69.8,14,25,266,2,49,64.9,71.5,84.0,,61.5,45.9,75.3,65.0,70,0,45,6,97,138,0,0,10,118,8,677,439,3.92,6.0,0.46,63
Tai Lavatai,121854,QB,NAVY,8,104,11,3,13.9,49,0,310,0,0,9,180,14.8,5,32,237,7,48,29.4,62.3,38.4,60.6,,90.9,61.0,60.1,19,7,26,1,2,399,43,8,1,105,5,353,192,1.71,3.2,13.0,20
Brian Battie,123274,HB,USF,9,111,28,11,40.8,296,0,726,1,3,28,312,70.3,22,28,327,2,46,67.1,81.8,84.3,,59.2,50.9,87.3,54.9,60,0,102,13,101,154,0,0,17,124,6,726,312,2.81,6.5,1.01,60
Cody Schrader,157177,HB,MISSOURI,9,110,21,6,31.8,160,0,503,2,4,21,331,61.7,9,27,229,0,48,88.1,72.6,86.3,,25.8,51.7,79.1,60.5,63,0,92,12,123,168,0,0,17,122,5,503,331,3.01,4.6,0.75,62
Edward Saydee,97300,HB,TEMPLE,9,109,16,7,44.9,249,0,555,1,4,16,346,48.8,9,23,306,0,58,87.9,72.0,38.2,,39.3,65.4,76.0,54.0,75,1,167,21,144,135,0,0,26,130,4,555,346,3.17,5.1,1.16,49
Malik Jackson,84267,HB,LA MONROE,9,109,24,3,14.0,59,0,420,0,1,24,245,47.2,11,31,209,1,48,75.2,70.4,83.8,,45.0,60.2,74.1,48.9,27,0,40,10,117,137,0,0,12,119,6,420,245,2.25,3.9,0.34,60
Justice Ellison,123383,HB,WAKE,9,108,25,5,28.9,131,0,453,0,2,25,335,74.8,11,30,339,1,66,74.8,73.6,83.5,,45.0,65.0,75.5,57.5,45,0,49,4,76,129,0,0,4,112,4,453,335,3.1,4.2,0.64,42
Zach Evans,123072,HB,OLE MISS,8,108,27,14,44.7,302,0,675,1,1,27,373,83.4,25,40,226,2,47,61.1,77.9,83.0,,56.7,60.0,79.8,47.3,46,0,93,8,80,140,0,0,12,116,7,675,373,3.45,6.3,1.16,61
Jaison Patterson,145654,HB,BOWL GREEN,10,108,30,4,21.0,102,0,486,0,0,30,359,89.0,15,23,122,2,72,61.0,76.5,83.4,,69.3,64.9,75.2,55.6,36,0,21,4,46,134,0,0,5,112,1,486,359,3.32,4.5,0.46,35
Kaytron Allen,164158,HB,PENN STATE,9,108,27,4,17.7,98,0,555,0,5,27,293,73.0,20,34,266,1,52,74.8,79.5,83.7,,37.1,63.5,82.4,63.3,37,0,137,11,125,133,0,0,15,119,8,555,293,2.71,5.1,1.1,55
Shaun Shivers,83634,HB,INDIANA,9,107,19,7,54.6,215,0,394,1,11,19,218,47.8,10,23,190,0,59,87.7,63.9,84.6,,24.2,61.6,69.6,39.1,47,0,125,21,176,121,0,0,24,128,4,394,218,2.04,3.7,0.71,47
Keyon Mozee,145809,HB,MIAMI OH,10,106,18,4,28.6,130,0,455,0,0,18,326,51.3,10,22,221,0,32,88.1,66.8,81.8,,19.8,54.4,68.6,54.7,66,0,6,2,39,133,0,0,3,108,2,455,326,3.08,4.3,0.15,72
Darren Grainger,78496,QB,GA STATE,9,69,25,10,34.9,248,0,415,0,0,12,162,40.8,28,39,175,7,25,60.2,78.6,77.9,73.4,,,72.7,60.0,60,1,0,0,0,373,295,37,0,69,4,710,333,3.14,6.7,,32
Antario Brown,145868,HB,N ILLINOIS,9,106,21,7,44.4,263,0,592,0,0,21,326,60.4,13,24,254,1,60,74.4,77.2,84.7,,43.8,54.0,75.5,58.9,51,0,7,1,36,118,0,0,1,107,6,592,326,3.08,5.6,0.19,46
Jalen Berger,129914,HB,MICH STATE,9,104,15,6,32.0,147,0,460,2,2,15,301,41.3,15,25,223,2,28,61.2,64.7,85.0,,53.8,59.7,65.8,57.0,50,0,111,15,115,115,0,0,20,119,5,460,301,2.89,4.4,0.97,76
KJ Jefferson,99129,QB,ARKANSAS,8,78,29,3,8.9,46,0,312,0,0,17,214,59.8,18,40,111,7,13,48.1,88.3,87.6,86.1,,55.5,71.7,60.2,26,2,0,0,3,328,207,26,0,78,6,519,365,3.51,5.0,0.0,46
Nathaniel Jones,128265,HB,NEW MEXICO,8,104,15,5,26.9,122,0,454,1,2,15,321,48.6,15,22,241,0,45,74.2,60.6,84.8,,38.6,51.8,63.8,52.4,43,0,6,4,62,160,0,0,6,108,2,454,321,3.09,4.4,0.1,58
DK Billingsley,57432,HB,TROY,9,103,16,3,16.8,84,0,499,0,0,16,273,40.0,8,29,318,0,62,87.6,79.4,83.5,,57.1,50.6,81.4,60.0,44,0,11,3,76,114,0,0,4,106,4,499,273,2.65,4.8,0.14,38
Jayden Daniels,97993,QB,LSU,9,55,38,3,7.7,58,0,274,0,0,18,157,93.4,34,42,211,2,8,75.2,87.4,87.3,73.5,,,90.1,60.0,31,0,0,0,0,210,478,48,0,55,10,752,464,4.5,7.3,,33
Miyan Williams,62608,HB,OHIO STATE,8,102,41,8,36.8,234,0,636,0,0,41,440,166.9,21,38,260,0,31,87.5,88.8,84.0,,54.4,58.0,90.3,68.6,70,0,26,4,85,113,0,0,5,106,12,636,440,4.31,6.2,0.31,71
Tavion Thomas,77732,HB,UTAH,8,101,21,3,15.3,68,0,445,0,1,21,288,59.2,11,29,328,1,44,73.5,78.3,83.6,,12.9,62.8,79.2,59.7,28,0,44,5,55,109,0,0,5,106,5,445,288,2.85,4.4,0.8,57
Bucky Irving,144970,HB,OREGON,9,101,42,10,37.9,263,0,694,3,3,42,429,163.4,22,32,264,0,60,87.3,89.9,83.2,62.6,65.9,68.9,90.2,74.5,65,0,204,16,104,127,0,0,19,117,2,694,429,4.25,6.9,1.96,40
Victor Rosa,158629,HB,UCONN,9,101,26,6,39.0,152,0,390,0,3,26,267,72.3,10,19,146,2,36,67.2,69.0,20.9,,54.5,59.1,71.6,43.1,61,1,15,5,56,135,0,0,7,106,6,390,267,2.64,3.9,0.27,63
Drake Maye,143969,QB,N CAROLINA,9,51,17,6,23.6,147,0,269,0,0,7,170,45.8,23,35,245,5,0,56.2,92.0,68.4,91.4,,54.3,75.1,60.0,42,2,0,0,1,245,355,50,1,51,4,624,370,3.66,6.2,0.0,9
