player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mekhi Blackmon,83036,CB,USC,9,3,1,45.8,1,0,326,85.5,84.0,87.1,56.4,72.2,84.0,0,2,2,33,5.1,2,5,6,48.1,22,0,26,548,379,610,36,0,0,36,0,0,574,11,220,0,10,34,48,2,1,210,90,9.5
Teja Young,83038,CB,FAU,7,8,1,60.9,1,0,165,71.2,69.0,0.3,62.6,68.5,53.3,0,2,2,34,17.1,7,1,2,58.6,14,0,99,6,195,411,34,0,0,34,0,47,377,20,196,225,5,26,23,2,1,152,62,10.9
Quavian White,83041,CB,GA STATE,8,5,0,48.4,0,0,175,74.8,72.8,83.6,68.6,60.1,28.3,0,1,4,39,33.3,10,5,3,46.1,15,1,52,413,211,477,3,0,0,3,0,1,474,4,262,4,8,15,31,2,2,162,27,10.8
Javon Scruggs,83047,S,LIBERTY,8,17,0,52.9,0,1,206,53.7,58.2,37.5,58.3,67.8,50.9,0,0,1,34,19.6,11,1,1,50.9,9,0,164,4,277,486,2,0,0,2,0,259,484,3,206,57,11,28,17,0,0,119,69,13.2
Chris Jackson,83053,CB,WASH STATE,9,4,0,40.0,0,0,341,52.8,53.4,80.7,60.0,56.2,40.6,0,0,0,16,33.3,3,1,2,55.4,4,0,21,112,82,150,12,0,1,11,0,2,138,1,67,3,1,2,10,0,0,48,15,12.0
Davion Williams,83054,CB,W KENTUCKY,9,0,0,42.9,0,0,346,73.2,71.2,81.9,50.9,61.6,84.0,0,0,0,14,0.0,0,4,0,96.1,6,0,12,185,116,209,8,0,0,8,0,0,201,5,88,4,1,9,14,0,2,63,14,10.5
Kalon Gervin,83055,CB,KANSAS,9,1,0,58.1,0,0,198,63.6,63.5,84.2,,60.0,70.7,0,0,0,51,9.5,2,2,3,94.2,18,0,28,290,243,406,2,0,0,2,0,2,404,0,163,84,7,18,31,0,1,245,128,13.6
Esaias Furdge,83059,CB,MISS STATE,6,5,0,28.6,0,0,227,70.3,61.6,0.0,,42.3,66.7,0,0,0,27,11.1,1,2,1,55.7,2,0,21,101,63,124,2,0,0,2,0,0,122,0,61,0,2,3,7,0,0,48,8,24.0
Donte Martin,83060,CB,NEW MEXICO,6,7,0,56.3,0,0,241,78.3,76.2,83.4,57.5,61.9,44.9,0,1,1,38,24.1,7,4,2,62.1,18,0,33,355,234,401,9,0,0,9,0,1,392,4,163,2,4,15,32,1,0,201,58,11.2
Sevyn Banks,83062,CB,LSU,1,0,0,100.0,0,0,211,73.0,68.7,71.6,,52.7,52.2,0,0,0,6,25.0,1,0,0,91.7,1,0,1,13,6,14,0,0,0,0,0,0,14,0,8,0,2,3,1,0,0,6,0,6.0
Lance Boykin,83066,CB,COAST CAR,8,11,0,61.0,0,1,141,72.0,76.3,83.3,93.0,79.1,81.8,0,0,2,54,6.4,3,1,1,87.2,25,1,42,366,241,421,5,0,0,5,0,3,416,1,179,5,13,33,41,1,3,298,64,11.9
Kahlef Hailassie,83072,CB,W KENTUCKY,10,7,0,60.7,0,2,346,79.5,79.4,13.7,76.4,74.8,65.0,1,1,2,52,14.1,9,11,3,78.2,37,3,35,504,301,593,31,0,0,31,0,1,562,19,273,22,25,48,61,5,2,415,191,11.2
