player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Khaleb Hood,97159,WR,GA SOUTHRN,10,95,0,174,9.2,2,68.0,50.0,2,4,10.5,2,9,0,60.0,70.1,0,38,0.0,0,84,17,95.2,80,107.4,25,26.3,1,212,98,5.8,12.5,2.65,0,6.2,6,84.8,33.3,1,3,0.0,0,18,1,90.8,71.5,1,46,0.0,0,189,39,96.8,183,101.5,46,48.4,1,405,242,6.2,10.4,2.21
Shocky Jacques-Louis,77960,WR,AKRON,10,94,0,102,13.9,2,61.5,54.5,6,11,0.0,0,12,0,70.9,69.8,2,34,0.0,0,114,16,94.7,108,60.9,26,27.7,1,167,27,1.7,10.4,1.55,0,10.4,4,74.1,33.3,3,9,4.8,2,21,1,77.6,70.8,2,41,0.8,2,253,40,97.2,246,84.6,54,57.4,0,470,129,3.2,11.8,1.91
Zakhari Franklin,97620,WR,UTSA,9,92,0,331,9.2,6,54.1,45.5,5,11,20.0,5,16,0,35.1,70.9,0,43,0.0,0,129,20,96.1,124,116.2,37,40.2,6,262,116,5.8,13.1,2.11,0,9.7,7,74.5,33.3,2,6,0.0,0,21,0,90.3,71.7,2,35,0.0,0,235,35,94.9,223,106.6,47,51.1,3,439,211,6.0,12.5,1.97
Keylon Stokes,65080,WR,TULSA,10,92,0,320,11.1,2,63.3,50.0,6,12,9.5,2,10,1,62.5,71.8,0,76,0.0,0,109,19,92.7,101,112.1,30,32.6,1,332,123,6.5,17.5,3.29,0,12.2,7,75.0,75.0,3,4,10.8,4,22,0,59.3,79.4,1,50,0.0,0,168,33,93.5,157,129.9,44,47.8,3,555,182,5.5,16.8,3.54
Isaiah Winstead,91115,WR,E CAROLINA,9,91,0,156,11.9,1,70.0,56.3,9,16,0.0,0,15,1,86.3,85.6,0,67,0.0,0,98,21,94.9,93,122.4,30,33.0,1,366,145,6.9,17.4,3.94,0,10.7,7,68.8,54.5,6,11,2.9,1,22,1,81.8,76.0,1,30,0.0,0,177,33,97.2,172,92.5,48,52.7,1,402,100,3.0,12.2,2.34
Ali Jennings III,145344,WR,DOMINION,9,90,0,263,11.7,1,59.4,66.7,6,9,9.5,2,16,0,62.5,77.8,0,37,0.0,0,96,19,96.9,93,121.4,32,35.6,4,232,62,3.3,12.2,2.49,0,19.0,3,65.1,40.0,4,10,6.7,2,20,1,71.6,77.0,1,77,0.0,0,185,28,94.6,175,129.7,43,47.8,4,594,104,3.7,21.2,3.39
Will Sheppard,124360,WR,VANDERBILT,9,90,0,333,13.7,3,36.7,25.0,3,12,8.3,1,9,0,66.1,66.7,3,19,0.0,0,89,11,93.3,83,42.8,30,33.3,3,118,28,2.5,10.7,1.42,0,14.1,4,61.4,33.3,5,15,3.6,1,21,0,78.9,77.1,1,31,0.0,0,162,27,96.9,157,105.2,44,48.9,3,409,128,4.7,15.1,2.61
Grant DuBose,111276,WR,CHARLOTTE,10,89,0,136,13.1,3,43.5,37.5,3,8,9.1,1,7,0,62.9,65.3,1,25,0.9,1,116,10,87.1,101,85.3,23,25.8,3,141,56,5.6,14.1,1.4,0,11.6,4,65.4,30.0,3,10,10.5,4,23,0,60.4,69.8,2,52,0.0,0,211,34,92.9,196,81.8,52,58.4,1,435,160,4.7,12.8,2.22
Daniel George,84378,WR,AKRON,10,88,0,102,14.1,1,47.4,0.0,0,5,0.0,0,4,0,80.1,63.0,1,39,0.0,0,123,9,95.9,118,49.2,19,21.6,0,135,31,3.4,15.0,1.14,0,7.7,7,72.3,12.5,1,8,2.9,1,20,1,82.2,67.6,1,23,0.4,1,267,34,97.4,260,85.9,47,53.4,0,366,168,4.9,10.8,1.41
Evan Stewart,158674,WR,TEXAS A&M,8,85,0,312,12.7,0,50.0,33.3,2,6,31.3,5,8,0,20.9,61.5,2,29,0.0,0,88,11,95.5,84,49.4,22,25.9,1,150,50,4.5,13.6,1.79,0,12.3,7,54.1,37.5,3,8,9.1,2,13,0,63.8,71.0,2,43,0.0,0,143,20,94.4,135,55.0,37,43.5,0,270,51,2.6,13.5,2.0
Reynaldo Flores,83794,WR,UTEP,10,85,0,330,12.6,0,46.7,100.0,3,3,22.2,2,5,0,37.6,56.9,1,12,0.0,0,72,7,93.1,67,29.6,15,17.6,0,59,12,1.7,8.4,0.88,0,13.4,1,56.4,54.5,6,11,13.9,5,22,0,52.2,75.4,2,38,0.5,1,212,31,94.8,201,62.4,55,64.7,0,376,74,2.4,12.1,1.87
Joshua Cephus,98095,WR,UTSA,9,85,0,331,9.2,2,81.8,100.0,1,1,0.0,0,12,0,85.1,73.7,0,51,0.0,0,125,18,96.0,120,132.0,22,25.9,1,265,146,8.1,14.7,2.21,0,9.5,9,75.4,55.6,5,9,0.0,0,19,1,91.4,75.8,1,42,0.0,0,229,43,94.8,217,104.9,57,67.1,3,406,145,3.4,9.4,1.87
Cam Camper,156414,WR,INDIANA,7,84,0,190,10.8,2,53.3,33.3,4,12,7.7,2,16,1,68.4,74.6,0,39,0.0,0,125,24,90.4,113,86.8,45,53.6,2,275,72,3.0,11.5,2.43,0,10.8,2,56.8,44.4,4,9,8.7,2,11,0,64.7,62.5,2,40,1.7,3,173,21,96.5,167,57.8,37,44.0,0,275,79,3.8,13.1,1.65
Tory Horton,128232,WR,COLO STATE,9,84,0,144,14.9,7,58.3,25.0,1,4,12.5,2,9,0,55.5,74.7,2,56,0.0,0,91,14,92.3,84,58.0,24,28.6,0,242,98,7.0,17.3,2.88,0,10.6,4,66.0,60.0,3,5,8.8,3,15,0,65.7,69.8,4,69,0.0,0,187,31,94.1,176,96.1,47,56.0,5,441,209,6.7,14.2,2.51
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,9,84,0,343,15.3,0,30.0,11.1,1,9,33.3,3,5,0,22.9,57.0,1,35,0.0,0,71,6,90.1,64,25.2,20,23.8,0,91,9,1.5,15.2,1.42,0,11.3,5,71.2,80.0,12,15,5.1,2,23,0,76.2,77.2,3,67,0.0,0,196,37,95.4,187,106.6,52,61.9,5,464,211,5.7,12.5,2.48
Quian Williams,61237,WR,BUFFALO,10,84,0,126,12.0,1,45.8,50.0,2,4,8.3,1,9,0,64.6,66.7,1,21,0.0,0,77,11,96.1,74,64.9,24,28.6,2,82,28,2.5,7.5,1.11,0,11.4,4,65.9,22.2,2,9,0.0,0,16,1,89.2,70.8,2,59,0.0,0,172,29,96.5,166,75.9,44,52.4,1,320,113,3.9,11.0,1.93
Malachi Corley,66272,WR,W KENTUCKY,10,84,0,346,5.6,11,81.8,50.0,1,2,0.0,0,13,0,85.5,87.6,0,76,0.0,0,84,18,89.3,75,156.8,22,26.2,4,267,226,12.6,14.8,3.56,0,5.2,22,76.4,14.3,1,7,0.0,0,20,0,91.6,76.5,1,64,0.5,1,215,42,96.7,208,111.4,55,65.5,2,543,459,10.9,12.9,2.61
Trey Palmer,99248,WR,NEBRASKA,9,83,0,238,14.3,2,47.4,75.0,6,8,0.0,0,7,0,80.1,70.5,1,24,0.0,0,69,9,98.6,68,44.0,19,22.9,0,111,27,3.0,12.3,1.63,0,13.3,8,67.3,16.7,2,12,14.0,6,18,0,50.5,81.1,2,64,0.0,0,154,37,94.2,145,98.4,55,66.3,3,492,197,5.3,13.3,3.39
Rome Odunze,73774,WR,WASHINGTON,8,82,0,340,20.2,2,50.0,25.0,1,4,8.3,1,10,0,64.9,72.7,0,61,0.0,0,92,11,90.2,83,135.4,22,26.8,5,295,77,7.0,26.8,3.55,0,9.9,4,75.5,25.0,1,4,2.6,1,26,0,83.8,78.8,0,29,0.0,0,185,37,94.6,175,104.2,49,59.8,0,461,167,4.5,12.5,2.63
Xavier Weaver,101130,WR,USF,8,82,0,327,13.4,3,60.0,50.0,2,4,7.7,1,9,0,66.4,88.2,0,50,0.0,0,42,12,92.9,39,128.8,20,24.4,2,208,22,1.8,17.3,5.33,0,11.2,7,63.8,33.3,1,3,11.8,4,21,2,56.4,69.4,1,63,0.0,0,145,30,98.6,143,87.5,47,57.3,1,383,201,6.7,12.8,2.68
Daewood Davis,61584,WR,W KENTUCKY,10,82,0,346,16.5,1,47.6,40.0,2,5,9.1,1,7,0,66.1,68.1,0,44,1.0,1,97,10,89.7,87,112.9,21,25.6,3,159,39,3.9,15.9,1.83,0,11.1,8,76.0,33.3,3,9,9.5,4,24,0,63.2,67.4,0,48,0.0,0,259,38,97.3,252,114.3,50,61.0,1,507,208,5.5,13.3,2.01
Justin Marshall,61394,WR,BUFFALO,10,80,0,126,14.7,1,33.3,40.0,2,5,0.0,0,3,0,74.9,59.4,0,27,0.0,0,80,4,97.5,78,80.2,12,15.0,1,65,18,4.5,16.3,0.83,0,13.4,0,65.9,61.5,8,13,3.3,1,16,0,80.0,71.3,1,34,0.0,0,179,29,97.8,175,100.8,44,55.0,3,322,48,1.7,11.1,1.84
Carlos Carriere,61413,WR,C MICHIGAN,9,80,0,134,7.3,1,41.7,11.1,1,9,9.1,1,7,0,64.6,63.0,2,15,0.0,0,98,10,89.8,88,32.1,24,30.0,1,93,53,5.3,9.3,1.06,0,9.2,4,67.4,50.0,5,10,9.4,3,15,2,63.4,63.4,0,39,0.0,0,158,29,97.5,154,100.3,43,53.8,1,354,130,4.5,12.2,2.3
Michael Mayer,122906,TE,NOTRE DAME,9,79,0,258,9.3,4,62.1,63.6,7,11,5.3,1,14,1,72.8,85.0,0,37,2.2,2,93,18,91.4,85,123.7,29,36.7,4,211,74,4.1,11.7,2.48,0,7.5,2,64.3,66.7,4,6,3.6,1,16,0,79.5,82.8,3,30,1.4,2,146,27,96.6,141,74.1,42,53.2,2,326,129,4.8,12.1,2.31
LaJohntay Wester,123616,WR,FAU,9,79,0,165,20.6,0,35.7,50.0,2,4,37.5,3,5,0,19.8,57.5,0,36,0.0,0,75,5,97.3,73,82.4,14,17.7,1,90,8,1.6,18.0,1.23,0,8.5,8,70.9,66.7,6,9,4.9,2,17,0,77.6,77.3,2,42,0.5,1,183,39,95.6,175,107.8,55,69.6,5,416,161,4.1,10.7,2.38
A.T. Perry,77975,WR,WAKE,9,78,0,339,13.9,4,70.0,33.3,1,3,12.5,2,10,0,55.5,71.2,1,49,0.0,0,86,14,90.7,78,98.8,20,25.6,1,204,64,4.6,14.6,2.62,0,17.1,0,52.8,20.0,1,5,17.4,4,13,0,44.2,71.5,2,68,0.0,0,133,19,96.2,128,81.0,36,46.2,2,342,62,3.3,18.0,2.67
Luke McCaffrey,101634,WR,RICE,9,78,0,275,11.8,4,55.6,50.0,5,10,16.7,2,6,0,49.5,63.0,1,27,0.0,0,82,10,89.0,73,69.4,18,23.1,1,111,53,5.3,11.1,1.52,0,12.5,5,72.7,87.5,7,8,3.0,1,20,0,81.8,80.2,3,66,0.0,0,181,32,95.6,173,100.5,44,56.4,3,459,152,4.8,14.3,2.65
Jason Brownlee,121451,WR,SO MISS,9,78,0,296,11.9,1,40.0,33.3,1,3,14.3,1,4,1,53.4,53.0,2,23,0.0,0,53,6,83.0,44,36.7,15,19.2,1,67,29,4.8,11.2,1.52,0,15.5,3,50.0,53.3,8,15,4.0,1,15,0,68.6,75.4,4,76,0.0,0,165,24,93.9,155,70.7,48,61.5,4,391,113,4.7,16.3,2.52
Malik Washington,97108,WR,NWESTERN,9,78,0,256,12.2,4,52.4,25.0,1,4,8.3,1,6,1,64.6,60.3,0,32,0.0,0,83,11,96.4,80,85.2,21,26.9,1,119,53,4.8,10.8,1.49,0,8.0,9,68.2,50.0,5,10,0.0,0,15,0,89.2,72.7,4,46,0.0,0,186,30,96.2,179,51.5,44,56.4,0,322,156,5.2,10.7,1.8
Tre Harris,122676,WR,LA TECH,9,78,0,208,12.3,3,65.5,64.3,9,14,5.0,1,15,1,74.4,89.3,2,64,0.0,0,93,19,90.3,84,114.3,29,37.2,3,361,154,8.1,19.0,4.3,0,11.8,2,58.5,38.5,5,13,14.3,4,13,0,51.4,69.7,1,58,0.5,1,189,24,93.1,176,112.2,41,52.6,4,384,168,7.0,16.0,2.18
De'Corian Clark,100892,WR,UTSA,9,77,0,331,13.8,3,67.9,20.0,1,5,0.0,0,14,0,85.5,86.0,1,69,0.0,0,96,19,95.8,92,131.0,28,36.4,5,320,135,7.1,16.8,3.48,0,11.0,9,68.9,50.0,4,8,6.1,2,20,0,65.8,75.2,2,33,0.0,0,206,31,94.7,195,91.2,45,58.4,2,382,136,4.4,12.3,1.96
Keytaon Thompson,60457,WR,VIRGINIA,8,77,0,335,6.4,6,53.6,22.2,2,9,16.7,3,10,0,46.0,64.7,1,31,0.0,0,107,15,87.9,94,50.6,28,36.4,0,126,69,4.6,8.4,1.34,0,7.4,13,75.0,66.7,2,3,16.7,6,14,0,43.7,75.1,0,45,0.7,1,137,30,95.6,131,103.7,40,51.9,0,376,160,5.3,12.5,2.87
J.Michael Sturdivant,146288,WR,CAL,9,77,0,130,16.8,3,60.0,66.7,4,6,11.8,2,11,0,57.1,78.2,0,36,0.0,0,84,15,91.7,77,127.7,25,32.5,3,216,43,2.9,14.4,2.81,0,8.5,3,66.7,25.0,1,4,12.0,3,14,0,57.3,66.2,0,48,0.0,0,200,22,95.0,190,99.1,33,42.9,1,248,113,5.1,11.3,1.31
Mac Hippenhammer,61591,WR,MIAMI OH,10,77,0,221,12.3,0,63.2,66.7,2,3,7.7,1,8,0,66.4,75.2,0,25,0.0,0,55,12,90.9,50,125.7,19,24.7,4,143,47,3.9,11.9,2.86,0,17.1,0,65.0,83.3,5,6,0.0,0,15,0,88.0,70.9,0,58,0.0,0,186,26,97.8,182,114.8,40,51.9,2,402,56,2.2,15.5,2.21
Marvin Harrison Jr.,145056,WR,OHIO STATE,9,76,0,260,13.1,0,65.2,55.6,5,9,0.0,0,13,0,84.2,89.5,0,42,0.0,0,62,15,87.1,54,139.3,23,30.3,3,239,65,4.3,15.9,4.43,0,13.4,4,71.8,75.0,6,8,0.0,0,22,0,88.6,80.9,1,45,0.0,0,146,28,97.9,143,130.9,39,51.3,4,426,109,3.9,15.2,2.98
JuanCarlos Santana,78056,WR,TULSA,10,76,0,320,14.1,2,43.8,50.0,2,4,12.5,1,3,0,56.4,54.9,0,28,0.0,0,122,7,92.6,113,99.2,16,21.1,2,81,14,2.0,11.6,0.72,0,15.0,1,63.4,50.0,2,4,10.3,3,18,1,61.5,69.6,1,59,0.0,0,185,26,94.6,175,95.9,41,53.9,1,423,65,2.5,16.3,2.42
Dante Cephas,97665,WR,KENT STATE,9,76,0,201,18.3,7,59.3,75.0,3,4,5.9,1,12,0,60.2,75.2,1,45,0.0,0,94,16,91.5,86,100.7,27,35.5,2,259,113,7.1,16.2,3.01,0,14.9,10,65.1,0.0,0,6,9.7,3,22,0,64.1,82.2,1,54,0.0,0,136,28,92.6,126,97.2,43,56.6,1,442,182,6.5,15.8,3.51
Sam Wiglusz,88315,WR,OHIO,10,75,0,259,10.8,3,76.7,80.0,4,5,8.0,2,18,0,67.0,92.6,1,32,1.4,1,69,23,95.7,66,135.3,30,40.0,5,314,84,3.7,13.7,4.76,0,6.6,4,81.3,0.0,0,1,3.7,1,9,0,78.4,65.6,0,71,0.0,0,164,26,93.9,154,112.9,32,42.7,1,275,162,6.2,10.6,1.79
Isaiah Williams,97156,WR,ILLINOIS,9,75,0,187,2.9,6,81.0,50.0,2,4,0.0,0,7,1,85.1,73.6,0,46,0.0,0,62,17,87.1,54,106.5,21,28.0,1,121,125,7.4,7.1,2.24,0,4.0,15,83.0,100.0,1,1,7.1,3,17,1,70.9,78.4,1,63,0.0,0,160,39,97.5,156,106.6,47,62.7,2,391,338,8.7,10.0,2.51
Xavier Worthy,144718,WR,TEXAS,9,75,0,311,17.4,1,46.2,50.0,1,2,0.0,0,5,0,77.5,77.7,0,30,0.0,0,50,6,94.0,47,99.5,13,17.3,1,104,66,11.0,17.3,2.21,0,19.9,1,53.1,20.0,1,5,3.7,1,15,1,78.4,66.4,2,45,0.6,1,175,26,94.9,166,80.6,49,65.3,3,363,114,4.4,14.0,2.19
Jalen McMillan,131905,WR,WASHINGTON,9,75,0,340,15.8,0,64.0,20.0,1,5,5.9,1,11,0,72.8,75.6,0,84,0.0,0,101,16,91.1,92,118.1,25,33.3,1,296,97,6.1,18.5,3.22,0,13.2,3,65.8,40.0,2,5,10.7,3,15,0,61.5,63.4,2,44,0.0,0,199,25,97.0,193,85.3,38,50.7,2,299,107,4.3,12.0,1.55
Elijah Spencer,145575,WR,CHARLOTTE,10,75,0,136,15.0,4,81.0,77.8,7,9,0.0,0,14,0,84.7,90.0,1,60,0.9,1,108,17,87.0,94,138.5,21,28.0,5,355,114,6.7,20.9,3.78,0,13.5,4,59.5,57.1,4,7,10.7,3,14,1,60.7,66.7,3,50,0.5,1,197,25,93.4,184,76.8,42,56.0,2,393,156,6.2,15.7,2.14
Sam Pinckney,84197,WR,COAST CAR,9,75,0,141,12.1,2,42.9,33.3,1,3,25.0,1,2,0,22.0,56.6,0,26,0.0,0,47,3,91.5,43,104.2,7,9.3,1,45,9,3.0,15.0,1.05,0,12.1,8,66.7,60.0,9,15,7.7,3,23,0,68.5,76.5,1,38,0.0,0,168,36,95.2,160,94.7,54,72.0,1,500,100,2.8,13.9,3.13
Jose Barbon,78032,WR,TEMPLE,9,74,0,306,10.3,2,60.9,80.0,4,5,0.0,0,7,0,83.3,70.1,0,24,0.0,0,95,14,95.8,91,95.2,23,31.1,1,154,60,4.3,11.0,1.69,0,12.1,3,61.9,50.0,5,10,13.3,4,15,0,53.4,65.9,1,78,0.0,0,171,26,97.7,167,88.2,42,56.8,1,368,144,5.5,14.2,2.2
Tyrese Chambers,109628,WR,FIU,8,74,0,166,15.4,1,62.5,60.0,3,5,9.1,1,9,0,62.9,74.4,0,36,0.0,0,58,10,94.8,55,131.8,16,21.6,3,146,19,1.9,14.6,2.65,0,10.8,1,63.0,45.5,5,11,6.5,2,16,0,71.6,71.4,2,26,0.0,0,171,29,95.3,163,65.0,46,62.2,0,315,98,3.4,10.9,1.93
Josh Downs,122832,WR,N CAROLINA,7,74,0,245,8.9,2,95.0,75.0,3,4,0.0,0,15,0,85.5,93.5,0,31,0.0,0,57,19,93.0,53,150.8,20,27.0,5,214,53,2.8,11.3,4.04,0,8.7,3,83.3,100.0,5,5,0.0,0,22,1,91.0,79.1,0,38,0.0,0,195,40,96.4,188,125.3,48,64.9,3,435,181,4.5,10.9,2.31
Jeremy Singleton,61289,WR,GA SOUTHRN,10,74,0,174,10.0,0,66.7,33.3,1,3,0.0,0,7,0,80.9,71.5,0,33,0.0,0,83,10,95.2,79,121.5,15,20.3,1,150,46,4.6,15.0,1.9,0,7.7,0,69.6,9.1,1,11,3.0,1,12,0,82.4,62.1,2,65,0.0,0,220,32,95.0,209,69.8,46,62.2,0,308,163,5.1,9.6,1.47
Ashtyn Hawkins,147222,WR,TEXAS ST,9,73,0,314,9.0,3,53.6,0.0,0,1,11.8,2,7,0,57.6,65.0,1,42,0.0,0,74,15,97.3,72,92.7,28,38.4,4,143,110,7.3,9.5,1.99,0,4.6,10,88.6,50.0,1,2,0.0,0,14,0,89.5,78.3,0,74,0.0,0,144,31,97.2,140,117.5,35,47.9,1,347,245,7.9,11.2,2.48
Jalen Wayne,61640,WR,S ALABAMA,9,73,0,288,10.7,1,50.0,66.7,2,3,14.3,1,3,0,53.4,57.4,0,19,0.0,0,64,6,90.6,58,67.0,12,16.4,0,67,31,5.2,11.2,1.16,0,14.9,4,63.6,0.0,0,5,3.4,1,24,0,80.1,77.2,4,64,0.5,1,196,28,97.4,191,103.1,44,60.3,5,507,206,7.4,18.1,2.65
Elijhah Badger,131603,WR,ARIZONA ST,9,73,0,110,10.9,3,68.4,40.0,2,5,0.0,0,9,1,82.7,75.7,0,39,0.0,0,65,13,93.8,61,134.2,19,26.0,3,162,54,4.2,12.5,2.66,0,8.4,13,80.5,80.0,4,5,8.3,3,20,0,66.4,77.0,0,37,0.0,0,162,33,95.7,155,120.0,41,56.2,1,445,176,5.3,13.5,2.87
Dorian Singer,146243,WR,ARIZONA,9,73,0,109,13.9,0,66.7,50.0,3,6,7.7,1,8,0,66.4,67.2,0,39,0.0,0,114,12,93.0,106,131.3,18,24.7,3,147,28,2.3,12.3,1.39,0,12.5,3,70.3,50.0,4,8,3.7,1,18,1,78.4,71.1,1,73,0.4,1,226,26,95.6,216,99.4,37,50.7,0,444,174,6.7,17.1,2.06
Smoke Harris,78918,WR,LA TECH,9,72,0,208,6.2,2,50.0,0.0,0,2,22.2,2,4,0,37.6,58.6,0,52,0.0,0,77,7,93.5,72,97.0,14,19.4,1,99,66,9.4,14.1,1.38,0,4.2,16,71.4,40.0,2,5,12.5,5,14,1,55.8,63.5,3,74,0.5,1,186,35,93.5,174,71.8,49,68.1,1,340,313,8.9,9.7,1.95
Alex Adams,124085,WR,AKRON,9,72,0,102,15.3,0,35.3,33.3,1,3,33.3,3,5,0,22.7,54.6,0,54,0.0,0,98,6,94.9,93,96.4,17,23.6,2,105,52,8.7,17.5,1.13,0,8.9,5,77.3,66.7,2,3,8.1,3,21,0,67.1,67.7,2,80,0.0,0,218,34,98.2,214,102.8,44,61.1,2,424,162,4.8,12.5,1.98
Brian Cobbs,84285,WR,UTAH ST,9,72,0,329,14.9,2,50.0,44.4,4,9,17.6,3,9,0,45.6,63.1,1,36,0.0,0,135,14,90.4,122,54.6,28,38.9,0,173,48,3.4,12.4,1.42,0,11.9,2,82.4,66.7,4,6,0.0,0,15,0,88.6,75.6,3,44,1.5,2,131,28,90.1,118,101.8,34,47.2,3,347,53,1.9,12.4,2.94
