"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"56","Odell Beckham Jr.","LA","wr","11","SF","13.4","0","0","0","0","0","0","0","0","0","6.9548","4.7037","62.1641","0.4161","0.0271","0.0135","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Zach Ertz","ARZ","te","12","SEA","11.6","0","0","0","0","0","0","0","0","0","6.257","4.5863","45.5467","0.407","0.0214","0.0107","0.0297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Taysom Hill","NO","qb","6","@ATL","20.4","21.436","32.4271","220.8309","1.3847","0.809","2.8446","7.6499","42.3405","0.4807","0","0","0","0","0.8284","0.4142","0.0586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Mike Williams","LAC","wr","7","@LV","13.2","0","0","0","0","0","0","0.1796","0.9124","0.0073","6.3444","3.9588","68.3235","0.3781","0.0235","0.0117","0.0155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Allen Lazard","GB","wr","13","@DET","13.2","0","0","0","0","0","0","0.1308","0.7523","0.005","5.5793","4.1145","57.2444","0.532","0.0335","0.0167","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Le'Veon Bell","TB","rb","9","CAR","11.2","0","0","0","0","0","0","11.7537","47.9111","0.3617","2.5659","2.1521","15.7509","0.0899","0.0575","0.0288","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Samaje Perine","CIN","rb","10","@CLV","11.2","0","0","0","0","0","0","12.8475","55.3576","0.3547","2.4437","1.9505","12.7139","0.0542","0.0991","0.0496","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","A.J. Green","ARZ","wr","12","SEA","13.1","0","0","0","0","0","0","0","0","0","6.4261","4.2981","62.4292","0.4293","0.0314","0.0157","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Jaylen Waddle","MIA","wr","14","NE","13.1","0","0","0","0","0","0","0.2189","1.3134","0.0108","8.0953","5.6573","57.8503","0.2463","0.1085","0.0543","0.0126","61.7975","0.0373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Amon-Ra St. Brown","DET","wr","9","GB","12.9","0","0","0","0","0","0","0.02","0.1245","0.0007","7.9833","5.8989","57.8564","0.1911","0.0558","0.0279","0.0171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Diontae Johnson","PIT","wr","7","@BLT","12.8","0","0","0","0","0","0","0","0","0","8.1231","5.2373","55.532","0.3377","0.0986","0.0493","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Marquez Valdes-Scantling","GB","wr","13","@DET","12.8","0","0","0","0","0","0","0","0","0","5.5793","3.519","61.835","0.5208","0.0391","0.0196","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Terry McLaurin","WAS","wr","9","@NYG","12.8","0","0","0","0","0","0","0.0252","0.1508","0.0008","7.4008","4.6642","61.4404","0.3221","0.0344","0.0172","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Derek Carr","LV","qb","8","LAC","19.8","25.5481","36.1132","279.6068","1.8468","0.5204","1.9124","3.2948","7.9628","0.1763","0","0","0","0","0.5998","0.2999","0.0829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Jamison Crowder","NYJ","wr","6","@BUF","12.7","0","0","0","0","0","0","0.1085","0.5061","0.0029","8.3323","5.5643","55.6344","0.2402","0.0517","0.0258","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Russell Gage","ATL","wr","6","NO","12.7","0","0","0","0","0","0","0.0233","0.124","0.0009","7.3051","5.1703","56.7774","0.3067","0.0601","0.03","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Marquise Brown","BLT","wr","8","PIT","12.7","0","0","0","0","0","0","0.1462","0.8249","0.0047","7.4368","4.8736","59.2361","0.2963","0.0525","0.0262","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Javonte Williams","DEN","rb","11","KC","10.7","0","0","0","0","0","0","10.2797","47.2223","0.256","2.9254","2.3168","16.5794","0.0773","0.1158","0.0579","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Matthew Stafford","LA","qb","11","SF","19.7","25.3174","36.0561","294.8902","1.9465","0.7575","1.9112","2.2735","5.3732","0.0718","0","0","0","0","0.3988","0.1994","0.0651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Tyler Huntley","BLT","qb","8","PIT","19.7","18.8788","29.9811","213.2813","1.0641","0.6271","2.6543","9.8264","47.077","0.5218","0","0","0","0","0.9163","0.4582","0.0553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Chuba Hubbard","CAR","rb","13","@TB","10.6","0","0","0","0","0","0","12.9464","50.7792","0.3266","2.5509","1.9638","13.8541","0.042","0.1153","0.0576","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Dontrell Hilliard","TEN","rb","13","@HST","10.5","0","0","0","0","0","0","7.0645","34.2575","0.3137","3.2601","2.7172","18.588","0.1098","0.1042","0.0521","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Elijah Mitchell","SF","rb","6","@LA","10.5","0","0","0","0","0","0","12.4072","52.5267","0.2921","2.3727","1.8842","12.6967","0.0575","0.0825","0.0413","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
