player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Andrew Wylie,12333,T,WAS,13,1,32,67.1,5,25,598,100.0,100.0,96.0,3,39,9,631,631,59.8,5,18,300,100.0,100.0,93.5,31,8,318,318
Sam Cosmi,60114,G,WAS,13,0,32,69.2,4,22,596,100.0,100.0,97.7,1,27,1,628,628,67.4,2,16,300,100.0,100.0,96.7,19,1,317,317
Charles Leno Jr.,8880,T,WAS,12,1,32,76.9,5,26,569,100.0,100.0,96.7,3,34,3,601,601,72.5,2,21,287,100.0,100.0,95.3,25,2,305,305
Ikem Ekwonu,98286,T,CAR,13,2,5,57.8,6,20,555,100.0,100.0,96.2,3,34,8,594,594,51.6,5,15,322,100.0,100.0,94.7,27,7,347,347
Taylor Moton,11819,T,CAR,13,0,5,74.4,0,37,555,100.0,100.0,96.5,1,38,1,594,594,69.2,0,34,322,100.0,100.0,94.4,35,1,347,347
Bradley Bozeman,27934,C,CAR,13,0,5,47.5,3,17,555,100.0,100.0,96.8,1,28,8,594,594,42.2,3,14,322,100.0,100.0,95.5,23,6,347,347
Trey Smith,62960,G,KC,13,2,16,64.5,5,23,551,100.0,100.0,97.3,5,29,1,588,588,52.7,5,19,263,100.0,100.0,95.1,25,1,289,289
Joe Thuney,10712,G,KC,13,0,16,83.2,4,19,551,100.0,100.0,97.5,1,25,2,588,588,72.9,3,16,263,100.0,100.0,95.6,21,2,289,289
Creed Humphrey,59996,C,KC,13,0,16,77.5,2,8,551,100.0,100.0,98.4,2,14,4,588,588,76.8,1,4,263,100.0,100.0,97.9,8,3,289,289
Zion Johnson,99681,G,LAC,13,0,27,58.7,7,20,548,100.0,100.0,96.8,2,31,4,581,581,53.3,5,16,278,100.0,100.0,94.8,25,4,296,296
Rashawn Slater,59971,T,LAC,13,0,27,82.2,6,25,548,100.0,100.0,96.8,3,33,2,581,581,78.1,4,20,278,100.0,100.0,95.3,25,1,296,296
Jamaree Salyer,81656,G,LAC,13,0,27,61.3,6,18,548,100.0,100.0,96.7,1,30,6,581,581,51.1,5,13,278,100.0,100.0,95.0,23,5,296,296
Trey Pipkins III,91462,T,LAC,13,2,27,63.5,7,29,548,100.0,99.8,95.1,4,45,9,580,581,57.0,6,24,278,100.0,100.0,91.7,38,8,296,296
Jawaan Taylor,41665,T,KC,13,1,16,66.6,6,27,543,100.0,100.0,96.4,8,36,3,580,580,59.5,6,21,259,100.0,100.0,94.4,28,1,285,285
Wyatt Teller,46131,G,CLV,13,2,8,74.8,2,13,538,100.0,100.0,97.9,4,19,4,576,576,67.5,2,8,244,100.0,100.0,96.3,14,4,262,262
Terence Steele,39461,T,DAL,13,1,9,43.6,9,28,527,100.0,100.0,95.2,2,44,7,569,569,30.0,7,22,203,100.0,100.0,89.9,35,6,224,224
O'Cyrus Torrence,102821,G,BUF,13,1,4,54.3,3,26,530,100.0,100.0,96.9,4,31,2,567,567,36.6,1,20,218,100.0,100.0,94.7,22,1,244,244
Luke Fortner,42028,C,JAX,13,0,15,58.2,2,14,535,100.0,100.0,97.8,1,20,4,567,567,33.6,2,7,216,100.0,100.0,96.1,13,4,237,237
Connor McGovern,41714,G,BUF,13,1,4,72.2,3,15,530,100.0,100.0,98.1,3,19,1,567,567,57.3,2,15,218,100.0,100.0,95.6,18,1,244,244
Spencer Brown,42296,T,BUF,13,1,4,66.7,4,24,529,100.0,100.0,96.6,3,32,4,566,566,59.2,2,13,218,100.0,100.0,95.2,18,3,244,244
Dion Dawkins,11818,T,BUF,13,1,4,77.8,7,21,529,100.0,100.0,97.2,5,29,1,566,566,64.1,5,16,217,100.0,100.0,94.7,22,1,243,243
Mitch Morse,9482,C,BUF,13,1,4,72.2,2,19,528,100.0,100.0,97.8,1,22,1,565,565,57.3,2,14,218,100.0,100.0,95.9,17,1,244,244
Laken Tomlinson,9461,G,NYJ,13,0,22,62.7,4,27,528,100.0,100.0,95.9,0,37,6,558,558,51.5,3,18,260,100.0,100.0,94.0,26,5,277,277
Cordell Volson,30614,G,CIN,13,1,7,38.1,5,22,525,100.0,100.0,96.7,1,31,4,552,552,35.8,2,15,226,100.0,100.0,94.5,21,4,237,237
Ted Karras,10855,C,CIN,13,0,7,67.4,3,8,525,100.0,100.0,97.8,1,17,6,552,552,62.2,1,6,226,100.0,100.0,96.2,12,5,237,237
Jonah Williams,41651,T,CIN,13,1,7,62.2,7,16,525,100.0,100.0,96.5,2,30,7,552,552,60.9,2,11,226,100.0,100.0,94.0,20,7,237,237
Alex Cappa,66578,G,CIN,13,0,7,62.0,6,17,525,100.0,100.0,97.4,2,25,2,552,552,64.0,1,14,226,100.0,100.0,96.2,16,1,237,237
Brian O'Neill,46854,T,MIN,13,1,18,73.0,2,22,513,100.0,100.0,96.5,3,30,6,551,551,67.6,2,18,231,100.0,100.0,93.5,25,5,247,247
Anton Harrison,122929,T,JAX,13,0,15,56.3,1,17,516,100.0,100.0,97.3,2,23,5,548,548,41.4,1,12,204,100.0,100.0,94.4,18,5,225,225
Quenton Nelson,12954,G,IND,13,0,14,78.4,3,12,514,100.0,100.0,98.3,3,16,1,547,547,70.8,2,9,227,100.0,100.0,97.6,11,0,242,242
Orlando Brown Jr.,46227,T,CIN,13,0,7,62.8,7,37,514,100.0,100.0,94.9,0,48,4,541,541,49.0,6,28,218,100.0,100.0,90.8,37,3,229,229
Shaq Mason,9564,G,HST,13,0,13,71.8,0,19,501,100.0,100.0,97.5,2,22,3,538,538,68.5,0,15,234,100.0,100.0,96.4,16,1,248,248
Will Fries,41530,G,IND,13,1,14,65.6,4,17,505,100.0,100.0,97.3,3,24,3,538,538,56.9,4,12,223,100.0,100.0,95.5,18,2,238,238
Steve Avila,77319,G,LA,13,0,26,64.6,5,19,497,100.0,100.0,97.2,2,26,2,536,536,53.8,2,17,262,100.0,100.0,96.0,20,1,285,285
Joel Bitonio,8670,G,CLV,12,1,8,71.1,1,23,501,100.0,100.0,97.2,2,26,2,535,535,59.6,1,22,228,100.0,100.0,94.5,24,1,246,246
Ed Ingram,59819,G,MIN,12,1,18,59.9,12,19,496,100.0,100.0,96.1,2,35,4,533,533,44.3,10,13,224,100.0,100.0,93.5,26,3,239,239
Coleman Shelton,39316,C,LA,13,1,26,50.0,7,18,494,100.0,100.0,97.1,2,27,2,533,533,40.5,5,12,262,100.0,100.0,96.0,19,2,285,285
Erik McCoy,37347,C,NO,13,0,20,58.9,2,16,512,100.0,100.0,97.5,1,22,4,532,532,52.5,2,14,273,100.0,100.0,96.3,18,2,286,286
Luke Goedeke,77548,T,TB,13,3,30,70.7,4,24,495,100.0,100.0,96.4,5,32,4,531,531,70.2,2,16,223,100.0,100.0,94.6,21,3,240,240
Robert Hainsey,59980,C,TB,13,1,30,58.8,2,18,495,100.0,100.0,97.6,3,22,2,531,531,58.4,1,11,223,100.0,100.0,96.9,13,1,240,240
Cody Mauch,66637,G,TB,13,0,30,52.1,4,28,495,100.0,100.0,95.6,1,38,6,531,531,48.9,3,21,223,100.0,100.0,92.4,29,5,240,240
Tristan Wirfs,64818,T,TB,13,0,30,83.8,4,10,493,100.0,100.0,97.8,1,18,4,529,529,75.7,2,8,222,100.0,100.0,95.9,14,4,239,239
Jason Kelce,6343,C,PHI,13,0,24,72.0,1,6,504,100.0,100.0,99.1,0,8,1,529,529,74.4,0,4,248,100.0,100.0,99.2,4,0,263,263
Jordan Mailata,66916,T,PHI,13,0,24,79.0,2,36,503,99.8,99.8,95.6,2,41,3,528,529,71.1,0,28,248,100.0,100.0,93.1,31,3,263,263
Brandon Scherff,9438,G,JAX,13,0,15,79.7,1,11,497,100.0,100.0,98.4,1,14,2,527,527,65.9,1,8,200,100.0,100.0,96.7,11,2,220,220
Paris Johnson Jr.,129749,T,ARZ,13,3,1,61.2,8,20,481,100.0,100.0,95.6,8,35,7,524,524,56.6,6,11,214,100.0,100.0,93.2,23,6,235,235
George Fant,11282,T,HST,13,0,13,70.3,4,22,486,100.0,100.0,96.7,2,29,3,523,523,66.4,3,16,225,100.0,100.0,94.9,21,2,239,239
Zach Tom,55443,T,GB,13,1,12,74.9,2,25,494,100.0,100.0,96.9,2,29,2,522,522,64.5,1,18,206,100.0,100.0,94.4,21,2,215,215
Penei Sewell,81788,T,DET,13,0,11,79.8,4,9,496,99.8,99.8,98.5,4,14,1,521,522,76.3,4,6,241,100.0,100.0,97.5,11,1,252,252
Josh Myers,59992,C,GB,13,1,12,62.9,3,12,491,100.0,100.0,97.7,1,19,4,519,519,40.4,3,8,206,100.0,100.0,96.8,12,1,215,215
Hjalte Froholdt,44959,C,ARZ,13,0,1,56.1,4,14,475,100.0,100.0,97.7,4,20,2,518,518,52.9,2,7,211,100.0,100.0,97.4,10,1,232,232
Landon Dickerson,41712,G,PHI,13,0,24,75.8,5,21,493,100.0,100.0,96.8,1,29,3,518,518,69.1,4,13,244,100.0,100.0,96.5,17,0,259,259
Will Hernandez,46180,G,ARZ,13,0,1,69.3,5,15,468,100.0,100.0,97.2,1,23,3,510,510,62.4,1,10,206,100.0,100.0,95.9,14,3,226,226
Donovan Smith,9467,T,KC,12,4,16,60.3,7,33,474,100.0,100.0,95.4,7,42,2,506,506,51.9,5,23,224,100.0,100.0,92.9,30,2,248,248
David Andrews,9948,C,NE,13,1,19,54.2,2,13,486,100.0,100.0,97.6,1,19,4,505,505,52.6,1,9,241,100.0,100.0,96.7,13,3,250,250
John Simpson,41715,G,BLT,13,0,3,62.9,5,13,468,100.0,100.0,98.1,4,18,0,504,504,65.4,1,10,213,100.0,100.0,97.4,11,0,234,234
Ethan Pocic,11813,C,CLV,13,1,8,72.0,2,10,468,100.0,100.0,98.5,1,13,1,503,503,70.3,1,7,206,100.0,100.0,98.1,8,0,222,222
