player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,13,9,0,2,0,,,1.3,,,0,0,,54.6,0,,0.0,0,0,0.0,0,1,11.1,80,1,1,0,0,0,0,0.0,,0,0,12.0,100.0,5.6,8.0,8.0,0,0,0.0,66.9,0,13,33.3,1,0,118.8,1,8,88.9,143,4,2,1,0,13,1,1.6,13.0
Brandon Graham,5538,ED,PHI,13,13,0,24,0,,,1.8,,,0,0,,67.6,0,,0.0,0,0,0.0,0,1,7.7,57,2,1,0,0,0,0,0.0,,0,0,-7.0,0.0,10.2,,9.0,0,0,0.0,54.8,0,,50.0,1,0,39.6,0,9,69.2,88,1,1,1,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,8,273,0,10,0,7.0,66.7,98.3,13.5,9.0,0,1,16.7,72.3,1,12,0.0,0,1,77.8,4,58,21.2,59,2,6,6,1,29,9,0.5,7.3,0,1,5.0,100.0,100.0,21.6,21.6,0,0,0.0,63.6,0,19,0.0,0,0,106.0,7,160,58.6,160,3,21,7,0,66,31,0.4,9.4
Jerry Hughes,5556,ED,HST,13,6,0,13,0,,,3.2,,,0,0,,60.2,0,,0.0,0,0,0.0,0,1,16.7,31,1,1,0,0,0,0,0.0,,0,0,,,3.1,,,0,0,,64.0,0,,0.0,0,0,0.0,0,4,66.7,128,2,1,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,9,11,0,4,0,,,4.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,9.1,24,0,0,0,0,0,0,,,0,0,,,10.8,,,0,0,,63.4,0,,,0,0,0.0,0,9,81.8,83,0,0,0,0,0,0,0.0,
Patrick Peterson,6157,CB,PIT,13,526,0,25,0,12.2,62.5,99.5,10.9,6.8,0,2,8.3,33.2,0,52,42.9,3,2,136.6,15,182,34.6,183,1,4,24,3,247,98,1.5,16.5,0,2,7.6,52.4,98.1,22.8,12.0,0,4,19.0,80.9,1,29,16.7,3,3,46.5,11,264,50.2,269,6,13,21,0,104,82,0.4,9.5
Cameron Jordan,6176,ED,NO,13,9,0,20,0,,,4.9,,,0,0,,67.6,0,,50.0,1,0,0.0,0,6,66.7,123,0,1,0,0,0,0,0.0,,0,0,,,0.8,,,0,0,,80.1,0,,25.0,1,0,0.0,0,2,22.2,236,4,3,0,0,0,0,0.0,
Justin Houston,6222,ED,CAR,7,19,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,,0,1,-7.0,100.0,21.0,16.0,16.0,0,0,0.0,83.5,0,0,0.0,0,0,79.2,1,17,89.5,81,4,3,1,0,0,7,0.0,0.0
Nick Bellore,6515,LB,SEA,4,3,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,13,481,0,9,0,11.2,53.7,100.0,8.8,4.7,0,7,17.1,64.1,1,23,10.0,2,4,84.7,22,213,44.3,213,4,18,41,3,233,64,1.2,10.6,0,5,10.9,55.2,100.0,14.7,8.1,0,3,10.3,74.8,1,68,3.7,1,3,82.8,16,256,53.2,256,6,21,29,1,262,109,1.1,16.4
Bruce Irvin,7021,ED,DET,1,1,0,11,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,1,0,0,0,0,0,,,0,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,6,0,0,0,0,0,0,0.0,
Bobby Wagner,7050,LB,SEA,13,498,0,29,1,9.5,100.0,61.6,20.5,20.5,0,0,0.0,55.4,0,19,0.0,0,0,158.3,2,45,9.0,73,2,2,2,1,27,8,0.7,13.5,0,10,3.9,86.1,93.9,10.6,9.2,0,3,8.3,56.8,0,30,2.4,1,3,117.2,31,351,70.5,374,9,30,36,1,357,249,1.1,11.5
Lavonte David,7060,LB,TB,11,419,0,30,1,6.8,72.7,82.4,10.3,7.5,0,1,9.1,77.1,0,21,0.0,0,1,91.9,8,89,21.2,108,3,6,11,0,77,35,0.9,9.6,0,6,4.9,78.3,91.9,7.5,5.8,1,3,6.5,57.2,0,33,10.3,4,2,91.6,36,282,67.3,307,16,29,46,0,275,155,1.0,7.6
Demario Davis,7079,LB,NO,13,428,0,20,2,6.2,33.3,73.8,55.0,18.3,0,1,16.7,69.2,0,26,0.0,0,0,88.9,2,121,28.3,164,7,3,6,1,28,5,0.3,14.0,0,4,5.2,64.3,93.5,14.4,9.3,0,2,7.1,79.8,0,14,3.8,1,2,71.0,18,273,63.8,292,10,21,28,0,103,73,0.4,5.7
Rodney McLeod,7271,S,CLV,10,169,0,8,0,4.0,0.0,97.0,,29.0,0,0,0.0,51.3,0,,0.0,0,0,39.6,0,64,37.9,66,0,2,2,0,0,0,0.0,,0,1,7.6,62.5,97.1,19.4,12.1,1,1,12.5,53.2,0,17,0.0,0,1,78.6,5,99,58.6,102,1,3,8,0,47,31,0.5,9.4
Tashaun Gipson Sr.,7288,S,SF,13,563,0,28,1,9.5,0.0,96.7,,51.5,0,1,50.0,69.4,0,,0.0,0,1,39.6,0,117,20.8,121,0,1,2,0,0,0,0.0,,0,4,18.7,40.0,98.5,64.7,25.9,1,2,13.3,73.2,1,33,8.0,2,1,25.4,6,402,71.4,408,5,19,15,0,64,24,0.2,10.7
Harrison Smith,7641,S,MIN,13,461,0,18,1,0.3,66.7,72.4,35.5,23.7,0,0,0.0,78.4,0,5,0.0,0,0,70.1,2,76,16.5,105,4,4,3,0,8,18,0.1,4.0,0,6,7.6,68.8,87.7,14.5,10.0,0,1,3.1,68.0,0,36,3.0,1,1,83.2,22,329,71.4,375,14,26,32,0,183,93,0.6,8.3
Justin Bethel,7654,CB,MIA,8,85,0,17,1,11.7,66.7,89.3,12.0,8.0,0,1,33.3,70.6,0,24,0.0,0,0,126.4,2,25,29.4,28,1,1,3,1,21,12,0.9,10.5,0,0,7.5,100.0,94.4,8.3,8.3,0,0,0.0,59.8,0,18,0.0,0,0,146.9,4,34,40.0,36,2,5,4,1,39,11,1.2,9.8
Darius Slay,7817,CB,PHI,12,574,0,24,0,13.7,51.7,100.0,10.7,5.6,1,5,17.2,42.8,0,35,7.7,1,3,85.0,15,174,30.3,174,2,12,29,1,197,77,1.2,13.1,0,1,9.6,74.1,100.0,14.1,10.4,0,5,18.5,85.2,2,39,10.3,3,2,77.5,20,293,51.0,293,7,25,27,1,209,66,0.7,10.5
Johnathan Hankins,7830,DI,DAL,13,2,0,9,0,,,0.0,,,0,0,,75.4,0,,0.0,0,0,0.0,0,0,0.0,72,1,1,0,0,0,0,,,0,0,,,2.2,,,0,0,,58.2,0,,,0,0,0.0,0,2,100.0,90,3,0,0,0,0,0,0.0,
Tyrann Mathieu,7850,S,NO,13,492,0,20,1,14.2,40.0,94.5,70.5,28.2,0,1,20.0,86.0,2,3,9.1,1,1,8.3,2,154,31.3,163,3,9,5,0,4,10,0.0,2.0,0,3,6.1,68.4,98.7,21.9,15.0,1,1,5.3,63.1,0,46,0.0,0,1,140.9,13,300,61.0,304,5,17,19,2,213,152,0.7,16.4
Duron Harmon,7872,S,CHI,2,54,0,6,0,2.0,100.0,95.2,18.0,18.0,0,0,0.0,61.5,0,6,0.0,0,0,91.7,1,20,37.0,21,1,3,1,0,6,4,0.3,6.0,0,0,1.0,0.0,100.0,,29.0,0,0,0.0,59.0,0,,0.0,0,0,39.6,0,30,55.6,30,0,2,1,0,0,0,0.0,
