player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tua Tagovailoa,60326,QB,MIA,13,79.0,409,434,8.1,2.35,8,28,6.2,70.0,304,0,112,5.9,470,19,179,17,50.1,88.9,90.6,27.9,3,10,490,3,19.6,105.3,4.7,22,13,2,12,24,16,3.3,3756,8.7
Jalen Hurts,40291,QB,PHI,13,76.7,391,430,8.8,3.18,5,25,5.5,66.5,286,0,207,4.7,500,14,164,24,55.2,83.4,82.9,68.1,5,10,525,4,15.9,93.5,6.6,33,37,0,29,19,12,2.3,3192,7.4
Derek Carr,8671,QB,NO,13,75.2,391,420,8.5,2.57,3,16,3.7,66.4,279,0,151,5.1,453,15,135,20,50.7,69.9,70.1,47.0,6,7,470,3,16.6,89.4,5.5,25,8,0,20,13,12,2.6,2880,6.9
Matthew Stafford,4924,QB,LA,12,71.8,383,420,8.4,2.62,6,26,5.8,60.2,253,0,163,8.0,456,22,147,26,91.6,82.2,80.3,62.3,4,9,488,6,13.5,88.8,4.8,22,13,3,24,19,9,1.8,3062,7.3
Bryce Young,123943,QB,CAR,12,70.9,361,417,7.7,2.91,6,12,2.7,58.5,244,1,202,4.7,492,12,120,5,27.6,49.1,45.7,78.8,5,9,527,6,23.8,70.9,9.8,48,25,0,45,9,19,3.6,2192,5.3
Joshua Dobbs,11890,QB,MIN,13,72.1,390,417,8.0,3.03,6,12,2.7,62.8,262,1,185,6.8,485,19,143,18,49.8,65.9,59.9,82.2,6,10,524,5,16.2,79.5,6.2,30,35,0,15,13,23,4.4,2464,5.9
Geno Smith,7820,QB,SEA,12,77.0,356,402,8.4,2.76,10,25,5.8,64.4,259,0,176,5.5,446,15,140,29,79.8,78.9,78.3,62.3,7,9,479,6,15.3,89.1,6.1,27,15,4,25,15,19,4.0,2918,7.3
Gardner Minshew,41401,QB,IND,12,74.1,344,378,7.4,2.62,11,10,2.5,63.2,239,0,142,6.3,417,16,118,14,29.4,58.8,57.5,60.1,3,8,441,3,16.2,83.5,5.5,23,15,0,20,11,21,4.8,2524,6.7
Russell Wilson,7077,QB,DEN,13,79.8,337,378,7.7,3.07,9,25,6.2,67.2,254,0,182,5.6,452,15,127,10,39.4,79.8,75.3,78.6,2,8,485,2,20.9,98.4,8.4,38,34,3,27,23,13,2.7,2614,6.9
Lamar Jackson,46416,QB,BLT,13,76.6,351,377,9.2,3.12,6,19,4.7,66.8,252,2,168,6.3,462,17,148,3,32.8,84.7,79.8,81.1,5,6,497,6,18.5,97.7,6.7,31,53,1,14,16,14,2.8,2934,7.8
Joe Burrow,28022,QB,CIN,10,76.8,340,365,6.9,2.47,6,17,4.4,66.8,244,0,123,6.5,403,17,122,7,87.0,77.9,76.8,68.8,6,6,422,5,19.5,91.0,6.0,24,14,1,12,15,9,2.1,2309,6.3
Brock Purdy,77672,QB,SF,13,79.7,330,359,8.5,2.66,8,23,6.0,70.2,252,0,159,4.2,407,11,163,28,55.6,84.8,80.1,90.2,3,7,432,5,16.4,116.9,6.4,26,16,2,16,25,15,3.5,3553,9.9
Zach Wilson,82096,QB,NYJ,11,73.1,323,357,7.9,2.91,7,10,2.6,60.8,217,0,178,8.1,424,19,108,22,40.8,59.6,58.3,60.9,6,7,447,1,23.6,78.2,9.9,42,25,3,18,8,11,2.5,2245,6.3
Mac Jones,60323,QB,NE,11,72.3,328,345,7.4,2.42,5,11,3.1,64.9,224,0,119,5.5,379,13,104,19,53.8,52.2,52.2,61.3,4,12,395,4,18.5,77.0,5.8,22,12,0,8,10,23,5.8,2120,6.1
Desmond Ridder,55086,QB,ATL,12,71.5,312,335,8.8,2.66,8,11,3.1,63.3,212,0,124,4.9,385,11,129,2,26.1,52.4,53.2,52.3,0,9,408,5,25.0,82.1,8.1,31,18,2,13,9,22,5.4,2376,7.1
Kenny Pickett,60515,QB,PIT,12,71.8,298,324,7.5,2.73,8,13,3.8,62.0,201,0,136,6.1,363,13,96,25,91.3,70.6,68.8,66.7,3,4,386,2,16.9,81.4,6.3,23,14,1,14,6,7,1.8,2070,6.4
Kirk Cousins,7102,QB,MIN,8,80.5,293,311,7.7,2.69,1,10,3.0,69.5,216,0,108,8.5,331,20,112,18,46.2,86.1,85.1,64.8,7,5,353,6,15.7,103.8,5.1,17,3,2,8,18,8,2.3,2331,7.5
Justin Fields,82118,QB,CHI,9,76.1,222,254,8.1,3.3,8,11,4.2,63.4,161,0,151,4.7,316,8,100,6,32.0,75.1,69.6,80.3,4,6,331,5,20.5,91.8,9.8,31,30,0,20,13,9,2.7,1810,7.1
Will Levis,83542,QB,TEN,7,70.0,203,222,10.5,2.72,6,14,5.9,58.1,129,0,109,9.2,249,13,75,31,78.8,63.2,62.3,58.8,6,3,267,1,18.3,86.7,8.0,20,6,2,5,8,10,3.7,1589,7.2
Aidan O'Connell,60516,QB,LV,7,75.8,194,210,7.4,2.57,5,6,2.8,63.8,134,0,77,8.8,230,13,61,23,57.1,57.8,56.4,63.9,2,7,237,1,22.1,74.8,7.4,17,0,0,9,4,9,3.8,1365,6.5
Deshaun Watson,11767,QB,CLV,6,73.1,156,170,9.0,3.12,2,6,3.3,61.8,105,0,76,7.9,204,9,58,8,38.5,67.3,66.8,63.4,3,4,218,3,21.1,84.8,7.8,16,18,1,8,7,5,2.3,1115,6.6
Jimmy Garoppolo,8697,QB,LV,6,74.7,158,168,8.9,2.84,5,2,1.1,65.5,110,0,57,6.8,189,8,63,23,73.9,65.6,65.5,58.8,1,9,201,1,22.8,78.1,6.9,13,8,1,3,7,6,3.0,1205,7.2
Daniel Jones,39395,QB,NYG,6,75.2,149,160,6.9,2.85,3,4,2.4,67.5,108,0,95,3.6,209,4,51,21,45.3,63.0,54.4,82.2,2,6,220,0,31.6,70.5,14.4,30,19,0,6,2,9,4.1,909,5.7
Ryan Tannehill,7014,QB,TEN,6,72.8,147,158,9.9,2.7,5,9,5.2,62.0,98,0,71,8.4,184,9,50,31,77.9,72.0,71.3,58.0,2,6,200,0,26.8,71.9,10.3,19,7,1,3,2,7,3.5,1128,7.1
Tyson Bagent,169628,QB,CHI,5,76.3,131,143,6.5,2.91,3,2,1.3,65.7,94,0,53,6.0,159,6,55,6,50.5,57.4,50.8,80.0,3,6,166,0,9.4,71.4,3.1,5,11,0,6,3,11,6.6,859,6.0
Kyler Murray,38334,QB,ARZ,4,67.8,121,130,9.4,2.76,7,5,3.5,60.8,79,0,48,3.7,150,3,44,1,89.4,68.5,64.8,79.9,1,2,165,3,22.9,81.7,7.3,11,8,0,1,3,2,1.2,864,6.6
Tommy DeVito,60545,QB,NYG,6,78.4,116,126,7.4,3.1,3,4,3.0,65.9,83,0,72,8.8,174,8,40,21,71.2,62.1,64.6,50.1,1,3,180,2,38.9,96.5,16.1,28,20,0,6,8,5,2.8,855,6.8
P.J. Walker,12134,QB,CLV,5,59.4,101,111,8.7,2.79,2,4,3.4,48.6,54,0,52,10.0,126,6,28,8,26.9,29.6,28.8,62.4,2,5,135,1,21.2,52.2,8.7,11,4,1,5,1,11,8.1,674,6.1
Dorian Thompson-Robinson,83574,QB,CLV,4,68.0,97,109,6.4,2.68,3,0,0.0,53.2,58,0,37,12.1,119,8,25,8,33.9,49.3,49.8,56.8,2,4,127,1,13.5,50.6,4.2,5,5,2,5,1,6,4.7,429,3.9
Jake Browning,46401,QB,CIN,5,83.3,96,102,5.6,2.76,3,3,2.8,75.5,77,0,39,3.8,120,3,45,7,62.1,76.2,73.5,77.5,0,2,126,6,23.1,110.9,7.5,9,9,0,3,5,3,2.4,924,9.1
Bailey Zappe,60396,QB,NE,6,66.3,86,92,9.0,2.8,1,3,3.2,55.4,51,0,37,10.5,106,6,24,19,85.7,52.7,52.3,61.1,0,3,109,1,24.3,70.0,8.5,9,5,0,5,3,3,2.8,539,5.9
Joe Flacco,4332,QB,CLV,2,66.3,80,89,9.4,2.62,0,1,1.1,55.1,49,0,26,7.5,93,4,21,8,85.0,66.0,64.2,66.1,1,2,96,1,11.5,83.8,3.2,3,0,0,8,5,1,1.0,565,6.3
Tyrod Taylor,6332,QB,NYG,6,75.3,77,87,7.9,2.85,0,7,7.7,65.5,57,0,50,1.7,113,1,28,21,56.4,66.8,68.5,55.3,0,0,123,0,20.0,92.1,8.8,10,16,2,8,2,2,1.6,579,6.7
Anthony Richardson,124393,QB,IND,4,71.1,76,84,8.0,2.86,3,3,3.3,59.5,50,0,31,7.4,98,4,33,14,23.6,52.2,56.5,45.3,2,1,107,1,22.6,87.3,7.1,7,7,0,3,3,4,3.7,577,6.9
Mitch Trubisky,11757,QB,PIT,4,68.4,79,84,8.9,2.82,0,1,1.1,60.7,51,0,35,5.6,96,3,29,25,57.9,41.3,43.0,49.2,3,3,102,0,11.4,72.7,4.2,4,8,1,1,3,5,4.9,463,5.5
Tim Boyle,21956,QB,NYJ,3,72.2,72,77,6.2,2.48,1,2,2.5,62.3,48,0,32,7.7,86,4,16,22,84.4,63.5,61.2,69.7,0,4,89,0,28.1,56.2,10.5,9,0,0,4,1,3,3.4,360,4.7
Taylor Heinicke,9896,QB,ATL,3,67.2,64,74,9.2,2.94,1,3,3.9,55.4,41,0,22,4.7,87,2,25,2,84.4,65.3,61.8,70.7,1,1,91,0,22.7,84.2,5.7,5,8,1,7,3,4,4.4,498,6.7
Andy Dalton,6187,QB,CAR,1,71.7,53,58,7.7,2.33,1,4,6.5,58.6,34,0,27,10.5,63,4,18,5,82.5,81.1,79.1,64.2,3,0,67,0,11.1,88.4,4.8,3,1,0,1,2,1,1.5,361,6.2
Jameis Winston,9434,QB,NO,4,60.0,45,47,12.7,2.41,0,3,6.0,53.2,25,0,15,7.4,49,2,10,20,81.5,56.3,55.8,61.3,0,3,52,1,13.3,57.4,4.1,2,0,0,2,2,3,5.8,264,5.6
Drew Lock,39517,QB,SEA,3,75.0,40,43,9.7,2.74,3,0,0.0,60.5,26,0,17,13.3,50,4,13,29,34.5,50.1,51.9,56.1,0,3,54,2,23.5,71.4,8.0,4,3,0,0,2,5,9.3,335,7.8
Brian Hoyer,5277,QB,LV,2,59.5,42,42,8.5,2.26,0,3,6.5,54.8,23,0,5,8.0,43,2,14,23,80.6,57.9,57.2,60.5,0,2,47,0,20.0,50.8,2.3,1,0,0,0,0,1,2.1,231,5.5
Brett Rypien,46487,QB,NYJ,2,58.8,34,38,8.7,2.74,3,0,0.0,47.4,18,1,14,10.0,44,2,9,22,22.4,48.1,48.0,70.7,0,1,47,3,14.3,49.5,4.5,2,3,0,1,0,3,6.4,172,4.5
Easton Stick,29466,QB,LAC,1,56.5,23,24,10.7,2.88,0,1,4.0,54.2,13,0,11,0.0,26,0,8,27,25.2,37.1,40.4,,1,0,27,1,18.2,78.3,7.7,2,0,0,0,0,3,11.1,179,7.5
Clayton Tune,77652,QB,ARZ,2,73.7,19,21,3.2,2.95,2,0,0.0,57.1,12,0,17,14.3,33,2,4,1,78.6,32.4,28.0,64.6,0,2,35,0,41.2,22.6,21.2,7,5,0,0,0,3,8.6,62,3.0
Cooper Rush,12324,QB,DAL,6,75.0,20,20,8.8,1.9,0,1,4.8,75.0,15,0,5,0.0,23,0,6,9,79.0,56.8,52.7,66.2,0,1,24,0,20.0,67.5,4.3,1,1,0,0,0,1,4.2,114,5.7
C.J. Beathard,11859,QB,JAX,3,92.9,14,14,5.8,2.5,0,0,0.0,85.7,12,0,5,7.7,17,1,4,15,23.8,62.3,74.0,34.6,0,0,18,0,40.0,89.6,11.8,2,1,0,0,0,1,5.6,77,5.5
Trevor Siemian,9683,QB,NYJ,1,41.7,12,14,11.3,2.94,0,1,7.1,35.7,5,0,7,0.0,18,0,3,22,21.6,34.4,36.0,58.3,2,0,18,0,42.9,51.5,16.7,3,1,0,0,0,1,5.6,66,4.7
Nick Mullens,12282,QB,MIN,1,75.0,12,13,8.3,2.67,0,0,0.0,69.2,9,0,3,0.0,13,0,4,18,72.8,59.3,62.7,,0,0,13,1,0.0,86.4,0.0,0,0,0,1,0,0,0.0,83,6.4
Jaren Hall,82094,QB,MIN,2,80.0,10,10,4.3,2.92,0,0,0.0,80.0,8,0,4,0.0,13,0,4,18,73.5,64.9,71.3,50.8,0,0,13,0,25.0,108.8,7.7,1,2,0,0,0,0,0.0,101,10.1
Tyler Huntley,46448,QB,BLT,3,62.5,8,8,8.6,2.08,0,0,0.0,62.5,5,0,0,0.0,9,0,3,3,73.9,45.2,43.1,57.1,0,0,9,0,,113.5,0.0,0,1,0,0,1,1,11.1,38,4.8
Taysom Hill,12112,TE,NO,7,62.5,8,8,16.4,3.08,0,0,0.0,62.5,5,0,4,0.0,12,0,5,20,63.3,74.4,55.6,87.1,0,0,13,0,25.0,131.3,8.3,1,3,0,0,1,0,0.0,72,9.0
Davis Mills,52269,QB,HST,3,57.1,7,7,7.9,3.05,0,0,0.0,42.9,3,0,2,25.0,8,1,1,13,70.3,57.3,57.3,,0,0,8,0,50.0,52.1,12.5,1,0,0,0,0,0,0.0,24,3.4
Malik Willis,60341,QB,TEN,1,80.0,5,5,7.6,3.55,0,0,0.0,80.0,4,0,6,0.0,12,0,2,31,74.5,45.9,48.4,52.2,0,0,15,0,66.7,118.8,33.3,4,3,0,0,0,0,0.0,74,14.8
Blaine Gabbert,6162,QB,KC,1,60.0,5,5,6.8,2.4,0,0,0.0,60.0,3,0,2,0.0,5,0,2,16,70.8,40.2,38.3,60.0,0,2,6,0,0.0,38.3,0.0,0,0,0,0,0,1,16.7,31,6.2
Mike White,46453,QB,MIA,3,75.0,4,4,8.0,1.83,0,1,25.0,75.0,3,0,0,0.0,4,0,1,17,72.0,49.7,42.4,61.3,0,1,4,0,,116.7,0.0,0,0,0,0,1,1,25.0,70,17.5
Sam Darnold,29048,QB,SF,2,66.7,3,3,-0.7,1.47,0,0,0.0,66.7,2,0,0,0.0,3,0,0,28,73.8,60.2,55.2,62.3,0,0,3,1,,70.1,0.0,0,0,0,0,0,0,0.0,7,2.3
Marcus Mariota,9435,QB,PHI,1,100.0,2,3,2.5,3.5,1,0,0.0,66.7,2,0,1,0.0,4,0,1,24,68.4,67.1,69.0,59.1,0,0,4,0,0.0,79.9,0.0,0,1,0,0,0,0,0.0,16,5.3
Derrick Henry,10679,HB,TEN,2,50.0,2,2,15.0,2.8,0,0,0.0,50.0,1,0,0,0.0,2,0,1,31,90.9,90.8,66.0,88.5,0,0,2,0,,95.8,0.0,0,0,0,0,1,0,0.0,2,1.0
Keenan Allen,7857,WR,LAC,2,100.0,1,2,23.0,3.35,0,0,0.0,50.0,1,0,1,0.0,2,0,1,27,35.3,86.3,71.4,,0,0,2,1,0.0,135.4,0.0,0,0,0,1,1,0,0.0,49,24.5
Christian Kirk,47546,WR,JAX,2,50.0,2,2,12.5,3.85,0,0,0.0,50.0,1,1,0,0.0,2,0,0,15,26.7,71.1,52.1,63.3,0,0,2,1,,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.5
Thomas Morstead,5088,P,NYJ,1,100.0,1,1,9.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,60.4,70.3,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Devin Singletary,40485,HB,HST,1,100.0,1,1,12.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,13,90.2,63.3,69.5,69.4,0,0,1,0,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Kyle Trask,39987,QB,TB,1,0.0,1,1,12.0,2.3,0,1,100.0,0.0,0,0,0,,1,0,0,30,64.5,86.0,82.7,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aaron Rodgers,2241,QB,NYJ,1,,0,1,,4.15,0,0,0.0,0.0,0,0,2,,2,0,0,22,65.5,39.4,41.1,,0,0,3,0,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
Jakobi Meyers,47468,WR,LV,1,,0,1,,4.3,0,0,0.0,0.0,0,0,1,,1,0,0,23,80.7,69.5,60.0,66.8,0,0,1,5,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Deebo Samuel,48274,WR,SF,1,,0,1,,5.1,0,0,0.0,0.0,0,0,1,,1,0,0,28,53.5,85.3,60.0,66.0,0,0,1,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Logan Cooke,29214,P,JAX,1,100.0,1,1,4.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,15,60.4,70.3,66.9,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Connor Heyward,57301,TE,PIT,1,,0,1,,2.0,1,0,0.0,0.0,0,1,0,,1,0,0,25,75.3,53.0,60.0,59.3,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jonnu Smith,11855,TE,ATL,1,0.0,1,1,9.0,3.3,0,0,0.0,0.0,0,2,0,,1,0,0,2,30.4,57.8,56.3,56.9,0,0,1,5,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kadarius Toney,61245,WR,KC,1,0.0,1,1,16.0,4.6,0,0,0.0,0.0,0,0,1,,1,0,0,16,36.2,63.2,55.1,62.3,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chris Godwin,11839,WR,TB,1,0.0,1,1,18.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,30,80.9,74.5,49.6,77.1,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Boyd,10689,WR,CIN,1,0.0,1,1,-6.0,4.4,0,0,0.0,0.0,0,0,0,,1,0,0,7,80.6,59.5,57.3,59.1,0,1,1,2,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
A.J. McCarron,8799,QB,CIN,1,100.0,1,1,-1.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,0,7,63.6,56.0,56.1,,0,0,2,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Ja'Marr Chase,84270,WR,CIN,1,100.0,1,1,-7.0,4.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,7,56.0,87.2,60.0,52.8,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,-7,-7.0
Drake London,86519,WR,ATL,1,100.0,1,1,12.0,4.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,2,80.2,82.0,69.5,,0,0,1,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Garrett Wilson,97405,WR,NYJ,1,0.0,1,1,9.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,22,28.3,74.4,53.5,65.2,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dontayvion Wicks,99711,WR,GB,1,100.0,1,1,9.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,12,26.4,73.7,69.9,59.2,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Johnny Hekker,7252,P,CAR,1,100.0,1,1,-4.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,5,60.4,61.0,60.3,60.0,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Braden Mann,44664,P,PHI,1,100.0,1,1,11.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,24,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
