player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,ED,ATL,13,9,1.7,0,0,2,51.6,75.5,89.5,67.2,75.4,29.2,17.9,7,0,214,219,9.8,21,23
Brandon Graham,5538,ED,PHI,13,0,3.8,0,0,24,66.6,78.4,65.5,75.6,68.8,67.6,0.0,0,1,90,96,4.4,4,5
Jason Pierre-Paul,5540,ED,MIA,2,1,1.0,0,0,17,,65.8,75.7,51.3,70.5,71.4,0.0,0,0,14,14,7.1,1,1
Kareem Jackson,5545,S,DEN,8,7,8.2,0,0,10,76.1,67.5,0.0,62.8,49.6,68.1,20.0,5,4,200,206,0.5,1,13
Jerry Hughes,5556,ED,HST,13,2,2.4,0,0,13,64.0,63.2,71.0,61.6,58.5,48.9,14.3,3,1,123,127,9.8,12,16
Linval Joseph,5571,DI,BUF,5,0,2.5,0,0,4,,34.2,82.5,50.4,31.8,48.6,0.0,0,0,50,51,6.0,3,6
Al Woods,5646,DI,NYJ,6,2,1.0,0,0,22,,54.0,81.4,53.0,55.4,71.5,0.0,0,0,70,74,4.3,3,3
Von Miller,6154,ED,BUF,9,0,2.5,0,0,4,64.0,47.9,51.3,54.6,41.5,27.5,33.3,1,1,46,47,2.2,1,2
Patrick Peterson,6157,CB,PIT,13,4,6.9,1,0,25,64.1,63.2,39.5,75.3,59.5,32.5,12.5,2,5,317,327,0.9,3,10
Cameron Jordan,6176,ED,NO,13,14,3.3,0,0,20,83.2,76.9,89.3,67.0,72.4,61.1,5.4,2,0,242,249,5.8,14,21
Cameron Heyward,6183,DI,PIT,7,3,2.9,0,0,25,67.0,77.0,83.4,62.4,75.4,77.5,0.0,0,0,102,106,15.7,16,19
Justin Houston,6222,ED,CAR,7,2,1.7,0,0,5,82.9,61.2,48.1,61.8,49.0,44.8,28.6,2,1,58,59,1.7,1,3
Lawrence Guy Sr.,6385,DI,NE,13,12,2.4,0,0,19,63.5,42.0,85.8,46.0,42.3,57.2,3.3,1,0,218,227,6.9,15,17
Nick Bellore,6515,LB,SEA,4,0,-1.0,0,0,29,63.6,76.6,70.0,58.3,72.9,71.7,0.0,0,0,9,10,11.1,1,1
Stephon Gilmore,7016,CB,DAL,13,0,6.7,2,0,9,72.1,74.1,86.8,,76.4,71.3,14.3,1,6,285,288,0.4,1,6
Fletcher Cox,7018,DI,PHI,12,5,3.2,0,0,24,67.0,70.0,61.9,69.4,60.6,67.7,0.0,0,2,144,149,4.2,6,13
Bobby Wagner,7050,LB,SEA,13,22,2.2,0,0,29,59.6,80.0,84.8,78.1,90.8,90.3,5.3,4,1,328,331,11.3,37,50
Lavonte David,7060,LB,TB,11,10,1.7,0,0,30,65.8,68.9,60.1,63.6,71.1,66.1,11.4,5,1,239,242,8.8,21,29
Demario Davis,7079,LB,NO,13,19,4.2,1,0,20,80.6,88.8,87.5,74.3,85.5,83.9,8.8,5,1,331,342,6.0,20,33
Rodney McLeod,7271,S,CLV,10,5,4.9,0,0,8,52.5,54.1,83.0,52.5,61.4,50.3,21.7,5,0,102,106,9.8,10,13
Tashaun Gipson Sr.,7288,S,SF,13,9,6.2,1,0,28,72.6,74.7,62.7,66.4,79.6,71.3,13.6,3,2,223,231,1.8,4,10
Harrison Smith,7641,S,MIN,13,9,4.8,0,1,18,75.0,72.6,87.2,58.7,64.6,71.4,18.8,6,1,296,307,2.7,8,17
Josh Norman,7649,CB,BUF,1,0,5.0,0,0,4,,47.5,70.1,,54.4,70.5,0.0,0,0,5,5,0.0,0,1
Justin Bethel,7654,CB,MIA,3,1,1.7,0,0,17,69.3,73.7,79.8,90.9,65.4,85.2,0.0,0,0,32,33,6.3,2,3
Darius Slay,7817,CB,PHI,12,3,12.3,0,0,24,68.6,68.4,87.8,,58.8,64.3,9.1,1,3,227,235,0.9,2,7
Johnathan Hankins,7830,DI,DAL,13,9,3.2,0,0,9,65.4,45.7,28.8,61.2,43.4,41.2,10.7,3,3,167,168,4.8,8,16
Tyrann Mathieu,7850,S,NO,13,8,8.6,1,0,20,79.3,75.0,63.4,57.9,63.7,74.5,16.0,4,3,331,342,0.9,3,13
John Jenkins,7863,DI,LV,13,16,2.7,0,0,23,59.1,64.5,86.6,68.4,59.0,60.0,4.1,2,0,260,274,8.1,21,31
Duron Harmon,7872,S,CHI,2,0,4.0,0,0,6,60.8,63.6,76.5,59.0,67.5,82.6,0.0,0,0,29,29,3.4,1,1
William Gholston,7908,DI,TB,13,2,2.5,0,0,30,62.1,62.3,55.4,59.2,60.6,59.6,6.7,1,1,111,115,7.2,8,12
Micah Hyde,7941,S,BUF,12,2,21.6,0,0,4,67.3,66.2,87.6,63.0,56.0,69.4,18.8,3,0,228,234,0.4,1,11
Jordan Poyer,8000,S,BUF,12,12,7.0,0,0,4,69.2,71.2,60.9,53.7,77.2,75.7,5.6,2,1,263,269,3.8,10,22
Nick Williams,8006,DI,LAC,13,6,2.5,0,0,27,81.3,56.3,85.9,63.2,46.5,35.2,13.0,3,0,183,187,3.8,7,14
Mike Purcell,8530,DI,DEN,12,7,3.3,1,0,10,45.6,49.6,67.3,61.6,47.5,27.0,22.2,4,1,171,179,2.9,5,7
Jadeveon Clowney,8636,ED,BLT,13,4,2.3,0,0,3,65.9,78.0,65.9,76.1,66.7,34.1,16.7,4,2,124,126,9.7,12,16
Khalil Mack,8640,ED,LAC,13,9,1.7,0,1,27,83.0,90.9,89.5,80.6,90.5,69.3,5.7,2,0,253,259,8.3,21,24
Anthony Barr,8644,LB,MIN,2,0,,0,0,18,85.2,73.6,77.5,48.8,61.8,70.5,,0,0,3,3,0.0,0,0
Aaron Donald,8648,DI,LA,13,10,0.7,1,0,26,49.8,89.9,66.0,91.2,65.9,50.1,8.1,3,2,245,255,9.0,22,24
C.J. Mosley,8652,LB,NYJ,13,27,3.5,0,0,22,87.7,84.7,39.7,80.5,70.8,79.1,6.6,5,3,379,390,7.7,29,44
Jimmie Ward,8665,S,HST,8,7,6.7,0,0,13,70.3,70.5,12.0,50.7,73.7,82.4,5.6,1,3,176,181,2.3,4,10
Bradley Roby,8666,CB,PHI,6,0,1.0,0,0,24,58.9,61.0,81.7,70.4,62.9,51.4,50.0,1,0,80,84,1.3,1,1
DeMarcus Lawrence,8669,ED,DAL,13,11,0.7,1,0,9,63.6,90.3,73.9,79.9,90.2,52.0,3.3,1,1,140,142,11.4,16,18
Kyle Van Noy,8675,ED,BLT,10,2,4.6,0,0,3,62.3,68.4,65.1,71.5,53.9,54.5,0.0,0,1,85,88,5.9,5,8
Jerick McKinnon,8731,HB,KC,1,0,,0,0,16,,60.0,60.4,,60.0,,,0,0,1,1,0.0,0,0
DaQuan Jones,8747,DI,BUF,5,3,1.4,0,0,4,60.0,90.2,80.9,89.5,76.9,29.5,11.1,1,0,33,33,12.1,4,5
Brent Urban,8769,DI,BLT,13,3,3.3,0,0,3,62.7,65.7,83.9,60.9,62.5,64.7,6.3,1,0,81,82,7.4,6,12
Shelby Harris,8869,DI,CLV,13,4,0.5,0,0,8,58.0,71.6,63.3,73.9,65.9,35.7,16.0,4,1,144,149,9.7,14,17
Denico Autry,8982,ED,TEN,13,8,0.6,2,0,31,66.9,64.9,55.2,67.7,55.3,40.6,17.2,5,3,195,198,7.7,15,16
Shaquil Barrett,9000,ED,TB,13,12,2.3,0,0,30,45.7,72.2,33.0,80.8,67.0,67.3,6.1,2,4,182,185,6.0,11,19
Kerry Hyder Jr.,9045,ED,HST,6,1,-3.0,0,0,13,60.0,60.3,83.9,62.0,52.7,74.5,0.0,0,0,29,32,3.4,1,1
Adrian Phillips,9177,S,NE,12,2,6.2,0,0,19,45.0,46.4,79.1,39.2,64.3,28.3,12.5,1,0,43,45,7.0,3,5
C.J. Goodwin,9243,CB,DAL,2,0,,0,0,9,69.3,69.2,82.1,,60.0,75.4,,0,0,3,3,0.0,0,0
Daniel Sorensen,9253,S,NO,2,0,,0,0,20,47.7,46.4,70.8,,60.0,22.6,,0,0,3,3,0.0,0,0
Keith Smith,9302,FB,ATL,1,0,,0,0,2,,61.6,60.1,,60.0,,,0,0,1,1,0.0,0,0
Dante Fowler Jr.,9436,ED,DAL,11,1,2.5,1,0,9,64.1,63.3,0.0,73.2,56.6,32.5,16.7,1,5,54,54,3.7,2,4
Leonard Williams,9439,DI,SEA,14,12,2.6,2,0,29,67.9,71.5,33.0,77.0,62.1,39.0,8.8,3,5,260,264,5.8,15,19
Arik Armstead,9450,DI,SF,12,4,2.9,0,0,28,73.5,81.9,59.6,85.1,59.8,48.0,5.6,1,2,142,148,4.9,7,13
Marcus Peters,9451,CB,LV,12,3,5.1,0,0,23,71.3,68.8,86.8,,50.7,30.0,33.3,5,3,292,306,1.0,3,7
Bud Dupree,9455,ED,ATL,13,11,1.4,0,0,2,47.5,54.5,86.9,49.7,63.7,41.2,15.4,4,0,216,220,2.8,6,11
Shaq Thompson,9458,LB,CAR,2,3,6.5,0,0,5,59.9,65.3,75.2,64.3,65.8,43.2,0.0,0,0,34,35,2.9,1,4
Mario Edwards Jr.,9468,DI,SEA,13,2,1.1,1,0,29,60.0,67.4,14.9,79.2,58.9,37.8,14.3,2,4,146,147,5.5,8,10
Preston Smith,9471,ED,GB,13,10,2.4,1,0,12,60.4,71.2,73.8,64.1,73.7,68.9,3.3,1,1,215,223,7.4,16,19
Eric Kendricks,9478,LB,LAC,11,13,2.8,0,0,27,60.8,68.3,84.5,78.4,68.5,80.0,9.1,4,1,217,223,6.9,15,27
Denzel Perryman,9481,LB,HST,8,16,2.5,1,0,13,32.2,48.8,0.0,64.8,75.1,49.5,9.5,4,4,160,164,9.4,15,22
Ronald Darby,9483,CB,BLT,9,1,8.0,0,0,3,68.9,68.8,84.3,,60.3,52.1,25.0,1,0,108,109,0.9,1,2
Jordan Phillips,9485,DI,BUF,13,3,4.1,0,0,4,59.3,35.3,19.4,55.7,31.4,25.0,25.0,4,4,132,136,4.5,6,9
Markus Golden,9491,ED,PIT,11,0,1.0,0,0,25,64.3,77.2,82.4,72.9,71.1,56.5,0.0,0,0,80,85,6.3,5,5
Randy Gregory,9493,ED,SF,12,5,3.0,0,0,28,39.1,45.2,48.4,52.8,55.1,36.7,8.3,1,2,112,113,4.5,5,6
Frank Clark,9496,ED,SEA,6,2,4.0,0,0,29,42.3,38.6,51.2,48.6,44.3,28.0,20.0,1,1,55,55,3.6,2,2
Jordan Hicks,9517,LB,MIN,10,16,3.8,0,0,18,72.6,76.7,58.8,58.8,78.3,70.4,10.7,6,1,231,237,7.4,17,34
Danielle Hunter,9521,ED,MIN,13,11,2.9,0,0,18,73.0,78.3,83.6,78.1,49.7,62.7,7.0,3,1,259,269,7.3,19,29
Steven Nelson,9531,CB,HST,13,4,6.1,0,0,13,74.7,72.2,88.2,60.0,53.2,59.6,20.0,4,3,302,313,1.3,4,12
Angelo Blackson,9533,DI,JAX,11,4,0.3,0,0,15,57.8,53.8,54.9,48.5,66.1,28.3,16.7,2,1,72,75,8.3,6,6
Za'Darius Smith,9555,ED,CLV,13,6,0.0,2,0,8,87.8,77.3,17.4,81.4,59.9,37.7,16.7,3,5,145,148,6.2,9,9
Kwon Alexander,9557,LB,PIT,9,4,3.5,0,0,25,74.3,59.0,80.3,79.9,30.3,39.5,31.8,7,0,137,145,2.9,4,11
Grady Jarrett,9570,DI,ATL,8,6,1.9,1,0,2,55.6,70.1,63.9,70.3,66.9,44.7,11.1,2,1,119,121,8.4,10,10
Adrian Amos,9575,S,HST,8,2,4.9,0,0,13,61.0,72.7,85.5,,88.0,72.2,0.0,0,0,132,138,3.8,5,12
Bobby McCain,9578,CB,NYG,1,0,,0,0,21,57.4,49.0,73.5,,41.2,23.2,100.0,1,0,8,8,0.0,0,0
Michael Burton,9601,FB,DEN,1,0,,1,0,10,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
David Mayo,9602,LB,WAS,6,6,4.2,0,0,32,44.9,61.8,81.2,76.6,77.3,54.8,5.6,1,0,98,99,7.1,7,11
Quandre Diggs,9633,S,SEA,13,12,8.8,0,0,29,49.8,49.9,62.7,58.8,50.5,50.5,22.2,10,1,328,331,1.2,4,23
Rakeem Nunez-Roches,9650,DI,NYG,13,5,5.1,0,0,21,63.7,45.3,85.7,50.0,43.0,46.4,10.0,2,0,175,179,4.0,7,13
Troy Hill,9881,CB,CAR,13,5,3.2,2,0,5,75.8,64.5,0.0,44.0,40.9,42.4,16.7,3,4,132,134,3.8,5,10
DeShawn Williams,9891,DI,CAR,12,5,2.5,0,0,5,60.0,49.0,65.1,59.3,44.4,41.3,10.0,2,1,163,165,5.5,9,13
Dean Marlowe,9966,S,LAC,7,2,5.0,0,0,27,57.3,60.4,84.5,82.0,63.5,67.0,13.3,2,0,84,87,6.0,5,11
Alex Singleton,9994,LB,DEN,13,28,4.0,0,0,10,45.6,58.3,37.0,65.5,75.0,41.4,15.5,13,2,320,329,7.2,23,43
Efe Obada,10235,ED,WAS,4,0,3.0,0,0,32,64.4,44.0,83.2,71.8,25.9,71.7,0.0,0,0,33,33,3.0,1,1
Joey Bosa,10637,ED,LAC,9,3,2.7,1,0,27,65.4,78.4,18.1,80.3,70.7,66.8,6.3,1,4,99,102,11.1,11,12
Jalen Ramsey,10639,CB,MIA,6,0,5.0,2,0,17,76.1,74.8,84.9,60.0,59.8,72.1,0.0,0,2,114,117,0.0,0,1
DeForest Buckner,10641,DI,IND,13,18,2.8,0,0,14,68.1,77.2,29.9,84.7,61.4,55.3,3.8,2,5,260,266,9.6,25,32
Leonard Floyd,10643,ED,BUF,13,4,2.6,1,0,4,55.2,58.9,42.9,65.5,49.8,29.7,20.0,3,3,128,128,6.3,8,8
Eli Apple,10644,CB,MIA,7,1,3.6,1,0,17,48.9,56.4,84.9,84.7,85.9,55.7,0.0,0,4,142,146,2.1,3,5
Sheldon Rankins,10646,DI,HST,11,4,2.1,0,0,13,69.8,62.3,85.8,71.5,39.8,28.8,15.8,3,0,148,152,5.4,8,12
Keanu Neal,10651,S,PIT,9,7,7.1,0,0,25,56.4,59.6,81.1,60.2,65.1,50.2,17.2,5,1,146,154,4.8,7,17
Shaq Lawson,10653,ED,BUF,12,2,1.9,0,0,4,48.6,51.5,62.4,56.5,52.1,43.5,18.2,2,1,95,100,4.2,4,7
Artie Burns,10659,CB,SEA,4,0,,0,0,29,58.5,58.8,79.4,54.7,61.8,42.0,,0,0,14,15,0.0,0,0
Kenny Clark,10661,DI,GB,13,5,1.6,0,1,12,57.2,67.8,52.9,72.5,60.5,41.5,7.7,2,3,247,255,5.7,14,19
Emmanuel Ogbah,10666,ED,MIA,11,6,3.3,0,0,17,83.7,51.6,54.8,66.0,30.3,28.7,25.0,3,1,79,79,2.5,2,3
Jaylon Smith,10668,LB,LV,1,0,5.5,0,0,23,65.7,55.9,72.4,,50.6,75.0,0.0,0,0,14,14,0.0,0,2
Chris Jones,10671,DI,KC,12,5,0.9,0,0,16,49.9,79.3,48.3,84.4,63.7,28.9,13.3,2,4,178,183,3.4,6,8
Xavien Howard,10672,CB,MIA,11,4,6.5,1,0,17,55.9,57.9,85.4,78.9,60.3,50.5,23.1,3,6,239,243,0.4,1,6
Austin Johnson,10677,DI,LAC,13,12,2.8,0,0,27,60.0,40.6,57.4,48.7,42.7,60.2,6.5,2,2,239,244,4.2,10,17
Jihad Ward,10678,ED,NYG,13,3,3.7,1,0,21,64.0,40.4,59.0,48.1,38.4,29.7,33.3,5,2,227,232,1.8,4,7
A'Shawn Robinson,10680,DI,NYG,13,8,2.3,1,0,21,63.3,57.1,67.3,54.9,57.5,56.3,8.9,4,1,182,187,13.2,24,33
Jarran Reed,10683,DI,SEA,13,8,2.2,0,0,29,59.7,59.8,54.4,69.4,50.2,29.6,12.2,5,3,234,236,10.7,25,28
Deion Jones,10686,LB,CAR,9,2,3.4,0,0,5,74.0,59.1,0.0,66.6,38.4,58.3,18.8,3,2,72,72,9.7,7,11
Vonn Bell,10695,S,CAR,9,10,10.0,0,0,5,61.6,63.9,83.5,66.9,63.9,72.5,13.5,5,0,239,243,1.3,3,22
James Bradberry,10696,CB,PHI,12,3,6.0,1,0,24,54.5,57.8,87.7,59.0,72.1,75.3,0.0,0,4,241,250,0.8,2,5
Adam Gotsis,10697,DI,JAX,12,7,1.5,0,0,15,63.7,58.6,65.8,52.7,63.2,39.0,17.4,4,1,132,132,6.8,9,12
Kevin Byard,10698,S,PHI,12,13,6.8,2,1,24,63.0,69.4,59.7,62.4,83.9,90.3,7.3,3,3,301,310,2.3,7,25
Maliek Collins,10701,DI,HST,13,5,2.0,0,0,13,67.1,61.0,59.1,69.7,44.0,32.2,15.8,3,2,188,194,4.8,9,11
Yannick Ngakoue,10703,ED,CHI,13,5,2.0,0,0,6,52.6,39.9,70.8,47.6,37.7,28.9,21.1,4,2,163,166,4.3,7,10
Jonathan Bullard,10706,DI,MIN,13,6,1.5,0,0,18,57.7,59.8,71.6,49.9,67.6,59.7,3.1,1,1,206,216,11.7,24,25
Daryl Worley,10711,S,BLT,4,2,13.0,0,0,3,69.5,70.0,79.4,,58.7,84.0,0.0,0,0,38,39,0.0,0,3
Kendall Fuller,10718,CB,WAS,13,4,7.3,1,0,32,79.4,79.9,64.0,56.2,77.9,82.1,11.1,2,2,316,322,1.6,5,12
Javon Hargrave,10723,DI,SF,13,8,3.3,0,0,28,59.6,77.9,59.1,89.9,51.0,56.4,7.4,2,2,145,152,7.6,11,17
Justin Simmons,10732,S,DEN,11,7,8.2,0,1,10,53.5,61.6,52.8,80.0,80.8,66.9,13.3,4,1,265,274,1.5,4,19
Sheldon Day,10737,DI,MIN,2,0,1.3,0,0,18,,60.5,77.1,57.8,60.8,24.7,25.0,1,0,22,23,13.6,3,3
Eric Murray,10740,S,HST,6,0,4.8,0,0,13,63.6,60.9,82.7,56.2,50.2,29.2,33.3,2,0,61,64,3.3,2,4
Miles Killebrew,10745,LB,PIT,3,0,-1.0,0,0,25,61.3,65.1,73.5,57.8,68.4,79.5,0.0,0,0,8,9,12.5,1,1
De'Vondre Campbell,10749,LB,GB,9,13,4.8,0,0,12,63.1,67.0,49.5,68.1,69.2,71.0,10.3,4,1,204,206,4.4,9,22
Hassan Ridgeway,10750,DI,HST,3,1,1.0,0,0,13,,47.4,78.9,52.8,48.8,70.8,0.0,0,0,29,30,10.3,3,3
David Onyemata,10754,DI,ATL,11,9,2.1,1,0,2,68.1,85.8,26.1,75.5,77.7,61.4,8.1,3,4,190,195,10.5,20,25
Andrew Billings,10756,DI,CHI,13,8,1.4,0,0,6,73.8,65.5,53.9,71.0,58.0,35.4,16.0,4,2,187,188,6.4,12,13
Demarcus Robinson,10760,WR,LA,1,0,,0,0,26,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Blake Martinez,10765,LB,PIT,1,2,8.0,0,0,25,66.5,85.1,71.3,,79.7,79.5,0.0,0,0,14,14,0.0,0,1
Dean Lowry,10771,DI,MIN,9,7,3.7,0,0,18,55.0,47.4,55.8,53.6,53.1,28.5,16.7,2,1,115,117,1.7,2,3
Matthew Judon,10780,ED,NE,4,4,2.0,0,0,19,76.2,70.2,83.0,60.4,67.3,61.8,14.3,1,0,67,69,3.0,2,2
Quinton Jefferson,10781,DI,NYJ,13,6,3.1,0,0,22,60.8,52.0,55.3,73.8,37.0,63.3,11.1,3,2,212,219,6.6,14,18
DJ Reader,10800,DI,CIN,13,5,2.0,0,0,7,59.8,82.1,59.6,79.1,75.2,29.0,11.1,4,2,212,215,8.5,18,27
DeAndre Houston-Carson,10819,S,HST,8,1,8.3,0,0,13,47.2,43.9,85.8,,42.9,46.6,42.9,3,1,96,100,1.0,1,3
Kamu Grugier-Hill,10842,LB,CAR,12,8,6.7,0,0,5,58.3,51.6,81.8,71.4,44.9,33.3,23.1,6,0,174,177,2.9,5,12
Elandon Roberts,10848,LB,PIT,13,12,1.9,0,0,25,69.5,70.4,44.3,61.3,68.6,57.1,9.6,5,1,207,214,13.0,27,35
