,,Win,,Cover,,Total Points,,Implied,Implied Score,
West Virginia,2022-01-29 14:00:00,280,56.00,8.0,18.18,143.0,19.05,25.1,67.5,75.5
Arkansas,2022-01-29 14:00:00,-365,5.48,-8.0,18.18,143.0,17.39,74.9,75.5,67.5
Florida Atlantic,2022-01-29 14:00:00,-310,6.45,-6.5,16.67,136.5,19.05,72.3,71.5,65.0
Texas-San Antonio,2022-01-29 14:00:00,245,49.00,6.5,20.00,136.5,17.39,27.7,65.0,71.5
Oklahoma,2022-01-29 14:00:00,360,72.00,9.5,19.05,135.0,16.67,20.7,62.8,72.3
Auburn,2022-01-29 14:00:00,-490,4.08,-9.5,17.39,135.0,20.00,79.3,72.3,62.8
Maine,2022-01-29 14:00:00,1300,260.00,25.0,18.18,132.0,18.18,6.9,53.5,78.5
Vermont,2022-01-29 14:00:00,-3000,0.67,-25.0,18.18,132.0,18.18,93.1,78.5,53.5
Maryland-Baltimore County,2022-01-29 14:00:00,-120,16.67,-1.5,19.05,141.5,18.18,52.2,71.5,70.0
Binghamton,2022-01-29 14:00:00,100,20.00,1.5,17.39,141.5,18.18,47.8,70.0,71.5
North Carolina State,2022-01-29 14:00:00,260,52.00,7.5,17.39,150.5,18.18,26.5,71.5,79.0
North Carolina,2022-01-29 14:00:00,-335,5.97,-7.5,19.05,150.5,18.18,73.5,79.0,71.5
High Point,2022-01-29 14:00:00,250,50.00,7.5,18.18,124.5,19.05,27.3,58.5,66.0
Campbell,2022-01-29 14:00:00,-320,6.25,-7.5,18.18,124.5,17.39,72.7,66.0,58.5
Xavier,2022-01-29 14:00:00,-120,16.67,-1.5,18.18,137.5,17.39,52.2,69.5,68.0
Creighton,2022-01-29 14:00:00,100,20.00,1.5,18.18,137.5,19.05,47.8,68.0,69.5
St. Joseph's,2022-01-29 14:00:00,450,90.00,11.0,18.18,138.0,17.39,17.4,63.5,74.5
St. Bonaventure,2022-01-29 14:00:00,-630,3.17,-11.0,18.18,138.0,19.05,82.6,74.5,63.5
Saint Louis,2022-01-29 14:00:00,-260,7.69,-5.5,16.67,139.5,17.39,69.1,72.5,67.0
Duquesne,2022-01-29 14:00:00,210,42.00,5.5,20.00,139.5,19.05,30.9,67.0,72.5
Wisconsin-Milwaukee,2022-01-29 14:00:00,215,43.00,5.5,20.00,138.5,18.18,30.4,66.5,72.0
Youngstown State,2022-01-29 14:00:00,-265,7.55,-5.5,16.67,138.5,18.18,69.6,72.0,66.5
Illinois State,2022-01-29 14:00:00,,,,,,,,,
Northern Iowa,2022-01-29 14:00:00,,,,,,,,,
Samford,2022-01-29 14:00:00,-165,12.12,-3.5,18.18,150.5,16.67,60.4,77.0,73.5
Western Carolina,2022-01-29 14:00:00,145,29.00,3.5,18.18,150.5,20.00,39.6,73.5,77.0
American,2022-01-29 14:00:00,750,150.00,14.5,19.05,125.0,16.67,11.3,55.3,69.8
Navy,2022-01-29 14:00:00,-1250,1.60,-14.5,17.39,125.0,20.00,88.7,69.8,55.3
Indiana,2022-01-29 14:30:00,-120,16.67,-1.5,18.18,132.5,18.18,52.2,67.0,65.5
Maryland,2022-01-29 14:30:00,100,20.00,1.5,18.18,132.5,18.18,47.8,65.5,67.0
Arizona State,2022-01-29 14:30:00,3000,600.00,22.5,17.39,147.0,18.18,3.2,62.3,84.8
Arizona,2022-01-29 14:30:00,-9000,0.22,-22.5,19.05,147.0,18.18,96.8,84.8,62.3
Georgia State,2022-01-29 15:00:00,-200,10.00,-4.5,18.18,141.5,18.18,64.3,73.0,68.5
Louisiana-Monroe,2022-01-29 15:00:00,170,34.00,4.5,18.18,141.5,18.18,35.7,68.5,73.0
Middle Tennessee St.,2022-01-29 15:00:00,190,38.00,4.5,20.00,139.5,18.18,33.0,67.5,72.0
Western Kentucky,2022-01-29 15:00:00,-235,8.51,-4.5,16.67,139.5,18.18,67.0,72.0,67.5
North Dakota State,2022-01-29 15:00:00,385,77.00,9.5,18.18,155.0,18.18,19.7,72.8,82.3
South Dakota State,2022-01-29 15:00:00,-525,3.81,-9.5,18.18,155.0,18.18,80.3,82.3,72.8
Dixie State,2022-01-29 15:00:00,,,,,,,,,
Chicago State,2022-01-29 15:00:00,,,,,,,,,
Rice,2022-01-29 15:00:00,-235,8.51,-5.5,18.18,139.5,16.67,67.0,72.5,67.0
Southern Mississippi,2022-01-29 15:00:00,190,38.00,5.5,18.18,139.5,20.00,33.0,67.0,72.5
Miami (OH),2022-01-29 15:00:00,-145,13.79,-2.5,18.18,142.0,19.05,57.1,72.3,69.8
Eastern Michigan,2022-01-29 15:00:00,125,25.00,2.5,18.18,142.0,17.39,42.9,69.8,72.3
Tennessee-Martin,2022-01-29 15:00:00,3300,660.00,22.5,18.18,149.5,17.39,2.9,63.5,86.0
Belmont,2022-01-29 15:00:00,-10000,0.20,-22.5,18.18,149.5,19.05,97.1,86.0,63.5
Virginia Tech,2022-01-29 15:00:00,120,24.00,2.5,18.18,129.5,17.39,43.8,63.5,66.0
Florida State,2022-01-29 15:00:00,-140,14.29,-2.5,18.18,129.5,19.05,56.2,66.0,63.5
Winthrop,2022-01-29 15:00:00,125,25.00,3.0,18.18,142.5,18.18,42.9,69.8,72.8
Longwood,2022-01-29 15:00:00,-145,13.79,-3.0,18.18,142.5,18.18,57.1,72.8,69.8
Illinois-Chicago,2022-01-29 15:00:00,,,,,,,,,
Oakland,2022-01-29 15:00:00,,,,,,,,,
Temple,2022-01-29 15:00:00,400,80.00,9.5,19.05,137.5,18.18,19.1,64.0,73.5
SMU,2022-01-29 15:00:00,-550,3.64,-9.5,17.39,137.5,18.18,80.9,73.5,64.0
Western Michigan,2022-01-29 15:30:00,350,70.00,9.5,18.18,145.5,17.39,21.2,68.0,77.5
Ball State,2022-01-29 15:30:00,-475,4.21,-9.5,18.18,145.5,19.05,78.8,77.5,68.0
Arkansas-Little Rock,2022-01-29 16:00:00,425,85.00,10.5,18.18,132.5,18.18,18.2,61.0,71.5
Appalachian State,2022-01-29 16:00:00,-590,3.39,-10.5,18.18,132.5,18.18,81.8,71.5,61.0
Delaware,2022-01-29 16:00:00,115,23.00,2.5,17.39,150.5,17.39,44.7,74.0,76.5
James Madison,2022-01-29 16:00:00,-135,14.81,-2.5,19.05,150.5,19.05,55.3,76.5,74.0
Northeastern,2022-01-29 16:00:00,220,44.00,6.5,17.39,145.5,17.39,29.9,69.5,76.0
College of Charleston,2022-01-29 16:00:00,-275,7.27,-6.5,19.05,145.5,19.05,70.1,76.0,69.5
Elon,2022-01-29 16:00:00,-140,14.29,-2.5,18.18,139.5,18.18,56.2,71.0,68.5
William & Mary,2022-01-29 16:00:00,120,24.00,2.5,18.18,139.5,18.18,43.8,68.5,71.0
Portland State,2022-01-29 16:00:00,115,23.00,2.5,17.39,136.5,18.18,44.7,67.0,69.5
Northern Arizona,2022-01-29 16:00:00,-135,14.81,-2.5,19.05,136.5,18.18,55.3,69.5,67.0
Kansas State,2022-01-29 16:00:00,-110,18.18,-1.5,20.00,126.5,18.18,50.0,64.0,62.5
Mississippi,2022-01-29 16:00:00,-110,18.18,1.5,16.67,126.5,18.18,50.0,62.5,64.0
Eastern Kentucky,2022-01-29 16:00:00,-170,11.76,-4.0,20.00,139.5,19.05,61.2,71.8,67.8
Stetson,2022-01-29 16:00:00,150,30.00,4.0,16.67,139.5,17.39,38.8,67.8,71.8
Oklahoma State,2022-01-29 16:00:00,145,29.00,3.5,18.18,131.5,17.39,39.6,64.0,67.5
Florida,2022-01-29 16:00:00,-165,12.12,-3.5,18.18,131.5,19.05,60.4,67.5,64.0
Texas A&M-Corpus Christi,2022-01-29 16:00:00,-275,7.27,-7.0,20.00,154.0,20.00,70.1,80.5,73.5
Northwestern State,2022-01-29 16:00:00,220,44.00,7.0,16.67,154.0,16.67,29.9,73.5,80.5
Oral Roberts,2022-01-29 16:00:00,-310,6.45,-6.5,16.67,153.5,18.18,72.3,80.0,73.5
Denver,2022-01-29 16:00:00,245,49.00,6.5,20.00,153.5,18.18,27.7,73.5,80.0
Baylor,2022-01-29 16:00:00,-160,12.50,-3.5,19.05,150.5,18.18,59.6,77.0,73.5
Alabama,2022-01-29 16:00:00,140,28.00,3.5,17.39,150.5,18.18,40.4,73.5,77.0
Long Beach State,2022-01-29 16:00:00,125,25.00,2.5,18.18,145.5,19.05,42.9,71.5,74.0
UC Davis,2022-01-29 16:00:00,-145,13.79,-2.5,18.18,145.5,17.39,57.1,74.0,71.5
North Texas,2022-01-29 16:00:00,145,29.00,3.5,18.18,125.5,17.39,39.6,61.0,64.5
Louisiana Tech,2022-01-29 16:00:00,-165,12.12,-3.5,18.18,125.5,19.05,60.4,64.5,61.0
Central Michigan,2022-01-29 16:00:00,,,,,,,,,
Northern Illinois,2022-01-29 16:00:00,,,,,,,,,
Abilene Christian,2022-01-29 16:00:00,-600,3.33,-10.5,17.39,134.5,16.67,82.1,72.5,62.0
Lamar,2022-01-29 16:00:00,435,87.00,10.5,19.05,134.5,20.00,17.9,62.0,72.5
USC Upstate,2022-01-29 16:00:00,210,42.00,6.0,18.18,143.0,17.39,30.9,68.5,74.5
North Carolina A&T,2022-01-29 16:00:00,-260,7.69,-6.0,18.18,143.0,19.05,69.1,74.5,68.5
UNC-Asheville,2022-01-29 16:00:00,105,21.00,1.0,18.18,127.5,18.18,46.8,63.3,64.3
Presbyterian,2022-01-29 16:00:00,-125,16.00,-1.0,18.18,127.5,18.18,53.2,64.3,63.3
VCU,2022-01-29 16:00:00,135,27.00,2.5,21.00,132.5,17.39,41.2,65.0,67.5
Richmond,2022-01-29 16:00:00,-155,12.90,-2.5,16.00,132.5,19.05,58.8,67.5,65.0
Maryland-Eastern Shore,2022-01-29 16:00:00,250,50.00,7.0,20.00,142.0,19.05,27.3,67.5,74.5
Coppin State,2022-01-29 16:00:00,-320,6.25,-7.0,16.67,142.0,17.39,72.7,74.5,67.5
Delaware State,2022-01-29 16:00:00,900,180.00,15.0,18.18,141.5,18.18,9.6,63.3,78.3
Morgan State,2022-01-29 16:00:00,-1600,1.25,-15.0,18.18,141.5,18.18,90.4,78.3,63.3
Howard,2022-01-29 16:00:00,-125,16.00,-2.0,19.05,146.0,17.39,53.2,74.0,72.0
North Carolina Central,2022-01-29 16:00:00,105,21.00,2.0,17.39,146.0,19.05,46.8,72.0,74.0
Southern,2022-01-29 16:00:00,-125,16.00,-2.0,20.00,138.5,19.05,53.2,70.3,68.3
Alcorn State,2022-01-29 16:00:00,105,21.00,2.0,16.67,138.5,17.39,46.8,68.3,70.3
Sam Houston,2022-01-29 16:00:00,155,31.00,3.5,21.00,137.5,17.39,37.9,67.0,70.5
Seattle,2022-01-29 16:00:00,-180,11.11,-3.5,16.00,137.5,19.05,62.1,70.5,67.0
Norfolk State,2022-01-29 16:00:00,-255,7.84,-8.0,18.18,146.0,20.00,68.7,77.0,69.0
South Carolina State,2022-01-29 16:00:00,205,41.00,8.0,18.18,146.0,16.67,31.3,69.0,77.0
Illinois,2022-01-29 16:30:00,,,,,,,,,
Northwestern,2022-01-29 16:30:00,,,,,,,,,
Tennessee State,2022-01-29 16:30:00,,,,,,,,,
Eastern Illinois,2022-01-29 16:30:00,,,,,,,,,
Radford,2022-01-29 16:30:00,260,52.00,7.5,18.18,131.0,20.00,26.5,61.8,69.3
Gardner-Webb,2022-01-29 16:30:00,-335,5.97,-7.5,18.18,131.0,16.67,73.5,69.3,61.8
St. John's,2022-01-29 16:30:00,650,130.00,12.5,19.05,142.5,18.18,12.8,65.0,77.5
Villanova,2022-01-29 16:30:00,-1000,2.00,-12.5,17.39,142.5,18.18,87.2,77.5,65.0
Texas-Arlington,2022-01-29 17:00:00,225,45.00,6.5,18.18,127.5,17.39,29.5,60.5,67.0
Texas State,2022-01-29 17:00:00,-280,7.14,-6.5,18.18,127.5,19.05,70.5,67.0,60.5
Lipscomb,2022-01-29 17:00:00,105,21.00,2.0,17.39,148.5,18.18,46.8,73.3,75.3
North Florida,2022-01-29 17:00:00,-125,16.00,-2.0,19.05,148.5,18.18,53.2,75.3,73.3
St. Francis (Pa.),2022-01-29 17:00:00,215,43.00,6.0,18.18,129.0,19.05,30.4,61.5,67.5
Mount St. Mary's,2022-01-29 17:00:00,-265,7.55,-6.0,18.18,129.0,17.39,69.6,67.5,61.5
North Dakota,2022-01-29 17:00:00,525,105.00,11.5,18.18,145.5,18.18,15.3,67.0,78.5
South Dakota,2022-01-29 17:00:00,-760,2.63,-11.5,18.18,145.5,18.18,84.7,78.5,67.0
Kent State,2022-01-29 17:00:00,120,24.00,2.5,18.18,145.5,17.39,43.8,71.5,74.0
Bowling Green,2022-01-29 17:00:00,-140,14.29,-2.5,18.18,145.5,19.05,56.2,74.0,71.5
SIU-Edwardsville,2022-01-29 17:00:00,,,,,,,,,
SE Missouri State,2022-01-29 17:00:00,,,,,,,,,
Morehead State,2022-01-29 17:00:00,385,77.00,9.5,19.05,136.5,18.18,19.7,63.5,73.0
Murray State,2022-01-29 17:00:00,-525,3.81,-9.5,17.39,136.5,18.18,80.3,73.0,63.5
Utah,2022-01-29 17:00:00,-105,19.05,-1.0,20.00,137.0,16.67,48.9,69.0,68.0
Washington,2022-01-29 17:00:00,-115,17.39,1.0,16.67,137.0,20.00,51.1,68.0,69.0
Florida A&M,2022-01-29 17:00:00,-125,16.00,-1.5,19.05,126.5,20.00,53.2,64.0,62.5
Alabama A&M,2022-01-29 17:00:00,105,21.00,1.5,17.39,126.5,16.67,46.8,62.5,64.0
Grambling,2022-01-29 17:00:00,185,37.00,4.5,20.00,126.5,20.00,33.6,61.0,65.5
Jackson State,2022-01-29 17:00:00,-225,8.89,-4.5,16.67,126.5,16.67,66.4,65.5,61.0
Incarnate Word,2022-01-29 17:00:00,550,110.00,12.0,19.05,148.0,18.18,14.8,68.0,80.0
SE Louisiana,2022-01-29 17:00:00,-800,2.50,-12.0,17.39,148.0,18.18,85.2,80.0,68.0
Arkansas-Pine Bluff,2022-01-29 17:00:00,-150,13.33,-2.5,20.00,143.0,16.67,58.0,72.8,70.3
Mississippi Valley St.,2022-01-29 17:00:00,130,26.00,2.5,16.67,143.0,20.00,42.0,70.3,72.8
North Alabama,2022-01-29 17:30:00,220,44.00,6.5,18.18,137.5,18.18,29.9,65.5,72.0
Kennesaw State,2022-01-29 17:30:00,-275,7.27,-6.5,18.18,137.5,18.18,70.1,72.0,65.5
Hampton,2022-01-29 17:30:00,125,25.00,2.5,18.18,136.5,19.05,42.9,67.0,69.5
Charleston Southern,2022-01-29 17:30:00,-145,13.79,-2.5,18.18,136.5,17.39,57.1,69.5,67.0
Idaho,2022-01-29 18:00:00,750,150.00,14.5,18.18,149.0,19.05,11.3,67.3,81.8
Montana State,2022-01-29 18:00:00,-1250,1.60,-14.5,18.18,149.0,17.39,88.7,81.8,67.3
Central Arkansas,2022-01-29 18:00:00,350,70.00,9.5,18.18,141.5,18.18,21.2,66.0,75.5
Jacksonville,2022-01-29 18:00:00,-475,4.21,-9.5,18.18,141.5,18.18,78.8,75.5,66.0
Kentucky,2022-01-29 18:00:00,190,38.00,5.5,18.18,152.0,17.39,33.0,73.3,78.8
Kansas,2022-01-29 18:00:00,-235,8.51,-5.5,18.18,152.0,19.05,67.0,78.8,73.3
Mississippi State,2022-01-29 18:00:00,260,52.00,7.5,18.18,132.5,18.18,26.5,62.5,70.0
Texas Tech,2022-01-29 18:00:00,-335,5.97,-7.5,18.18,132.5,18.18,73.5,70.0,62.5
Georgia,2022-01-29 18:00:00,340,68.00,8.5,19.05,139.5,19.05,21.7,65.5,74.0
Vanderbilt,2022-01-29 18:00:00,-450,4.44,-8.5,17.39,139.5,17.39,78.3,74.0,65.5
Furman,2022-01-29 18:00:00,-240,8.33,-6.0,20.00,139.5,18.18,67.6,72.8,66.8
Mercer,2022-01-29 18:00:00,195,39.00,6.0,16.67,139.5,18.18,32.4,66.8,72.8
Virginia,2022-01-29 18:00:00,130,26.00,3.0,18.18,123.5,17.39,42.0,60.3,63.3
Notre Dame,2022-01-29 18:00:00,-150,13.33,-3.0,18.18,123.5,19.05,58.0,63.3,60.3
Yale,2022-01-29 18:00:00,150,30.00,3.5,19.05,149.5,18.18,38.8,73.0,76.5
Princeton,2022-01-29 18:00:00,-170,11.76,-3.5,17.39,149.5,18.18,61.2,76.5,73.0
Texas Southern,2022-01-29 18:00:00,-150,13.33,-2.5,17.39,142.5,18.18,58.0,72.5,70.0
Prairie View,2022-01-29 18:00:00,130,26.00,2.5,19.05,142.5,18.18,42.0,70.0,72.5
Rutgers,2022-01-29 18:30:00,-140,14.29,-2.5,19.05,138.5,18.18,56.2,70.5,68.0
Nebraska,2022-01-29 18:30:00,120,24.00,2.5,17.39,138.5,18.18,43.8,68.0,70.5
Connecticut,2022-01-29 18:30:00,,,,,,,,,
DePaul,2022-01-29 18:30:00,,,,,,,,,
South Alabama,2022-01-29 19:00:00,-130,15.38,-1.5,16.00,135.5,18.18,54.3,68.5,67.0
Troy,2022-01-29 19:00:00,110,22.00,1.5,21.00,135.5,18.18,45.7,67.0,68.5
San Diego,2022-01-29 19:00:00,140,28.00,3.5,17.39,132.5,18.18,40.4,64.5,68.0
Loyola Marymount,2022-01-29 19:00:00,-160,12.50,-3.5,19.05,132.5,18.18,59.6,68.0,64.5
Santa Clara,2022-01-29 19:00:00,260,52.00,7.5,19.05,150.5,18.18,26.5,71.5,79.0
San Francisco,2022-01-29 19:00:00,-335,5.97,-7.5,17.39,150.5,18.18,73.5,79.0,71.5
Hofstra,2022-01-29 19:00:00,-195,10.26,-4.5,18.18,141.5,17.39,63.7,73.0,68.5
UNC-Wilmington,2022-01-29 19:00:00,165,33.00,4.5,18.18,141.5,19.05,36.3,68.5,73.0
Bellarmine,2022-01-29 19:00:00,120,24.00,2.5,18.18,142.5,18.18,43.8,70.0,72.5
Florida Gulf Coast,2022-01-29 19:00:00,-140,14.29,-2.5,18.18,142.5,18.18,56.2,72.5,70.0
Jacksonville State,2022-01-29 19:00:00,185,37.00,6.0,18.18,132.5,18.18,33.6,63.3,69.3
Liberty,2022-01-29 19:00:00,-225,8.89,-6.0,18.18,132.5,18.18,66.4,69.3,63.3
UNC-Charlotte,2022-01-29 19:00:00,140,28.00,3.5,17.39,132.0,17.39,40.4,64.3,67.8
Old Dominion,2022-01-29 19:00:00,-160,12.50,-3.5,19.05,132.0,19.05,59.6,67.8,64.3
Albany,2022-01-29 19:00:00,-110,18.18,-1.0,19.05,127.0,16.67,50.0,64.0,63.0
NJIT,2022-01-29 19:00:00,-110,18.18,1.0,17.39,127.0,20.00,50.0,63.0,64.0
UAB,2022-01-29 19:00:00,-435,4.60,-8.5,16.67,152.5,17.39,77.8,80.5,72.0
Marshall,2022-01-29 19:00:00,330,66.00,8.5,20.00,152.5,19.05,22.2,72.0,80.5
UNC-Greensboro,2022-01-29 19:00:00,260,52.00,7.5,18.18,125.5,19.05,26.5,59.0,66.5
Wofford,2022-01-29 19:00:00,-335,5.97,-7.5,18.18,125.5,17.39,73.5,66.5,59.0
Wisconsin-Green Bay,2022-01-29 19:00:00,170,34.00,4.5,19.05,133.5,18.18,35.7,64.5,69.0
Robert Morris,2022-01-29 19:00:00,-200,10.00,-4.5,17.39,133.5,18.18,64.3,69.0,64.5
California,2022-01-29 19:00:00,575,115.00,12.5,17.39,129.0,19.05,14.2,58.3,70.8
USC,2022-01-29 19:00:00,-850,2.35,-12.5,19.05,129.0,17.39,85.8,70.8,58.3
Georgia Southern,2022-01-29 20:00:00,220,44.00,6.5,18.18,134.5,18.18,29.9,64.0,70.5
Louisiana-Lafayette,2022-01-29 20:00:00,-275,7.27,-6.5,18.18,134.5,18.18,70.1,70.5,64.0
Pepperdine,2022-01-29 20:00:00,2500,500.00,20.5,17.39,132.5,18.18,3.7,56.0,76.5
St. Mary's (CAL),2022-01-29 20:00:00,-8000,0.25,-20.5,19.05,132.5,18.18,96.3,76.5,56.0
Idaho State,2022-01-29 20:00:00,850,170.00,15.5,16.67,143.5,18.18,10.1,64.0,79.5
Northern Colorado,2022-01-29 20:00:00,-1500,1.33,-15.5,20.00,143.5,18.18,89.9,79.5,64.0
Tennessee,2022-01-29 20:00:00,150,30.00,3.5,19.05,126.5,18.18,38.8,61.5,65.0
Texas,2022-01-29 20:00:00,-170,11.76,-3.5,17.39,126.5,18.18,61.2,65.0,61.5
Nicholls State,2022-01-29 20:00:00,-425,4.71,-9.0,19.05,145.5,19.05,77.3,77.3,68.3
Houston Baptist,2022-01-29 20:00:00,320,64.00,9.0,17.39,145.5,17.39,22.7,68.3,77.3
UM-Kansas City,2022-01-29 20:00:00,-225,8.89,-5.5,18.18,148.0,18.18,66.4,76.8,71.3
Omaha,2022-01-29 20:00:00,185,37.00,5.5,18.18,148.0,18.18,33.6,71.3,76.8
Evansville,2022-01-29 20:00:00,1000,200.00,16.5,18.18,128.0,18.18,8.7,55.8,72.3
Missouri State,2022-01-29 20:00:00,-2000,1.00,-16.5,18.18,128.0,18.18,91.3,72.3,55.8
Tarleton State,2022-01-29 20:00:00,-135,14.81,-2.5,18.18,142.5,18.18,55.3,72.5,70.0
Texas Rio Grande Valley,2022-01-29 20:00:00,115,23.00,2.5,18.18,142.5,18.18,44.7,70.0,72.5
Wake Forest,2022-01-29 20:00:00,100,20.00,1.5,18.18,153.5,19.05,47.8,76.0,77.5
Syracuse,2022-01-29 20:00:00,-120,16.67,-1.5,18.18,153.5,17.39,52.2,77.5,76.0
South Florida,2022-01-29 20:00:00,190,38.00,5.5,18.18,126.0,19.05,33.0,60.3,65.8
Tulsa,2022-01-29 20:00:00,-235,8.51,-5.5,18.18,126.0,17.39,67.0,65.8,60.3
Houston,2022-01-29 20:00:00,-280,7.14,-6.5,18.18,137.5,18.18,70.5,72.0,65.5
Central Florida,2022-01-29 20:00:00,225,45.00,6.5,18.18,137.5,18.18,29.5,65.5,72.0
Cal State-Fullerton,2022-01-29 20:00:00,100,20.00,1.5,17.39,133.5,18.18,47.8,66.0,67.5
UC Riverside,2022-01-29 20:00:00,-120,16.67,-1.5,19.05,133.5,18.18,52.2,67.5,66.0
Bethune-Cookman,2022-01-29 20:00:00,145,29.00,3.5,18.18,133.0,18.18,39.6,64.8,68.3
Alabama State,2022-01-29 20:00:00,-165,12.12,-3.5,18.18,133.0,18.18,60.4,68.3,64.8
South Carolina,2022-01-29 20:30:00,230,46.00,6.5,20.00,134.5,16.67,29.0,64.0,70.5
Texas A&M,2022-01-29 20:30:00,-290,6.90,-6.5,16.67,134.5,20.00,71.0,70.5,64.0
Austin Peay,2022-01-29 20:30:00,175,35.00,4.5,20.00,143.5,19.05,34.9,69.5,74.0
Tennessee Tech,2022-01-29 20:30:00,-210,9.52,-4.5,16.67,143.5,17.39,65.1,74.0,69.5
Portland,2022-01-29 21:00:00,4000,800.00,32.5,16.67,156.5,17.39,2.4,62.0,94.5
Gonzaga,2022-01-29 21:00:00,-15000,0.13,-32.5,20.00,156.5,19.05,97.6,94.5,62.0
Eastern Washington,2022-01-29 21:00:00,190,38.00,5.5,18.18,144.0,19.05,33.0,69.3,74.8
Montana,2022-01-29 21:00:00,-235,8.51,-5.5,18.18,144.0,17.39,67.0,74.8,69.3
Cal-Poly San Luis Obispo,2022-01-29 21:00:00,700,140.00,13.5,18.18,120.5,18.18,12.0,53.5,67.0
UC Irvine,2022-01-29 21:00:00,-1125,1.78,-13.5,18.18,120.5,18.18,88.0,67.0,53.5
Grand Canyon,2022-01-29 21:00:00,180,36.00,4.5,20.00,134.5,17.39,34.2,65.0,69.5
New Mexico State,2022-01-29 21:00:00,-220,9.09,-4.5,16.67,134.5,19.05,65.8,69.5,65.0
Florida International,2022-01-29 21:00:00,215,43.00,6.5,18.18,131.0,16.67,30.4,62.3,68.8
UTEP,2022-01-29 21:00:00,-265,7.55,-6.5,18.18,131.0,20.00,69.6,68.8,62.3
BYU,2022-01-29 21:30:00,-1125,1.78,-12.5,17.39,135.5,17.39,88.0,74.0,61.5
Pacific,2022-01-29 21:30:00,700,140.00,12.5,19.05,135.5,19.05,12.0,61.5,74.0
Stanford,2022-01-29 21:30:00,600,120.00,12.5,18.18,134.0,16.67,13.7,60.8,73.3
UCLA,2022-01-29 21:30:00,-900,2.22,-12.5,18.18,134.0,20.00,86.3,73.3,60.8
Weber State,2022-01-29 22:00:00,-575,3.48,-10.5,18.18,143.5,17.39,81.3,77.0,66.5
Sacramento State,2022-01-29 22:00:00,410,82.00,10.5,18.18,143.5,19.05,18.7,66.5,77.0
Utah State,2022-01-29 22:00:00,100,20.00,1.0,18.18,150.5,20.00,47.8,74.8,75.8
