DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
30031347,Travis Kelce,TE,KC,MIN,,7600,,19.79,19.79,2.6032894736842107,21.260000000000403,23.630902158573335,0,100,28.5351,53.4341,20.3686,12.4,18.6,27.4,31.9,39.8,48.601,15.9394,9.5,14.8,21.1,24.8,31.8,40.3,15.9394,9.5,14.8,21.1,24.8,31.8,40.3,20.3686,12.4,18.6,27.4,31.9,39.8,48.601,10.4953,8.52576,8.52576,10.4953,0,0,0,0,0,7.05672,82.1957,0.702456,0,0,0
30030745,David Montgomery,RB,DET,CAR,,6600,,19.54,19.54,2.959848484848485,32.11999999999973,35.362727590131826,0,100,26.7163,43.2318,19.1664,12,17.6,25,29.05,36.9,46.4505,16.9923,10.6,15.9,22,25.7,32.5,41.7005,16.9923,10.6,15.9,22,25.7,32.5,41.7005,19.1664,12,17.6,25,29.05,36.9,46.4505,9.42029,8.37068,8.37068,9.42029,0,0,0,0,0,2.77216,21.2505,0.124,20.184,80.8167,0.793688
30030977,A.J. Brown,WR,PHI,LAR,,8000,,18.89,18.89,2.36125,13.78000000000019,14.613724225284114,0,100,27.25,49.867000000000004,19.0775,11.2,17.1,25.6,30.5,38.105,47.001,15.0435,8.7,13.8,19.9,23.8,30.7,38.901,15.0435,8.7,13.8,19.9,23.8,30.7,38.901,19.0775,11.2,17.1,25.6,30.5,38.105,47.001,10.293,8.35173,8.35173,10.293,0,0,0,0,0,6.17818,83.3499,0.603672,0,0,0
30030675,Jared Goff,QB,DET,CAR,,6300,,18.55,18.55,2.943650793650794,7.940000000000022,7.964074381973074,0,100,26.7163,43.2318,19.0889,13.44,18.28,23.82,27.323,32.8,39.3602,18.2647,13.295,17.78,22.6025,25.38,30.442,36.5212,18.2647,13.295,17.78,22.6025,25.38,30.442,36.5212,19.0889,13.44,18.28,23.82,27.323,32.8,39.3602,7.68573,6.91472,6.91472,7.68573,31.1257,22.1124,263.013,1.91925,0.562594,0,0,0,2.73163,5.70114,0.106094
30030676,Joe Burrow,QB,CIN,ARI,,6200,,18.55,18.55,2.9911290322580646,10.820000000000105,10.962746062380258,0,100,24.0898,45.1043,18.4864,12.86,17.74,23.42,26.763,32.3,38.4602,17.7437,12.74,17.32,22.24,24.88,29.7215,35.5802,17.7437,12.74,17.32,22.24,24.88,29.7215,35.5802,18.4864,12.86,17.74,23.42,26.763,32.3,38.4602,7.67289,6.89695,6.89695,7.67289,35.3221,25.2532,257.579,1.814,0.663611,0,0,0,2.43947,8.28809,0.0701389
30030680,Russell Wilson,QB,DEN,NYJ,,5700,,18.26,18.26,3.202631578947369,3.4199999999999906,3.4066614288119994,0,100,22.6804,42.957300000000004,18.2114,12.78,17.42,22.8025,26,31.741,39.2023,17.6964,12.76,17.12,22,24.72,29.781,36.4406,17.6964,12.76,17.12,22,24.72,29.781,36.4406,18.2114,12.78,17.42,22.8025,26,31.741,39.2023,7.47679,6.88652,6.88652,7.47679,31.6718,20.9011,238.922,1.51099,0.662462,0,0,0,4.26802,19.271,0.149925
30030679,Daniel Jones,QB,NYG,MIA,,5800,,18.18,18.18,3.1336206896551726,7.360000000000006,7.432101165437862,0,100,17.1893,47.6886,17.0453,11.56,16.12,21.425,24.783,31.2715,39.6039,16.7438,11.54,16.06,21.105,24.14,29.621,36.9011,16.7438,11.54,16.06,21.105,24.14,29.621,36.9011,17.0453,11.56,16.12,21.425,24.783,31.2715,39.6039,7.65077,7.1769,7.1769,7.65077,34.2691,21.0124,200.62,0.989688,0.784406,0,0,0,7.70962,45.2725,0.225719
30030747,Joe Mixon,RB,CIN,ARI,,6400,,18.05,18.06,2.8210937499999997,26.080000000000393,28.393278455455835,0,100,24.0898,45.1043,17.9091,11.1,16.3,23.1,27.3,35,44.1005,15.6071,9.4,14.3,20.2,23.8,30.6,39.0525,15.6071,9.4,14.3,20.2,23.8,30.6,39.0525,17.9091,11.1,16.3,23.1,27.3,35,44.1005,8.98078,7.94919,7.94919,8.98078,0,0,0,0,0,3.44836,22.0862,0.135722,18.6567,72.4546,0.609833
30030681,Matthew Stafford,QB,LAR,PHI,,5600,,18.04,18.04,3.221428571428571,3.1799999999999917,3.1313456095810346,0,100,22.617,49.867000000000004,18.0827,12.44,17.44,23,26.44,31.662,38.12,17.1513,12.3,16.7,21.44,24.203,29.001,35.12,17.1513,12.3,16.7,21.44,24.203,29.001,35.12,18.0827,12.44,17.44,23,26.44,31.662,38.12,7.64127,6.78813,6.78813,7.64127,36.3023,23.6025,269.497,1.64229,0.86875,0,0,0,2.14457,4.69835,0.0666444
30030739,Derrick Henry,RB,TEN,IND,,7500,,17.74,17.74,2.3659999999999997,10.200000000000086,10.267108768619691,0,100,23.036,43.498000000000005,17.9892,10.8,16.4,23.6,28,35.8,44.6515,15.9944,9.6,14.8,20.8,24.7,31.5,40.503,15.9944,9.6,14.8,20.8,24.7,31.5,40.503,17.9892,10.8,16.4,23.6,28,35.8,44.6515,9.29837,8.22433,8.22433,9.29837,0,0,0,0,0,2.14112,15.6366,0.0892188,22.2498,85.3904,0.71975
30030677,C.J. Stroud,QB,HOU,ATL,,6000,,17.46,17.46,2.91,2.9199999999999933,2.889897286589657,0,100,20.5223,42.0731,17.7162,12.38,16.82,22.38,25.626,31.161,37.8406,17.0166,12.32,16.4,21.1,23.9145,28.84,35.2509,17.0166,12.32,16.4,21.1,23.9145,28.84,35.2509,17.7162,12.38,16.82,22.38,25.626,31.161,37.8406,7.36587,6.63707,6.63707,7.36587,33.8095,22.2287,254.66,1.39641,0.747312,0,0,0,3.61794,12.8219,0.118219
30030683,Joshua Dobbs,QB,ARI,CIN,,5200,,17.3,17.3,3.326923076923076,10.420000000000092,10.56322743530776,0,100,21.0145,45.1043,17.1983,11.895,16.42,21.645,24.86,30.821,38.6404,16.893,11.875,16.36,21.22,24.123,29.602,36.4832,16.893,11.875,16.36,21.22,24.123,29.602,36.4832,17.1983,11.895,16.42,21.645,24.86,30.821,38.6404,7.48538,7.07016,7.07016,7.48538,32.1826,22.2027,216.669,1.25089,0.767556,0,0,0,6.43267,31.0833,0.235806
30030749,Alvin Kamara,RB,NO,NE,,6300,,17.07,17.07,2.7095238095238097,15.480000000000238,15.85922325993394,0,100,18.5543,38.5613,17.8389,11.8,16.5,22.4562,26.4,33.8,43.301,15.1921,9.8,13.9187,19.4,22.7113,29,37.2,15.1921,9.8,13.9187,19.4,22.7113,29,37.2,17.8389,11.8,16.5,22.4562,26.4,33.8,43.301,8.34659,7.2762,7.2762,8.34659,0,0,0,0,0,4.49106,34.6995,0.172125,17.3353,63.93,0.354969
30030753,De'Von Achane,RB,MIA,NYG,,6100,,17.05,17.06,2.795901639344262,25.340000000000472,27.22232037942834,0,100,30.4993,47.6886,17.1072,10.8,16.1,22.2,25.7075,32.7525,41.7,15.2899,9.5,14.5,20,23.2,29.3,36.802,15.2899,9.5,14.5,20,23.2,29.3,36.802,17.1072,10.8,16.1,22.2,25.7075,32.7525,41.7,8.46488,7.60073,7.60073,8.46488,0,0,0,0,0,2.96794,32.6249,0.211906,10.5363,58.2703,0.58225
30030690,Ryan Tannehill,QB,TEN,IND,,4900,,16.08,16.08,3.2806122448979598,4.579999999999983,4.552343008209531,0,100,23.036,43.498000000000005,16.3499,11.0775,15.5,20.66,23.883,30.041,36.8602,15.9392,11.055,15.36,20.1925,22.96,28.062,34.7606,15.9392,11.055,15.36,20.1925,22.96,28.062,34.7606,16.3499,11.0775,15.5,20.66,23.883,30.041,36.8602,7.3515,6.81955,6.81955,7.3515,31.3423,21.3926,230.979,1.42547,0.773219,0,0,0,3.13191,11.6205,0.155937
30030987,DeVonta Smith,WR,PHI,LAR,,7400,,15.76,15.76,2.129054054054054,6.259999999999974,6.04843675213676,0,100,27.25,49.867000000000004,15.4112,8.9,13.6,20.4625,25,32.1,41.2,12.086,6.7,10.8,16.4,19.5788,25.6,33,12.086,6.7,10.8,16.4,19.5788,25.6,33,15.4112,8.9,13.6,20.4625,25,32.1,41.2,8.80891,7.12426,7.12426,8.80891,0,0,0,0,0,5.57321,67.1614,0.435194,0,0,0
30030743,Kyren Williams,RB,LAR,PHI,,6700,,15.75,15.75,2.3507462686567164,6.659999999999985,6.428871283113957,0,100,22.617,49.867000000000004,15.8961,9.6,14.4,20.8,24.6,32.6525,41.6,14.2057,8.3,12.825,18.8,22.2,28.9,36.8005,14.2057,8.3,12.825,18.8,22.2,28.9,36.8005,15.8961,9.6,14.4,20.8,24.6,32.6525,41.6,8.62113,7.74373,7.74373,8.62113,0,0,0,0,0,2.7409,29.2951,0.153217,15.7629,57.8249,0.539439
30030997,Garrett Wilson,WR,NYJ,DEN,,6000,,15.5,15.5,2.5833333333333335,14.660000000000215,15.61330557106912,0,100,20.2769,42.957300000000004,15.497,9.2,13.8,20.4,24.6,32.3,40.3,11.9648,6.9,10.7,16,19.1,25,32.301,11.9648,6.9,10.7,16,19.1,25,32.301,15.497,9.2,13.8,20.4,24.6,32.3,40.3,8.58321,6.81066,6.81066,8.58321,0,0,0,0,0,5.95902,68.4434,0.358362,0,0,0
30030693,Zach Wilson,QB,NYJ,DEN,,4900,,15.39,15.4,3.141836734693878,3.2599999999999913,3.194142853801966,0,100,20.2769,42.957300000000004,15.3872,10.455,14.72,19.665,22.8,28.0012,34.561,15.0346,10.42,14.62,19.22,21.8715,26.501,32.5,15.0346,10.42,14.62,19.22,21.8715,26.501,32.5,15.3872,10.455,14.72,19.665,22.8,28.0012,34.561,6.88504,6.41112,6.41112,6.88504,34.0008,21.0288,224.537,1.23336,0.860169,0,0,0,3.56994,15.6917,0.101956
30030755,D'Andre Swift,RB,PHI,LAR,,6000,,15.34,15.34,2.5558333333333336,11.36000000000012,11.557342447424237,0,100,27.25,49.867000000000004,15.4748,9.3,14.0125,20.3,24,31.1525,38.8,13.7687,8.4,12.5,18,21.1575,27.5,34.8005,13.7687,8.4,12.5,18,21.1575,27.5,34.8005,15.4748,9.3,14.0125,20.3,24,31.1525,38.8,8.07853,7.1125,7.1125,8.07853,0,0,0,0,0,2.12568,16.9467,0.12685,15.1576,75.0073,0.469144
30030771,Breece Hall,RB,NYJ,DEN,,5400,,15.27,15.27,2.826851851851852,15.800000000000248,16.54711580890444,0,100,20.2769,42.957300000000004,15.8319,9.7,14.45,20.3,24.4,31.8,40.301,14.048,8.6,12.8,18.0125,21.4,27.7,35.5,14.048,8.6,12.8,18.0125,21.4,27.7,35.5,15.8319,9.7,14.45,20.3,24.4,31.8,40.301,8.15991,7.1583,7.1583,8.15991,0,0,0,0,0,2.53312,25.6757,0.118131,14.235,69.5471,0.430325
30030983,Puka Nacua,WR,LAR,PHI,,7700,,15.17,15.17,1.9701298701298702,4.019999999999987,3.694666411144284,0,100,22.617,49.867000000000004,14.6419,8.5,13,19.3,23.3,30.8,39.3005,11.4662,6.4,10.2,15.4,18.5,24.3,31.7,11.4662,6.4,10.2,15.4,18.5,24.3,31.7,14.6419,8.5,13,19.3,23.3,30.8,39.3005,8.37285,6.74851,6.74851,8.37285,0,0,0,0,0,5.46454,63.3369,0.382033,0.258467,0.884625,0.00871667
30030763,James Conner,RB,ARI,CIN,,5800,,15.1,15.1,2.603448275862069,13.260000000000174,13.70455220069071,0,100,21.0145,45.1043,15.0034,9,13.4,19.4625,23.3,30.3025,38.602,13.3158,8,11.9,17.3,20.6,26.7,34.8025,13.3158,8,11.9,17.3,20.6,26.7,34.8025,15.0034,9,13.4,19.4625,23.3,30.3025,38.602,7.91435,6.99906,6.99906,7.91435,0,0,0,0,0,2.25061,14.9233,0.08825,18.0624,73.1901,0.493917
30031015,Marquise Brown,WR,ARI,CIN,,5000,,15.02,15.02,3.0039999999999996,26.46000000000035,29.87434834011602,0,100,21.0145,45.1043,14.6423,8.7,13.15,19,22.8,30.305,38.7005,11.3584,6.5,10.2,15.1,17.9,23.8,30.7005,11.3584,6.5,10.2,15.1,17.9,23.8,30.7005,14.6423,8.7,13.15,19,22.8,30.305,38.7005,8.06828,6.48302,6.48302,8.06828,0,0,0,0,0,5.76331,62.1845,0.357694,0.227111,0.9825,0.00797222
30030999,DeAndre Hopkins,WR,TEN,IND,,5700,,14.88,14.89,2.61140350877193,14.020000000000197,14.949807421480447,0,100,23.036,43.498000000000005,14.8684,8.6,13.1,19.7125,24.015,31.705,39.902,11.6323,6.4,10.2,15.7,18.7,25,32.4753,11.6323,6.4,10.2,15.7,18.7,25,32.4753,14.8684,8.6,13.1,19.7125,24.015,31.705,39.902,8.60995,6.9286,6.9286,8.60995,0,0,0,0,0,5.40037,66.8778,0.375531,0,0,0
30030975,Cooper Kupp,WR,LAR,PHI,,8600,,14.79,14.79,1.7191860465116278,1.400000000000001,1.1272013843936566,0,100,22.617,49.867000000000004,14.7735,8.5,13.1,19.6,23.7575,31.4,39.8005,11.5702,6.4,10.3,15.6,18.8,24.6,31.901,11.5702,6.4,10.3,15.6,18.8,24.6,31.901,14.7735,8.5,13.1,19.6,23.7575,31.4,39.8005,8.56999,6.91279,6.91279,8.56999,0,0,0,0,0,5.43538,64.8912,0.403122,0,0,0
30030769,Isiah Pacheco,RB,KC,MIN,,5700,,14.57,14.58,2.557017543859649,10.980000000000109,11.147561738145644,0,100,28.5351,53.4341,14.3535,8.4,13,18.8625,22.4,29.7,38.3505,12.9243,7.4,11.7,17.1,20.25,26.7025,34.502,12.9243,7.4,11.7,17.1,20.25,26.7025,34.502,14.3535,8.4,13,18.8625,22.4,29.7,38.3505,7.96849,7.19925,7.19925,7.96849,0,0,0,0,0,2.26903,22.3358,0.1432,13.4614,58.4579,0.48285
30030684,Mac Jones,QB,NE,NO,,5100,,14.42,14.42,2.8274509803921566,0.7799999999999995,0.7289153303985664,0,100,20.007,38.5613,14.4437,9.815,13.64,18.265,21.16,26.2235,33.101,14.2328,9.8,13.62,18.045,20.66,25.08,31.201,14.2328,9.8,13.62,18.045,20.66,25.08,31.201,14.4437,9.815,13.64,18.265,21.16,26.2235,33.101,6.47867,6.14634,6.14634,6.47867,32.5438,21.3371,209.934,1.24175,0.831906,0,0,0,3.43197,11.2676,0.0969375
30031349,T.J. Hockenson,TE,MIN,KC,,6500,,14.38,14.38,2.2115384615384612,5.739999999999976,5.572381158445325,0,100,24.899,53.4341,14.6452,8.4,13.05,19.3,23.6,31.8,40.701,11.4662,6.1,10,15.7,18.815,25.2,32.702,11.4662,6.1,10,15.7,18.815,25.2,32.702,14.6452,8.4,13.05,19.3,23.6,31.8,40.701,8.68169,7.16779,7.16779,8.68169,0,0,0,0,0,5.60887,59.3616,0.462744,0,0,0
30031355,Sam LaPorta,TE,DET,CAR,,5000,,14.26,14.26,2.852,23.020000000000454,26.66487345839608,0,100,26.7163,43.2318,14.1156,7.9,12.7,18.6,22.615,30.3,39.402,11.2289,5.9,10.1,15.3,18.3,24.4,31.902,11.2289,5.9,10.1,15.3,18.3,24.4,31.902,14.1156,7.9,12.7,18.6,22.615,30.3,39.402,8.3801,6.99647,6.99647,8.3801,0,0,0,0,0,5.13603,56.8383,0.498437,0,0,0
30030985,Jaylen Waddle,WR,MIA,NYG,,7500,,14.23,14.23,1.8973333333333333,3.9999999999999867,3.6106924008800103,0,100,30.4993,47.6886,13.8571,7.6,12.3,19,23.0075,30.3025,39.1258,11.2552,5.9,10.1,15.6,18.8,24.6025,32.101,11.2552,5.9,10.1,15.6,18.8,24.6025,32.101,13.8571,7.6,12.3,19,23.0075,30.3025,39.1258,8.56668,7.10943,7.10943,8.56668,0,0,0,0,0,4.33797,60.7271,0.49125,0.16225,0.56357,0.00678125
30030993,Michael Pittman Jr.,WR,IND,TEN,,6400,,14.18,14.18,2.215625,7.099999999999998,6.978284625072458,0,100,20.462,43.498000000000005,13.6635,8,12.1,17.625,21.615,29.305,37.6,10.4813,5.8,9.1,14.1,17.0037,22.6025,29.901,10.4813,5.8,9.1,14.1,17.0037,22.6025,29.901,13.6635,8,12.1,17.625,21.615,29.305,37.6,7.85977,6.33961,6.33961,7.85977,0,0,0,0,0,5.69072,57.8082,0.312937,0,0,0
30030765,Rhamondre Stevenson,RB,NE,NO,Q,5600,,14.02,14.02,2.5026785714285715,8.740000000000045,8.652842427296738,0,100,20.007,38.5613,13.7263,8,12.15,17.95,21.515,28.4,36.901,12.1371,6.9,10.7,16.1,19.3,25.405,32.6005,12.1371,6.9,10.7,16.1,19.3,25.405,32.6005,13.7263,8,12.15,17.95,21.515,28.4,36.901,7.58786,6.83687,6.83687,7.58786,0,0,0,0,0,2.66809,20.2896,0.104406,15.1356,56.8181,0.439375
30030761,Alexander Mattison,RB,MIN,KC,,5700,,13.95,13.95,2.4464912280701756,8.680000000000042,8.580711412106673,0,100,24.899,53.4341,13.3861,7.6,11.7,17.4,21.0075,28.1,37.101,11.8517,6.6,10.2625,15.8,18.9,25.0025,33.351,11.8517,6.6,10.2625,15.8,18.9,25.0025,33.351,13.3861,7.6,11.7,17.4,21.0075,28.1,37.101,7.65906,6.9584,6.9584,7.65906,0,0,0,0,0,2.64159,18.8793,0.143863,13.9762,53.8893,0.414431
30030751,Raheem Mostert,RB,MIA,NYG,,6200,,13.94,13.94,2.2483870967741937,4.059999999999986,3.6384564110889857,0,100,30.4993,47.6886,13.0788,7.3,11.7,17.2,20.9,27.705,36.3,11.8198,6.3,10.6,15.8062,19.2,25.3,33.1015,11.8198,6.3,10.6,15.8062,19.2,25.3,33.1015,13.0788,7.3,11.7,17.2,20.9,27.705,36.3,7.61487,7.03004,7.03004,7.61487,0,0,0,0,0,2.16972,17.5197,0.139437,12.2303,50.8934,0.52075
30030692,Desmond Ridder,QB,ATL,HOU,,4900,,13.64,13.64,2.78265306122449,1.0600000000000003,0.9903257879745672,0,100,21.5508,42.0731,13.9715,9.36,13.18,17.785,20.5,25.682,32.562,13.8284,9.36,13.16,17.6525,20.243,24.842,30.9206,13.8284,9.36,13.16,17.6525,20.243,24.842,30.9206,13.9715,9.36,13.18,17.785,20.5,25.682,32.562,6.39653,6.1388,6.1388,6.39653,28.8491,18.2218,193.946,1.15909,0.615219,0,0,0,3.46269,13.0162,0.122531
30030989,Chris Olave,WR,NO,NE,,6900,,13.38,13.38,1.9384057971014492,1.380000000000001,1.134499356037804,0,100,18.5543,38.5613,12.6494,7.5,11.3,16.5,20,27.1,35,9.76016,5.5,8.6,13.1,15.7,21,27.7,9.76016,5.5,8.6,13.1,15.7,21,27.7,12.6494,7.5,11.3,16.5,20,27.1,35,7.281,5.83405,5.83405,7.281,0,0,0,0,0,5.19891,56.0652,0.260688,0,0,0
30031001,Nico Collins,WR,HOU,ATL,,5600,,13.33,13.33,2.3803571428571426,3.4199999999999906,3.0423657684186582,0,100,20.5223,42.0731,13.7598,7.7,12.1,18.5,22.4575,29.805,37.9015,10.8458,5.9,9.6,14.6,17.7,23.705,30.4,10.8458,5.9,9.6,14.6,17.7,23.705,30.4,13.7598,7.7,12.1,18.5,22.4575,29.805,37.9015,8.29756,6.6459,6.6459,8.29756,0,0,0,0,0,4.78634,65.1952,0.325375,0,0,0
30030682,Derek Carr,QB,NO,NE,Q,5300,,13.25,13.25,2.5,0.8599999999999997,0.7835843834522509,0,100,18.5543,38.5613,12.9954,8.56,12.32,16.645,19.16,24.461,30.4016,12.7711,8.555,12.28,16.38,18.663,23.362,28.8216,12.7711,8.555,12.28,16.38,18.663,23.362,28.8216,12.9954,8.56,12.32,16.645,19.16,24.461,30.4016,6.14303,5.79467,5.79467,6.14303,34.1994,21.1101,212.437,1.11578,0.749188,0,0,0,2.16097,6.65532,0.0664688
30030685,Bryce Young,QB,CAR,DET,,5100,,13.22,13.22,2.592156862745098,1.420000000000001,1.310344777378125,0,100,16.5155,43.2318,12.641,8.1475,11.88,15.96,18.68,24.141,31.0404,12.4684,8.14,11.86,15.9,18.38,22.881,28.8404,12.4684,8.14,11.86,15.9,18.38,22.881,28.8404,12.641,8.1475,11.88,15.96,18.68,24.141,31.0404,6.04111,5.72564,5.72564,6.04111,35.9323,21.5485,202.847,0.912094,0.814344,0,0,0,2.37944,11.0141,0.0654375
30030687,Kenny Pickett,QB,PIT,BAL,,5000,,13.06,13.06,2.6119999999999997,0.7799999999999995,0.6863233238196771,0,100,17.2834,39.1951,12.9172,8.3,12.15,16.6725,19.34,24.52,31.0022,12.7538,8.3,12.12,16.48,19.063,23.72,29.4901,12.7538,8.3,12.12,16.48,19.063,23.72,29.4901,12.9172,8.3,12.15,16.6725,19.34,24.52,31.0022,6.39786,6.11551,6.11551,6.39786,31.9915,19.8037,199.777,1.09666,0.8473,0,0,0,3.09881,12.0886,0.0866722
30031035,Josh Reynolds,WR,DET,CAR,Q,4200,,13.04,13.04,3.1047619047619044,21.260000000000403,24.512033070707716,0,100,26.7163,43.2318,12.5799,6.6,10.9,17.1,20.9575,28.2,36.401,10.1315,5,8.8625,14.1,17.1,22.6,30.001,10.1315,5,8.8625,14.1,17.1,22.6,30.001,12.5799,6.6,10.9,17.1,20.9575,28.2,36.401,8.0956,6.66372,6.66372,8.0956,0,0,0,0,0,4.09284,58.6437,0.377375,0,0,0
