player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Calais Campbell,4364,DI,MIA,1,0,,,8.7,,,0,0,0,,17,61.1,74.1,77.6,70.6,65.7,26.8,0,,,0,0,0,0.0,0,2,23,1,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,1,0,,,10.5,,,0,0,0,,24,60.8,76.9,75.8,65.9,74.3,70.5,0,,,0,0,0,0.0,0,2,19,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,1,0,,,5.0,,,0,0,0,,4,60.0,69.8,76.4,66.6,62.6,72.0,0,,,0,0,0,0.0,0,1,20,1,0,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,MIN,1,1,6.0,100.0,100.0,14.3,14.3,0,0,0,0.0,18,75.6,75.8,77.7,,66.6,57.9,0,25,25.0,1,0,0,106.9,3,45,45,2,2,3,0,29,11,0.7,9.7
Bobby Wagner,7050,LB,WAS,1,0,-4.3,100.0,83.3,9.3,9.3,0,0,0,0.0,32,43.0,56.3,76.9,61.9,72.8,48.2,0,32,25.0,1,0,0,118.8,3,30,36,3,3,3,0,58,71,2.1,19.3
Lavonte David,7060,LB,TB,1,0,2.0,100.0,80.6,5.2,5.2,0,0,0,0.0,30,53.9,54.8,74.2,57.2,59.5,29.7,0,22,50.0,2,0,0,114.2,5,29,36,0,2,5,0,57,47,2.2,11.4
Demario Davis,7079,LB,NO,1,1,4.0,100.0,86.2,12.0,12.0,0,0,0,0.0,20,51.9,61.5,74.4,65.9,71.1,80.5,0,14,0.0,0,0,0,104.2,2,25,29,1,0,2,0,18,10,0.8,9.0
Rodney McLeod,7271,S,CLV,1,0,,,100.0,,,0,0,0,,8,63.3,65.1,69.3,,62.2,,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Harrison Smith,7641,S,MIN,1,2,11.3,33.3,95.9,45.0,15.0,0,0,0,0.0,18,87.5,90.4,78.6,56.1,65.6,85.6,1,15,0.0,0,0,0,11.1,1,47,49,1,4,3,0,15,0,0.3,15.0
Darius Slay,7817,CB,PHI,1,0,7.0,100.0,100.0,38.0,38.0,0,0,0,0.0,24,67.5,71.9,77.1,,81.1,79.0,0,10,0.0,0,0,0,108.3,1,43,43,1,2,1,0,10,3,0.3,10.0
Tyrann Mathieu,7850,S,NO,1,0,,,94.7,,,0,0,0,,20,72.3,81.8,73.2,58.3,75.5,52.2,0,,0.0,0,0,0,0.0,0,18,19,1,2,0,0,0,0,0.0,
Jordan Poyer,8000,S,MIA,1,0,15.3,66.7,100.0,13.0,8.7,0,1,0,0.0,17,47.7,42.2,0.0,,61.2,82.3,0,14,0.0,0,0,1,129.2,2,28,28,0,2,3,1,23,4,0.9,11.5
Jadeveon Clowney,8636,ED,CAR,1,0,,,11.1,,,0,0,0,,5,61.2,69.5,78.4,56.0,72.7,69.9,0,,,0,0,0,0.0,0,2,18,0,0,0,0,0,0,0.0,
Khalil Mack,8640,ED,LAC,1,0,,,3.1,,,0,0,0,,27,66.4,87.2,79.1,72.4,75.5,71.2,0,,,0,0,0,0.0,0,1,32,1,0,0,0,0,0,0.0,
