player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Travis Kelce,7844,TE,KC,6,59,0,16,0,-1.8,1,100.0,,0,0,0.0,0,3,0,90.2,75.1,0,10,4.0,1,25,4,96.0,24,132.3,4,6.8,1,25,32,8.0,6.3,1.04,8.1,2,78.8,50.0,3,6,3.7,1,13,0,76.7,89.1,1,28,0.9,1,106,26,92.5,98,105.9,33,55.9,2,251,80,3.1,9.7,2.56
Adam Thielen,8288,WR,CAR,6,59,0,5,0,-2.2,0,100.0,,0,0,0.0,0,1,0,90.9,59.8,0,6,3.8,1,26,6,92.3,24,88.2,6,10.2,0,31,44,7.3,5.2,1.29,8.4,1,82.9,50.0,1,2,0.0,0,24,0,91.4,88.3,0,30,0.0,0,194,34,92.3,179,134.9,41,69.5,4,351,117,3.4,10.3,1.96
Marquise Brown,61568,WR,ARZ,7,59,0,1,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,46.1,0,1,0.0,0,25,1,88.0,22,79.2,1,1.7,0,1,4,4.0,1.0,0.05,13.9,0,53.8,25.0,1,4,0.0,0,4,0,73.5,77.6,0,41,0.0,0,46,7,93.5,43,107.2,13,22.0,1,108,27,3.9,15.4,2.51
T.J. Hockenson,40912,TE,MIN,7,57,0,18,0,-4.7,0,100.0,,0,0,0.0,0,2,0,90.2,84.8,0,16,17.9,5,28,3,75.0,21,98.6,3,5.3,0,23,37,12.3,7.7,1.1,9.2,1,64.3,0.0,0,4,18.2,2,6,1,59.4,68.8,1,24,2.1,2,95,9,90.5,86,78.0,14,24.6,1,95,39,4.3,10.6,1.1
Jakobi Meyers,47468,WR,LV,6,56,0,23,0,-1.0,1,100.0,,0,0,0.0,0,1,0,88.7,78.7,0,8,0.0,0,15,3,100.0,15,94.4,3,5.4,0,20,23,7.7,6.7,1.33,12.1,0,44.4,,0,0,0.0,0,3,0,78.7,73.8,2,12,1.7,1,58,4,94.8,55,54.4,9,16.1,2,33,4,1.0,8.3,0.6
Zay Flowers,97268,WR,BLT,7,53,0,3,0,-2.9,4,93.3,,0,0,6.7,1,5,0,71.9,88.0,0,17,0.0,0,35,14,94.3,33,82.2,15,28.3,0,56,99,7.1,4.0,1.7,7.5,1,80.0,,0,0,0.0,0,5,0,65.4,70.6,0,29,0.0,0,74,12,90.5,67,93.9,15,28.3,0,98,58,4.8,8.2,1.46
Michael Thomas,10681,WR,NO,7,53,0,20,0,,0,,,0,0,,0,0,0,,41.1,0,0,0.0,0,19,0,100.0,19,0.0,0,0.0,0,0,0,,,0.0,10.3,0,73.3,0.0,0,1,0.0,0,4,0,90.8,70.1,0,20,0.0,0,81,11,98.8,80,92.9,15,28.3,0,107,25,2.3,9.7,1.34
Garrett Wilson,97405,WR,NYJ,6,52,0,22,0,-1.4,1,80.0,,0,0,20.0,1,0,0,28.1,60.5,0,9,0.0,0,23,4,91.3,21,81.7,5,9.6,0,18,25,6.3,4.5,0.86,6.0,2,71.4,50.0,1,2,6.3,1,5,0,55.2,70.3,1,14,0.0,0,61,15,91.8,56,61.0,21,40.4,0,97,37,2.5,6.5,1.73
Terry McLaurin,48229,WR,WAS,7,52,0,32,0,-3.7,0,100.0,,0,0,0.0,0,0,0,88.7,49.3,0,5,0.0,0,23,3,91.3,21,87.5,3,5.8,0,15,26,8.7,5.0,0.71,10.4,0,57.1,50.0,1,2,0.0,0,2,0,90.1,72.9,0,18,0.0,0,52,4,96.2,50,68.8,7,13.5,0,32,10,2.5,8.0,0.64
Justin Jefferson,61398,WR,MIN,5,52,0,18,0,-4.6,2,60.0,0.0,0,1,0.0,0,1,0,90.2,63.9,0,8,0.0,0,18,3,88.9,16,64.6,5,9.6,0,15,27,9.0,5.0,0.94,12.3,3,56.3,0.0,0,2,0.0,0,6,1,82.6,86.1,0,52,0.0,0,67,9,89.6,60,121.9,16,30.8,1,201,99,11.0,22.3,3.35
Christian Kirk,47546,WR,JAX,7,52,0,15,0,-2.3,0,87.5,,0,0,12.5,1,2,0,39.4,49.4,0,7,0.0,0,32,7,96.9,31,84.4,8,15.4,0,34,50,7.1,4.9,1.1,7.8,3,78.9,33.3,1,3,6.3,2,18,0,81.0,76.6,1,45,0.0,0,187,30,95.2,178,120.8,38,73.1,3,354,137,4.6,11.8,1.99
Kendrick Bourne,12270,WR,NE,7,51,0,19,0,-3.2,1,80.0,,0,0,0.0,0,0,0,90.2,57.0,0,9,0.0,0,27,4,96.3,26,79.2,5,9.8,0,15,28,7.0,3.8,0.58,5.0,0,71.4,0.0,0,1,0.0,0,2,0,90.7,69.9,2,13,0.0,0,68,10,95.6,65,59.5,14,27.5,1,46,29,2.9,4.6,0.71
DJ Moore,48267,WR,CHI,7,50,0,6,0,-2.3,0,100.0,,0,0,0.0,0,1,0,91.4,65.4,0,9,0.0,0,34,8,97.1,33,79.7,8,16.0,0,25,43,5.4,3.1,0.76,9.7,2,91.7,50.0,1,2,0.0,0,9,0,82.4,90.2,0,31,0.0,0,38,11,100.0,38,158.3,12,24.0,2,163,59,5.4,14.8,4.29
Drake London,86519,WR,ATL,7,50,0,2,0,-1.7,0,100.0,,0,0,0.0,0,0,0,88.7,59.1,0,9,0.0,0,23,3,95.7,22,87.5,3,6.0,0,15,20,6.7,5.0,0.68,6.3,0,75.0,40.0,2,5,0.0,0,5,0,87.9,74.1,0,20,0.0,0,54,9,92.6,50,92.4,12,24.0,0,80,24,2.7,8.9,1.6
Evan Engram,11778,TE,JAX,7,49,0,15,0,-2.8,3,100.0,,0,0,0.0,0,2,0,92.0,75.3,0,17,5.4,2,37,11,94.6,35,85.2,11,22.4,0,49,80,7.3,4.5,1.4,2.8,3,92.3,100.0,1,1,4.0,1,10,1,84.2,71.5,0,28,0.7,1,134,24,94.0,126,97.9,26,53.1,0,195,145,6.0,8.1,1.55
Sam LaPorta,101690,TE,DET,7,49,0,11,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,42.9,0,5,21.4,6,28,2,78.6,22,79.2,2,4.1,0,2,10,5.0,1.0,0.09,8.3,4,68.8,80.0,4,5,0.0,0,8,0,67.8,72.8,0,35,1.5,1,65,11,93.8,61,93.8,16,32.7,0,132,55,5.0,12.0,2.16
DeVonta Smith,61100,WR,PHI,7,49,0,24,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.2,47.5,0,6,0.0,0,26,4,92.3,24,79.2,4,8.2,0,11,15,3.8,2.8,0.46,9.4,0,69.2,0.0,0,1,10.0,1,3,0,65.1,57.8,1,9,0.0,0,85,9,97.6,83,68.4,13,26.5,1,47,11,1.2,5.2,0.57
Darren Waller,9637,TE,NYG,7,48,0,21,0,-1.0,0,100.0,,0,0,0.0,0,0,0,78.7,43.9,0,8,7.1,1,14,1,92.9,13,100.0,1,2.1,0,8,9,9.0,8.0,0.62,8.4,0,76.2,40.0,2,5,0.0,0,8,0,90.8,69.3,0,27,2.8,4,143,16,90.9,130,114.2,21,43.8,1,165,55,3.4,10.3,1.27
Mike Evans,8642,WR,TB,6,47,0,30,0,,0,,,0,0,,0,0,0,,45.6,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,13.8,0,60.0,66.7,2,3,0.0,0,5,0,57.3,81.9,1,22,0.0,0,51,9,96.1,49,49.9,15,31.9,0,92,17,1.9,10.2,1.88
George Pickens,99229,WR,PIT,6,47,0,25,0,,0,,,0,0,,0,0,0,,44.0,0,0,0.0,0,14,0,100.0,14,0.0,0,0.0,0,0,0,,,0.0,14.8,0,60.0,0.0,0,1,0.0,0,3,0,80.8,83.5,1,31,0.0,0,27,3,96.3,26,64.6,5,10.6,0,67,16,5.3,22.3,2.58
Calvin Ridley,48262,WR,JAX,7,47,0,15,0,-2.3,1,100.0,,0,0,0.0,0,0,0,88.7,42.6,0,5,0.0,0,37,3,100.0,37,84.7,3,6.4,0,13,20,6.7,4.3,0.35,17.8,0,50.0,,0,0,40.0,2,2,0,56.7,65.7,0,32,0.0,0,39,3,97.4,38,115.3,6,12.8,1,46,11,3.7,15.3,1.21
Chris Godwin,11839,WR,TB,6,47,0,30,0,-2.7,0,100.0,,0,0,0.0,0,0,0,88.7,64.0,0,4,0.0,0,15,3,100.0,15,79.2,3,6.4,0,6,14,4.7,2.0,0.4,5.9,0,68.8,50.0,2,4,0.0,0,5,0,90.6,83.7,0,33,0.0,0,72,11,95.8,69,90.1,16,34.0,0,118,57,5.2,10.7,1.71
Josh Downs,122832,WR,IND,7,44,0,14,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.2,46.4,0,6,0.0,0,32,3,96.9,31,84.7,3,6.8,0,13,16,5.3,4.3,0.42,8.5,2,68.6,60.0,3,5,0.0,0,10,0,91.0,78.5,0,38,0.0,0,203,24,93.6,190,92.8,35,79.5,0,282,122,5.1,11.8,1.48
DeAndre Hopkins,7808,WR,TEN,6,44,0,31,0,,0,,,0,0,,0,0,0,,45.2,0,0,0.0,0,15,0,100.0,15,0.0,0,0.0,0,0,0,,,0.0,8.8,0,80.0,0.0,0,1,0.0,0,4,0,60.0,74.3,0,14,0.0,0,42,8,83.3,35,96.7,10,22.7,0,72,5,0.6,9.0,2.06
Amari Cooper,9437,WR,CLV,6,43,0,8,0,,0,,,0,0,,0,0,0,,42.8,0,0,0.0,0,22,0,95.5,21,0.0,0,0.0,0,0,0,,,0.0,11.1,0,71.4,0.0,0,1,0.0,0,4,0,45.3,66.8,1,20,0.0,0,48,5,91.7,44,57.7,7,16.3,0,60,4,0.8,12.0,1.36
Zach Ertz,7816,TE,ARZ,7,42,0,1,0,-2.0,0,66.7,,0,0,0.0,0,0,0,84.5,42.4,0,5,0.0,0,17,2,94.1,16,70.1,3,7.1,0,2,9,4.5,1.0,0.13,6.1,0,66.7,50.0,1,2,22.2,4,3,0,28.8,47.5,1,15,1.8,2,111,14,94.6,105,56.8,21,50.0,0,96,19,1.4,6.9,0.91
Jordan Addison,123000,WR,MIN,7,42,0,18,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,44.8,0,4,0.0,0,31,2,90.3,28,81.3,2,4.8,0,7,13,6.5,3.5,0.25,9.4,0,85.7,,0,0,0.0,0,4,0,90.2,74.8,1,20,0.0,0,60,6,96.7,58,100.6,7,16.7,2,57,21,3.5,9.5,0.98
Nico Collins,61441,WR,HST,6,42,0,13,0,-3.0,1,100.0,,0,0,0.0,0,1,0,88.7,58.1,0,17,0.0,0,24,3,95.8,23,118.1,3,7.1,0,37,46,15.3,12.3,1.61,10.5,3,87.5,,0,0,0.0,0,6,0,78.2,85.2,0,25,0.0,0,36,7,97.2,35,118.8,8,19.0,0,131,66,9.4,18.7,3.74
CeeDee Lamb,61570,WR,DAL,6,42,0,9,0,-3.0,1,100.0,,0,0,0.0,0,1,0,88.7,73.9,0,6,0.0,0,19,3,100.0,19,79.2,3,7.1,0,7,16,5.3,2.3,0.37,8.5,1,71.4,50.0,1,2,6.3,1,10,0,78.2,78.3,0,49,0.0,0,144,15,93.8,135,103.5,21,50.0,0,211,98,6.5,14.1,1.56
Tutu Atwell,77965,WR,LA,7,42,0,26,0,-1.0,0,100.0,,0,0,0.0,0,0,0,84.5,47.1,0,5,0.0,0,21,2,95.2,20,79.2,2,4.8,0,4,6,3.0,2.0,0.2,13.6,0,61.9,66.7,2,3,7.1,1,10,0,84.3,70.4,1,31,0.0,0,122,13,94.3,115,99.7,21,50.0,2,172,41,3.2,13.2,1.5
Brandon Aiyuk,84109,WR,SF,6,42,0,28,0,,0,,,0,0,,0,0,0,,44.2,0,0,0.0,0,17,0,100.0,17,0.0,0,0.0,0,0,0,,,0.0,13.0,1,75.0,33.3,1,3,0.0,0,9,0,74.3,92.9,0,25,0.0,0,34,9,91.2,31,141.7,12,28.6,1,142,19,2.1,15.8,4.58
Jaylen Waddle,84088,WR,MIA,6,41,0,17,0,-3.6,0,100.0,,0,0,0.0,0,2,0,91.1,88.5,0,28,0.0,0,22,7,100.0,22,101.2,7,17.1,0,58,83,11.9,8.3,2.64,5.2,1,83.3,0.0,0,1,0.0,0,6,0,82.0,90.8,1,35,0.0,0,43,10,97.7,42,104.9,12,29.3,2,96,63,6.3,9.6,2.29
Kyle Pitts,83964,TE,ATL,7,41,0,2,0,,0,,,0,0,,0,0,0,,43.1,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,9.8,0,80.0,25.0,1,4,5.9,1,9,0,84.8,70.8,0,39,0.0,0,129,16,94.6,122,107.5,20,48.8,0,196,55,3.4,12.3,1.61
Courtland Sutton,48164,WR,DEN,7,41,0,10,0,,0,,,0,0,,0,0,0,,41.9,0,0,0.0,0,23,0,100.0,23,0.0,0,0.0,0,0,0,,,0.0,7.6,1,87.5,,0,0,12.5,1,3,0,77.0,76.8,0,21,0.0,0,60,7,95.0,57,140.6,8,19.5,1,66,11,1.6,9.4,1.16
Dallas Goedert,47272,TE,PHI,7,41,0,24,0,-2.2,4,90.0,0.0,0,1,0.0,0,5,0,91.6,90.3,1,19,0.0,0,26,9,92.3,24,88.3,10,24.4,1,67,90,10.0,7.4,2.79,7.1,2,73.7,33.3,1,3,0.0,0,9,0,61.9,65.4,2,49,0.7,1,139,14,92.8,129,79.8,19,46.3,1,175,79,5.6,12.5,1.36
Mark Andrews,47436,TE,BLT,6,40,0,3,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,46.6,0,3,9.1,2,22,2,90.9,20,79.2,2,5.0,0,2,6,3.0,1.0,0.1,7.5,4,70.4,50.0,2,4,13.6,3,11,0,29.9,66.6,0,38,4.1,7,169,19,90.5,153,134.3,27,67.5,4,220,95,5.0,11.6,1.44
Robert Woods,7822,WR,HST,6,40,0,13,0,-2.3,0,66.7,,0,0,33.3,1,1,0,25.7,46.9,0,13,0.0,0,20,2,95.0,19,84.0,3,7.5,0,19,25,12.5,9.5,1.0,10.3,0,55.6,50.0,2,4,9.1,1,6,0,38.0,68.0,0,25,1.0,1,96,10,94.8,91,73.4,18,45.0,0,108,38,3.8,10.8,1.19
Elijah Moore,84302,WR,CLV,6,40,0,8,0,-3.0,2,100.0,,0,0,0.0,0,2,0,90.2,71.7,0,14,0.0,0,25,4,92.0,23,93.8,4,10.0,0,26,38,9.5,6.5,1.13,8.7,2,68.8,0.0,0,1,0.0,0,4,0,90.1,59.9,0,33,0.0,0,120,11,95.8,115,86.2,16,40.0,0,103,41,3.7,9.4,0.9
Romeo Doubs,84329,WR,GB,6,39,0,12,0,7.0,0,50.0,,0,0,0.0,0,1,0,78.7,54.4,0,14,0.0,0,25,1,96.0,24,72.9,2,5.1,0,14,16,16.0,14.0,0.58,12.8,0,50.0,50.0,1,2,0.0,0,3,0,57.8,67.6,1,30,0.0,0,31,3,100.0,31,38.9,6,15.4,0,50,0,0.0,16.7,1.61
Tyler Lockett,9502,WR,SEA,6,39,0,29,0,-2.0,1,100.0,,0,0,0.0,0,0,0,84.5,67.2,0,5,0.0,0,12,1,91.7,11,87.5,1,2.6,0,5,7,7.0,5.0,0.45,11.2,0,66.7,,0,0,14.3,1,1,0,73.2,71.1,0,9,0.0,0,80,6,91.3,73,110.9,9,23.1,1,35,5,0.8,5.8,0.48
Tyler Boyd,10689,WR,CIN,6,39,0,7,0,-2.8,2,100.0,,0,0,0.0,0,0,0,90.6,51.4,0,6,0.0,0,20,5,100.0,20,80.0,5,12.8,0,16,30,6.0,3.2,0.8,6.0,1,80.6,66.7,2,3,0.0,0,8,0,87.2,62.3,0,14,0.5,1,218,25,95.4,208,89.9,31,79.5,0,173,62,2.5,6.9,0.83
Curtis Samuel,11795,WR,WAS,7,39,0,32,0,-3.5,0,100.0,,0,0,0.0,0,0,0,90.2,59.9,0,9,0.0,0,23,4,91.3,21,80.2,4,10.3,0,13,27,6.8,3.3,0.62,7.5,0,80.8,57.1,4,7,4.5,1,10,0,80.4,69.6,1,32,0.6,1,164,21,90.2,148,105.8,26,66.7,2,184,46,2.2,8.8,1.24
Alvin Kamara,11822,HB,NO,4,39,0,20,0,-4.0,0,90.0,,0,0,0.0,0,4,0,91.6,88.0,0,10,0.0,0,15,9,100.0,15,79.2,10,25.6,0,27,65,7.2,3.0,1.8,-2.6,0,80.0,,0,0,0.0,0,0,0,85.3,74.2,0,4,0.0,0,10,4,90.0,9,79.2,5,12.8,0,-2,9,2.3,-0.5,-0.22
K.J. Osborn,23503,WR,MIN,7,36,0,18,0,-3.0,0,100.0,,0,0,0.0,0,1,0,84.5,53.8,0,12,3.1,1,32,2,87.5,28,89.6,2,5.6,0,11,17,8.5,5.5,0.39,10.1,0,46.7,25.0,1,4,22.2,2,3,0,29.1,51.2,2,18,0.0,0,117,7,98.3,115,20.3,15,41.7,0,68,28,4.0,9.7,0.59
Josh Jacobs,45953,HB,LV,7,36,0,23,0,-3.0,0,85.7,,0,0,0.0,0,0,0,90.9,89.1,0,12,13.3,2,15,6,86.7,13,85.7,7,19.4,0,32,52,8.7,5.3,2.46,-4.0,0,100.0,,0,0,0.0,0,0,0,89.0,66.3,0,6,0.0,0,8,1,100.0,8,91.7,1,2.8,0,6,10,10.0,6.0,0.75
Jahan Dotson,84375,WR,WAS,7,36,0,32,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,45.5,0,-1,0.0,0,21,1,90.5,19,79.2,1,2.8,0,-1,3,3.0,-1.0,-0.05,8.3,0,75.0,,0,0,7.7,1,4,0,58.3,52.8,0,18,0.0,0,130,12,93.8,122,89.8,16,44.4,0,97,20,1.7,8.1,0.8
Joshua Palmer,62979,WR,LAC,6,35,0,27,0,-5.0,0,100.0,,0,0,0.0,0,0,0,78.7,43.1,0,3,0.0,0,21,1,100.0,21,79.2,1,2.9,0,3,8,8.0,3.0,0.14,11.1,0,66.7,100.0,1,1,14.3,1,4,0,71.4,64.4,1,60,0.0,0,62,6,90.3,56,70.1,9,25.7,0,125,53,8.8,20.8,2.23
Jonnu Smith,11855,TE,ATL,7,35,0,2,0,-2.0,0,100.0,,0,0,0.0,0,2,0,88.7,90.8,0,13,0.0,0,13,3,92.3,12,90.3,3,8.6,0,17,23,7.7,5.7,1.42,7.4,3,75.0,100.0,1,1,7.7,1,6,1,66.8,59.2,0,33,0.9,1,107,12,92.5,99,101.0,16,45.7,0,140,70,5.8,11.7,1.41
Jerry Jeudy,61103,WR,DEN,6,34,0,10,0,-3.0,1,100.0,,0,0,0.0,0,0,0,90.6,51.0,0,7,0.0,0,21,5,100.0,21,79.2,5,14.7,0,3,18,3.6,0.6,0.14,13.9,5,66.7,,0,0,6.7,1,7,0,85.8,69.2,1,46,0.0,0,130,14,96.2,125,70.7,21,61.8,0,166,44,3.1,11.9,1.33
Tee Higgins,61211,WR,CIN,5,34,0,7,0,,0,,,0,0,,0,0,0,,45.4,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,10.0,0,75.0,50.0,1,2,0.0,0,5,0,49.3,58.0,1,16,0.0,0,30,6,93.3,28,95.8,8,23.5,1,60,27,4.5,10.0,2.14
Gabe Davis,55410,WR,BUF,7,33,0,4,0,,0,,,0,0,,0,0,0,,42.6,0,0,0.0,0,18,0,100.0,18,0.0,0,0.0,0,0,0,,,0.0,11.0,1,80.0,100.0,1,1,0.0,0,2,1,73.7,69.0,0,18,2.2,1,45,4,93.3,42,137.9,5,15.2,2,38,13,3.3,9.5,0.9
Rashee Rice,97605,WR,KC,7,33,0,16,0,-3.4,0,100.0,,0,0,0.0,0,2,0,90.6,75.8,0,14,0.0,0,19,5,100.0,19,100.8,5,15.2,0,41,58,11.6,8.2,2.16,6.7,3,76.2,0.0,0,1,5.9,1,11,0,77.8,87.9,1,37,0.0,0,73,16,94.5,69,116.6,21,63.6,2,197,125,7.8,12.3,2.86
Dalton Schultz,47304,TE,HST,6,33,0,13,0,,0,,,0,0,,0,0,0,,39.5,0,0,4.8,1,21,0,90.5,19,0.0,0,0.0,0,0,0,,,0.0,9.9,1,53.3,0.0,0,2,11.1,1,6,0,48.6,57.6,1,19,0.0,0,83,8,95.2,79,68.5,15,45.5,1,99,27,3.4,12.4,1.25
Cole Kmet,60995,TE,CHI,7,32,0,6,0,-2.0,1,100.0,,0,0,0.0,0,1,1,88.7,37.4,0,9,3.2,1,31,3,90.3,28,90.3,3,9.4,0,17,23,7.7,5.7,0.61,5.6,0,80.0,0.0,0,1,0.0,0,8,0,90.0,68.2,1,15,7.7,8,104,12,89.4,93,90.6,15,46.9,1,106,55,4.6,8.8,1.14
Rashid Shaheed,63707,WR,NO,7,32,0,20,0,-2.0,1,100.0,,0,0,0.0,0,1,0,88.7,63.7,0,12,0.0,0,16,3,100.0,16,84.7,3,9.4,0,13,19,6.3,4.3,0.81,10.9,2,58.3,100.0,1,1,0.0,0,5,0,71.7,64.4,0,25,0.0,0,111,7,96.4,107,78.8,12,37.5,0,81,34,4.9,11.6,0.76
Michael Gallup,26075,WR,DAL,6,32,0,9,0,-3.5,0,100.0,,0,0,0.0,0,0,0,84.5,47.8,0,3,0.0,0,18,2,100.0,18,79.2,2,6.3,0,3,10,5.0,1.5,0.17,,0,,,0,0,,0,0,0,54.9,58.9,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0
Bijan Robinson,123126,HB,ATL,7,32,0,2,0,-4.0,5,90.0,,0,0,10.0,1,3,0,56.2,93.9,0,17,0.0,0,18,9,94.4,17,129.2,10,31.3,2,55,90,10.0,6.1,3.24,-1.6,1,88.9,50.0,1,2,0.0,0,1,0,74.8,63.2,0,9,0.0,0,48,8,93.8,45,82.9,9,28.1,0,35,53,6.6,4.4,0.78
