team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
TB,30,11,489,19,50,489,90.7,80,11
CAR,5,12,380,7,48,380,89.9,66,11
JAX,15,11,421,15,50,421,89.4,77,12
BLT,3,11,370,6,49,370,89.3,67,12
PHI,24,11,382,6,64,382,88.7,78,8
GB,12,12,440,10,65,440,88.1,90,15
SF,28,11,372,16,59,372,88.0,82,7
PIT,25,11,450,16,69,450,87.4,99,14
NO,20,12,437,20,62,437,87.2,97,15
ATL,2,12,325,12,49,325,86.9,73,12
CIN,7,11,467,23,64,467,86.2,108,21
KC,16,11,497,19,99,497,86.1,128,10
BUF,4,12,519,16,104,519,86.1,132,12
DAL,9,11,364,27,63,364,86.0,96,6
MIA,17,11,431,21,82,431,85.7,113,10
LAC,27,11,508,30,92,508,85.6,134,12
CLV,8,11,413,21,67,413,85.5,104,16
DEN,10,11,436,19,72,436,85.4,109,18
DET,11,11,391,22,68,391,85.4,102,12
ARZ,1,12,535,15,110,535,85.0,143,18
NYJ,22,11,415,14,85,415,84.9,112,13
NE,19,12,416,9,76,416,84.5,107,22
LV,23,11,431,24,89,431,83.9,126,13
IND,14,12,501,25,88,501,83.7,138,25
SEA,29,11,402,24,67,402,83.7,111,20
NYG,21,11,390,18,76,390,83.3,112,18
MIN,18,11,458,36,80,458,82.5,138,22
TEN,31,11,313,21,64,313,82.3,98,13
CHI,6,12,354,11,79,354,82.2,108,18
HST,13,11,412,25,87,412,81.8,131,19
WAS,32,12,455,30,91,455,81.6,144,23
LA,26,11,423,33,81,423,79.9,142,28
