"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"A.J. Brown","PHI","All Defenders","TEN","100","41.96738985"
"A.J. Brown","PHI","Kristian Fulton","TEN","94.16299834","13.87983987"
"A.J. Brown","PHI","Roger McCreary","TEN","100","15.02738569"
"A.J. Brown","PHI","Elijah Molden","TEN","100","12.84158413"
"Randall Cobb","GB","All Defenders","CHI","91.10829803","40.75692858"
"Randall Cobb","GB","Jaylon Johnson","CHI","69.63691705","3.751683802"
"Randall Cobb","GB","Kindle Vildor","CHI","84.68715901","3.751683802"
"Randall Cobb","GB","Jaylon Jones","CHI","99.06560508","32.40090556"
"Drake London","ATL","All Defenders","PIT","86.42986602","56.13640707"
"Drake London","ATL","Cameron Sutton","PIT","72.43497833","28.88572403"
"Drake London","ATL","Levi Wallace","PIT","77.95654665","17.25876593"
"Drake London","ATL","Arthur Maulet","PIT","100","9.991917116"
"Terry McLaurin","WAS","All Defenders","NYG","85.47632081","41.06368568"
"Terry McLaurin","WAS","Fabian Moreau","NYG","84.59190186","20.11819765"
"Terry McLaurin","WAS","Nick McCloud","NYG","84.86114258","10.1907132"
"Terry McLaurin","WAS","Darnay Holmes","NYG","99.21210096","10.71717071"
"Davante Adams","LV","All Defenders","LAC","83.20062058","40.05102013"
"Davante Adams","LV","Michael Davis","LAC","90","14.2566934"
"Davante Adams","LV","Asante Samuel Jr.","LAC","89.31510063","12.27251442"
"Davante Adams","LV","Bryce Callahan","LAC","72.76649263","13.37483608"
"Stefon Diggs","BUF","All Defenders","NE","80.7990343","41.55461901"
"Stefon Diggs","BUF","Jalen Mills","NE","88.18933438","14.06141148"
"Stefon Diggs","BUF","Jonathan Jones","NE","60.1259626","16.33502279"
"Stefon Diggs","BUF","Myles Bryant","NE","99.63036971","11.01827019"
"DeVonta Smith","PHI","All Defenders","TEN","78.6990219","41.96738985"
"DeVonta Smith","PHI","Kristian Fulton","TEN","81.29546678","17.34822195"
"DeVonta Smith","PHI","Roger McCreary","TEN","79.33527356","17.43326225"
"DeVonta Smith","PHI","Elijah Molden","TEN","81.68529962","6.9733049"
"Mike Evans","TB","All Defenders","NO","78.42831392","40.85427367"
"Mike Evans","TB","Bradley Roby","NO","66.97647409","17.38625944"
"Mike Evans","TB","Paulson Adebo","NO","69.17654773","24.5125642"
"Mike Evans","TB","Chris Harris Jr.","NO","68.35124256","13.43483684"
"Mike Williams","LAC","All Defenders","LV","78.39671977","41.70782128"
"Mike Williams","LAC","Sam Webb","LV","77.1900389","20.38950754"
"Mike Williams","LAC","Anthony Averett","LV","81.8702016","14.15323734"
"Mike Williams","LAC","Amik Robertson","LV","90.10761438","7.120847536"
"Allen Lazard","GB","All Defenders","CHI","78.26063926","40.75692858"
"Allen Lazard","GB","Jaylon Johnson","CHI","68.92331854","10.81499032"
"Allen Lazard","GB","Kindle Vildor","CHI","79.57697483","11.05112548"
"Allen Lazard","GB","Jaylon Jones","CHI","95.28052449","17.2850937"
"Tyreek Hill","MIA","All Defenders","SF","75.31389138","40.43714675"
"Tyreek Hill","MIA","Deommodore Lenoir","SF","99.76646987","8.947499024"
"Tyreek Hill","MIA","Charvarius Ward","SF","61.11700863","10.61215001"
"Tyreek Hill","MIA","Jimmie Ward","SF","76.5881573","20.07985246"
"Brandon Aiyuk","SF","All Defenders","MIA","69.38574444","39.71059088"
"Brandon Aiyuk","SF","Keion Crossen","MIA","96.80785799","16.13495495"
"Brandon Aiyuk","SF","Xavien Howard","MIA","67.43770565","13.14250716"
"Brandon Aiyuk","SF","Kader Kohou","MIA","33.97460467","10.39269028"
"Amon-Ra St. Brown","DET","All Defenders","JAX","68.83257615","38.99284359"
"Amon-Ra St. Brown","DET","Tyson Campbell","JAX","70.61920197","5.404506385"
"Amon-Ra St. Brown","DET","Montaric Brown","JAX","86.70207952","5.449171727"
"Amon-Ra St. Brown","DET","Darious Williams","JAX","73.56240234","27.42452"
"James Proche","BLT","All Defenders","DEN","66.72906882","42.07250122"
"James Proche","BLT","Damarri Mathis","DEN","57.42828506","3.642640798"
"James Proche","BLT","Patrick Surtain II","DEN","16.1970359","3.278376718"
"James Proche","BLT","Essang Bassey","DEN","76.25382621","34.96935166"
"Julio Jones","TB","All Defenders","NO","66.56028198","40.85427367"
"Julio Jones","TB","Bradley Roby","NO","67.99770426","18.23169689"
"Julio Jones","TB","Paulson Adebo","NO","70.48351296","13.55445528"
"Julio Jones","TB","Chris Harris Jr.","NO","69.57208902","9.068121492"
"Isaiah McKenzie","BUF","All Defenders","NE","65.40291702","41.55461901"
"Isaiah McKenzie","BUF","Jalen Mills","NE","67.23477042","4.48956939"
"Isaiah McKenzie","BUF","Jonathan Jones","NE","33.30841727","4.698386571"
"Isaiah McKenzie","BUF","Myles Bryant","NE","74.57989051","31.84462009"
"Justin Jefferson","MIN","All Defenders","NYJ","62.5725832","40.18652928"
"Justin Jefferson","MIN","D.J. Reed Jr.","NYJ","57.47600853","15.84044856"
"Justin Jefferson","MIN","Sauce Gardner","NYJ","63.6257348","11.50154308"
"Justin Jefferson","MIN","Michael Carter II","NYJ","82.52741657","12.53461582"
"Keenan Allen","LAC","All Defenders","LV","61.9254176","41.70782128"
"Keenan Allen","LAC","Sam Webb","LV","57.35171773","6.311716295"
"Keenan Allen","LAC","Anthony Averett","LV","60.67814255","8.886896544"
"Keenan Allen","LAC","Amik Robertson","LV","69.32356351","26.1052586"
"Tyler Lockett","SEA","All Defenders","LA","61.63273612","39.69418953"
"Tyler Lockett","SEA","Jalen Ramsey","LA","40.80179256","5.391617187"
"Tyler Lockett","SEA","David Long Jr.","LA","71.82015696","17.10883249"
"Tyler Lockett","SEA","Troy Hill","LA","69.72544011","16.81165674"
"Deebo Samuel","SF","All Defenders","MIA","61.22451655","39.71059088"
"Deebo Samuel","SF","Keion Crossen","MIA","95.97265198","11.95173123"
"Deebo Samuel","SF","Xavien Howard","MIA","66.36881321","13.45105236"
"Deebo Samuel","SF","Kader Kohou","MIA","32.97614386","11.60902926"
"Chris Godwin","TB","All Defenders","NO","61.11563841","40.85427367"
"Chris Godwin","TB","Bradley Roby","NO","64.64738662","5.211004294"
"Chris Godwin","TB","Paulson Adebo","NO","66.19579333","5.878012844"
"Chris Godwin","TB","Chris Harris Jr.","NO","65.56689652","29.51512832"
"Jaylen Waddle","MIA","All Defenders","SF","60.42250721","40.43714675"
"Jaylen Waddle","MIA","Deommodore Lenoir","SF","85.43790555","11.80072376"
"Jaylen Waddle","MIA","Charvarius Ward","SF","42.77938424","8.929214312"
"Jaylen Waddle","MIA","Jimmie Ward","SF","59.45883869","19.07783675"
"Curtis Samuel","WAS","All Defenders","NYG","60.18726226","41.06368568"
"Curtis Samuel","WAS","Fabian Moreau","NYG","56.39312958","3.961437913"
"Curtis Samuel","WAS","Nick McCloud","NYG","54.36839514","7.246532767"
"Curtis Samuel","WAS","Darnay Holmes","NYG","69.41074337","28.30978801"
"Olamide Zaccheaus","ATL","All Defenders","PIT","59.1193039","41.09403003"
"Olamide Zaccheaus","ATL","Cameron Sutton","PIT","42.96416665","8.25605135"
"Olamide Zaccheaus","ATL","Levi Wallace","PIT","45.8358496","10.86322546"
"Olamide Zaccheaus","ATL","Arthur Maulet","PIT","80.17741636","21.66437535"
"Garrett Wilson","NYJ","All Defenders","MIN","57.92865022","46.60051156"
"Garrett Wilson","NYJ","Akayleb Evans","MIN","66.91053526","13.96672393"
"Garrett Wilson","NYJ","Patrick Peterson","MIN","36.22187812","10.74363379"
"Garrett Wilson","NYJ","Chandon Sullivan","MIN","64.50681552","20.81579047"
"CeeDee Lamb","DAL","All Defenders","IND","57.63144563","41.82082777"
"CeeDee Lamb","DAL","Isaiah Rodgers","IND","43.59302257","12.3098343"
"CeeDee Lamb","DAL","Stephon Gilmore","IND","41.01103265","25.09249666"
"CeeDee Lamb","DAL","Kenny Moore II","IND","76.64281326","19.48377746"
"Gabriel Davis","BUF","All Defenders","NE","56.79233796","41.55461901"
"Gabriel Davis","BUF","Jalen Mills","NE","69.12267731","17.84404228"
"Gabriel Davis","BUF","Jonathan Jones","NE","35.72455099","14.71522391"
"Gabriel Davis","BUF","Myles Bryant","NE","76.83681995","8.702026098"
"Ja'Marr Chase","CIN","All Defenders","KC","53.35931848","39.95343112"
"Ja'Marr Chase","CIN","Trent McDuffie","KC","67.94165201","17.2838191"
"Ja'Marr Chase","CIN","Joshua Williams","KC","35.12614746","13.62288797"
"Ja'Marr Chase","CIN","L'Jarius Sneed","KC","68.14372105","8.729912702"
"Corey Davis","NYJ","All Defenders","MIN","50.07897413","37.79744662"
"Corey Davis","NYJ","Akayleb Evans","MIN","67.89369824","12.55390956"
"Corey Davis","NYJ","Patrick Peterson","MIN","37.48012514","15.74328118"
"Corey Davis","NYJ","Chandon Sullivan","MIN","65.68215392","9.025243089"
"Jakobi Meyers","NE","All Defenders","BUF","48.74338093","38.81721142"
"Jakobi Meyers","NE","Dane Jackson","BUF","61.3166906","4.196455289"
"Jakobi Meyers","NE","Tre'Davious White","BUF","46.79762323","8.141123261"
"Jakobi Meyers","NE","Taron Johnson","BUF","55.60040133","26.35373921"
"Christian Kirk","JAX","All Defenders","DET","47.53870233","39.90967242"
"Christian Kirk","JAX","Jerry Jacobs","DET","40.79387576","4.438517785"
"Christian Kirk","JAX","Jeffrey Okudah","DET","50.95057727","4.142616599"
"Christian Kirk","JAX","Will Harris","DET","56.01843352","31.06962449"
"Zay Jones","JAX","All Defenders","DET","47.16093519","39.90967242"
"Zay Jones","JAX","Jerry Jacobs","DET","43.2990849","11.7000546"
"Zay Jones","JAX","Jeffrey Okudah","DET","54.1567313","15.63090299"
"Zay Jones","JAX","Will Harris","DET","59.01332712","12.57871483"
"Tee Higgins","CIN","All Defenders","KC","46.9243771","39.95343112"
"Tee Higgins","CIN","Trent McDuffie","KC","64.64967379","14.14781555"
"Tee Higgins","CIN","Joshua Williams","KC","30.91309032","16.93965115"
"Tee Higgins","CIN","L'Jarius Sneed","KC","64.20827137","8.752781887"
"Michael Pittman Jr.","IND","All Defenders","DAL","46.88272306","39.00056163"
"Michael Pittman Jr.","IND","Trevon Diggs","DAL","46.34976396","14.4239061"
"Michael Pittman Jr.","IND","Anthony Brown","DAL","50.23679293","15.71925689"
"Michael Pittman Jr.","IND","DaRon Bland","DAL","66.52731069","8.822389165"
"Devin Duvernay","BLT","All Defenders","DEN","46.57070538","42.07250122"
"Devin Duvernay","BLT","Damarri Mathis","DEN","53.57649918","9.395404064"
"Devin Duvernay","BLT","Patrick Surtain II","DEN","11.26753975","11.99539009"
"Devin Duvernay","BLT","Essang Bassey","DEN","71.64914524","20.3862541"
"DeVante Parker","NE","All Defenders","BUF","45.59074728","38.81721142"
"DeVante Parker","NE","Dane Jackson","BUF","57.28015047","18.95157418"
"DeVante Parker","NE","Tre'Davious White","BUF","41.63167951","15.23438439"
"DeVante Parker","NE","Taron Johnson","BUF","50.77485284","4.631252854"
"Amari Cooper","CLV","All Defenders","HST","44.25910664","42.19900677"
"Amari Cooper","CLV","Desmond King II","HST","63.79840972","14.14811661"
"Amari Cooper","CLV","Steven Nelson","HST","37.29112626","16.39709468"
"Amari Cooper","CLV","Tavierre Thomas","HST","41.58977906","11.65379547"
"Jarvis Landry","NO","All Defenders","TB","43.80458888","39.71288133"
"Jarvis Landry","NO","Jamel Dean","TB","35.23144522","6.433930496"
"Jarvis Landry","NO","Carlton Davis","TB","36.46535062","7.099509512"
"Jarvis Landry","NO","Sean Murphy-Bunting","TB","57.94678015","25.36595586"
"Elijah Moore","NYJ","All Defenders","MIN","43.19255319","37.79744662"
"Elijah Moore","NYJ","Akayleb Evans","MIN","59.82465121","14.31813387"
"Elijah Moore","NYJ","Patrick Peterson","MIN","27.15339943","11.95200158"
"Elijah Moore","NYJ","Chandon Sullivan","MIN","56.03587853","11.34530099"
"Jahan Dotson","WAS","All Defenders","NYG","42.34486027","50.32933783"
"Jahan Dotson","WAS","Fabian Moreau","NYG","44.46969575","14.95139325"
"Jahan Dotson","WAS","Nick McCloud","NYG","39.10884462","22.95354738"
"Jahan Dotson","WAS","Darnay Holmes","NYG","55.15667768","12.42439721"
"Marquez Valdes-Scantling","KC","All Defenders","CIN","41.420546","42.66715808"
"Marquez Valdes-Scantling","KC","Cam Taylor-Britt","CIN","57.91182301","12.07031446"
"Marquez Valdes-Scantling","KC","Eli Apple","CIN","45.90025748","15.21421031"
"Marquez Valdes-Scantling","KC","Mike Hilton","CIN","35.1712253","14.93350533"
"Isaiah Hodgins","NYG","All Defenders","WAS","41.39294167","35.95940607"
"Isaiah Hodgins","NYG","Kendall Fuller","WAS","42.16144508","13.68020883"
"Isaiah Hodgins","NYG","Christian Holmes","WAS","55.53401894","16.4162506"
"Isaiah Hodgins","NYG","Bobby McCain","WAS","42.26371653","5.862946642"
"Marvin Jones Jr.","JAX","All Defenders","DET","40.90277108","39.90967242"
"Marvin Jones Jr.","JAX","Jerry Jacobs","DET","39.11941371","13.69797856"
"Marvin Jones Jr.","JAX","Jeffrey Okudah","DET","48.80760917","16.38230866"
"Marvin Jones Jr.","JAX","Will Harris","DET","54.01667023","9.750434309"
"Christian Watson","GB","All Defenders","CHI","40.26908459","41.13845457"
"Christian Watson","GB","Jaylon Johnson","CHI","37.17904566","13.93399268"
"Christian Watson","GB","Kindle Vildor","CHI","43.14773878","14.26575441"
"Christian Watson","GB","Jaylon Jones","CHI","60.26330721","12.27518402"
"Quez Watkins","PHI","All Defenders","TEN","39.49307268","41.96738985"
"Quez Watkins","PHI","Kristian Fulton","TEN","48.54849922","5.096814788"
"Quez Watkins","PHI","Roger McCreary","TEN","41.62279393","5.313700524"
"Quez Watkins","PHI","Elijah Molden","TEN","45.46939447","30.8519959"
"D.K. Metcalf","SEA","All Defenders","LA","39.26425844","39.69418953"
"D.K. Metcalf","SEA","Jalen Ramsey","LA","35.388574","22.74416524"
"D.K. Metcalf","SEA","David Long Jr.","LA","64.89234714","9.210089727"
"D.K. Metcalf","SEA","Troy Hill","LA","63.25411868","7.73993456"
"Nico Collins","HST","All Defenders","CLV","38.68660688","38.81083422"
"Nico Collins","HST","Martin Emerson","CLV","47.81612327","19.3168079"
"Nico Collins","HST","Denzel Ward","CLV","41.61219376","14.05932807"
"Nico Collins","HST","Greg Newsome II","CLV","41.4393324","5.434698247"
"D.J. Chark Jr.","DET","All Defenders","JAX","38.36005016","38.99284359"
"D.J. Chark Jr.","DET","Tyson Campbell","JAX","42.73180643","18.96949148"
"D.J. Chark Jr.","DET","Montaric Brown","JAX","51.01193125","13.24853373"
"D.J. Chark Jr.","DET","Darious Williams","JAX","40.22395524","6.774818384"
"Brandin Cooks","HST","All Defenders","CLV","38.02785848","38.81083422"
"Brandin Cooks","HST","Martin Emerson","CLV","47.93132146","12.71170958"
"Brandin Cooks","HST","Denzel Ward","CLV","41.75962382","13.72526782"
"Brandin Cooks","HST","Greg Newsome II","CLV","41.57704797","12.16269886"
"Chris Olave","NO","All Defenders","TB","37.80346295","51.99722597"
"Chris Olave","NO","Jamel Dean","TB","33.73962987","13.28817997"
"Chris Olave","NO","Carlton Davis","TB","34.55613285","21.08776387"
"Chris Olave","NO","Sean Murphy-Bunting","TB","56.16336488","17.4768454"
"Courtland Sutton","DEN","All Defenders","BLT","37.62753172","39.77355156"
"Courtland Sutton","DEN","Brandon Stephens","BLT","59.40954245","21.14639881"
"Courtland Sutton","DEN","Marcus Peters","BLT","19.32820598","13.09244547"
"Courtland Sutton","DEN","Marlon Humphrey","BLT","29.17037253","5.45836648"
"Damiere Byrd","ATL","All Defenders","PIT","37.46646439","41.09403003"
"Damiere Byrd","ATL","Cameron Sutton","PIT","30.11501397","11.68197225"
"Damiere Byrd","ATL","Levi Wallace","PIT","29.39156875","12.67618265"
"Damiere Byrd","ATL","Arthur Maulet","PIT","64.81668479","16.15591906"
"Robert Woods","TEN","All Defenders","PHI","37.32415969","39.37819998"
"Robert Woods","TEN","James Bradberry","PHI","42.53954498","7.453287062"
"Robert Woods","TEN","Darius Slay","PHI","18.54024614","16.27301008"
"Robert Woods","TEN","Josiah Scott","PHI","66.80518306","15.0929063"
"JuJu Smith-Schuster","KC","All Defenders","CIN","37.31825843","42.66715808"
"JuJu Smith-Schuster","KC","Cam Taylor-Britt","CIN","57.94691402","10.09568335"
"JuJu Smith-Schuster","KC","Eli Apple","CIN","45.94516678","8.106023124"
"JuJu Smith-Schuster","KC","Mike Hilton","CIN","35.21317542","24.24437825"
"Nick Westbrook-Ikhine","TEN","All Defenders","PHI","36.14523435","39.37819998"
"Nick Westbrook-Ikhine","TEN","James Bradberry","PHI","39.43604831","9.494096758"
"Nick Westbrook-Ikhine","TEN","Darius Slay","PHI","14.56840674","12.74375404"
"Nick Westbrook-Ikhine","TEN","Josiah Scott","PHI","63.09505677","16.94919287"
"Tyler Boyd","CIN","All Defenders","KC","35.92482583","39.95343112"
"Tyler Boyd","CIN","Trent McDuffie","KC","47.94386208","2.809982625"
"Tyler Boyd","CIN","Joshua Williams","KC","9.5330767","2.422398815"
"Tyler Boyd","CIN","L'Jarius Sneed","KC","44.23703315","34.65645237"
"Donovan Peoples-Jones","CLV","All Defenders","HST","35.1980427","42.19900677"
"Donovan Peoples-Jones","CLV","Desmond King II","HST","56.30983313","15.58345502"
"Donovan Peoples-Jones","CLV","Steven Nelson","HST","27.70728369","15.92975402"
"Donovan Peoples-Jones","CLV","Tavierre Thomas","HST","32.63743663","10.68579773"
"Josh Palmer","LAC","All Defenders","LV","35.01624597","41.70782128"
"Josh Palmer","LAC","Sam Webb","LV","38.97834424","14.41751847"
"Josh Palmer","LAC","Anthony Averett","LV","37.16399177","13.44490809"
"Josh Palmer","LAC","Amik Robertson","LV","47.35881105","13.61654522"
"Adam Thielen","MIN","All Defenders","NYJ","34.94028591","40.18652928"
"Adam Thielen","MIN","D.J. Reed Jr.","NYJ","34.61394944","11.18160752"
"Adam Thielen","MIN","Sauce Gardner","NYJ","34.3669868","17.23480858"
"Adam Thielen","MIN","Michael Carter II","NYJ","55.19659084","11.68604094"
"Trent Sherfield","MIA","All Defenders","SF","34.3951387","40.43714675"
"Trent Sherfield","MIA","Deommodore Lenoir","SF","65.07539947","11.82702064"
"Trent Sherfield","MIA","Charvarius Ward","SF","16.71955158","10.9259143"
"Trent Sherfield","MIA","Jimmie Ward","SF","35.11614485","17.57157352"
"George Pickens","PIT","All Defenders","ATL","34.29168375","58.48459552"
"George Pickens","PIT","A.J. Terrell","ATL","36.6147171","23.15832977"
"George Pickens","PIT","Darren Hall","ATL","39.86300522","28.2610126"
"George Pickens","PIT","Isaiah Oliver","ATL","42.44162563","6.934415129"
"Brandon Powell","LA","All Defenders","SEA","34.11665771","23.35198123"
"Brandon Powell","LA","Tariq Woolen","SEA","46.61909091","5.680211652"
"Brandon Powell","LA","Michael Jackson","SEA","29.17563577","1.893403884"
"Brandon Powell","LA","Coby Bryant","SEA","47.4919843","11.3604233"
"Lance McCutcheon","LA","All Defenders","SEA","31.78259942","32.18786603"
"Lance McCutcheon","LA","Tariq Woolen","SEA","42.81916724","21.45857735"
"Lance McCutcheon","LA","Michael Jackson","SEA","24.31251261","4.29171547"
"Lance McCutcheon","LA","Coby Bryant","SEA","42.94930287","6.437573205"
"Diontae Johnson","PIT","All Defenders","ATL","31.27914037","41.50182036"
"Diontae Johnson","PIT","A.J. Terrell","ATL","36.03295409","19.65325498"
"Diontae Johnson","PIT","Darren Hall","ATL","39.11846785","18.01548373"
"Diontae Johnson","PIT","Isaiah Oliver","ATL","41.74614744","3.798235448"
"Kalif Raymond","DET","All Defenders","JAX","29.28607382","38.99284359"
"Kalif Raymond","DET","Tyson Campbell","JAX","35.4548324","11.44191549"
"Kalif Raymond","DET","Montaric Brown","JAX","41.69889656","12.39540845"
