player_id,team,opp,pos,name,fpts,proj_own,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1450509,WKU,OSU,WR,Lofton Howard,,0,0,0,3000,,,1450509
1380857,IL,PSU,WR,Weston Adams,,0,0,0,3000,,,1380857
1290118,GSU,WISC,WR,Jjay Mcafee,9.9,6.14,0,0,3400,,,1290118
1383915,MSST,LSU,RB,Javaris Bufford,,0,0,0,3000,,,1383915
1391417,WSU,UTAH,WR,Marcus Chretien,,0,0,0,3000,,,1391417
1171439,PSU,IL,RB,Tank Smith,,0,0,0,3700,,,1171439
1164806,MIZZ,KSU,WR,Demariyon Houston,,0,0,0,3800,,,1164806
1285949,SCAR,UGA,WR,Nick Elksnis,,0,0,0,3000,,,1285949
1395949,UGA,SCAR,RB,Andrew Paul,1.63,0.07,0,0,4000,,,1395949
1461707,PSU,IL,QB,Jack Lambert,,0,0,0,4500,,,1461707
1460629,MIZZ,KSU,WR,Jordon Harris,,0,0,0,3000,,,1460629
1180504,USF,BAMA,RB,Kelley Joiner,,0,0,0,3700,,,1180504
1390824,MIZZ,KSU,RB,Anthony Favrow,,0,0,0,3000,,,1390824
1182627,UGA,SCAR,RB,Sevaughn Clark,,0,0,0,3000,,,1182627
1290119,GSU,WISC,RB,Terron Dixon II,,0,0,0,3000,,,1290119
1285917,UGA,SCAR,WR,Brock Bowers,14.43,30.01,0,0,4700,,,1285917
1381749,MSST,LSU,WR,Kade Kolka,,0,0,0,3000,,,1381749
1396918,SCAR,UGA,QB,Tanner Bailey,,0,0,0,4500,,,1396918
1470629,USF,BAMA,WR,Jayden Davis,,0,0,0,3000,,,1470629
1390814,MIZZ,KSU,QB,Brett Brown,,0,0,0,4500,,,1390814
1390836,MIZZ,KSU,QB,Sam Horn,,0,0,0,5700,,,1390836
1390869,FSU,BC,QB,Dylan McNamara,,0,0,0,4500,,,1390869
1380837,GSU,WISC,WR,Graeme Williams,,0,0,0,3000,,,1380837
1391419,WSU,UTAH,RB,Adrian Cormier,3.27,0.13,0,0,3000,,,1391419
1470608,SCAR,UGA,WR,Will Helmadollar,,0,0,0,3000,,,1470608
1396919,SCAR,UGA,WR,Kylic Horton,,0,0,0,3000,,,1396919
1408030,WSU,UTAH,QB,Jakob Hollingshaus,,0,0,0,4500,,,1408030
1407183,TUL,USM,RB,Tate Jernigan,,0,0,0,3000,,,1407183
1149190,ORST,SDSU,WR,Riley Sharp,,0,0,0,3200,,,1149190
1469290,ORST,SDSU,WR,Timothy Dennis Jr.,,0,0,0,3000,,,1469290
1290759,FSU,BC,WR,Vance Nicklaus,,0,0,0,3000,,,1290759
1405490,CMU,ND,WR,DeCorion Temple,,0,0,0,3000,,,1405490
1229083,PSU,IL,WR,Tyler Warren,6.26,0.13,0,0,3800,,,1229083
1106280,UTAH,WSU,QB,Cameron Rising,,0,0,0,9900,,,1106280
1226070,TUL,USM,WR,Andrew Wilks,,0,0,0,3000,,,1226070
1469192,WSU,UTAH,WR,Hayden Hall,,0,0,0,3000,,,1469192
1380839,GSU,WISC,QB,David Dallas,,0,0,0,4500,,,1380839
1404171,BC,FSU,WR,Joseph Griffin Jr.,4.44,0.13,0,0,5100,,,1404171
1109063,GSU,WISC,QB,Davis Brin,18.09,5.17,0,0,6900,,,1109063
1383919,MSST,LSU,WR,Nick Lauderdale,,0,0,0,3000,,,1383919
1322090,USM,TUL,WR,Zay Franks,2.37,0.13,0,0,3100,,,1322090
1215291,WKU,OSU,WR,Malachi Corley,14.42,25.05,0,0,4700,,,1215291
1225092,TUL,USM,WR,Reggie Brown,,0,0,0,3000,,,1225092
1469193,WSU,UTAH,QB,Dylan Gutierrez,,0,0,0,4800,,,1469193
1402291,GSU,WISC,RB,Terrance Gibbs,1.37,0.14,0,0,4000,,,1402291
1216094,MIZZ,KSU,WR,Micah Manning,,0,0,0,3000,,,1216094
1404172,BC,FSU,QB,Peter Delaportas,,0,0,0,4500,,,1404172
1319241,WKU,OSU,WR,Javy Bunton,,0,0,0,3000,,,1319241
