player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Frank Harris,60586,QB,UTSA,2,69.7,66,73,8.9,2.73,1,2,2.6,60.3,44,0,28,4.3,83,2,26,331,74.3,71.9,65.8,73.1,0,3,87,0,14.3,68.5,4.8,4,6,0,6,2,3,3.4,423,5.8
Brennan Armstrong,77696,QB,NC STATE,2,67.1,70,73,10.0,2.85,0,2,2.6,53.4,39,0,32,17.0,89,8,23,248,57.5,61.3,57.7,64.2,1,3,95,0,6.3,62.3,2.2,2,14,0,2,2,3,3.2,415,5.7
Anthony Colandrea,170131,QB,VIRGINIA,3,68.6,70,73,12.5,2.55,1,7,9.3,61.6,45,0,21,6.3,85,3,27,335,25.4,56.9,55.8,61.5,0,4,89,1,28.6,81.6,7.1,6,6,0,2,3,8,9.0,653,8.9
Cole Snyder,97617,QB,BUFFALO,2,83.9,62,73,6.3,2.34,2,6,8.0,68.5,50,0,19,3.8,75,2,24,126,72.9,85.9,90.3,55.9,1,0,78,3,0.0,108.2,0.0,0,2,0,8,5,2,2.6,459,6.3
Chandler Morris,122938,QB,TCU,2,74.3,70,72,8.1,2.57,0,2,2.7,69.4,50,0,23,3.8,82,2,30,305,72.1,73.8,69.2,71.6,0,2,83,0,0.0,98.3,0.0,0,8,0,2,4,3,3.6,542,7.5
Caleb Williams,144622,QB,USC,3,86.4,66,71,9.1,3.05,0,7,9.6,77.5,55,0,20,3.5,79,2,41,326,30.1,91.7,91.2,70.0,0,0,82,1,10.0,157.7,2.5,2,4,0,5,12,2,2.4,878,12.4
Cooper Legas,101286,QB,UTAH ST,3,78.5,65,71,6.4,2.5,3,1,1.4,67.6,48,0,19,5.9,76,3,20,329,73.9,68.5,64.9,67.9,2,2,78,0,15.8,83.2,3.9,3,2,0,1,3,3,3.8,383,5.4
Tanner Mordecai,77656,QB,WISCONSIN,2,77.9,68,71,8.2,2.85,1,5,6.8,69.0,49,0,19,7.5,84,4,25,349,72.1,74.1,73.5,62.3,1,2,86,0,21.1,84.4,4.8,4,9,0,1,2,3,3.5,463,6.5
Grayson McCall,98002,QB,COAST CAR,2,71.8,71,71,9.4,2.47,0,4,5.3,67.6,48,0,30,5.9,83,3,28,141,55.4,73.6,72.8,62.9,0,2,87,0,20.0,87.7,7.2,6,6,0,0,2,3,3.4,539,7.6
Jayden de Laura,131928,QB,ARIZONA,2,78.8,66,70,6.8,3.14,2,5,6.7,71.4,50,0,30,3.8,78,2,32,109,50.1,76.7,75.5,65.0,0,5,83,0,6.7,93.6,2.6,2,6,0,2,5,7,8.4,637,9.1
Byrum Brown,156206,QB,USF,2,56.1,66,69,10.5,3.01,2,1,1.3,52.2,36,0,42,2.7,94,1,22,327,47.7,53.4,35.8,79.9,0,2,103,0,28.6,75.0,12.8,12,13,0,1,4,2,1.9,368,5.3
Nicholas Vattiato,145302,QB,MIDDLE TN,2,74.2,66,69,5.0,2.23,1,3,4.1,63.8,44,0,22,10.2,80,5,22,224,73.3,74.8,72.0,68.0,0,1,84,0,31.8,84.1,8.8,7,4,0,2,3,1,1.2,338,4.9
Devin Leary,77628,QB,KENTUCKY,2,67.7,65,69,10.4,2.54,2,1,1.4,59.4,41,0,21,6.8,71,3,25,202,71.1,74.8,73.7,60.0,1,2,74,0,9.5,96.5,2.8,2,0,0,1,5,1,1.4,543,7.9
Quinn Ewers,127253,QB,TEXAS,2,71.2,66,69,9.4,2.32,1,3,4.2,62.3,43,0,14,8.5,78,4,30,311,72.3,82.6,81.6,66.2,0,0,81,1,21.4,119.7,3.8,3,6,1,1,6,0,0.0,608,8.8
Diego Pavia,156927,QB,NEW MEX ST,3,76.6,64,68,9.6,3.39,0,4,5.8,64.7,44,0,26,10.2,83,5,30,242,36.6,60.6,57.6,63.0,1,4,84,0,23.1,104.7,7.2,6,9,0,3,6,7,8.3,715,10.5
Casey Thompson,77677,QB,FAU,2,83.6,61,68,5.8,2.88,4,1,1.4,63.2,43,0,23,15.7,74,8,24,165,71.6,71.9,72.3,56.4,0,3,78,0,13.0,89.1,4.1,3,2,1,2,5,2,2.6,460,6.8
Ben Wooldridge,82115,QB,LA LAFAYET,2,72.1,61,68,8.1,2.68,2,4,5.6,57.4,39,0,20,11.4,78,5,26,207,72.8,72.5,68.5,71.5,1,1,81,1,10.0,99.4,2.6,2,8,0,4,5,0,0.0,508,7.5
JT Daniels,83578,QB,RICE,2,69.8,63,68,7.6,2.52,4,2,2.8,61.8,42,0,28,4.5,75,2,23,275,71.4,62.4,63.6,56.1,1,3,80,1,14.3,88.0,5.3,4,3,0,0,4,3,3.8,542,8.0
Spencer Rattler,97408,QB,S CAROLINA,2,90.9,66,68,7.8,2.43,0,2,2.8,80.9,55,0,25,8.3,84,5,32,289,72.2,84.7,82.3,69.6,0,0,88,1,32.0,124.1,9.5,8,4,1,1,3,0,0.0,698,10.3
Bo Nix,97790,QB,OREGON,2,85.1,67,68,5.5,2.33,0,2,2.9,76.5,52,0,8,8.8,76,5,29,264,71.9,83.3,80.3,70.4,0,0,78,0,12.5,126.6,1.3,1,5,0,1,5,0,0.0,592,8.7
Sam Hartman,77618,QB,NOTRE DAME,3,83.6,61,66,9.3,2.73,1,5,7.4,72.7,48,0,15,5.9,72,3,35,258,28.1,85.3,86.6,61.5,1,0,75,1,20.0,148.4,4.2,3,3,1,2,10,3,4.0,731,11.1
Gavin Hardison,100827,QB,UTEP,3,75.8,62,66,9.5,3.04,1,5,6.8,66.7,44,0,20,6.4,74,3,22,330,75.0,78.3,74.7,72.4,0,4,82,1,30.0,83.8,8.1,6,2,0,3,4,5,6.1,494,7.5
Rocky Lombardi,60452,QB,N ILLINOIS,2,61.5,65,66,11.8,2.73,0,5,7.0,54.5,36,0,20,10.0,75,4,25,254,50.3,63.9,60.3,67.8,0,3,80,1,30.0,62.8,8.0,6,3,0,1,1,5,6.3,462,7.0
Kedon Slovis,100580,QB,BYU,2,71.0,62,65,9.5,2.65,0,4,5.6,64.6,42,0,22,4.5,65,2,23,128,72.7,82.2,80.7,65.6,1,1,71,1,0.0,101.6,0.0,0,0,0,2,4,3,4.2,493,7.6
Hudson Card,123109,QB,PURDUE,2,72.9,59,64,8.1,3.07,1,2,2.9,62.5,40,0,29,7.0,72,3,24,273,74.3,67.5,65.4,63.6,2,0,76,0,6.9,97.3,2.8,2,6,0,2,2,1,1.3,502,7.8
Billy Wiles,144144,QB,SO MISS,2,63.8,58,64,10.6,2.67,0,1,1.4,50.0,32,0,20,13.5,68,5,22,296,71.4,56.6,55.6,59.4,1,2,73,3,10.0,73.8,2.9,2,2,0,5,3,4,5.5,421,6.6
Joe Milton III,82151,QB,TENNESSEE,2,74.6,63,63,7.3,2.32,0,2,3.1,66.7,42,0,12,10.6,67,5,21,307,72.9,74.4,69.0,73.1,0,0,69,0,16.7,106.9,3.0,2,2,0,0,4,1,1.4,425,6.7
Cam Fancher,145266,QB,MARSHALL,2,78.0,59,63,8.3,2.55,2,1,1.5,68.3,43,0,11,6.5,72,3,22,214,53.3,74.1,71.4,67.8,0,1,75,0,9.1,87.1,1.4,1,7,0,2,1,1,1.3,446,7.1
Jayden Daniels,97993,QB,LSU,2,75.9,58,63,9.3,2.71,1,4,6.0,63.5,40,0,22,9.1,76,4,28,211,73.0,79.2,77.7,66.3,1,1,80,0,22.7,120.7,6.6,5,8,2,1,6,1,1.3,614,9.7
Carson Beck,124010,QB,GEORGIA,2,79.3,58,62,7.6,2.39,0,2,2.9,71.0,44,0,8,4.3,68,2,28,173,47.4,76.6,79.6,52.8,1,1,74,0,0.0,109.6,0.0,0,6,1,2,3,1,1.4,580,9.4
Grant Wells,97784,QB,VA TECH,2,61.0,59,62,10.0,2.77,0,3,4.6,53.2,33,0,23,8.3,70,3,25,337,72.8,60.5,58.5,62.2,0,2,73,1,17.4,93.1,5.7,4,4,0,3,5,1,1.4,494,8.0
Drake Maye,143969,QB,N CAROLINA,2,86.2,58,62,7.8,2.72,1,4,6.3,72.6,45,0,26,10.0,72,5,22,245,73.6,88.2,89.0,68.0,1,2,74,1,7.7,91.9,2.8,2,8,0,2,2,1,1.4,477,7.7
Graham Mertz,97994,QB,FLORIDA,2,84.5,58,61,7.2,2.49,2,2,3.1,73.8,45,0,13,8.2,70,4,25,163,48.2,64.3,73.4,36.7,0,1,75,1,38.5,103.6,7.1,5,4,0,1,2,1,1.3,526,8.6
T.J. Finley,124093,QB,TEXAS ST,2,73.7,57,61,13.8,2.64,2,8,12.9,62.3,38,0,30,9.5,74,4,22,314,29.2,80.9,84.4,54.6,1,0,75,1,30.0,105.2,12.2,9,3,0,1,3,3,4.0,509,8.3
Keyone Jenkins,170403,QB,FIU,2,70.0,60,61,11.1,2.61,0,6,9.7,57.4,35,0,19,16.7,69,7,24,166,52.6,70.4,68.8,66.6,0,3,71,2,26.3,85.6,7.2,5,3,0,1,3,5,7.0,583,9.6
Haynes King,124329,QB,GA TECH,2,73.2,56,60,9.9,2.58,1,5,7.9,65.0,39,0,17,4.9,67,2,28,176,48.5,66.5,64.5,63.5,1,1,71,0,5.9,129.6,1.5,1,5,0,2,7,3,4.2,596,9.9
Jordan Travis,77615,QB,FLORIDA ST,2,70.7,58,60,10.1,3.04,0,4,6.1,63.3,38,0,17,7.3,66,3,25,167,73.3,80.5,79.7,65.0,1,1,72,0,5.9,117.2,1.5,1,5,0,1,6,3,4.2,517,8.6
Jaden Rashada,171886,QB,ARIZONA ST,2,63.2,57,60,8.3,2.35,0,2,3.2,56.7,34,0,25,5.6,68,2,14,110,71.7,60.5,59.0,61.3,2,1,73,0,16.0,87.0,5.9,4,4,0,1,3,1,1.4,403,6.7
Taylen Green,145996,QB,BOISE ST,2,61.8,55,59,9.1,2.62,0,3,4.8,47.5,28,0,17,17.6,64,6,19,120,72.4,65.9,59.8,73.6,0,3,67,1,5.9,59.1,1.6,1,4,1,3,2,4,6.0,388,6.6
Athan Kaliakmanis,144971,QB,MINNESOTA,2,72.2,54,59,9.0,2.99,1,0,0.0,57.6,34,0,18,12.8,66,5,22,225,72.4,68.3,63.1,71.9,0,2,69,0,22.2,63.7,6.1,4,3,0,4,1,2,2.9,313,5.3
Will Howard,122599,QB,KANSAS ST,2,70.9,55,57,11.2,2.52,0,4,6.9,66.7,38,0,16,2.6,60,1,25,199,72.8,73.0,65.6,72.9,1,2,61,0,6.3,105.4,1.7,1,2,0,1,4,3,4.9,534,9.4
Rocco Becht,157567,QB,IOWA STATE,2,71.7,53,57,7.8,2.24,1,2,3.3,57.9,33,0,16,13.2,60,5,16,193,70.7,64.8,65.2,55.6,1,1,63,0,0.0,83.7,0.0,0,3,0,2,3,2,3.2,316,5.5
Carter Bradley,77685,QB,S ALABAMA,2,83.0,53,56,4.5,2.35,2,0,0.0,75.0,42,0,13,4.5,65,2,22,288,44.9,50.1,45.3,68.6,0,3,70,0,38.5,87.6,7.7,5,4,0,1,2,3,4.3,449,8.0
Dequan Finn,97804,QB,TOLEDO,2,70.4,54,56,11.0,2.91,0,6,9.8,66.1,37,0,10,2.6,60,1,23,316,34.0,65.1,63.9,63.8,0,1,66,3,10.0,114.7,1.7,1,3,1,1,5,4,6.1,474,8.5
Joey Aguilar,174978,QB,APP STATE,2,66.0,53,56,13.2,2.49,0,5,8.8,58.9,33,0,24,5.7,59,2,24,108,46.2,80.7,79.0,66.8,1,1,60,0,0.0,112.9,0.0,0,3,0,2,6,2,3.3,449,8.0
Mitch Griffis,123386,QB,WAKE,2,69.2,52,56,13.0,2.96,1,2,3.4,64.3,36,0,20,0.0,70,0,25,339,72.6,70.9,67.2,68.0,2,1,74,0,35.0,117.0,10.0,7,7,0,1,5,6,8.1,525,9.4
John Rhys Plumlee,97602,QB,UCF,2,83.6,55,56,9.5,2.81,0,2,3.6,71.4,40,0,16,13.0,62,6,24,323,51.5,86.9,79.1,79.6,0,4,62,0,6.3,92.4,1.6,1,5,0,1,3,3,4.8,574,10.3
J.J. McCarthy,144918,QB,MICHIGAN,2,88.9,54,55,8.6,2.61,1,5,8.8,87.3,48,0,11,0.0,56,0,31,222,43.3,94.8,95.0,59.7,0,0,58,0,0.0,139.2,0.0,0,1,0,0,5,0,0.0,558,10.1
Drew Allar,164157,QB,PENN STATE,2,90.2,51,55,5.9,2.68,1,1,1.8,78.2,43,0,19,6.5,59,3,28,266,71.9,90.1,90.2,62.3,0,0,61,0,10.5,131.0,3.4,2,2,0,3,4,1,1.6,529,9.6
Phil Jurkovec,83533,QB,PITTSBURGH,2,52.7,55,55,13.8,3.09,0,3,4.9,49.1,27,0,28,6.9,65,2,23,268,51.3,65.5,62.2,66.6,0,0,71,0,21.4,97.0,9.2,6,4,0,0,4,1,1.4,393,7.1
Noah Kim,129623,QB,MICH STATE,2,72.2,54,55,12.4,2.55,0,8,13.8,65.5,36,0,13,7.7,56,3,26,223,72.7,86.0,85.5,64.5,0,0,59,1,0.0,130.2,0.0,0,1,1,0,5,2,3.4,571,10.4
Jack Plummer,83543,QB,LOUISVILLE,2,69.2,52,54,10.1,2.73,0,3,5.1,63.0,34,0,16,5.6,59,2,19,210,49.2,60.3,62.1,57.4,0,3,64,1,0.0,94.2,0.0,0,5,0,2,4,3,4.7,494,9.1
Luke Altmyer,146802,QB,ILLINOIS,2,76.9,52,54,8.3,2.92,0,1,1.7,68.5,37,0,25,7.5,71,3,28,187,73.1,74.9,70.1,70.8,1,3,76,0,32.0,86.0,11.3,8,8,0,1,3,1,1.3,408,7.6
Gunnar Watson,83570,QB,TROY,2,65.4,52,54,9.7,2.5,1,3,5.3,57.4,31,0,19,8.8,59,3,17,318,25.6,57.3,57.1,55.2,0,2,62,0,21.1,93.8,6.8,4,1,0,1,5,5,8.1,368,6.8
Brendon Lewis,131687,QB,NEVADA,2,66.0,47,53,9.1,3.03,0,1,1.9,56.6,30,0,30,3.2,64,1,13,239,47.0,50.2,48.6,58.3,2,1,65,0,13.3,63.8,6.3,4,7,0,4,0,4,6.2,285,5.4
Ben Bryant,77655,QB,NWESTERN,2,70.0,50,53,9.1,2.57,0,2,3.7,58.5,31,0,22,11.4,63,4,13,256,27.6,46.4,41.8,66.3,2,2,64,0,31.8,63.7,11.1,7,3,0,1,1,5,7.8,284,5.4
Garrett Shrader,98212,QB,SYRACUSE,2,76.5,51,53,11.2,2.65,1,2,3.5,69.8,37,0,16,5.1,63,2,27,304,45.4,82.2,83.1,61.4,0,1,67,0,12.5,126.5,3.2,2,8,0,1,5,1,1.5,543,10.2
Kyle McCord,145053,QB,OHIO STATE,2,70.6,51,53,9.9,2.63,1,3,5.5,64.2,34,0,10,5.6,55,2,19,260,70.4,65.2,64.7,58.9,1,1,57,0,0.0,105.6,0.0,0,2,0,0,3,3,5.3,497,9.4
Cade McNamara,101620,QB,IOWA,2,68.8,48,51,11.5,2.85,2,3,5.7,56.9,29,0,14,12.1,54,4,13,192,70.7,71.4,71.4,56.9,0,1,56,0,14.3,80.0,3.7,2,1,0,1,2,0,0.0,314,6.2
Thomas Castellanos,158433,QB,BOSTON COL,2,73.5,49,51,11.0,3.3,0,3,5.2,58.8,30,0,13,16.7,61,6,16,121,75.3,67.1,69.1,60.4,0,1,68,1,15.4,96.8,3.3,2,8,0,2,4,2,2.9,339,6.6
J.T. Shrout,83562,QB,ARK STATE,2,63.3,49,51,11.2,2.53,0,1,1.9,47.1,24,0,16,22.6,54,7,12,113,70.5,50.0,46.9,59.1,1,2,55,0,6.3,43.5,1.9,1,2,0,1,0,6,10.9,227,4.5
Gavin Wimsatt,155757,QB,RUTGERS,2,63.6,44,50,12.3,2.97,1,2,3.7,54.0,27,0,12,3.6,54,1,15,278,74.5,65.8,64.3,61.5,1,0,58,0,8.3,89.8,1.9,1,3,0,4,2,1,1.7,352,7.0
Jaxson Dart,146409,QB,OLE MISS,2,79.2,48,50,11.4,2.72,0,4,7.7,70.0,35,0,13,7.9,57,3,27,226,73.7,91.4,90.1,76.9,1,1,59,0,30.8,141.7,7.0,4,3,0,1,6,2,3.4,601,12.0
Andrew Peasley,83581,QB,WYOMING,2,64.6,48,50,11.4,3.01,1,0,0.0,58.0,29,0,22,6.5,62,2,22,351,50.3,75.7,70.6,70.7,0,1,64,0,13.6,104.6,4.8,3,9,0,1,5,2,3.1,350,7.0
Dillon Gabriel,86272,QB,OKLAHOMA,2,87.5,48,49,6.3,2.46,0,2,3.8,77.6,38,0,11,9.5,57,4,27,261,72.5,84.5,84.7,64.7,0,0,61,0,9.1,147.4,1.8,1,5,0,1,6,0,0.0,484,9.9
Emory Jones,82111,QB,CINCINNATI,2,77.6,49,49,8.0,2.58,0,2,3.9,75.5,37,0,19,2.6,59,1,25,138,74.0,80.4,84.7,59.1,0,1,61,0,26.3,136.1,8.5,5,4,0,0,7,0,0.0,470,9.6
Connor Bazelak,99135,QB,BOWL GREEN,2,63.8,47,49,9.7,2.47,0,1,1.9,59.2,29,0,14,3.3,51,1,17,122,71.1,54.2,52.0,64.1,0,3,56,0,14.3,79.5,3.9,2,0,0,2,3,3,5.4,390,8.0
CJ Harris,130594,QB,OHIO,2,61.4,44,49,11.3,2.52,2,1,1.9,51.0,25,0,16,7.4,55,2,19,259,72.9,72.6,65.7,75.1,2,3,58,0,12.5,53.8,3.6,2,4,0,1,2,3,5.2,248,5.1
Michael Alaimo,129802,QB,KENT STATE,2,51.1,47,49,12.1,2.77,0,3,5.8,46.9,23,0,20,4.2,61,1,19,201,72.0,62.5,64.2,54.3,0,2,64,1,35.0,51.3,11.5,7,5,0,2,0,1,1.6,319,6.5
Austin Smith,145763,QB,E MICHIGAN,2,72.1,43,48,10.0,2.74,1,1,2.1,58.3,28,0,19,9.7,56,3,13,160,44.5,49.6,52.6,51.6,4,2,57,1,21.1,62.2,7.1,4,4,0,0,1,4,7.0,252,5.3
Jack Salopek,130662,QB,W MICHIGAN,2,80.9,47,48,4.4,2.43,0,0,0.0,68.8,33,0,16,13.2,57,5,14,347,71.5,62.7,59.9,63.0,0,2,59,0,25.0,73.3,7.0,4,4,0,1,1,2,3.4,280,5.8
Darren Grainger,78496,QB,GA STATE,2,74.5,47,48,10.3,2.41,0,3,6.0,66.7,32,0,13,8.6,54,3,16,175,54.0,80.4,72.0,75.7,1,0,56,0,15.4,107.6,3.7,2,4,0,0,3,2,3.6,336,7.0
Riley Leonard,143862,QB,DUKE,2,77.5,40,47,5.9,2.79,1,0,0.0,61.7,29,0,23,6.5,54,2,18,154,72.6,87.6,77.5,82.6,0,0,57,0,0.0,88.2,0.0,0,7,2,4,1,0,0.0,311,6.6
Keegan Shoemaker,108983,QB,SM HOUSTON,2,65.9,41,47,9.9,2.69,2,1,2.0,55.3,26,0,25,3.7,56,1,9,281,73.5,48.1,47.7,56.3,1,3,59,1,20.0,38.5,8.9,5,4,0,3,0,5,8.5,191,4.1
Will Rogers,124184,QB,MISS STATE,2,81.0,42,46,6.4,2.5,1,2,4.3,71.7,33,0,14,2.9,50,1,21,227,70.5,66.1,65.1,61.2,0,0,52,0,21.4,133.2,6.0,3,1,0,3,5,1,1.9,387,8.4
Kaidon Salter,132046,QB,LIBERTY,2,65.9,41,45,12.8,3.01,1,3,6.0,57.8,26,0,22,3.7,57,1,21,206,54.9,73.5,80.3,56.3,1,0,62,0,9.1,118.7,3.5,2,10,0,2,4,0,0.0,419,9.3
Grant Wilson,143041,QB,DOMINION,2,63.6,44,45,14.9,2.94,0,1,2.1,57.8,26,0,25,7.1,60,2,16,263,50.4,58.4,51.2,69.5,1,1,62,1,32.0,112.1,13.3,8,6,0,0,6,2,3.2,341,7.6
Jalen Milroe,146590,QB,ALABAMA,2,71.4,42,45,14.4,3.37,1,7,14.0,60.0,27,0,24,10.0,62,3,19,103,48.4,77.3,66.8,80.0,0,2,67,0,29.2,112.2,11.3,7,10,0,2,5,4,6.0,449,10.0
Garrett Greene,123420,QB,W VIRGINIA,2,69.8,43,45,12.0,2.64,1,4,8.5,57.8,26,0,13,13.3,55,4,20,343,73.5,83.0,78.4,72.9,1,0,57,0,15.4,117.1,3.6,2,8,0,0,4,0,0.0,402,8.9
Ben Finley,122864,QB,CAL,2,76.7,43,45,7.4,2.52,0,0,0.0,68.9,31,0,18,6.1,46,2,17,130,70.8,77.6,78.6,57.4,0,1,51,0,5.6,87.3,2.2,1,0,0,2,1,1,2.0,320,7.1
Brett Gabbert,97404,QB,MIAMI OH,2,71.8,39,44,12.7,2.67,0,3,6.8,54.5,24,0,17,14.3,54,4,13,221,40.8,71.1,78.1,49.6,0,2,56,1,23.5,92.0,7.4,4,6,0,5,3,1,1.8,429,9.8
Ashton Daniels,157259,QB,STANFORD,2,67.4,43,43,9.6,2.56,0,3,6.7,62.8,27,0,20,6.9,47,2,14,300,73.0,68.6,65.6,65.9,0,1,50,1,5.0,86.1,2.1,1,3,0,0,2,2,4.0,267,6.2
Jordan McCloud,101058,QB,JAMES MAD,2,68.3,41,43,10.2,2.56,0,3,6.4,62.8,27,0,13,3.6,47,1,14,197,44.2,68.2,64.8,70.9,2,0,54,1,15.4,113.3,4.3,2,2,0,0,3,2,3.7,368,8.6
KJ Jefferson,99129,QB,ARKANSAS,2,85.0,40,42,11.7,2.86,0,5,11.4,73.8,31,0,11,8.8,47,3,18,111,30.9,91.3,91.8,66.6,0,0,49,1,27.3,141.1,6.4,3,2,0,2,5,1,2.0,382,9.1
