datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Meronk, Adrian","Adrian Meronk",150,27979212,6700,24.652,8:44 am,1,43.2,1.8,0,45,0.51,100,5.07918737448438,
"Willett, Danny","Danny Willett",150,27979215,6700,23.242,12:47 pm,0,39.7,1.3,0,41,0.22,100,0,
"Lee, Kyounghoon","Kyoung-Hoon Lee",150,27979218,6700,25.246,7:33 am,1,45.8,2.4,0,48.2,0.73,100,3.62154024987314,
"Harrington, Padraig","Padraig Harrington",150,27979217,6700,21.880,8:17 am,1,35.7,0.9,0,36.6,-0.06,100,0.273795081889353,
"Noren, Alex","Alex Noren",150,27979213,6700,22.820,8:28 am,1,37.8,1.2,0,39,0.07,100,0.472308671937468,
"Wu, Brandon","Brandon Wu",150,27979216,6700,24.402,12:25 pm,0,42.3,1.7,0,44.1,0.44,100,1.42353427742923,
"Stallings, Scott","Scott Stallings",150,27979220,6700,23.228,7:38 am,1,39.4,1.3,0,40.7,0.19,100,0,
"Jaeger, Stephan","Stephan Jaeger",150,28017153,6700,25.151,1:53 pm,0,46,2.4,0,48.5,0.75,100,5.10213476737465,
"Straka, Sepp","Sepp Straka",150,27979214,6700,22.603,12:58 pm,0,36.7,1,0,37.7,-0.01,100,0,
"Shinkwin, Callum","Callum Shinkwin",150,27979223,6600,21.336,1:20 pm,0,33.7,0.7,0,34.5,-0.12,100,0,
"Tarren, Callum","Callum Tarren",150,28005187,6600,20.079,8:39 am,1,31.4,0.5,0,31.9,-0.23,100,0,
"Steele, Brendan","Brendan Steele",150,27979224,6600,24.833,8:50 am,1,42.6,1.8,0,44.5,0.52,100,2.42378276923403,
"Buckley, Hayden","Hayden Buckley",150,27979226,6600,25.183,12:41 pm,0,45.2,2.2,0,47.4,0.72,100,5.53767681284172,
"Hubbard, Mark","Mark Hubbard",150,27979229,6600,23.134,9:12 am,1,39.7,1.4,0,41.2,0.28,100,0.0621123686188848,
"Svensson, Adam","Adam Svensson",150,27979225,6600,24.318,7:44 am,1,42,1.6,0,43.7,0.46,100,1.84079757379565,
"Varner III, Harold","Harold Varner III",150,27979221,6600,25.106,7:38 am,1,44.8,2.1,0,46.9,0.69,100,5.35218995915299,
"Wallace, Matt","Matt Wallace",150,27979222,6600,22.273,2:26 pm,0,36.5,1,0,37.4,0.01,100,0.394280154206261,
"Dahmen, Joel","Joel Dahmen",150,27979227,6600,22.949,7:11 am,1,37.9,1.2,0,39.1,0.13,100,0.652773284919433,
"Hardy, Nick","Nick Hardy",150,27979228,6600,23.240,2:37 pm,0,39.5,1.3,0,40.8,0.25,100,0.09338456946387,
"Lingmerth, David","David Lingmerth",150,28005188,6500,21.156,8:39 am,1,33.9,0.7,0,34.7,-0.09,100,0,
"Schenk, Adam","Adam Schenk",150,27979235,6500,24.211,7:16 am,1,41.3,1.6,0,42.9,0.45,100,1.2048836436021,
"Taylor, Nick","Nick Taylor",150,27979237,6500,24.696,1:03 pm,0,44.1,2.1,0,46.2,0.68,100,3.12940416006328,
"Olesen, Thorbjorn","Thorbjorn Olesen",150,27979234,6500,23.066,12:36 pm,0,38.7,1.2,0,39.9,0.24,100,3.15155200773533,
"Hojgaard, Rasmus","Rasmus Hojgaard",150,27979232,6500,22.698,1:03 pm,0,38,1.1,0,39.1,0.17,100,1.17604421725056,
"Arnaus, Adri","Adri Arnaus",150,27979230,6500,19.999,9:01 am,1,31.1,0.5,0,31.6,-0.21,100,0,
"Johnson, Zach","Zach Johnson",150,27979238,6500,20.516,7:55 am,1,33.1,0.7,0,33.8,-0.12,100,0,
"Kisner, Kevin","Kevin Kisner",150,27979233,6500,16.595,8:17 am,1,25.3,0.2,0,25.5,-0.47,100,0,
"Fox, Ryan","Ryan Fox",150,27979231,6500,24.159,7:33 am,1,40.6,1.5,0,42.1,0.39,100,2.57767951855531,
"Suh, Justin","Justin Suh",150,27979236,6500,22.291,9:01 am,1,36.5,1,0,37.4,0.06,100,0.533393175719926,
"Donald, Luke","Luke Donald",150,27979244,6400,18.067,8:44 am,1,27.7,0.3,0,28,-0.34,100,0,
"Putnam, Andrew","Andrew Putnam",150,27979243,6400,23.875,7:27 am,1,40.9,1.6,0,42.6,0.47,100,1.12311548249539,
"Lawrence, Thriston","Thriston Lawrence",150,27979239,6400,19.160,7:16 am,1,29.9,0.4,0,30.3,-0.24,100,0,
"Hoshino, Rikuya","Rikuya Hoshino",150,27979245,6400,20.872,9:17 am,1,32.8,0.7,0,33.5,-0.11,100,0,
"Higa, Kazuki","Kazuki Higa",150,27979241,6400,19.088,7:05 am,1,29.7,0.4,0,30.1,-0.25,100,0,
"Kaewkanjana, Sadom","Sadom Kaewkanjana",150,27979246,6400,19.059,12:36 pm,0,29.6,0.4,0,30,-0.25,100,0,
"Mullinax, Trey","Trey Mullinax",150,27979242,6400,21.975,7:05 am,1,35.4,0.9,0,36.3,0.02,100,0.204353755770632,
"Otaegui, Adrian","Adrian Otaegui",150,27979240,6400,21.789,7:49 am,1,36.1,0.9,0,37,0.07,100,0.0156621821333968,
"Ryder, Sam","Sam Ryder",150,27979251,6300,22.262,12:25 pm,0,36.8,1,0,37.8,0.17,100,0.578449834177939,
"Reavie, Chez","Chez Reavie",150,27979255,6300,21.496,1:14 pm,0,34.3,0.8,0,35.1,-0.01,100,0,
"NeSmith, Matthew","Matthew NeSmith",150,27979250,6300,23.086,9:17 am,1,38.5,1.2,0,39.7,0.31,100,1.02039022426833,
"Walker, Jimmy","Jimmy Walker",150,27979253,6300,22.076,8:17 am,1,35.3,0.9,0,36.2,0.06,100,1.48574906949189,
"Thompson, Davis","Davis Thompson",150,27979252,6300,22.606,8:55 am,1,37.5,1.1,0,38.6,0.23,100,0.526914036661513,
"Hodges, Lee","Lee Hodges",150,27979254,6300,22.959,8:39 am,1,38.4,1.1,0,39.5,0.3,100,0,
"Smalley, Alex","Alex Smalley",150,27979249,6300,24.012,2:09 pm,0,41.4,1.6,0,42.9,0.54,100,1.75597433515186,
"Somers, John","John Somers",150,27979256,6300,9.748,1:14 pm,0,15,0,0,15,-0.86,100,0,
"Poston, J.T.","J.T. Poston",150,27979248,6300,24.314,8:28 am,1,42.3,1.8,0,44.1,0.63,100,2.25070528354327,
"Block, Michael","Michael Block",53,27979261,6200,10.368,12:41 pm,0,16.3,0,0,16.3,-0.78,100,0,
"Cahill, Matt","Matt Cahill",0,27979262,6200,8.486,12:30 pm,0,12.3,0,0,12.3,-0.95,100,0,
"Grove, Russell","Russell Grove",0,27979265,6200,8.542,2:42 pm,0,12.4,0,0,12.4,-0.94,100,0,
"Larrazabal, Pablo","Pablo Larrazabal",150,27979257,6200,18.808,1:09 pm,0,28.8,0.4,0,29.1,-0.24,100,0,
"Strydom, Ockie","Ockie Strydom",150,27979258,6200,14.635,8:06 am,1,22.3,0.1,0,22.4,-0.52,100,0,
"French, Chris","Chris French",22,27979264,6200,7.903,7:11 am,1,11.5,0,0,11.5,-0.98,100,0,
"Beach, Alex","Alex Beach",22,27979260,6200,9.317,12:52 pm,0,14.1,0,0,14.1,-0.87,100,0,
"Yang, Y.E.","Y.E. Yang",150,27979259,6200,11.724,12:47 pm,0,17.9,0,0,17.9,-0.71,100,0,
"Pigman, Kenny","Kenny Pigman",10,27979274,6100,10.932,8:55 am,1,16.5,0,0,16.5,-0.74,100,0,
"Killeen, J.J.","J.J. Killeen",119,27979272,6100,10.503,2:26 pm,0,16.4,0,0,16.4,-0.75,100,0,
"Kim, Sihwan","Sihwan Kim",150,27979273,6100,10.254,12:52 pm,0,16,0,0,16,-0.77,100,0,
"Echavarria, Nicolas","Nicolas Echavarria",150,27979268,6100,19.599,7:22 am,1,30.6,0.5,0,31,-0.13,100,0,
"Holmes, Steve","Steve Holmes",2,27979269,6100,7.486,7:49 am,1,10.4,0,0,10.4,-1,100,0,
"Reynolds, Gabe","Gabe Reynolds",0,27979275,6100,8.478,12:25 pm,0,12.3,0,0,12.3,-0.92,100,0,
"Inglis, Colin","Colin Inglis",2,27979270,6100,8.951,7:16 am,1,13.4,0,0,13.4,-0.87,100,0,
"Droemer, Jesse","Jesse Droemer",22,27979267,6100,8.670,9:17 am,1,13.2,0,0,13.2,-0.88,100,0,
"Kern, Ben","Ben Kern",7,27979271,6100,14.201,12:36 pm,0,20.8,0.1,0,20.9,-0.56,100,0,
"Cordes, Anthony","Anthony Cordes",2,27979266,6100,8.414,9:12 am,1,12.1,0,0,12.1,-0.93,100,0,
"Speight, Josh","Josh Speight",2,27979280,6000,12.365,7:05 am,1,18.7,0,0,18.8,-0.62,100,0,
"Alker, Steven","Steven Alker",150,27979283,6000,20.616,7:00 am,1,32.4,0.6,0,33.1,-0.02,100,0.408494715613086,
"Micheel, Shaun","Shaun Micheel",150,27979285,6000,9.286,7:00 am,1,14,0,0,14,-0.82,100,0,
"Worthington II, Wyatt","Wyatt Worthington",8,27979282,6000,9.268,7:22 am,1,13.8,0,0,13.8,-0.83,100,0,
"Micheluzzi, David","David Micheluzzi",150,27979277,6000,18.937,2:15 pm,0,29.5,0.4,0,29.9,-0.15,100,1.60885839482692,
"Wells, Jeremy","Jeremy Wells",19,27979281,6000,12.536,9:01 am,1,18.8,0,0,18.8,-0.62,100,0,
"Sanger, Chris","Chris Sanger",0,27979278,6000,8.652,2:15 pm,0,12.3,0,0,12.3,-0.89,100,0,
"Shattuck, Braden","Braden Shattuck",0,27979279,6000,8.571,7:00 am,1,12.5,0,0,12.5,-0.89,100,0,
"Koch, Greg","Greg Koch",16,27979276,6000,13.899,2:37 pm,0,20.6,0.1,0,20.7,-0.54,100,0,
