player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Kelvin Beachum,7229,T,ARZ,3,0,1,74.4,2,4,151,100.0,100.0,96.7,2,8,2,162,162,58.4,2,3,45,100.0,100.0,92.2,6,1,52,52
Liam Eichenberg,41851,G,MIA,4,1,17,26.1,3,7,149,100.0,100.0,96.0,1,11,1,157,157,0.0,2,4,41,100.0,100.0,90.2,7,1,44,44
Connor Williams,46216,C,MIA,4,0,17,65.6,0,3,149,100.0,100.0,99.0,1,3,0,157,157,38.9,0,3,41,100.0,100.0,96.3,3,0,44,44
Dion Dawkins,11818,T,BUF,3,0,4,81.0,1,4,152,100.0,100.0,97.7,0,6,1,157,157,79.3,1,2,57,100.0,100.0,97.4,3,0,60,60
Rodger Saffold,5558,G,BUF,3,0,4,41.4,1,7,152,100.0,100.0,97.4,0,8,0,157,157,37.2,1,3,57,100.0,100.0,96.5,4,0,60,60
Robert Hunt,46139,G,MIA,4,1,17,74.5,1,1,148,100.0,100.0,98.6,2,3,1,156,156,61.0,0,1,40,100.0,100.0,96.2,2,1,43,43
Samuel Cosmi,60114,T,WAS,3,0,32,65.1,2,3,146,100.0,100.0,95.5,0,9,4,156,156,49.7,1,3,65,100.0,100.0,90.8,8,4,69,69
Terron Armstead,7856,T,MIA,4,0,17,78.1,1,6,147,100.0,100.0,97.6,0,7,0,155,155,65.8,1,3,39,100.0,100.0,94.9,4,0,42,42
Trai Turner,8727,G,WAS,3,0,32,69.1,2,2,137,100.0,100.0,97.8,0,5,1,148,148,76.1,2,0,66,100.0,100.0,98.5,2,0,71,71
George Fant,11282,T,NYJ,3,0,22,42.1,3,7,138,100.0,100.0,94.2,1,13,3,146,146,55.2,2,5,69,100.0,100.0,92.0,9,2,73,73
Greg Little,46254,T,MIA,4,0,17,36.6,2,8,136,100.0,100.0,95.6,1,11,1,144,144,32.8,1,6,37,100.0,100.0,87.8,8,1,40,40
Kolton Miller,47013,T,LV,3,0,23,76.7,1,4,132,100.0,100.0,97.3,0,6,1,142,142,81.6,0,3,69,100.0,100.0,96.4,4,1,74,74
Matt Feiler,9289,G,LAC,3,0,27,33.5,1,12,133,100.0,100.0,94.4,0,14,1,138,138,18.4,1,10,63,100.0,100.0,89.7,12,1,66,66
Zion Johnson,99681,G,LAC,3,0,27,39.7,1,7,133,100.0,100.0,97.0,0,8,0,138,138,29.5,1,5,63,100.0,100.0,95.2,6,0,66,66
Braden Smith,46794,T,IND,3,0,14,66.4,3,2,132,100.0,100.0,97.3,0,6,1,137,137,74.8,1,2,55,100.0,100.0,97.3,3,0,57,57
Cesar Ruiz,59857,G,NO,3,0,20,58.0,0,1,127,100.0,100.0,98.8,0,2,1,137,137,40.4,0,1,73,100.0,100.0,97.9,2,1,78,78
James Hurst,9001,T,NO,3,0,20,89.6,1,2,127,100.0,100.0,98.8,0,3,0,137,137,82.8,1,2,73,100.0,100.0,97.9,3,0,78,78
Quenton Nelson,12954,G,IND,3,0,14,78.5,1,1,132,100.0,100.0,98.5,1,3,1,137,137,63.5,1,1,55,100.0,100.0,96.4,3,1,57,57
Erik McCoy,37347,C,NO,3,0,20,76.5,0,2,127,100.0,100.0,99.2,1,2,0,137,137,66.1,0,2,73,100.0,100.0,98.6,2,0,78,78
Ryan Kelly,10652,C,IND,3,0,14,70.1,1,2,132,100.0,100.0,98.9,0,3,0,137,137,87.0,0,0,55,100.0,100.0,100.0,0,0,57,57
Ryan Ramczyk,11787,T,NO,3,0,20,78.1,2,4,127,100.0,100.0,96.1,0,8,2,137,137,73.4,1,4,73,100.0,100.0,93.8,7,2,78,78
Danny Pinter,47339,G,IND,3,0,14,36.4,3,2,132,100.0,100.0,97.3,0,6,1,137,137,41.2,2,1,55,100.0,100.0,97.3,3,0,57,57
Brian O'Neill,46854,T,MIN,3,0,18,70.4,2,3,124,100.0,100.0,97.2,0,6,1,133,133,65.2,2,2,59,100.0,100.0,94.9,5,1,62,62
Ezra Cleveland,41973,G,MIN,3,1,18,56.2,3,5,124,100.0,100.0,96.0,1,9,1,133,133,54.0,1,4,59,100.0,100.0,95.8,5,0,62,62
Garrett Bradbury,46013,C,MIN,3,0,18,59.7,2,5,124,100.0,100.0,97.2,1,7,0,133,133,54.8,1,3,59,100.0,100.0,96.6,4,0,62,62
Ed Ingram,59819,G,MIN,3,0,18,43.9,4,5,124,100.0,100.0,95.6,0,10,1,133,133,47.7,3,4,59,100.0,100.0,92.4,8,1,62,62
Christian Darrisaw,77373,T,MIN,3,0,18,74.8,1,4,124,100.0,100.0,98.0,0,5,0,133,133,81.1,0,1,59,100.0,100.0,99.2,1,0,62,62
Dalton Risner,47008,G,DEN,3,0,10,77.8,0,3,120,100.0,100.0,97.1,0,5,2,132,132,69.4,0,2,49,100.0,100.0,95.9,3,1,56,56
Cameron Fleming,8775,T,DEN,3,1,10,58.8,4,4,120,100.0,100.0,95.8,1,9,1,132,132,71.5,2,1,49,100.0,100.0,94.9,4,1,56,56
Garett Bolles,11775,T,DEN,3,1,10,71.8,0,8,120,100.0,100.0,95.8,2,9,1,132,132,65.5,0,7,49,100.0,100.0,92.9,7,0,56,56
Lloyd Cushenberry III,41924,C,DEN,3,0,10,76.7,0,0,120,100.0,100.0,99.2,0,1,1,132,132,66.0,0,0,49,100.0,100.0,98.0,1,1,56,56
Jon Feliciano,9561,C,NYG,3,0,21,58.4,0,5,121,100.0,100.0,97.1,2,6,1,131,131,53.7,0,4,52,100.0,100.0,96.2,4,0,56,56
Evan Neal,99063,T,NYG,3,0,21,48.5,1,5,121,100.0,100.0,94.2,0,10,4,131,131,33.8,1,4,52,100.0,100.0,91.3,7,2,56,56
Andrew Thomas,59701,T,NYG,3,0,21,82.6,1,5,121,100.0,100.0,97.5,0,6,0,131,131,69.5,1,5,52,100.0,100.0,94.2,6,0,56,56
Ryan Bates,28300,G,BUF,3,0,4,43.6,1,6,127,100.0,100.0,96.5,0,8,1,131,131,31.4,0,2,45,100.0,100.0,95.6,3,1,47,47
Mark Glowinski,9567,G,NYG,3,0,21,35.5,0,9,121,100.0,100.0,95.5,1,10,1,131,131,10.1,0,6,52,100.0,100.0,92.3,7,1,56,56
Orlando Brown Jr.,46227,T,KC,3,1,16,55.4,3,6,120,100.0,100.0,96.2,1,9,0,130,130,68.9,1,5,51,100.0,100.0,94.1,6,0,57,57
Jason Kelce,6343,C,PHI,3,1,24,79.4,0,3,121,100.0,100.0,98.8,1,3,0,130,130,70.0,0,2,48,100.0,100.0,97.9,2,0,51,51
Isaac Seumalo,10713,G,PHI,3,0,24,66.8,1,3,121,100.0,100.0,98.3,1,4,0,130,130,48.0,1,3,48,100.0,100.0,95.8,4,0,51,51
Jordan Mailata,66916,T,PHI,3,0,24,68.2,0,5,121,100.0,100.0,97.1,2,6,1,130,130,63.1,0,2,48,100.0,100.0,97.9,2,0,51,51
Lane Johnson,7786,T,PHI,3,1,24,85.0,0,2,121,100.0,100.0,99.2,1,2,0,130,130,84.7,0,1,48,100.0,100.0,99.0,1,0,51,51
Creed Humphrey,59996,C,KC,3,0,16,76.4,1,3,120,100.0,100.0,98.3,1,4,0,130,130,74.7,0,2,51,100.0,100.0,98.0,2,0,57,57
Joe Thuney,10712,G,KC,3,0,16,82.9,0,3,119,100.0,100.0,98.7,0,3,0,129,129,75.0,0,3,51,100.0,100.0,97.1,3,0,57,57
Andrew Wylie,12333,T,KC,3,1,16,67.1,1,4,118,100.0,100.0,97.9,2,5,0,128,128,67.5,1,3,51,100.0,100.0,96.1,4,0,57,57
Landon Dickerson,41712,G,PHI,3,0,24,67.5,1,1,116,100.0,100.0,99.1,2,2,0,125,125,80.0,0,1,46,100.0,100.0,98.9,1,0,49,49
Ben Bartch,84236,G,JAX,3,0,15,60.4,4,1,116,100.0,100.0,97.8,0,5,0,124,124,30.6,3,1,46,100.0,100.0,95.7,4,0,51,51
Luke Fortner,42028,C,JAX,3,0,15,50.3,2,6,116,100.0,100.0,96.6,0,8,0,124,124,29.7,1,5,46,100.0,100.0,93.5,6,0,51,51
Brandon Scherff,9438,G,JAX,3,0,15,69.0,0,2,116,100.0,100.0,98.3,0,3,1,124,124,61.8,0,0,46,100.0,100.0,97.8,1,1,51,51
Cam Robinson,11789,T,JAX,3,0,15,58.9,2,6,115,99.1,99.2,96.5,0,8,0,123,124,33.1,2,6,46,100.0,100.0,91.3,8,0,51,51
Taylor Decker,10650,T,DET,3,0,11,71.2,3,4,118,100.0,100.0,97.0,0,7,0,123,123,58.8,1,4,55,100.0,100.0,95.5,5,0,58,58
Penei Sewell,81788,T,DET,3,0,11,68.6,2,3,118,100.0,100.0,97.0,0,6,1,123,123,70.1,0,1,55,100.0,100.0,97.3,2,1,58,58
Dylan Parham,60953,C,LV,3,0,23,60.9,4,2,113,100.0,100.0,97.3,0,6,0,123,123,58.5,2,2,56,100.0,100.0,96.4,4,0,61,61
A.J. Cann,9500,G,HST,3,0,13,62.9,0,1,115,100.0,100.0,98.7,0,2,1,121,121,48.4,0,1,46,100.0,100.0,96.7,2,1,49,49
Tytus Howard,25472,T,HST,3,1,13,77.3,1,3,115,100.0,100.0,97.4,1,5,1,121,121,78.5,1,1,46,100.0,100.0,97.8,2,0,49,49
Graham Glasgow,10729,G,DEN,3,0,10,71.2,0,5,109,100.0,100.0,97.7,0,5,0,121,121,66.6,0,3,46,100.0,100.0,96.7,3,0,53,53
Laremy Tunsil,10647,T,HST,3,0,13,87.0,0,2,115,100.0,100.0,98.3,1,3,1,121,121,82.9,0,2,46,100.0,100.0,97.8,2,0,49,49
Jawaan Taylor,41665,T,JAX,3,0,15,80.3,0,1,112,100.0,100.0,99.6,0,1,0,119,119,84.2,0,0,42,100.0,100.0,100.0,0,0,46,46
Matt Pryor,46647,T,IND,3,0,14,66.6,1,3,116,100.0,100.0,97.4,1,5,1,119,119,68.2,1,1,47,100.0,100.0,95.7,3,1,48,48
Dan Moore Jr.,60120,T,PIT,3,0,25,72.9,1,1,110,100.0,100.0,99.1,1,2,0,118,118,53.3,1,1,46,100.0,100.0,97.8,2,0,50,50
Kevin Dotson,46735,G,PIT,3,0,25,75.4,1,0,110,100.0,100.0,99.5,0,1,0,118,118,66.4,1,0,46,100.0,100.0,98.9,1,0,50,50
James Daniels,45576,G,PIT,3,1,25,86.2,0,1,110,100.0,100.0,99.5,1,1,0,118,118,84.1,0,0,46,100.0,100.0,100.0,0,0,50,50
Chukwuma Okorafor,46302,T,PIT,3,0,25,72.0,0,4,110,100.0,100.0,98.2,1,4,0,118,118,66.2,0,2,46,100.0,100.0,97.8,2,0,50,50
David Andrews,9948,C,NE,3,2,19,44.6,1,3,111,100.0,100.0,97.3,3,5,1,117,117,33.7,1,3,65,100.0,100.0,95.4,5,1,69,69
Trent Brown,9677,T,NE,3,1,19,67.7,2,3,111,100.0,100.0,95.9,1,7,2,117,117,63.0,2,3,65,100.0,100.0,94.6,6,1,69,69
Tyler Biadasz,41178,C,DAL,3,0,9,70.4,1,1,110,100.0,100.0,99.1,1,2,0,117,117,65.6,0,1,50,100.0,100.0,99.0,1,0,52,52
Gabe Jackson,8716,G,SEA,3,0,29,35.3,2,10,110,100.0,100.0,93.6,0,13,1,117,117,16.1,1,8,48,100.0,100.0,88.5,10,1,50,50
Tyler Smith,98385,T,DAL,3,1,9,63.0,1,2,110,100.0,100.0,97.7,1,4,1,117,117,67.1,0,1,50,100.0,100.0,99.0,1,0,52,52
Zack Martin,8651,G,DAL,3,0,9,83.1,0,3,110,100.0,100.0,98.6,0,3,0,117,117,80.9,0,2,50,100.0,100.0,98.0,2,0,52,52
Abraham Lucas,60218,T,SEA,3,0,29,69.4,3,4,110,100.0,100.0,96.8,1,7,0,117,117,62.2,2,3,48,100.0,100.0,94.8,5,0,50,50
Michael Onwenu,27357,G,NE,3,0,19,83.4,1,1,111,100.0,100.0,99.1,0,2,0,117,117,78.6,1,0,65,100.0,100.0,99.2,1,0,69,69
Charles Cross,98401,T,SEA,3,0,29,57.5,0,5,110,100.0,100.0,95.0,0,8,3,117,117,61.5,0,3,48,100.0,100.0,92.7,5,2,50,50
Austin Blythe,10882,C,SEA,3,1,29,60.6,2,1,110,100.0,100.0,97.7,1,4,1,117,117,53.9,2,0,48,100.0,100.0,95.8,3,1,50,50
Terence Steele,39461,T,DAL,3,0,9,80.1,1,2,110,100.0,100.0,98.6,0,3,0,117,117,72.8,1,2,50,100.0,100.0,97.0,3,0,52,52
Tristan Wirfs,64818,T,TB,3,0,30,81.0,1,2,109,100.0,100.0,98.6,0,3,0,116,116,85.1,0,1,41,100.0,100.0,98.8,1,0,46,46
Luke Goedeke,77548,G,TB,3,0,30,31.3,0,8,109,100.0,100.0,95.4,0,9,1,116,116,5.7,0,7,41,100.0,100.0,89.0,8,1,46,46
Robert Hainsey,59980,C,TB,3,0,30,55.0,0,4,109,100.0,100.0,98.2,0,4,0,116,116,57.2,0,1,41,100.0,100.0,98.8,1,0,46,46
Shaq Mason,9564,G,TB,3,0,30,66.0,1,0,109,100.0,100.0,99.5,0,1,0,116,116,68.2,0,0,41,100.0,100.0,100.0,0,0,46,46
Joseph Noteboom,46249,T,LA,3,0,26,64.0,5,4,114,100.0,100.0,93.4,0,12,3,115,115,37.9,5,4,52,100.0,100.0,85.6,12,3,53,53
Rob Havenstein,9490,T,LA,3,0,26,59.6,1,4,114,100.0,100.0,96.1,0,7,2,115,115,58.9,1,4,52,100.0,100.0,95.2,5,0,53,53
David Edwards,35941,G,LA,3,0,26,33.9,3,2,114,100.0,100.0,96.1,0,7,2,115,115,8.7,3,2,52,100.0,100.0,91.3,7,2,53,53
Coleman Shelton,39316,C,LA,3,0,26,72.7,0,4,114,100.0,100.0,98.2,0,4,0,115,115,80.3,0,2,52,100.0,100.0,98.1,2,0,53,53
Mason Cole,45547,C,PIT,3,0,25,72.9,1,2,106,100.0,100.0,98.6,0,3,0,114,114,60.1,1,1,45,100.0,100.0,97.8,2,0,49,49
Rashawn Slater,59971,T,LAC,3,0,27,72.8,1,1,110,100.0,100.0,98.2,1,3,1,113,113,61.3,1,0,46,100.0,100.0,96.7,2,1,48,48
Trey Pipkins,91462,T,LAC,3,0,27,62.1,1,5,108,100.0,100.0,97.2,0,6,0,113,113,59.3,1,3,49,100.0,100.0,95.9,4,0,52,52
Justin Pugh,7800,G,ARZ,2,0,1,60.3,0,3,105,100.0,100.0,98.6,0,3,0,113,113,35.2,0,2,26,100.0,100.0,96.2,2,0,31,31
Isaiah Wynn,46048,T,NE,3,0,19,75.7,0,6,107,100.0,100.0,97.2,2,6,0,112,112,70.1,0,5,64,100.0,100.0,96.1,5,0,68,68
Andrus Peat,9446,G,NO,3,0,20,57.5,1,4,102,100.0,100.0,96.6,0,6,1,111,111,57.9,1,3,59,100.0,100.0,96.6,4,0,63,63
Cole Strange,22976,G,NE,3,0,19,58.8,1,4,105,100.0,100.0,96.7,0,6,1,111,111,49.3,1,4,61,100.0,100.0,94.3,6,1,65,65
Jermaine Eluemunor,11914,T,LV,3,0,23,50.0,2,3,102,100.0,100.0,95.6,1,7,2,111,111,45.3,2,2,56,100.0,100.0,92.9,6,2,61,61
Joel Bitonio,8670,G,CLV,3,0,8,71.1,1,2,101,100.0,100.0,98.5,0,3,0,110,110,77.5,1,0,39,100.0,100.0,98.7,1,0,42,42
Ethan Pocic,11813,C,CLV,3,0,8,69.1,0,3,101,100.0,100.0,97.5,0,4,1,110,110,60.9,0,3,39,100.0,100.0,93.6,4,1,42,42
Royce Newman,41746,G,GB,3,0,12,53.4,1,4,107,100.0,100.0,95.8,0,7,2,110,110,40.6,1,3,36,100.0,100.0,91.7,5,1,38,38
Wyatt Teller,46131,G,CLV,3,0,8,67.7,1,0,101,100.0,100.0,98.5,0,2,1,110,110,57.5,0,0,39,100.0,100.0,97.4,1,1,42,42
Spencer Brown,42296,T,BUF,3,1,4,51.3,1,3,106,100.0,100.0,96.2,1,6,2,109,109,40.9,1,2,37,100.0,100.0,90.5,5,2,39,39
Matt Farniok,41585,G,DAL,3,0,9,28.9,6,7,101,100.0,100.0,93.6,0,13,0,108,108,9.2,5,7,47,100.0,100.0,87.2,12,0,49,49
Josh Myers,59992,C,GB,3,0,12,71.9,0,2,105,100.0,100.0,99.0,0,2,0,108,108,75.6,0,1,35,100.0,100.0,98.6,1,0,37,37
Ben Bredeson,27305,G,NYG,3,1,21,40.3,1,3,99,100.0,100.0,98.0,1,4,0,107,107,30.8,1,2,43,100.0,100.0,96.5,3,0,47,47
Trey Smith,62960,G,KC,3,0,16,57.9,0,6,99,100.0,100.0,97.0,1,6,0,107,107,41.4,0,3,42,100.0,100.0,96.4,3,0,47,47
Chase Roullier,11954,C,WAS,2,0,32,55.9,0,3,97,100.0,100.0,98.5,0,3,0,106,106,55.9,0,1,37,100.0,100.0,98.6,1,0,40,40
Jedrick Wills Jr.,58467,T,CLV,3,0,8,59.6,1,6,96,100.0,100.0,94.3,0,9,2,105,105,50.6,1,2,37,100.0,100.0,90.5,5,2,40,40
Ikem Ekwonu,98286,T,CAR,3,0,5,38.3,0,6,98,100.0,100.0,93.9,0,9,3,104,104,22.5,0,5,34,100.0,100.0,86.8,7,2,36,36
Pat Elflein,11825,C,CAR,3,0,5,74.4,1,2,98,100.0,100.0,98.5,0,3,0,104,104,73.2,0,1,34,100.0,100.0,98.5,1,0,36,36
Austin Corbett,46290,G,CAR,3,0,5,80.3,0,3,98,100.0,100.0,98.5,0,3,0,104,104,81.6,0,2,34,100.0,100.0,97.1,2,0,36,36
Taylor Moton,11819,T,CAR,3,0,5,71.9,0,5,98,100.0,100.0,97.4,1,5,0,104,104,69.3,0,3,34,100.0,100.0,95.6,3,0,36,36
Brady Christensen,51985,G,CAR,3,1,5,58.9,0,5,98,100.0,100.0,96.4,1,6,1,104,104,28.5,0,5,34,100.0,100.0,89.7,6,1,36,36
Kevin Zeitler,7032,G,BLT,3,0,3,73.2,0,3,99,100.0,100.0,98.5,0,3,0,103,103,66.3,0,1,35,100.0,100.0,98.6,1,0,36,36
Morgan Moses,8701,T,BLT,3,0,3,72.3,0,2,99,100.0,100.0,98.0,0,3,1,103,103,60.5,0,1,35,100.0,100.0,95.7,2,1,36,36
Tyler Linderbaum,82291,C,BLT,3,0,3,55.4,0,3,99,100.0,100.0,98.5,0,3,0,103,103,25.5,0,2,35,100.0,100.0,97.1,2,0,36,36
Ben Powers,41482,G,BLT,3,0,3,78.2,1,3,99,100.0,100.0,98.0,0,4,0,103,103,70.7,0,2,35,100.0,100.0,97.1,2,0,36,36
Drew Dalman,52270,C,ATL,3,2,2,40.8,0,2,94,100.0,100.0,98.9,3,2,0,102,102,63.6,0,1,25,100.0,100.0,98.0,1,0,28,28
Chris Lindstrom,46692,G,ATL,3,0,2,54.1,0,1,94,100.0,100.0,98.4,0,2,1,102,102,39.4,0,1,25,100.0,100.0,98.0,1,0,28,28
Kaleb McGary,46912,T,ATL,3,0,2,55.4,1,2,94,100.0,100.0,97.3,0,4,1,102,102,69.4,0,1,25,100.0,100.0,94.0,2,1,28,28
Jake Matthews,8641,T,ATL,3,1,2,67.4,0,5,94,100.0,100.0,97.3,1,5,0,102,102,71.3,0,2,25,100.0,100.0,96.0,2,0,28,28
Spencer Burford,81920,G,SF,3,0,28,71.7,1,2,93,100.0,100.0,98.4,0,3,0,100,100,56.4,1,2,44,100.0,100.0,96.6,3,0,50,50
Mike McGlinchey,46275,T,SF,3,0,28,65.7,0,4,93,100.0,100.0,96.8,1,5,1,100,100,56.8,0,3,44,100.0,100.0,94.3,4,1,50,50
Aaron Banks,59983,G,SF,3,0,28,76.8,0,4,93,100.0,100.0,97.8,0,4,0,100,100,68.0,0,3,44,100.0,100.0,96.6,3,0,50,50
Jake Brendel,11117,C,SF,3,1,28,66.8,0,2,93,100.0,100.0,98.9,1,2,0,100,100,57.8,0,2,44,100.0,100.0,97.7,2,0,50,50
Nicholas Petit-Frere,82003,T,TEN,3,0,31,36.8,1,6,90,100.0,100.0,96.1,1,7,0,99,99,25.9,1,4,36,100.0,100.0,93.1,5,0,40,40
Aaron Brewer,46014,G,TEN,3,0,31,43.3,2,5,90,100.0,100.0,95.0,0,8,1,99,99,57.5,1,2,36,100.0,100.0,93.1,4,1,40,40
Kenyon Green,99052,G,HST,3,0,13,61.7,1,2,93,100.0,100.0,98.4,0,3,0,99,99,59.6,0,2,38,100.0,100.0,97.4,2,0,41,41
Nate Davis,46808,G,TEN,3,0,31,75.1,1,1,90,100.0,100.0,98.9,0,2,0,99,99,59.5,1,1,36,100.0,100.0,97.2,2,0,40,40
Yosh Nijman,60822,T,GB,3,1,12,76.2,1,3,90,100.0,100.0,97.8,1,4,0,93,93,76.3,0,3,32,100.0,100.0,95.3,3,0,34,34
Ben Jones,7099,C,TEN,3,0,31,65.4,0,2,84,100.0,100.0,98.8,2,2,0,93,93,84.3,0,0,31,100.0,100.0,100.0,0,0,35,35
John Simpson,41715,G,LV,2,1,23,55.1,2,1,84,100.0,100.0,98.2,1,3,0,89,89,58.6,1,1,42,100.0,100.0,97.6,2,0,43,43
Jon Runyan,36661,G,GB,3,0,12,74.4,0,0,84,100.0,100.0,100.0,0,0,0,86,86,70.7,0,0,26,100.0,100.0,100.0,0,0,28,28
Frank Ragnow,39137,C,DET,2,0,11,48.0,0,0,81,100.0,100.0,100.0,0,0,0,86,86,23.5,0,0,33,100.0,100.0,100.0,0,0,36,36
Trent Williams,5529,T,SF,3,0,28,78.5,0,4,79,100.0,100.0,97.5,0,4,0,86,86,77.4,0,3,36,100.0,100.0,95.8,3,0,42,42
Thayer Munford,59994,T,LV,3,0,23,65.7,0,3,78,100.0,100.0,96.8,1,4,1,84,84,61.6,0,3,40,100.0,100.0,93.7,4,1,44,44
Dan Skipper,12307,G,DET,2,0,11,44.1,0,5,79,100.0,100.0,95.6,0,6,1,82,82,51.3,0,3,39,100.0,100.0,93.6,4,1,40,40
Will Clapp,39386,C,LAC,2,0,27,67.7,1,1,79,100.0,100.0,98.7,0,2,0,82,82,59.9,1,1,47,100.0,100.0,97.9,2,0,49,49
Evan Brown,38709,G,DET,2,0,11,57.3,0,3,79,100.0,100.0,98.1,0,3,0,82,82,64.3,0,3,39,100.0,100.0,96.2,3,0,40,40
James Hudson,59854,T,CLV,3,0,8,57.5,0,4,72,100.0,100.0,97.2,1,4,0,80,80,42.3,0,3,27,100.0,100.0,94.4,3,0,30,30
Logan Stenberg,37181,G,DET,2,0,11,0.0,5,3,76,100.0,100.0,92.1,0,10,2,78,78,0.0,2,2,38,100.0,100.0,89.5,6,2,40,40
Scott Quessenberry,23918,C,HST,2,0,13,55.2,0,1,73,100.0,100.0,96.6,0,3,2,77,77,59.7,0,0,36,100.0,100.0,97.2,1,1,38,38
Greg Van Roten,7746,C,BUF,2,0,4,39.7,0,5,72,100.0,100.0,96.5,0,5,0,75,75,36.8,0,3,26,100.0,100.0,94.2,3,0,27,27
Elijah Wilkinson,46238,G,ATL,2,0,2,64.5,0,1,68,100.0,100.0,99.3,0,1,0,74,74,63.6,0,1,18,100.0,100.0,97.2,1,0,20,20
Brandon Walton,41533,T,TB,2,0,30,64.2,0,2,67,100.0,100.0,97.0,1,3,1,74,74,55.3,0,2,27,100.0,100.0,92.6,3,1,32,32
Wes Schweitzer,10829,C,WAS,2,0,32,21.6,2,3,69,100.0,100.0,94.9,0,6,1,72,72,26.0,1,1,37,100.0,100.0,94.6,3,1,39,39
Cody Whitehair,10690,G,CHI,3,0,6,56.8,0,3,65,100.0,100.0,97.7,0,3,0,67,67,26.3,0,3,21,100.0,100.0,92.9,3,0,22,22
Sam Mustipher,13026,C,CHI,3,0,6,56.1,1,1,65,100.0,100.0,98.5,0,2,0,67,67,75.7,0,1,21,100.0,100.0,97.6,1,0,22,22
Braxton Jones,60092,T,CHI,3,0,6,59.5,0,6,65,100.0,100.0,90.8,0,9,3,67,67,30.8,0,5,21,100.0,100.0,73.8,8,3,22,22
Larry Borom,59879,T,CHI,3,0,6,65.8,1,2,65,100.0,100.0,94.6,0,5,2,67,67,51.6,0,1,21,100.0,100.0,88.1,3,2,22,22
