player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Davis Mills,52269,QB,HST,2,68.1,69,75,8.4,2.34,2,0,0.0,56.0,42,0,23,10.6,81,5,18,13,50.8,62.1,61.1,61.5,2,0,85,1,26.1,80.8,7.4,6,0,0,2,2,1,1.2,417,5.6
Patrick Mahomes,11765,QB,KC,2,78.9,71,74,7.9,2.5,0,4,5.0,73.0,54,0,30,3.6,77,2,34,16,83.9,69.9,71.1,52.3,1,0,83,1,3.3,127.9,1.3,1,2,0,2,7,4,4.8,595,8.0
Jameis Winston,9434,QB,NO,2,70.4,71,74,11.5,2.7,0,4,5.1,64.9,48,0,27,4.0,87,2,21,20,51.6,62.7,62.3,58.1,0,3,91,1,37.0,81.2,11.5,10,3,2,1,3,5,5.5,505,6.8
Russell Wilson,7077,QB,DEN,2,67.6,68,73,9.0,2.84,2,2,2.5,58.9,43,0,26,6.5,80,3,24,10,84.2,57.7,59.8,54.8,0,1,88,2,19.2,86.5,6.3,5,2,0,3,2,2,2.3,559,7.7
Trevor Lawrence,77632,QB,JAX,2,78.8,66,72,8.7,2.54,2,2,2.6,68.1,49,0,25,5.8,76,3,28,15,84.1,65.3,64.6,59.0,1,1,83,2,8.0,96.4,2.6,2,1,0,3,3,2,2.4,510,7.1
Jared Goff,10635,QB,DET,2,67.6,71,71,8.4,2.53,0,3,4.1,57.7,41,0,24,14.6,76,7,25,11,83.5,54.4,52.9,66.5,0,1,78,0,16.7,100.1,5.3,4,1,0,0,6,3,3.8,471,6.6
Mitchell Trubisky,11757,QB,PIT,2,65.2,66,71,8.1,2.57,1,3,4.1,59.2,42,0,22,2.3,78,1,20,25,83.6,62.2,62.3,61.6,2,1,81,1,18.2,76.1,5.1,4,3,1,1,2,2,2.5,362,5.1
Josh Allen,46601,QB,BUF,2,85.7,63,69,8.1,2.48,3,4,5.6,75.4,52,0,15,3.7,78,2,33,4,84.1,90.7,87.7,76.9,1,2,81,1,20.0,123.7,3.8,3,6,0,2,7,2,2.5,614,8.9
Mac Jones,60323,QB,NE,2,69.4,62,65,9.3,2.59,1,1,1.4,64.6,42,0,17,2.3,71,1,21,19,83.5,56.4,57.6,61.3,0,2,75,2,11.8,83.2,2.8,2,4,0,2,2,2,2.7,465,7.2
Jalen Hurts,40291,QB,PHI,2,85.5,55,63,7.4,3.03,3,3,4.3,69.8,44,0,26,6.4,80,3,31,24,56.6,84.1,90.8,57.7,1,1,87,2,11.5,97.1,3.8,3,14,0,4,1,0,0.0,576,9.1
Tom Brady,698,QB,TB,2,66.1,59,61,10.4,2.26,1,4,6.3,59.0,36,0,13,7.7,64,3,17,30,45.5,71.7,75.5,32.1,0,1,66,0,23.1,82.8,4.7,3,0,0,1,2,1,1.5,402,6.6
Jacoby Brissett,10725,QB,CLV,2,75.4,57,61,7.2,2.9,0,1,1.5,65.6,40,0,21,7.0,70,3,24,8,83.4,64.4,62.5,67.9,0,1,76,2,9.5,86.5,2.9,2,7,2,2,2,3,3.9,376,6.2
Lamar Jackson,46416,QB,BLT,2,75.0,56,59,12.0,2.99,2,4,6.3,64.4,38,0,19,9.5,65,4,24,3,50.7,73.7,72.5,67.8,0,1,69,1,10.5,120.1,3.1,2,4,0,1,6,2,2.9,531,9.0
Aaron Rodgers,2241,QB,GB,2,81.1,53,59,5.8,2.6,1,3,5.0,69.5,41,0,19,4.7,67,2,19,12,44.8,74.0,73.3,59.2,0,1,68,0,36.8,94.5,10.4,7,1,0,5,2,2,2.9,429,7.3
Marcus Mariota,9435,QB,ATL,2,67.9,56,59,8.6,3.04,1,1,1.6,62.7,37,0,16,2.6,69,1,20,2,23.2,59.5,60.6,54.7,0,2,74,0,18.8,80.5,4.3,3,7,1,1,2,4,5.4,411,7.0
Geno Smith,7820,QB,SEA,2,85.5,55,58,5.2,2.7,1,2,3.1,81.0,47,0,25,0.0,63,0,19,29,83.4,73.9,71.8,68.1,0,1,69,1,16.0,99.1,6.3,4,1,0,2,2,2,2.9,392,6.8
Baker Mayfield,46518,QB,CAR,2,66.0,47,57,7.3,2.89,5,1,1.6,52.6,30,0,28,3.2,69,1,16,5,26.4,45.5,49.1,48.2,1,1,75,1,21.4,78.1,8.7,6,6,0,4,2,3,4.0,380,6.7
Daniel Jones,39395,QB,NYG,2,81.6,49,55,6.6,3.18,2,0,0.0,70.9,39,0,35,2.5,71,1,20,21,83.9,52.9,55.5,53.0,1,1,76,1,20.0,99.4,9.9,7,9,0,3,3,2,2.6,364,6.6
Ryan Tannehill,7014,QB,TEN,2,72.9,48,53,9.2,2.61,1,1,1.7,58.5,31,0,19,11.4,57,4,20,31,82.1,67.4,65.8,71.2,2,2,63,1,15.8,77.8,5.3,3,1,1,1,2,2,3.2,383,7.2
Cooper Rush,12324,QB,DAL,2,68.3,41,44,8.6,2.31,1,0,0.0,59.1,26,0,15,7.1,49,2,13,9,80.6,53.6,53.8,58.3,0,0,52,1,20.0,87.2,6.1,3,1,1,1,1,2,3.8,299,6.8
Trey Lance,91399,QB,SF,2,64.3,28,31,7.8,3.15,1,2,6.3,48.4,15,0,15,16.7,38,3,8,28,34.8,53.1,52.4,56.7,1,1,39,0,13.3,55.0,5.3,2,4,0,1,0,1,2.6,194,6.3
Dak Prescott,10769,QB,DAL,1,55.6,27,29,7.4,2.49,0,0,0.0,48.3,14,0,12,6.7,31,1,6,9,78.6,37.4,36.3,63.7,1,1,34,0,16.7,47.2,6.5,2,0,0,1,0,2,5.9,134,4.6
Justin Fields,82118,QB,CHI,2,57.1,28,28,10.5,3.54,0,0,0.0,53.6,15,1,19,6.3,40,1,8,6,35.5,39.0,37.1,54.0,0,2,41,2,26.3,69.2,12.5,5,7,0,0,2,4,9.8,191,6.8
Jimmy Garoppolo,8697,QB,SF,1,73.7,19,21,8.2,2.25,2,1,4.0,61.9,13,0,5,7.1,22,1,7,28,77.7,66.5,65.4,61.6,0,0,26,0,20.0,100.1,4.5,1,0,0,0,1,0,0.0,154,7.3
Jordan Love,40306,QB,GB,1,100.0,4,5,6.5,1.78,0,0,0.0,80.0,4,0,1,0.0,5,0,4,12,68.0,55.5,55.8,,0,0,5,0,0.0,118.8,0.0,0,0,1,0,0,0,0.0,65,13.0
Malik Willis,60341,QB,TEN,1,33.3,3,4,7.7,3.7,0,0,0.0,25.0,1,0,4,0.0,6,0,1,31,17.9,39.7,48.0,46.3,0,0,6,0,0.0,39.6,0.0,0,2,0,1,0,0,0.0,6,1.5
Trace McSorley,32819,QB,ARZ,1,66.7,3,4,4.3,3.56,0,0,0.0,50.0,2,0,3,0.0,7,0,2,1,70.6,60.8,61.0,59.9,1,0,7,0,33.3,56.3,14.3,1,2,0,0,0,0,0.0,12,3.0
Case Keenum,7323,QB,BUF,1,0.0,2,2,13.0,1.85,0,0,0.0,0.0,0,0,0,,2,0,0,4,69.1,44.5,43.9,57.7,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
DeeJay Dallas,55632,HB,SEA,1,0.0,1,1,14.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,29,73.0,11.8,22.2,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Braden Mann,44664,P,NYJ,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,60.4,70.7,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
