player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Tyler Lockett,9502,WR,SEA,3,25,0,29,0,,0,,,0,0,,0,0,0,,47.0,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0,10.4,0,85.7,,0,0,0.0,0,5,0,88.3,68.6,2,27,0.0,0,49,12,91.8,45,60.7,14,56.0,0,113,19,1.6,9.4,2.51
Zay Jones,11792,WR,JAX,3,24,0,15,0,-2.8,3,100.0,,0,0,0.0,0,1,0,90.2,90.9,0,16,0.0,0,9,4,100.0,9,96.9,4,16.7,0,29,40,10.0,7.3,3.22,4.2,3,90.9,0.0,0,1,0.0,0,4,0,90.0,84.9,0,16,0.0,0,42,10,97.6,41,123.9,11,45.8,1,71,60,6.0,7.1,1.73
Travis Kelce,7844,TE,KC,3,24,0,16,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,44.9,0,0,11.1,1,9,1,88.9,8,79.2,1,4.2,0,0,3,3.0,0.0,0.0,10.9,3,55.6,25.0,1,4,16.7,1,4,0,48.9,80.7,0,29,0.0,0,49,5,91.8,45,124.3,9,37.5,1,84,40,8.0,16.8,1.87
Zach Ertz,7816,TE,ARZ,3,24,0,1,0,-4.5,1,100.0,,0,0,0.0,0,1,0,84.5,60.1,0,13,5.3,1,19,2,94.7,18,104.2,2,8.3,0,18,27,13.5,9.0,1.0,7.8,0,64.3,50.0,1,2,18.2,2,5,0,69.5,64.0,0,16,0.0,0,88,9,93.2,82,102.4,14,58.3,1,77,14,1.6,8.6,0.94
Christian Kirk,47546,WR,JAX,3,24,0,15,0,,0,,,0,0,,0,0,0,,42.4,0,0,0.0,0,14,0,100.0,14,0.0,0,0.0,0,0,0,,,0.0,10.2,1,70.6,,0,0,0.0,0,7,0,87.6,79.0,1,49,0.0,0,90,12,95.6,86,100.4,17,70.8,1,181,80,6.7,15.1,2.1
Drake London,86519,WR,ATL,3,24,0,2,0,-2.0,0,100.0,,0,0,0.0,0,1,0,84.5,72.4,0,10,0.0,0,9,2,100.0,9,102.1,2,8.3,0,17,21,10.5,8.5,1.89,6.0,2,100.0,,0,0,0.0,0,1,0,85.3,86.8,0,14,0.0,0,12,1,91.7,11,158.3,1,4.2,1,14,8,8.0,14.0,1.27
Greg Dortch,42237,WR,ARZ,3,23,0,1,0,-3.5,1,100.0,,0,0,0.0,0,1,0,90.2,65.0,0,11,0.0,0,18,4,100.0,18,86.5,4,17.4,0,19,33,8.3,4.8,1.06,5.1,6,89.5,50.0,1,2,0.0,0,9,0,90.1,68.2,0,30,0.0,0,127,17,95.3,121,123.2,19,82.6,1,178,101,5.9,10.5,1.47
Austin Ekeler,12164,HB,LAC,3,22,0,27,0,-5.0,5,100.0,,0,0,0.0,0,4,0,90.6,99.9,0,21,12.5,1,8,5,87.5,7,117.5,5,22.7,0,61,86,17.2,12.2,8.71,0.3,1,66.7,,0,0,33.3,1,0,0,69.5,83.4,0,4,0.0,0,5,2,100.0,5,70.1,3,13.6,0,7,6,3.0,3.5,1.4
Michael Thomas,10681,WR,NO,3,22,0,20,0,,0,,,0,0,,0,0,0,,48.9,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,9.5,0,100.0,100.0,2,2,0.0,0,4,0,87.6,84.7,0,21,0.0,0,22,6,95.5,21,116.0,6,27.3,0,71,14,2.3,11.8,3.38
Joe Mixon,11803,HB,CIN,4,22,0,7,0,-3.3,0,66.7,,0,0,0.0,0,0,0,84.5,87.5,0,12,10.0,1,10,2,80.0,8,74.3,3,13.6,0,12,17,8.5,6.0,1.5,-1.5,0,100.0,,0,0,0.0,0,0,0,61.3,64.5,0,9,0.0,0,9,2,100.0,9,100.0,2,9.1,0,16,19,9.5,8.0,1.78
Michael Pittman Jr.,29049,WR,IND,2,22,0,14,0,-3.0,0,100.0,100.0,1,1,0.0,0,0,0,88.7,51.7,0,-1,0.0,0,13,2,84.6,11,79.2,2,9.1,0,-3,3,1.5,-1.5,-0.27,10.5,0,100.0,,0,0,0.0,0,2,0,86.9,71.0,0,26,0.0,0,17,2,94.1,16,118.8,2,9.1,0,34,13,6.5,17.0,2.13
Tyler Higbee,10744,TE,LA,3,22,0,26,0,-2.4,1,85.7,,0,0,14.3,1,4,0,32.0,92.1,0,26,0.0,0,13,6,100.0,13,114.9,7,31.8,0,81,97,16.2,13.5,6.23,2.5,0,100.0,,0,0,0.0,0,2,0,53.8,65.7,0,5,0.0,0,18,2,100.0,18,85.4,2,9.1,0,9,4,2.0,4.5,0.5
DeVonta Smith,61100,WR,PHI,3,21,0,24,0,-4.0,1,100.0,,0,0,0.0,0,1,0,78.7,61.2,0,13,0.0,0,16,1,87.5,14,118.8,1,4.8,0,13,17,17.0,13.0,0.93,9.3,1,85.7,0.0,0,1,0.0,0,5,0,71.4,88.9,0,31,0.0,0,24,6,95.8,23,118.8,7,33.3,0,91,47,7.8,15.2,3.96
Sterling Shepard,10674,WR,NYG,3,21,0,21,0,,0,,,0,0,,0,0,0,,45.7,0,0,0.0,0,10,0,70.0,7,0.0,0,0.0,0,0,0,,,0.0,2.7,0,83.3,,0,0,0.0,0,1,0,44.9,59.4,0,10,0.0,0,34,5,82.4,28,86.1,6,28.6,0,28,19,3.8,5.6,1.0
Tyler Conklin,47124,TE,NYJ,3,21,0,22,0,,0,,,0,0,,0,0,0,78.7,42.1,0,0,9.1,1,11,0,81.8,9,0.0,0,0.0,0,0,0,,,0.0,4.1,0,100.0,100.0,2,2,0.0,0,1,1,65.0,50.9,0,9,0.0,0,47,7,95.7,45,130.1,7,33.3,1,40,11,1.6,5.7,0.89
Russell Gage,44771,WR,TB,3,21,0,30,0,-1.7,0,100.0,,0,0,0.0,0,0,0,88.7,54.7,0,3,0.0,0,10,3,100.0,10,79.2,3,14.3,0,9,14,4.7,3.0,0.9,4.4,0,88.2,100.0,1,1,0.0,0,4,1,89.7,64.8,0,15,0.0,0,62,15,93.5,58,111.0,17,81.0,1,101,44,2.9,6.7,1.74
Elijah Moore,84302,WR,NYJ,3,21,0,22,0,,0,,,0,0,,0,0,0,,45.3,0,0,0.0,0,9,0,77.8,7,0.0,0,0.0,0,0,0,,,0.0,10.3,0,66.7,0.0,0,1,0.0,0,1,0,82.2,56.3,0,10,0.0,0,41,2,97.6,40,82.6,3,14.3,0,18,7,3.5,9.0,0.45
Noah Brown,11993,WR,DAL,3,20,0,9,0,,0,,,0,0,,0,0,0,,46.8,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,13.3,1,80.0,100.0,2,2,0.0,0,8,0,84.1,78.0,1,28,2.1,1,48,8,95.8,46,112.5,10,50.0,1,132,38,4.8,16.5,2.87
Breece Hall,97636,HB,NYJ,3,20,0,22,0,-1.0,0,0.0,,0,0,100.0,1,0,0,24.1,25.3,0,0,0.0,0,5,0,60.0,3,39.6,1,5.0,0,0,0,,,0.0,-1.0,2,100.0,,0,0,0.0,0,1,0,41.6,73.9,0,5,0.0,0,6,1,100.0,6,87.5,1,5.0,0,5,6,6.0,5.0,0.83
Pat Freiermuth,84085,TE,PIT,3,20,0,25,0,-1.0,0,100.0,,0,0,0.0,0,0,0,84.5,51.5,0,4,25.0,2,8,2,50.0,4,81.3,2,10.0,0,7,9,4.5,3.5,1.75,13.0,2,50.0,50.0,2,4,20.0,1,4,0,41.6,69.5,0,26,0.0,0,29,4,93.1,27,83.9,8,40.0,0,77,14,3.5,19.3,2.85
Javonte Williams,77803,HB,DEN,3,20,0,10,0,-2.3,2,83.3,0.0,0,1,0.0,0,1,0,90.6,96.3,0,13,0.0,0,6,5,100.0,6,86.8,6,30.0,0,29,43,8.6,5.8,4.83,,0,,,0,0,,0,0,0,61.8,68.0,0,0,0.0,0,3,0,33.3,1,0.0,0,0.0,0,0,0,,,0.0
Deebo Samuel,48274,WR,SF,3,20,0,28,0,-2.4,4,77.8,,0,0,0.0,0,1,0,91.1,95.5,0,10,0.0,0,14,7,100.0,14,88.9,9,45.0,0,48,63,9.0,6.9,3.43,3.0,1,25.0,,0,0,66.7,2,0,0,54.3,64.8,1,6,0.0,0,24,1,91.7,22,0.0,4,20.0,0,6,10,10.0,6.0,0.27
Gerald Everett,11799,TE,LAC,3,19,0,27,0,,0,,,0,0,,0,0,0,,45.1,0,0,14.3,1,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0,12.1,0,57.1,50.0,1,2,0.0,0,1,0,82.2,72.4,0,14,0.0,0,37,4,94.6,35,74.1,7,36.8,0,41,11,2.8,10.3,1.17
Tyler Boyd,10689,WR,CIN,4,19,0,7,0,,0,,,0,0,,0,0,0,78.7,70.2,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0,12.5,1,64.7,40.0,2,5,0.0,0,7,0,84.1,62.8,3,56,0.7,1,140,11,92.9,130,85.0,17,89.5,1,200,80,7.3,18.2,1.54
Terry McLaurin,48229,WR,WAS,3,19,0,32,0,-1.0,0,50.0,,0,0,50.0,1,0,0,24.1,32.4,0,5,0.0,0,16,1,93.8,15,56.3,2,10.5,0,5,6,6.0,5.0,0.33,13.3,2,100.0,100.0,1,1,0.0,0,3,0,34.5,66.8,0,35,0.0,0,30,4,93.3,28,118.8,4,21.1,0,68,15,3.8,17.0,2.43
Jakobi Meyers,47468,WR,NE,2,19,0,19,0,,0,,,0,0,,0,0,0,,50.2,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.3,0,58.3,66.7,2,3,12.5,1,5,0,61.3,75.4,0,27,0.0,0,41,7,97.6,40,87.2,12,63.2,0,105,19,2.7,15.0,2.63
Mike Williams,11762,WR,LAC,3,19,0,27,0,,0,,,0,0,,0,0,0,,45.4,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0,7.5,0,50.0,50.0,1,2,0.0,0,0,0,51.2,60.4,0,9,0.0,0,18,1,88.9,16,62.5,2,10.5,0,9,0,0.0,9.0,0.56
Darren Waller,9637,TE,LV,3,19,0,23,0,-5.0,0,100.0,,0,0,0.0,0,0,0,78.7,50.1,0,-1,0.0,0,8,1,100.0,8,79.2,1,5.3,0,-1,4,4.0,-1.0,-0.13,10.6,0,60.0,,0,0,0.0,0,3,0,84.5,66.3,1,17,2.7,2,74,6,90.5,67,35.0,10,52.6,0,54,18,3.0,9.0,0.81
Josh Palmer,62979,WR,LAC,3,19,0,27,0,-6.0,0,100.0,,0,0,0.0,0,0,0,78.7,48.7,0,-3,0.0,0,11,1,100.0,11,79.2,1,5.3,0,-3,3,3.0,-3.0,-0.27,4.6,0,60.0,0.0,0,1,0.0,0,2,0,84.1,62.1,0,17,0.0,0,37,6,100.0,37,66.7,10,52.6,0,35,16,2.7,5.8,0.95
Hayden Hurst,47294,TE,CIN,4,19,0,7,0,-0.5,0,100.0,,0,0,0.0,0,1,0,84.5,89.9,0,8,16.7,1,6,2,83.3,5,85.4,2,10.5,0,9,10,5.0,4.5,1.8,-0.5,0,100.0,,0,0,0.0,0,1,0,70.7,60.6,0,8,5.3,2,38,2,92.1,35,95.8,2,10.5,0,14,15,7.5,7.0,0.4
Kyle Pitts,83964,TE,ATL,3,18,0,2,0,-2.0,1,100.0,,0,0,0.0,0,2,0,84.5,94.6,0,21,10.0,1,10,2,90.0,9,118.8,2,11.1,0,26,30,15.0,13.0,2.89,11.9,0,28.6,0.0,0,2,0.0,0,0,0,77.3,60.9,0,8,0.0,0,37,2,91.9,34,39.6,7,38.9,0,14,3,1.5,7.0,0.41
D.J. Chark Jr.,47702,WR,DET,3,18,0,11,0,,0,,,0,0,,0,0,0,,45.8,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,44.0,0,0.0,,0,0,,0,0,0,28.7,53.0,1,0,0.0,0,23,0,100.0,23,0.0,2,11.1,0,0,0,,,0.0
Marvin Jones Jr.,7158,WR,JAX,3,18,0,15,0,,0,,,0,0,,0,0,0,,44.8,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,12.0,0,100.0,,0,0,0.0,0,1,0,43.3,59.4,0,13,0.0,0,12,1,83.3,10,118.8,1,5.6,0,13,1,1.0,13.0,1.3
J.D. McKissic,11047,HB,WAS,3,18,0,32,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,56.7,0,6,28.6,2,7,1,71.4,5,91.7,1,5.6,0,6,9,9.0,6.0,1.2,3.0,0,100.0,,0,0,0.0,0,1,0,55.4,63.0,0,4,0.0,0,10,2,80.0,8,79.2,2,11.1,0,6,0,0.0,3.0,0.75
JuJu Smith-Schuster,11817,WR,KC,3,18,0,16,0,,0,,,0,0,,0,0,0,,45.6,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,10.0,0,83.3,0.0,0,1,0.0,0,2,1,86.1,60.3,0,20,0.0,0,44,5,88.6,39,110.4,6,33.3,0,63,18,3.6,12.6,1.62
Adam Thielen,8288,WR,MIN,3,18,0,18,0,,0,,,0,0,,0,0,0,,45.6,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,8.0,0,33.3,0.0,0,1,0.0,0,0,0,84.1,66.5,1,7,0.0,0,47,1,91.5,43,2.8,3,16.7,0,7,6,6.0,7.0,0.16
T.J. Hockenson,40912,TE,DET,3,18,0,11,0,-3.0,1,100.0,,0,0,0.0,0,1,0,78.7,91.7,0,16,33.3,2,6,1,66.7,4,118.8,1,5.6,0,16,19,19.0,16.0,4.0,6.3,1,57.1,50.0,1,2,20.0,1,2,0,36.3,54.8,1,16,2.6,1,38,4,94.7,36,33.9,7,38.9,0,40,22,5.5,10.0,1.11
Mack Hollins,11873,WR,LV,3,17,0,23,0,,0,,,0,0,,0,0,0,,45.4,0,0,0.0,0,14,0,85.7,12,0.0,0,0.0,0,0,0,,,0.0,1.0,0,100.0,,0,0,0.0,0,1,0,54.9,67.6,0,4,6.7,1,15,1,86.7,13,83.3,1,5.9,0,4,3,3.0,4.0,0.31
Jarvis Landry,8698,WR,NO,3,17,0,20,0,,0,,,0,0,,0,0,0,,51.1,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,10.7,3,76.9,0.0,0,1,0.0,0,4,0,84.9,68.2,1,31,0.0,0,69,10,92.8,64,69.4,13,76.5,0,110,22,2.2,11.0,1.72
Corey Davis,11760,WR,NYJ,3,17,0,22,0,,0,,,0,0,,0,0,0,,45.5,0,0,0.0,0,10,0,80.0,8,0.0,0,0.0,0,0,0,,,0.0,20.1,0,57.1,100.0,1,1,20.0,1,4,0,51.2,65.2,0,22,0.0,0,24,4,100.0,24,84.2,7,41.2,0,58,2,0.5,14.5,2.42
Brandon Aiyuk,84109,WR,SF,3,17,0,28,0,2.0,0,100.0,,0,0,0.0,0,1,0,78.7,63.5,0,3,0.0,0,14,1,100.0,14,118.8,1,5.9,1,3,1,1.0,3.0,0.21,8.8,1,80.0,,0,0,0.0,0,2,0,64.4,65.1,0,25,0.0,0,26,4,92.3,24,117.5,5,29.4,0,61,27,6.8,15.3,2.54
Nyheim Hines,48103,HB,IND,3,17,0,14,0,-4.8,3,100.0,,0,0,0.0,0,1,0,90.9,84.9,0,11,0.0,0,11,6,100.0,11,85.4,6,35.3,0,27,56,9.3,4.5,2.45,4.2,0,100.0,,0,0,0.0,0,3,0,68.8,84.4,0,19,0.0,0,15,5,100.0,15,110.0,5,29.4,0,52,31,6.2,10.4,3.47
Richie James Jr.,28991,WR,NYG,3,16,0,21,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,50.1,0,-2,0.0,0,8,1,75.0,6,79.2,1,6.3,0,-2,1,1.0,-2.0,-0.33,10.0,0,83.3,50.0,1,2,9.1,1,5,0,70.7,65.5,0,16,1.3,1,79,10,91.1,72,104.9,12,75.0,0,110,22,2.2,11.0,1.53
Rashod Bateman,84296,WR,BLT,3,16,0,3,0,,0,,,0,0,,0,0,0,,48.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.5,0,50.0,,0,0,0.0,0,0,0,29.2,61.1,0,4,0.0,0,11,1,100.0,11,56.3,2,12.5,0,4,8,8.0,4.0,0.36
Robbie Anderson,11254,WR,CAR,3,16,0,5,0,-1.3,0,100.0,,0,0,0.0,0,0,1,88.7,29.1,0,12,0.0,0,18,3,94.4,17,94.4,3,18.8,0,20,24,8.0,6.7,1.18,19.7,0,33.3,0.0,0,1,0.0,0,1,0,78.7,53.0,0,19,0.0,0,8,1,100.0,8,56.3,3,18.8,0,19,1,1.0,19.0,2.38
Romeo Doubs,84329,WR,GB,3,16,0,12,0,-0.3,0,83.3,,0,0,0.0,0,1,0,90.6,80.7,0,20,0.0,0,14,5,100.0,14,131.9,6,37.5,1,37,40,8.0,7.4,2.64,6.3,0,83.3,,0,0,0.0,0,2,0,84.5,69.7,0,23,0.0,0,16,5,100.0,16,102.8,6,37.5,0,52,15,3.0,10.4,3.25
Chase Claypool,42312,WR,PIT,3,16,0,25,0,,0,,,0,0,,0,0,0,,45.2,0,0,0.0,0,10,0,90.0,9,0.0,0,0.0,0,0,0,,,0.0,8.0,0,66.7,66.7,4,6,0.0,0,4,0,80.0,57.7,0,20,0.0,0,99,10,93.9,93,76.5,15,93.8,0,68,4,0.4,6.8,0.73
