player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Garrett Wilson,97405,WR,NYJ,14,104,0,22,0,-1.9,3,81.8,,0,0,0.0,0,3,0,91.8,77.3,0,23,0.0,0,40,9,92.5,37,94.3,11,10.6,0,73,92,10.2,8.1,1.97,9.9,7,69.2,37.5,3,8,3.6,1,19,0,83.2,85.2,0,54,0.0,0,197,27,95.9,189,104.8,39,37.5,0,421,151,5.6,15.6,2.23
Ja'Marr Chase,84270,WR,CIN,10,104,0,7,0,-2.2,1,90.9,,0,0,9.1,1,3,0,60.6,91.3,0,11,0.0,0,33,10,93.9,31,89.8,11,10.6,0,61,84,8.4,6.1,1.97,4.4,2,80.8,0.0,0,1,4.5,1,13,0,82.8,90.0,1,17,0.0,0,109,21,90.8,99,79.3,26,25.0,0,179,105,5.0,8.5,1.81
Mike Evans,8642,WR,TB,13,103,0,30,0,-0.8,2,75.0,100.0,1,1,0.0,0,0,0,88.7,42.4,0,7,0.0,0,71,3,98.6,70,77.1,4,3.9,0,11,13,4.3,3.7,0.16,16.5,0,53.8,71.4,5,7,0.0,0,13,0,74.2,70.8,3,41,0.0,0,147,14,93.2,137,61.2,26,25.2,1,256,45,3.2,18.3,1.87
Zay Jones,11792,WR,JAX,13,102,0,15,0,-2.3,4,100.0,,0,0,0.0,0,2,0,92.1,64.0,0,16,2.9,2,70,12,91.4,64,89.9,12,11.8,0,67,94,7.8,5.6,1.05,6.3,3,87.5,50.0,1,2,0.0,0,10,0,80.0,74.9,0,22,0.6,1,167,21,96.4,161,112.5,24,23.5,1,184,94,4.5,8.8,1.14
Tyler Lockett,9502,WR,SEA,14,101,0,29,0,-3.7,1,100.0,,0,0,0.0,0,1,0,88.7,56.5,0,30,0.0,0,30,3,93.3,28,118.8,3,3.0,0,38,49,16.3,12.7,1.36,10.7,2,73.3,33.3,1,3,2.9,1,17,1,88.3,74.0,3,28,0.5,1,217,33,91.7,199,82.5,45,44.6,2,348,118,3.6,10.5,1.75
Terry McLaurin,48229,WR,WAS,14,99,0,32,0,-1.5,3,91.7,,0,0,8.3,1,5,0,60.6,79.6,0,20,0.0,0,54,11,96.3,52,103.5,12,12.1,0,106,123,11.2,9.6,2.04,11.0,6,78.3,71.4,5,7,0.0,0,11,0,90.0,89.5,0,42,0.0,0,120,18,97.5,117,113.2,23,23.2,0,257,113,6.3,14.3,2.2
DeVonta Smith,61100,WR,PHI,14,99,0,24,0,-2.4,6,100.0,,0,0,0.0,0,5,0,92.5,66.8,0,34,0.0,0,70,15,94.3,66,94.7,15,15.2,0,101,137,9.1,6.7,1.53,11.4,4,70.6,50.0,4,8,7.7,2,17,0,74.9,88.3,0,45,0.0,0,130,24,95.4,124,127.2,34,34.3,2,381,170,7.1,15.9,3.07
Jaylen Waddle,84088,WR,MIA,14,99,0,17,0,-3.1,1,85.7,,0,0,14.3,1,3,0,32.0,76.5,0,49,0.0,0,28,6,85.7,24,150.9,7,7.1,1,75,96,16.0,12.5,3.13,11.7,2,65.5,0.0,0,5,17.4,4,14,1,40.6,87.2,1,67,0.9,1,113,19,92.0,104,134.0,29,29.3,4,373,164,8.6,19.6,3.59
Mark Andrews,47436,TE,BLT,13,98,0,3,0,-1.0,1,100.0,,0,0,0.0,0,1,0,88.7,64.9,0,7,0.0,0,28,2,96.4,27,131.3,2,2.0,1,12,14,7.0,6.0,0.44,11.9,2,60.9,42.9,6,14,6.7,3,32,0,83.6,75.7,0,25,0.0,0,274,42,95.6,262,99.1,69,70.4,3,527,141,3.4,12.5,2.01
Chris Olave,84355,WR,NO,13,98,0,20,0,-2.5,0,75.0,,0,0,0.0,0,0,0,88.7,50.0,0,11,0.0,0,17,3,88.2,15,85.4,4,4.1,0,20,28,9.3,6.7,1.33,17.0,1,73.3,33.3,2,6,0.0,0,17,0,91.0,84.3,2,53,0.0,0,128,22,96.9,124,108.1,30,30.6,2,363,98,4.5,16.5,2.93
T.J. Hockenson,40912,TE,MIN,14,95,0,18,0,-4.0,1,100.0,,0,0,0.0,0,1,0,90.6,53.5,0,16,16.7,7,42,5,76.2,32,79.2,5,5.3,0,15,35,7.0,3.0,0.47,8.8,3,69.0,62.5,5,8,13.0,3,15,0,52.5,64.1,1,81,3.6,7,196,20,92.9,182,99.6,29,30.5,1,299,140,7.0,15.0,1.64
Cooper Kupp,11824,WR,LA,9,95,0,26,0,-2.1,5,94.4,,0,0,0.0,0,7,1,92.8,89.0,1,22,3.8,2,53,17,96.2,51,64.1,18,18.9,0,89,126,7.4,5.2,1.75,6.9,8,85.4,42.9,3,7,2.4,1,20,2,91.2,90.4,1,75,0.5,1,195,41,96.9,189,120.1,48,50.5,3,476,289,7.0,11.6,2.52
Adam Thielen,8288,WR,MIN,14,93,0,18,0,-2.5,0,100.0,,0,0,0.0,0,1,0,88.7,47.3,0,12,0.0,0,55,2,96.4,53,83.3,2,2.2,0,8,13,6.5,4.0,0.15,10.6,1,61.3,12.5,1,8,0.0,0,9,0,91.6,69.6,1,36,0.0,0,200,19,94.5,189,74.3,31,33.3,1,177,55,2.9,9.3,0.94
D.J. Moore,48267,WR,CAR,14,90,0,5,0,-1.9,2,87.5,,0,0,0.0,0,1,0,91.1,53.2,0,6,0.0,0,83,7,97.6,81,79.2,8,8.9,0,13,25,3.6,1.9,0.16,9.7,1,47.8,0.0,0,3,0.0,0,6,0,73.9,68.0,1,29,0.0,0,123,11,95.1,117,44.7,23,25.6,0,115,48,4.4,10.5,0.98
Drake London,86519,WR,ATL,14,90,0,2,0,-2.3,0,75.0,0.0,0,1,14.3,1,2,0,32.0,54.6,0,10,0.0,0,31,6,100.0,31,80.7,8,8.9,0,31,45,7.5,5.2,1.0,8.8,3,70.0,100.0,1,1,0.0,0,10,2,73.6,75.2,1,14,0.0,0,63,14,96.8,61,83.1,20,22.2,1,129,52,3.7,9.2,2.11
Christian McCaffrey,11763,HB,SF,14,89,0,28,0,-4.4,2,89.7,0.0,0,1,0.0,0,8,0,93.8,98.9,0,21,3.1,2,65,26,95.4,62,90.4,29,32.6,0,165,276,10.6,6.3,2.66,0.8,4,77.3,0.0,0,1,0.0,0,7,0,90.4,93.1,0,18,0.0,0,59,17,94.9,56,96.6,22,24.7,0,159,161,9.5,9.4,2.84
JuJu Smith-Schuster,11817,WR,KC,13,88,0,16,0,-4.0,1,100.0,,0,0,0.0,0,1,0,84.5,46.4,0,19,0.0,0,49,2,95.9,47,102.1,2,2.3,0,17,25,12.5,8.5,0.36,7.8,2,75.8,25.0,1,4,7.4,2,16,1,78.7,74.3,1,45,0.5,1,197,25,92.4,182,104.4,33,37.5,1,330,147,5.9,13.2,1.81
Josh Palmer,62979,WR,LAC,13,88,0,27,0,-3.7,1,100.0,,0,0,0.0,0,0,0,90.9,47.6,0,6,1.5,1,65,6,96.9,63,79.2,6,6.8,0,9,31,5.2,1.5,0.14,5.8,1,75.0,0.0,0,2,0.0,0,9,0,78.7,68.9,0,25,0.7,1,147,18,98.0,144,105.7,24,27.3,1,157,61,3.4,8.7,1.09
Tee Higgins,61211,WR,CIN,14,88,0,7,0,,0,,,0,0,,0,0,0,,39.5,0,0,0.0,0,33,0,93.9,31,0.0,0,0.0,0,0,0,,,0.0,9.6,2,73.3,50.0,1,2,0.0,0,8,0,76.7,81.7,1,24,0.0,0,95,11,94.7,90,73.5,15,17.0,0,137,55,5.0,12.5,1.52
Brandon Aiyuk,84109,WR,SF,14,88,0,28,0,-1.4,2,100.0,,0,0,0.0,0,3,0,91.1,58.5,0,12,0.0,0,64,7,98.4,63,133.0,7,8.0,2,45,55,7.9,6.4,0.71,7.2,5,75.0,66.7,2,3,4.5,1,10,0,73.4,79.5,0,25,0.0,0,126,21,92.9,117,127.1,28,31.8,2,260,122,5.8,12.4,2.22
Courtland Sutton,48164,WR,DEN,12,87,0,10,0,,0,,,0,0,,0,0,0,,40.5,0,0,0.0,0,38,0,97.4,37,0.0,0,0.0,0,0,0,,,0.0,15.0,0,75.0,50.0,1,2,0.0,0,6,0,59.3,71.4,1,23,0.0,0,59,9,100.0,59,96.2,12,13.8,1,111,14,1.6,12.3,1.88
Deebo Samuel,48274,WR,SF,12,85,0,28,0,-2.7,12,82.6,0.0,0,1,0.0,0,2,0,93.0,96.9,0,29,0.0,0,55,19,98.2,54,94.0,23,27.1,0,151,203,10.7,7.9,2.8,3.4,5,61.9,33.3,1,3,13.3,2,6,0,71.9,75.7,2,29,0.0,0,102,13,95.1,97,62.5,21,24.7,1,164,151,11.6,12.6,1.69
Marquise Brown,61568,WR,ARZ,9,85,0,1,0,-1.9,0,100.0,,0,0,0.0,0,3,0,91.6,65.2,0,20,0.0,0,49,9,100.0,49,95.8,9,10.6,0,63,80,8.9,7.0,1.29,11.4,1,57.1,60.0,3,5,4.8,1,11,0,90.1,74.8,3,24,0.0,0,158,20,91.8,145,56.6,35,41.2,2,198,35,1.8,9.9,1.37
Tyler Higbee,10744,TE,LA,14,84,0,26,0,-2.9,2,62.5,0.0,0,3,9.1,1,7,0,56.2,88.4,0,26,16.4,9,55,10,83.6,46,87.5,16,19.0,0,128,154,15.4,12.8,2.78,5.7,1,75.0,66.7,2,3,0.0,0,5,0,63.8,62.4,0,20,1.5,1,65,9,96.9,63,88.9,12,14.3,0,70,21,2.3,7.8,1.11
DeAndre Hopkins,7808,WR,ARZ,8,83,0,1,0,-2.0,1,100.0,,0,0,0.0,0,0,0,88.7,50.8,0,8,0.0,0,42,3,92.9,39,84.7,3,3.6,0,13,19,6.3,4.3,0.33,8.2,3,73.7,0.0,0,1,0.0,0,10,0,90.5,75.0,1,33,0.0,0,95,14,93.7,89,95.3,19,22.9,1,165,66,4.7,11.8,1.85
Evan Engram,11778,TE,JAX,14,83,0,15,0,-2.4,2,100.0,,0,0,0.0,0,2,0,92.4,73.9,0,21,9.0,6,67,13,86.6,58,99.7,13,15.7,0,103,134,10.3,7.9,1.78,8.4,0,61.3,42.9,3,7,9.5,2,6,0,76.9,62.7,0,22,1.6,3,191,19,95.3,182,87.0,31,37.3,1,172,101,5.3,9.1,0.95
Donovan Peoples-Jones,61439,WR,CLV,14,82,0,8,0,,0,,,0,0,,0,0,0,,38.5,0,0,0.0,0,46,0,95.7,44,0.0,0,0.0,0,0,0,,,0.0,11.1,1,75.0,60.0,3,5,0.0,0,8,0,71.9,66.6,0,42,0.7,1,146,15,95.9,140,105.8,20,24.4,0,198,41,2.7,13.2,1.41
Pat Freiermuth,84085,TE,PIT,13,81,0,25,0,-2.0,0,100.0,,0,0,0.0,0,0,0,90.6,46.4,0,7,8.3,2,24,4,79.2,19,84.4,4,4.9,0,17,25,6.3,4.3,0.89,9.4,7,65.7,45.5,5,11,8.0,2,15,0,70.0,80.9,3,57,0.0,0,129,23,94.6,122,60.5,35,43.2,0,331,122,5.3,14.4,2.71
Mack Hollins,11873,WR,LV,14,81,0,23,0,1.0,0,0.0,,0,0,,0,0,0,,39.4,0,0,2.4,1,42,0,81.0,34,39.6,1,1.2,0,0,0,,,0.0,9.6,1,85.7,100.0,2,2,0.0,0,6,0,55.5,62.0,0,26,2.6,2,77,12,92.2,71,138.7,14,17.3,2,109,22,1.8,9.1,1.54
Curtis Samuel,11795,WR,WAS,14,79,0,32,0,-2.8,3,100.0,,0,0,0.0,0,4,0,92.7,84.3,0,11,1.9,1,53,15,94.3,50,85.6,15,19.0,0,68,110,7.3,4.5,1.36,7.8,5,67.4,18.2,2,11,6.1,2,19,0,75.3,72.7,1,32,0.0,0,327,31,92.4,302,88.0,46,58.2,1,348,148,4.8,11.2,1.15
Gabriel Davis,55410,WR,BUF,13,77,0,4,0,-1.5,0,100.0,,0,0,0.0,0,0,0,84.5,50.2,0,6,0.0,0,35,2,97.1,34,87.5,2,2.6,0,10,13,6.5,5.0,0.29,8.3,0,33.3,,0,0,66.7,2,0,0,42.3,60.2,0,6,0.0,0,52,1,98.1,51,42.4,3,3.9,0,6,9,9.0,6.0,0.12
Allen Lazard,48135,WR,GB,12,76,0,12,0,-0.2,0,100.0,,0,0,0.0,0,3,0,91.6,54.8,0,12,1.3,1,76,9,94.7,72,126.9,9,11.8,1,50,52,5.8,5.6,0.69,9.7,1,66.7,33.3,2,6,7.7,2,18,0,66.5,72.8,3,47,0.0,0,164,24,93.3,153,93.5,36,47.4,4,290,127,5.3,12.1,1.9
Jerry Jeudy,61103,WR,DEN,12,75,0,10,0,-3.1,0,87.5,0.0,0,1,0.0,0,3,0,91.1,64.6,0,14,0.0,0,34,7,97.1,33,127.6,8,10.7,1,41,63,9.0,5.9,1.24,11.2,4,63.8,25.0,2,8,9.1,3,17,0,60.1,78.7,1,67,0.0,0,210,30,93.3,196,109.6,47,62.7,4,393,170,5.7,13.1,2.01
Gerald Everett,11799,TE,LAC,13,74,0,27,0,-2.8,3,90.9,,0,0,0.0,0,3,0,91.8,89.8,0,14,12.5,5,40,10,87.5,35,85.6,11,14.9,0,50,77,7.7,5.0,1.43,11.0,3,58.6,44.4,4,9,10.5,2,10,0,64.9,71.2,1,24,0.6,1,174,17,97.1,169,75.6,29,39.2,1,192,66,3.9,11.3,1.14
Rhamondre Stevenson,98689,HB,NE,14,72,0,19,0,-4.1,6,88.9,,0,0,4.0,1,3,1,91.2,90.7,0,40,10.9,7,64,24,87.5,56,89.2,27,37.5,0,146,247,10.3,6.1,2.61,0.0,2,91.7,,0,0,8.3,1,2,0,74.8,85.3,0,17,0.0,0,32,11,96.9,31,99.7,12,16.7,0,95,91,8.3,8.6,3.06
Mike Williams,11762,WR,LAC,10,72,0,27,0,0.0,0,100.0,,0,0,0.0,0,0,0,84.5,42.2,0,5,0.0,0,42,2,97.6,41,79.2,2,2.8,0,5,5,2.5,2.5,0.12,10.3,0,57.1,33.3,1,3,0.0,0,2,0,87.0,76.3,1,21,0.0,0,63,4,95.2,60,41.1,7,9.7,0,52,25,6.3,13.0,0.87
Jakobi Meyers,47468,WR,NE,11,71,0,19,0,-1.7,1,100.0,,0,0,0.0,0,2,1,91.1,57.0,0,13,0.0,0,42,7,100.0,42,96.4,7,9.9,0,50,62,8.9,7.1,1.19,11.0,2,72.5,44.4,4,9,3.3,1,18,1,90.2,78.9,0,39,0.0,0,235,29,94.5,222,118.5,40,56.3,2,378,116,4.0,13.0,1.7
George Pickens,99229,WR,PIT,14,69,0,25,0,-3.0,1,100.0,,0,0,0.0,0,0,0,78.7,42.0,0,-2,0.0,0,33,1,90.9,30,79.2,1,1.4,0,-2,1,1.0,-2.0,-0.07,21.1,1,28.6,25.0,1,4,0.0,0,2,0,58.7,65.1,0,26,0.0,0,72,2,94.4,68,58.0,7,10.1,0,52,15,7.5,26.0,0.76
Chase Claypool,42312,WR,CHI,13,69,0,6,0,-2.6,0,60.0,100.0,1,1,25.0,1,0,0,27.0,45.0,0,8,0.0,0,32,3,93.8,30,64.6,5,7.2,0,5,13,4.3,1.7,0.17,10.9,2,61.4,50.0,6,12,6.9,2,16,0,75.9,60.6,3,26,0.0,0,268,27,93.3,250,58.6,44,63.8,1,277,87,3.2,10.3,1.11
Tyler Conklin,47124,TE,NYJ,14,69,0,22,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,32.3,0,3,4.2,2,48,1,85.4,41,79.2,1,1.4,0,3,6,6.0,3.0,0.07,9.6,1,61.5,75.0,3,4,11.1,2,6,1,61.2,55.3,1,27,0.7,1,141,16,96.5,136,85.4,26,37.7,2,140,37,2.3,8.8,1.03
Tyler Boyd,10689,WR,CIN,14,69,0,7,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,56.6,0,6,0.0,0,38,1,94.7,36,91.7,1,1.4,0,6,8,8.0,6.0,0.17,10.4,3,77.8,55.6,5,9,2.3,1,30,0,90.1,70.9,4,60,0.5,2,438,42,93.2,408,101.9,54,78.3,3,616,207,4.9,14.7,1.51
K.J. Osborn,23503,WR,MIN,14,68,0,18,0,-2.1,1,100.0,,0,0,0.0,0,3,0,91.1,64.1,0,15,3.8,2,53,7,92.5,49,99.4,7,10.3,0,55,70,10.0,7.9,1.12,7.9,2,74.4,25.0,1,4,0.0,0,14,0,90.9,61.1,0,63,1.3,4,313,29,92.7,290,123.0,39,57.4,3,312,147,5.1,10.8,1.08
Brandin Cooks,8655,WR,HST,10,68,0,13,0,-3.6,0,100.0,,0,0,0.0,0,0,0,91.4,56.6,0,6,0.0,0,39,7,94.9,37,79.2,7,10.3,0,10,35,5.0,1.4,0.27,12.0,0,77.8,66.7,2,3,12.5,2,8,0,33.2,65.7,0,44,0.0,0,88,14,96.6,85,117.4,18,26.5,0,219,66,4.7,15.6,2.58
Parris Campbell,47940,WR,IND,14,66,0,14,0,-2.1,7,88.9,0.0,0,1,0.0,0,2,0,91.4,80.0,0,38,0.0,0,42,8,90.5,38,106.0,9,13.6,0,85,99,12.4,10.6,2.24,6.7,9,80.0,25.0,2,8,2.4,1,25,0,79.9,61.7,2,35,0.0,0,439,40,94.3,414,103.7,50,75.8,3,405,180,4.5,10.1,0.98
David Njoku,11784,TE,CLV,11,66,0,8,0,-3.2,0,100.0,,0,0,0.0,0,5,1,91.8,90.6,0,13,22.2,8,36,10,72.2,26,92.9,10,15.2,0,63,95,9.5,6.3,2.42,8.9,3,81.5,83.3,5,6,0.0,0,15,0,86.5,90.1,1,22,3.8,5,131,22,90.8,119,100.2,27,40.9,1,237,107,4.9,10.8,1.99
Zach Ertz,7816,TE,ARZ,10,66,0,1,0,-3.8,3,100.0,,0,0,0.0,0,4,0,90.6,72.8,0,13,3.5,2,57,5,91.2,52,142.1,5,7.6,1,43,62,12.4,8.6,0.83,9.4,0,67.6,33.3,2,6,8.0,2,12,0,90.4,68.3,0,23,0.4,1,237,23,92.0,218,93.6,34,51.5,1,207,54,2.3,9.0,0.95
Robert Woods,7822,WR,TEN,14,66,0,31,0,,0,,,0,0,,0,0,0,78.7,48.0,0,0,0.0,0,45,0,84.4,38,0.0,0,0.0,0,0,0,,,0.0,6.7,0,78.3,60.0,3,5,5.3,1,11,0,76.6,63.8,0,18,0.0,0,107,18,96.3,103,109.2,23,34.8,1,155,50,2.8,8.6,1.5
Leonard Fournette,11759,HB,TB,13,65,0,30,0,-4.7,7,93.8,,0,0,6.3,1,6,0,75.2,93.5,0,25,10.4,5,48,15,89.6,43,113.5,16,24.6,1,100,172,11.5,6.7,2.33,-5.5,1,100.0,,0,0,0.0,0,1,0,86.0,78.1,0,11,0.0,0,5,2,100.0,5,91.7,2,3.1,0,12,23,11.5,6.0,2.4
Alvin Kamara,11822,HB,NO,12,65,0,20,0,-4.0,2,87.5,,0,0,12.5,1,3,0,39.4,96.0,0,54,5.3,1,19,7,89.5,17,102.1,8,12.3,0,68,95,13.6,9.7,4.0,4.1,0,42.9,0.0,0,1,25.0,1,1,0,72.3,81.7,0,13,0.0,0,14,3,92.9,13,51.5,7,10.8,0,23,19,6.3,7.7,1.77
Dalton Schultz,47304,TE,DAL,12,64,0,9,0,-5.0,0,50.0,,0,0,50.0,1,0,0,24.1,38.1,0,9,4.5,1,22,1,90.9,20,62.5,2,3.1,0,9,12,12.0,9.0,0.45,9.8,1,54.5,40.0,2,5,20.0,3,4,1,32.8,58.4,1,30,0.0,0,125,12,96.0,120,68.8,22,34.4,1,132,22,1.8,11.0,1.1
Marvin Jones Jr.,7158,WR,JAX,13,64,0,15,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,40.3,0,2,2.3,1,44,2,95.5,42,79.2,2,3.1,0,4,10,5.0,2.0,0.1,15.0,0,50.0,0.0,0,1,50.0,1,1,0,50.3,59.4,0,13,1.6,1,62,1,93.5,58,70.8,2,3.1,0,13,1,1.0,13.0,0.22
