player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Jaylen Waddle,84088,WR,MIA,11,83,0,17,9.8,1,75.0,0.0,0,1,10.0,1,8,1,56.7,71.0,0,42,0.0,0,63,9,93.7,59,149.7,12,14.5,3,131,56,6.2,14.6,2.22,0,12.3,4,66.1,23.1,3,13,11.9,5,30,0,47.2,83.8,1,59,0.4,1,251,37,93.6,235,104.3,56,67.5,1,654,226,6.1,17.7,2.78
Mike Evans,8642,WR,TB,10,82,0,30,11.1,1,66.7,66.7,4,6,0.0,0,11,0,81.7,82.6,1,41,0.0,0,92,16,93.5,86,103.0,24,29.3,2,201,57,3.6,12.6,2.34,0,15.8,2,62.5,58.3,7,12,11.8,4,20,0,49.6,67.4,0,51,0.0,0,240,30,97.1,233,100.9,48,58.5,1,458,72,2.4,15.3,1.97
Terry McLaurin,48229,WR,WAS,12,81,0,32,9.3,4,83.3,66.7,2,3,0.0,0,10,0,81.1,74.1,0,42,0.0,0,108,15,91.7,99,135.6,18,22.2,1,218,116,7.7,14.5,2.2,0,14.8,4,61.8,60.0,9,15,5.6,2,25,0,70.1,79.0,1,45,0.0,0,274,34,95.3,261,86.5,55,67.9,0,534,141,4.1,15.7,2.05
Chris Godwin,11839,WR,TB,9,81,0,30,10.6,0,75.0,100.0,2,2,0.0,0,5,0,75.6,67.5,0,20,0.0,0,68,6,91.2,62,135.9,8,9.9,1,61,11,1.8,10.2,0.98,0,6.0,3,73.0,69.2,9,13,4.2,2,19,0,77.0,73.2,0,44,0.5,1,216,46,95.8,207,93.0,63,77.8,0,455,235,5.1,9.9,2.2
D.J. Moore,48267,WR,CAR,12,81,0,5,11.8,0,50.0,40.0,2,5,7.7,1,10,0,61.8,70.7,1,29,0.0,0,76,12,93.4,71,83.3,24,29.6,2,168,42,3.5,14.0,2.37,0,12.2,6,59.6,55.6,5,9,6.1,2,16,0,68.8,66.2,2,27,0.0,0,274,31,95.6,262,67.5,52,64.2,1,316,84,2.7,10.2,1.21
A.J. Brown,48327,WR,PHI,11,81,0,24,11.9,7,64.7,44.4,4,9,12.0,3,16,1,50.4,88.0,0,54,0.0,0,121,22,91.7,111,140.7,34,42.0,4,371,151,6.9,16.9,3.34,0,11.5,2,60.6,33.3,2,6,4.8,1,12,1,73.5,66.8,1,31,0.0,0,196,20,95.4,187,84.5,33,40.7,1,273,111,5.6,13.7,1.46
Mark Andrews,47436,TE,BLT,10,79,0,3,10.6,3,67.6,88.9,8,9,11.5,3,14,0,50.4,81.7,0,25,0.0,0,112,23,92.9,104,119.9,34,43.0,3,261,76,3.3,11.3,2.51,0,11.3,0,66.7,20.0,1,5,0.0,0,17,1,86.1,72.1,2,25,0.0,0,167,26,97.0,162,69.2,39,49.4,0,308,94,3.6,11.8,1.9
Zay Jones,11792,WR,JAX,10,77,0,15,7.3,0,80.0,50.0,1,2,0.0,0,13,0,84.1,79.7,0,18,0.0,0,100,20,90.0,90,94.3,25,32.5,0,166,61,3.1,8.3,1.84,0,7.9,5,73.9,40.0,2,5,2.9,1,17,0,79.6,67.1,1,27,0.4,1,231,34,95.2,220,92.5,46,59.7,1,338,140,4.1,9.9,1.54
Tee Higgins,61211,WR,CIN,11,76,0,7,11.6,3,70.8,57.1,4,7,0.0,0,15,0,82.7,86.7,0,33,0.0,0,105,17,92.4,97,119.6,24,31.6,1,257,80,4.7,15.1,2.65,0,10.8,0,77.3,70.0,7,10,5.6,2,20,0,70.1,72.7,1,45,0.0,0,234,34,97.9,229,108.2,44,57.9,1,461,104,3.1,13.6,2.01
DeVonta Smith,61100,WR,PHI,11,76,0,24,8.3,2,63.0,33.3,3,9,5.6,1,10,0,69.0,77.1,0,31,0.0,0,123,17,91.9,113,110.1,27,35.5,2,200,100,5.9,11.8,1.77,0,9.2,3,84.4,20.0,1,5,2.6,1,20,0,81.3,77.1,0,45,0.0,0,214,38,95.3,204,105.2,45,59.2,0,416,141,3.7,10.9,2.04
Adam Thielen,8288,WR,MIN,11,75,0,18,12.5,0,54.2,28.6,2,7,0.0,0,11,0,80.6,67.4,0,15,0.7,1,151,13,91.4,138,106.4,24,32.0,3,113,20,1.5,8.7,0.82,0,8.8,0,79.5,0.0,0,6,0.0,0,20,0,88.0,68.4,2,36,0.0,0,248,31,94.8,235,80.7,39,52.0,0,331,78,2.5,10.7,1.41
Tyler Lockett,9502,WR,SEA,11,74,0,29,18.6,0,62.5,33.3,1,3,9.1,1,6,1,58.5,60.3,0,35,0.0,0,93,10,91.4,85,127.1,16,21.6,2,128,14,1.4,12.8,1.51,0,11.1,2,77.3,25.0,1,4,0.0,0,21,0,89.3,77.8,4,40,0.0,0,220,34,95.0,209,91.5,44,59.5,3,424,101,3.0,12.5,2.03
T.J. Hockenson,40912,TE,MIN,11,74,0,18,10.9,0,65.0,57.1,4,7,7.1,1,11,0,64.4,74.5,0,32,10.2,13,127,13,83.5,106,124.6,20,27.0,2,168,54,4.2,12.9,1.58,0,5.2,4,74.4,57.1,4,7,8.6,3,12,0,59.7,65.7,3,58,11.7,26,223,32,84.8,189,63.7,43,58.1,0,296,159,5.0,9.3,1.57
Garrett Wilson,97405,WR,NYJ,11,74,0,22,8.1,7,67.7,37.5,3,8,4.5,1,14,0,72.1,87.4,0,54,0.0,0,115,21,94.8,109,117.8,31,41.9,2,281,127,6.0,13.4,2.58,0,8.6,6,75.0,16.7,1,6,0.0,0,16,0,85.3,78.4,0,54,0.6,1,178,24,98.3,175,117.6,32,43.2,1,327,132,5.5,13.6,1.87
Brandon Aiyuk,84109,WR,SF,11,72,0,28,8.8,5,68.2,0.0,0,3,0.0,0,10,0,82.2,87.0,0,24,0.0,0,83,15,90.4,75,134.3,22,30.6,4,189,90,6.0,12.6,2.52,0,10.8,7,78.0,37.5,3,8,3.0,1,17,1,79.4,77.7,0,31,0.0,0,230,32,96.5,222,107.9,41,56.9,0,406,161,5.0,12.7,1.83
Tyler Higbee,10744,TE,LA,11,71,0,26,2.0,1,50.0,,0,0,14.3,1,6,0,49.2,63.5,0,19,13.2,10,76,6,84.2,64,65.3,12,16.9,0,62,62,10.3,10.3,0.97,0,4.0,3,70.4,28.6,2,7,9.5,4,13,0,55.9,62.1,3,26,14.9,37,249,38,83.9,209,64.0,54,76.1,0,342,198,5.2,9.0,1.64
Christian McCaffrey,11763,HB,SF,11,70,0,28,2.2,0,66.7,0.0,0,2,0.0,0,2,0,76.5,67.1,0,11,15.7,11,70,8,80.0,56,70.1,12,17.1,0,33,38,4.8,4.1,0.59,0,-0.2,14,87.8,100.0,1,1,2.3,1,19,0,83.9,91.7,1,49,7.4,14,189,43,88.9,168,98.7,49,70.0,1,397,422,9.8,9.2,2.36
Pat Freiermuth,84085,TE,PIT,10,70,0,25,9.8,0,35.3,25.0,2,8,14.3,1,4,0,49.2,54.6,0,21,4.2,4,96,6,88.5,85,50.9,17,24.3,0,79,33,5.5,13.2,0.93,0,7.7,5,81.4,57.1,4,7,0.0,0,17,0,90.0,82.5,1,31,6.7,14,208,35,86.5,180,90.9,43,61.4,0,350,120,3.4,10.0,1.94
Deebo Samuel,48274,WR,SF,10,69,0,28,3.3,5,55.6,0.0,0,2,0.0,0,2,0,73.4,67.4,1,57,0.0,0,74,5,91.9,68,89.4,9,13.0,1,94,87,17.4,18.8,1.38,0,4.4,19,66.7,25.0,2,8,11.1,4,14,0,51.6,74.7,1,32,0.5,1,196,32,95.9,188,80.1,48,69.6,0,359,278,8.7,11.2,1.91
Marquise Brown,61568,WR,ARZ,7,69,0,1,13.9,0,58.8,50.0,3,6,0.0,0,7,0,78.0,84.0,0,24,0.0,0,63,10,93.7,59,122.2,17,24.6,2,130,19,1.9,13.0,2.2,0,9.5,2,76.2,33.3,1,3,0.0,0,15,0,88.3,74.2,3,26,0.0,0,204,32,96.1,196,74.3,42,60.9,1,308,145,4.5,9.6,1.57
Allen Lazard,48135,WR,GB,10,68,0,12,14.1,0,58.3,45.5,5,11,0.0,0,18,0,84.1,84.2,3,47,0.7,1,139,21,92.8,129,81.4,36,52.9,3,325,101,4.8,15.5,2.52,0,12.8,3,56.7,14.3,1,7,10.5,2,11,0,54.3,63.1,0,24,0.0,0,183,17,95.6,175,90.4,30,44.1,1,216,84,4.9,12.7,1.23
Brandin Cooks,8655,WR,HST,10,68,0,13,8.5,0,47.6,25.0,1,4,16.7,2,5,0,41.1,55.3,1,26,0.0,0,96,10,91.7,88,42.4,21,30.9,0,103,36,3.6,10.3,1.17,0,12.1,1,65.8,50.0,3,6,13.8,4,14,0,45.4,69.5,2,44,0.0,0,213,25,96.2,205,73.9,38,55.9,0,355,109,4.4,14.2,1.73
Ja'Marr Chase,84270,WR,CIN,7,68,0,7,12.0,2,70.8,50.0,3,6,10.5,2,16,0,54.3,88.6,0,60,0.0,0,94,17,88.3,83,149.8,24,35.3,5,283,107,6.3,16.6,3.41,0,9.6,3,66.7,25.0,1,4,3.7,1,15,1,75.5,73.2,1,26,0.0,0,188,26,97.9,184,87.7,39,57.4,1,301,139,5.3,11.6,1.64
Curtis Samuel,11795,WR,WAS,12,67,0,32,6.3,2,50.0,28.6,2,7,10.0,1,7,0,60.6,66.9,0,20,0.0,0,97,9,92.8,90,84.7,18,26.9,1,97,38,4.2,10.8,1.08,0,5.4,5,82.9,66.7,4,6,2.9,1,18,0,79.9,69.5,1,32,0.4,1,248,34,94.4,234,96.5,41,61.2,1,314,170,5.0,9.2,1.34
Drake London,86519,WR,ATL,12,67,0,2,8.3,1,38.5,50.0,2,4,0.0,0,3,0,74.6,70.8,0,20,0.0,0,49,5,95.9,47,87.8,13,19.4,2,44,8,1.6,8.8,0.94,0,10.3,7,70.2,63.6,7,11,2.9,1,20,0,79.9,79.9,1,31,0.0,0,216,33,95.8,207,92.2,47,70.1,1,377,127,3.8,11.4,1.82
Zach Ertz,7816,TE,ARZ,10,66,0,1,5.1,1,70.0,0.0,0,1,0.0,0,4,0,75.6,61.0,0,16,0.0,0,78,7,92.3,72,120.8,10,15.2,2,50,21,3.0,7.1,0.69,0,8.4,2,74.4,33.3,2,6,6.5,2,14,0,77.8,68.7,0,32,3.3,8,241,29,91.3,220,92.6,39,59.1,0,267,89,3.1,9.2,1.21
Josh Palmer,62979,WR,LAC,10,66,0,27,11.0,1,58.8,50.0,2,4,9.1,1,8,0,58.5,70.2,0,45,0.0,0,95,10,95.8,91,109.2,17,25.8,1,157,74,7.4,15.7,1.73,0,7.4,3,83.3,66.7,2,3,2.8,1,19,1,80.4,65.7,2,50,0.4,1,267,35,95.9,256,90.3,42,63.6,1,358,105,3.0,10.2,1.4
Gabriel Davis,55410,WR,BUF,11,66,0,4,14.6,0,50.0,33.3,2,6,0.0,0,7,0,75.6,61.0,1,34,0.0,0,136,7,95.6,130,85.1,14,21.2,3,106,9,1.3,15.1,0.82,0,17.2,1,56.1,36.4,4,11,14.8,4,17,0,42.7,67.2,2,62,0.0,0,253,23,95.3,241,87.2,41,62.1,2,418,51,2.2,18.2,1.73
Rhamondre Stevenson,98689,HB,NE,12,66,0,19,1.5,1,63.6,,0,0,0.0,0,3,0,76.5,66.8,0,22,35.7,30,84,7,58.3,49,75.9,11,16.7,0,55,60,8.6,7.9,1.12,0,-1.0,12,90.2,,0,0,2.6,1,6,1,81.3,78.9,0,40,12.5,22,176,37,85.2,150,90.4,41,62.1,0,234,279,7.5,6.3,1.56
Jakobi Meyers,47468,WR,NE,10,65,0,19,10.5,0,73.9,66.7,4,6,0.0,0,12,0,82.2,81.5,0,27,0.0,0,85,17,90.6,77,113.9,23,35.4,1,197,55,3.2,11.6,2.56,0,9.9,1,76.5,66.7,4,6,3.7,1,12,1,75.5,71.9,0,30,0.0,0,167,26,97.0,162,123.9,34,52.3,2,314,99,3.8,12.1,1.94
JuJu Smith-Schuster,11817,WR,KC,10,63,0,16,7.2,1,76.2,62.5,5,8,0.0,0,13,0,82.2,74.0,0,53,0.7,1,143,16,90.2,129,111.8,21,33.3,0,233,147,9.2,14.6,1.81,0,8.0,4,78.4,0.0,0,3,6.5,2,18,2,66.6,71.3,2,45,0.0,0,177,29,95.5,169,105.7,37,58.7,2,387,172,5.9,13.3,2.29
Chase Claypool,42312,WR,CHI,12,63,0,6,11.6,3,55.6,57.1,4,7,0.0,0,5,0,78.0,62.5,1,25,0.0,0,103,10,92.2,95,44.7,18,28.6,0,84,35,3.5,8.4,0.88,0,8.5,0,65.9,44.4,4,9,6.9,2,14,0,65.2,63.2,1,31,0.4,1,241,27,93.8,226,82.7,41,65.1,1,273,97,3.6,10.1,1.21
DeAndre Hopkins,7808,WR,ARZ,6,63,0,1,11.0,0,55.6,50.0,2,4,16.7,1,3,0,45.8,67.0,0,17,0.0,0,37,5,89.2,33,108.6,9,14.3,1,50,10,2.0,10.0,1.52,0,9.1,3,79.5,77.8,7,9,0.0,0,17,1,88.0,78.6,0,33,0.0,0,141,31,96.5,136,123.0,39,61.9,2,367,98,3.2,11.8,2.7
Donovan Peoples-Jones,61439,WR,CLV,11,62,0,8,13.6,1,60.0,35.7,5,14,0.0,0,11,0,82.7,74.1,0,42,0.7,1,147,18,90.5,133,90.4,30,48.4,0,276,56,3.1,15.3,2.08,0,10.4,1,81.5,80.0,4,5,4.3,1,12,0,73.5,70.3,0,37,0.0,0,214,22,94.4,202,112.3,27,43.5,0,296,56,2.5,13.5,1.47
Alvin Kamara,11822,HB,NO,10,61,0,20,2.2,2,50.0,0.0,0,2,16.7,1,2,0,45.8,61.8,0,54,24.7,19,77,5,72.7,56,114.2,10,16.4,1,89,93,18.6,17.8,1.59,0,1.2,8,84.2,50.0,1,2,5.9,2,9,0,69.0,78.7,0,16,13.3,21,158,32,83.5,132,101.4,38,62.3,1,237,221,6.9,7.4,1.8
Mack Hollins,11873,WR,LV,11,61,0,23,13.4,2,62.5,60.0,3,5,0.0,0,9,0,78.0,77.1,0,48,1.3,1,80,10,91.3,73,94.0,16,26.2,0,153,24,2.4,15.3,2.1,0,14.5,2,62.1,,0,0,5.3,1,7,0,68.7,54.5,0,60,0.8,2,237,18,95.4,226,99.2,29,47.5,1,236,111,6.2,13.1,1.04
George Pickens,99229,WR,PIT,11,60,0,25,18.3,0,43.8,62.5,5,8,22.2,2,7,0,35.3,65.6,0,33,0.0,0,122,7,91.0,111,111.2,16,26.7,2,127,25,3.6,18.1,1.14,0,13.1,6,70.6,66.7,6,9,4.0,1,13,0,74.9,59.8,0,35,0.0,0,264,24,93.9,248,95.8,34,56.7,0,285,46,1.9,11.9,1.15
Parris Campbell,47940,WR,IND,12,59,0,14,8.6,4,63.2,0.0,0,4,7.7,1,9,0,46.0,59.6,1,38,0.0,0,149,12,91.9,137,111.2,19,32.2,3,177,99,8.3,14.8,1.29,0,3.5,9,90.9,66.7,2,3,0.0,0,12,0,87.6,63.8,0,20,0.0,0,248,30,96.4,239,97.2,33,55.9,0,242,143,4.8,8.1,1.01
Darnell Mooney,48236,WR,CHI,12,58,0,6,14.4,1,66.7,66.7,2,3,0.0,0,7,0,79.4,68.7,0,56,0.0,0,106,12,89.6,95,134.0,18,31.0,2,170,54,4.5,14.2,1.79,0,11.8,2,74.3,100.0,3,3,0.0,0,13,0,86.1,71.0,2,39,1.0,2,200,26,95.0,190,77.4,35,60.3,0,313,102,3.9,12.0,1.65
Mike Williams,11762,WR,LAC,8,58,0,27,13.9,0,60.7,53.8,7,13,0.0,0,9,0,82.2,82.1,0,50,0.0,0,76,17,94.7,72,102.2,28,48.3,1,253,86,5.1,14.9,3.51,0,12.0,1,75.0,83.3,5,6,0.0,0,11,0,82.7,71.2,0,38,0.0,0,175,18,96.0,168,132.3,24,41.4,2,230,79,4.4,12.8,1.37
Tyler Boyd,10689,WR,CIN,11,58,0,7,10.4,1,52.0,71.4,5,7,0.0,0,10,0,80.0,70.0,1,56,2.2,3,138,13,86.2,119,92.1,25,43.1,2,220,78,6.0,16.9,1.85,0,9.6,2,89.3,100.0,1,1,0.0,0,16,0,85.7,70.9,2,60,0.0,0,255,25,97.3,248,100.1,28,48.3,1,345,114,4.6,13.8,1.39
Hayden Hurst,47294,TE,CIN,11,57,0,7,4.5,0,54.5,50.0,2,4,14.3,1,4,0,52.5,54.9,0,13,6.2,7,113,6,82.3,93,60.0,11,19.3,0,31,19,3.2,5.2,0.33,0,5.8,5,85.7,50.0,2,4,0.0,0,16,0,90.0,76.3,1,29,1.3,3,224,36,96.0,215,98.3,42,73.7,1,339,148,4.1,9.4,1.58
Gerald Everett,11799,TE,LAC,10,56,0,27,10.1,1,61.1,66.7,4,6,8.3,1,8,0,61.8,81.8,1,25,9.1,7,77,11,87.0,67,101.4,18,32.1,2,149,51,4.6,13.5,2.22,0,4.1,7,75.0,50.0,2,4,5.3,1,7,0,68.7,66.2,1,26,4.6,8,174,18,92.5,161,74.8,24,42.9,0,159,114,6.3,8.8,0.99
Kyle Pitts,83964,TE,ATL,10,56,0,2,5.9,1,75.0,0.0,0,2,0.0,0,4,0,74.6,84.2,0,21,6.1,2,33,6,90.9,30,130.2,8,14.3,2,50,32,5.3,8.3,1.67,0,13.9,2,48.8,28.6,2,7,4.8,1,15,0,71.3,75.8,1,33,7.6,13,171,20,87.7,150,61.8,41,73.2,0,288,97,4.9,14.4,1.92
Rondale Moore,62890,WR,ARZ,8,55,0,1,7.1,0,62.5,100.0,1,1,16.7,1,2,0,45.8,57.6,0,26,0.0,0,50,5,90.0,45,82.8,8,14.5,0,55,25,5.0,11.0,1.22,0,5.0,2,77.8,0.0,0,2,6.7,2,8,0,67.3,64.0,0,31,0.0,0,179,28,94.4,169,94.4,36,65.5,0,240,177,6.3,8.6,1.42
Jerry Jeudy,61103,WR,DEN,9,54,0,10,15.4,3,71.4,50.0,2,4,0.0,0,8,0,78.0,90.4,0,67,0.0,0,46,10,89.1,41,137.5,14,25.9,1,246,117,11.7,24.6,6.0,0,13.7,0,50.0,20.0,1,5,11.8,2,10,0,52.8,62.6,0,37,0.0,0,164,15,96.3,158,78.6,30,55.6,1,171,80,5.3,11.4,1.08
Tyler Conklin,47124,TE,NYJ,11,54,0,22,10.0,1,62.5,50.0,1,2,9.1,1,6,1,58.9,62.2,2,18,9.9,10,101,10,83.2,84,39.6,16,29.6,0,96,52,5.2,9.6,1.14,0,9.0,0,68.0,66.7,2,3,5.6,1,8,1,67.7,57.1,1,29,10.5,21,200,17,87.5,175,75.4,25,46.3,0,200,98,5.8,11.8,1.14
Robert Tonyan,12193,TE,GB,12,53,0,12,3.6,1,72.7,,0,0,0.0,0,2,0,77.3,47.5,1,14,1.0,1,104,8,89.4,93,43.0,11,20.8,0,48,37,4.6,6.0,0.52,0,6.1,1,82.9,50.0,2,4,3.3,1,9,0,77.5,66.0,1,23,2.7,4,148,29,94.6,140,92.7,35,66.0,1,239,125,4.3,8.2,1.71
Aaron Jones,11937,HB,GB,12,53,0,12,-1.6,3,93.8,100.0,1,1,0.0,0,7,0,81.7,79.0,0,30,17.6,18,102,15,75.5,77,116.1,16,30.2,1,110,136,9.1,7.3,1.43,0,-0.9,4,70.8,100.0,1,1,10.5,2,4,0,54.3,65.2,0,23,8.1,12,148,17,90.5,134,94.1,24,45.3,1,110,135,7.9,6.5,0.82
