player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Andrew Thomas,59701,T,NYG,4,0,21,89.1,100.0,54,47.4,54,91.5,0,100.0,114,114,79.3,100.0,45,39.5,45
Donovan Peoples-Jones,61439,WR,CLV,4,0,8,55.8,100.0,58,51.3,58,50.4,0,100.0,113,113,48.6,100.0,42,37.2,42
Jon Feliciano,9561,C,NYG,4,0,21,47.2,100.0,54,47.8,54,51.6,0,100.0,113,113,52.8,100.0,45,39.8,45
Jawaan Taylor,41665,T,JAX,4,0,15,37.0,100.0,38,33.9,38,38.6,0,100.0,112,112,46.5,100.0,58,51.8,58
Ben Bartch,84236,G,JAX,4,0,15,54.8,100.0,38,33.9,38,58.1,0,100.0,112,112,60.7,100.0,58,51.8,58
Luke Fortner,42028,C,JAX,4,0,15,54.5,100.0,38,33.9,38,47.2,1,100.0,112,112,40.7,100.0,58,51.8,58
Taylor Decker,10650,T,DET,4,0,11,54.1,100.0,76,68.5,76,59.6,0,100.0,111,111,69.9,100.0,29,26.1,29
Penei Sewell,81788,T,DET,4,0,11,71.7,100.0,76,68.5,76,84.2,0,100.0,111,111,90.4,100.0,29,26.1,29
Cam Robinson,11789,T,JAX,4,0,15,48.7,100.0,38,34.2,38,68.6,1,100.0,111,111,77.3,100.0,58,52.3,58
Brandon Scherff,9438,G,JAX,4,0,15,61.0,100.0,38,34.2,38,61.2,0,100.0,111,111,59.2,100.0,58,52.3,58
Mark Glowinski,9567,G,NYG,4,0,21,69.7,100.0,51,45.9,51,64.1,0,100.0,111,111,53.0,100.0,45,40.5,45
Dallas Goedert,47272,TE,PHI,4,0,24,46.3,100.0,33,30.0,33,61.1,0,100.0,110,110,68.0,100.0,61,55.5,61
Aaron Rodgers,2241,QB,GB,4,0,12,60.0,97.5,39,35.5,40,60.0,0,94.8,110,116,60.0,98.5,67,60.9,68
Jon Runyan,36661,G,GB,4,0,12,49.4,100.0,37,33.6,37,50.8,0,100.0,110,110,53.9,100.0,66,60.0,66
Cole Kmet,60995,TE,CHI,4,0,6,59.4,100.0,39,36.1,39,56.9,2,100.0,108,108,61.5,100.0,60,55.6,60
Jared Goff,10635,QB,DET,4,0,11,60.0,100.0,76,71.0,76,60.0,0,96.4,107,111,60.0,96.6,28,26.2,29
Cody Whitehair,10690,G,CHI,4,0,6,60.4,100.0,36,33.6,36,74.3,0,100.0,107,107,82.7,100.0,62,57.9,62
Darnell Mooney,48236,WR,CHI,4,0,6,72.7,100.0,36,34.0,36,72.8,0,100.0,106,106,69.8,100.0,64,60.4,64
Jonah Williams,41651,T,CIN,4,0,7,48.1,100.0,40,37.7,40,39.3,0,100.0,106,106,42.4,100.0,52,49.1,52
Ted Karras,10855,C,CIN,4,0,7,59.3,100.0,40,37.7,40,63.6,0,100.0,106,106,62.4,100.0,52,49.1,52
Trent Brown,9677,T,NE,4,0,19,74.5,100.0,53,50.0,53,73.5,0,100.0,106,106,70.5,100.0,42,39.6,42
Alex Cappa,66578,G,CIN,4,0,7,64.0,100.0,40,37.7,40,59.5,0,100.0,106,106,53.3,100.0,52,49.1,52
Marcus Mariota,9435,QB,ATL,4,0,2,60.0,82.5,33,31.1,40,60.0,0,84.1,106,126,60.0,93.5,72,67.9,77
Cordell Volson,30614,G,CIN,4,0,7,49.8,100.0,40,37.7,40,50.4,0,100.0,106,106,63.2,100.0,52,49.1,52
La'el Collins,9719,T,CIN,4,0,7,76.2,100.0,40,37.7,40,67.5,0,100.0,106,106,58.4,100.0,52,49.1,52
David Andrews,9948,C,NE,4,0,19,83.0,100.0,53,50.0,53,73.0,0,100.0,106,106,52.3,100.0,42,39.6,42
Michael Onwenu,27357,G,NE,4,0,19,54.7,100.0,53,50.0,53,70.2,0,100.0,106,106,80.8,100.0,42,39.6,42
Tyler Smith,98385,T,DAL,4,0,9,64.0,100.0,41,39.0,41,64.8,0,100.0,105,105,58.9,100.0,52,49.5,52
Zack Martin,8651,G,DAL,4,0,9,53.2,100.0,41,39.0,41,63.4,0,100.0,105,105,69.7,100.0,52,49.5,52
Tyler Biadasz,41178,C,DAL,4,0,9,48.3,100.0,41,39.0,41,50.6,0,100.0,105,105,60.3,100.0,52,49.5,52
Terence Steele,39461,T,DAL,4,0,9,47.8,100.0,41,39.0,41,73.3,1,100.0,105,105,86.6,100.0,52,49.5,52
A.J. Brown,48327,WR,PHI,4,0,24,59.9,100.0,23,22.1,23,60.7,0,100.0,104,104,61.8,100.0,68,65.4,68
Cole Strange,22976,G,NE,4,0,19,56.8,100.0,52,50.0,52,51.2,0,100.0,104,104,48.4,100.0,41,39.4,41
Justin Fields,82118,QB,CHI,4,0,6,60.0,92.7,38,36.5,41,60.0,0,86.0,104,121,60.0,88.7,63,60.6,71
Nate Davis,46808,G,TEN,4,1,31,56.4,100.0,42,40.4,42,70.9,1,100.0,104,104,79.0,100.0,49,47.1,49
Nicholas Petit-Frere,82003,T,TEN,4,0,31,62.9,100.0,42,40.4,42,66.4,0,100.0,104,104,67.4,100.0,49,47.1,49
Aaron Brewer,46014,G,TEN,4,0,31,66.5,100.0,42,40.4,42,72.8,2,100.0,104,104,76.5,100.0,49,47.1,49
Trevor Lawrence,77632,QB,JAX,4,0,15,60.3,97.4,37,35.9,38,60.2,0,92.8,103,111,60.0,94.8,55,53.4,58
Amari Cooper,9437,WR,CLV,4,0,8,59.6,100.0,51,49.5,51,48.3,0,100.0,103,103,57.6,100.0,38,36.9,38
Jalen Hurts,40291,QB,PHI,4,0,24,60.0,83.3,30,29.1,36,60.0,0,75.2,103,137,60.0,85.2,69,67.0,81
Parker Hesse,48369,TE,ATL,4,0,2,52.8,100.0,32,31.1,32,75.5,1,100.0,103,103,83.0,100.0,62,60.2,62
Kelvin Beachum,7229,T,ARZ,4,0,1,54.9,100.0,42,41.6,42,64.3,0,100.0,101,101,74.4,100.0,43,42.6,43
Rodney Hudson,6207,C,ARZ,4,0,1,55.7,100.0,42,41.6,42,54.4,2,100.0,101,101,44.3,100.0,43,42.6,43
D.J. Humphries,9457,T,ARZ,4,0,1,63.8,100.0,42,41.6,42,60.9,0,100.0,101,101,60.4,100.0,42,41.6,42
Jake Brendel,11117,C,SF,3,0,28,51.3,100.0,38,38.0,38,48.9,0,100.0,100,100,55.1,100.0,48,48.0,48
Spencer Burford,81920,G,SF,3,0,28,47.6,100.0,38,38.0,38,56.5,1,100.0,100,100,54.7,100.0,48,48.0,48
Aaron Banks,59983,G,SF,3,0,28,53.5,100.0,38,38.0,38,72.3,0,100.0,100,100,81.0,100.0,48,48.0,48
Mike McGlinchey,46275,T,SF,3,0,28,78.7,100.0,38,38.0,38,69.0,0,100.0,100,100,55.6,100.0,48,48.0,48
Ryan Kelly,10652,C,IND,4,0,14,55.0,100.0,25,25.3,25,59.7,0,100.0,99,99,61.2,100.0,66,66.7,66
Quenton Nelson,12954,G,IND,4,0,14,78.0,100.0,25,25.3,25,65.3,0,100.0,99,99,59.6,100.0,66,66.7,66
Braden Smith,46794,T,IND,4,0,14,59.8,100.0,25,25.3,25,63.9,0,100.0,99,99,65.3,100.0,66,66.7,66
Elgton Jenkins,46298,T,GB,3,0,12,61.2,100.0,34,34.7,34,75.6,0,100.0,98,98,77.5,100.0,59,60.2,59
DeVante Parker,9447,WR,NE,4,0,19,71.3,100.0,50,51.5,50,65.3,0,100.0,97,97,59.3,100.0,40,41.2,40
Joe Burrow,28022,QB,CIN,4,0,7,60.0,100.0,40,41.2,40,60.0,0,91.5,97,106,60.0,100.0,52,53.6,52
Dalton Risner,47008,G,DEN,4,0,10,50.3,100.0,35,36.1,35,46.4,0,100.0,97,97,49.7,100.0,52,53.6,52
Morgan Moses,8701,T,BLT,4,0,3,59.3,100.0,60,61.9,60,57.9,0,100.0,97,97,57.5,100.0,20,20.6,20
Kevin Zeitler,7032,G,BLT,4,0,3,58.3,100.0,60,61.9,60,67.3,1,100.0,97,97,81.9,100.0,20,20.6,20
Joe Thuney,10712,G,KC,4,0,16,51.6,100.0,29,29.9,29,68.6,0,100.0,97,97,76.9,100.0,61,62.9,61
Creed Humphrey,59996,C,KC,4,0,16,57.7,100.0,29,29.9,29,84.8,0,100.0,97,97,88.0,100.0,61,62.9,61
Elijah Wilkinson,46238,G,ATL,3,0,2,45.3,100.0,36,37.1,36,57.3,0,100.0,97,97,69.9,100.0,55,56.7,55
Lloyd Cushenberry III,41924,C,DEN,4,1,10,57.8,100.0,35,36.1,35,50.7,2,100.0,97,97,47.0,100.0,52,53.6,52
Ben Powers,41482,G,BLT,4,0,3,46.8,100.0,60,61.9,60,47.2,0,100.0,97,97,47.8,100.0,20,20.6,20
Cameron Fleming,8775,T,DEN,4,0,10,91.4,100.0,35,36.1,35,85.0,0,100.0,97,97,77.2,100.0,52,53.6,52
Christian Kirk,47546,WR,JAX,4,0,15,50.2,100.0,33,34.0,33,37.5,0,99.0,97,98,57.2,100.0,50,51.5,50
Tyler Linderbaum,82291,C,BLT,4,0,3,66.4,100.0,60,61.9,60,66.8,0,100.0,97,97,51.6,100.0,20,20.6,20
Garett Bolles,11775,T,DEN,4,0,10,68.7,100.0,35,36.1,35,71.1,0,100.0,97,97,70.2,100.0,52,53.6,52
Trent Williams,5529,T,SF,3,0,28,68.9,100.0,37,38.5,37,78.1,0,100.0,96,96,86.4,100.0,45,46.9,45
Evan Neal,99063,T,NYG,4,0,21,35.1,100.0,45,46.9,45,39.2,0,100.0,96,96,45.4,100.0,36,37.5,36
CeeDee Lamb,61570,WR,DAL,4,0,9,57.4,100.0,38,39.6,38,58.0,0,100.0,96,96,60.1,100.0,49,51.0,49
Equanimeous St. Brown,47967,WR,CHI,4,0,6,71.5,100.0,34,35.4,34,82.0,0,98.0,96,98,75.8,100.0,60,62.5,60
Isaiah Wynn,46048,T,NE,4,1,19,64.9,100.0,48,50.5,48,78.0,2,100.0,95,95,87.1,100.0,37,38.9,37
Marquise Brown,61568,WR,ARZ,4,0,1,54.0,100.0,37,38.9,37,46.5,0,100.0,95,95,63.3,100.0,42,44.2,42
Zion Johnson,99681,G,LAC,4,0,27,63.5,100.0,22,23.4,22,62.9,0,100.0,94,94,59.9,100.0,55,58.5,55
Matt Feiler,9289,G,LAC,4,0,27,51.3,100.0,22,23.4,22,46.3,0,100.0,94,94,50.5,100.0,55,58.5,55
Daniel Jones,39395,QB,NYG,4,0,21,60.7,94.0,47,50.5,50,61.0,0,87.7,93,106,60.7,88.1,37,39.8,42
Ben Jones,7099,C,TEN,4,0,31,68.6,100.0,40,43.0,40,75.7,0,100.0,93,93,80.5,100.0,40,43.0,40
Ben Bredeson,27305,G,NYG,4,0,21,58.1,100.0,41,44.1,41,56.2,0,100.0,93,93,57.0,100.0,37,39.8,37
Orlando Brown Jr.,46227,T,KC,4,0,16,58.6,100.0,27,29.3,27,64.3,0,100.0,92,92,66.9,100.0,58,63.0,58
Drake London,86519,WR,ATL,4,0,2,73.4,100.0,29,31.5,29,54.9,0,100.0,92,92,57.5,100.0,60,65.2,60
Matt Ryan,4317,QB,IND,4,0,14,60.2,100.0,25,27.2,25,60.4,0,94.8,92,97,60.3,98.4,63,68.5,64
Russell Wilson,7077,QB,DEN,4,0,10,60.0,100.0,35,38.0,35,60.0,0,94.8,92,97,60.0,98.1,51,55.4,52
Andrew Wylie,12333,T,KC,4,0,16,67.2,100.0,27,29.3,27,65.9,0,100.0,92,92,67.4,100.0,58,63.0,58
Jordan Mailata,66916,T,PHI,4,0,24,31.2,100.0,30,33.0,30,51.2,0,100.0,91,91,71.8,100.0,47,51.6,47
Abraham Lucas,60218,T,SEA,4,0,29,62.3,100.0,22,24.4,22,61.8,1,100.0,90,90,57.7,100.0,49,54.4,49
Dan Moore Jr.,60120,T,PIT,4,0,25,54.2,100.0,25,27.8,25,48.7,0,100.0,90,90,55.5,100.0,47,52.2,47
Charles Cross,98401,T,SEA,4,0,29,43.5,100.0,22,24.4,22,53.2,0,100.0,90,90,59.0,100.0,49,54.4,49
Graham Glasgow,10729,G,DEN,4,0,10,58.5,100.0,32,35.6,32,59.3,0,100.0,90,90,69.4,100.0,48,53.3,48
Trey Pipkins,91462,T,LAC,4,0,27,62.3,100.0,22,24.4,22,48.4,0,100.0,90,90,40.3,100.0,51,56.7,51
Matt Pryor,46647,T,IND,4,0,14,60.6,100.0,24,26.7,24,58.2,1,100.0,90,90,64.7,100.0,59,65.6,59
Kevin Dotson,46735,G,PIT,4,0,25,47.3,100.0,25,27.8,25,57.7,1,100.0,90,90,70.4,100.0,47,52.2,47
Gabe Jackson,8716,G,SEA,4,0,29,48.7,100.0,22,24.4,22,57.6,0,100.0,90,90,60.9,100.0,49,54.4,49
James Daniels,45576,G,PIT,4,0,25,57.1,100.0,25,27.8,25,58.4,0,100.0,90,90,65.1,100.0,47,52.2,47
Mason Cole,45547,C,PIT,4,0,25,51.2,100.0,25,27.8,25,61.6,0,100.0,90,90,71.8,100.0,47,52.2,47
Charles Leno Jr.,8880,T,WAS,4,0,32,52.2,100.0,24,26.7,24,57.2,0,100.0,90,90,60.3,100.0,56,62.2,56
Austin Blythe,10882,C,SEA,4,0,29,51.9,100.0,22,24.4,22,45.2,0,100.0,90,90,53.2,100.0,49,54.4,49
Chukwuma Okorafor,46302,T,PIT,4,0,25,66.4,100.0,25,27.8,25,68.8,0,100.0,90,90,78.0,100.0,47,52.2,47
Cesar Ruiz,59857,G,NO,4,0,20,65.2,100.0,40,44.9,40,57.4,0,100.0,89,89,56.1,100.0,47,52.8,47
Andrew Norwell,9126,G,WAS,4,0,32,56.2,100.0,24,27.0,24,59.0,0,100.0,89,89,60.9,100.0,55,61.8,55
Erik McCoy,37347,C,NO,4,0,20,75.1,100.0,40,44.9,40,66.4,1,100.0,89,89,57.7,100.0,47,52.8,47
Patrick Mahomes,11765,QB,KC,4,0,16,60.0,100.0,27,30.3,27,60.3,0,96.7,89,92,60.3,98.3,57,64.0,58
Ryan Ramczyk,11787,T,NO,4,0,20,57.0,100.0,40,44.9,40,71.9,0,100.0,89,89,77.0,100.0,47,52.8,47
Will Hernandez,46180,G,ARZ,4,0,1,63.9,100.0,38,42.7,38,62.5,1,100.0,89,89,58.5,100.0,38,42.7,38
James Hurst,9001,T,NO,4,0,20,47.8,100.0,40,44.9,40,49.4,0,100.0,89,89,54.1,100.0,47,52.8,47
Samuel Cosmi,60114,T,WAS,4,0,32,40.8,100.0,23,26.1,23,89.3,0,100.0,88,88,97.3,100.0,55,62.5,55
Ed Ingram,59819,G,MIN,4,0,18,54.8,100.0,29,33.0,29,68.3,0,100.0,88,88,67.6,100.0,52,59.1,52
Kolton Miller,47013,T,LV,4,0,23,52.1,100.0,53,60.2,53,51.7,0,100.0,88,88,51.1,100.0,19,21.6,19
Brian O'Neill,46854,T,MIN,4,0,18,71.3,100.0,29,33.0,29,77.0,0,100.0,88,88,72.6,100.0,52,59.1,52
Garrett Bradbury,46013,C,MIN,4,0,18,65.9,100.0,29,33.0,29,64.2,0,100.0,88,88,64.8,100.0,52,59.1,52
Ezra Cleveland,41973,G,MIN,4,0,18,57.4,100.0,29,33.0,29,65.4,0,100.0,88,88,73.6,100.0,52,59.1,52
Geoff Swaim,9679,TE,TEN,4,0,31,63.1,100.0,40,45.5,40,59.8,0,100.0,88,88,53.7,100.0,39,44.3,39
Brandon Aiyuk,84109,WR,SF,3,0,28,53.2,100.0,35,39.8,35,38.9,0,98.9,88,89,48.4,100.0,42,47.7,42
Ja'Marr Chase,84270,WR,CIN,4,0,7,57.0,97.4,37,42.0,38,56.5,0,96.7,88,91,57.4,100.0,47,53.4,47
Carson Wentz,10636,QB,WAS,4,0,32,60.0,100.0,24,27.6,24,60.0,0,96.7,87,90,60.0,100.0,56,64.4,56
T.J. Hockenson,40912,TE,DET,4,0,11,41.3,100.0,59,67.8,59,44.2,1,100.0,87,87,58.1,100.0,22,25.3,22
Christian Darrisaw,77373,T,MIN,4,0,18,56.7,100.0,29,33.3,29,71.6,0,100.0,87,87,79.4,100.0,51,58.6,51
Frank Ragnow,39137,C,DET,3,0,11,56.2,100.0,62,71.3,62,63.5,0,100.0,87,87,67.8,100.0,23,26.4,23
Kyle Pitts,83964,TE,ATL,4,0,2,63.4,100.0,29,33.3,29,64.4,0,98.9,87,88,63.8,98.0,50,57.5,51
Kirk Cousins,7102,QB,MIN,4,0,18,60.0,100.0,29,33.7,29,60.0,0,97.7,86,88,60.0,100.0,52,60.5,52
Tristan Wirfs,64818,T,TB,4,0,30,80.6,100.0,45,52.9,45,74.8,0,100.0,85,85,60.6,100.0,27,31.8,27
Shaq Mason,9564,G,TB,4,0,30,62.2,100.0,45,52.9,45,55.4,1,100.0,85,85,54.1,100.0,27,31.8,27
Alijah Vera-Tucker,57107,G,NYJ,4,0,22,60.7,100.0,28,32.9,28,72.7,0,100.0,85,85,74.3,100.0,47,55.3,47
Robert Hainsey,59980,C,TB,4,0,30,58.8,100.0,45,52.9,45,65.9,0,100.0,85,85,61.9,100.0,27,31.8,27
Connor McGovern,10778,C,NYJ,4,0,22,54.8,100.0,28,32.9,28,56.8,0,100.0,85,85,59.2,100.0,47,55.3,47
Luke Goedeke,77548,G,TB,4,0,30,58.4,100.0,45,52.9,45,57.1,0,100.0,85,85,56.2,100.0,27,31.8,27
Laken Tomlinson,9461,G,NYJ,4,0,22,38.4,100.0,28,32.9,28,30.7,0,100.0,85,85,35.3,100.0,47,55.3,47
Dylan Parham,60953,C,LV,4,0,23,84.1,100.0,50,59.5,50,69.2,1,100.0,84,84,68.4,100.0,19,22.6,19
Kyler Murray,38334,QB,ARZ,4,0,1,60.5,83.3,35,41.7,42,60.6,0,83.2,84,101,60.0,93.0,40,47.6,43
Laremy Tunsil,10647,T,HST,4,0,13,83.6,100.0,47,56.0,47,73.6,0,100.0,84,84,55.9,100.0,34,40.5,34
Derek Carr,8671,QB,LV,4,0,23,60.0,100.0,53,63.1,53,60.0,0,95.5,84,88,60.0,100.0,19,22.6,19
Ryan Tannehill,7014,QB,TEN,4,0,31,60.4,100.0,40,47.6,40,60.3,0,90.3,84,93,60.0,100.0,40,47.6,40
A.J. Cann,9500,G,HST,4,0,13,63.2,100.0,47,56.0,47,62.2,0,100.0,84,84,59.9,100.0,34,40.5,34
Evan Brown,38709,G,DET,3,0,11,51.6,100.0,54,65.1,54,58.5,0,100.0,83,83,70.1,100.0,24,28.9,24
Justin Herbert,28237,QB,LAC,4,0,27,60.0,100.0,22,26.5,22,60.0,0,89.2,83,93,60.0,100.0,54,65.1,54
Dan Skipper,12307,G,DET,3,0,11,39.4,100.0,54,65.1,54,50.3,1,100.0,83,83,71.7,100.0,24,28.9,24
Adam Thielen,8288,WR,MIN,4,0,18,50.3,100.0,26,31.3,26,50.4,0,100.0,83,83,67.2,100.0,51,61.4,51
Allen Lazard,48135,WR,GB,3,0,12,54.0,100.0,31,37.3,31,40.3,1,100.0,83,83,57.9,100.0,49,59.0,49
Tytus Howard,25472,T,HST,4,0,13,53.7,100.0,47,57.3,47,62.7,0,100.0,82,82,72.9,100.0,32,39.0,32
Daniel Bellinger,84041,TE,NYG,4,0,21,60.4,100.0,42,51.2,42,65.2,0,100.0,82,82,71.6,100.0,31,37.8,31
Cooper Rush,12324,QB,DAL,3,0,9,60.0,100.0,35,42.7,35,60.0,0,95.3,82,86,60.0,100.0,41,50.0,41
Liam Eichenberg,41851,G,MIA,4,0,17,38.2,100.0,20,24.7,20,38.5,0,100.0,81,81,39.5,100.0,46,56.8,46
Noah Brown,11993,WR,DAL,4,0,9,56.9,100.0,34,42.0,34,47.2,0,100.0,81,81,56.7,100.0,39,48.1,39
Patrick Ricard,48862,FB,BLT,4,0,3,78.5,100.0,49,60.5,49,76.5,0,97.6,81,83,51.1,100.0,18,22.2,18
Connor Williams,46216,C,MIA,4,0,17,59.3,100.0,20,24.7,20,73.5,0,100.0,81,81,72.6,100.0,46,56.8,46
Mike Williams,11762,WR,LAC,4,0,27,62.0,100.0,19,23.5,19,46.1,0,100.0,81,81,53.3,100.0,50,61.7,50
Terron Armstead,7856,T,MIA,4,0,17,70.2,100.0,20,24.7,20,74.1,0,100.0,81,81,67.6,100.0,46,56.8,46
Marvin Jones Jr.,7158,WR,JAX,4,0,15,49.8,100.0,27,33.3,27,60.5,0,100.0,81,81,56.2,100.0,42,51.9,42
Robert Hunt,46139,G,MIA,4,0,17,60.6,100.0,20,24.7,20,76.0,0,100.0,81,81,76.7,100.0,46,56.8,46
Dion Dawkins,11818,T,BUF,4,0,4,54.4,100.0,38,47.5,38,60.3,0,100.0,80,80,75.3,100.0,29,36.3,29
Brady Christensen,51985,G,CAR,4,0,5,70.8,100.0,42,52.5,42,67.0,0,100.0,80,80,62.3,100.0,31,38.8,31
Dennis Daley,60063,T,TEN,4,0,31,58.2,100.0,31,38.8,31,48.3,0,100.0,80,80,44.7,100.0,38,47.5,38
Justin Jefferson,61398,WR,MIN,4,0,18,65.2,100.0,26,32.5,26,60.8,0,98.8,80,81,59.1,100.0,50,62.5,50
Trey Smith,62960,G,KC,4,0,16,66.5,100.0,26,32.5,26,61.1,0,100.0,80,80,56.2,100.0,47,58.8,47
Davante Adams,8688,WR,LV,4,0,23,53.0,100.0,50,62.5,50,53.4,0,97.6,80,82,57.2,100.0,18,22.5,18
Austin Corbett,46290,G,CAR,4,0,5,72.4,100.0,42,52.5,42,72.8,0,100.0,80,80,55.9,100.0,31,38.8,31
Ikem Ekwonu,98286,T,CAR,4,0,5,58.4,100.0,42,52.5,42,59.5,1,100.0,80,80,69.6,100.0,31,38.8,31
Pat Elflein,11825,C,CAR,4,0,5,52.2,100.0,42,52.5,42,62.1,0,100.0,80,80,63.2,100.0,31,38.8,31
Taylor Moton,11819,T,CAR,4,0,5,47.6,100.0,42,52.5,42,55.3,0,100.0,80,80,81.4,100.0,31,38.8,31
Tom Brady,698,QB,TB,4,0,30,60.0,100.0,45,57.0,45,60.0,0,92.9,79,85,60.0,96.3,26,32.9,27
Courtland Sutton,48164,WR,DEN,4,0,10,44.4,100.0,27,34.2,27,66.3,1,98.8,79,80,81.8,100.0,45,57.0,45
Terry McLaurin,48229,WR,WAS,4,0,32,61.6,100.0,21,26.9,21,67.2,0,98.7,78,79,59.6,100.0,49,62.8,49
David Sills,34579,WR,NYG,4,0,21,66.4,100.0,34,43.6,34,46.4,1,100.0,78,78,47.9,100.0,35,44.9,35
Mark Andrews,47436,TE,BLT,4,0,3,63.9,100.0,56,71.8,56,69.6,0,98.7,78,79,57.6,100.0,13,16.7,13
Michael Pittman Jr.,29049,WR,IND,3,0,14,59.0,100.0,20,26.0,20,65.9,0,100.0,77,77,71.1,100.0,53,68.8,53
Josh Reynolds,11872,WR,DET,4,1,11,75.6,100.0,52,67.5,52,59.7,1,100.0,77,77,61.0,100.0,22,28.6,22
Davis Mills,52269,QB,HST,4,0,13,60.0,100.0,47,61.8,47,60.0,0,95.0,76,80,60.0,96.7,29,38.2,30
Adam Trautman,109795,TE,NO,4,1,20,53.6,100.0,37,48.7,37,61.0,1,100.0,76,76,69.9,100.0,37,48.7,37
Mack Hollins,11873,WR,LV,4,0,23,65.5,100.0,46,60.5,46,77.6,2,100.0,76,76,80.6,100.0,16,21.1,16
Danny Pinter,47339,G,IND,3,0,14,57.3,100.0,17,22.4,17,55.6,0,100.0,76,76,57.3,100.0,52,68.4,52
Romeo Doubs,84329,WR,GB,4,0,12,78.1,100.0,25,33.3,25,54.1,0,98.7,75,76,58.8,100.0,47,62.7,47
Chris Manhertz,10211,TE,JAX,4,0,15,69.4,100.0,27,36.0,27,69.6,0,100.0,75,75,67.0,100.0,43,57.3,43
D.J. Moore,48267,WR,CAR,4,0,5,54.1,100.0,40,53.3,40,62.9,0,97.4,75,77,59.6,100.0,30,40.0,30
Geno Smith,7820,QB,SEA,4,0,29,60.2,86.4,19,25.3,22,60.3,0,83.3,75,90,60.0,98.0,48,64.0,49
Kenyon Green,99052,G,HST,4,0,13,59.1,100.0,38,51.4,38,63.1,0,100.0,74,74,62.1,100.0,34,45.9,34
Lucas Patrick,11435,G,CHI,4,0,6,59.0,100.0,30,40.5,30,61.7,0,100.0,74,74,62.7,100.0,38,51.4,38
Tyler Conklin,47124,TE,NYJ,4,0,22,39.8,100.0,24,32.4,24,48.0,0,100.0,74,74,59.7,100.0,41,55.4,41
