date,event_name,player_name,make_cut,first_round_lead,top_30,top_20,top_10,top_5,top_3,win,observed_finish
"Jun 12, 2022","RBC Canadian Open","Scheffler, Scottie",0.8814,0.040275,0.75105,0.655075,0.47885,0.32665,0.235525,0.103925,T18
"Jun 12, 2022","RBC Canadian Open","McIlroy, Rory",0.872825,0.051625,0.730175,0.6309,0.455475,0.304925,0.215775,0.0927,1
"Jun 12, 2022","RBC Canadian Open","Thomas, Justin",0.8749,0.049,0.73585,0.63415,0.458175,0.3032,0.212775,0.090625,3
"Jun 12, 2022","RBC Canadian Open","Smith, Cameron",0.8593,0.032275,0.6978,0.5876,0.4108,0.265425,0.183625,0.0723,T48
"Jun 12, 2022","RBC Canadian Open","Fitzpatrick, Matthew",0.8361,0.035375,0.6557,0.54225,0.360125,0.219425,0.14665,0.0571,T10
"Jun 12, 2022","RBC Canadian Open","Lowry, Shane",0.8324,0.035175,0.6516,0.534675,0.3528,0.213675,0.1431,0.054875,T10
"Jun 12, 2022","RBC Canadian Open","Burns, Sam",0.807425,0.02475,0.601675,0.4845,0.314575,0.1883,0.1242,0.046575,T4
"Jun 12, 2022","RBC Canadian Open","Conners, Corey",0.79745,0.024625,0.575125,0.4525,0.275975,0.15485,0.0974,0.0339,6
"Jun 12, 2022","RBC Canadian Open","Hatton, Tyrrell",0.773575,0.018975,0.5368,0.4149,0.247175,0.138225,0.086325,0.03005,CUT
"Jun 12, 2022","RBC Canadian Open","Finau, Tony",0.781025,0.022675,0.550125,0.426275,0.252175,0.136725,0.085375,0.02895,2
"Jun 12, 2022","RBC Canadian Open","Varner III, Harold",0.77265,0.0189,0.532,0.41165,0.24005,0.131525,0.080375,0.0266,T13
"Jun 12, 2022","RBC Canadian Open","Kirk, Chris",0.737375,0.0183,0.4711,0.34765,0.196175,0.0996,0.06055,0.018925,T7
"Jun 12, 2022","RBC Canadian Open","Munoz, Sebastian",0.724725,0.015025,0.45105,0.331825,0.1843,0.097525,0.05745,0.0184,T25
"Jun 12, 2022","RBC Canadian Open","Mitchell, Keith",0.728325,0.0137,0.45395,0.33405,0.182825,0.09325,0.0548,0.01655,T7
"Jun 12, 2022","RBC Canadian Open","Hadwin, Adam",0.697825,0.015825,0.409725,0.292875,0.152925,0.07605,0.04365,0.012575,T35
"Jun 12, 2022","RBC Canadian Open","Vegas, Jhonattan",0.700775,0.013875,0.411675,0.288075,0.14785,0.06945,0.039075,0.01175,T53
"Jun 12, 2022","RBC Canadian Open","Rose, Justin",0.6663,0.010025,0.3635,0.253675,0.126525,0.0614,0.0354,0.0101,T4
"Jun 12, 2022","RBC Canadian Open","Long, Adam",0.656425,0.0133,0.34805,0.2406,0.122075,0.0576,0.032225,0.00965,T21
"Jun 12, 2022","RBC Canadian Open","Theegala, Sahith",0.662375,0.009775,0.356175,0.242925,0.120225,0.055625,0.03335,0.009025,T53
"Jun 12, 2022","RBC Canadian Open","Frittelli, Dylan",0.65355,0.01175,0.3492,0.2368,0.11525,0.05225,0.028925,0.008375,T61
"Jun 12, 2022","RBC Canadian Open","Spaun, J.J.",0.6577,0.01275,0.34885,0.2372,0.116975,0.0546,0.029125,0.0076,CUT
"Jun 12, 2022","RBC Canadian Open","Ghim, Doug",0.65525,0.011475,0.34345,0.2296,0.110625,0.049975,0.02775,0.00755,T18
"Jun 12, 2022","RBC Canadian Open","Hughes, Mackenzie",0.63705,0.0093,0.3199,0.214275,0.1003,0.04605,0.0243,0.00715,T28
"Jun 12, 2022","RBC Canadian Open","Lipsky, David",0.62985,0.010725,0.3195,0.21465,0.100425,0.044425,0.024175,0.007025,CUT
"Jun 12, 2022","RBC Canadian Open","Smalley, Alex",0.62875,0.0081,0.312,0.20665,0.095425,0.043925,0.0232,0.00695,T21
"Jun 12, 2022","RBC Canadian Open","Champ, Cameron",0.613375,0.00715,0.29565,0.19635,0.0927,0.043125,0.024875,0.0069,CUT
"Jun 12, 2022","RBC Canadian Open","Rai, Aaron",0.644475,0.0077,0.329075,0.21865,0.10255,0.044975,0.024125,0.006575,T13
"Jun 12, 2022","RBC Canadian Open","Todd, Brendon",0.6402,0.0073,0.3178,0.211575,0.098925,0.04485,0.024275,0.006375,T13
"Jun 12, 2022","RBC Canadian Open","Hubbard, Mark",0.648175,0.0082,0.32915,0.21725,0.100775,0.04565,0.024425,0.005925,T44
"Jun 12, 2022","RBC Canadian Open","Poston, J.T.",0.6256,0.0101,0.309725,0.206375,0.0956,0.042725,0.022625,0.0059,CUT
"Jun 12, 2022","RBC Canadian Open","Rodgers, Patrick",0.636475,0.0079,0.314225,0.206575,0.09625,0.04175,0.0223,0.00545,T18
"Jun 12, 2022","RBC Canadian Open","Hojgaard, Rasmus",0.607675,0.007275,0.288975,0.18805,0.086375,0.036875,0.01925,0.005225,CUT
"Jun 12, 2022","RBC Canadian Open","Taylor, Nick",0.6085,0.0098,0.28735,0.1836,0.0827,0.036775,0.0191,0.00515,T28
"Jun 12, 2022","RBC Canadian Open","Grillo, Emiliano",0.58645,0.0071,0.26075,0.167075,0.075475,0.033575,0.01825,0.00485,T28
"Jun 12, 2022","RBC Canadian Open","Burmester, Dean",0.60105,0.0062,0.272225,0.1739,0.0776,0.0342,0.0178,0.004575,CUT
"Jun 12, 2022","RBC Canadian Open","Duncan, Tyler",0.57235,0.0084,0.24835,0.1587,0.069475,0.0294,0.015225,0.0045,CUT
"Jun 12, 2022","RBC Canadian Open","Jaeger, Stephan",0.59535,0.00675,0.2717,0.174425,0.078575,0.033925,0.01845,0.00445,CUT
"Jun 12, 2022","RBC Canadian Open","Hardy, Nick",0.571825,0.007975,0.247075,0.155475,0.06815,0.028075,0.014775,0.00415,T35
"Jun 12, 2022","RBC Canadian Open","Schwab, Matthias",0.6037,0.0091,0.278575,0.17815,0.078725,0.033175,0.01815,0.00415,CUT
