player_id,team,opp,pos,name,fpts,proj_own,opto_pct,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1802,,,G,Taylor Pendrith,56.62,7,6.63,62.69,78.5,25.5,0,0,7700,,2216233,1802
1956,,,G,Austin Cook,39.08,0.32,0.77,36.65,66,21,0,0,6500,,37956,1956
1604,,,G,Wil Bateman,18.5,0.46,0.00,17.76,24,12,0,0,6500,,4788438,1604
1989,,,G,Geoff Ogilvy,30.28,0.74,0.87,27.39,54,17.5,0,0,6200,,34919,1989
670625,,,G,Doug Ghim,53.52,6.4,4.33,54.22,76,24.5,0,0,7200,,201095,670625
477949,,,G,Austin Smotherman,48.67,5.7,1.93,47.1,72.5,23,0,0,6900,,3083528,477949
1935,,,G,Aaron Baddeley,48.87,4.3,2.40,64.53,72,23.5,0,0,7200,,34850,1935
1825,,,G,Grayson Murray,32.4,1.8,0.50,27.73,58,18.5,0,0,6900,,36085,1825
1979,,,G,Kelly Kraft,31.42,0.36,1.00,24.44,55.5,18.5,0,0,6200,,34901,1979
353925,,,G,Aaron Rai,57.6,9.7,6.13,68.09,79,25.5,0,0,7600,,37143,353925
694628,,,G,Akshay Bhatia,52.04,6.2,5.03,66.2,75.5,24,0,0,7200,,848056,694628
1914,,,G,Maverick McNealy,52.09,6.6,2.86,60.1,75.35,24,0,0,7700,,37136,1914
698819,,,G,Kyle Westmoreland,40.33,1.1,1.73,25.47,66.5,21,0,0,6300,,1266431,698819
1639,,,G,Matt Kuchar,64.33,5.2,11.36,78.5,83,27.5,0,0,9100,,34780,1639
692605,,,G,Ben Griffin,,0,,63.35,,,0,0,7200,,672518,692605
670627,,,G,Doc Redman,49.58,1.4,1.96,43.71,73,23.5,0,0,6800,,139893,670627
690516,,,G,Ludvig Aberg,49.31,6.4,1.96,59.3,73,23.5,0,0,8300,,3158929,690516
473728,,,G,Nate Lashley,53.84,4.7,3.70,66.97,76.5,24.5,0,0,7300,,37914,473728
430916,,,G,Matthias Schwab,32.96,0.46,0.83,27.56,59,19,0,0,6300,,36546,430916
1927,,,G,Martin Laird,44.27,0.65,1.43,41.17,69.5,22,0,0,6600,,35040,1927
299906,,,G,Ryan Brehm,30.78,0.29,0.73,19.43,55,18,0,0,6300,,36071,299906
692607,,,G,Lee Hodges,57.74,9.5,6.03,63.76,78.5,25.5,0,0,7500,,672519,692607
395,,,G,Shane Lowry,69.05,19.3,13.69,84.8,86,34.65,0,0,9400,,34788,395
770,,,G,Zecheng Dou,38.65,2.8,0.83,45.98,65.5,20.5,0,0,6900,,36114,770
463,,,G,Rory McIlroy,86.62,29.3,29.30,95.7,122,68,0,0,11500,,34793,463
704063,,,G,Eric Cole,62.15,12.5,13.59,74.36,82,27,0,0,7900,,2781583,704063
871,,,G,Tommy Fleetwood,79.98,18.7,23.14,86.64,97,63.5,0,0,9600,,35276,871
530,,,G,Zac Blair,,0,,38.59,,,0,0,6300,,34854,530
552,,,G,Mackenzie Hughes,49.77,8.1,2.53,53.85,73.5,23.5,0,0,7400,,36080,552
648084,,,G,Lanto Griffin,44.9,1.5,2.16,51.66,70.5,22,0,0,7000,,37913,648084
699070,,,G,Harry Hall,53.23,8.5,3.36,64.74,76,24.5,0,0,7600,,1610463,699070
586,,,G,David Lipsky,53.01,8.8,5.13,61.12,76,24.5,0,0,7400,,36524,586
704065,,,G,Trevor Cone,39.89,0.22,1.20,38.33,66,20.5,0,0,6400,,3803325,704065
620,,,G,Seung-Yul Noh,32.89,0.88,0.27,45.34,58.5,18.5,0,0,6800,,34916,620
400,,,G,Brandt Snedeker,44.05,3,1.60,49.08,69.5,22,0,0,7000,,34811,400
701073,,,G,MJ Daffue,44.71,2,2.53,45.39,70.5,22,0,0,6900,,2075398,701073
720,,,G,Cody Gribble,37.57,0.64,0.93,46.14,63.5,20.5,0,0,6600,,36078,720
456,,,G,David Lingmerth,37.31,0.59,1.00,42.34,63.5,20.5,0,0,6500,,34786,456
577,,,G,Ryan Moore,45.74,1.5,2.33,42.2,70.5,22.5,0,0,6400,,34797,577
732,,,G,Sang-Moon Bae,43.47,0.04,0.00,,69,22,0,0,6100,,35243,732
985,,,G,Ben Crane,30.72,0.01,0.00,,54.5,18,0,0,6000,,34866,985
700,,,G,Nick Taylor,63.24,10.3,12.72,67.14,82.35,27.5,0,0,8100,,34941,700
524,,,G,Mike Weir,34.33,1.5,1.96,18.3,60,19,0,0,6000,,34821,524
83255,,,G,Aaron Wise,55.31,4.3,5.96,57.21,77,25,0,0,7800,,35144,83255
2180,,,G,Ricky Barnes,30.81,0.13,1.96,23.49,55,18.5,0,0,6000,,34852,2180
689,,,G,Adam Svensson,59.54,11.1,8.99,68.8,80,25.5,0,0,8500,,466731,689
705488,,,G,Carson Young,55.09,10.3,3.26,59.73,77.5,24.5,0,0,7100,,3625500,705488
789,,,G,Richy Werenski,33.28,0.9,0.90,29.07,59,19,0,0,6400,,36096,789
509666,,,G,Alex Smalley,56.83,6.9,5.19,69.29,78.5,25,0,0,7800,,37147,509666
708877,,,G,Sam Bennett,42.29,3.2,0.80,35.18,68,21,0,0,6900,,2800467,708877
1390,,,G,Kramer Hickok,49.6,2.5,2.40,41.89,74,23.5,0,0,6700,,35062,1390
614,,,G,Scott Piercy,51.06,2.5,4.10,55.31,75,23.5,0,0,7100,,34801,614
856,,,G,Patton Kizzire,48.3,2.7,1.96,44.56,72.5,23,0,0,7100,,34898,856
625,,,G,Justin Rose,73.92,23.2,15.85,90.25,90,58.5,0,0,9700,,34804,625
515,,,G,Jonathan Byrd,42.3,0.9,1.23,39.54,67,21.5,0,0,6700,,35030,515
2050,,,G,Tommy Gainey,31.15,0.01,0.00,0,55.5,18,0,0,6200,,34874,2050
559,,,G,Luke List,,0,,52.66,,,0,0,7400,,34904,559
701683,,,G,Peter Kuest,44.34,0.32,3.10,52.4,70,22,0,0,6100,,1982680,701683
703,,,G,Webb Simpson,49.08,2.5,2.63,48.61,73,23,0,0,7300,,34808,703
725,,,G,Derek Lamely,30.12,0.12,0.00,0,53.5,17.5,0,0,6000,,3622274,725
417,,,G,Erik Van Rooyen,45.97,2,1.90,42.38,70.5,22.5,0,0,6800,,458398,417
427014,,,G,Keith Mitchell,64.26,9,14.05,69.09,83,28,0,0,8900,,37916,427014
703862,,,G,Kevin Roy,45.35,1.3,1.96,45.17,70.5,22.5,0,0,6600,,3803326,703862
700001,,,G,Davis Thompson,,0,,48.36,,,0,0,6900,,1446418,700001
509668,,,G,Tyson Alexander,30.86,0.23,0.50,28.79,55,18.5,0,0,6300,,37117,509668
1480,,,G,Martin Trainer,31.18,0.25,0.37,24.59,56,18,0,0,6600,,565470,1480
569410,,,G,Daniel Kim,18.39,0.01,0.17,8.26,24,12,0,0,6000,,3625412,569410
698396,,,G,Vincent Norrman,55.44,10.1,3.80,67.68,78,25,0,0,7500,,3803327,698396
1271,,,G,Kevin Chappell,48.43,4.5,2.90,42.07,73,23,0,0,6900,,34861,1271
1062,,,G,Byeong Hun An,,0,,,,,0,0,8800,,34739,1062
509669,,,G,Sam Ryder,,0,,,,,0,0,7000,,37145,509669
1492,,,G,Jim Herman,36.22,0.05,1.47,22.56,62,20,0,0,6200,,34829,1492
304410,,,G,Joseph Bramlett,,0,,67.2,,,0,0,8200,,1074847,304410
1063,,,G,Michael Gligic,41.26,0.41,1.67,37.91,67.5,21.15,0,0,6300,,469112,1063
703985,,,G,Max McGreevy,29.79,0.05,2.20,15.68,53.5,17.5,0,0,6000,,3083533,703985
600531,,,G,Nicolai Hojgaard,61.79,8.7,15.22,70.26,81,27,0,0,8400,,458384,600531
2010,,,G,Cameron Percy,46.83,0.82,3.00,43.31,71.5,23,0,0,6500,,34989,2010
1174,,,G,Bill Haas,33.73,0.68,0.60,29.05,59.5,19,0,0,6400,,34765,1174
1295,,,G,Justin Lower,35.08,1.2,0.63,47.33,61,20,0,0,6700,,3083531,1295
1075,,,G,Matt Fitzpatrick,76.03,16.5,24.31,85.35,92.5,60,0,0,9900,,34759,1075
2065,,,G,Ben Martin,57.4,8.7,8.33,66.07,78.5,25.5,0,0,7300,,34910,2065
1680,,,G,Chris Stroud,41.89,0.92,1.63,47.2,68,21.5,0,0,6500,,34938,1680
698025,,,G,Harry Higgs,31.11,0.96,0.47,29.87,55,18,0,0,6500,,1266428,698025
1032,,,G,Michael Block,31.97,1.2,1.20,44.77,57,18.5,0,0,6100,,35333,1032
765444,,,G,Ryan Gerard,40.92,3.8,0.87,44.64,67,21,0,0,6600,,3561715,765444
1890,,,G,William McGirt,37.4,0.3,1.57,31.18,64.5,20,0,0,6200,,34911,1890
699433,,,G,Dylan Wu,54.4,9.4,3.83,61.92,76.5,24.5,0,0,7000,,1327333,699433
765423,,,G,Johnny Travale,33.1,0.02,1.43,9.59,58.5,19,0,0,6100,,3549716,765423
1154,,,G,Sam Burns,70.52,15.7,10.49,86.27,88,50.15,0,0,10500,,35095,1154
722303,,,G,Myles Creighton,34.81,0.01,0.50,13.68,61.5,19.5,0,0,6400,,3549717,722303
755457,,,G,Trevor Werbylo,38.5,0.72,1.10,26.61,64.5,20.5,0,0,6300,,3963728,755457
2056,,,G,Mark Hubbard,56.55,15.9,8.09,74.19,78,25.5,0,0,7300,,34890,2056
670471,,,G,Callum Tarren,46.22,1,1.37,54.56,71.5,22.5,0,0,6700,,1074859,670471
697773,,,G,Will Gordon,54.6,9.1,5.09,65.07,77,24.5,0,0,7400,,1284196,697773
