player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Spaun, J.J.",150,0.521,32,-0.001,0.000,0.007,0.103,0.144,0.004,0.004,-0.020,-0.012,0.762,2.617,"Rocket Mortgage Classic","Detroit Golf Club"
"Rai, Aaron",150,0.716,28,0.016,-0.050,-0.032,0.141,-0.049,0.012,0.010,-0.019,0.002,0.744,2.599,"Rocket Mortgage Classic","Detroit Golf Club"
"Smalley, Alex",150,0.593,26,0.022,0.086,-0.034,0.134,-0.035,-0.015,0.003,-0.013,-0.025,0.741,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Hossler, Beau",150,0.521,28,0.016,0.017,0.004,0.210,0.008,-0.018,-0.002,-0.044,-0.064,0.713,2.648,"Rocket Mortgage Classic","Detroit Golf Club"
"Kirk, Chris",150,0.680,38,-0.019,-0.049,0.052,0.016,0.068,0.007,0.002,-0.046,-0.037,0.710,2.586,"Rocket Mortgage Classic","Detroit Golf Club"
"Davis, Cameron",150,0.373,28,0.016,0.059,-0.008,0.239,0.062,-0.032,-0.003,-0.004,-0.040,0.702,2.638,"Rocket Mortgage Classic","Detroit Golf Club"
"Aberg, Ludvig",150,0.565,23,0.032,0.009,0.099,0.082,-0.049,-0.045,-0.001,0.000,-0.045,0.692,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Moore, Taylor",150,0.599,29,0.010,0.016,0.025,0.029,0.026,-0.019,0.000,-0.027,-0.046,0.660,2.596,"Rocket Mortgage Classic","Detroit Golf Club"
"Straka, Sepp",150,0.463,30,0.009,0.038,-0.010,0.051,0.068,-0.006,0.004,-0.010,-0.012,0.607,2.648,"Rocket Mortgage Classic","Detroit Golf Club"
"Eckroat, Austin",150,0.643,24,0.030,0.024,-0.031,-0.028,-0.041,-0.005,0.004,-0.015,-0.015,0.582,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Harman, Brian",150,0.879,36,-0.013,-0.151,-0.020,-0.058,-0.039,0.014,0.005,-0.041,-0.021,0.576,2.608,"Rocket Mortgage Classic","Detroit Golf Club"
"Bramlett, Joseph",150,0.527,35,-0.009,0.062,-0.032,0.125,-0.037,-0.044,-0.005,-0.014,-0.063,0.572,2.574,"Rocket Mortgage Classic","Detroit Golf Club"
"Schenk, Adam",150,0.616,31,0.004,0.056,-0.061,-0.075,0.058,-0.011,-0.001,-0.032,-0.044,0.554,2.657,"Rocket Mortgage Classic","Detroit Golf Club"
"Stevens, Samuel",150,0.418,26,0.021,0.032,-0.016,0.157,-0.049,-0.029,-0.000,0.002,-0.027,0.536,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Hadwin, Adam",150,0.596,35,-0.011,-0.025,0.018,-0.042,0.005,0.012,0.005,-0.040,-0.023,0.518,2.626,"Rocket Mortgage Classic","Detroit Golf Club"
"Wu, Brandon",150,0.448,26,0.023,0.006,-0.010,0.022,-0.002,0.005,0.003,-0.015,-0.008,0.478,2.627,"Rocket Mortgage Classic","Detroit Golf Club"
"Detry, Thomas",150,0.511,30,0.008,0.071,-0.011,0.006,-0.049,-0.025,-0.001,-0.037,-0.062,0.474,2.654,"Rocket Mortgage Classic","Detroit Golf Club"
"Hodges, Lee",150,0.420,28,0.017,0.028,-0.029,0.016,-0.011,-0.003,0.003,-0.008,-0.008,0.432,2.667,"Rocket Mortgage Classic","Detroit Golf Club"
"Ghim, Doug",150,0.272,27,0.020,-0.026,0.015,0.161,-0.027,0.009,0.007,-0.003,0.013,0.428,2.630,"Rocket Mortgage Classic","Detroit Golf Club"
"Sargent, Gordon",150,0.311,20,0.045,0.010,0.079,0.048,-0.049,-0.058,-0.004,0.031,-0.031,0.414,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Hubbard, Mark",150,0.640,34,-0.005,-0.043,-0.032,-0.163,0.013,0.022,0.002,-0.038,-0.014,0.395,2.589,"Rocket Mortgage Classic","Detroit Golf Club"
"Palmer, Ryan",150,0.273,46,-0.051,0.017,0.018,0.158,-0.037,-0.006,0.001,0.017,0.012,0.390,2.638,"Rocket Mortgage Classic","Detroit Golf Club"
"Kim, Seonghyeon",150,0.162,24,0.028,0.071,0.006,0.183,-0.049,-0.022,-0.002,-0.010,-0.033,0.368,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Bezuidenhout, Christiaan",150,0.551,29,0.013,-0.075,-0.009,-0.054,-0.043,0.023,0.004,-0.051,-0.024,0.360,2.585,"Rocket Mortgage Classic","Detroit Golf Club"
"Yu, Kevin",150,0.146,24,0.028,0.048,0.004,0.147,-0.049,-0.031,0.003,0.030,0.001,0.326,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Wu, Dylan",150,0.221,26,0.021,0.077,0.013,0.009,-0.025,0.003,0.001,-0.015,-0.011,0.304,2.588,"Rocket Mortgage Classic","Detroit Golf Club"
"Griffin, Ben",150,0.277,27,0.020,0.098,0.049,-0.042,-0.049,-0.009,-0.004,-0.038,-0.051,0.302,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Gordon, Will",150,0.049,26,0.021,0.070,0.008,0.156,-0.041,-0.038,0.001,0.022,-0.015,0.249,2.672,"Rocket Mortgage Classic","Detroit Golf Club"
"Hardy, Nick",150,0.262,27,0.019,0.011,-0.015,-0.000,-0.045,-0.020,-0.001,0.001,-0.020,0.212,2.601,"Rocket Mortgage Classic","Detroit Golf Club"
"NeSmith, Matthew",150,0.177,29,0.010,-0.031,-0.012,0.080,-0.029,0.009,0.005,0.001,0.015,0.209,2.634,"Rocket Mortgage Classic","Detroit Golf Club"
"Svensson, Adam",150,0.199,29,0.011,0.006,0.009,-0.038,0.012,0.014,0.003,-0.012,0.005,0.203,2.654,"Rocket Mortgage Classic","Detroit Golf Club"
"Lashley, Nate",150,0.280,40,-0.028,-0.045,0.024,-0.126,0.084,0.017,0.002,-0.019,0.000,0.190,2.554,"Rocket Mortgage Classic","Detroit Golf Club"
"List, Luke",150,0.164,38,-0.021,-0.023,-0.011,0.107,-0.036,-0.033,-0.003,0.043,0.007,0.187,2.624,"Rocket Mortgage Classic","Detroit Golf Club"
"Suh, Justin",150,0.435,26,0.024,0.026,-0.003,-0.263,-0.022,0.002,0.003,-0.022,-0.017,0.181,2.623,"Rocket Mortgage Classic","Detroit Golf Club"
"Riley, Davis",150,0.155,26,0.022,0.035,0.007,0.029,-0.040,-0.022,-0.000,-0.006,-0.029,0.179,2.675,"Rocket Mortgage Classic","Detroit Golf Club"
"Norrman, Vincent",150,0.036,25,0.026,0.043,0.009,0.135,-0.049,-0.036,-0.002,0.017,-0.020,0.179,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Todd, Brendon",150,0.486,37,-0.019,-0.145,0.021,-0.144,-0.032,0.048,0.008,-0.059,-0.004,0.164,2.614,"Rocket Mortgage Classic","Detroit Golf Club"
"Hojgaard, Nicolai",150,0.144,22,0.037,-0.009,-0.003,0.085,-0.049,-0.045,-0.006,0.002,-0.049,0.156,2.630,"Rocket Mortgage Classic","Detroit Golf Club"
"Bhatia, Akshay",150,-0.101,21,0.040,0.067,0.045,0.118,-0.049,-0.006,0.001,0.023,0.017,0.138,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Stallings, Scott",150,-0.127,38,-0.020,0.042,0.003,0.151,0.084,-0.011,-0.003,0.007,-0.008,0.124,2.655,"Rocket Mortgage Classic","Detroit Golf Club"
"Hoge, Tom",150,0.274,34,-0.005,-0.013,0.051,-0.129,-0.049,0.006,0.002,-0.017,-0.009,0.121,2.649,"Rocket Mortgage Classic","Detroit Golf Club"
"Noren, Alex",150,0.516,40,-0.030,0.036,-0.041,-0.297,-0.014,0.009,-0.004,-0.072,-0.067,0.103,2.570,"Rocket Mortgage Classic","Detroit Golf Club"
"Martin, Ben",150,0.074,35,-0.011,-0.058,0.034,0.010,0.013,0.011,0.004,0.017,0.032,0.094,2.657,"Rocket Mortgage Classic","Detroit Golf Club"
"Higgo, Garrick",150,-0.327,24,0.031,0.050,0.054,0.279,-0.009,-0.027,-0.001,0.026,-0.002,0.076,2.663,"Rocket Mortgage Classic","Detroit Golf Club"
"Pendrith, Taylor",150,-0.066,32,0.002,0.061,0.001,0.066,0.022,-0.031,-0.005,0.012,-0.024,0.061,2.637,"Rocket Mortgage Classic","Detroit Golf Club"
"Hall, Harry",150,0.216,25,0.025,0.041,-0.013,-0.128,-0.049,0.003,-0.004,-0.041,-0.041,0.051,2.600,"Rocket Mortgage Classic","Detroit Golf Club"
"Willett, Danny",150,0.016,35,-0.011,-0.023,-0.012,0.071,0.018,0.012,-0.001,-0.019,-0.008,0.051,2.624,"Rocket Mortgage Classic","Detroit Golf Club"
"Sigg, Greyson",150,0.050,28,0.016,-0.016,0.001,0.029,-0.047,0.012,0.002,-0.004,0.010,0.045,2.580,"Rocket Mortgage Classic","Detroit Golf Club"
"Lipsky, David",150,-0.027,34,-0.008,0.032,0.010,0.011,-0.010,0.020,0.004,-0.002,0.023,0.031,2.624,"Rocket Mortgage Classic","Detroit Golf Club"
"Thompson, Davis",150,-0.097,24,0.031,0.008,0.005,0.093,-0.016,-0.029,-0.001,0.010,-0.020,0.004,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Reavie, Chez",150,0.376,41,-0.032,-0.113,0.012,-0.263,-0.048,0.037,0.008,-0.007,0.038,-0.031,2.659,"Rocket Mortgage Classic","Detroit Golf Club"
"Pan, C.T.",150,-0.114,31,0.004,-0.078,0.123,0.070,-0.059,0.005,0.003,0.003,0.011,-0.044,2.637,"Rocket Mortgage Classic","Detroit Golf Club"
"Novak, Andrew",150,-0.030,28,0.016,0.050,0.002,-0.072,-0.058,0.004,-0.002,-0.013,-0.012,-0.103,2.637,"Rocket Mortgage Classic","Detroit Golf Club"
"Tarren, Callum",150,-0.284,32,-0.000,0.052,-0.007,0.138,0.001,-0.028,-0.007,0.030,-0.005,-0.104,2.676,"Rocket Mortgage Classic","Detroit Golf Club"
"Ryder, Sam",150,0.134,33,-0.003,0.007,0.018,-0.273,0.014,0.019,-0.001,-0.029,-0.010,-0.114,2.613,"Rocket Mortgage Classic","Detroit Golf Club"
"Wallace, Matt",150,-0.178,33,-0.002,0.039,0.035,-0.040,0.038,-0.007,-0.003,-0.020,-0.030,-0.137,2.655,"Rocket Mortgage Classic","Detroit Golf Club"
"Blair, Zac",150,-0.147,32,-0.001,-0.057,0.071,-0.047,-0.012,0.049,0.006,-0.010,0.046,-0.147,2.650,"Rocket Mortgage Classic","Detroit Golf Club"
"Young, Carson",150,-0.049,28,0.015,0.041,-0.009,-0.132,-0.049,0.009,0.003,0.003,0.015,-0.169,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Tway, Kevin",150,-0.312,34,-0.008,0.027,0.035,0.063,0.029,-0.024,-0.008,0.007,-0.024,-0.191,2.565,"Rocket Mortgage Classic","Detroit Golf Club"
"Kizzire, Patton",150,-0.131,37,-0.016,-0.049,0.029,-0.031,0.006,-0.000,-0.001,-0.003,-0.004,-0.197,2.630,"Rocket Mortgage Classic","Detroit Golf Club"
"Hoffman, Charley",150,-0.166,46,-0.050,-0.080,0.012,0.065,0.006,-0.016,-0.003,0.035,0.016,-0.197,2.618,"Rocket Mortgage Classic","Detroit Golf Club"
"Shelton, Robby",150,-0.110,27,0.017,0.012,0.010,-0.097,-0.025,0.014,-0.002,-0.028,-0.015,-0.207,2.617,"Rocket Mortgage Classic","Detroit Golf Club"
"Piercy, Scott",150,-0.090,44,-0.043,-0.035,0.016,-0.027,-0.058,0.017,-0.001,0.005,0.021,-0.216,2.616,"Rocket Mortgage Classic","Detroit Golf Club"
"Redman, Doc",150,-0.399,25,0.026,0.011,-0.004,0.024,0.081,0.011,0.002,0.027,0.040,-0.221,2.613,"Rocket Mortgage Classic","Detroit Golf Club"
"Champ, Cameron",150,-0.508,28,0.017,0.040,-0.030,0.182,0.045,-0.044,-0.000,0.069,0.025,-0.229,2.641,"Rocket Mortgage Classic","Detroit Golf Club"
"Daffue, MJ",150,-0.351,34,-0.006,0.046,0.026,0.094,-0.049,-0.026,-0.004,0.036,0.006,-0.235,2.644,"Rocket Mortgage Classic","Detroit Golf Club"
"Duncan, Tyler",150,-0.490,33,-0.005,-0.017,0.037,0.118,0.036,0.009,0.006,0.051,0.066,-0.255,2.663,"Rocket Mortgage Classic","Detroit Golf Club"
"Glover, Lucas",150,-0.426,43,-0.039,-0.077,0.006,0.183,0.006,0.017,0.008,0.064,0.089,-0.259,2.624,"Rocket Mortgage Classic","Detroit Golf Club"
"Ramey, Chad",150,-0.277,30,0.007,0.025,0.010,-0.030,-0.026,0.019,0.003,0.004,0.026,-0.266,2.678,"Rocket Mortgage Classic","Detroit Golf Club"
"Mullinax, Trey",150,-0.343,31,0.006,0.011,-0.020,0.087,-0.007,-0.036,-0.007,0.024,-0.019,-0.286,2.659,"Rocket Mortgage Classic","Detroit Golf Club"
"Hadley, Chesson",150,-0.145,35,-0.012,-0.027,0.019,-0.130,-0.007,0.004,-0.002,0.006,0.008,-0.293,2.628,"Rocket Mortgage Classic","Detroit Golf Club"
"Smotherman, Austin",150,-0.318,29,0.013,0.065,0.020,-0.090,-0.025,-0.001,0.001,0.014,0.014,-0.322,2.647,"Rocket Mortgage Classic","Detroit Golf Club"
"Walker, Jimmy",150,-0.276,44,-0.042,-0.072,0.063,0.019,0.006,-0.014,-0.005,-0.001,-0.020,-0.323,2.644,"Rocket Mortgage Classic","Detroit Golf Club"
"Zecheng, Marty Dou",150,-0.467,26,0.022,0.030,0.018,0.090,-0.049,-0.015,-0.003,0.031,0.013,-0.343,2.645,"Rocket Mortgage Classic","Detroit Golf Club"
"Bennett, Sam",150,-0.531,23,0.033,-0.015,0.114,0.008,-0.049,-0.000,0.007,0.055,0.063,-0.377,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Lower, Justin",150,-0.228,34,-0.005,0.021,0.006,-0.186,0.000,0.013,-0.000,0.001,0.014,-0.378,2.574,"Rocket Mortgage Classic","Detroit Golf Club"
"Nunez, Augusto",150,-0.446,30,0.007,0.017,0.017,0.070,-0.049,-0.022,-0.003,0.027,0.001,-0.384,2.596,"Rocket Mortgage Classic","Detroit Golf Club"
"Hickok, Kramer",150,-0.549,31,0.005,-0.020,0.041,0.111,-0.029,0.012,0.004,0.038,0.053,-0.387,2.579,"Rocket Mortgage Classic","Detroit Golf Club"
"Simpson, Webb",150,-0.112,37,-0.019,-0.128,-0.097,-0.019,-0.029,0.006,0.003,0.002,0.011,-0.393,2.641,"Rocket Mortgage Classic","Detroit Golf Club"
"Baddeley, Aaron",150,-0.095,42,-0.034,-0.066,0.003,-0.224,0.012,0.040,-0.003,-0.036,0.001,-0.404,2.625,"Rocket Mortgage Classic","Detroit Golf Club"
"Taylor, Ben",150,-0.324,31,0.006,0.074,0.013,-0.146,-0.033,-0.007,-0.006,-0.014,-0.027,-0.436,2.637,"Rocket Mortgage Classic","Detroit Golf Club"
"Dahmen, Joel",150,-0.446,35,-0.010,-0.057,-0.006,0.056,-0.029,0.013,0.004,0.036,0.053,-0.440,2.613,"Rocket Mortgage Classic","Detroit Golf Club"
"Johnson, Zach",150,-0.218,47,-0.053,-0.127,-0.010,-0.061,-0.020,0.027,0.005,0.012,0.044,-0.445,2.572,"Rocket Mortgage Classic","Detroit Golf Club"
"Byrd, Jonathan",150,-0.450,45,-0.046,-0.027,0.052,-0.059,0.013,0.026,-0.000,-0.000,0.026,-0.491,2.587,"Rocket Mortgage Classic","Detroit Golf Club"
"Norlander, Henrik",150,-0.593,36,-0.013,-0.020,0.001,-0.020,0.075,0.026,0.002,0.028,0.057,-0.512,2.584,"Rocket Mortgage Classic","Detroit Golf Club"
"Donald, Luke",150,-0.292,45,-0.046,-0.086,0.015,-0.206,0.075,0.041,0.000,-0.015,0.026,-0.514,2.614,"Rocket Mortgage Classic","Detroit Golf Club"
"Hahn, James",150,-0.441,41,-0.032,-0.060,-0.055,0.062,-0.049,0.006,0.003,0.052,0.061,-0.514,2.639,"Rocket Mortgage Classic","Detroit Golf Club"
"Griffin, Lanto",150,-0.412,35,-0.008,-0.054,-0.145,0.049,0.012,-0.007,0.001,0.038,0.032,-0.526,2.660,"Rocket Mortgage Classic","Detroit Golf Club"
"Goya, Estanislao",150,-0.573,35,-0.009,-0.004,0.026,0.057,-0.049,-0.007,-0.001,0.027,0.020,-0.533,2.609,"Rocket Mortgage Classic","Detroit Golf Club"
"O'Hair, Sean",150,-0.534,40,-0.030,0.004,0.008,-0.026,0.012,0.009,0.001,0.019,0.030,-0.535,2.600,"Rocket Mortgage Classic","Detroit Golf Club"
"Whaley, Vince",150,-0.451,28,0.016,-0.027,-0.153,0.069,0.016,-0.016,-0.006,0.014,-0.008,-0.538,2.602,"Rocket Mortgage Classic","Detroit Golf Club"
"Grant, Brent",150,-0.830,27,0.019,0.019,-0.010,0.248,-0.049,-0.037,0.002,0.096,0.061,-0.543,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Yuan, Yechun",150,-0.593,26,0.023,0.016,-0.064,0.064,-0.049,-0.028,-0.004,0.046,0.013,-0.589,2.617,"Rocket Mortgage Classic","Detroit Golf Club"
"Streb, Robert",150,-0.700,36,-0.013,-0.040,-0.040,0.144,0.013,0.006,-0.003,0.038,0.041,-0.595,2.634,"Rocket Mortgage Classic","Detroit Golf Club"
"Endycott, Harrison",150,-0.580,27,0.020,0.005,0.006,-0.037,-0.049,0.014,0.002,0.015,0.031,-0.605,2.666,"Rocket Mortgage Classic","Detroit Golf Club"
"Garnett, Brice",150,-0.524,39,-0.025,-0.027,0.009,-0.101,0.007,0.029,0.005,0.009,0.042,-0.619,2.613,"Rocket Mortgage Classic","Detroit Golf Club"
"Gerard, Ryan",150,-0.733,23,0.031,0.052,0.058,-0.026,-0.049,0.007,0.000,0.039,0.046,-0.622,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Long, Adam",150,-0.335,35,-0.011,-0.053,0.010,-0.217,-0.052,0.030,0.006,-0.004,0.031,-0.626,2.581,"Rocket Mortgage Classic","Detroit Golf Club"
"Echavarria, Nicolas",150,-0.633,28,0.014,0.007,0.011,-0.011,-0.049,-0.001,-0.001,0.032,0.031,-0.630,2.665,"Rocket Mortgage Classic","Detroit Golf Club"
"Laird, Martin",150,-0.397,40,-0.028,-0.078,-0.082,-0.065,-0.034,0.018,0.004,0.029,0.051,-0.632,2.584,"Rocket Mortgage Classic","Detroit Golf Club"
"Steelman, Ross",150,-0.785,22,0.036,0.000,0.168,-0.033,-0.049,0.007,-0.001,0.026,0.032,-0.632,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Malnati, Peter",150,-0.378,36,-0.012,-0.043,0.010,-0.218,-0.002,0.009,-0.006,-0.026,-0.024,-0.667,2.620,"Rocket Mortgage Classic","Detroit Golf Club"
"Armour, Ryan",150,-0.629,47,-0.053,0.025,-0.014,-0.138,0.028,0.045,0.009,0.044,0.099,-0.681,2.605,"Rocket Mortgage Classic","Detroit Golf Club"
"Merritt, Troy",150,-0.717,37,-0.018,-0.073,-0.020,-0.049,0.105,0.022,0.003,0.037,0.062,-0.710,2.628,"Rocket Mortgage Classic","Detroit Golf Club"
"Lingmerth, David",150,-0.546,35,-0.012,-0.127,-0.000,-0.105,-0.007,0.057,0.007,0.018,0.082,-0.716,2.618,"Rocket Mortgage Classic","Detroit Golf Club"
"Percy, Cameron",150,-0.604,49,-0.059,-0.003,-0.079,-0.091,-0.002,0.029,0.002,0.047,0.079,-0.759,2.590,"Rocket Mortgage Classic","Detroit Golf Club"
"Gribble, Cody",150,-0.823,32,-0.000,0.002,0.022,0.032,-0.031,-0.006,0.000,0.042,0.037,-0.762,2.595,"Rocket Mortgage Classic","Detroit Golf Club"
"Higgs, Harry",150,-0.742,31,0.004,0.010,0.032,-0.014,-0.051,-0.003,-0.006,-0.002,-0.011,-0.772,2.714,"Rocket Mortgage Classic","Detroit Golf Club"
"Schwab, Matthias",150,-0.872,28,0.015,-0.002,0.024,0.064,-0.027,0.011,0.000,0.013,0.025,-0.774,2.599,"Rocket Mortgage Classic","Detroit Golf Club"
"Moore, Ryan",150,-0.548,40,-0.028,-0.069,-0.075,-0.125,-0.042,0.045,0.008,0.035,0.088,-0.798,2.607,"Rocket Mortgage Classic","Detroit Golf Club"
"Werenski, Richy",150,-0.942,31,0.004,0.046,0.002,-0.004,0.066,0.007,-0.002,0.019,0.024,-0.803,2.642,"Rocket Mortgage Classic","Detroit Golf Club"
"Westmoreland, Kyle",150,-0.934,31,0.003,0.036,0.012,0.102,-0.049,-0.043,-0.010,0.059,0.006,-0.823,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Roy, Kevin",150,-0.864,33,-0.002,0.029,0.003,0.025,-0.049,-0.013,-0.001,0.050,0.036,-0.823,2.606,"Rocket Mortgage Classic","Detroit Golf Club"
"Haley II, Paul",150,-0.784,35,-0.010,0.024,0.007,-0.098,-0.049,0.039,0.004,0.027,0.070,-0.841,2.655,"Rocket Mortgage Classic","Detroit Golf Club"
"Gligic, Michael",150,-0.994,33,-0.004,-0.006,-0.032,0.108,0.012,-0.014,-0.004,0.068,0.050,-0.867,2.634,"Rocket Mortgage Classic","Detroit Golf Club"
"Kuest, Peter",150,-1.266,25,0.028,0.003,0.265,0.110,-0.026,-0.054,-0.005,0.072,0.014,-0.872,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Snedeker, Brandt",150,-0.621,42,-0.035,-0.066,-0.161,-0.074,0.024,0.038,0.002,0.021,0.061,-0.872,2.619,"Rocket Mortgage Classic","Detroit Golf Club"
"Cook, Austin",150,-0.878,32,0.001,0.031,-0.016,-0.125,0.038,0.042,0.003,0.014,0.058,-0.890,2.656,"Rocket Mortgage Classic","Detroit Golf Club"
"Schmid, Matthias",150,-0.929,25,0.025,-0.037,0.009,0.044,-0.049,-0.042,-0.003,0.059,0.015,-0.922,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Harrington, Scott",150,-1.076,42,-0.036,-0.012,0.023,0.141,-0.026,-0.021,-0.003,0.068,0.044,-0.942,2.653,"Rocket Mortgage Classic","Detroit Golf Club"
"Knox, Russell",150,-0.842,38,-0.019,-0.082,0.030,-0.103,0.005,0.029,0.002,0.035,0.066,-0.945,2.595,"Rocket Mortgage Classic","Detroit Golf Club"
"Kodaira, Satoshi",150,-0.922,33,-0.004,0.021,-0.007,-0.108,-0.028,0.035,0.008,0.051,0.094,-0.953,2.647,"Rocket Mortgage Classic","Detroit Golf Club"
"Reifers, Kyle",150,-0.949,39,-0.025,-0.036,0.060,-0.034,-0.049,0.020,0.002,0.034,0.056,-0.978,2.543,"Rocket Mortgage Classic","Detroit Golf Club"
"Werbylo, Trevor",150,-1.088,25,0.028,0.017,0.036,0.027,-0.049,-0.011,-0.007,0.053,0.035,-0.993,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Kraft, Kelly",150,-0.865,34,-0.007,-0.029,-0.026,-0.139,-0.039,0.035,0.003,0.041,0.079,-1.025,2.629,"Rocket Mortgage Classic","Detroit Golf Club"
"Potgieter, Aldrich",89,-1.366,18,0.074,-0.015,0.181,0.100,-0.049,-0.082,-0.004,0.107,0.020,-1.054,2.644,"Rocket Mortgage Classic","Detroit Golf Club"
"Lebioda, Hank",150,-1.182,29,0.012,0.021,-0.079,0.086,0.026,0.001,-0.001,0.049,0.049,-1.067,2.639,"Rocket Mortgage Classic","Detroit Golf Club"
"Frittelli, Dylan",150,-1.027,33,-0.001,0.024,0.009,-0.098,-0.027,-0.012,-0.009,0.016,-0.005,-1.124,2.649,"Rocket Mortgage Classic","Detroit Golf Club"
"Stegmaier, Brett",150,-0.936,40,-0.026,0.005,-0.142,-0.034,-0.049,-0.002,-0.001,0.061,0.058,-1.125,2.605,"Rocket Mortgage Classic","Detroit Golf Club"
"Trainer, Martin",150,-1.156,32,0.002,0.015,0.008,-0.018,-0.002,-0.016,-0.006,0.031,0.010,-1.140,2.643,"Rocket Mortgage Classic","Detroit Golf Club"
"Cone, Trevor",150,-1.208,30,0.007,0.001,-0.007,0.063,-0.049,-0.033,-0.004,0.077,0.039,-1.154,2.608,"Rocket Mortgage Classic","Detroit Golf Club"
"Dufner, Jason",150,-1.246,46,-0.049,-0.020,0.006,0.084,-0.030,0.010,-0.002,0.074,0.081,-1.175,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Van Rooyen, Erik",150,-1.133,33,-0.002,0.041,-0.065,-0.035,-0.054,-0.006,-0.001,0.062,0.054,-1.193,2.666,"Rocket Mortgage Classic","Detroit Golf Club"
"Matthews, Brandon",150,-1.398,28,0.013,-0.041,-0.029,0.128,-0.022,-0.062,-0.011,0.112,0.039,-1.309,2.635,"Rocket Mortgage Classic","Detroit Golf Club"
"Alexander, Tyson",150,-1.343,34,-0.008,0.058,-0.024,-0.018,-0.049,0.001,-0.007,0.048,0.042,-1.342,2.639,"Rocket Mortgage Classic","Detroit Golf Club"
"Stuard, Brian",150,-1.247,40,-0.028,-0.053,-0.049,-0.211,0.057,0.069,0.005,0.025,0.099,-1.433,2.580,"Rocket Mortgage Classic","Detroit Golf Club"
"Brehm, Ryan",150,-1.560,37,-0.016,0.074,0.006,-0.197,0.031,-0.027,-0.010,0.073,0.036,-1.625,2.686,"Rocket Mortgage Classic","Detroit Golf Club"
