datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Schenk, Adam","Adam Schenk",150,28434556,7300,34.067,12:32 pm,0,66.8,3.2,0,70,0.83,100,11.0816094757628,
"Hardy, Nick","Nick Hardy",150,28434559,7300,32.135,7:18 am,1,60.6,2.3,0,62.9,0.29,100,3.81499348163801,
"Lashley, Nate","Nate Lashley",150,28434558,7300,31.859,8:02 am,1,60.7,2.3,0,63.1,0.3,100,5.69420255260534,
"Noren, Alex","Alex Noren",150,28434555,7300,31.627,6:56 am,1,59,2.1,0,61.1,0.15,100,2.42610322072159,
"Reavie, Chez","Chez Reavie",150,28434561,7200,31.809,12:54 pm,0,58.6,1.9,0,60.5,0.15,100,4.84755553995994,
"Palmer, Ryan","Ryan Palmer",150,28434564,7200,33.383,1:38 pm,0,64.1,2.8,0,67,0.64,100,3.14491112594833,
"NeSmith, Matthew","Matthew NeSmith",150,28434563,7200,32.537,1:16 pm,0,61.1,2.3,0,63.4,0.37,100,0.949499892946438,
"Higgo, Garrick","Garrick Higgo",150,28434562,7200,32.364,1:05 pm,0,60,2.1,0,62.1,0.27,100,1.53347940937194,
"Pan, C.T.","C.T. Pan",150,28434565,7200,31.278,8:02 am,1,57.4,1.8,0,59.2,0.05,100,2.31971196728066,
"Hodges, Lee","Lee Hodges",150,28434560,7200,33.536,12:21 pm,0,65.2,2.9,0,68.1,0.73,100,6.15180431066971,
"Svensson, Adam","Adam Svensson",150,28434567,7100,32.627,1:05 pm,0,61.7,2.3,0,64.1,0.46,100,2.43433156602295,
"Kim, Seonghyeon","Seonghyeon Kim",150,28434568,7100,32.889,1:49 pm,0,63.4,2.6,0,66,0.61,100,3.89213860711866,
"Griffin, Ben","Ben Griffin",150,28434566,7100,32.988,1:49 pm,0,62.4,2.5,0,64.9,0.53,100,3.05698755130931,
"Simpson, Webb","Webb Simpson",150,28434572,7100,29.914,7:18 am,1,53,1.3,0,54.3,-0.14,100,1.41911639025396,
"Gordon, Will","Will Gordon",150,28434569,7100,33.205,1:16 pm,0,62.3,2.5,0,64.8,0.52,100,4.04867446185792,
"Hall, Harry","Harry Hall",150,28434571,7100,31.588,7:07 am,1,58.9,2,0,60.9,0.22,100,3.60394129917658,
"List, Luke","Luke List",150,28434570,7100,32.516,7:51 am,1,61,2.3,0,63.3,0.41,100,3.23507915481054,
"Yu, Kevin","Kevin Yu",150,28434576,7000,32.885,12:10 pm,0,62.6,2.6,0,65.2,0.6,100,9.22733257766012,
"Kizzire, Patton","Patton Kizzire",150,28434579,7000,30.766,1:38 pm,0,56.1,1.7,0,57.8,0.03,100,0.316013424214696,
"Wallace, Matt","Matt Wallace",150,28434574,7000,31.220,12:54 pm,0,56.9,1.7,0,58.7,0.09,100,3.09934316148342,
"Champ, Cameron","Cameron Champ",150,28434577,7000,30.953,7:18 am,1,55.6,1.6,0,57.2,-0.01,100,6.01781814013268,
"Young, Carson","Carson Young",150,28434580,7000,31.039,12:10 pm,0,56.6,1.7,0,58.3,0.07,100,10.3154295944248,
"Wu, Dylan","Dylan Wu",150,28434578,7000,32.528,12:10 pm,0,62.1,2.6,0,64.7,0.56,100,4.2254321857635,
"Bhatia, Akshay","Akshay Bhatia",150,28434575,7000,32.737,8:57 am,1,60.2,2.3,0,62.4,0.38,100,5.57099308499699,
"Tarren, Callum","Callum Tarren",150,28434588,6900,31.560,8:02 am,1,57.4,1.8,0,59.2,0.18,100,5.63809410770072,
"Novak, Andrew","Andrew Novak",150,28434587,6900,31.438,12:21 pm,0,57.4,1.8,0,59.2,0.18,100,1.53071205150923,
"Norrman, Vincent","Vincent Norrman",150,28434585,6900,32.352,7:07 am,1,60.9,2.3,0,63.2,0.49,100,7.59897712140392,
"Bennett, Sam","Sam Bennett",150,28434583,6900,29.793,8:46 am,1,53,1.3,0,54.3,-0.1,100,4.17382783332566,
"Stallings, Scott","Scott Stallings",150,28434581,6900,32.567,12:43 pm,0,60.6,2.3,0,62.9,0.46,100,3.80192282447678,
"Thompson, Davis","Davis Thompson",150,28434582,6900,31.711,8:24 am,1,58.2,2,0,60.2,0.26,100,2.2754335330827,
"Dahmen, Joel","Joel Dahmen",150,28434584,6900,29.139,7:40 am,1,51.6,1.2,0,52.8,-0.15,100,1.20495113245836,
"Martin, Ben","Ben Martin",150,28434586,6900,32.402,12:21 pm,0,60,2.1,0,62.2,0.41,100,2.4689951563802,
"Willett, Danny","Danny Willett",150,28434590,6800,31.848,8:13 am,1,59.4,2.1,0,61.4,0.39,100,1.15029818907357,
"Shelton, Robby","Robby Shelton",150,28434591,6800,30.255,7:07 am,1,55.6,1.6,0,57.2,0.07,100,0,
"Redman, Doc","Doc Redman",150,28434593,6800,30.313,12:32 pm,0,55.2,1.5,0,56.7,0.04,100,0.468026846457404,
"Daffue, MJ","MJ Daffue",150,28434589,6800,30.852,2:00 pm,0,55.7,1.6,0,57.3,0.08,100,0.473992167015515,
"Lipsky, David","David Lipsky",150,28434594,6800,31.841,6:56 am,1,58.8,2,0,60.8,0.34,100,2.49017300640185,
"Hadley, Chesson","Chesson Hadley",150,28434595,6800,30.154,1:49 pm,0,54.2,1.4,0,55.7,-0.02,100,1.21286021491378,
"Ramey, Chad","Chad Ramey",150,28434596,6800,30.645,7:29 am,1,54.8,1.5,0,56.3,0,100,0.0554562787317841,
"Hoffman, Charley","Charley Hoffman",150,28434592,6800,30.313,8:35 am,1,55,1.5,0,56.6,0.02,100,1.88145260765069,
"Mullinax, Trey","Trey Mullinax",150,28434598,6700,30.628,7:40 am,1,54.9,1.5,0,56.5,0.06,100,0.820594698829901,
"Gerard, Ryan","Ryan Gerard",150,28434600,6700,28.631,2:22 pm,0,50.1,1.1,0,51.2,-0.17,100,0.275956816376146,
"Baddeley, Aaron","Aaron Baddeley",150,28434601,6700,29.644,8:24 am,1,52.5,1.3,0,53.8,-0.07,100,1.21317947775973,
"Sigg, Greyson","Greyson Sigg",150,28434602,6700,31.133,1:27 pm,0,58.3,2,0,60.3,0.35,100,2.99114023532515,
"Ryder, Sam","Sam Ryder",150,28434597,6700,30.904,6:56 am,1,56.3,1.7,0,58,0.18,100,2.47442679877632,
"Blair, Zac","Zac Blair",150,28434603,6700,31.338,2:00 pm,0,56.7,1.7,0,58.5,0.21,100,3.92952058570671,
"Lower, Justin","Justin Lower",150,28434599,6700,28.855,1:49 pm,0,52.3,1.2,0,53.5,-0.08,100,1.22191283241241,
"Piercy, Scott","Scott Piercy",150,28434604,6700,30.702,8:13 am,1,55.4,1.6,0,57,0.1,100,0,
"Smotherman, Austin","Austin Smotherman",150,28434611,6600,30.293,8:02 am,1,54.1,1.4,0,55.6,0.03,100,0.439229423200532,
"Norlander, Henrik","Henrik Norlander",150,28434612,6600,28.529,1:38 pm,0,51.1,1.1,0,52.3,-0.11,100,0.929746057042998,
"Tway, Kevin","Kevin Tway",150,28434609,6600,29.942,6:45 am,1,55.4,1.5,0,57,0.14,100,0.26418068418215,
"Griffin, Lanto","Lanto Griffin",150,28434610,6600,29.218,7:40 am,1,52,1.2,0,53.1,-0.08,100,0.383690770363174,
"Walker, Jimmy","Jimmy Walker",150,28434606,6600,30.459,1:27 pm,0,54.1,1.5,0,55.6,0.04,100,1.24536355097547,
"Long, Adam","Adam Long",150,28434608,6600,27.785,7:51 am,1,49.6,1,0,50.6,-0.17,100,0,
"Glover, Lucas","Lucas Glover",150,28434607,6600,30.311,7:51 am,1,54.7,1.5,0,56.2,0.08,100,0.598910944861107,
"Duncan, Tyler","Tyler Duncan",150,28434605,6600,30.638,7:18 am,1,55.5,1.5,0,57,0.14,100,0.346665001804936,
"Schmid, Matthias","Matti Schmid",150,28434616,6500,26.524,2:11 pm,0,46.5,0.7,0,47.3,-0.28,100,1.26538602899087,
"Frittelli, Dylan","Dylan Frittelli",150,28434618,6500,25.545,8:24 am,1,44.5,0.6,0,45.1,-0.36,100,0,
"Merritt, Troy","Troy Merritt",150,28434615,6500,27.774,1:05 pm,0,48.9,0.9,0,49.9,-0.18,100,6.04367175156051,
"Higgs, Harry","Harry Higgs",150,28434614,6500,28.396,12:21 pm,0,49.4,0.9,0,50.3,-0.16,100,0.804344839294039,
"Zecheng, Marty Dou","Zecheng Dou",150,28434620,6500,30.455,8:35 am,1,54.4,1.5,0,55.9,0.1,100,0.338894730490201,
"Garnett, Brice","Brice Garnett",150,28434621,6500,28.325,1:49 pm,0,50,1,0,51,-0.14,100,0,
"Taylor, Ben","Ben Taylor",150,28434617,6500,29.412,1:38 pm,0,52.4,1.2,0,53.7,-0.03,100,0.323758710115997,
"Yuan, Yechun","Carl Yuan",150,28434613,6500,28.657,8:46 am,1,50.9,1.1,0,52,-0.1,100,0.499705910321822,
"Johnson, Zach","Zach Johnson",150,28434619,6500,28.789,1:16 pm,0,51.6,1.2,0,52.8,-0.07,100,0.407141488926226,
"Van Rooyen, Erik","Erik Van Rooyen",150,28434625,6400,25.726,1:16 pm,0,44.2,0.6,0,44.8,-0.35,100,0.0378732148290811,
"Hahn, James","James Hahn",150,28434628,6400,29.054,6:45 am,1,51.8,1.2,0,53,-0.04,100,0,
"Whaley, Vince","Vince Whaley",150,28434627,6400,28.741,12:10 pm,0,50.8,1.1,0,52,-0.08,100,0.0511368742277857,
"Byrd, Jonathan","Jonathan Byrd",150,28434630,6400,28.623,1:27 pm,0,51.6,1.1,0,52.7,-0.05,100,0,
"Malnati, Peter","Peter Malnati",150,28434623,6400,28.207,1:27 pm,0,49.2,1,0,50.1,-0.15,100,0,
"Nunez, Augusto","Augusto Nunez",150,28434624,6400,29.169,2:11 pm,0,52.7,1.3,0,54,0,100,0.241188039605728,
"Hickok, Kramer","Kramer Hickok",150,28434622,6400,29.261,1:38 pm,0,53.2,1.3,0,54.5,0.03,100,0,
"Echavarria, Nicolas","Nicolas Echavarria",150,28434629,6400,28.787,7:40 am,1,50.4,1.1,0,51.5,-0.09,100,0,
"Endycott, Harrison","Harrison Endycott",150,28434626,6400,28.947,12:21 pm,0,51.1,1.1,0,52.2,-0.07,100,0.383486335158229,
"Snedeker, Brandt","Brandt Snedeker",150,28434634,6300,27.524,7:29 am,1,47.9,0.9,0,48.8,-0.18,100,0.496473321919576,
"Percy, Cameron","Cameron Percy",150,28434635,6300,27.352,2:00 pm,0,47.9,0.9,0,48.8,-0.18,100,0,
"Goya, Estanislao","Tano Goya",150,28434638,6300,28.650,2:22 pm,0,51,1.1,0,52.1,-0.05,100,0.222048200961411,
"Kodaira, Satoshi","Satoshi Kodaira",150,28434637,6300,26.468,12:32 pm,0,46.7,0.7,0,47.4,-0.23,100,0.489661361375389,
"Laird, Martin","Martin Laird",150,28434631,6300,28.533,12:43 pm,0,49.9,1.1,0,51,-0.09,100,0,
"Grant, Brent","Brent Grant",150,28434636,6300,29.014,8:57 am,1,51.4,1.1,0,52.6,-0.03,100,0.0890611121801766,
"Donald, Luke","Luke Donald",150,28434632,6300,29.105,8:13 am,1,51.9,1.2,0,53.1,-0.01,100,0.377445604481911,
"Armour, Ryan","Ryan Armour",150,28434639,6300,27.789,2:00 pm,0,49.3,1,0,50.2,-0.12,100,0.0151383306624776,
"Moore, Ryan","Ryan Moore",150,28434633,6300,27.367,1:27 pm,0,47.9,0.9,0,48.8,-0.18,100,0.0369193581702192,
"Schwab, Matthias","Matthias Schwab",150,28434643,6200,27.327,7:07 am,1,47.6,0.9,0,48.4,-0.17,100,0,
"Cook, Austin","Austin Cook",150,28434644,6200,27.162,12:32 pm,0,47.6,0.8,0,48.4,-0.17,100,0,
"Cone, Trevor","Trevor Cone",150,28434648,6200,25.329,8:57 am,1,43.8,0.6,0,44.4,-0.32,100,0,
"Knox, Russell","Russell Knox",150,28434641,6200,26.157,7:07 am,1,46.1,0.7,0,46.8,-0.23,100,0.545223293351444,
"Haley II, Paul","Paul Haley",150,28434645,6200,27.325,6:56 am,1,48.3,0.8,0,49.1,-0.14,100,0,
"O'Hair, Sean","Sean O'Hair",150,28446208,6200,28.805,8:13 am,1,51.6,1.2,0,52.7,0,100,0,
"Werenski, Richy","Richy Werenski",150,28434646,6200,27.697,7:51 am,1,48.2,0.9,0,49.1,-0.14,100,0.44587250336615,
"Lebioda, Hank","Hank Lebioda",150,28434647,6200,25.847,12:32 pm,0,45,0.6,0,45.6,-0.28,100,0,
"Potgieter, Aldrich","Aldrich Potgieter",89,28434642,6200,26.147,8:46 am,1,45.8,0.7,0,46.4,-0.24,100,0.60403366523417,
"Lingmerth, David","David Lingmerth",150,28434640,6200,27.769,12:32 pm,0,48.9,0.9,0,49.8,-0.11,100,0.00156328066729054,
"Dufner, Jason","Jason Dufner",150,28434655,6100,25.232,2:00 pm,0,43.7,0.6,0,44.3,-0.31,100,0,
"Harrington, Scott","Scott Harrington",150,28434656,6100,26.972,2:11 pm,0,47,0.7,0,47.8,-0.17,100,0,
"Brehm, Ryan","Ryan Brehm",150,28434658,6100,22.631,7:51 am,1,39.5,0.3,0,39.8,-0.47,100,0,
"Reifers, Kyle","Kyle Reifers",150,28446209,6100,25.881,6:45 am,1,45,0.7,0,45.7,-0.25,100,0,
"Kuest, Peter","Peter Kuest",150,28446207,6100,27.324,8:46 am,1,47.1,0.8,0,47.9,-0.17,100,0.115802341760661,
"Streb, Robert","Robert Streb",150,28434653,6100,28.905,7:29 am,1,51,1.1,0,52.1,-0.01,100,0,
"Roy, Kevin","Kevin Roy",150,28434650,6100,27.332,2:22 pm,0,47.7,0.8,0,48.5,-0.14,100,0,
"Steelman, Ross","Ross Steelman",150,28434649,6100,28.469,8:57 am,1,50.2,1,0,51.2,-0.04,100,0.120967890388235,
"Westmoreland, Kyle","Kyle Westmoreland",150,28434654,6100,27.143,8:46 am,1,47.8,0.8,0,48.6,-0.14,100,0,
"Trainer, Martin","Martin Trainer",150,28434651,6100,25.610,6:45 am,1,44.3,0.6,0,44.9,-0.28,100,0,
"Kraft, Kelly","Kelly Kraft",150,28434657,6100,26.321,8:35 am,1,45.6,0.7,0,46.3,-0.23,100,0,
"Matthews, Brandon","Brandon Matthews",150,28434652,6100,24.599,2:11 pm,0,42.8,0.5,0,43.3,-0.34,100,0.437333335049873,
"Werbylo, Trevor","Trevor Werbylo",150,28434663,6000,26.445,8:46 am,1,45.9,0.7,0,46.6,-0.19,100,0,
"Johnson, Chase","Chase Johnson",150,28434662,6000,22.179,2:22 pm,0,38.5,0.3,0,38.8,-0.49,100,0.0282313986266125,
"Martin, Kyle","Kyle Martin",0,28434667,6000,12.226,2:22 pm,0,25.5,0,0,25.5,-1,100,1.02945473000865,
"McGreevy, Max","Max McGreevy",150,28434666,6000,22.789,12:10 pm,0,39.8,0.3,0,40.1,-0.44,100,0,
"Stanley, Kyle","Kyle Stanley",150,28446211,6000,22.328,8:35 am,1,38.8,0.3,0,39.2,-0.48,100,0,
"Stegmaier, Brett","Brett Stegmaier",150,28446212,6000,25.505,2:11 pm,0,44,0.6,0,44.6,-0.27,100,0,
"Watney, Nick","Nick Watney",150,28434665,6000,20.035,8:35 am,1,36,0.2,0,36.2,-0.59,100,0,
"Spencer, Andy","Andy Spencer",150,28446210,6000,13.355,8:57 am,1,27.4,0,0,27.4,-0.93,100,0,
"Alexander, Tyson","Tyson Alexander",150,28434660,6000,24.227,8:35 am,1,42.4,0.4,0,42.8,-0.34,100,0,
"Landry, Andrew","Andrew Landry",150,28434661,6000,23.148,12:43 pm,0,40.3,0.3,0,40.6,-0.42,100,0.132600610092263,
"Gligic, Michael","Michael Gligic",150,28434659,6000,27.128,2:22 pm,0,47,0.8,0,47.8,-0.15,100,0,
"Stuard, Brian","Brian Stuard",150,28434664,6000,23.341,6:56 am,1,40.9,0.4,0,41.3,-0.4,100,0,
"Collins, Chad","Chad Collins",150,28434668,6000,14.737,8:02 am,1,29.1,0,0,29.2,-0.86,100,0,
