player_name,sg_putt_pred,sg_putt_rank,sg_arg_pred,sg_arg_rank,sg_app_pred,sg_app_rank,sg_ott_pred,sg_ott_rank,sg_total_pred,sg_total_rank,distance_pred,distance_rank,accuracy_pred,accuracy_rank
"Canizares, Alejandro",0.067,132,-0.126,282,-0.298,256,-1.061,411,-1.417,354,-16.605,406,-0.018,267
"Hebert, Benjamin",-0.240,350,-0.227,357,-0.365,282,-0.611,347,-1.443,355,-9.085,349,-0.003,204
"Karlberg, Rikard",-0.166,301,-0.055,218,-0.572,343,-0.689,365,-1.483,356,-3.351,267,-0.056,365
"Kruyswijk, Jacques",-0.132,279,-0.017,188,-0.896,393,-0.448,317,-1.493,357,2.737,157,-0.011,232
"Rock, Robert",-0.464,415,-0.106,259,-0.360,278,-0.597,343,-1.527,358,-9.735,358,-0.015,255
"Winther, Jeff",0.127,98,-0.139,293,-0.622,354,-0.904,393,-1.538,359,-7.221,333,-0.009,224
"Ormsby, Wade",-0.263,358,0.029,143,-0.648,361,-0.668,360,-1.550,360,-16.793,407,0.060,39
"Von Dellingshausen, Nicolai",0.154,83,-0.185,334,-0.533,334,-1.010,404,-1.573,361,-0.485,211,-0.072,394
"Stuard, Brian",-0.118,267,0.111,77,-0.533,333,-1.048,409,-1.588,362,-24.824,430,0.053,49
"Blixt, Jonas",-0.058,215,-0.065,230,-1.032,408,-0.470,322,-1.625,363,-3.534,271,-0.023,279
"Kisner, Kevin",0.145,90,0.090,91,-0.756,375,-1.112,414,-1.634,364,-10.047,363,-0.009,226
"Kjeldsen, Soren",-0.384,403,-0.108,263,-0.105,185,-1.039,408,-1.637,365,-24.030,427,0.062,33
"Santos, Ricardo",-0.519,421,0.012,156,-0.427,310,-0.707,370,-1.640,366,-8.965,348,-0.028,295
"Figueiredo, Pedro",-0.070,228,-0.183,333,-0.422,309,-0.989,402,-1.664,367,-25.296,431,0.003,183
"McGowan, Ross",-0.141,283,-0.097,251,-0.743,374,-0.698,367,-1.678,368,-12.464,386,-0.005,210
"Wilson, Oliver",-0.013,187,0.012,158,-0.795,379,-0.890,390,-1.686,369,-3.434,269,-0.071,393
"Levy, Alexander",-0.099,250,-0.383,414,-0.780,377,-0.426,307,-1.688,370,-4.565,296,-0.027,294
"Senior, Jack",0.066,135,-0.173,324,-0.891,392,-0.694,366,-1.693,371,-4.331,290,0.006,175
"Brehm, Ryan",-0.067,226,-0.312,400,-0.711,368,-0.602,345,-1.693,372,9.687,50,-0.109,425
"Morrison, James",0.065,136,-0.144,300,-0.927,395,-0.698,368,-1.704,373,-20.314,418,0.043,68
"Sabbatini, Rory",0.044,154,0.094,89,-0.960,398,-0.890,391,-1.712,374,-13.690,393,-0.020,274
"Sterne, Richard",-0.389,406,-0.209,349,-0.785,378,-0.334,276,-1.718,375,-5.964,319,0.001,190
"Leon, Hugo",-0.218,338,-0.015,187,-0.820,383,-0.667,359,-1.720,376,-3.438,270,-0.064,377
"Landry, Andrew",-0.161,298,-0.179,330,-1.009,406,-0.380,295,-1.728,377,-11.273,373,0.053,47
"Harding, Justin",-0.028,195,-0.133,285,-0.673,365,-0.904,394,-1.738,378,-7.880,338,0.008,167
"McGreevy, Max",-0.309,378,-0.008,181,-0.846,387,-0.593,339,-1.757,379,-10.471,368,-0.016,262
"Broberg, Kristoffer",-0.761,429,-0.354,406,-0.456,319,-0.189,219,-1.759,380,1.741,176,-0.013,248
"Lemke, Niklas",-0.306,376,-0.107,261,-0.734,372,-0.617,348,-1.765,381,6.175,91,-0.073,397
"Elvira Mijares, Ignacio",-0.404,407,-0.166,318,-0.678,367,-0.533,332,-1.781,382,-6.115,323,-0.010,228
"Stanley, Kyle",-0.830,431,-0.301,397,-0.388,288,-0.267,258,-1.786,383,-5.906,316,0.038,75
"Pavan, Andrea",0.243,56,0.205,36,-0.311,262,-2.010,430,-1.872,384,-14.821,399,-0.128,430
"Havret, Gregory",-0.241,351,-0.241,367,-0.724,370,-0.666,358,-1.872,385,-20.876,420,0.045,63
"Garcia Rodriguez, Sebastian",-0.096,247,0.008,162,-0.956,397,-0.850,385,-1.894,386,-0.590,213,-0.085,411
"Warren, Marc",-0.099,249,-0.481,422,-0.757,376,-0.600,344,-1.937,387,-4.253,287,-0.055,364
"Roussel, Robin",-0.163,300,-0.207,346,-0.917,394,-0.658,356,-1.944,388,-11.732,379,0.009,164
"Dubuisson, Victor",-0.467,417,-0.220,355,-0.558,342,-0.711,373,-1.957,389,-1.323,228,-0.027,291
"Gallacher, Stephen",-0.067,224,-0.110,264,-1.038,409,-0.770,381,-1.985,390,-2.670,254,-0.046,346
"Bertasio, Nino",-0.342,389,-0.365,409,-0.407,299,-0.887,389,-2.001,391,7.775,71,-0.066,383
"Paisley, Chris",-0.016,189,0.060,116,-0.972,403,-1.091,412,-2.020,392,-17.533,410,-0.050,356
"Ford, Matt",-0.083,239,-0.035,204,-0.977,404,-0.958,398,-2.053,393,-24.172,428,0.005,179
"Suri, Julian",-0.219,339,0.053,123,-1.297,425,-0.596,342,-2.059,394,-1.089,222,-0.060,372
"Ros, Pep Angles",-0.088,242,-0.134,287,-0.812,380,-1.048,410,-2.082,395,4.403,119,-0.085,412
"Bryan, Wesley",-0.234,346,0.063,113,-0.609,353,-1.332,419,-2.113,396,-5.740,313,-0.094,417
"Watney, Nick",-0.145,288,-0.162,316,-0.502,327,-1.323,418,-2.131,397,-1.835,238,-0.099,419
"Kearney, Niall",-0.237,347,-0.136,290,-0.857,389,-0.908,395,-2.138,398,-8.840,347,0.025,109
"Horsey, David",-0.281,366,-0.201,344,-0.963,400,-0.735,378,-2.180,399,-18.623,415,0.071,23
"Stalter, Joel",-0.019,192,0.022,149,-0.972,402,-1.248,416,-2.217,400,-11.867,380,-0.065,380
"Drysdale, David",-0.330,386,-0.177,327,-1.040,410,-0.671,361,-2.218,401,-19.941,417,0.109,4
"Bjorn, Thomas",-0.375,401,-0.104,257,-0.820,382,-0.972,400,-2.271,402,-21.242,422,0.007,171
"Colsaerts, Nicolas",-0.226,342,-0.491,424,-0.552,340,-1.025,407,-2.295,403,4.237,123,-0.068,388
"Jorgensen, Oliver",-0.387,405,-0.564,429,-0.982,405,-0.380,296,-2.313,404,3.243,144,-0.082,410
"Fdez-Castano, Gonzalo",-0.207,328,-0.037,206,-1.065,412,-1.015,405,-2.323,405,-12.360,383,-0.046,348
"Porteous, Garrick",-0.511,420,-0.567,430,-0.831,384,-0.433,311,-2.341,406,2.085,170,-0.012,238
"Brown, Steven",-0.159,295,-0.340,404,-1.123,417,-0.730,377,-2.352,407,-7.563,336,0.010,162
"Coupland, Dave",-0.110,259,-0.279,384,-1.321,426,-0.650,355,-2.361,408,-17.061,408,0.048,57
"Farr, Oliver",-0.278,364,-0.284,386,-0.881,391,-0.919,396,-2.361,409,-13.993,394,0.069,25
"Jacquelin, Raphael",-0.377,402,-0.014,186,-0.965,401,-1.006,403,-2.363,410,-18.529,414,0.018,139
"Hend, Scott",-0.544,422,-0.298,396,-1.021,407,-0.505,329,-2.368,411,3.313,141,-0.063,375
"Antcliff, Maverick",-0.652,427,-0.265,382,-0.723,369,-0.770,382,-2.409,412,-11.703,378,0.035,83
"Gay, Brian",0.170,79,0.012,157,-1.242,421,-1.381,420,-2.441,413,-15.133,402,-0.042,336
"Van Pelt, Bo",-0.362,392,-0.119,272,-0.962,399,-1.024,406,-2.467,414,-8.809,345,-0.041,332
"Singh Brar, Jack",0.023,165,-0.552,428,-1.089,414,-0.960,399,-2.579,415,-8.137,342,-0.019,271
"Quiros, Alvaro",-0.406,409,-0.190,338,-1.057,411,-0.984,401,-2.637,416,3.293,142,-0.063,376
"Pigem, Carlos",-0.295,374,-0.380,412,-1.252,422,-0.781,384,-2.708,417,-3.339,266,-0.078,403
"Kim, Sihwan",-0.107,256,-0.020,195,-1.097,415,-1.570,425,-2.794,418,-11.381,375,-0.046,347
"McEvoy, Richard",-0.468,418,-0.063,229,-1.098,416,-1.211,415,-2.841,419,-23.189,425,0.061,36
"Caldwell, Jonathan",-0.034,199,-0.313,401,-1.272,423,-1.283,417,-2.901,420,-16.308,405,0.003,184
"Li, Haotong",0.182,76,-0.291,391,-0.937,396,-1.883,429,-2.929,421,0.022,205,-0.147,431
"Gagli, Lorenzo",-0.129,277,-0.170,320,-1.230,420,-1.437,421,-2.966,422,-21.587,423,-0.014,251
"Thompson, Curtis",-0.465,416,-0.385,415,-1.289,424,-0.890,392,-3.029,423,6.756,85,-0.094,416
"Sharvin, Cormac",-0.042,203,-0.142,296,-1.468,427,-1.453,423,-3.104,424,-2.633,253,-0.107,423
"Bjerregaard, Lucas",-0.292,373,-0.246,370,-1.146,418,-1.446,422,-3.130,425,3.438,139,-0.111,427
"Fisher, Oliver",-0.179,311,-0.232,360,-1.208,419,-1.612,427,-3.231,426,-11.325,374,-0.081,407
"Howell, David",0.070,128,-0.143,297,-1.523,429,-1.687,428,-3.282,427,-24.341,429,-0.030,299
"Storm, Graeme",-0.317,380,-0.124,277,-1.854,431,-1.109,413,-3.404,428,-23.187,424,0.014,147
"Porteous, Haydn",-0.374,399,-0.086,240,-1.518,428,-1.585,426,-3.563,429,-0.828,217,-0.111,426
"Wood, Chris",0.022,166,-0.211,351,-1.087,413,-2.475,431,-3.750,430,-20.963,421,-0.059,370
"Hansen, Joachim B",-0.271,362,-0.667,431,-1.597,430,-1.535,424,-4.069,431,0.706,190,-0.048,350
