"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"DeAndre Hopkins","TEN","All Defenders","JAX","47.90269662921349","31.304805224191583"
"DeAndre Hopkins","TEN","Gregory Junior","JAX","64.81","9.496963382619919"
"DeAndre Hopkins","TEN","Darious Williams","JAX","19.759999999999998","9.496963382619919"
"DeAndre Hopkins","TEN","Tre Herndon","JAX","56.57","12.310878458951747"
"Robert Woods","HST","All Defenders","ARZ","52.106577946768056","30.697536365510185"
"Robert Woods","HST","Marco Wilson","ARZ","74.62","10.504860353216413"
"Robert Woods","HST","Starling Thomas V","ARZ","46.19","10.504860353216413"
"Robert Woods","HST","Garrett Williams","ARZ","34.11","9.687815659077359"
"Keenan Allen","LAC","All Defenders","GB","87.54938914027149","38.55938613853433"
"Keenan Allen","LAC","Corey Ballentine","GB","78.99000000000001","7.633362640546956"
"Keenan Allen","LAC","Carrington Valentine","GB","90.95","7.633362640546956"
"Keenan Allen","LAC","Keisean Nixon","GB","89.24","23.292660857440424"
"Adam Thielen","CAR","All Defenders","DAL","66.22679217958002","34.95926818210788"
"Adam Thielen","CAR","DaRon Bland","DAL","23","10.328299361549613"
"Adam Thielen","CAR","Stephon Gilmore","DAL","70.55","10.328299361549613"
"Adam Thielen","CAR","Jourdan Lewis","DAL","94.32000000000001","14.302669459008653"
"Mike Evans","TB","All Defenders","SF","60.060910871694425","31.624370508283533"
"Mike Evans","TB","Ambry Thomas","SF","58.75","11.398401907001313"
"Mike Evans","TB","Charvarius Ward","SF","48.230000000000004","11.398401907001313"
"Mike Evans","TB","Deommodore Lenoir","SF","77.03","8.82756669428091"
"Odell Beckham Jr.","BLT","All Defenders","CIN","44.867014925373134","25.26654561048881"
"Odell Beckham Jr.","BLT","Cam Taylor-Britt","CIN","33.5","11.439082838579509"
"Odell Beckham Jr.","BLT","DJ Turner II","CIN","56.96","11.439082838579509"
"Odell Beckham Jr.","BLT","Mike Hilton","CIN","41.39","2.3883799333297877"
"Brandin Cooks","DAL","All Defenders","CAR","55.603301630434785","32.9801793708009"
"Brandin Cooks","DAL","Donte Jackson","CAR","28.299999999999997","11.874656974541084"
"Brandin Cooks","DAL","CJ Henderson","CAR","89.61","11.874656974541084"
"Brandin Cooks","DAL","Troy Hill","CAR","46.98","9.230865421718729"
"Davante Adams","LV","All Defenders","MIA","68.09338618346546","34.99353849240509"
"Davante Adams","LV","Jalen Ramsey","MIA","40.77","12.047605551179101"
"Davante Adams","LV","Xavien Howard","MIA","86.22","12.047605551179101"
"Davante Adams","LV","Kader Kohou","MIA","78.25999999999999","10.898327390046882"
"Allen Robinson II","PIT","All Defenders","CLV","12.812504472271915","32.79970360503071"
"Allen Robinson II","PIT","Martin Emerson Jr.","CLV","23.93","6.571675856464114"
"Allen Robinson II","PIT","Denzel Ward","CLV","15.939999999999998","6.571675856464114"
"Allen Robinson II","PIT","Greg Newsome II","CLV","8.05","19.656351892102478"
"Amari Cooper","CLV","All Defenders","PIT","69.6582320441989","30.932786550233153"
"Amari Cooper","CLV","Levi Wallace","PIT","89.03999999999999","11.245178756935589"
"Amari Cooper","CLV","Joey Porter Jr.","PIT","42.730000000000004","11.245178756935589"
