player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,10,7,0,2,0,,,2.0,,,0,0,,54.6,0,,0.0,0,0,0.0,0,1,14.3,51,1,1,0,0,0,0,0.0,,0,0,12.0,100.0,5.1,6.0,6.0,0,0,0.0,59.2,0,13,50.0,1,0,118.8,1,6,85.7,117,3,1,1,0,13,1,2.2,13.0
Brandon Graham,5538,ED,PHI,9,11,0,24,0,,,2.9,,,0,0,,67.6,0,,0.0,0,0,0.0,0,1,9.1,35,2,1,0,0,0,0,0.0,,0,0,,,15.7,,,0,0,,52.8,0,,100.0,1,0,0.0,0,8,72.7,51,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,7,232,0,10,0,6.8,60.0,98.0,15.7,9.4,0,1,20.0,76.0,1,12,0.0,0,1,67.1,3,50,21.6,51,2,5,5,1,18,6,0.4,6.0,0,1,6.2,100.0,100.0,25.2,25.2,0,0,0.0,68.3,0,18,0.0,0,0,102.5,5,133,57.3,133,3,17,5,0,43,12,0.3,8.6
Jerry Hughes,5556,ED,HST,9,5,0,13,0,,,4.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,24,0,0,0,0,0,0,0.0,,0,0,,,3.2,,,0,0,,64.1,0,,0.0,0,0,0.0,0,3,60.0,94,2,1,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,6,6,0,4,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,,0,0,,,8.5,,,0,0,,61.9,0,,,0,0,0.0,0,5,83.3,59,0,0,0,0,0,0,0.0,
Patrick Peterson,6157,CB,PIT,9,385,0,25,0,13.7,68.4,99.3,9.5,6.5,0,1,5.3,29.5,0,52,40.0,2,1,148.5,13,139,36.1,140,0,3,19,3,227,84,1.8,17.5,0,1,6.4,60.0,97.4,20.2,12.1,0,1,6.7,74.5,1,29,16.7,2,1,50.7,9,191,49.6,196,2,9,15,0,95,74,0.5,10.6
Cameron Jordan,6176,ED,NO,10,9,0,20,0,,,5.4,,,0,0,,67.6,0,,50.0,1,0,0.0,0,6,66.7,111,0,1,0,0,0,0,0.0,,0,0,,,0.9,,,0,0,,75.1,0,,33.3,1,0,0.0,0,2,22.2,214,3,2,0,0,0,0,0.0,
Justin Houston,6222,ED,CAR,7,19,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,,0,1,-7.0,100.0,21.0,16.0,16.0,0,0,0.0,83.5,0,0,0.0,0,0,79.2,1,17,89.5,81,4,3,1,0,0,7,0.0,0.0
Nick Bellore,6515,LB,SEA,3,2,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,9,317,0,9,0,10.3,58.3,100.0,8.5,5.0,0,4,16.7,64.2,1,23,8.3,1,2,91.3,14,134,42.3,134,2,11,24,2,174,45,1.5,12.4,0,4,10.1,50.0,100.0,17.9,8.9,0,4,22.2,66.1,1,68,5.9,1,3,80.8,9,176,55.5,176,3,12,18,1,180,91,1.1,20.0
