id,player,team,opponent,position,salary,ownership
20851442,Jonathan Taylor,IND,JAC,RB,9300,20.8
20851780,Justin Jefferson,MIN,CHI,WR,8100,20.5
20851468,James Conner,ARI,SEA,RB,6300,19.6
20851772,Cooper Kupp,LAR,SF,WR,9700,19.6
20851804,Christian Kirk,ARI,SEA,WR,6000,18.6
20851490,D'Onta Foreman,TEN,HOU,RB,5700,17.9
20851790,A.J. Brown,TEN,HOU,WR,7000,15.7
20852278,Zach Ertz,ARI,SEA,TE,5300,15.5
20851460,David Montgomery,CHI,MIN,RB,6800,15.1
20851476,Devin Singletary,BUF,NYJ,RB,6000,14.3
20852270,George Kittle,SF,LAR,TE,6700,14.2
20851782,Stefon Diggs,BUF,NYJ,WR,7800,14.2
20851480,Sony Michel,LAR,SF,RB,6000,14.0
20851352,Kyler Murray,ARI,SEA,QB,7400,12.5
20851806,Michael Pittman Jr.,IND,JAC,WR,5900,12.3
20851814,D.J. Moore,CAR,TB,WR,5800,12.2
20852587,Cleveland Browns,CLE,CIN,D,2600,12.2
20851349,Josh Allen,BUF,NYJ,QB,8100,11.2
20851500,Ke'Shawn Vaughn,TB,CAR,RB,5300,11.1
20852272,Rob Gronkowski,TB,CAR,TE,6300,9.5
20851854,Cole Beasley,BUF,NYJ,WR,4800,9.4
20851800,Brandin Cooks,HOU,TEN,WR,6300,9.3
20851890,Antoine Wesley,ARI,SEA,WR,4100,8.9
20851448,Dalvin Cook,MIN,CHI,RB,7800,8.8
20851810,Marquise Brown,BAL,PIT,WR,5900,8.8
20852570,Buffalo Bills,BUF,NYJ,D,3700,8.6
20851826,A.J. Green,ARI,SEA,WR,5400,8.1
20851361,Tyler Huntley,BAL,PIT,QB,5700,8.0
20852296,Cole Kmet,CHI,MIN,TE,3400,7.9
20852568,Tampa Bay Buccaneers,TB,CAR,D,4000,7.3
20851812,Odell Beckham Jr.,LAR,SF,WR,5800,7.3
20851355,Matthew Stafford,LAR,SF,QB,6700,7.3
20852276,Dawson Knox,BUF,NYJ,TE,5400,7.3
20852280,Mike Gesicki,MIA,NE,TE,5100,7.0
20851359,Ryan Tannehill,TEN,HOU,QB,6000,7.0
20851850,Gabriel Davis,BUF,NYJ,WR,4900,6.8
20851876,Cyril Grayson,TB,CAR,WR,4400,6.7
20851836,Chase Claypool,PIT,BAL,WR,5100,6.4
20851834,Van Jefferson,LAR,SF,WR,5100,5.9
20851528,Michael Carter,NYJ,BUF,RB,5000,5.8
20851351,Tom Brady,TB,CAR,QB,7500,5.7
20852576,Washington Football Team,WAS,NYG,D,3100,5.7
20852580,Minnesota Vikings,MIN,CHI,D,2900,5.7
20852282,Pat Freiermuth,PIT,BAL,TE,4600,5.7
20852268,Mark Andrews,BAL,PIT,TE,7500,5.6
20851464,Rashaad Penny,SEA,ARI,RB,6500,5.6
20851808,Darnell Mooney,CHI,MIN,WR,5900,5.5
20851788,Mike Evans,TB,CAR,WR,7100,5.2
20851840,Marquez Callaway,NO,ATL,WR,5000,5.1
20851356,Russell Wilson,SEA,ARI,QB,6300,5.1
