player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Kenny Moore II,51596,CB,IND,7,157,8.7,6.0,14,0,119.7,18,26,3,134,81,0.85
Lavonte David,7060,LB,TB,9,43,8.6,7.2,30,0,125.7,5,6,1,28,15,0.65
Jourdan Lewis,11846,CB,DAL,8,171,8.6,6.1,9,0,81.5,20,28,0,134,113,0.78
Deommodore Lenoir,55686,CB,SF,8,206,8.6,5.7,28,2,61.1,24,36,0,230,140,1.12
Jalen Pitre,57737,CB,HST,9,198,8.6,6.2,13,1,126.7,23,32,4,293,142,1.48
Dane Jackson,32989,CB,CAR,2,17,8.5,5.7,5,0,122.2,2,3,1,18,8,1.06
Brandon Jones,43049,S,DEN,9,34,8.5,6.8,10,0,85.8,4,5,0,23,18,0.68
Eric Kendricks,9478,LB,DAL,6,17,8.5,8.5,9,0,118.8,2,2,0,58,27,3.41
Edgerrin Cooper,124311,LB,GB,8,17,8.5,5.7,12,0,95.1,2,3,0,27,33,1.59
Cameron Mitchell,97340,CB,CLV,9,68,8.5,5.7,8,0,107.3,8,12,1,63,46,0.93
Roger McCreary,83176,CB,TEN,8,187,8.5,6.4,31,0,83.8,22,29,0,129,136,0.69
Ja'Marcus Ingram,55738,CB,BUF,5,68,8.5,5.7,4,2,75.3,8,12,1,85,59,1.25
Jaylinn Hawkins,51423,S,NE,8,25,8.3,6.3,19,0,134.4,3,4,1,29,-1,1.16
Kyler Gordon,83451,CB,CHI,6,116,8.3,6.1,6,0,97.9,14,19,0,157,88,1.35
Arthur Maulet,12224,CB,BLT,2,25,8.3,5.0,3,0,72.9,3,5,0,25,11,1.0
Rodney McLeod,7271,S,CLV,9,41,8.2,4.6,8,0,97.9,5,9,1,11,7,0.27
Derwin James Jr.,51368,S,LAC,7,81,8.1,5.8,27,0,147.0,10,14,2,154,75,1.9
Mike Hilton,10898,CB,CIN,8,170,8.1,6.1,7,0,88.5,21,28,0,161,116,0.95
Jamien Sherwood,83175,LB,NYJ,8,24,8.0,6.0,22,0,84.4,3,4,0,19,15,0.79
Mack Wilson Sr.,43190,LB,ARZ,9,40,8.0,5.7,1,0,86.0,5,7,0,41,46,1.03
Terrell Edmunds,51334,S,PIT,5,16,8.0,8.0,25,0,118.8,2,2,0,32,13,2.0
Willie Gay,57987,LB,NO,4,8,8.0,4.0,20,0,58.3,1,2,0,7,11,0.88
Nick Bolton,81322,LB,KC,6,16,8.0,8.0,16,0,118.8,2,2,0,30,16,1.88
Jonathan Jones,11217,CB,NE,7,24,8.0,8.0,19,0,118.8,3,3,0,47,4,1.96
Tykee Smith,99500,CB,TB,8,231,8.0,5.6,30,1,92.4,29,41,2,249,102,1.08
Tremaine Edmunds,50905,LB,CHI,7,32,8.0,6.4,6,0,92.5,4,5,0,31,40,0.97
Amik Robertson,55619,CB,DET,8,173,7.9,4.7,11,0,95.7,22,37,1,311,142,1.8
Tyler Nubin,97895,S,NYG,9,31,7.8,7.8,21,0,118.8,4,4,0,57,29,1.84
Mike Sainristil,97180,CB,WAS,8,70,7.8,6.4,32,0,126.7,9,11,2,54,55,0.77
Kaden Elliss,51485,LB,ATL,8,23,7.7,4.6,2,0,73.8,3,5,0,26,12,1.13
Noah Igbinoghene,61155,CB,WAS,8,145,7.6,5.0,32,0,87.0,19,29,1,131,44,0.9
Marcus Jones,55717,CB,NE,9,130,7.6,4.6,19,1,98.4,17,28,3,167,62,1.28
Cobie Durant,79126,CB,LA,5,61,7.6,5.1,26,1,88.9,8,12,1,110,47,1.8
Michael Carter II,60644,CB,NYJ,6,97,7.5,4.0,22,0,67.2,13,24,0,115,56,1.19
Divine Deablo,42208,LB,LV,6,15,7.5,7.5,23,0,97.9,2,2,0,15,0,1.0
Christian Gonzalez,131679,CB,NE,9,59,7.4,4.9,19,0,100.7,8,12,1,44,19,0.75
Taron Johnson,49511,CB,BUF,5,109,7.3,6.1,4,1,102.3,15,18,1,174,74,1.6
Logan Wilson,29623,LB,CIN,8,29,7.3,5.8,7,0,86.7,4,5,0,24,15,0.83
Ugo Amadi,49352,CB,NO,3,29,7.3,4.1,20,0,116.7,4,7,1,46,17,1.59
Drue Tranquill,51276,LB,KC,7,22,7.3,4.4,16,0,80.4,3,5,0,34,10,1.55
Cor'Dale Flott,98834,CB,NYG,6,29,7.3,7.3,21,0,158.3,4,4,1,52,16,1.79
Brian Branch,123907,S,DET,6,44,7.3,3.7,11,1,35.8,6,12,0,77,24,1.75
Daiyan Henley,61500,LB,LAC,8,36,7.2,6.0,27,0,88.2,5,6,0,31,27,0.86
Julian Love,51081,S,SEA,9,50,7.1,4.2,29,0,67.7,7,12,0,49,24,0.98
Raekwon McMillan,11809,LB,NE,5,7,7.0,7.0,19,0,112.5,1,1,0,11,4,1.57
Kei'Trel Clark,104163,CB,ARZ,2,21,7.0,5.3,1,0,145.8,3,4,1,40,21,1.9
Tyrann Mathieu,7850,S,NO,7,21,7.0,7.0,20,0,118.8,3,3,0,61,40,2.9
Charles Snowden,62775,ED,LV,5,7,7.0,7.0,23,0,118.8,1,1,0,27,7,3.86
Kool-Aid McKinstry,146602,CB,NO,4,14,7.0,7.0,20,0,102.1,2,2,0,17,14,1.21
P.J. Locke,51189,S,DEN,7,35,7.0,7.0,10,0,82.5,5,5,0,19,8,0.54
David Long Jr.,29367,LB,MIA,6,14,7.0,7.0,17,0,104.2,2,2,0,18,13,1.29
C.J. Gardner-Johnson,49371,S,PHI,8,35,7.0,5.0,24,0,138.1,5,7,2,62,24,1.77
L'Jarius Sneed,40588,CB,TEN,3,7,7.0,3.5,31,0,95.8,1,2,0,26,8,3.71
Andru Phillips,124075,CB,NYG,8,138,6.9,5.8,21,0,113.9,20,24,1,192,129,1.39
Jason Pinnock,56144,S,NYG,8,27,6.8,5.4,21,0,79.2,4,5,0,14,10,0.52
Donovan Wilson,49408,S,DAL,7,27,6.8,5.4,9,0,100.0,4,5,0,40,24,1.48
Jordan Whitehead,49196,S,TB,9,54,6.8,6.0,30,0,142.6,8,9,1,84,34,1.56
Eddie Jackson,11867,S,BLT,7,20,6.7,6.7,3,0,118.8,3,3,0,50,4,2.5
Devon Witherspoon,101388,CB,SEA,8,181,6.7,5.0,29,0,94.6,27,36,0,259,211,1.43
Bobby Okereke,50954,LB,NYG,9,33,6.6,5.5,21,0,127.8,5,6,1,31,26,0.94
Ja'Quan McMillian,100931,CB,DEN,9,234,6.5,5.0,10,1,91.1,36,47,1,304,166,1.3
Marcus Maye,11794,S,MIA,5,13,6.5,4.3,17,0,72.9,2,3,0,11,13,0.85
Payton Wilson,77127,LB,PIT,6,13,6.5,6.5,25,0,114.6,2,2,0,23,12,1.77
Kyle Dugger,90621,S,NE,5,26,6.5,5.2,19,0,87.5,4,5,0,25,30,0.96
Trenton Simpson,122157,LB,BLT,9,26,6.5,4.3,3,0,92.4,4,6,0,50,25,1.92
Isaiah McDuffie,57754,LB,GB,7,32,6.4,4.6,12,0,87.8,5,7,0,44,26,1.38
Alex Anzalone,11831,LB,DET,7,51,6.4,5.1,11,0,82.9,8,10,0,39,23,0.76
Alontae Taylor,83469,CB,NO,9,205,6.4,5.0,20,0,115.3,32,41,2,319,178,1.56
Chris Lammons,49368,CB,IND,3,51,6.4,5.7,14,0,108.8,8,9,0,91,45,1.78
Ernest Jones,81399,LB,SEA,7,32,6.4,5.3,29,0,88.2,5,6,0,31,28,0.97
Jordyn Brooks,50851,LB,MIA,8,45,6.4,4.1,17,0,82.0,7,11,0,71,36,1.58
Jerome Baker,28091,LB,TEN,5,19,6.3,3.8,31,0,83.8,3,5,0,38,18,2.0
Camryn Bynum,38408,S,MIN,8,44,6.3,4.9,18,0,141.2,7,9,1,81,38,1.84
Chamarri Conner,76662,S,KC,8,76,6.3,5.1,16,0,98.3,12,15,0,114,110,1.5
Fred Warner,51222,LB,SF,7,31,6.2,5.2,28,0,97.2,5,6,0,44,30,1.42
Dee Alford,110542,CB,ATL,9,247,6.2,4.6,2,0,106.6,40,54,3,314,103,1.27
Antonio Johnson,124326,S,JAX,9,37,6.2,4.6,15,0,147.9,6,8,1,84,39,2.27
Budda Baker,11791,S,ARZ,9,43,6.1,5.4,1,0,110.4,7,8,0,84,25,1.95
D'Anthony Bell,111578,S,CLV,2,6,6.0,6.0,8,0,91.7,1,1,0,6,2,1.0
Anfernee Orji,98568,LB,NO,3,6,6.0,6.0,20,0,100.0,1,1,0,8,1,1.33
Jordan Poyer,8000,S,MIA,7,18,6.0,4.5,17,0,90.6,3,4,0,25,13,1.39
Javon Bullard,146726,S,GB,9,90,6.0,4.5,12,0,96.0,15,20,0,151,81,1.68
Tariq Woolen,61790,CB,SEA,3,6,6.0,6.0,29,0,79.2,1,1,0,-1,2,-0.17
Christian Elliss,61853,LB,NE,5,6,6.0,6.0,19,0,108.3,1,1,0,10,5,1.67
Zyon McCollum,66769,CB,TB,5,6,6.0,3.0,30,1,93.8,1,2,1,24,0,4.0
Robert Spillane,50918,LB,LV,7,12,6.0,6.0,23,0,85.4,2,2,0,9,7,0.75
Troy Reeder,38268,LB,LA,5,12,6.0,3.0,26,0,60.4,2,4,0,16,3,1.33
Brandon Stephens,45644,CB,BLT,6,12,6.0,6.0,3,0,91.7,2,2,0,12,4,1.0
Denzel Ward,49558,CB,CLV,3,6,6.0,6.0,8,0,108.3,1,1,0,10,9,1.67
Jevon Holland,83873,S,MIA,6,23,5.8,3.8,17,0,79.2,4,6,0,31,24,1.35
Nick Scott,49012,S,CAR,6,34,5.7,4.3,5,0,129.7,6,8,1,49,16,1.44
Jaquan Brisker,101665,S,CHI,4,17,5.7,5.7,6,1,79.2,3,3,0,60,8,3.53
Byron Murphy Jr.,44027,CB,MIN,8,112,5.6,4.0,18,2,77.4,20,28,1,226,125,2.02
E.J. Speed,94351,LB,IND,8,39,5.6,4.9,14,0,97.9,7,8,0,60,41,1.54
Artie Burns,10659,CB,SEA,1,11,5.5,2.8,29,0,66.7,2,4,0,22,20,2.0
Quay Walker,82547,LB,GB,5,22,5.5,3.1,12,0,75.3,4,7,0,43,14,1.95
De'Vondre Campbell,10749,LB,SF,8,44,5.5,5.5,28,0,91.1,8,8,0,47,16,1.07
Nick Cross,97514,S,IND,9,66,5.5,3.7,14,1,102.3,12,18,3,122,34,1.85
Ar'Darius Washington,77848,S,BLT,9,82,5.5,4.1,3,0,124.0,15,20,2,125,37,1.52
Quandre Diggs,9633,S,TEN,6,11,5.5,2.8,31,0,56.3,2,4,0,5,6,0.45
Christian Braswell,56207,CB,JAX,2,22,5.5,5.5,15,0,93.8,4,4,0,26,38,1.18
Justin Reid,49048,S,KC,8,54,5.4,4.9,16,0,149.8,10,11,2,115,36,2.13
Xavier Woods,11946,S,CAR,9,43,5.4,4.3,5,0,127.1,8,10,1,65,24,1.51
Henry To'oTo'o,98982,LB,HST,7,21,5.3,4.2,13,0,134.6,4,5,1,34,22,1.62
Jahlani Tavai,51055,LB,NE,8,21,5.3,3.0,19,1,26.8,4,7,0,28,17,1.33
DeShon Elliott,28854,S,PIT,8,80,5.3,4.2,25,0,116.4,15,19,1,147,72,1.84
Trevon Diggs,41817,CB,DAL,8,21,5.3,3.5,9,0,149.3,4,6,3,91,24,4.33
Kyzir White,44485,LB,ARZ,7,16,5.3,5.3,1,0,115.3,3,3,0,35,24,2.19
Quincy Williams,49779,LB,NYJ,9,31,5.2,3.9,22,0,128.1,6,8,1,46,20,1.48
Christian Roland-Wallace,97374,CB,KC,4,41,5.1,4.1,16,1,95.4,8,10,1,84,28,2.05
J.J. Russell,57958,LB,TB,3,5,5.0,5.0,30,0,131.3,1,1,1,6,6,1.2
Chau Smith-Wade,131956,CB,CAR,5,55,5.0,3.9,5,0,94.6,11,14,0,94,68,1.71
John Johnson III,11847,S,LA,2,10,5.0,5.0,26,0,112.5,2,2,0,22,5,2.2
DeMarvion Overshown,76729,LB,DAL,6,10,5.0,5.0,9,0,83.3,2,2,0,8,6,0.8
Josh Sweat,50120,ED,PHI,2,5,5.0,5.0,24,0,118.8,1,1,0,13,7,2.6
SirVocea Dennis,99767,LB,TB,4,5,5.0,5.0,30,0,100.0,1,1,0,8,13,1.6
Troy Dye,28251,LB,LAC,3,5,5.0,5.0,27,0,118.8,1,1,0,13,6,2.6
Brandin Echols,98900,CB,NYJ,4,5,5.0,5.0,22,0,112.5,1,1,0,11,11,2.2
Reddy Steward,97289,CB,CHI,1,10,5.0,3.3,6,0,109.7,2,3,0,39,18,3.9
Myles Bryant,43336,CB,HST,1,5,5.0,5.0,13,0,91.7,1,1,0,6,0,1.2
Antonio Hamilton Sr.,11353,CB,ATL,1,19,4.8,4.8,2,0,147.9,4,4,3,40,16,2.11
Kamren Curl,55800,S,LA,8,28,4.7,3.5,26,0,91.1,6,8,0,51,33,1.82
Demani Richardson,98852,S,CAR,2,14,4.7,3.5,5,0,101.0,3,4,0,35,31,2.5
Jalen Reeves-Maybin,11879,LB,DET,6,23,4.6,4.6,11,0,95.8,5,5,0,35,12,1.52
Christian Izien,83360,S,TB,6,45,4.5,3.8,30,0,96.9,10,12,0,87,73,1.93
Carlton Davis III,49335,CB,DET,8,27,4.5,4.5,11,0,154.2,6,6,1,69,23,2.56
