player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Quinton Jefferson,10781,DI,CLV,5,4,0,,0,0,8,0,0,59.7,50.7,81.3,54.9,49.2,48.4,1,4,0,0,,16.7,1,0,0,0.0,0,1,0,0,0,1,139,139,2,48,3,86,0,0,87,51,0,2,1,0,0,6,0,0,0,
DJ Reader,10800,DI,DET,7,3,0,,0,0,11,0,0,60.0,67.8,83.8,70.4,59.2,36.3,3,6,0,0,,12.5,1,0,0,0.0,0,1,0,0,0,1,213,213,113,99,0,1,0,0,132,80,0,5,4,0,0,10,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,6,3,0,44.4,0,0,18,0,0,66.6,46.5,77.4,47.5,30.2,40.6,0,1,0,2,18,20.0,3,1,0,13.9,4,0,0,87,0,54,94,4,0,0,4,0,0,90,12,28,2,5,9,0,9,1,0,31,14,7.8
Elandon Roberts,10848,LB,PIT,8,3,0,76.9,0,1,25,0,0,56.0,89.9,76.9,76.9,93.3,53.3,1,0,0,0,57,17.4,4,0,0,109.8,10,1,0,156,1,74,174,1,0,0,1,0,0,173,10,90,16,14,16,4,13,2,0,136,114,13.6
Jalen Mills,10867,S,NYJ,4,6,0,23.1,0,0,22,0,0,67.7,67.2,80.1,56.9,60.1,37.5,0,0,0,0,21,24.0,6,2,1,39.6,3,0,0,89,4,122,220,6,0,0,6,0,94,214,2,96,27,7,13,1,13,0,0,39,18,13.0
Mike Hilton,10898,CB,CIN,8,5,0,76.7,0,0,7,0,0,70.0,75.2,34.7,47.7,91.2,72.2,1,1,0,0,21,8.6,3,1,1,90.3,23,0,0,46,0,192,360,12,0,0,12,0,1,348,28,140,301,15,27,4,30,2,0,175,138,7.6
Kyle Peko,11027,DI,DET,5,0,0,,0,0,11,0,0,,45.8,80.0,58.3,36.8,67.6,2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,86,86,51,32,1,2,0,0,61,25,0,1,1,1,0,2,0,0,0,
Michael Pierce,11101,DI,BLT,7,7,0,,0,0,3,0,0,60.1,68.6,82.3,64.7,65.6,61.8,1,7,0,0,,6.7,1,0,0,0.0,0,2,0,0,0,5,156,156,13,141,0,2,0,0,100,51,0,3,7,0,0,10,0,0,0,
Morgan Fox,11184,DI,LAC,8,3,1,,0,0,27,0,0,60.0,53.1,83.8,62.7,41.0,42.3,1,11,0,0,,14.3,2,0,0,0.0,0,4,0,2,0,4,270,268,2,121,24,121,0,2,178,88,0,10,9,0,0,16,0,0,0,
Jonathan Jones,11217,CB,NE,9,5,0,73.9,0,1,19,0,0,70.0,66.8,83.9,57.5,49.5,74.0,0,0,0,0,53,6.1,2,1,1,138.9,17,0,0,37,295,222,392,4,0,0,4,0,10,388,2,168,46,6,26,0,23,0,2,255,54,15.0
Roy Robertson-Harris,11341,DI,SEA,9,5,1,,1,0,29,0,0,55.5,55.5,65.0,57.1,57.0,34.4,2,8,0,0,,22.2,4,0,1,0.0,0,2,0,1,0,6,292,291,0,93,133,65,0,1,173,113,0,10,9,3,0,12,0,0,0,
C.J. Ham,11347,FB,MIN,1,1,0,,0,0,18,0,0,,60.0,60.0,,60.0,70.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Antonio Hamilton Sr.,11353,CB,ATL,1,0,0,100.0,0,0,2,0,0,33.4,28.4,74.4,52.9,28.5,27.3,0,0,0,0,23,50.0,2,0,0,147.9,4,0,0,6,1,22,39,0,0,0,0,0,0,39,3,14,32,2,2,0,4,0,3,40,16,10.0
Myles Garrett,11756,ED,CLV,9,2,0,100.0,0,2,8,0,0,60.3,91.3,21.1,92.7,72.3,81.0,5,29,0,0,7,5.9,1,0,5,95.8,1,7,0,7,0,11,415,408,1,7,391,9,0,7,236,168,0,19,14,3,1,41,0,7,2,7.0
Solomon Thomas,11758,DI,NYJ,9,5,0,,1,1,22,0,0,52.0,39.2,34.5,53.5,40.8,31.5,0,7,0,0,,23.5,4,1,2,0.0,0,3,0,0,0,1,247,247,3,96,52,96,0,0,133,113,0,6,8,0,0,10,0,0,0,
Jamal Adams,11761,S,TEN,3,2,0,100.0,0,0,31,0,0,37.7,49.8,72.3,,69.3,48.5,0,0,0,0,21,20.0,1,0,0,115.3,3,0,0,7,1,6,20,3,0,0,3,0,5,17,0,14,4,1,2,0,3,0,0,35,45,11.7
Marshon Lattimore,11766,CB,NO,7,5,0,57.1,1,0,20,0,0,71.6,69.5,85.8,55.3,54.1,67.0,0,2,0,0,18,9.1,3,2,2,74.4,8,0,0,26,362,257,410,5,0,0,5,0,0,405,2,151,17,7,25,0,14,2,0,83,41,10.4
Haason Reddick,11768,ED,NYJ,2,0,0,,0,0,22,0,0,,62.1,79.6,62.2,56.9,72.0,0,9,0,0,,100.0,1,0,0,0.0,0,2,0,1,0,0,71,70,0,0,69,1,0,1,51,20,0,1,0,0,0,11,0,0,0,
Derek Barnett,11769,ED,HST,8,2,0,,0,1,13,0,0,60.0,59.1,85.7,56.0,56.7,75.5,0,4,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,177,177,0,3,151,23,0,0,106,71,0,4,4,0,0,6,0,0,0,
Malik Hooker,11770,S,DAL,8,6,0,60.0,0,0,9,0,0,50.4,54.1,84.0,53.0,64.7,34.9,0,0,0,0,52,20.0,8,2,0,133.6,9,0,0,97,7,259,491,10,0,0,10,0,334,481,6,226,43,5,26,0,15,0,2,151,102,16.8
Marlon Humphrey,11771,CB,BLT,8,4,0,63.4,1,0,3,0,0,83.2,80.4,42.4,49.1,69.0,86.7,1,1,0,4,41,3.0,1,5,5,65.5,26,0,0,49,222,296,433,7,0,0,7,0,0,426,10,127,155,13,28,2,41,2,3,254,81,9.8
Jonathan Allen,11772,DI,WAS,6,0,0,,0,0,32,0,0,67.2,53.5,82.5,61.3,39.9,49.9,4,7,0,0,,12.5,2,0,0,0.0,0,2,0,2,0,0,229,227,12,157,3,55,0,2,143,86,0,10,14,1,0,13,0,0,0,
Adoree' Jackson,11773,CB,NYG,6,1,0,50.0,1,0,21,0,0,68.2,66.6,79.6,,50.7,57.3,0,0,0,0,28,14.3,1,2,2,69.4,3,0,0,4,84,79,93,0,0,0,0,0,0,93,0,14,5,3,5,0,6,0,0,37,14,12.3
Charles Harris,11777,ED,CAR,8,4,0,100.0,0,0,5,0,0,29.7,53.4,85.5,56.6,60.3,29.0,3,9,0,0,23,21.7,5,0,0,118.8,5,3,0,0,0,29,388,379,0,1,371,7,0,9,186,173,8,12,14,1,5,15,0,74,51,14.8
Jabrill Peppers,11780,S,NE,4,8,0,57.1,0,0,19,0,0,83.6,82.9,81.3,46.7,68.4,64.3,0,2,0,1,6,12.5,3,1,0,22.6,4,0,0,104,9,143,241,14,0,0,14,0,89,227,11,87,25,6,13,0,7,2,0,17,7,4.3
Takk McKinley,11781,ED,NYJ,7,3,0,,0,0,22,0,0,61.2,50.0,39.8,57.7,49.4,29.9,1,4,0,0,,20.0,2,0,1,0.0,0,1,0,1,0,3,130,129,0,1,123,5,0,1,67,60,0,4,5,1,0,6,0,0,0,
Tre'Davious White,11782,CB,LA,4,2,0,69.2,1,0,26,0,0,49.3,50.2,19.8,58.7,61.4,83.6,0,0,0,0,52,0.0,0,2,5,147.8,9,0,0,32,216,133,252,3,0,0,3,0,0,249,1,118,1,2,10,0,13,0,4,151,25,16.8
T.J. Watt,11785,ED,PIT,8,7,1,100.0,0,4,25,2,0,75.6,93.7,89.2,90.9,93.2,61.1,9,6,0,0,6,15.6,5,0,1,85.4,2,7,0,1,0,19,455,453,0,0,453,0,0,2,270,166,1,23,20,4,2,22,0,9,7,4.5
Kevin King,11788,CB,ATL,7,1,0,100.0,0,0,2,0,0,50.9,51.5,98.0,58.8,60.0,29.6,0,0,0,0,25,33.3,1,0,0,118.8,4,0,0,6,0,24,28,2,0,0,2,0,2,26,1,3,16,0,1,0,4,0,0,64,29,16.0
Budda Baker,11791,S,ARZ,9,23,0,83.3,0,0,1,0,0,67.5,70.5,86.2,39.0,76.6,58.0,0,4,0,0,44,15.9,17,2,0,128.5,25,0,0,209,2,327,578,7,0,0,7,0,282,571,16,235,78,31,67,5,30,4,2,285,134,11.4
Marcus Maye,11794,S,MIA,8,7,0,45.5,0,0,17,0,0,67.2,70.5,82.8,58.2,69.7,49.6,1,2,0,0,9,17.1,6,1,0,52.5,5,0,0,72,2,162,293,24,0,0,24,0,167,269,6,125,28,9,22,2,11,3,0,22,24,4.4
Marcus Williams,11797,S,BLT,8,2,0,78.6,1,0,3,1,0,47.6,50.9,50.9,55.1,68.8,79.9,0,0,0,0,33,6.9,2,1,2,155.4,11,0,0,114,2,364,518,16,0,0,16,0,349,502,3,151,37,3,25,0,14,0,2,165,54,15.0
Tyus Bowser,11802,ED,MIA,6,4,0,100.0,0,0,17,0,0,50.3,49.1,47.9,51.0,56.7,61.2,0,3,0,0,7,11.1,1,0,1,95.8,1,0,0,4,0,34,182,174,0,0,174,0,0,8,63,85,4,0,4,0,1,3,0,7,12,7.0
DeMarcus Walker,11806,ED,CHI,8,10,0,,0,0,6,0,0,67.8,67.9,88.5,65.5,59.3,58.4,5,13,0,0,,10.7,3,0,0,0.0,0,2,0,1,2,8,385,382,0,27,259,96,0,3,229,148,0,13,15,0,0,20,0,0,0,
Raekwon McMillan,11809,LB,NE,8,13,0,81.8,0,0,19,0,0,59.0,40.8,82.2,50.6,31.4,54.4,0,3,0,0,20,12.5,6,0,0,106.1,9,0,0,242,6,121,267,7,0,0,7,0,0,260,7,139,11,11,29,1,11,3,0,104,39,11.6
Dalvin Tomlinson,11810,DI,CLV,9,5,0,,0,0,8,0,0,57.7,71.8,84.7,67.1,69.1,35.1,3,5,0,0,,17.6,3,0,0,0.0,0,4,0,0,0,4,301,301,13,279,0,9,0,0,143,154,0,11,9,2,0,12,0,0,0,
Chidobe Awuzie,11815,CB,TEN,3,0,0,50.0,0,0,31,0,0,66.0,66.8,79.9,,65.3,44.1,0,0,0,0,19,20.0,1,0,0,63.9,3,0,0,8,97,63,110,3,0,0,3,0,0,107,0,47,2,1,4,0,6,0,0,29,13,9.7
Larry Ogunjobi,11820,DI,PIT,8,10,0,,0,0,25,0,0,,48.5,61.1,60.8,41.1,66.1,4,5,0,0,,4.8,1,0,1,0.0,0,2,0,1,0,0,274,273,4,134,6,129,0,1,171,103,0,9,10,3,0,11,0,0,0,
Ahkello Witherspoon,11821,CB,LA,5,0,0,76.9,1,0,26,0,0,60.8,61.8,81.9,,62.8,55.0,0,0,0,0,53,16.7,2,1,2,115.2,10,0,0,14,165,110,180,0,0,0,0,0,0,180,0,70,1,5,10,0,13,0,0,153,43,15.3
Dawuane Smoot,11823,ED,BUF,7,3,0,,0,1,4,0,0,62.5,57.6,57.2,62.9,51.5,29.8,2,3,0,0,,33.3,4,0,1,0.0,0,2,0,0,0,3,213,213,10,36,133,34,0,0,135,75,0,6,5,2,0,7,0,0,0,
Chris Wormley,11829,DI,BLT,1,1,0,,0,0,3,0,0,,68.5,76.5,56.7,70.3,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,18,5,7,0,0,15,15,0,2,3,0,0,1,0,0,0,
Duke Riley,11830,LB,MIA,6,0,0,100.0,0,0,17,0,0,78.7,68.2,70.5,53.4,56.9,77.1,0,0,0,0,4,0.0,0,0,0,83.3,1,0,0,12,0,6,17,2,0,0,2,0,0,15,3,8,3,1,2,0,1,0,0,4,2,4.0
Alex Anzalone,11831,LB,DET,7,8,0,77.5,0,0,11,0,0,72.4,65.7,83.9,55.9,50.9,62.1,2,2,0,0,33,11.8,6,2,1,101.6,31,1,0,335,19,286,456,28,0,0,28,0,2,428,39,131,72,19,37,4,40,5,1,255,134,8.2
Fabian Moreau,11836,CB,MIN,1,0,0,,0,0,18,0,0,,60.7,87.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,
Shaquill Griffin,11845,CB,MIN,8,1,0,45.5,1,0,18,0,0,58.1,60.5,82.9,,75.7,60.4,0,0,0,1,25,13.3,2,2,2,70.6,10,0,0,18,229,219,259,0,0,0,0,0,0,259,0,40,12,6,12,0,22,0,2,102,44,10.2
Jourdan Lewis,11846,CB,DAL,8,9,0,68.8,0,0,9,1,0,78.2,69.6,83.2,48.2,38.9,50.1,0,0,0,0,19,15.0,6,2,1,79.9,22,0,0,34,55,213,371,7,0,0,7,0,3,364,7,151,272,12,25,1,32,0,0,158,118,7.2
John Johnson III,11847,S,LA,2,3,0,80.0,0,0,26,0,0,88.5,90.7,81.0,,68.8,62.5,0,0,0,1,18,11.1,1,0,0,52.1,4,0,0,20,0,38,59,0,0,0,0,0,29,59,0,21,10,1,5,0,5,0,0,30,12,7.5
Montravius Adams,11848,DI,PIT,7,1,0,,0,0,25,0,0,60.0,51.0,80.6,57.7,40.8,48.3,0,2,0,0,,14.3,1,0,0,0.0,0,1,0,0,0,0,108,108,29,77,0,2,0,0,73,35,0,3,5,0,0,3,0,0,0,
Rasul Douglas,11854,CB,BUF,9,8,0,66.7,1,1,4,0,0,68.2,68.6,86.7,54.4,65.8,75.4,0,1,0,0,67,5.1,2,3,3,112.6,20,0,0,35,480,335,552,28,0,0,28,0,1,524,4,213,8,13,29,5,30,1,2,236,116,11.8
Trey Hendrickson,11858,ED,CIN,9,1,1,100.0,0,1,7,0,0,45.6,89.9,72.1,90.5,71.1,46.7,11,24,0,0,9,25.0,5,0,1,95.8,2,11,0,0,0,12,405,404,0,9,389,6,0,1,251,142,1,20,14,0,2,46,0,14,10,7.0
Eddie Jackson,11867,S,BLT,8,5,0,69.6,0,0,3,0,0,48.3,49.4,24.6,55.4,67.1,66.1,1,1,0,0,52,15.2,5,1,1,144.9,16,0,0,85,3,232,323,8,0,0,8,0,202,315,3,88,25,4,23,1,23,2,3,250,44,15.6
Rayshawn Jenkins,11868,S,SEA,6,6,0,90.0,0,0,29,1,1,66.9,57.4,81.8,40.5,42.0,55.1,0,1,0,0,30,16.7,7,0,0,119.0,18,0,0,146,3,207,387,10,0,0,10,0,169,377,16,164,59,13,29,0,20,1,1,171,75,9.5
Carl Lawson,11871,ED,DAL,6,2,0,,1,1,9,0,0,63.1,58.7,23.0,61.9,59.5,59.9,2,5,0,0,,14.3,1,0,2,0.0,0,3,0,0,0,5,157,156,0,0,149,7,0,1,93,59,0,5,4,0,0,10,0,0,0,
Mack Hollins,11873,WR,BUF,1,0,0,,0,0,4,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Jalen Reeves-Maybin,11879,LB,DET,8,2,0,100.0,0,1,11,0,0,69.4,62.5,0.0,54.3,53.5,58.9,0,1,0,0,20,15.4,2,0,1,101.9,9,0,0,55,7,80,111,12,0,0,12,0,7,99,12,19,30,4,9,0,9,1,0,76,40,8.4
Deatrich Wise Jr.,11886,ED,NE,9,5,0,,0,0,19,0,0,61.7,57.3,64.9,58.8,53.6,49.3,1,8,0,0,,12.5,2,0,1,0.0,0,3,0,2,0,0,283,280,0,24,180,76,0,3,185,98,0,8,9,1,0,12,0,0,0,
Carlos Watkins,11897,DI,DAL,7,3,0,,0,0,9,0,0,60.0,52.2,81.2,55.4,51.3,70.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,113,112,3,96,3,10,0,1,59,54,0,0,0,0,0,1,0,0,0,
Grover Stewart,11899,DI,IND,9,12,2,,0,1,14,1,0,57.0,75.3,68.0,68.8,74.0,37.4,2,6,0,0,,11.4,4,0,1,0.0,0,3,0,1,0,1,383,382,36,337,0,9,0,1,178,204,0,17,19,5,0,11,0,0,0,
Damontae Kazee,11904,S,PIT,6,1,0,75.0,0,0,25,0,0,60.7,62.8,77.9,,65.9,84.8,0,0,0,1,49,0.0,0,0,0,77.1,6,0,0,4,0,69,86,0,0,0,0,0,72,86,0,17,10,1,7,0,8,0,0,109,42,18.2
Anthony Walker Jr.,11916,LB,MIA,5,6,1,90.0,0,0,17,0,0,38.5,45.2,80.5,52.2,60.3,60.1,0,3,0,0,21,11.5,3,0,0,100.0,9,0,0,164,3,81,191,8,0,0,8,0,1,183,18,92,15,5,17,0,10,3,0,80,38,8.9
Davon Godchaux,11934,DI,NE,9,7,1,,0,0,19,0,0,,52.5,86.4,59.7,48.2,66.0,1,4,0,0,,2.8,1,0,0,0.0,0,0,0,0,0,0,422,421,125,223,31,42,0,1,196,226,0,22,28,1,0,5,0,0,0,
Chuck Clark,11941,S,NYJ,6,10,0,50.0,0,1,22,1,0,47.8,54.9,0.0,69.0,78.5,74.2,0,0,0,0,26,9.4,3,1,2,115.1,4,1,0,146,2,183,334,2,0,0,2,0,156,332,3,148,28,5,19,0,8,1,1,61,8,15.3
Xavier Woods,11946,S,CAR,9,14,0,72.0,0,0,5,0,0,55.6,61.8,53.1,55.6,74.2,76.3,0,0,0,1,52,7.8,5,1,2,106.3,18,0,0,209,2,318,631,16,0,0,16,0,334,615,2,311,70,12,45,1,25,0,2,205,67,11.4
Al-Quadin Muhammad,11951,ED,DET,2,0,0,0.0,0,0,11,0,0,58.3,54.4,83.3,65.2,41.9,,0,7,0,0,,,0,0,0,39.6,0,0,0,0,0,1,82,82,0,0,81,1,0,0,51,30,0,0,0,0,1,7,0,0,0,
D.J. Jones,11953,DI,DEN,9,6,0,100.0,0,0,10,0,0,59.3,61.9,61.1,69.2,56.7,52.3,1,5,0,0,15,9.1,2,0,1,118.8,1,0,0,0,0,1,250,250,95,148,0,7,0,0,128,121,0,10,14,1,1,6,0,15,6,15.0
Jeremiah Ledbetter,11960,DI,JAX,7,3,0,,0,0,15,0,0,65.1,63.4,83.3,48.8,65.9,56.4,1,2,0,0,,8.3,2,0,0,0.0,0,1,0,0,0,1,213,213,16,189,1,7,0,0,104,108,0,16,19,4,0,4,0,0,0,
David Moore,11981,WR,CAR,1,0,0,,0,0,5,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Patrick O'Connor,12005,DI,DET,3,4,0,,0,0,11,0,0,59.5,37.9,78.8,45.3,43.9,23.3,0,2,0,0,,50.0,4,0,0,0.0,0,0,0,0,0,1,54,54,18,29,3,4,0,0,28,25,0,0,0,0,0,2,0,0,0,
Michael Davis,12040,CB,WAS,4,2,0,60.0,0,0,32,0,0,37.1,39.7,74.0,,54.9,24.4,0,0,0,0,28,60.0,3,0,0,103.7,3,0,0,5,27,18,32,0,0,0,0,0,0,32,0,14,0,0,0,0,5,0,0,62,51,20.7
Josh Tupou,12093,DI,BLT,1,3,0,,0,0,3,0,0,,50.6,75.9,53.2,53.4,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,1,26,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,
Taysom Hill,12112,TE,NO,1,0,0,,0,1,20,0,0,,62.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Adam Butler,12214,DI,LV,9,7,0,,0,0,23,0,0,60.0,58.1,53.7,58.1,59.8,30.1,4,10,0,0,,15.8,6,0,2,0.0,0,1,0,0,0,18,449,449,34,265,6,144,0,0,259,172,0,17,25,1,0,15,0,0,0,
Arthur Maulet,12224,CB,BLT,2,1,0,60.0,0,0,3,0,0,44.2,39.5,76.7,51.5,39.4,30.0,0,0,0,0,17,33.3,2,0,0,72.9,3,0,0,10,1,32,54,6,0,0,6,0,0,48,5,17,37,0,3,0,5,0,0,25,11,8.3
Sione Takitaki,12666,LB,NE,3,1,0,,0,0,19,0,0,59.6,65.1,74.9,57.4,68.1,41.3,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,16,0,9,26,8,0,0,8,0,0,18,3,14,2,1,1,0,0,0,0,0,0,
Sam Eguavoen,15301,LB,NYJ,3,0,0,,0,0,22,0,0,64.6,71.6,69.3,56.5,69.9,75.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,0,4,24,5,0,0,5,0,0,19,2,18,1,1,3,0,0,0,0,0,0,
Ross Dwelley,20994,TE,ATL,1,0,0,,0,0,2,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Sam Kamara,24176,DI,CLV,5,1,0,,0,0,8,0,0,,64.7,78.8,56.7,67.0,36.9,0,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,82,82,0,57,2,23,0,0,43,39,0,1,2,0,0,2,0,0,0,
Nathan Shepherd,24614,DI,NO,9,9,0,,1,0,20,0,0,59.8,48.4,64.5,71.2,34.0,57.9,2,8,0,0,,7.4,2,0,1,0.0,0,1,0,0,0,2,333,333,49,257,0,27,0,0,185,146,0,11,16,2,0,11,0,0,0,
Foyesade Oluokun,24904,LB,JAX,5,6,1,90.0,0,0,15,0,0,85.7,81.9,83.3,76.9,62.9,74.0,0,3,0,0,12,7.9,3,1,0,82.1,9,1,0,188,3,146,281,40,0,0,40,0,3,241,11,124,47,14,29,3,10,4,0,37,35,4.1
Levi Wallace,25445,CB,DEN,9,1,0,84.6,0,0,10,0,0,81.9,82.3,81.5,58.5,75.9,70.9,0,0,0,0,32,6.3,1,1,0,100.0,11,0,0,21,112,116,152,1,0,0,1,0,0,151,1,35,18,5,14,0,13,0,0,104,54,9.5
Anfernee Jennings,25449,ED,NE,8,9,0,100.0,0,0,19,0,0,51.1,72.4,86.0,58.9,80.5,67.3,3,9,0,0,12,7.1,3,0,0,107.3,4,1,0,1,1,39,402,396,0,0,394,2,0,6,158,205,4,23,30,4,4,13,0,39,33,9.8
Sean Murphy-Bunting,25891,CB,ARZ,7,6,0,80.0,0,0,1,0,0,44.9,51.2,81.4,59.0,71.7,42.2,0,0,0,1,20,17.9,5,1,5,102.5,16,0,0,82,283,205,366,1,0,0,1,0,0,365,1,160,0,4,17,2,20,0,1,192,33,12.0
Clelin Ferrell,25955,ED,WAS,6,3,0,100.0,1,0,32,0,0,44.7,52.4,11.7,55.5,66.0,52.8,3,4,0,0,11,16.7,2,0,3,112.5,1,2,0,0,0,5,195,195,0,4,178,13,0,0,97,93,0,6,7,0,1,9,0,11,7,11.0
Dexter Lawrence,25991,DI,NYG,9,7,0,,0,0,21,0,0,60.3,90.0,87.6,82.8,82.3,54.9,4,19,0,0,,10.7,3,0,1,0.0,0,10,0,0,0,1,421,421,255,117,0,49,0,0,261,159,0,20,18,0,0,33,0,0,0,
KhaDarel Hodge,26104,WR,ATL,1,0,0,,0,0,2,0,0,,60.0,60.4,,60.0,70.8,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,
Maxx Crosby,26316,ED,LV,8,6,4,,1,0,23,0,0,62.1,76.3,62.7,72.5,71.3,40.2,7,20,0,0,,20.0,5,0,3,0.0,0,7,0,4,0,4,497,493,0,3,488,2,0,4,286,207,0,17,14,6,0,34,0,0,0,
Jeremiah Moon,26453,ED,PIT,4,0,0,50.0,0,0,25,0,0,46.0,43.4,81.0,47.3,52.5,69.2,0,2,0,0,9,0.0,0,0,0,62.5,1,0,0,0,0,4,94,94,0,1,93,0,0,0,53,37,0,0,1,0,2,2,0,9,4,9.0
D.J. Reed,26940,CB,NYJ,7,2,0,50.0,1,0,22,0,0,81.6,81.8,85.7,81.2,68.6,59.0,0,0,0,0,50,13.3,4,6,5,71.9,16,1,0,21,406,251,435,4,0,0,4,0,0,431,2,182,4,10,24,1,32,1,0,216,74,13.5
Isaiah Rodgers,27069,CB,PHI,5,2,0,25.0,0,0,24,0,0,72.8,71.8,79.7,,58.9,59.7,0,0,0,0,16,0.0,0,2,0,39.6,2,0,0,3,107,71,112,0,0,0,0,0,0,112,0,41,2,2,6,0,8,0,0,18,6,9.0
Bryce Huff,27128,ED,PHI,8,1,0,,0,0,24,0,0,65.0,61.3,84.9,59.1,58.5,76.2,1,9,0,0,,14.3,1,0,0,0.0,0,1,0,0,0,7,199,199,0,0,199,0,0,0,132,60,0,4,5,0,0,11,0,0,0,
Siran Neal,27130,CB,MIA,5,0,0,100.0,0,0,17,0,0,60.1,61.5,71.7,56.9,64.1,77.6,0,0,0,0,5,0.0,0,0,1,79.2,2,0,0,10,4,11,26,2,0,0,2,0,0,24,2,13,10,1,3,0,2,0,0,6,10,3.0
Montez Sweat,27271,ED,CHI,7,1,2,,0,1,6,0,0,66.2,73.0,68.0,69.7,67.0,64.4,2,18,0,0,,10.0,1,0,1,0.0,0,4,0,1,2,6,284,281,0,0,264,17,0,3,172,106,0,9,8,2,0,24,0,0,0,
Devin Bush,27375,LB,CLV,9,10,0,80.0,0,0,8,0,0,49.2,67.3,80.2,73.5,75.5,80.5,0,5,0,0,33,5.4,2,1,0,113.3,8,1,0,220,1,99,266,26,1,0,25,0,2,240,18,149,17,12,25,0,10,6,0,112,67,14.0
Joshua Uche,27379,ED,KC,8,3,0,100.0,1,0,16,0,0,34.5,56.6,16.6,70.3,64.1,40.6,2,10,0,0,26,18.8,3,0,3,114.6,6,2,0,3,0,29,171,167,0,0,167,0,0,4,103,39,1,8,10,0,6,14,0,69,63,11.5
D'Angelo Ross,27732,CB,HST,2,1,0,100.0,0,0,13,0,0,66.3,67.6,81.1,,69.0,66.0,0,0,0,0,23,9.1,1,0,0,110.7,7,0,0,4,119,84,124,0,0,0,0,0,0,124,0,40,1,2,9,0,7,0,0,74,29,10.6
Khalil Dorsey,27819,CB,DET,2,1,0,0.0,0,0,11,0,0,68.5,59.6,73.9,,47.1,40.8,0,0,0,0,,20.0,1,0,0,39.6,0,0,0,5,24,13,30,0,0,0,0,0,0,30,0,17,1,0,3,0,1,0,0,0,0,
Armon Watts,27844,DI,NYG,2,2,0,,0,0,21,0,0,,64.4,76.9,78.0,51.0,30.4,0,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,35,35,0,14,8,13,0,0,17,18,0,1,1,1,0,2,0,0,0,
Joe Gaziano,27949,ED,JAX,2,1,0,,0,0,15,0,0,,51.8,77.6,41.8,63.9,37.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,0,18,2,0,0,10,10,0,1,2,0,0,1,0,0,0,
DaVon Hamilton,28072,DI,JAX,9,6,0,,0,0,15,0,0,65.0,59.8,85.2,54.1,58.7,41.7,1,9,0,0,,14.8,4,0,0,0.0,0,0,0,3,0,1,320,317,36,278,0,3,0,3,185,134,0,17,17,2,0,10,0,0,0,
