"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Julio Jones","PHI","All Defenders","SF","7.236079545454547","19.672461981218476"
"Julio Jones","PHI","Ambry Thomas","SF","3.06","6.315307397379794"
"Julio Jones","PHI","Charvarius Ward","SF","2.9000000000000004","6.315307397379794"
"Julio Jones","PHI","Deommodore Lenoir","SF","14.87","7.041847186458885"
"DeAndre Hopkins","TEN","All Defenders","IND","66.56153846153845","32.10295255298202"
"DeAndre Hopkins","TEN","Jaylon Jones","IND","74.99","9.877831554763697"
"DeAndre Hopkins","TEN","Darrell Baker Jr.","IND","94.06","9.877831554763697"
"DeAndre Hopkins","TEN","Kenny Moore II","IND","37.82","12.34728944345462"
"Robert Woods","HST","All Defenders","DEN","26.656931155192535","30.88660561284784"
"Robert Woods","HST","Fabian Moreau","DEN","26.36","10.199427524429332"
"Robert Woods","HST","Pat Surtain II","DEN","31.290000000000003","10.199427524429332"
"Robert Woods","HST","Ja'Quan McMillian","DEN","22.439999999999998","10.487750563989174"
"Keenan Allen","LAC","All Defenders","NE","89.73488070322311","38.89442896717913"
"Keenan Allen","LAC","Jonathan Jones","NE","85.1","8.221718973807226"
"Keenan Allen","LAC","J.C. Jackson","NE","99.77000000000001","23.00453249502893"
"Keenan Allen","LAC","Myles Bryant","NE","92.88","7.668177498342977"
"Adam Thielen","CAR","All Defenders","TB","89.88978781656398","34.13132294850916"
"Adam Thielen","CAR","Zyon McCollum","TB","95.17999999999999","9.765156052345537"
"Adam Thielen","CAR","Carlton Davis III","TB","92.17999999999999","9.765156052345537"
"Adam Thielen","CAR","Christian Izien","TB","84.82","14.601010843818088"
"Mike Evans","TB","All Defenders","CAR","76.71102658111823","34.73559317063038"
"Mike Evans","TB","Donte Jackson","CAR","74.99","12.480616427944188"
"Mike Evans","TB","CJ Henderson","CAR","97.72999999999999","12.480616427944188"
"Mike Evans","TB","Troy Hill","CAR","52.07000000000001","9.774360314742005"
"Brandin Cooks","DAL","All Defenders","SEA","26.887621247113167","34.98506549073225"
"Brandin Cooks","DAL","Tariq Woolen","SEA","33.54","12.200334616860438"
"Brandin Cooks","DAL","Tre Brown","SEA","30.209999999999997","12.200334616860438"
"Brandin Cooks","DAL","Devon Witherspoon","SEA","15.39","10.584396257011372"
"Allen Robinson II","PIT","All Defenders","ARZ","17.56387622149837","32.1034717472429"
"Allen Robinson II","PIT","Kei'Trel Clark","ARZ","35.8","6.378865721764875"
"Allen Robinson II","PIT","Starling Thomas V","ARZ","26.21","6.378865721764875"
"Allen Robinson II","PIT","Garrett Williams","ARZ","8.7","19.34574030371315"
"Amari Cooper","CLV","All Defenders","LA","65.86281092012135","32.33892062201962"
"Amari Cooper","CLV","Derion Kendrick","LA","54.37","11.738799295556161"
"Amari Cooper","CLV","Ahkello Witherspoon","LA","61.06","11.738799295556161"
"Amari Cooper","CLV","Cobie Durant","LA","87.45","8.861322030907296"
"DeVante Parker","NE","All Defenders","LAC","20.531360381861578","28.817459454109557"
"DeVante Parker","NE","Deane Leonard","LAC","26.119999999999997","12.3110387644048"
"DeVante Parker","NE","Asante Samuel Jr.","LAC","10.68","12.3110387644048"
"DeVante Parker","NE","Essang Bassey","LAC","33.040000000000006","4.1953819252999605"
"Tyler Lockett","SEA","All Defenders","DAL","56.406656465187446","33.00319153540907"
"Tyler Lockett","SEA","DaRon Bland","DAL","13.83","11.00948087944786"
"Tyler Lockett","SEA","Stephon Gilmore","DAL","59.81999999999999","11.00948087944786"
"Tyler Lockett","SEA","Jourdan Lewis","DAL","95.66","10.984229776513349"
"Tyler Boyd","CIN","All Defenders","JAX","29.27688946015424","33.10483187867118"
"Tyler Boyd","CIN","Montaric Brown","JAX","57.06","2.042457493799764"
"Tyler Boyd","CIN","Darious Williams","JAX","5.57","2.042457493799764"
"Tyler Boyd","CIN","Tre Herndon","JAX","28.99","29.01991689107165"
"Tyreek Hill","MIA","All Defenders","WAS","83.68167478091527","33.76288660273704"
"Tyreek Hill","MIA","Kendall Fuller","WAS","71.34","10.125578455348597"
"Tyreek Hill","MIA","Benjamin St-Juste","WAS","97.36","10.125578455348597"
"Tyreek Hill","MIA","Jartavius Martin","WAS","82.67999999999999","13.511729692039848"
"Zay Jones","JAX","All Defenders","CIN","25.26758733624454","34.666700431468364"
"Zay Jones","JAX","Chidobe Awuzie","CIN","31.879999999999995","11.61864304853798"
"Zay Jones","JAX","Cam Taylor-Britt","CIN","23.05","11.61864304853798"
"Zay Jones","JAX","Mike Hilton","CIN","20.8","11.429414334392408"
"Curtis Samuel","WAS","All Defenders","MIA","54.806379114642446","30.54810900486769"
"Curtis Samuel","WAS","Jalen Ramsey","MIA","10.47","4.334294694220729"
"Curtis Samuel","WAS","Xavien Howard","MIA","77.62","4.334294694220729"
"Curtis Samuel","WAS","Kader Kohou","MIA","59.07","21.879519616426236"
"JuJu Smith-Schuster","NE","All Defenders","LAC","20.957352245862886","24.4510886506104"
"JuJu Smith-Schuster","NE","Deane Leonard","LAC","22.25","7.052087033982197"
"JuJu Smith-Schuster","NE","Asante Samuel Jr.","LAC","8.51","7.052087033982197"
"JuJu Smith-Schuster","NE","Essang Bassey","LAC","28.560000000000002","10.34691458264601"
"Cooper Kupp","LA","All Defenders","CLV","41.23526863084922","36.51241257263"
"Cooper Kupp","LA","Martin Emerson Jr.","CLV","63.63999999999999","7.593569339195148"
"Cooper Kupp","LA","Greg Newsome II","CLV","56.14","7.593569339195148"
"Cooper Kupp","LA","Mike Ford","CLV","27.950000000000003","21.325273894239704"
"Chris Godwin","TB","All Defenders","CAR","57.96378973105134","34.41725178257799"
"Chris Godwin","TB","Donte Jackson","CAR","64.64999999999999","7.910077426802764"
"Chris Godwin","TB","CJ Henderson","CAR","95.50999999999999","7.910077426802764"
"Chris Godwin","TB","Troy Hill","CAR","39.15","18.59709692897246"
"Josh Reynolds","DET","All Defenders","NO","32.66503875968992","27.654280837710406"
"Josh Reynolds","DET","Isaac Yiadom","NO","12.97","8.646428892410746"
"Josh Reynolds","DET","Paulson Adebo","NO","4.6","8.646428892410746"
"Josh Reynolds","DET","Alontae Taylor","NO","72.52","10.361423052888911"
"Michael Gallup","DAL","All Defenders","SEA","18.44964","31.992440114928304"
"Michael Gallup","DAL","Tariq Woolen","SEA","21.05","14.460582931947593"
"Michael Gallup","DAL","Tre Brown","SEA","18.16","14.460582931947593"
"Michael Gallup","DAL","Devon Witherspoon","SEA","7.57","3.071274251033117"
"Michael Pittman Jr.","IND","All Defenders","TEN","70.63967479674797","37.31963759645163"
"Michael Pittman Jr.","IND","Kristian Fulton","TEN","91.53","13.350114262145297"
"Michael Pittman Jr.","IND","Sean Murphy-Bunting","TEN","53.44","13.350114262145297"
"Michael Pittman Jr.","IND","Roger McCreary","TEN","66","10.619409072161032"
"Diontae Johnson","PIT","All Defenders","ARZ","78.16283224400871","34.85302761760166"
"Diontae Johnson","PIT","Kei'Trel Clark","ARZ","85.54","14.730909276284798"
"Diontae Johnson","PIT","Starling Thomas V","ARZ","78.97","14.730909276284798"
"Diontae Johnson","PIT","Garrett Williams","ARZ","55.800000000000004","5.391209065032065"
"Jalen Guyton","LAC","All Defenders","NE","30.131666666666668","29.236794690608377"
"Jalen Guyton","LAC","Jonathan Jones","NE","11.92","4.8727991151013965"
"Jalen Guyton","LAC","J.C. Jackson","NE","73.63","4.8727991151013965"
"Jalen Guyton","LAC","Myles Bryant","NE","23.810000000000002","19.491196460405586"
"Greg Dortch","ARZ","All Defenders","PIT","34.61496463932109","26.05409197158848"
"Greg Dortch","ARZ","Joey Porter Jr.","PIT","20.05","3.746580882288773"
"Greg Dortch","ARZ","Levi Wallace","PIT","72.2","16.73063331697478"
"Greg Dortch","ARZ","Patrick Peterson","PIT","53.059999999999995","5.576877772324928"
"Van Jefferson","ATL","All Defenders","NYJ","4.071706484641638","25.04835097398013"
"Van Jefferson","ATL","D.J. Reed","NYJ","0.69","7.651288096147514"
