player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Michael Pittman Jr.,29049,WR,IND,11,105,0,14,0,-1.6,0,94.1,0.0,0,1,0.0,0,3,0,92.7,84.7,0,39,0.0,0,47,16,97.9,46,115.0,17,16.2,1,117,144,9.0,7.3,2.54,5.8,0,66.7,50.0,1,2,16.7,2,3,1,91.0,72.8,1,12,0.8,1,120,10,92.5,111,46.5,15,14.3,0,60,39,3.9,6.0,0.54
Chris Olave,84355,WR,NO,11,103,0,20,0,-2.7,0,83.3,0.0,0,1,0.0,0,0,0,90.6,55.0,0,9,0.0,0,30,5,100.0,30,81.9,6,5.8,0,22,35,7.0,4.4,0.73,13.4,0,61.9,28.6,2,7,3.7,1,13,0,87.2,82.4,1,25,0.0,0,165,26,94.5,156,85.2,42,40.8,2,258,108,4.2,9.9,1.65
A.J. Brown,48327,WR,PHI,11,102,0,24,0,-2.0,0,100.0,,0,0,0.0,0,0,0,88.7,43.0,0,5,0.0,0,38,2,94.7,36,79.2,2,2.0,0,6,10,5.0,3.0,0.17,8.9,1,85.7,66.7,2,3,7.7,1,8,0,91.3,92.9,0,59,0.0,0,92,12,94.6,87,142.6,14,13.7,1,194,86,7.2,16.2,2.23
Adam Thielen,8288,WR,CAR,11,99,0,5,0,-2.9,1,100.0,,0,0,0.0,0,1,0,91.6,63.3,0,10,2.4,1,41,9,92.7,38,86.1,9,9.1,0,42,68,7.6,4.7,1.11,7.2,3,76.9,25.0,1,4,3.8,2,28,0,91.1,80.0,0,30,0.0,0,340,50,93.2,317,116.1,65,65.7,4,458,173,3.5,9.2,1.44
Terry McLaurin,48229,WR,WAS,12,95,0,32,0,-3.7,1,100.0,,0,0,0.0,0,0,0,90.9,45.2,0,5,0.0,0,49,6,95.9,47,81.9,6,6.3,0,22,44,7.3,3.7,0.47,13.0,0,43.8,50.0,2,4,12.5,1,3,0,81.6,72.6,0,18,0.0,0,81,7,96.3,78,51.3,16,16.8,0,49,31,4.4,7.0,0.63
Marquise Brown,61568,WR,ARZ,12,93,0,1,0,7.3,1,100.0,,0,0,0.0,0,1,0,90.6,64.7,0,36,0.0,0,43,4,88.4,38,112.5,4,4.3,0,44,15,3.8,11.0,1.16,11.9,0,56.5,33.3,2,6,0.0,0,7,0,85.9,72.4,0,41,0.0,0,92,13,93.5,86,107.0,23,24.7,2,159,45,3.5,12.2,1.85
DJ Moore,48267,WR,CHI,12,92,0,6,0,-2.3,3,100.0,,0,0,0.0,0,4,0,92.7,73.1,0,22,0.0,0,61,16,96.7,59,90.4,16,17.4,0,91,127,7.9,5.7,1.54,8.3,3,91.7,50.0,1,2,0.0,0,15,1,90.7,89.9,0,31,0.0,0,83,22,97.6,81,140.1,24,26.1,2,263,119,5.4,12.0,3.25
Mike Evans,8642,WR,TB,11,87,0,30,0,,0,,,0,0,,0,0,0,,41.0,0,0,0.0,0,24,0,100.0,24,0.0,0,0.0,0,0,0,,,0.0,13.6,1,59.1,50.0,2,4,7.1,1,8,0,53.1,86.4,1,22,0.0,0,101,13,96.0,97,72.5,22,25.3,1,132,24,1.8,10.2,1.36
Travis Kelce,7844,TE,KC,10,86,0,16,0,-2.1,1,100.0,,0,0,0.0,0,4,0,91.1,70.0,0,11,4.3,2,46,7,95.7,44,133.6,7,8.1,1,46,61,8.7,6.6,1.05,7.8,4,79.6,50.0,3,6,4.9,2,20,1,80.0,83.1,2,28,1.1,2,188,39,92.6,174,94.8,49,57.0,2,371,123,3.2,9.5,2.13
Tyler Lockett,9502,WR,SEA,12,84,0,29,0,-3.0,1,100.0,,0,0,0.0,0,0,0,90.6,74.1,0,11,0.0,0,30,4,96.7,29,96.9,4,4.8,0,29,41,10.3,7.3,1.0,9.9,0,76.0,0.0,0,1,9.5,2,9,0,71.9,78.0,0,18,0.0,0,157,19,91.1,143,121.3,25,29.8,2,175,60,3.2,9.2,1.22
D.K. Metcalf,47864,WR,SEA,11,83,0,29,0,-1.0,0,100.0,,0,0,0.0,0,1,0,78.7,42.2,0,3,0.0,0,32,1,96.9,31,79.2,1,1.2,0,3,4,4.0,3.0,0.1,12.1,3,60.0,0.0,0,1,0.0,0,3,0,47.7,83.7,0,21,0.0,0,61,6,90.2,55,80.0,10,12.0,0,67,22,3.7,11.2,1.22
Amari Cooper,9437,WR,CLV,11,81,0,8,0,,0,,,0,0,,0,0,0,,40.2,0,0,0.0,0,44,0,95.5,42,0.0,0,0.0,0,0,0,,,0.0,9.6,1,70.6,0.0,0,2,0.0,0,9,0,48.4,68.8,1,28,0.0,0,103,12,94.2,97,75.4,17,21.0,0,159,39,3.3,13.3,1.64
Jordan Addison,123000,WR,MIN,12,80,0,18,0,-3.8,1,100.0,,0,0,0.0,0,1,0,90.2,51.3,0,20,0.0,0,48,4,91.7,44,94.8,4,5.0,0,27,42,10.5,6.8,0.61,12.8,0,62.5,0.0,0,2,0.0,0,8,0,83.2,70.9,2,22,0.0,0,122,10,94.3,115,86.2,16,20.0,2,123,48,4.8,12.3,1.07
Christian Kirk,47546,WR,JAX,11,79,0,15,0,-2.3,0,88.9,,0,0,11.1,1,2,0,45.7,46.5,0,7,0.0,0,52,8,98.1,51,84.7,9,11.4,0,39,58,7.3,4.9,0.76,10.2,4,70.0,16.7,1,6,8.7,4,27,0,76.0,75.6,2,57,0.0,0,290,42,93.4,271,102.6,60,75.9,3,567,219,5.2,13.5,2.09
Evan Engram,11778,TE,JAX,11,79,0,15,0,-3.1,3,100.0,,0,0,0.0,0,2,1,92.5,57.3,0,17,5.3,3,57,15,94.7,54,80.6,15,19.0,0,50,96,6.4,3.3,0.93,3.7,5,85.1,100.0,1,1,7.0,3,15,2,82.0,66.5,1,34,0.9,2,219,40,93.6,205,87.5,47,59.5,0,335,225,5.6,8.4,1.63
DeAndre Hopkins,7808,WR,TEN,11,79,0,31,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,43.1,0,3,0.0,0,32,1,100.0,32,79.2,1,1.3,0,3,6,6.0,3.0,0.09,11.3,0,73.7,0.0,0,1,6.7,1,8,0,57.4,77.0,0,61,0.0,0,73,14,87.7,64,148.8,19,24.1,2,229,54,3.9,16.4,3.58
Chris Godwin,11839,WR,TB,11,78,0,30,0,-3.0,0,100.0,,0,0,0.0,0,0,0,90.9,57.4,0,5,0.0,0,29,6,100.0,29,79.2,6,7.7,0,12,30,5.0,2.0,0.41,7.3,0,72.0,57.1,4,7,0.0,0,9,0,90.5,79.5,0,33,0.7,1,139,18,94.2,131,109.1,25,32.1,1,202,76,4.2,11.2,1.54
Sam LaPorta,101690,TE,DET,11,77,0,11,0,-4.7,1,100.0,,0,0,0.0,0,0,0,88.7,40.5,0,5,14.3,6,42,3,83.3,35,79.2,3,3.9,0,0,14,4.7,0.0,0.0,7.2,5,76.0,80.0,4,5,0.0,0,13,0,66.3,73.7,0,35,2.6,3,115,19,91.3,105,98.6,25,32.5,0,199,83,4.4,10.5,1.9
Zay Flowers,97268,WR,BLT,12,77,0,3,0,-2.8,6,90.9,0.0,0,1,4.8,1,6,0,89.2,90.2,0,17,0.0,0,54,20,92.6,50,79.5,22,28.6,0,68,126,6.3,3.4,1.36,8.0,2,80.0,,0,0,0.0,0,9,0,78.4,71.3,0,33,0.0,0,126,20,92.1,116,94.8,25,32.5,0,169,107,5.4,8.5,1.46
Jakobi Meyers,47468,WR,LV,11,76,0,23,0,-1.4,1,100.0,,0,0,0.0,0,1,0,90.6,59.4,0,8,0.0,0,38,5,97.4,37,88.3,5,6.6,0,26,33,6.6,5.2,0.7,10.8,0,60.0,66.7,2,3,10.0,1,7,0,59.5,73.9,2,33,1.1,1,92,9,96.7,89,82.9,15,19.7,2,111,40,4.4,12.3,1.25
David Njoku,11784,TE,CLV,11,76,0,8,0,-1.7,3,92.3,100.0,1,1,0.0,0,2,0,72.7,95.9,0,41,20.0,9,45,12,73.3,33,103.2,13,17.1,0,114,133,11.1,9.5,3.45,5.6,3,62.5,25.0,1,4,11.8,2,8,1,41.3,61.2,0,23,1.2,2,164,15,95.1,156,94.6,24,31.6,1,153,94,6.3,10.2,0.98
Jaylen Waddle,84088,WR,MIA,10,75,0,17,0,-3.6,1,100.0,,0,0,0.0,0,3,0,92.0,91.5,0,28,0.0,0,42,11,95.2,40,103.8,11,14.7,0,98,138,12.5,8.9,2.45,6.5,3,81.0,66.7,2,3,5.6,1,12,0,74.4,91.8,1,35,0.0,0,74,17,97.3,72,120.6,21,28.0,2,212,114,6.7,12.5,2.94
DeVonta Smith,61100,WR,PHI,11,75,0,24,0,-1.9,0,90.0,0.0,0,1,0.0,0,0,0,91.6,55.3,0,9,0.0,0,42,9,95.2,40,79.2,10,13.3,0,30,47,5.2,3.3,0.75,10.8,1,77.8,33.3,1,3,4.5,1,12,0,82.7,70.3,1,41,0.0,0,139,21,97.1,135,129.6,27,36.0,3,268,70,3.3,12.8,1.99
Calvin Ridley,48262,WR,JAX,11,75,0,15,0,-2.2,1,100.0,,0,0,0.0,0,1,0,90.6,42.4,0,5,0.0,0,57,5,100.0,57,82.5,5,6.7,0,19,30,6.0,3.8,0.33,18.4,0,66.7,100.0,1,1,20.0,2,6,0,66.1,71.3,0,32,0.0,0,67,8,98.5,66,146.2,12,16.0,2,141,14,1.8,17.6,2.14
Tank Dell,78874,WR,HST,10,74,0,13,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,32.4,0,3,0.0,0,25,1,92.0,23,79.2,1,1.4,0,3,7,7.0,3.0,0.13,10.8,1,56.3,50.0,1,2,0.0,0,6,0,70.2,81.3,0,22,0.0,0,97,9,93.8,91,96.1,16,21.6,1,101,26,2.9,11.2,1.11
Nico Collins,61441,WR,HST,10,73,0,13,0,-3.3,3,100.0,,0,0,0.0,0,2,0,91.1,61.6,0,17,0.0,0,40,6,92.5,37,116.7,6,8.2,0,72,92,15.3,12.0,1.95,6.8,6,87.5,,0,0,6.7,1,10,0,80.1,81.6,0,25,0.0,0,68,14,95.6,65,139.6,16,21.9,1,212,132,9.4,15.1,3.26
George Pickens,99229,WR,PIT,11,71,0,25,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,41.5,0,-3,0.0,0,37,1,97.3,36,79.2,1,1.4,0,-3,1,1.0,-3.0,-0.08,17.8,0,44.4,0.0,0,1,0.0,0,4,0,89.5,78.2,2,43,0.0,0,55,4,94.5,52,50.5,9,12.7,0,110,31,7.8,27.5,2.12
Tyler Boyd,10689,WR,CIN,11,70,0,7,0,-2.2,2,100.0,,0,0,0.0,0,1,0,91.8,59.0,0,6,0.0,0,47,9,97.9,46,80.6,9,12.9,0,30,50,5.6,3.3,0.65,7.6,3,70.9,50.0,5,10,4.9,2,16,0,77.0,64.8,1,64,0.3,1,373,39,94.9,354,87.9,55,78.6,1,373,139,3.6,9.6,1.05
Elijah Moore,84302,WR,CLV,11,69,0,8,0,-2.1,2,100.0,,0,0,0.0,0,2,0,91.1,60.4,0,14,0.0,0,48,7,93.8,45,87.5,7,10.1,0,35,50,7.1,5.0,0.78,8.9,3,66.7,0.0,0,1,5.9,1,6,0,85.0,59.2,0,33,0.0,0,206,16,92.2,190,82.1,24,34.8,0,141,57,3.6,8.8,0.74
Josh Downs,122832,WR,IND,11,69,0,14,0,-1.3,0,100.0,,0,0,0.0,0,1,0,90.6,54.4,0,8,0.0,0,35,4,97.1,34,88.5,4,5.8,0,21,26,6.5,5.3,0.62,8.1,3,68.5,42.9,3,7,0.0,0,18,0,90.7,83.0,1,38,0.0,0,276,37,93.8,259,84.6,54,78.3,0,430,190,5.1,11.6,1.66
Jaxon Smith-Njigba,129758,WR,SEA,12,66,0,29,0,-2.7,2,100.0,,0,0,0.0,0,4,0,92.4,84.3,0,19,0.0,0,31,14,96.8,30,116.1,14,21.2,1,86,124,8.9,6.1,2.87,7.6,1,56.8,33.3,2,6,16.0,4,11,0,47.2,64.8,2,35,0.0,0,256,21,93.4,239,62.3,37,56.1,1,235,128,6.1,11.2,0.98
Drake London,86519,WR,ATL,10,66,0,2,0,-1.7,0,100.0,,0,0,0.0,0,0,0,88.7,56.5,0,9,0.0,0,28,3,96.4,27,87.5,3,4.5,0,15,20,6.7,5.0,0.56,5.8,1,82.4,57.1,4,7,0.0,0,8,0,88.1,78.6,0,29,0.0,0,82,14,92.7,76,99.5,17,25.8,0,134,56,4.0,9.6,1.76
Courtland Sutton,48164,WR,DEN,11,66,0,10,0,,0,,,0,0,,0,0,0,,39.5,0,0,0.0,0,44,0,97.7,43,0.0,0,0.0,0,0,0,,,0.0,9.1,1,76.9,100.0,1,1,9.1,1,5,0,70.0,75.7,0,21,0.0,0,87,10,95.4,83,134.9,13,19.7,3,91,11,1.1,9.1,1.1
Cole Kmet,60995,TE,CHI,12,66,0,6,0,-2.1,1,100.0,100.0,1,1,0.0,0,2,1,91.1,47.0,0,9,7.4,4,54,7,87.0,47,85.1,7,10.6,0,31,46,6.6,4.4,0.66,4.9,1,84.8,0.0,0,1,0.0,0,15,0,91.3,72.0,2,17,6.8,13,191,28,89.0,170,80.2,33,50.0,1,227,119,4.3,8.1,1.34
Romeo Doubs,84329,WR,GB,11,66,0,12,0,1.4,0,80.0,,0,0,0.0,0,1,0,90.2,50.3,0,14,0.0,0,44,4,95.5,42,85.0,5,7.6,0,22,31,7.8,5.5,0.52,12.8,0,66.7,50.0,1,2,0.0,0,6,0,51.8,69.7,1,30,0.0,0,53,6,96.2,51,98.6,9,13.6,1,94,10,1.7,15.7,1.84
Jahan Dotson,84375,WR,WAS,12,65,0,32,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,40.0,0,-1,0.0,0,44,1,95.5,42,79.2,1,1.5,0,-1,3,3.0,-1.0,-0.02,9.6,0,70.4,66.7,2,3,9.5,2,8,0,64.1,57.9,1,33,0.0,0,213,19,95.3,203,101.9,27,41.5,2,207,42,2.2,10.9,1.02
Trey McBride,75916,TE,ARZ,12,64,0,1,0,-2.4,3,100.0,,0,0,0.0,0,4,0,91.4,91.3,0,19,3.6,1,28,8,85.7,24,105.2,8,12.5,0,74,93,11.6,9.3,3.08,10.8,3,70.8,50.0,2,4,5.6,1,11,0,85.3,79.8,1,33,0.8,1,132,17,90.9,120,93.8,24,37.5,1,208,41,2.4,12.2,1.73
Dalton Kincaid,91791,TE,BUF,11,64,0,4,0,-2.5,1,100.0,,0,0,0.0,0,0,0,84.5,43.1,0,3,0.0,0,22,2,95.5,21,79.2,2,3.1,0,2,7,3.5,1.0,0.1,6.6,2,81.6,40.0,2,5,6.1,2,11,1,85.5,68.0,1,22,0.9,2,212,31,92.5,196,90.9,38,59.4,1,241,110,3.5,7.8,1.23
Gabe Davis,55410,WR,BUF,12,64,0,4,0,-1.0,0,100.0,,0,0,0.0,0,1,0,84.5,51.4,0,11,0.0,0,34,1,97.1,33,112.5,1,1.6,0,11,12,12.0,11.0,0.33,8.7,3,70.0,100.0,1,1,12.5,1,3,1,71.1,69.3,1,18,1.3,1,77,7,90.9,70,86.3,10,15.6,2,62,31,4.4,8.9,0.89
Brandon Aiyuk,84109,WR,SF,10,63,0,28,0,,0,,,0,0,,0,0,0,,42.7,0,0,0.0,0,27,0,96.3,26,0.0,0,0.0,0,0,0,,,0.0,13.8,1,66.7,33.3,1,3,0.0,0,12,0,76.6,92.6,1,76,0.0,0,67,12,95.5,64,123.6,18,28.6,2,243,71,5.9,20.3,3.8
Michael Thomas,10681,WR,NO,10,63,0,20,0,,0,,,0,0,,0,0,0,,40.3,0,0,0.0,0,24,0,100.0,24,0.0,0,0.0,0,0,0,,,0.0,10.1,1,66.7,0.0,0,3,0.0,0,5,0,86.4,69.0,0,31,0.0,0,95,12,98.9,94,89.6,18,28.6,0,138,38,3.2,11.5,1.47
Jake Ferguson,61081,TE,DAL,12,63,0,9,0,-1.5,0,100.0,,0,0,0.0,0,2,0,90.2,79.0,0,14,6.9,2,29,4,93.1,27,104.2,4,6.3,0,36,42,10.5,9.0,1.33,8.4,2,75.0,25.0,2,8,4.0,1,16,0,65.8,75.1,1,40,3.6,6,168,24,90.5,152,103.9,32,50.8,1,322,155,6.5,13.4,2.12
Logan Thomas,8755,TE,WAS,11,62,0,32,0,1.5,0,100.0,,0,0,0.0,0,1,0,84.5,39.6,0,24,0.0,0,35,2,100.0,35,118.8,2,3.2,0,27,24,12.0,13.5,0.77,6.7,0,67.7,50.0,4,8,8.7,2,10,1,73.6,56.6,1,27,0.9,2,229,21,96.5,221,93.5,31,50.0,2,200,81,3.9,9.5,0.9
Alvin Kamara,11822,HB,NO,8,61,0,20,0,-4.0,1,86.7,,0,0,7.1,1,6,0,68.4,75.5,0,17,0.0,0,24,13,100.0,24,84.2,15,24.6,0,63,119,9.2,4.8,2.63,-0.8,0,75.0,,0,0,0.0,0,1,0,79.8,74.6,0,13,0.0,0,13,6,92.3,12,77.1,8,13.1,0,16,17,2.8,2.7,1.33
Curtis Samuel,11795,WR,WAS,11,60,0,32,0,-3.4,1,100.0,,0,0,0.0,0,1,0,91.6,80.4,0,11,0.0,0,36,9,94.4,34,87.0,9,15.0,0,44,75,8.3,4.9,1.29,6.7,2,76.2,50.0,6,12,3.0,1,13,0,90.0,73.0,1,32,0.4,1,226,32,92.5,209,97.1,42,70.0,2,258,105,3.3,8.1,1.23
Mark Andrews,47436,TE,BLT,10,60,0,3,0,-1.3,0,100.0,,0,0,0.0,0,0,0,90.2,47.1,0,5,6.7,2,30,4,90.0,27,79.2,4,6.7,0,9,14,3.5,2.3,0.33,7.8,6,72.5,40.0,2,5,9.4,3,16,0,50.9,73.1,0,38,2.9,7,244,29,90.2,220,137.7,40,66.7,5,342,152,5.2,11.8,1.55
George Kittle,11901,TE,SF,11,60,0,28,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,36.1,0,6,8.3,3,36,1,88.9,32,91.7,1,1.7,0,6,9,9.0,6.0,0.19,9.6,4,77.3,66.7,2,3,10.5,2,10,0,48.1,79.8,0,32,4.6,5,109,17,88.1,96,132.6,22,36.7,2,189,60,3.5,11.1,1.97
Tutu Atwell,77965,WR,LA,11,59,0,26,0,-0.7,0,100.0,,0,0,0.0,0,0,0,88.7,43.3,0,5,0.0,0,37,3,94.6,35,79.2,3,5.1,0,5,7,2.3,1.7,0.14,12.7,0,66.7,66.7,2,3,5.3,1,11,0,82.0,66.3,1,31,0.0,0,163,18,93.3,152,98.7,27,45.8,2,206,47,2.6,11.4,1.36
Dalton Schultz,47304,TE,HST,11,58,0,13,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,38.7,0,-4,2.7,1,37,1,89.2,33,79.2,1,1.7,0,-4,0,0.0,-4.0,-0.12,11.9,1,56.0,20.0,1,5,12.5,2,11,0,53.1,65.6,1,25,0.0,0,142,14,93.0,132,76.9,25,43.1,1,189,40,2.9,13.5,1.43
Kyle Pitts,83964,TE,ATL,11,57,0,2,0,5.0,0,100.0,,0,0,0.0,0,0,0,78.7,43.9,0,17,8.7,2,23,1,87.0,20,118.8,1,1.8,0,17,12,12.0,17.0,0.85,10.6,1,75.9,40.0,2,5,4.3,1,14,0,90.2,74.8,0,39,0.0,0,186,22,94.6,176,106.5,29,50.9,0,287,86,3.9,13.0,1.63
Jayden Reed,78171,WR,GB,11,55,0,12,0,-2.2,2,100.0,,0,0,0.0,0,4,0,92.0,78.3,0,19,0.0,0,38,9,92.1,35,127.8,9,16.4,1,52,72,8.0,5.8,1.49,14.1,1,57.5,22.2,2,9,11.5,3,17,0,63.8,74.5,1,46,0.0,0,233,23,94.4,220,112.6,40,72.7,4,381,94,4.1,16.6,1.73
Jonathan Mingo,97774,WR,CAR,10,55,0,5,0,-1.4,1,100.0,,0,0,0.0,0,0,0,90.6,49.4,0,10,0.0,0,26,5,100.0,26,85.8,5,9.1,0,23,30,6.0,4.6,0.88,9.2,0,46.2,33.3,1,3,14.3,1,1,0,69.3,50.3,0,9,0.0,0,124,6,94.4,117,53.0,13,23.6,0,37,9,1.5,6.2,0.32
Kendrick Bourne,12270,WR,NE,8,55,0,19,0,-3.2,1,80.0,,0,0,0.0,0,0,0,90.2,56.4,0,9,0.0,0,28,4,96.4,27,79.2,5,9.1,0,15,28,7.0,3.8,0.56,5.9,0,68.8,0.0,0,1,0.0,0,3,0,90.9,71.1,3,24,0.0,0,75,11,96.0,72,77.6,16,29.1,2,70,42,3.8,6.4,0.97
Rashee Rice,97605,WR,KC,11,55,0,16,0,-3.1,1,90.9,,0,0,0.0,0,3,0,91.8,77.5,0,14,2.6,1,39,10,97.4,38,123.5,11,20.0,1,70,101,10.1,7.0,1.84,6.2,6,79.3,0.0,0,1,8.0,2,16,0,72.4,86.9,1,39,0.0,0,125,23,95.2,119,137.7,29,52.7,4,319,221,9.6,13.9,2.68
Christian McCaffrey,11763,HB,SF,11,54,0,28,0,-3.4,4,93.3,,0,0,0.0,0,6,0,92.4,99.9,0,35,0.0,0,37,14,97.3,36,145.1,15,27.8,2,140,189,13.5,10.0,3.89,2.3,2,85.7,100.0,1,1,0.0,0,6,0,90.9,91.7,0,35,0.0,0,52,12,88.5,46,137.5,14,25.9,2,105,82,6.8,8.8,2.28
Diontae Johnson,33441,WR,PIT,7,54,0,25,0,-2.3,1,100.0,,0,0,0.0,0,1,0,90.2,69.5,0,8,0.0,0,24,4,95.8,23,79.2,4,7.4,0,12,21,5.3,3.0,0.52,11.7,2,33.3,0.0,0,2,33.3,2,3,0,57.5,70.8,0,13,0.0,0,47,4,91.5,43,45.5,12,22.2,0,45,27,6.8,11.3,1.05
