player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Michael Pittman Jr.,29049,WR,IND,7,47,0,14,10.5,0,62.5,50.0,3,6,0.0,0,7,0,78.0,74.1,0,42,1.3,1,78,10,83.3,65,106.0,16,34.0,1,119,46,4.6,11.9,1.83,0,13.3,2,90.0,100.0,4,4,0.0,0,12,0,83.6,78.9,0,57,0.0,0,131,18,95.4,125,135.4,20,42.6,1,285,61,3.4,15.8,2.28
Najee Harris,57121,HB,PIT,6,46,0,25,0.4,0,71.4,,0,0,0.0,0,2,0,74.6,63.4,0,18,14.0,8,57,5,82.5,47,84.8,7,15.2,0,39,41,8.2,7.8,0.83,0,0.3,15,75.0,,0,0,12.5,3,6,0,47.8,76.2,0,25,12.3,15,122,21,85.2,104,99.6,28,60.9,1,155,152,7.2,7.4,1.49
Adam Thielen,8288,WR,MIN,6,45,0,18,10.4,0,71.4,66.7,4,6,9.1,1,8,0,58.9,71.8,0,35,0.0,0,79,10,93.7,74,142.6,14,31.1,2,139,36,3.6,13.9,1.88,0,8.6,3,87.5,83.3,5,6,0.0,0,9,1,84.9,68.1,1,24,0.0,0,148,21,94.6,140,97.7,24,53.3,1,199,75,3.6,9.5,1.42
DeAndre Hopkins,7808,WR,ARZ,7,44,0,1,12.0,0,66.7,66.7,2,3,14.3,1,4,0,52.1,75.8,0,23,0.0,0,44,6,90.9,40,122.0,9,20.5,1,59,8,1.3,9.8,1.48,0,13.2,3,81.5,0.0,0,1,0.0,0,16,0,84.5,74.4,0,38,0.0,0,170,22,96.5,164,150.5,27,61.4,3,303,96,4.4,13.8,1.85
Darnell Mooney,48236,WR,CHI,7,43,0,6,12.8,0,55.6,100.0,1,1,0.0,0,3,0,73.4,64.2,1,17,0.0,0,45,5,88.9,40,31.9,9,20.9,0,50,3,0.6,10.0,1.25,0,8.5,2,62.5,25.0,1,4,6.3,1,6,0,65.6,65.6,1,32,0.0,0,142,15,97.2,138,65.8,24,55.8,0,167,32,2.1,11.1,1.21
Kyle Pitts,83964,TE,ATL,6,43,0,2,15.1,0,73.3,83.3,5,6,0.0,0,10,0,78.7,92.6,0,39,3.6,2,55,11,85.5,47,115.3,15,34.9,0,214,37,3.4,19.5,4.55,0,9.7,1,68.2,16.7,1,6,0.0,0,9,0,82.2,75.2,0,39,2.9,4,139,15,93.5,130,101.5,22,51.2,0,225,60,4.0,15.0,1.73
Marvin Jones Jr.,7158,WR,JAX,6,43,0,15,15.9,1,68.4,71.4,5,7,0.0,0,7,0,80.6,85.0,0,28,0.0,0,60,13,93.3,56,132.6,19,44.2,2,175,21,1.6,13.5,3.13,0,12.3,1,73.3,100.0,2,2,8.3,1,7,0,60.6,61.6,0,33,1.4,2,142,11,92.3,131,102.9,15,34.9,0,143,31,2.8,13.0,1.09
Tee Higgins,61211,WR,CIN,5,43,0,7,11.4,1,42.9,20.0,1,5,14.3,1,4,0,52.1,67.8,0,28,0.0,0,50,6,96.0,48,83.6,14,32.6,1,74,23,3.8,12.3,1.54,0,7.0,1,76.2,50.0,2,4,5.9,1,7,1,67.7,70.7,0,23,0.0,0,83,16,95.2,79,97.5,21,48.8,0,161,54,3.4,10.1,2.04
Antonio Brown,5718,WR,TB,5,42,0,30,15.2,0,70.6,100.0,1,1,7.7,1,8,0,61.8,84.1,0,62,0.0,0,63,12,96.8,61,152.2,17,40.5,2,234,93,7.8,19.5,3.84,0,12.2,3,66.7,33.3,1,3,0.0,0,9,0,81.1,79.4,1,28,0.0,0,71,14,98.6,70,67.2,21,50.0,0,148,62,4.4,10.6,2.11
Corey Davis,11760,WR,NYJ,6,42,0,22,12.7,1,50.0,33.3,1,3,0.0,0,5,1,75.6,60.3,2,30,0.0,0,74,7,89.2,66,31.0,14,33.3,0,90,29,4.1,12.9,1.36,0,13.9,2,65.0,66.7,2,3,18.8,3,8,0,33.5,68.9,1,53,1.0,1,97,13,92.8,90,98.3,20,47.6,1,222,44,3.4,17.1,2.47
Tyler Boyd,10689,WR,CIN,7,42,0,7,6.1,1,53.8,66.7,2,3,0.0,0,4,0,75.6,61.8,1,22,0.0,0,74,7,94.6,70,37.3,13,31.0,0,70,39,5.6,10.0,1.0,0,4.8,1,90.0,100.0,2,2,0.0,0,10,0,69.6,70.4,2,33,0.0,0,109,18,92.7,101,66.3,20,47.6,0,188,112,6.2,10.4,1.86
Amari Cooper,9437,WR,DAL,6,42,0,9,14.9,0,69.2,75.0,3,4,0.0,0,7,0,77.3,78.8,0,24,0.0,0,65,9,90.8,59,137.5,13,31.0,3,119,4,0.4,13.2,2.02,0,11.7,4,72.0,50.0,3,6,0.0,0,12,0,82.7,69.9,0,35,0.0,0,131,18,92.4,121,112.9,25,59.5,1,225,63,3.5,12.5,1.86
Tyler Lockett,9502,WR,SEA,7,42,0,29,18.0,1,71.4,0.0,0,1,0.0,0,2,0,73.4,65.8,0,63,0.0,0,46,5,93.5,43,153.3,7,16.7,2,104,35,7.0,20.8,2.42,0,12.9,0,63.0,33.3,2,6,5.6,1,9,0,69.0,69.1,2,51,0.0,0,150,17,95.3,143,55.9,27,64.3,0,209,22,1.3,12.3,1.46
Cole Beasley,7330,WR,BUF,6,41,0,4,4.6,0,80.0,,0,0,0.0,0,2,0,72.1,55.6,0,11,0.0,0,61,4,88.5,54,86.7,5,12.2,0,24,19,4.8,6.0,0.44,0,6.0,1,84.4,50.0,1,2,6.9,2,11,0,65.2,72.3,0,29,0.0,0,125,27,96.0,120,112.1,32,78.0,1,269,122,4.5,10.0,2.24
A.J. Brown,48327,WR,TEN,6,41,0,31,13.9,0,55.0,50.0,3,6,8.3,1,10,0,60.6,83.5,0,24,0.0,0,55,11,96.4,53,113.8,20,48.8,2,156,58,5.3,14.2,2.94,0,14.6,1,61.1,25.0,1,4,21.4,3,8,0,29.9,66.4,0,46,0.0,0,86,11,95.3,82,92.1,18,43.9,0,169,28,2.5,15.4,2.06
Chase Claypool,42312,WR,PIT,5,40,0,25,9.1,2,53.3,50.0,2,4,11.1,1,6,0,54.5,76.6,1,59,0.0,0,49,8,93.9,46,63.8,15,37.5,0,162,100,12.5,20.3,3.52,0,12.9,1,55.0,14.3,1,7,21.4,3,7,0,31.3,58.0,0,52,0.0,0,99,11,92.9,92,80.6,20,50.0,0,157,54,4.9,14.3,1.71
Allen Robinson II,8696,WR,CHI,7,40,0,6,19.3,1,57.1,0.0,0,1,0.0,0,3,0,73.4,64.3,1,13,0.0,0,43,4,88.4,38,32.1,7,17.5,0,37,16,4.0,9.3,0.97,0,10.9,1,60.7,40.0,4,10,10.5,2,9,0,54.3,63.9,2,27,0.0,0,137,17,97.8,134,59.4,28,70.0,1,165,32,1.9,9.7,1.23
Tim Patrick,12087,WR,DEN,7,39,0,10,11.3,0,75.0,50.0,2,4,0.0,0,11,0,79.4,90.0,0,31,0.0,0,60,12,93.3,56,148.2,16,41.0,2,169,39,3.3,14.1,3.02,0,12.6,1,57.9,33.3,2,6,8.3,1,6,0,60.6,59.9,1,24,0.6,1,154,11,96.1,148,74.5,19,48.7,1,130,44,4.0,11.8,0.88
Laviska Shenault Jr.,61220,WR,JAX,6,39,0,15,5.7,0,57.1,,0,0,20.0,1,3,0,41.6,57.9,0,11,3.8,2,53,4,92.5,49,69.3,7,17.9,0,33,12,3.0,8.3,0.67,0,7.0,10,87.5,0.0,0,2,4.5,1,10,0,71.5,77.6,0,58,0.9,1,117,21,91.5,107,113.4,24,61.5,0,269,143,6.8,12.8,2.51
Kalif Raymond,11028,WR,DET,7,39,0,11,5.7,1,85.7,,0,0,0.0,0,4,0,74.6,62.5,0,22,1.8,1,56,6,85.7,48,111.3,7,17.9,0,75,45,7.5,12.5,1.56,0,11.1,1,66.7,25.0,1,4,10.0,2,11,0,55.6,68.7,0,37,0.0,0,150,18,94.7,142,107.8,27,69.2,1,245,86,4.8,13.6,1.73
Mecole Hardman,42683,WR,KC,7,38,0,16,7.8,3,100.0,100.0,1,1,0.0,0,4,0,45.8,61.0,0,49,0.0,0,67,5,91.0,61,118.8,5,13.2,0,84,45,9.0,16.8,1.38,0,8.0,4,76.9,0.0,0,1,0.0,0,5,1,84.5,60.7,0,26,0.0,0,148,20,95.3,141,91.3,26,68.4,0,157,104,5.2,7.9,1.11
Emmanuel Sanders,5606,WR,BUF,6,37,0,4,17.2,0,60.0,50.0,1,2,0.0,0,5,0,74.6,69.0,0,41,0.0,0,70,6,90.0,63,104.2,10,27.0,0,130,14,2.3,21.7,2.06,0,18.6,0,68.4,0.0,0,2,0.0,0,11,0,80.0,70.1,0,31,0.0,0,138,13,95.7,132,123.4,19,51.4,1,213,29,2.2,16.4,1.61
Sterling Shepard,10674,WR,NYG,4,36,0,21,8.4,0,72.7,75.0,3,4,11.1,1,5,0,57.0,68.6,0,20,0.0,0,33,8,90.9,30,94.9,11,30.6,0,85,22,2.8,10.6,2.83,0,7.1,2,100.0,100.0,2,2,0.0,0,7,0,81.1,74.9,0,37,0.0,0,77,15,97.4,75,133.6,15,41.7,1,161,54,3.6,10.7,2.15
Dalton Schultz,47304,TE,DAL,6,36,0,9,6.0,2,100.0,100.0,1,1,0.0,0,6,0,78.0,86.8,0,30,7.4,4,54,9,85.2,46,154.9,9,25.0,2,105,51,5.7,11.7,2.28,0,5.5,7,90.0,100.0,3,3,5.3,1,10,0,69.0,84.7,0,23,11.0,11,100,18,84.0,84,110.6,20,55.6,0,211,108,6.0,11.7,2.51
Christian Kirk,47546,WR,ARZ,7,36,0,1,13.1,0,90.0,75.0,3,4,0.0,0,6,0,77.3,85.5,0,35,0.0,0,38,9,92.1,35,158.3,10,27.8,2,125,19,2.1,13.9,3.57,0,12.9,1,81.8,66.7,2,3,10.0,2,12,0,56.1,73.1,1,33,0.0,0,123,18,95.1,117,94.9,22,61.1,0,249,59,3.3,13.8,2.13
A.J. Green,6156,WR,ARZ,7,35,0,1,8.9,0,28.6,25.0,1,4,33.3,1,1,0,29.9,53.7,0,14,0.0,0,42,2,92.9,39,79.2,7,20.0,1,18,0,0.0,9.0,0.46,0,14.9,2,84.0,100.0,5,5,0.0,0,16,0,71.3,79.2,0,41,0.0,0,154,21,96.1,148,145.4,25,71.4,2,383,75,3.6,18.2,2.59
Myles Gaskin,45914,HB,MIA,7,35,0,17,0.3,2,88.9,,0,0,0.0,0,4,0,76.5,75.8,0,12,20.4,11,54,8,75.9,41,122.7,9,25.7,1,41,41,5.1,5.1,1.0,0,-0.2,3,81.0,0.0,0,1,5.6,1,1,0,67.7,58.2,0,24,20.2,21,104,17,73.1,76,99.0,21,60.0,1,83,82,4.8,4.9,1.09
Henry Ruggs III,61102,WR,LV,7,35,0,23,19.4,2,64.7,100.0,2,2,8.3,1,10,0,60.6,83.5,0,61,0.0,0,80,11,93.8,75,147.3,17,48.6,2,287,65,5.9,26.1,3.83,0,14.1,2,80.0,66.7,2,3,0.0,0,6,0,79.4,67.9,0,51,0.0,0,116,12,95.7,111,114.7,15,42.9,0,173,42,3.5,14.4,1.56
Leonard Fournette,11759,HB,TB,7,34,0,30,3.9,5,63.6,25.0,1,4,0.0,0,5,0,75.6,74.7,0,23,8.7,6,69,7,87.0,60,85.4,11,32.4,0,80,76,10.9,11.4,1.33,0,0.2,0,88.2,,0,0,11.8,2,6,1,51.2,43.2,1,16,7.2,6,83,15,90.4,75,65.2,17,50.0,0,94,91,6.1,6.3,1.25
Zach Pascal,12303,WR,IND,7,33,0,14,8.6,0,60.0,0.0,0,1,0.0,0,4,0,74.6,66.7,0,41,0.0,0,77,6,84.4,65,125.0,10,30.3,1,95,48,8.0,15.8,1.46,0,5.0,0,71.4,33.3,1,3,0.0,0,2,0,78.0,51.1,0,27,0.0,0,123,10,95.1,117,82.1,14,42.4,0,69,37,3.7,6.9,0.59
Odell Beckham Jr.,8647,WR,CLV,5,33,0,8,17.0,0,30.0,0.0,0,2,25.0,1,3,0,36.2,64.5,0,26,0.0,0,40,3,97.5,39,53.8,10,30.3,0,64,2,0.7,21.3,1.64,0,15.6,1,62.5,50.0,2,4,0.0,0,6,0,78.0,75.6,0,24,0.0,0,72,10,95.8,69,84.4,16,48.5,0,116,37,3.7,11.6,1.68
Zach Ertz,7816,TE,ARZ,7,33,0,1,5.3,0,70.0,0.0,0,2,0.0,0,4,0,75.6,54.7,0,27,4.9,3,61,7,88.5,54,128.8,10,30.3,2,69,40,5.7,9.9,1.28,0,9.4,1,76.5,50.0,1,2,7.1,1,8,0,64.4,74.3,1,47,3.0,3,99,13,92.9,92,102.6,17,51.5,1,170,85,6.5,13.1,1.85
