tour,year,season,event_name,event_id,site,ownerships_from,player_name,dg_id,salary,ownership,fin_text,streak_pts,bogey_free_pts,hole_in_one_pts,sub_70_pts,hole_score_pts,finish_pts,total_pts
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Svensson, Adam",13997,7100,0.1402,T21,6,0,0,0,69.5,4,79.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Todd, Brendon",12425,8200,0.1561,T13,0,0,0,5,66.5,6,77.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Grillo, Emiliano",12808,7400,0.0713,T28,3,0,0,0,70.5,3,76.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Taylor, Nick",13126,7700,0.0642,T28,3,0,0,0,69.5,3,75.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Moore, Ryan",7489,6800,0.0082,T35,3,0,0,0,70.5,2,75.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Willett, Danny",12920,7400,0.0222,T28,3,0,0,0,69.5,3,75.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Ghim, Doug",24550,7000,0.0926,T18,0,3,0,0,65.5,5,73.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Knous, Jim",16382,6300,0.001,T25,3,0,0,0,66.5,4,73.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hughes, Mackenzie",15556,8400,0.0949,T28,0,0,0,0,69.5,3,72.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hardy, Nick",19865,7200,0.0196,T35,3,0,0,0,66.0,2,71.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Munoz, Sebastian",20770,9200,0.0797,T25,3,0,0,0,64.0,4,71.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Huh, John",14606,7400,0.036,T25,0,0,0,0,66.0,4,70.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Smith, Cameron",15856,10300,0.1921,T48,3,0,0,0,64.5,1,68.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hadwin, Adam",13965,9300,0.1091,T35,0,0,0,0,66.5,2,68.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Noh, Seung-Yul",11117,6100,0.0042,T35,0,0,0,0,66.5,2,68.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Barjon, Paul",16566,6700,0.0048,T46,3,0,0,0,64.0,1,68.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Lebioda, Hank",21943,7000,0.0172,T28,0,3,0,0,61.5,3,67.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hubbard, Mark",16333,7900,0.1265,T44,0,0,0,0,66.5,1,67.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Whaley, Vince",25908,7100,0.0,T35,3,0,0,0,62.0,2,67.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Seiffert, Chase",17509,7100,0.0154,T28,0,0,0,0,64.0,3,67.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Wallace, Matt",20706,7400,0.0454,T35,0,0,0,0,64.5,2,66.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Smotherman, Austin",22985,7500,0.0719,T44,0,0,0,0,65.5,1,66.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Van Pelt, Bo",6457,6200,0.0009,T53,3,0,0,0,62.5,0,65.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Long, Adam",15473,7800,0.0608,T21,0,3,0,0,58.5,4,65.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Martin, Ben",14007,6500,0.0243,T53,3,0,0,0,61.5,0,64.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Lower, Justin",17723,6800,0.0131,T35,0,0,0,0,62.0,2,64.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Snedeker, Brandt",8820,7100,0.029,T48,0,0,0,0,61.5,1,62.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Armour, Ryan",8469,7300,0.0334,T35,0,3,0,0,57.0,2,62.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hoffman, Charley",5768,6700,0.0235,T35,3,0,0,0,57.0,2,62.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hodges, Lee",25157,7000,0.0198,T48,3,3,0,0,55.0,1,62.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Vegas, Jhonattan",13508,8500,0.1527,T53,0,0,0,0,61.5,0,61.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Ortiz, Carlos",14735,6700,0.0554,T46,0,0,0,0,59.0,1,60.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Crane, Ben",6674,6000,0.0004,63,3,0,0,0,57.0,0,60.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Streb, Robert",14852,6500,0.0175,T53,3,0,0,0,56.5,0,59.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Cockerill, Aaron",15596,6400,0.0282,T48,0,0,0,0,56.0,1,57.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hickok, Kramer",21237,6900,0.019,T61,0,0,0,0,56.0,0,56.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Taylor, Vaughn",6930,6800,0.0243,T48,0,0,0,0,54.5,1,55.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Percy, Cameron",5874,6500,0.0103,T59,0,0,0,0,55.5,0,55.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Mullinax, Trey",18761,7100,0.0111,69,3,0,0,0,51.0,0,54.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"van der Walt, Dawie",9883,6300,0.0008,70,3,0,0,0,50.0,0,53.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Novak, Andrew",23475,7000,0.0203,T64,0,0,0,0,52.5,0,52.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Drewitt, Brett",15162,6200,0.0006,T53,0,0,0,0,51.5,0,51.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hagy, Brandon",18695,6600,0.0018,T64,0,0,0,0,51.5,0,51.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Henry, J.J.",6222,6000,0.0002,T59,0,0,0,0,51.5,0,51.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Skinns, David",10873,6400,0.002,T64,0,0,0,0,51.0,0,51.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Frittelli, Dylan",11955,7600,0.0935,T61,3,0,0,0,46.5,0,49.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Theegala, Sahith",23014,8700,0.136,T53,0,0,0,0,47.0,0,47.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"O'Hair, Sean",7626,6800,0.0114,T64,0,0,0,0,44.5,0,44.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Cabrera Bello, Rafa",7457,6600,0.0048,T64,0,0,0,0,43.0,0,43.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Werbylo, Trevor",28558,6500,0.0051,CUT,3,0,0,0,28.5,0,31.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Lingmerth, David",14815,6500,0.02,CUT,3,0,0,0,27.5,0,30.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Duncan, Tyler",18187,7500,0.0754,CUT,3,0,0,0,27.0,0,30.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Donald, Luke",4163,6900,0.0198,CUT,3,0,0,0,25.5,0,28.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Sloan, Roger",14050,6400,0.0069,CUT,0,0,0,0,27.0,0,27.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Cao, Yi",15067,6300,0.0007,CUT,0,0,0,0,27.0,0,27.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Villegas, Camilo",9171,6600,0.0079,CUT,0,0,0,0,27.0,0,27.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Buckley, Hayden",25363,6900,0.0081,CUT,0,0,0,0,26.5,0,26.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Reeves, Seth",19643,6100,0.0029,CUT,0,0,0,0,26.0,0,26.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Bae, Sangmoon",10081,6900,0.0038,CUT,0,0,0,0,26.0,0,26.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Weir, Mike",5513,6000,0.0307,CUT,0,0,0,0,25.5,0,25.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Champ, Cameron",23542,7800,0.0611,CUT,0,0,0,0,25.5,0,25.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Sabbatini, Rory",6283,7200,0.1014,CUT,0,0,0,0,25.5,0,25.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Macdonald, Stuart",18571,6000,0.0047,CUT,0,0,0,0,25.0,0,25.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Byrd, Jonathan",6931,6600,0.0092,CUT,3,0,0,0,22.0,0,25.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Bryan, Wesley",21236,6800,0.0162,CUT,0,0,0,0,25.0,0,25.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Lipsky, David",15980,7300,0.1749,CUT,0,0,0,0,25.0,0,25.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hearn, David",7340,6200,0.0021,CUT,0,0,0,0,24.5,0,24.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Laird, Martin",9586,7500,0.0322,CUT,0,0,0,0,24.5,0,24.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Heffernan, Wes",6884,6100,0.0006,CUT,0,0,0,0,24.5,0,24.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Gotterup, Christopher",27774,6300,0.0,CUT,0,0,0,0,24.0,0,24.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Gutschewski, Scott",7305,6500,0.0157,CUT,0,0,0,0,24.0,0,24.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Spaun, J.J.",17536,7700,0.0787,CUT,0,0,0,0,24.0,0,24.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"McLachlin, Parker",9168,6000,0.0003,CUT,0,0,0,0,23.5,0,23.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Dufner, Jason",7301,6400,0.0019,CUT,0,0,0,0,23.5,0,23.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Tarren, Callum",20519,6700,0.0262,CUT,0,0,0,0,23.0,0,23.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Thornberry, Braden",23502,6200,0.0013,CUT,0,0,0,0,23.0,0,23.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Creel, Joshua",17570,6200,0.0003,CUT,0,0,0,0,22.5,0,22.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Barnes, Ricky",6846,6000,0.0008,CUT,0,0,0,0,22.0,0,22.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Trainer, Martin",15634,6100,0.0101,CUT,0,0,0,0,22.0,0,22.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Haas, Bill",7900,6800,0.0254,CUT,0,0,0,0,22.0,0,22.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Thompson, Curtis",19395,6500,0.0013,CUT,0,0,0,0,21.5,0,21.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Jaeger, Stephan",16394,7300,0.0576,CUT,0,0,0,0,21.0,0,21.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Points, D.A.",6761,6200,0.0036,CUT,0,0,0,0,21.0,0,21.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Garnett, Brice",11451,6700,0.038,CUT,0,0,0,0,21.0,0,21.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Creighton, Myles",26143,6000,0.0007,CUT,0,0,0,0,20.5,0,20.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hojgaard, Rasmus",23838,8300,0.1173,CUT,0,0,0,0,20.5,0,20.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Kohles, Ben",16395,6700,0.0022,CUT,0,0,0,0,20.0,0,20.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Herman, Jim",12846,6100,0.0064,CUT,0,0,0,0,20.0,0,20.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Poston, J.T.",21554,7200,0.1057,CUT,0,0,0,0,20.0,0,20.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Ryder, Sam",16715,6600,0.0332,CUT,0,0,0,0,20.0,0,20.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Burmester, Dean",14424,7600,0.0196,CUT,0,0,0,0,19.0,0,19.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Merrick, John",9584,6000,0.0004,CUT,0,0,0,0,18.5,0,18.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hatton, Tyrrell",14796,9500,0.1471,CUT,0,0,0,0,18.5,0,18.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Kang, Sung",7881,6400,0.0031,CUT,0,0,0,0,18.0,0,18.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"du Toit, Jared",22086,6200,0.0011,CUT,0,0,0,0,18.0,0,18.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Deraney, Joe",26618,6000,0.0003,CUT,0,0,0,0,18.0,0,18.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Rollins, John",6300,0,0.0,CUT,0,0,0,0,18.0,0,18.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Huston, John",707,0,0.0,CUT,0,0,0,0,18.0,0,18.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Ewart, A.J.",21883,6000,0.0011,CUT,0,0,0,0,17.5,0,17.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Stuard, Brian",13022,7100,0.0175,CUT,0,0,0,0,17.5,0,17.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Norlander, Henrik",11657,6400,0.0136,CUT,0,0,0,0,17.0,0,17.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Gainey, Tommy",12169,6300,0.0006,CUT,0,0,0,0,17.0,0,17.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"McGreevy, Max",23505,6300,0.006,CUT,0,0,0,0,17.0,0,17.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Schwab, Matthias",15016,7300,0.117,CUT,0,0,0,0,16.5,0,16.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hoag, Bo",14081,6100,0.0025,CUT,0,0,0,0,16.5,0,16.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Wu, Dylan",25002,6500,0.0056,CUT,0,0,0,0,16.5,0,16.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Hensby, Mark",5859,6300,0.0079,CUT,0,0,0,0,16.5,0,16.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Bramlett, Joseph",14698,7200,0.0134,CUT,0,0,0,0,16.5,0,16.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Malnati, Peter",14926,7000,0.054,CUT,0,0,0,0,16.0,0,16.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Brown, Scott",11330,6300,0.0099,CUT,0,0,0,0,16.0,0,16.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Flavin, Patrick",26122,6100,0.0063,CUT,0,0,0,0,16.0,0,16.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Bohn, Jason",6462,6100,0.0001,CUT,0,0,0,0,16.0,0,16.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Sigg, Greyson",23482,7300,0.0129,CUT,0,0,0,0,16.0,0,16.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Sekulic, Max",25137,6100,0.0005,CUT,0,0,0,0,15.5,0,15.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Garrigus, Robert",6789,6400,0.0168,CUT,0,0,0,0,15.5,0,15.5
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Purdy, Ted",5906,0,0.0,CUT,0,0,0,0,15.0,0,15.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Travale, Johnny",29714,6000,0.0007,CUT,0,0,0,0,15.0,0,15.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Watney, Nick",7955,6400,0.0029,CUT,0,0,0,0,14.0,0,14.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Kang, Jeffrey",21889,6100,0.0003,CUT,0,0,0,0,14.0,0,14.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Every, Matt",10185,6000,0.0005,CUT,0,0,0,0,14.0,0,14.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Choi, Albin",15606,6200,0.0082,CUT,0,0,0,0,13.0,0,13.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Johnson, Richard S.",1805,6000,0.0001,CUT,0,0,0,0,13.0,0,13.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Davis, Brian",5663,6000,0.0004,CUT,0,0,0,0,13.0,0,13.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Leonard, Brendan",23740,6100,0.0005,CUT,0,0,0,0,13.0,0,13.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Higgs, Harry",14140,6800,0.0155,CUT,0,0,0,0,13.0,0,13.0
pga,2022,2022,RBC Canadian Open,32,draftkings,PGA TOUR $300K Drive the Green [$50K to 1st],"Davison, Callum",25241,6100,0.001,CUT,0,0,0,0,12.5,0,12.5
