player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Corey Gammage,98735,WR,MARSHALL,6,13.3,8,65.5,50.0,3,6,0,7.3,3,24,214,1,70.3,38.8,71.9,,72.1,0.0,0,4,49,0.0,0,233,2,38,95.7,223,4.3,10,64.9,58,0,95.7,223,514,157,4.1,13.5,2.3
Makai Polk,100647,WR,MISS STATE,5,8.2,1,80.7,50.0,4,8,0,6.1,3,22,227,0,75.5,73.7,65.4,,65.2,0.0,0,0,41,0.0,0,296,0,46,94.6,280,4.7,14,121.5,57,4,95.3,282,430,127,2.8,9.3,1.54
Jake Bobo,77997,WR,DUKE,6,8.2,3,80.4,55.6,5,9,0,2.2,1,26,154,0,86.5,73.4,83.6,,84.6,0.0,0,0,48,0.0,0,191,2,45,95.3,182,22.5,43,111.3,56,1,77.5,148,520,244,5.4,11.6,2.86
Billy Kemp IV,77037,WR,VIRGINIA,6,5.4,8,75.0,37.5,3,8,2,12.5,6,23,335,1,54.1,62.2,67.4,,68.6,0.0,0,1,32,0.0,0,215,3,42,94.9,204,45.1,97,110.3,56,4,52.1,112,394,201,4.8,9.4,1.93
Stanley Berryhill III,61128,WR,ARIZONA,5,6.4,12,72.7,66.7,4,6,0,0.0,0,19,109,0,91.0,80.0,69.6,34.1,73.9,0.5,1,4,43,0.9,2,222,1,40,92.8,206,79.7,177,68.2,55,1,17.1,38,393,270,6.8,9.8,1.91
Josh Johnson,61329,WR,TULSA,6,10.6,5,65.5,50.0,3,6,0,2.7,1,21,320,0,83.6,72.9,73.5,,74.4,0.0,0,3,63,0.0,0,223,0,36,93.3,208,99.1,221,84.4,55,2,0.9,2,507,197,5.5,14.1,2.44
Isaiah Williams,97156,WR,ILLINOIS,7,7.8,9,59.3,33.3,3,9,0,8.6,3,17,187,0,66.0,73.8,69.0,,71.4,1.0,2,0,28,0.0,0,199,0,32,93.0,185,84.4,168,80.6,54,1,14.6,29,298,190,5.9,9.3,1.61
Dante Cephas,97665,WR,KENT STATE,6,10.6,6,66.7,53.8,7,13,1,14.3,6,23,201,0,49.7,72.6,74.4,,75.5,0.0,0,1,52,0.0,0,199,2,36,90.5,180,6.0,12,112.2,54,4,94.0,187,487,183,5.1,13.5,2.71
Chris Pierce Jr.,61794,WR,VANDERBILT,6,11.3,7,53.7,26.7,4,15,0,9.4,3,14,333,0,64.3,71.7,65.8,55.0,64.9,1.2,3,2,31,0.0,0,246,0,29,95.5,235,15.9,39,61.9,54,1,82.9,204,315,89,3.1,10.9,1.34
Wan'Dale Robinson,101735,WR,KENTUCKY,6,12.5,9,69.8,0.0,0,5,0,7.5,3,22,202,0,69.4,79.6,85.5,,83.9,0.0,0,2,62,0.0,0,144,0,37,96.5,139,76.4,110,111.1,53,4,23.6,34,527,226,6.1,14.2,3.79
Skyy Moore,97116,WR,W MICHIGAN,5,8.8,9,75.5,83.3,5,6,0,2.4,1,25,347,0,84.9,73.0,86.3,,87.1,0.6,1,0,64,0.0,0,179,0,40,96.1,172,41.3,74,122.6,53,3,58.1,104,493,219,5.5,12.3,2.87
Corey Rucker,121539,WR,ARK STATE,6,11.8,6,62.3,20.0,2,10,0,19.5,8,23,113,1,33.0,35.0,64.8,,66.0,0.4,1,1,37,0.0,0,264,0,33,94.7,250,90.5,239,125.2,53,7,8.3,22,503,212,6.4,15.2,2.01
Quian Williams,61237,WR,BUFFALO,6,13.6,4,73.6,55.6,5,9,0,4.9,2,25,126,0,77.7,75.7,83.1,,84.5,0.0,0,1,40,0.0,0,179,1,39,92.7,166,7.8,14,106.1,53,1,92.2,165,563,152,3.9,14.4,3.39
Isaiah Garcia-Castaneda,138481,WR,NEW MEX ST,6,11.7,6,46.2,27.3,3,11,0,4.0,1,13,242,0,77.8,72.2,73.4,,71.8,0.0,0,1,75,0.0,0,200,0,24,95.5,191,15.0,30,89.5,52,4,85.0,170,391,145,6.0,16.3,2.05
Tyrice Richie,100193,WR,N ILLINOIS,6,9.1,6,57.7,50.0,4,8,1,11.8,4,15,254,0,57.5,43.1,73.5,,76.7,0.0,0,2,39,0.0,0,142,3,30,92.3,131,38.0,54,59.9,52,0,62.0,88,321,165,5.5,10.7,2.45
Zakhari Franklin,97620,WR,UTSA,5,10.6,7,71.2,37.5,3,8,0,2.6,1,24,331,0,83.4,72.6,82.4,,84.7,0.0,0,1,33,0.0,0,157,1,37,93.0,146,5.7,9,114.8,52,4,94.3,148,447,197,5.3,12.1,3.06
Kalil Pimpleton,61799,WR,C MICHIGAN,6,14.8,2,51.9,50.0,5,10,1,10.0,3,14,134,0,62.4,82.3,65.2,,65.2,0.4,1,2,39,0.0,0,231,2,27,95.7,221,86.6,200,65.4,52,1,11.3,26,370,123,4.6,13.7,1.67
Dallas Dixon,130432,WR,C MICHIGAN,6,14.4,4,61.5,33.3,4,12,0,5.9,2,25,134,1,73.4,33.2,77.2,,78.4,0.5,1,3,38,0.0,0,208,1,32,95.7,199,26.4,55,100.2,52,5,72.6,151,484,166,5.2,15.1,2.43
Corey Crooms,97276,WR,W MICHIGAN,6,10.7,3,54.9,30.0,3,10,0,9.7,3,22,347,0,62.4,71.5,71.3,61.0,73.3,0.0,0,2,54,0.5,1,208,0,28,95.2,198,100.0,208,85.6,51,3,0.0,0,422,179,6.4,15.1,2.13
Khalil Shakir,84140,WR,BOISE ST,6,9.6,8,70.6,62.5,5,8,0,10.0,4,26,120,0,62.3,78.6,85.0,,86.9,0.5,1,0,69,0.0,0,196,1,36,94.9,186,71.9,141,134.8,51,4,27.6,54,584,271,7.5,16.2,3.14
Nathaniel Dell,78874,WR,HOUSTON,6,11.6,3,70.6,33.3,2,6,0,5.3,2,26,182,1,75.6,45.8,85.3,,85.3,0.0,0,1,37,0.0,0,177,0,36,95.5,169,34.5,61,111.4,51,3,65.5,116,478,188,5.2,13.3,2.83
Travell Harris,61810,WR,WASH STATE,6,8.6,4,76.5,50.0,2,4,0,7.1,3,18,341,0,63.8,56.9,64.0,,63.7,0.0,0,1,58,0.0,0,234,0,39,99.1,232,93.6,219,115.7,51,4,6.4,15,391,149,3.8,10.0,1.69
Ty Fryfogle,61321,WR,INDIANA,5,12.9,2,51.0,40.0,4,10,0,18.8,6,16,190,0,36.8,73.2,67.8,,67.5,0.0,0,2,33,0.0,0,167,0,26,97.0,162,51.5,86,57.0,51,1,48.5,81,272,71,2.7,10.5,1.68
Jared Wyatt,41006,WR,NEW MEX ST,7,13.3,0,62.7,66.7,8,12,0,8.6,3,19,242,1,60.3,35.0,66.0,,65.9,0.0,0,0,56,0.0,0,273,1,32,94.9,259,10.3,28,98.2,51,2,89.7,245,376,90,2.8,11.8,1.45
Kayshon Boutte,124087,WR,LSU,6,10.4,8,74.0,37.5,3,8,0,7.5,3,25,211,0,69.5,72.8,75.8,,75.5,0.0,0,0,64,0.0,0,228,0,37,97.4,222,47.4,108,145.3,50,9,52.6,120,503,260,7.0,13.6,2.27
Joshua Cephus,98095,WR,UTSA,6,5.4,11,84.0,37.5,3,8,0,4.5,2,22,331,0,78.5,73.6,76.0,,75.9,0.0,0,0,47,0.0,0,207,0,42,92.8,192,83.6,173,124.4,50,3,16.4,34,453,267,6.4,10.8,2.36
Beau Kelly,52154,WR,PORTLAND,4,11.7,0,54.0,16.7,1,6,0,12.9,4,22,269,0,54.4,76.1,80.8,,78.9,0.0,0,2,47,0.0,0,174,0,27,94.3,164,98.9,172,93.0,50,4,1.1,2,431,143,5.3,16.0,2.63
Corey Sutton,61123,WR,APP STATE,5,12.8,8,65.3,41.7,5,12,1,5.9,2,21,108,1,73.5,33.2,82.4,,83.2,0.0,0,1,79,0.0,0,156,1,32,94.2,147,1.3,2,108.4,49,3,98.7,154,470,158,4.9,14.7,3.2
Roderic Burns,84334,WR,N TEXAS,5,8.9,6,62.5,50.0,3,6,0,14.3,5,14,251,0,50.3,77.8,67.4,,68.3,0.0,0,1,52,0.0,0,200,1,30,91.5,183,95.5,191,91.1,48,2,4.5,9,365,167,5.6,12.2,1.99
Jalen Nailor,84292,WR,MICH STATE,6,13.5,7,50.0,0.0,0,4,0,7.7,2,19,223,0,68.7,72.3,78.0,,76.0,0.6,1,2,65,0.0,0,166,0,24,98.2,163,4.8,8,108.2,48,6,94.6,157,487,278,11.6,20.3,2.99
Te'Vailance Hunt,78109,WR,ARK STATE,6,13.2,14,60.4,36.4,4,11,0,12.1,4,20,113,0,55.6,71.6,67.5,,67.0,0.0,0,0,63,0.0,0,241,0,29,94.2,227,10.8,26,111.3,48,3,89.2,215,438,181,6.2,15.1,1.93
Lance McCutcheon,61478,WR,MONTANA ST,6,17.5,7,62.5,60.0,6,10,0,6.3,2,22,233,0,72.1,72.5,89.4,,89.5,0.0,0,1,48,0.0,0,143,0,30,97.9,140,10.5,15,123.4,48,4,89.5,128,578,132,4.4,19.3,4.13
Calvin Jackson Jr.,84508,WR,WASH STATE,6,7.9,0,72.9,62.5,5,8,0,5.4,2,20,341,1,75.1,35.8,69.8,,71.0,0.0,0,1,37,0.0,0,214,0,35,99.5,213,98.6,211,109.3,48,3,1.4,3,395,166,4.7,11.3,1.85
Keytaon Thompson,60457,WR,VIRGINIA,6,11.0,5,62.5,53.8,7,13,0,11.8,4,21,335,0,57.4,77.1,78.0,77.8,74.2,6.7,14,1,34,3.4,7,208,2,30,91.3,190,68.3,142,83.3,48,0,21.6,45,436,177,5.9,14.5,2.29
Zack Kuntz,84084,TE,DOMINION,6,12.6,3,56.3,37.5,3,8,0,3.6,1,10,263,0,78.9,71.3,70.0,58.5,71.5,25.2,36,3,43,7.0,10,143,1,27,90.2,129,71.3,102,59.5,48,2,3.5,5,262,114,4.2,9.7,2.03
Garrett Wilson,97405,WR,OHIO STATE,6,14.1,9,64.6,66.7,2,3,0,11.4,4,22,260,0,58.6,80.1,79.4,,79.0,0.0,0,0,57,0.0,0,181,0,31,97.2,176,17.7,32,142.9,48,6,82.3,149,546,198,6.4,17.6,3.1
Jaquarii Roberson,55454,WR,WAKE,6,13.6,1,66.0,60.0,6,10,0,3.1,1,24,339,2,82.0,22.4,80.5,,82.6,0.0,0,0,64,0.0,0,170,0,31,93.5,159,73.5,125,116.9,47,2,26.5,45,515,148,4.8,16.6,3.24
Austin Osborne,84502,WR,BOWL GREEN,6,6.2,1,76.6,63.6,7,11,0,5.3,2,11,122,0,75.6,72.4,61.2,62.1,61.2,0.0,0,2,33,0.4,1,243,0,36,95.9,233,53.5,130,71.9,47,0,46.5,113,268,127,3.5,7.4,1.15
Chris Olave,84355,WR,OHIO STATE,6,14.3,1,65.2,62.5,5,8,0,6.3,2,20,260,0,73.4,72.0,83.7,,83.6,0.0,0,2,61,0.0,0,180,1,30,97.2,175,20.0,36,122.6,46,7,80.0,144,494,205,6.8,16.5,2.82
LaJohntay Wester,123616,WR,FAU,6,7.4,2,67.4,57.1,4,7,0,8.8,3,17,165,1,64.9,80.8,67.6,,69.4,0.0,0,0,33,0.0,0,183,4,31,95.6,175,96.2,176,111.2,46,3,3.8,7,345,152,4.9,11.1,1.97
Jeff Foreman,97868,WR,ARK STATE,6,17.1,2,47.8,53.8,7,13,0,15.4,4,17,113,0,47.1,70.6,65.1,,65.3,0.5,1,1,89,0.0,0,213,0,22,95.3,203,11.3,24,80.0,46,2,88.3,188,360,102,4.6,16.4,1.77
Michael Mayer,122906,TE,NOTRE DAME,5,7.9,4,69.6,42.9,3,7,0,5.9,2,19,258,0,73.4,72.0,69.3,67.1,71.2,32.1,69,2,41,5.6,12,215,1,32,89.8,193,54.4,117,96.3,46,3,13.5,29,360,145,4.5,11.3,1.87
Jack Sorenson,41983,WR,MIAMI OH,6,13.8,1,60.9,66.7,4,6,0,3.4,1,21,221,1,79.5,29.7,74.7,65.5,74.1,0.5,1,1,43,1.0,2,195,0,28,96.4,188,36.9,72,111.0,46,4,62.6,122,422,97,3.5,15.1,2.24
John Metchie III,97400,WR,ALABAMA,6,7.5,10,73.9,57.1,4,7,0,10.5,4,13,103,1,60.9,35.8,64.4,,64.7,0.0,0,1,41,0.0,0,201,1,34,94.5,190,26.9,54,102.0,46,2,72.6,146,363,272,8.0,10.7,1.91
Jared Harrell,28840,WR,UC DAVIS,6,13.5,0,60.0,33.3,2,6,0,6.9,2,16,322,0,70.1,71.3,64.4,63.9,67.5,0.6,1,2,53,0.6,1,179,1,27,94.4,169,17.3,31,90.7,45,3,82.1,147,377,92,3.4,14.0,2.23
Danny Gray,121926,WR,SMU,6,9.4,4,66.7,42.9,3,7,0,18.9,7,21,287,0,35.6,72.9,73.4,,72.7,0.0,0,1,68,0.0,0,178,0,30,97.2,173,12.9,23,131.4,45,7,87.1,155,469,303,10.1,15.6,2.71
Khaleb Hood,97159,WR,GA SOUTHRN,6,10.0,5,48.9,25.0,2,8,0,12.0,3,10,174,0,56.3,82.5,61.5,,61.8,0.0,0,1,25,0.0,0,159,0,22,96.2,153,67.9,108,54.4,45,0,31.4,50,225,84,3.8,10.2,1.47
Treylon Burks,99218,WR,ARKANSAS,6,10.9,6,62.2,22.2,2,9,0,6.7,2,14,111,0,70.7,72.7,71.7,,75.4,2.7,4,0,91,0.0,0,148,3,28,93.2,138,73.0,108,123.8,45,3,21.6,32,515,266,9.5,18.4,3.73
Mac Hippenhammer,61591,WR,MIAMI OH,6,20.9,0,48.9,41.7,5,12,0,4.3,1,17,221,0,75.9,70.6,75.6,,75.9,0.0,0,1,51,0.0,0,171,1,22,97.1,166,6.4,11,79.1,45,1,93.6,160,412,45,2.0,18.7,2.48
Justin Hall,61158,WR,BALL ST,6,5.8,4,75.6,25.0,1,4,0,8.1,3,19,117,1,67.8,62.0,71.4,,70.2,0.0,0,1,49,0.0,0,192,1,34,93.2,179,50.5,97,115.9,45,3,48.4,93,409,214,6.3,12.0,2.28
Dylan Drummond,78187,WR,E MICHIGAN,6,12.8,0,62.2,38.5,5,13,0,0.0,0,18,160,0,88.9,77.7,78.2,,76.6,0.0,0,1,33,0.0,0,182,0,28,95.6,174,11.5,21,91.4,45,2,88.5,161,345,62,2.2,12.3,1.98
Charleston Rambo,61569,WR,MIAMI FL,5,10.4,1,70.5,37.5,3,8,0,6.1,2,16,220,0,72.9,71.9,74.3,,74.7,0.0,0,2,42,0.0,0,172,2,31,93.6,161,7.0,12,93.7,44,2,93.0,160,387,135,4.4,12.5,2.4
Tyquan Thornton,78092,WR,BAYLOR,6,15.1,3,61.4,60.0,3,5,0,10.0,3,17,118,0,61.5,71.3,74.0,,73.5,0.0,0,0,75,0.0,0,154,0,27,96.8,149,1.3,2,134.3,44,5,98.7,152,456,125,4.6,16.9,3.06
Jacob Cowing,100894,WR,UTEP,6,15.4,9,59.1,45.5,5,11,0,16.1,5,19,330,0,46.8,71.9,88.7,,87.2,0.0,0,1,72,0.0,0,146,0,26,91.8,134,74.7,109,124.2,44,4,25.3,37,609,208,8.0,23.4,4.54
Victor Tucker,61203,WR,CHARLOTTE,6,10.2,5,70.5,55.6,5,9,0,3.1,1,21,136,0,81.5,75.4,82.9,,85.1,0.0,0,1,34,0.0,0,176,2,31,96.0,169,67.0,118,107.4,44,2,32.4,57,432,207,6.7,13.9,2.56
Ra'Shaun Henry,109832,WR,VIRGINIA,6,19.8,1,52.3,40.0,4,10,0,0.0,0,18,335,0,76.5,70.7,69.8,,69.2,0.0,0,3,39,0.0,0,224,1,23,94.6,212,20.1,45,63.1,44,1,79.9,179,404,56,2.4,17.6,1.91
Hassan Beydoun,78185,WR,E MICHIGAN,6,8.3,1,77.3,50.0,3,6,0,10.5,4,20,160,0,60.1,74.1,74.6,65.3,76.0,0.7,1,0,45,0.7,1,152,0,34,96.1,146,92.1,140,111.9,44,1,7.2,11,400,195,5.7,11.8,2.74
Tez Johnson,123709,WR,TROY,6,3.5,5,79.5,33.3,1,3,0,10.3,4,16,318,0,61.7,82.3,68.4,,69.8,0.0,0,1,34,0.0,0,172,0,35,94.2,162,93.6,161,94.5,44,1,5.8,10,314,234,6.7,9.0,1.94
Kassidy Woods,84507,WR,N COLORADO,5,9.5,3,59.1,25.0,2,8,0,10.3,3,13,253,0,61.0,71.2,67.4,,68.0,0.6,1,0,34,0.0,0,169,1,26,98.2,166,17.8,30,95.9,44,2,81.7,138,311,133,5.1,12.0,1.87
Xavier Gipson,104136,WR,STF AUSTIN,3,6.6,11,68.2,50.0,1,2,0,9.1,3,14,301,0,64.9,74.6,78.3,61.9,79.6,0.7,1,1,44,0.7,1,147,1,30,95.2,140,96.6,142,89.4,44,1,2.7,4,342,254,8.5,11.4,2.44
Nick Mardner,75945,WR,HAWAII,6,20.3,2,54.5,35.7,5,14,0,4.0,1,20,180,0,77.2,70.9,80.3,,79.5,0.0,0,0,74,0.0,0,173,0,24,94.2,163,34.7,60,116.9,44,3,65.3,113,492,114,4.8,20.5,3.02
Tyler Snead,90863,WR,E CAROLINA,6,8.9,3,62.8,33.3,1,3,0,6.9,2,12,156,0,70.9,63.5,67.1,,67.8,0.0,0,1,53,0.0,0,221,0,27,93.2,206,94.1,208,95.2,43,2,5.9,13,361,167,6.2,13.4,1.75
Winston Wright Jr.,99537,WR,W VIRGINIA,6,9.6,7,74.4,42.9,3,7,0,5.9,2,18,343,0,73.4,75.6,72.8,,74.5,0.0,0,0,29,0.0,0,185,1,32,95.7,177,95.1,176,99.4,43,0,2.7,5,364,174,5.4,11.4,2.06
Elijah Higgins,98027,WR,STANFORD,6,11.0,4,67.4,80.0,8,10,0,6.5,2,17,300,0,71.4,71.6,73.3,,74.9,0.5,1,0,56,0.0,0,193,1,29,91.7,177,45.6,88,126.4,43,4,53.9,104,383,151,5.2,13.2,2.16
Ainias Smith,99207,WR,TEXAS A&M,6,9.9,3,61.9,50.0,1,2,0,10.3,3,18,312,0,63.3,83.3,67.8,,70.1,0.5,1,1,27,0.0,0,190,1,26,94.2,179,75.8,144,103.8,42,4,18.9,36,285,98,3.8,11.0,1.59
Jason Brownlee,121451,WR,SO MISS,6,15.1,2,42.9,35.7,5,14,0,0.0,0,8,296,1,85.9,26.3,65.5,,66.6,0.0,0,3,32,0.0,0,166,1,18,95.2,158,12.0,20,46.2,42,2,88.0,146,225,67,3.7,12.5,1.42
Keke Chism,124198,WR,MISSOURI,6,9.6,3,59.5,63.6,7,11,0,16.7,5,19,229,0,35.4,71.1,61.0,,63.4,0.5,1,2,56,0.0,0,211,1,25,95.3,201,31.3,66,68.6,42,1,68.2,144,290,125,5.0,11.6,1.44
Jalen Tolbert,61637,WR,S ALABAMA,5,15.4,8,59.5,40.0,2,5,0,13.8,4,17,288,0,43.0,71.1,71.4,,71.2,0.0,0,0,61,0.0,0,175,1,25,93.7,164,39.4,69,111.7,42,1,60.6,106,544,241,9.6,21.8,3.32
Demario Douglas,104155,WR,LIBERTY,6,9.5,12,81.0,66.7,2,3,0,2.9,1,18,206,0,90.1,82.2,92.8,,92.3,1.0,1,0,70,0.0,0,104,0,34,94.2,98,85.6,89,150.5,42,4,13.5,14,528,238,7.0,15.5,5.39
Dontayvion Wicks,99711,WR,VIRGINIA,6,20.1,0,61.0,58.3,7,12,2,10.7,3,22,335,0,59.7,71.1,74.0,,77.3,0.0,0,1,49,0.0,0,167,3,25,95.2,159,18.0,30,134.4,41,5,82.0,137,554,83,3.3,22.2,3.48
Jordan Addison,123000,WR,PITTSBURGH,5,13.4,6,70.7,58.3,7,12,1,12.1,4,20,268,0,56.6,72.1,81.1,,81.7,0.0,0,0,67,0.0,0,173,1,29,94.8,164,74.0,128,152.7,41,9,26.0,45,524,204,7.0,18.1,3.2
Smoke Harris,78918,WR,LA TECH,5,4.4,9,65.9,33.3,1,3,0,3.6,1,10,208,0,70.7,78.8,67.0,,67.8,1.6,3,1,24,0.0,0,183,1,27,95.1,174,96.2,176,78.1,41,1,1.1,2,228,168,6.2,8.4,1.31
Jo'quavious Marks,124179,HB,MISS STATE,5,-1.6,5,92.7,,0,0,0,0.0,0,7,227,0,90.8,81.0,74.5,79.5,88.2,0.0,0,1,16,7.1,11,154,0,38,88.3,136,3.9,6,93.2,41,2,0.0,0,201,264,6.9,5.3,1.48
Michael Mathison,100275,WR,AKRON,6,8.0,3,73.2,50.0,1,2,0,9.1,3,18,102,1,65.1,52.1,70.6,,71.2,0.5,1,0,38,0.0,0,197,1,30,96.4,190,81.2,160,104.6,41,1,16.8,33,329,149,5.0,11.0,1.73
Xavier Weaver,101130,WR,USF,5,19.5,4,42.5,37.5,3,8,0,5.6,1,14,327,0,72.1,75.8,83.0,,79.7,0.0,0,3,44,0.0,0,109,0,17,94.5,103,10.1,11,48.8,40,1,89.9,98,328,59,3.5,19.3,3.18
Erik Ezukanma,78148,WR,TEXAS TECH,5,11.4,8,65.0,57.1,4,7,0,10.3,3,15,315,0,61.5,71.8,74.3,,74.2,0.0,0,3,75,0.0,0,145,2,26,94.5,137,22.1,32,78.0,40,1,77.2,112,429,279,10.7,16.5,3.13
Jameson Williams,101701,WR,ALABAMA,6,14.5,4,67.5,66.7,2,3,0,10.0,3,21,103,0,62.4,72.8,74.4,,77.3,0.0,0,1,94,0.0,0,198,2,27,95.5,189,25.3,50,139.6,40,5,74.2,147,510,250,9.3,18.9,2.7
Jalen Powell,141304,WR,DIXIE,3,9.1,5,57.5,25.0,1,4,0,14.8,4,12,1285,0,50.1,70.9,72.1,,71.8,0.0,0,2,31,0.0,0,136,1,23,93.4,127,97.8,133,52.7,40,0,0.0,0,226,107,4.7,9.8,1.78
Samori Toure,25276,WR,NEBRASKA,7,14.1,1,65.0,33.3,1,3,0,7.1,2,19,238,1,70.9,43.0,76.9,,78.4,0.5,1,1,70,0.0,0,200,0,26,95.0,190,83.0,166,122.9,40,3,14.0,28,518,210,8.1,19.9,2.73
Neil Pau'u,52010,WR,BYU,6,11.0,4,65.0,25.0,1,4,0,7.1,2,19,128,0,70.0,72.2,77.1,70.8,76.1,0.6,1,1,67,1.2,2,166,2,26,92.2,153,69.3,115,113.6,40,4,30.1,50,331,111,4.3,12.7,2.16
Konata Mumpfield,145598,WR,AKRON,6,9.7,3,70.0,50.0,5,10,0,3.4,1,18,102,0,71.4,76.1,71.9,,71.8,0.0,0,0,48,0.0,0,235,0,28,96.6,227,29.4,69,136.5,40,6,70.2,165,350,139,5.0,12.5,1.54
Xavier Hutchinson,122518,WR,IOWA STATE,5,7.7,3,77.5,50.0,2,4,0,6.1,2,20,193,0,72.7,72.3,79.4,,80.6,0.7,1,3,39,0.0,0,153,0,31,96.1,147,21.6,33,100.1,40,3,77.8,119,381,175,5.6,12.3,2.59
Jayshon Jackson,78041,WR,BALL ST,6,11.8,1,64.1,0.0,0,5,0,10.7,3,12,117,0,60.7,71.2,63.5,,64.3,0.0,0,1,44,0.0,0,177,0,25,92.7,164,42.4,75,85.6,39,1,57.1,101,302,95,3.8,12.1,1.84
Tyrese Chambers,109628,WR,FIU,6,21.7,5,53.8,46.7,7,15,0,4.5,1,19,166,0,75.2,70.4,80.9,,82.8,0.0,0,3,75,0.0,0,180,0,21,95.0,171,25.0,45,106.6,39,6,75.0,135,671,239,11.4,32.0,3.92
Emeka Emezie,61517,WR,NC STATE,5,10.5,2,82.1,66.7,4,6,0,8.6,3,17,248,0,65.7,72.0,72.4,,71.9,0.0,0,0,39,0.0,0,158,1,32,93.7,148,7.6,12,114.6,39,1,92.4,146,369,100,3.1,11.5,2.49
Kevin Austin Jr.,84345,WR,NOTRE DAME,6,16.7,2,46.2,53.8,7,13,1,14.3,3,15,258,0,52.1,70.1,64.6,,64.6,0.0,0,1,46,0.0,0,205,1,18,95.1,195,17.1,35,89.4,39,3,82.9,170,317,71,3.9,17.6,1.63
Grant Dubose,111276,WR,CHARLOTTE,6,13.1,4,71.8,42.9,3,7,0,0.0,0,19,136,1,88.6,32.1,79.9,,79.3,0.0,0,1,56,0.0,0,160,1,28,96.3,154,13.1,21,134.9,39,4,86.9,139,463,136,4.9,16.5,3.01
