Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Josh Allen (20938823),Josh Allen,20938823,QB,7900,NE@BUF 01/15/2022 08:15PM ET,BUF,25.98
WR,Ja'Marr Chase (20938887),Ja'Marr Chase,20938887,WR/FLEX,7800,LV@CIN 01/15/2022 04:30PM ET,CIN,18.86
WR,Stefon Diggs (20938889),Stefon Diggs,20938889,WR/FLEX,7500,NE@BUF 01/15/2022 08:15PM ET,BUF,17.15
QB,Joe Burrow (20938824),Joe Burrow,20938824,QB,7300,LV@CIN 01/15/2022 04:30PM ET,CIN,21.76
RB,Joe Mixon (20938835),Joe Mixon,20938835,RB/FLEX,7100,LV@CIN 01/15/2022 04:30PM ET,CIN,18.62
RB,Josh Jacobs (20938837),Josh Jacobs,20938837,RB/FLEX,6600,LV@CIN 01/15/2022 04:30PM ET,LV,15.6
WR,Hunter Renfrow (20938891),Hunter Renfrow,20938891,WR/FLEX,6400,LV@CIN 01/15/2022 04:30PM ET,LV,15.83
RB,Damien Harris (20938839),Damien Harris,20938839,RB/FLEX,6400,NE@BUF 01/15/2022 08:15PM ET,NE,15.14
WR,Tee Higgins (20938893),Tee Higgins,20938893,WR/FLEX,6200,LV@CIN 01/15/2022 04:30PM ET,CIN,16.58
QB,Derek Carr (20938825),Derek Carr,20938825,QB,5800,LV@CIN 01/15/2022 04:30PM ET,LV,17.29
RB,Devin Singletary (20938841),Devin Singletary,20938841,RB/FLEX,5800,NE@BUF 01/15/2022 08:15PM ET,BUF,11.81
TE,Darren Waller (20938955),Darren Waller,20938955,TE/FLEX,5700,LV@CIN 01/15/2022 04:30PM ET,LV,12.68
QB,Mac Jones (20938826),Mac Jones,20938826,QB,5300,NE@BUF 01/15/2022 08:15PM ET,NE,14.53
RB,Rhamondre Stevenson (20938843),Rhamondre Stevenson,20938843,RB/FLEX,5100,NE@BUF 01/15/2022 08:15PM ET,NE,10.16
TE,Dawson Knox (20938957),Dawson Knox,20938957,TE/FLEX,5100,NE@BUF 01/15/2022 08:15PM ET,BUF,11.14
QB,Brandon Allen (20938827),Brandon Allen,20938827,QB,5000,LV@CIN 01/15/2022 04:30PM ET,CIN,2.31
WR,Jakobi Meyers (20938895),Jakobi Meyers,20938895,WR/FLEX,5000,NE@BUF 01/15/2022 08:15PM ET,NE,11.02
RB,Samaje Perine (20938845),Samaje Perine,20938845,RB/FLEX,4900,LV@CIN 01/15/2022 04:30PM ET,CIN,5.2
RB,Brandon Bolden (20938847),Brandon Bolden,20938847,RB/FLEX,4800,NE@BUF 01/15/2022 08:15PM ET,NE,7.3
RB,Peyton Barber (20938849),Peyton Barber,20938849,RB/FLEX,4700,LV@CIN 01/15/2022 04:30PM ET,LV,5.29
QB,Mitchell Trubisky (20938828),Mitchell Trubisky,20938828,QB,4700,NE@BUF 01/15/2022 08:15PM ET,BUF,1.52
RB,Chris Evans (20938851),Chris Evans,20938851,RB/FLEX,4600,LV@CIN 01/15/2022 04:30PM ET,CIN,3.56
WR,Tyler Boyd (20938897),Tyler Boyd,20938897,WR/FLEX,4600,LV@CIN 01/15/2022 04:30PM ET,CIN,11.68
QB,Marcus Mariota (20938829),Marcus Mariota,20938829,QB,4500,LV@CIN 01/15/2022 04:30PM ET,LV,1.49
