"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"14","Travis Kelce","KC","te","8","JAX","17.1","0","0","0","0","0","0","0.1467","0.6242","0.0101","7.6272","5.717","72.5651","0.6611","0.0436","0.0218","0.0198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Stefon Diggs","BUF","wr","7","MIN","18.4","0","0","0","0","0","0","0.0928","0.4369","0.0037","8.8379","6.3338","79.6205","0.6738","0.0432","0.0216","0.0263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Mike Evans","TB","wr","11","SEA","18.3","0","0","0","0","0","0","0.0236","0.1105","0.001","9.0743","5.9306","83.8914","0.667","0.0218","0.0109","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Dameon Pierce","HST","rb","6","@NYG","14.4","0","0","0","0","0","0","17.462","77.5119","0.4603","2.4534","2.0042","15.0884","0.0754","0.1676","0.0838","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Davante Adams","LV","wr","6","IND","18.2","0","0","0","0","0","0","0.1938","0.8948","0.0069","9.5054","6.8565","80.1745","0.536","0.0494","0.0247","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Nick Chubb","CLV","rb","9","@MIA","14.1","0","0","0","0","0","0","16.3314","76.5369","0.549","1.9109","1.5823","11.6229","0.0567","0.0652","0.0326","0.0264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Raheem Mostert","MIA","rb","11","CLV","14","0","0","0","0","0","0","12.7494","58.1194","0.4557","3.1504","2.5662","20.7765","0.1399","0.0933","0.0466","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","DeAndre Hopkins","ARZ","wr","13","@LA","17.9","0","0","0","0","0","0","0","0","0","9.6201","6.6334","81.0762","0.538","0.1077","0.0538","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Justin Jefferson","MIN","wr","7","@BUF","17.9","0","0","0","0","0","0","0.2795","1.685","0.0108","9.0026","5.9728","88.2406","0.4734","0.0559","0.0279","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Leonard Fournette","TB","rb","11","SEA","13.9","0","0","0","0","0","0","13.6865","51.3303","0.4454","3.6449","3.0565","22.8535","0.1271","0.0251","0.0125","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Aaron Jones","GB","rb","14","DAL","13.7","0","0","0","0","0","0","13.1634","60.5739","0.3937","3.2836","2.7129","19.7453","0.1106","0.1278","0.0639","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Najee Harris","PIT","rb","9","NO","13.6","0","0","0","0","0","0","15.9426","62.3823","0.4405","2.9619","2.4302","17.2421","0.1009","0.0383","0.0191","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Patrick Mahomes","KC","qb","8","JAX","24.6","24.6735","37.1684","290.9429","2.5516","0.4874","1.6757","3.7186","21.0231","0.1933","0","0","0","0","0.3721","0.186","0.0776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Travis Etienne","JAX","rb","11","@KC","13.2","0","0","0","0","0","0","13.2699","62.8033","0.3466","3.1536","2.5106","18.8402","0.0703","0.1271","0.0635","0.0337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Jalen Hurts","PHI","qb","7","WAS","24.4","20.0941","31.6075","242.4545","1.6999","0.6849","2.2929","10.5091","49.443","0.6719","0","0","0","0","0.8962","0.4481","0.0368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Jaylen Waddle","MIA","wr","11","CLV","16.9","0","0","0","0","0","0","0.5054","3.0604","0.0243","8.6204","6.1924","73.3648","0.4992","0.1411","0.0705","0.0189","72.1238","0.0567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Chris Godwin","TB","wr","11","SEA","16.5","0","0","0","0","0","0","0.0236","0.1278","0.0011","8.5048","6.4341","73.1713","0.4621","0.0813","0.0406","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","D.J. Moore","CAR","wr","13","ATL","16.2","0","0","0","0","0","0","0.2829","1.8157","0.0107","9.1194","5.6143","76.866","0.4362","0.0433","0.0216","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Jamaal Williams","DET","rb","6","@CHI","12.2","0","0","0","0","0","0","14.8711","61.2435","0.53","1.783","1.4557","10.6958","0.0574","0.1174","0.0587","0.0482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","CeeDee Lamb","DAL","wr","9","@GB","15.6","0","0","0","0","0","0","0.8512","5.1957","0.0336","8.206","5.3069","69.9528","0.4221","0.0466","0.0233","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Deebo Samuel","SF","wr","9","LAC","15.1","0","0","0","0","0","0","2.6258","16.2866","0.158","6.1933","4.3602","57.815","0.403","0.0985","0.0493","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","A.J. Brown","PHI","wr","7","WAS","15.1","0","0","0","0","0","0","0.137","0.9068","0.0069","7.33","4.6928","70.4506","0.5427","0.0231","0.0116","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Miles Sanders","PHI","rb","7","WAS","11.2","0","0","0","0","0","0","11.4792","52.3665","0.3809","2.4238","2.0211","13.1226","0.0627","0.1138","0.0569","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Amon-Ra St. Brown","DET","wr","6","@CHI","14.9","0","0","0","0","0","0","0.3577","2.2819","0.015","8.6333","6.2925","60.7692","0.3768","0.0497","0.0249","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","David Montgomery","CHI","rb","14","DET","11","0","0","0","0","0","0","11.2588","48.5755","0.4354","2.0859","1.7057","13.7642","0.0659","0.0542","0.0271","0.0235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","James Conner","ARZ","rb","13","@LA","10.8","0","0","0","0","0","0","11.6293","39.9954","0.3693","2.9464","2.4465","16.627","0.0848","0.1418","0.0709","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Brandin Cooks","HST","wr","6","@NYG","14.5","0","0","0","0","0","0","0.1083","0.4783","0.0045","7.9989","5.3538","68.0705","0.3731","0.0253","0.0126","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","George Kittle","SF","te","9","LAC","12.9","0","0","0","0","0","0","0","0","0","6.353","4.6916","58.8893","0.3886","0.071","0.0355","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Devin Singletary","BUF","rb","7","MIN","10.4","0","0","0","0","0","0","10.5117","45.3747","0.2976","2.4802","2.0864","15.5229","0.0895","0.1281","0.064","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Amari Cooper","CLV","wr","9","@MIA","14.2","0","0","0","0","0","0","0.0516","0.2559","0.0016","7.6437","5.0436","65.9333","0.4166","0.0377","0.0188","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Gabriel Davis","BUF","wr","7","MIN","14.1","0","0","0","0","0","0","0.0464","0.2756","0.002","6.3927","3.7414","69.9018","0.5578","0.0381","0.019","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Tyler Lockett","SEA","wr","11","@TB","14","0","0","0","0","0","0","0.1125","0.5721","0.0037","7.0542","5.1407","65.8641","0.3549","0.0498","0.0249","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","D.K. Metcalf","SEA","wr","11","@TB","14","0","0","0","0","0","0","0.045","0.2605","0.0014","7.4729","4.68","67.3668","0.4273","0.0794","0.0397","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Allen Lazard","GB","wr","14","DAL","14","0","0","0","0","0","0","0","0","0","7.4719","4.9497","66.3471","0.4093","0.0334","0.0167","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Kyle Pitts","ATL","te","14","@CAR","12.4","0","0","0","0","0","0","0.0994","0.6153","0.0035","6.6935","4.2496","61.9086","0.3085","0.038","0.019","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","D'Onta Foreman","CAR","rb","13","ATL","10","0","0","0","0","0","0","11.6448","50.5855","0.3875","1.5758","1.2818","10.1768","0.061","0.1011","0.0505","0.0176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Tom Brady","TB","qb","11","SEA","21.4","26.9292","39.5905","312.9314","2.1985","0.5488","1.359","1.7353","1.1969","0.0778","0","0","0","0","0.3081","0.1541","0.0779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Cordarrelle Patterson","ATL","rb","14","@CAR","9.8","0","0","0","0","0","0","10.4648","42.1223","0.3651","2.0172","1.5801","13.8364","0.0821","0.0387","0.0194","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Chris Olave","NO","wr","14","@PIT","13.5","0","0","0","0","0","0","0","0","0","7.259","4.5756","67.7567","0.3512","0.0553","0.0277","0.0226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Drake London","ATL","wr","14","@CAR","13.4","0","0","0","0","0","0","0","0","0","7.916","5.0389","60.5699","0.3807","0.0635","0.0317","0.0236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Darrell Henderson","LA","rb","7","ARZ","9.5","0","0","0","0","0","0","9.8159","41.435","0.3712","1.7639","1.4519","11.3363","0.0841","0.0288","0.0144","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Daniel Jones","NYG","qb","9","HST","20.8","20.5738","32.6253","236.6699","1.8281","0.6722","2.5903","6.3618","31.3455","0.3005","0","0","0","0","0.8387","0.4193","0.0757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Christian Kirk","JAX","wr","11","@KC","13.3","0","0","0","0","0","0","0.3277","1.7865","0.0096","7.5957","4.8503","62.39","0.3239","0.0294","0.0147","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Josh Palmer","LAC","wr","8","@SF","13.1","0","0","0","0","0","0","0","0","0","7.6781","5.2056","58.3408","0.3411","0.0438","0.0219","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Antonio Gibson","WAS","rb","14","@PHI","9.2","0","0","0","0","0","0","9.0209","37.9408","0.2834","2.6247","2.0823","13.5722","0.0479","0.1313","0.0656","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Kareem Hunt","CLV","rb","9","@MIA","9.1","0","0","0","0","0","0","6.7596","27.7834","0.2451","2.8821","2.3757","18.2768","0.1115","0.0521","0.0261","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Diontae Johnson","PIT","wr","9","NO","12.9","0","0","0","0","0","0","0.4809","2.9221","0.0189","8.0808","5.3113","52.711","0.3219","0.0705","0.0353","0.0241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Tua Tagovailoa","MIA","qb","11","CLV","20.4","24.557","36.115","283.531","2.0436","0.8219","2.3229","2.5617","11.0016","0.1145","0","0","0","0","0.4604","0.2302","0.0844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","George Pickens","PIT","wr","9","NO","12.8","0","0","0","0","0","0","0.2886","1.8431","0.0121","7.2759","4.3178","60.3244","0.3647","0.0433","0.0216","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Michael Pittman Jr.","IND","wr","14","@LV","12.7","0","0","0","0","0","0","0.2931","1.7511","0.0109","7.3352","4.9989","57.745","0.2787","0.0703","0.0352","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","JuJu Smith-Schuster","KC","wr","8","JAX","12.6","0","0","0","0","0","0","0.3423","1.8127","0.0205","6.3037","4.8775","48.0379","0.4384","0.096","0.048","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Gerald Everett","LAC","te","8","@SF","11","0","0","0","0","0","0","0","0","0","6.2294","4.5469","45.6396","0.3186","0.0748","0.0374","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Tyler Higbee","LA","te","7","ARZ","10.8","0","0","0","0","0","0","0","0","0","5.8047","4.458","43.5265","0.3214","0.0446","0.0223","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Terrace Marshall Jr.","CAR","wr","13","ATL","12.3","0","0","0","0","0","0","0.0471","0.2922","0.0021","7.2754","4.6708","55.8136","0.3314","0.0438","0.0219","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","John Wolford","LA","qb","7","ARZ","19.7","23.8263","35.2353","262.831","1.9417","0.7052","2.7534","3.052","14.8685","0.13","0","0","0","0","0.5231","0.2615","0.0692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Courtland Sutton","DEN","wr","9","@TEN","12.2","0","0","0","0","0","0","0.1944","1.0668","0.0069","7.2043","4.2353","59.9827","0.3034","0.031","0.0155","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Nico Collins","HST","wr","6","@NYG","12.2","0","0","0","0","0","0","0.065","0.4063","0.0022","6.7553","4.1117","61.9411","0.3085","0.036","0.018","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","T.J. Hockenson","MIN","te","7","@BUF","10.6","0","0","0","0","0","0","0","0","0","5.7408","4.078","45.0511","0.3394","0.0291","0.0146","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Pat Freiermuth","PIT","te","9","NO","10.5","0","0","0","0","0","0","0","0","0","5.7628","4.2227","42.3624","0.3429","0.0495","0.0247","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Brandon Aiyuk","SF","wr","9","LAC","12","0","0","0","0","0","0","0.2652","1.5834","0.0122","6.0337","4.0611","52.9607","0.3943","0.0831","0.0416","0.0224","19.1549","0.0247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Zach Ertz","ARZ","te","13","@LA","10.4","0","0","0","0","0","0","0.045","0.203","0.0018","6.1767","4.3912","41.2587","0.3072","0.0298","0.0149","0.0241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Foster Moreau","LV","te","6","IND","10.4","0","0","0","0","0","0","0","0","0","5.4605","3.918","48.2281","0.2823","0.0514","0.0257","0.018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Dallas Goedert","PHI","te","7","WAS","10.4","0","0","0","0","0","0","0","0","0","5.0813","3.7459","46.3783","0.3309","0.0372","0.0186","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Jeff Wilson Jr.","MIA","rb","11","CLV","8","0","0","0","0","0","0","7.1442","31.3015","0.2788","1.8002","1.4662","11.9243","0.0939","0.0944","0.0472","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Rachaad White","TB","rb","11","SEA","7.9","0","0","0","0","0","0","7.5406","29.9904","0.2105","2.1642","1.813","14.2094","0.0721","0.0614","0.0307","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
