"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Cooper Kupp","LA","All Defenders","ARZ","100","40.32252347"
"Cooper Kupp","LA","Marco Wilson","ARZ","100","7.31306998"
"Cooper Kupp","LA","Trayvon Mullen","ARZ","100","6.977608055"
"Cooper Kupp","LA","Byron Murphy Jr.","ARZ","92.7175838","25.36092158"
"Chris Olave","NO","All Defenders","PIT","96.49201814","53.55308163"
"Chris Olave","NO","Ahkello Witherspoon","PIT","75.06361548","13.77633622"
"Chris Olave","NO","William Jackson III","PIT","88.89336493","24.64217886"
"Chris Olave","NO","Arthur Maulet","PIT","100","14.94053364"
"DeVonta Smith","PHI","All Defenders","WAS","96.14410229","42.75969019"
"DeVonta Smith","PHI","Benjamin St-Juste","WAS","98.93047781","18.05196327"
"DeVonta Smith","PHI","Kendall Fuller","WAS","91.59069925","17.81254731"
"DeVonta Smith","PHI","Danny Johnson","WAS","100","6.655763647"
"Jerry Jeudy","DEN","All Defenders","TEN","95.27056245","39.83560274"
"Jerry Jeudy","DEN","Kristian Fulton","TEN","82.36345306","5.534745536"
"Jerry Jeudy","DEN","Roger McCreary","TEN","83.13439613","4.660838346"
"Jerry Jeudy","DEN","Joshua Kalu","TEN","100","29.56719326"
"A.J. Brown","PHI","All Defenders","WAS","90.37253093","42.75969019"
"A.J. Brown","PHI","Benjamin St-Juste","WAS","82.6862547","13.74869095"
"A.J. Brown","PHI","Kendall Fuller","WAS","78.3662661","15.70378003"
"A.J. Brown","PHI","Danny Johnson","WAS","85.97251317","13.05494966"
"Stefon Diggs","BUF","All Defenders","MIN","83.65984924","42.32613216"
"Stefon Diggs","BUF","Akayleb Evans","MIN","81.05880738","14.21519155"
"Stefon Diggs","BUF","Patrick Peterson","MIN","67.05549633","16.65094067"
"Stefon Diggs","BUF","Chandon Sullivan","MIN","86.49328472","11.30027868"
"Davante Adams","LV","All Defenders","IND","82.39286198","39.95267283"
"Davante Adams","LV","Isaiah Rodgers","IND","66.40075834","14.71286188"
"Davante Adams","LV","Stephon Gilmore","IND","71.54342313","11.89462355"
"Davante Adams","LV","Kenny Moore II","IND","100","13.22085335"
"DeAndre Hopkins","ARZ","All Defenders","LA","72.94148717","41.67263781"
