player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyreek Hill,10799,WR,MIA,9,11.9,10,76.8,61.5,8,13,1,3.8,3,48,17,1,84.0,56.0,92.1,,92.3,1.9,6,2,64,0.0,0,311,4,76,92.9,289,38.3,119,114.2,99,3,56.9,177,1104,347,4.6,14.5,3.82
Cooper Kupp,11824,WR,LA,8,7.7,13,80.0,58.3,7,12,0,1.4,1,42,26,2,90.4,52.6,88.3,77.6,90.0,0.0,0,4,75,0.9,3,326,0,72,96.3,314,54.6,178,108.3,90,6,44.2,144,820,421,5.8,11.4,2.61
Davante Adams,8688,WR,LV,8,12.1,7,60.0,57.1,8,14,0,4.0,2,30,23,1,77.8,37.8,80.8,66.1,82.0,0.0,0,1,58,0.3,1,314,1,48,93.6,294,29.0,91,110.2,80,7,70.4,221,656,237,4.9,13.7,2.23
Stefon Diggs,9579,WR,BUF,8,12.2,8,75.0,30.0,3,10,1,3.2,2,39,4,1,83.2,42.9,91.1,,91.1,0.0,0,0,53,0.0,0,302,2,60,96.7,292,39.4,119,138.4,80,7,60.6,183,857,274,4.6,14.3,2.93
Justin Jefferson,61398,WR,MIN,8,10.0,6,75.6,50.0,7,14,0,6.3,4,35,18,0,64.0,80.8,82.7,,83.0,0.0,0,3,64,0.0,0,347,2,59,93.4,324,32.6,113,108.2,78,3,66.3,230,867,367,6.2,14.7,2.68
Travis Kelce,7844,TE,KC,8,8.1,18,75.0,45.5,5,11,0,8.1,5,42,16,0,64.6,80.6,90.8,62.9,90.9,23.6,83,1,35,2.6,9,351,3,57,89.5,314,43.9,154,125.9,76,7,32.2,113,659,284,5.0,11.6,2.1
Michael Pittman Jr.,29049,WR,IND,8,6.9,3,73.0,58.8,10,17,0,3.6,2,29,14,1,81.4,40.0,71.3,,70.6,0.0,0,2,28,0.0,0,374,0,54,94.7,354,24.9,93,87.1,74,1,75.1,281,550,221,4.1,10.2,1.55
Diontae Johnson,33441,WR,PIT,8,10.6,3,58.1,40.0,4,10,0,6.5,3,20,25,1,63.2,38.8,65.1,,65.0,0.0,0,5,25,0.0,0,347,2,43,92.5,321,10.7,37,42.7,74,0,89.3,310,362,78,1.8,8.4,1.13
D.J. Moore,48267,WR,CAR,10,12.5,6,54.9,45.5,5,11,1,4.9,2,24,5,0,73.7,79.3,70.8,,71.2,0.9,3,3,62,0.0,0,328,2,39,95.1,312,27.4,90,72.4,71,3,71.3,234,478,125,3.2,12.3,1.53
D.K. Metcalf,47864,WR,SEA,9,12.4,4,61.8,40.9,9,22,1,4.5,2,23,29,2,76.0,23.2,76.2,,76.1,0.0,0,1,54,0.0,0,290,3,42,92.4,268,17.9,52,98.2,68,4,82.1,238,509,121,2.9,12.1,1.9
Ja'Marr Chase,84270,WR,CIN,7,9.9,5,69.1,45.5,5,11,0,6.0,3,34,7,1,70.3,38.0,78.9,,80.3,0.3,1,1,60,0.0,0,327,1,47,94.2,308,26.3,86,120.0,68,6,72.5,237,605,256,5.4,12.9,1.96
Chris Olave,84355,WR,NO,8,15.6,2,63.2,37.5,6,16,2,2.3,1,28,20,1,84.4,32.1,80.6,,82.0,0.4,1,4,51,0.0,0,272,3,43,95.6,260,26.8,73,77.9,68,2,72.8,198,618,112,2.6,14.4,2.38
CeeDee Lamb,61570,WR,DAL,8,11.3,3,61.8,38.5,5,13,1,6.7,3,29,9,0,67.6,79.2,77.3,,78.6,0.0,0,2,30,0.0,0,261,2,42,94.6,247,58.6,153,90.1,68,3,39.8,104,556,201,4.8,13.2,2.25
Jaylen Waddle,84088,WR,MIA,9,11.5,5,69.1,23.1,3,13,0,11.3,6,38,17,1,48.3,36.8,83.6,,85.1,0.0,0,2,59,0.0,0,311,0,47,93.6,291,25.4,79,126.6,68,6,72.7,226,812,305,6.5,17.3,2.79
Mike Evans,8642,WR,TB,8,13.9,2,65.7,60.0,9,15,1,8.3,4,31,30,0,53.0,78.5,71.0,,72.1,0.0,0,1,51,0.0,0,346,1,44,94.2,326,27.2,94,103.9,67,3,72.8,252,617,117,2.7,14.0,1.89
Christian Kirk,47546,WR,JAX,9,9.9,3,65.2,27.3,3,11,0,8.5,4,28,15,1,60.7,81.1,71.1,62.3,73.8,0.6,2,3,49,0.3,1,338,1,43,93.8,317,74.9,253,98.9,66,5,23.1,78,574,200,4.7,13.3,1.81
Austin Ekeler,12164,HB,LAC,8,-1.2,18,90.9,50.0,1,2,0,4.8,3,23,27,1,77.5,44.2,74.5,29.3,80.9,0.0,0,0,23,9.6,24,249,0,60,87.1,217,8.8,22,111.0,66,4,3.2,8,382,462,7.7,6.4,1.76
Zach Ertz,7816,TE,ARZ,9,8.0,4,70.8,38.5,5,13,0,6.1,3,23,1,0,85.4,79.6,62.1,29.6,66.3,24.9,100,1,32,2.0,8,402,5,46,91.0,366,58.2,234,100.4,65,4,13.9,56,394,132,2.9,8.6,1.08
Mark Andrews,47436,TE,BLT,8,10.9,3,65.6,69.2,9,13,0,6.7,3,29,3,0,68.0,78.9,84.5,,82.4,12.3,29,1,25,0.0,0,235,1,42,95.3,224,66.4,156,108.1,64,5,21.3,50,488,160,3.8,11.6,2.18
A.J. Brown,48327,WR,PHI,8,11.8,10,67.2,53.3,8,15,0,6.5,3,30,24,0,69.2,78.8,89.2,,89.9,0.0,0,0,54,0.0,0,279,2,43,94.3,263,25.1,70,136.1,64,6,74.6,208,718,284,6.6,16.7,2.73
Amari Cooper,9437,WR,CLV,8,13.6,1,60.9,50.0,6,12,0,7.1,3,29,8,0,65.5,78.2,74.9,,78.2,0.0,0,2,55,0.0,0,276,3,39,93.5,258,24.6,68,101.9,64,5,75.4,208,553,101,2.6,14.2,2.14
Garrett Wilson,97405,WR,NYJ,9,8.4,12,66.7,21.4,3,14,1,4.5,2,25,22,0,75.3,28.6,76.9,35.6,80.6,2.8,8,0,54,0.7,2,284,3,42,96.1,273,47.5,135,102.7,63,2,49.6,141,522,200,4.8,12.4,1.91
Tyler Lockett,9502,WR,SEA,9,12.0,2,81.0,37.5,3,8,0,1.9,1,29,29,1,86.5,25.0,75.0,65.3,75.3,1.3,4,3,40,0.3,1,304,0,51,92.8,282,41.4,126,107.6,63,4,56.3,171,599,135,2.6,11.7,2.12
Courtland Sutton,48164,WR,DEN,8,13.2,1,57.4,37.5,9,24,0,7.9,3,21,10,0,62.7,77.7,63.3,,64.8,0.3,1,2,51,0.0,0,323,2,35,93.5,302,14.6,47,73.6,61,1,85.1,275,467,90,2.6,13.3,1.55
Drake London,86519,WR,ATL,10,10.6,8,62.3,55.6,10,18,1,0.0,0,23,2,1,90.1,29.5,77.3,,79.8,0.0,0,2,31,0.0,0,252,2,38,95.2,240,17.5,44,84.5,61,3,82.5,208,407,122,3.2,10.7,1.7
Curtis Samuel,11795,WR,WAS,9,6.1,7,73.8,50.0,7,14,0,6.3,3,25,32,0,69.9,46.9,71.0,69.2,69.8,0.3,1,1,49,0.3,1,340,0,45,92.9,316,68.8,234,104.2,61,3,27.4,93,455,199,4.4,10.1,1.44
Marquise Brown,61568,WR,ARZ,6,11.3,2,70.5,45.5,5,11,0,2.3,1,23,1,1,83.5,31.6,74.8,,76.2,0.0,0,4,26,0.0,0,286,0,43,94.8,271,24.1,69,83.0,61,3,75.9,217,485,165,3.8,11.3,1.79
