Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Tyreek Hill (31798328),Tyreek Hill,31798328,WR/FLEX,9600,DAL@MIA 12/24/2023 04:25PM ET,MIA,26.75
WR,CeeDee Lamb (31798330),CeeDee Lamb,31798330,WR/FLEX,9200,DAL@MIA 12/24/2023 04:25PM ET,DAL,22.95
WR,Stefon Diggs (31798332),Stefon Diggs,31798332,WR/FLEX,8700,BUF@LAC 12/23/2023 08:00PM ET,BUF,18.51
WR,Amon-Ra St. Brown (31798334),Amon-Ra St. Brown,31798334,WR/FLEX,8200,DET@MIN 12/24/2023 01:00PM ET,DET,21.14
QB,Josh Allen (31798009),Josh Allen,31798009,QB,8100,BUF@LAC 12/23/2023 08:00PM ET,BUF,25.17
WR,Justin Jefferson (31798336),Justin Jefferson,31798336,WR/FLEX,8100,DET@MIN 12/24/2023 01:00PM ET,MIN,19.89
WR,Keenan Allen (31798338),Keenan Allen,31798338,WR/FLEX,7900,BUF@LAC 12/23/2023 08:00PM ET,LAC,22.68
QB,Dak Prescott (31798010),Dak Prescott,31798010,QB,7900,DAL@MIA 12/24/2023 04:25PM ET,DAL,21.34
QB,Tua Tagovailoa (31798011),Tua Tagovailoa,31798011,QB,7800,DAL@MIA 12/24/2023 04:25PM ET,MIA,18.74
WR,Jaylen Waddle (31798340),Jaylen Waddle,31798340,WR/FLEX,7800,DAL@MIA 12/24/2023 04:25PM ET,MIA,15.49
WR,Mike Evans (31798342),Mike Evans,31798342,WR/FLEX,7600,JAX@TB 12/24/2023 04:05PM ET,TB,17.76
WR,Michael Pittman Jr. (31798344),Michael Pittman Jr.,31798344,WR/FLEX,7400,IND@ATL 12/24/2023 01:00PM ET,IND,17.3
RB,Rachaad White (31798080),Rachaad White,31798080,RB/FLEX,7400,JAX@TB 12/24/2023 04:05PM ET,TB,16.66
RB,Raheem Mostert (31798082),Raheem Mostert,31798082,RB/FLEX,7300,DAL@MIA 12/24/2023 04:25PM ET,MIA,18.76
RB,Austin Ekeler (31798086),Austin Ekeler,31798086,RB/FLEX,7200,BUF@LAC 12/23/2023 08:00PM ET,LAC,14.9
RB,Jonathan Taylor (31798084),Jonathan Taylor,31798084,RB/FLEX,7200,IND@ATL 12/24/2023 01:00PM ET,IND,14.44
QB,Justin Fields (31798012),Justin Fields,31798012,QB,7100,ARI@CHI 12/24/2023 04:25PM ET,CHI,18.98
RB,De'Von Achane (31798088),De'Von Achane,31798088,RB/FLEX,7100,DAL@MIA 12/24/2023 04:25PM ET,MIA,19.98
QB,C.J. Stroud (31798013),C.J. Stroud,31798013,QB,7000,CLE@HOU 12/24/2023 01:00PM ET,HOU,20.73
RB,Jahmyr Gibbs (31798090),Jahmyr Gibbs,31798090,RB/FLEX,7000,DET@MIN 12/24/2023 01:00PM ET,DET,17.48
RB,James Cook (31798094),James Cook,31798094,RB/FLEX,6900,BUF@LAC 12/23/2023 08:00PM ET,BUF,16.01
QB,Jared Goff (31798014),Jared Goff,31798014,QB,6900,DET@MIN 12/24/2023 01:00PM ET,DET,19.30
RB,David Montgomery (31798092),David Montgomery,31798092,RB/FLEX,6900,DET@MIN 12/24/2023 01:00PM ET,DET,16.34
WR,DJ Moore (31798346),DJ Moore,31798346,WR/FLEX,6900,ARI@CHI 12/24/2023 04:25PM ET,CHI,18.1
WR,Nico Collins (31798348),Nico Collins,31798348,WR/FLEX,6800,CLE@HOU 12/24/2023 01:00PM ET,HOU,17.37
RB,Derrick Henry (31798096),Derrick Henry,31798096,RB/FLEX,6800,SEA@TEN 12/24/2023 01:00PM ET,TEN,14.91
WR,DK Metcalf (31798350),DK Metcalf,31798350,WR/FLEX,6700,SEA@TEN 12/24/2023 01:00PM ET,SEA,15.25
RB,Tony Pollard (31798098),Tony Pollard,31798098,RB/FLEX,6700,DAL@MIA 12/24/2023 04:25PM ET,DAL,14.2
QB,Trevor Lawrence (31798015),Trevor Lawrence,31798015,QB,6600,JAX@TB 12/24/2023 04:05PM ET,JAX,18.5
RB,Travis Etienne Jr. (31798100),Travis Etienne Jr.,31798100,RB/FLEX,6600,JAX@TB 12/24/2023 04:05PM ET,JAX,17.13
RB,Zack Moss (31798102),Zack Moss,31798102,RB/FLEX,6500,IND@ATL 12/24/2023 01:00PM ET,IND,13.28
QB,Jordan Love (31798016),Jordan Love,31798016,QB,6500,GB@CAR 12/24/2023 01:00PM ET,GB,18.87
WR,Courtland Sutton (31798352),Courtland Sutton,31798352,WR/FLEX,6500,NE@DEN 12/24/2023 08:15PM ET,DEN,13.71
RB,Aaron Jones (31798104),Aaron Jones,31798104,RB/FLEX,6400,GB@CAR 12/24/2023 01:00PM ET,GB,11.04
WR,Amari Cooper (31798354),Amari Cooper,31798354,WR/FLEX,6400,CLE@HOU 12/24/2023 01:00PM ET,CLE,13.46
TE,Sam LaPorta (31798756),Sam LaPorta,31798756,TE/FLEX,6400,DET@MIN 12/24/2023 01:00PM ET,DET,14.87
QB,Kyler Murray (31798017),Kyler Murray,31798017,QB,6400,ARI@CHI 12/24/2023 04:25PM ET,ARI,17.7
RB,Bijan Robinson (31798106),Bijan Robinson,31798106,RB/FLEX,6300,IND@ATL 12/24/2023 01:00PM ET,ATL,14.17
WR,Calvin Ridley (31798356),Calvin Ridley,31798356,WR/FLEX,6300,JAX@TB 12/24/2023 04:05PM ET,JAX,13.04
QB,Sam Howell (31798018),Sam Howell,31798018,QB,6200,WAS@NYJ 12/24/2023 01:00PM ET,WAS,19.80
RB,Kenneth Walker III (31798108),Kenneth Walker III,31798108,RB/FLEX,6200,SEA@TEN 12/24/2023 01:00PM ET,SEA,14.18
WR,Chris Godwin (31798358),Chris Godwin,31798358,WR/FLEX,6200,JAX@TB 12/24/2023 04:05PM ET,TB,12.34
RB,Breece Hall (31798110),Breece Hall,31798110,RB/FLEX,6100,WAS@NYJ 12/24/2023 01:00PM ET,NYJ,14.06
WR,DeAndre Hopkins (31798360),DeAndre Hopkins,31798360,WR/FLEX,6100,SEA@TEN 12/24/2023 01:00PM ET,TEN,14.06
